state,district,slots,today,Total doses til date,avgdaily,slots 18-44,paid slot,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses,male,female,gratio,fully
Assam,Kamrup Metropolitan,136,2187,261780,1552,162,162,7772,11287,312579,3.62,361,9959,323318,251176,777,104621
Assam,Kamrup Rural,110,1252,195453,1044,96,96,229,1258,61573,8.71,129,1481,137452,119540,870,51732
Assam,Karbi-Anglong,0,120,40163,268,0,0,1139,205,20568,6.43,81,1259,34184,26547,777,15833
Assam,Nalbari,0,1085,63518,628,0,0,24,613,21869,3.7,41,1109,47506,37868,797,16903
Assam,Golaghat,0,2459,87429,571,0,0,360,617,30053,0.04,1,2819,64697,52771,816,27463
Assam,Jorhat,0,2074,99944,811,0,0,264,905,38148,4.79,112,2338,74725,63356,848,32762
Assam,Morigaon,0,821,70782,330,0,0,178,534,21525,5.11,51,999,46839,45460,971,19776
Assam,Nagaon,0,1151,142439,1272,0,0,1707,3771,77516,2.87,82,2858,112900,107034,948,49215
Assam,Bongaigaon,0,280,59910,122,0,0,31,560,28812,25.4,79,311,47479,41233,868,25130
Assam,Chirang,20,357,30476,316,0,0,634,336,17055,4.94,49,991,27438,20088,732,15064
Assam,Dhubri,0,641,77868,352,0,0,676,683,28086,0.99,13,1317,58416,47524,814,30868
Assam,Goalpara,317,120,56159,54,0,0,769,384,30424,7.99,71,889,45482,41064,903,22292
Assam,Kokrajhar,0,445,52005,330,0,0,201,632,28777,19.2,124,646,45700,35078,768,20051
Assam,Dhemaji,0,705,66663,206,0,0,119,663,26082,9.22,76,824,47450,45278,954,21501
Assam,Lakhimpur,0,1191,84548,333,0,0,184,601,28747,0.36,5,1375,59676,53607,898,30364
Assam,Sonitpur,0,2147,106273,473,0,0,1530,2066,62509,7.42,273,3677,88951,79829,897,67722
Assam,Udalguri,0,356,49623,218,0,0,29,453,22377,16.88,65,385,39081,32907,842,17099
Assam,Cachar,0,1275,121887,1639,0,0,157,3407,87340,4.75,68,1432,110646,98578,891,39450
Assam,Dima Hasao,362,122,20085,32,0,0,680,312,12282,7.23,58,802,19087,13272,695,10495
Assam,Hailakandi,0,352,53539,330,89,0,324,540,24106,19.82,134,676,43049,34591,804,18134
Assam,Karimganj,0,703,68154,357,0,0,811,617,30982,5.93,89,1501,54592,44535,816,25171
Bihar,Madhepura,0,913,128342,926,0,0,55,1324,54042,11.57,112,968,100560,81812,814,28716
Bihar,Saharsa,0,628,140098,1209,0,0,140,1381,54255,5.47,42,768,103567,90753,876,32371
Bihar,Supaul,0,507,149268,1605,0,0,645,1454,58948,5.9,68,1152,116010,92236,795,23887
Bihar,Purnia,0,1469,265793,2520,295,0,863,3031,117621,6.35,148,2332,205452,177928,866,53648
Bihar,Araria,0,380,150373,396,2236,0,587,1476,67849,7.55,73,967,121361,96891,798,30063
Bihar,Katihar,1378,1396,140395,1695,0,0,199,2405,93921,4.7,75,1595,127649,106697,836,39615
Bihar,Kishanganj,0,299,87085,584,0,0,57,1104,48295,17.98,64,356,75598,59802,791,27487
Bihar,Aurangabad,0,1005,129531,1445,0,0,230,2007,68408,14.98,185,1235,114899,83048,723,30794
Bihar,Arwal,0,274,37081,180,0,0,659,536,19832,2.89,27,933,31570,25345,803,12821
Bihar,Gaya,0,1511,241768,1423,0,0,515,3497,146229,14.51,294,2026,215318,172759,802,100023
Bihar,Kaimur,1334,731,103118,520,0,0,211,1120,47002,2.97,28,942,84011,66102,787,22019
Bihar,Rohtas,179,575,188021,1233,0,0,53,2038,84289,5.1,32,628,155515,116829,751,46385
Bihar,Bhagalpur,0,750,227491,840,0,0,386,2911,119732,2.99,34,1136,190148,157065,826,62004
Bihar,Banka,0,454,134467,652,49,0,39,1129,53315,3.45,17,493,98655,89138,904,38252
Bihar,Lakhisarai,16,298,51038,351,0,0,121,574,26635,2.63,11,419,42745,34919,817,13398
Bihar,Munger,0,469,90125,417,0,0,230,1273,49220,0.14,1,699,80049,59288,741,28738
Bihar,Muzaffarpur,0,2198,267958,2225,50,0,479,3523,161298,3.9,102,2618,242876,186430,768,61740
Bihar,Sheohar,0,960,60128,372,151,0,425,512,19646,4.69,65,1385,42943,36837,858,13796
Bihar,Sitamarhi,52,858,191436,916,0,0,943,1725,80794,4.39,79,1801,148315,123951,836,44289
Bihar,Vaishali,0,440,232243,862,0,0,620,2303,87118,11.32,120,1060,171365,148189,865,63648
Bihar,Nalanda,1654,705,234279,699,0,0,373,2547,104825,5.75,62,1078,181098,158050,873,60064
Bihar,Jehanabad,0,248,71684,991,0,0,814,1460,42762,5.46,58,1062,62785,51694,823,16672
Bihar,Nawada,0,382,141393,545,0,0,85,1545,62271,13.49,63,467,108369,95310,879,39638
Bihar,Sheikhpura,0,316,44235,318,0,0,64,490,18956,2.63,10,380,33910,29285,864,13720
Bihar,Darbhanga,29,1920,302098,2384,0,0,226,2701,125969,3.45,74,2146,226527,201564,890,79528
Bihar,Madhubani,0,1641,285438,1695,0,0,291,2670,117375,4.55,88,1932,215920,187008,866,78655
Bihar,Samastipur,0,1033,264920,1168,0,0,77,2846,118813,0.9,10,1110,207185,176600,852,80264
Bihar,Patna,465,4397,548027,3169,0,0,5919,13047,443959,5.5,570,10360,579822,412621,712,305989
Bihar,Begusarai,0,949,214788,925,0,0,423,2521,98222,9.33,128,1372,170511,142553,836,50509
Bihar,Bhojpur,0,685,159600,766,37,0,397,2018,80839,6.28,68,1082,137586,102971,748,44757
Bihar,Buxar,891,819,122546,933,0,0,21,1328,47262,8.33,70,840,95524,74291,778,32344
Bihar,Khagaria,197,468,93701,412,0,0,328,1194,45084,8.04,64,796,74763,64050,857,23609
Bihar,Saran,130,1740,312756,2794,0,0,324,2984,131473,5.62,116,2064,241781,202573,838,84283
Bihar,Siwan,10523,705,302922,1085,0,0,189,2516,103285,18.57,166,894,217967,188343,864,84496
Bihar,Gopalganj,0,927,169413,1383,0,0,56,1974,68639,4.78,47,983,135661,102441,755,40988
Bihar,East Champaran,0,2935,308692,3844,0,0,711,3079,146172,4.22,154,3646,261601,193125,738,57846
Bihar,West Champaran,0,165,182139,933,0,0,58,2721,109950,12.11,27,223,173767,118397,681,36337
Bihar,Jamui,0,600,114871,783,0,0,171,1450,52861,10.25,79,771,92480,75293,814,28295
Chandigarh,Chandigarh,112,694,204093,491,676,676,6196,4288,138773,3.19,220,6890,193926,149081,769,76106
Chhattisgarh,Raipur,34,751,327645,275,0,0,368,144,64844,17.38,194,1116,208268,184243,885,131624
Chhattisgarh,Balod,3080,395,166809,203,0,0,7,3,9650,1.99,8,402,83965,92478,1101,35988
Chhattisgarh,Baloda bazar,78,19,184394,23,0,0,1,3,9975,0.0,0,20,91517,102951,1125,30044
Chhattisgarh,Balrampur,3676,22,127027,32,0,0,5,1,12190,11.11,3,27,69278,69926,1009,20114
Chhattisgarh,Bastar,849,68,138305,34,0,0,44,24,22602,7.14,8,112,76631,84279,1100,37086
Chhattisgarh,Bemetara,12198,109,92301,22,0,0,1,0,6256,0.0,0,110,48254,50297,1042,17050
Chhattisgarh,Bijapur,738,22,36211,4,0,0,19,6,17271,21.95,9,41,31003,22472,725,19095
Chhattisgarh,Bilaspur,18,314,314843,115,0,0,25,20,30602,26.84,91,339,168331,177093,1052,78008
Chhattisgarh,Dantewada,219,35,56646,14,0,0,24,5,13706,1.69,1,59,34730,35611,1025,25196
Chhattisgarh,Dhamtari,70,98,168483,41,0,0,11,3,10442,0.92,1,109,84521,94382,1117,43942
Chhattisgarh,Durg,834,470,336986,195,0,0,86,63,36545,15.11,84,556,189925,183592,967,108357
Chhattisgarh,Gariaband,369,19,99070,5,20,0,1,1,6792,0.0,0,20,49290,56566,1148,15533
Chhattisgarh,Janjgir-Champa,0,325,262002,105,0,0,16,2,14905,11.44,39,341,132238,144665,1094,54432
Chhattisgarh,Jashpur,2560,86,156463,74,0,0,44,0,14844,7.69,10,130,78779,92508,1174,36784
Chhattisgarh,Kanker,3400,125,134815,33,0,0,8,5,21257,5.26,7,133,78402,77660,991,41866
Chhattisgarh,Kondagaon,430,39,107157,60,0,0,13,3,10117,34.62,18,52,53919,63342,1175,21244
Chhattisgarh,Korba,1166,111,269315,82,0,0,4,21,18583,30.43,35,115,140115,147767,1055,51361
Chhattisgarh,Koriya,1997,128,105213,73,0,0,17,7,10718,10.34,15,145,57116,58811,1030,21903
Chhattisgarh,Mahasamund,0,561,239637,311,0,0,4,6,10473,4.42,25,565,117500,132582,1128,65450
Chhattisgarh,Mungeli,100,44,124478,17,0,0,7,1,6062,17.65,9,51,62213,68325,1098,16452
Chhattisgarh,Narayanpur,0,15,15828,4,0,0,6,3,7080,42.86,9,21,12843,10065,784,7539
Chhattisgarh,Raigarh,614,26,351810,44,0,0,4,20,26035,0.0,0,30,184551,193279,1047,112450
Chhattisgarh,Rajnandgaon,468,205,278955,60,0,0,35,9,20625,12.5,30,240,143239,156325,1091,43200
Chhattisgarh,Sukma,0,38,49663,50,0,0,3,9,21348,21.95,9,41,40028,30978,774,25495
Chhattisgarh,Surajpur,0,40,162505,16,0,0,9,3,12962,2.04,1,49,85730,89711,1046,25104
Chhattisgarh,Surguja,60,264,213690,167,0,0,35,12,16673,17.06,51,299,110552,119778,1083,47425
Chhattisgarh,Kawardha,1300,238,121892,182,0,0,46,11,12503,9.15,26,284,65594,68781,1049,26158
Chhattisgarh,Gaurela Pendra Marwahi ,0,0,64822,74,0,0,0,1,4048,0.0,0,0,32383,36477,1126,8786
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,0,308,36904,201,0,0,3701,2959,81746,5.76,231,4009,82383,36269,440,12098
Dadra and Nagar Haveli and Daman and Diu,Daman,77,282,31167,215,0,0,2194,2423,71861,0.57,14,2476,67418,35722,530,8708
Dadra and Nagar Haveli and Daman and Diu,Diu,0,64,12353,82,0,0,188,309,18260,3.17,8,252,14866,15750,1059,5692
Delhi,New Delhi,184,2885,250595,553,104,104,2946,2166,131959,4.78,279,5831,231981,150988,651,166465
Delhi,Central Delhi,1419,3224,282633,856,8797,8797,1921,1994,223935,5.34,275,5145,299444,207415,693,157972
Delhi,West Delhi,277,3695,360066,627,0,0,1157,1934,146414,2.84,138,4852,281869,224687,797,175753
Delhi,North West Delhi,3134,5425,339453,822,1204,1204,2850,3230,212475,3.32,275,8275,307671,244528,795,173539
Delhi,South East Delhi,26,2607,242073,1133,209,209,1590,3566,222046,3.17,133,4197,281145,183214,652,150327
Delhi,East Delhi,1356,2038,199554,1007,4971,4971,2562,2650,123118,3.26,150,4600,180640,142148,787,81582
Delhi,North Delhi,248,1849,190864,722,0,0,4139,1699,132587,3.21,192,5988,187943,135533,721,101854
Delhi,North East Delhi,565,1170,158290,886,0,0,182,1287,116034,4.29,58,1352,162315,112178,691,87292
Delhi,Shahdara,237,1324,195942,410,0,0,795,1330,122171,4.77,101,2119,179678,138628,772,86311
Delhi,South Delhi,1407,1758,256942,849,2283,2283,3518,6575,295499,5.38,284,5276,334185,219047,655,166668
Delhi,South West Delhi,579,3273,332233,1468,1635,1635,2536,3369,180194,2.94,171,5809,292773,220331,753,141198
Goa,North Goa,220,835,160659,604,110,110,8013,4676,110959,1.49,132,8848,143520,128132,893,48712
Goa,South Goa,101,1089,192887,710,0,0,8052,5787,113290,2.4,219,9141,152843,153342,1003,50151
Gujarat,Gandhinagar,0,1464,199797,858,0,0,3850,3338,69673,4.06,216,5314,144353,125121,867,89965
Gujarat,Ahmedabad,0,1855,363348,775,0,0,6115,6734,105847,2.26,180,7970,264256,204932,776,98829
Gujarat,Vadodara,0,2527,296570,1393,159,0,5550,5459,124052,1.89,153,8077,234568,186124,793,107503
Gujarat,Kheda,0,3982,354117,2847,300,0,3889,4079,110335,3.04,239,7871,246680,217802,883,155249
Gujarat,Surendranagar,0,2720,189446,1661,224,0,4254,5933,86087,2.67,186,6974,149415,126137,844,74191
Gujarat,Aravalli,148,970,229608,366,254,0,2541,2547,53700,3.1,109,3511,145273,138020,950,117420
Gujarat,Banaskantha,0,1495,636322,514,158,0,4907,3925,98715,4.33,277,6403,401375,333788,832,195867
Gujarat,Mehsana,0,2282,397767,1487,0,0,5889,5591,191988,3.17,259,8171,308357,281363,912,165086
Gujarat,Patan,0,1678,199549,948,135,0,4009,4179,80993,5.68,323,5687,147162,133499,907,83926
Gujarat,Sabarkantha,65,1829,287637,1000,0,0,3990,3920,78181,3.28,191,5819,191992,173786,905,122556
Gujarat,Dang,0,77,31593,77,35,0,316,388,10092,6.87,27,393,21815,19871,911,9700
Gujarat,Navsari,0,949,265071,565,0,0,5115,4742,81464,2.74,166,6064,171301,175300,1023,133075
Gujarat,Surat,0,1753,210759,1094,8,0,5895,5764,101552,3.29,252,7648,173092,139331,805,101711
Gujarat,Tapi,0,1572,154784,1024,160,0,2423,2400,42836,2.35,94,3996,102126,95495,935,40636
Gujarat,Valsad,119,1167,258116,694,0,0,5708,5556,109562,2.69,185,6875,204109,163581,801,135774
Gujarat,Devbhumi Dwaraka,0,781,113222,538,0,0,2261,3461,55801,2.89,88,3042,93396,75635,810,67415
Gujarat,Jamnagar,0,584,166933,421,23,0,3434,3717,88831,3.53,142,4018,144124,111695,775,70409
Gujarat,Kutch,603,1585,272744,623,33,0,5094,4764,174890,3.76,251,6679,254678,193044,758,131754
Gujarat,Morbi,0,1171,125472,599,0,0,2915,2733,46108,3.03,124,4086,92748,78830,850,58826
Gujarat,Porbandar,0,276,134878,106,0,0,2148,2029,41672,2.31,56,2424,91368,85191,932,79908
Gujarat,Rajkot,328,2203,262823,1107,0,0,4015,6000,91574,4.54,282,6218,187519,166902,890,105106
Gujarat,Amreli,0,630,244281,320,0,0,907,1681,45015,6.05,93,1537,147677,141627,959,110051
Gujarat,Bhavnagar,0,1597,243471,1039,974,0,4808,4466,94550,3.51,225,6405,183713,154348,840,87018
Gujarat,Botad,0,669,67148,452,140,0,1725,1850,30652,5.26,126,2394,52665,45134,857,32742
Gujarat,Gir Somnath,19,945,183741,680,26,0,3596,3546,61379,3.72,169,4541,134710,110342,819,70154
Gujarat,Junagadh,0,2032,204826,637,0,0,108,2337,50424,7.01,150,2140,133587,121656,911,63496
Gujarat,Anand,23,2771,399049,1391,0,0,7025,6832,115757,2.18,214,9796,264458,250366,947,164101
Gujarat,Bharuch,0,3749,264115,2740,0,0,4786,4879,161873,2.64,225,8535,239977,186057,775,114038
Gujarat,Chhotaudepur,15,1594,166594,338,1115,0,1119,988,26410,4.82,131,2719,100447,92528,921,79221
Gujarat,Dahod,0,1383,334737,810,1016,0,3388,3428,67310,3.33,159,4771,203091,198959,980,180173
Gujarat,Mahisagar,0,2193,246403,230,19,0,3152,2925,47527,1.03,55,5345,151900,142061,935,110776
Gujarat,Narmada,0,338,127571,160,28,0,1006,1229,28289,5.65,76,1344,80078,75772,946,56848
Gujarat,Panchmahal,0,89,291551,209,166,0,4399,3850,72449,3.39,152,4488,190913,173064,907,143174
Haryana,Kurukshetra,0,731,143063,429,0,0,880,1909,58186,5.52,89,1611,106032,95268,898,30871
Haryana,Panchkula,0,403,119651,184,0,0,3028,1668,77523,2.89,99,3431,106422,90897,854,51521
Haryana,Gurgaon,586,2337,410075,1422,3511,3511,13063,14453,478039,3.51,540,15400,543812,346388,637,178509
Haryana,Jhajjar,0,663,142335,493,0,0,523,1956,58897,11.3,134,1186,107231,94024,877,40362
Haryana,Kaithal,0,266,110219,183,0,0,1259,1823,63477,8.2,125,1525,92018,81811,889,28428
Haryana,Hisar,0,1186,168366,681,0,0,2566,3003,82831,8.74,328,3752,136724,114525,838,35029
Haryana,Rohtak,20,855,139937,410,20,20,1899,2115,68414,6.03,166,2754,112443,96686,860,41239
Haryana,Ambala,0,1650,227771,918,0,0,3654,4088,152465,2.75,146,5304,203053,177481,874,101629
Haryana,Sirsa,17,555,180009,363,441,89,1371,2170,65016,9.03,174,1926,128290,116739,910,55130
Haryana,Panipat,0,464,135843,288,0,0,925,2331,72574,6.55,91,1389,116148,92342,795,35165
Haryana,Fatehabad,38,678,104170,338,143,143,2202,1776,56847,4.17,120,2880,85050,75998,894,23330
Haryana,Yamunanagar,9,917,176718,465,21,21,2798,1903,66829,3.9,145,3715,129962,113588,874,47139
Haryana,Sonipat,219,787,219977,528,19,19,899,3667,115628,5.58,94,1686,182772,153077,838,69331
Haryana,Faridabad,441,501,337041,1080,982,982,6450,7664,226265,2.58,179,6951,328805,235731,717,104573
Haryana,Bhiwani,18,584,150528,243,0,0,1933,2610,67480,5.28,133,2517,115084,102949,895,31275
Haryana,Charkhi Dadri,0,916,102588,306,0,0,290,1668,43869,6.97,84,1206,75386,71093,943,23747
Haryana,Rewari,0,940,151411,488,0,0,1136,2396,69160,6.94,144,2076,121128,99555,822,39604
Haryana,Karnal,352,565,216784,291,0,0,1226,3534,100278,6.64,119,1791,168761,148459,880,67263
Haryana,Jind,0,629,131127,459,257,0,1198,1194,51955,6.34,115,1815,96258,86829,902,21167
Haryana,Nuh,0,10,42590,26,0,0,870,579,35888,7.95,70,880,45829,32704,714,7548
Haryana,Mahendragarh,0,700,150260,634,0,0,2783,2301,61549,2.5,87,3483,110044,101867,926,32082
Haryana,Palwal,0,258,143572,305,0,0,1456,1980,76756,6.18,106,1714,122505,97910,799,24867
Himachal Pradesh,Shimla,0,355,220085,282,0,0,4600,1615,58635,4.34,215,4955,146786,131916,899,53901
Himachal Pradesh,Solan,0,554,138721,341,39,39,5580,2314,55458,2.54,156,6134,115372,78836,683,23647
Himachal Pradesh,Lahaul Spiti,0,24,8232,3,0,0,404,70,2653,5.14,22,428,5585,5299,949,3370
Himachal Pradesh,Kullu,0,86,106710,51,0,0,2900,820,22350,4.49,134,2986,66100,62956,952,28397
Himachal Pradesh,Sirmaur,0,1,90862,144,0,0,2352,884,30406,4.55,107,2353,67142,54130,806,24132
Himachal Pradesh,Kangra,0,52,407069,656,0,0,7374,2574,71526,3.69,274,7426,232391,246179,1059,87109
Himachal Pradesh,Chamba,0,146,119839,234,0,0,2826,867,26076,3.63,108,2972,73265,72634,991,24302
Himachal Pradesh,Mandi,0,72,280728,124,0,0,4605,1424,47553,4.77,223,4677,156177,172127,1102,73847
Himachal Pradesh,Kinnaur,0,24,24249,25,0,0,730,253,8715,4.77,36,754,17580,15388,875,8756
Himachal Pradesh,Hamirpur,0,283,160583,81,0,0,2539,704,21866,4.54,128,2822,85141,97294,1143,34623
Himachal Pradesh,Una,0,472,151276,171,0,0,3181,786,23883,4.57,167,3653,87876,87275,993,38830
Himachal Pradesh,Bilaspur,59,409,124510,90,0,0,4437,905,20204,6.07,294,4846,69598,75110,1079,35380
Jammu & Kashmir,Srinagar,1738,1442,157353,1082,3107,197,2454,1693,107827,5.49,214,3896,179182,85991,480,50753
Jammu & Kashmir,Kulgam,0,444,100568,866,360,0,1243,313,9829,9.07,153,1687,63590,46793,736,12810
Jammu & Kashmir,Shopian,0,11,64283,13,1472,0,917,184,5739,6.68,62,928,40184,29836,742,10742
Jammu & Kashmir,Bandipore,0,209,83778,368,2485,0,394,77,8253,22.72,137,603,55422,36604,660,12307
Jammu & Kashmir,Anantnag,248,997,178455,1408,0,0,1393,1014,46734,10.46,250,2390,131830,93326,708,23861
Jammu & Kashmir,Baramulla,69,1783,225493,1745,215,0,2690,2164,59206,5.75,257,4473,165538,119054,719,48561
Jammu & Kashmir,Kupwara,100,783,100974,1591,5318,0,5005,2289,29415,3.49,202,5788,81490,48884,600,19130
Jammu & Kashmir,Pulwama,0,69,115153,552,0,0,257,995,22946,4.29,14,326,82904,55192,666,23804
Jammu & Kashmir,Ganderbal,0,20,71767,21,0,0,871,689,14913,7.74,69,891,51196,35479,693,14163
Jammu & Kashmir,Budgam,390,692,152202,547,40,0,1477,1452,57771,8.81,191,2169,126256,83707,663,30973
Jammu & Kashmir,Jammu,1327,649,395676,293,0,0,5397,2833,132447,4.04,244,6046,294645,233626,793,149629
Jammu & Kashmir,Kishtwar,30,29,45171,88,338,0,978,248,10248,2.28,23,1007,32738,22678,693,12059
Jammu & Kashmir,Doda,110,147,85207,319,223,0,820,136,9863,7.55,73,967,52548,42513,809,23880
Jammu & Kashmir,Udhampur,0,140,117728,132,0,0,2034,2169,56738,5.8,126,2174,96070,78389,816,28454
Jammu & Kashmir,Kathua,1249,289,135390,336,0,0,2730,2139,49127,1.69,51,3019,100883,83623,829,31135
Jammu & Kashmir,Ramban,100,23,62629,19,648,0,961,202,9160,5.69,56,984,43041,28746,668,19214
Jammu & Kashmir,Samba,0,152,84982,137,0,0,86,88,11934,9.24,22,238,54119,42779,790,21596
Jammu & Kashmir,Rajouri,3696,1121,117888,1110,0,0,2120,2295,53882,4.91,159,3241,98050,73729,752,23229
Jammu & Kashmir,Poonch,5198,632,104263,791,60,0,410,92,9589,7.49,78,1042,63182,50664,802,17450
Jammu & Kashmir,Reasi,0,133,67643,112,116,0,1099,971,17522,7.95,98,1232,50982,34186,671,14111
Jharkhand,Ranchi,84,2087,253779,979,183,90,3194,4984,194422,5.09,269,5281,250013,198326,793,110624
Jharkhand,Koderma,593,2435,84525,2576,0,0,1238,1171,34530,5.64,207,3673,61151,57924,947,13629
Jharkhand,Bokaro,0,646,158520,740,0,0,1835,2658,83714,3.18,79,2481,139902,102382,732,58990
Jharkhand,Garhwa,562,284,97086,764,133,0,555,1484,59050,6.08,51,839,87730,68404,780,27547
Jharkhand,Latehar,595,318,51644,270,374,0,761,1191,39025,1.02,11,1079,51292,39395,768,14820
Jharkhand,Chatra,0,383,82020,394,43,0,873,870,34192,7.48,94,1256,63610,52587,827,15368
Jharkhand,Palamu,20,794,192937,1768,19,19,1189,2176,69497,6.91,137,1983,143322,119128,831,44600
Jharkhand,East Singhbhum,143,4559,298030,2518,0,0,2396,3987,128305,3.52,245,6955,236539,189940,803,91031
Jharkhand,Seraikela Kharsawan,0,571,98957,688,1,0,1023,1387,46835,4.77,76,1594,81984,63823,778,26959
Jharkhand,Simdega,10600,976,54722,677,11177,0,1049,1365,38800,9.14,185,2025,46025,47511,1032,11756
Jharkhand,Lohardaga,0,433,47557,324,0,0,1070,1322,30796,9.12,137,1503,41282,37066,898,10979
