state,district,slots,today,Total doses til date,avgdaily,slots 18-44,paid slot,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses,male,female,gratio,fully
Rajasthan,Udaipur,1751,6225,454112,1668,0,0,11173,7874,347772,3.4,592,17398,421874,380286,901,156018
Rajasthan,Jaipur I,1859,2288,762975,665,1716,1716,28428,19437,511899,2.3,706,30704,708793,568533,802,245829
Rajasthan,Jaipur II,177,2443,450817,501,900,900,21558,13738,374943,1.83,439,24001,455726,371496,815,134284
Rajasthan,Ajmer,0,108,515869,1356,0,0,927,16415,302522,1.45,15,1035,417200,401739,963,176525
Rajasthan,Bharatpur,71,713,409140,90,250,0,15063,9119,206053,2.62,414,15776,331440,283745,856,87864
Rajasthan,Sri Ganganagar,313,2580,351779,507,0,0,5621,5830,148719,5.35,439,8201,266979,233538,875,101577
Rajasthan,Jhunjhunu,0,11330,458406,1505,0,0,870,7273,150779,4.1,500,12200,303075,306399,1011,143484
Rajasthan,Dausa,2902,3079,251792,417,0,0,1699,4155,101769,6.11,292,4778,190178,163653,861,61245
Rajasthan,Alwar,625,6852,763977,1863,0,0,3878,11558,301033,12.4,1330,10730,572543,492742,861,217617
Rajasthan,Sikar,263,1801,516287,2109,162,0,4138,12425,244543,1.7,101,5939,392140,368816,941,128876
Rajasthan,Bundi,0,1106,247428,296,0,0,5229,4517,100376,3.71,235,6335,178783,169146,946,82641
Rajasthan,Jhalawar,206,4445,227140,1611,543,0,13037,6019,123746,1.76,308,17482,188125,162950,866,64904
Rajasthan,Baran,340,2759,204568,768,0,0,4813,1592,81470,4.86,368,7572,151793,134260,884,65903
Rajasthan,Hanumangarh,10,2053,316664,587,0,0,474,6645,132486,9.62,243,2527,238962,210291,880,53685
Rajasthan,Rajsamand,0,1021,202111,573,0,0,5328,3346,105635,3.48,221,6349,157107,150752,960,62405
Rajasthan,Banswara,0,2672,305050,743,0,0,12062,5815,133675,1.53,226,14734,219653,219109,998,85014
Rajasthan,Dungarpur,0,1423,197372,415,2,0,2274,3056,104590,5.22,193,3697,145790,156218,1072,58744
Rajasthan,Chittorgarh,0,3075,291299,520,0,0,4848,5165,152500,5.39,427,7923,236136,207853,880,77624
Rajasthan,Pratapgarh,0,2613,118705,732,0,0,7677,2435,114719,1.75,180,10290,120920,112640,932,33116
Rajasthan,Bhilwara,683,9576,423573,1048,360,0,10037,8324,268588,4.11,806,19614,360158,332198,922,97128
Rajasthan,Dholpur,1607,1048,200669,483,6463,0,9008,5367,126480,5.71,574,10056,175974,151146,859,59148
Rajasthan,Karauli,0,1622,239824,617,0,0,6698,5060,113458,4.81,400,8320,187106,166150,888,53512
Rajasthan,Tonk,440,8614,232164,1100,0,0,315,4153,105267,3.71,331,8929,177173,160365,905,64586
Rajasthan,Jaisalmer,4279,334,99374,152,4966,0,1880,1318,71136,8.4,186,2214,99819,70720,708,40144
Rajasthan,Barmer,0,4271,460603,655,0,0,34768,12608,211940,2.74,1069,39041,369067,303512,822,126719
Rajasthan,Pali,165,1457,352706,675,4,0,4904,5021,156889,5.17,329,6361,267498,242275,906,105676
Rajasthan,Churu,0,1546,358118,761,0,0,2314,3184,88527,4.4,170,3860,228022,218633,959,91668
Rajasthan,Sirohi,1591,1060,165341,386,9,0,2495,2550,87746,8.86,315,3555,132955,120145,904,43694
Rajasthan,Nagaur,8369,12938,720360,1568,0,0,303,10241,222148,5.28,699,13241,476789,465931,977,230494
Rajasthan,Jalore,107,1705,258529,520,83,0,8157,5177,118425,3.63,358,9862,205302,171722,836,73026
Rajasthan,Sawai Madhopur,1396,1303,206066,839,12960,0,5123,4301,120820,7.84,504,6426,178444,148601,833,58085
Sikkim,East Sikkim,152,166,72343,60,0,0,6454,4415,73844,1.51,100,6620,79369,66952,844,29044
Sikkim,West Sikkim,0,1,31260,2,4,0,4235,2763,37609,0.8,34,4236,36849,32001,868,11744
Sikkim,North Sikkim,0,0,8780,24,0,0,316,655,12397,4.43,14,316,11738,9451,805,4554
Sikkim,South Sikkim,0,60,38418,79,0,0,2499,3831,50464,3.95,101,2559,47583,41285,868,14641
Tamil Nadu,Coimbatore,78,5193,476044,7908,12,12,13576,11630,286077,1.87,351,18769,421020,341479,811,148048
Tamil Nadu,Madurai,0,7244,242735,4956,0,0,5332,4917,184294,2.5,314,12576,232414,194635,837,92147
Tamil Nadu,Thanjavur,0,2380,150461,3128,0,0,3365,5312,122254,4.09,235,5745,150267,122505,815,52438
Tamil Nadu,Viluppuram,6693,1623,116392,1775,0,0,2851,3326,89740,6.17,276,4474,111012,95084,857,39186
Tamil Nadu,Vellore,123,1964,128342,1288,121,121,3490,2979,102167,2.13,116,5454,121419,109130,899,64070
Tamil Nadu,Kanyakumari,0,647,133297,3345,0,0,1113,4703,115210,3.41,60,1760,131611,116915,888,49073
Tamil Nadu,Salem,30,8256,187888,3284,69,69,15290,7440,166411,1.45,348,23932,197822,156497,791,83969
Tamil Nadu,Pudukkottai,0,369,61824,904,0,0,644,1993,47040,5.63,57,1013,58769,50089,852,18771
Tamil Nadu,Cuddalore,9909,1932,155689,2947,2191,0,3997,5745,117502,5.25,311,5929,157017,116172,740,57907
Tamil Nadu,Tirunelveli,7,1551,86761,2100,0,0,2694,3616,101839,3.65,155,4245,107722,80914,751,33350
Tamil Nadu,Virudhunagar,0,193,85695,1169,0,0,315,2140,56274,4.33,22,508,67178,74795,1113,34350
Tamil Nadu,Tirupattur,0,1398,76172,1089,0,0,2802,2537,75652,4.05,170,4200,75601,76218,1008,24792
Tamil Nadu,Tenkasi,0,658,70749,1934,0,0,984,3249,80084,2.31,38,1642,80122,70715,883,24681
Tamil Nadu,Kallakurichi,446,1020,65358,1559,249,0,1966,3628,73328,6.83,204,2986,74872,63830,853,20846
Tamil Nadu,Tiruvannamalai,0,795,65241,1439,0,0,1489,2583,66225,6.39,146,2284,70826,60646,856,21945
Tamil Nadu,Thoothukudi (Tuticorin),1508,1315,56811,1118,69,0,2546,2205,63478,4.38,169,3861,67020,53289,795,19711
Tamil Nadu,Ariyalur,0,447,47764,811,0,0,832,1650,46577,3.21,41,1279,54322,40039,737,15246
Tamil Nadu,Dindigul,0,1457,79737,1565,0,0,2859,3463,74055,1.71,74,4316,79903,73885,925,29154
Tamil Nadu,Kanchipuram,24,141,62238,472,0,0,1171,2777,91633,3.66,48,1312,96673,57211,592,24901
Tamil Nadu,Namakkal,0,184,156918,2676,0,0,363,4703,112329,4.2,23,547,143181,126045,880,58544
Tamil Nadu,Karur,0,49,79484,1893,0,0,122,3093,72192,5.26,9,171,81988,69754,851,24469
Tamil Nadu,Tiruchirappalli,0,861,233747,3733,208,208,1980,7273,193653,5.95,169,2841,228130,199297,874,74769
Tamil Nadu,Sivaganga,52,660,79285,1753,165,165,904,3210,75717,2.94,46,1564,81888,73112,893,26704
Tamil Nadu,Krishnagiri,0,1485,145350,1998,0,0,5790,6328,141960,1.86,135,7275,166498,120841,726,48104
Tamil Nadu,Erode,176,5283,174998,4052,186,186,7399,6562,136774,2.51,318,12682,172368,139435,809,52476
Tamil Nadu,Palani,0,7,60739,1081,0,0,1,2110,51142,25.0,2,8,59538,52367,880,23684
Tamil Nadu,Chengalpet,292,2565,232680,2028,190,190,5538,6082,184804,2.8,227,8103,229668,188214,820,92567
Tamil Nadu,Dharmapuri,0,0,92338,1971,0,0,37,4039,90733,8.11,3,37,101263,81821,808,31050
Tamil Nadu,Ramanathapuram,0,892,39671,968,0,0,1340,1816,40182,1.25,28,2232,42008,37842,901,12067
Tamil Nadu,Tiruppur,0,8518,175555,3502,0,0,11362,6043,157687,0.96,190,19880,185950,147294,792,49042
Tamil Nadu,Theni,0,356,79417,2337,0,0,566,3259,77380,4.12,38,922,82041,74768,911,23113
Tamil Nadu,Perambalur,0,336,40824,822,0,0,581,1540,36974,9.05,83,917,41126,36682,892,12712
Tamil Nadu,Chennai,999,7281,1184831,7661,1151,1151,17612,24228,922658,1.84,457,24893,1171564,936254,799,625328
Tamil Nadu,Tiruvallur,87,790,121667,1734,18,18,1889,5333,140802,6.01,161,2679,151582,110921,732,48747
Tamil Nadu,Paramakudi,0,323,49537,918,0,0,631,1638,35683,7.97,76,954,38990,46222,1185,11837
Tamil Nadu,Tiruvarur,0,502,70046,2142,0,0,562,3351,73367,2.44,26,1064,81147,62271,767,18305
Tamil Nadu,Poonamallee,0,0,59085,661,0,0,0,1754,46859,0.0,0,0,60158,45784,761,20973
Tamil Nadu,Nagapattinam,0,2526,80277,2295,0,0,4066,3782,88598,1.18,78,6592,94826,74035,781,23924
Tamil Nadu,Nilgiris,138,223,134760,1172,0,0,664,3078,66774,8.23,73,887,100692,100838,1001,52669
Tamil Nadu,Attur,11811,2086,127828,859,2277,0,3905,2009,57632,2.99,179,5991,90070,95386,1059,43345
Tamil Nadu,Sivakasi,8916,69,103480,1301,0,0,246,2766,64905,14.29,45,315,83604,84780,1014,35694
Telangana,Hyderabad,714,9861,783607,9428,852,852,30331,33896,1021815,1.79,718,40192,996257,810871,814,301130
Telangana,Adilabad,0,51,46500,107,0,0,161,557,20378,13.21,28,212,36040,30833,856,16843
Telangana,Bhadradri Kothagudem,0,1197,117330,981,0,0,3196,2821,54353,5.85,257,4393,92054,79625,865,43262
Telangana,Jagtial,0,251,122673,298,0,0,1466,1558,43332,1.92,33,1717,80018,86000,1075,33074
Telangana,Jangaon,0,244,54622,163,0,0,666,611,14308,3.3,30,910,32786,36138,1102,19510
Telangana,Jayashankar Bhupalpally,0,122,74622,101,0,0,432,560,17486,6.5,36,554,46240,45854,992,18209
Telangana,Jogulamba Gadwal,0,38,48144,68,0,0,288,348,14419,1.23,4,326,32815,29740,906,10254
Telangana,Kamareddy,0,843,139838,347,0,0,1550,1237,33912,4.47,107,2393,83864,89892,1072,40660
Telangana,Karimnagar,0,360,189810,431,0,0,1067,1820,67173,3.01,43,1427,129505,127449,984,37000
Telangana,Khammam,0,2330,132533,1953,0,0,4919,4755,88910,2.08,151,7249,117180,104351,891,49351
Telangana,Kumuram Bheem,0,39,38932,45,0,0,132,200,12361,11.11,19,171,26796,24492,914,9356
Telangana,Mahabubabad,89,286,89578,254,37,37,622,890,22075,5.73,52,908,52965,58639,1107,30235
Telangana,Mahabubnagar,0,318,89610,242,0,0,1020,1067,28711,6.13,82,1338,58639,59749,1019,26075
Telangana,Mancherial,0,720,85693,635,0,0,2109,2115,49564,1.45,41,2829,70561,64716,917,16182
Telangana,Medak,0,288,104047,280,0,0,670,880,24131,6.47,62,958,63647,64480,1013,21856
Telangana,Medchal,1860,6133,455243,6129,1512,1512,21842,23154,471035,1.38,385,27975,476810,449720,943,161646
Telangana,Nagarkurnool,0,217,90680,173,0,0,397,535,18693,7.49,46,614,53032,56328,1062,18359
Telangana,Nalgonda,0,1020,122830,1070,0,0,2005,2361,63353,2.81,85,3025,96284,89896,934,32030
Telangana,Nirmal,0,200,120869,110,0,0,809,559,17876,3.07,31,1009,66473,72272,1087,23628
Telangana,Nizamabad,0,591,145806,606,0,0,2313,2470,68980,1.58,46,2904,110054,104748,952,35948
Telangana,Peddapalli,0,788,107441,643,0,0,3141,2341,62760,1.55,61,3929,89908,80307,893,23646
Telangana,Rajanna Sircilla,0,151,102697,180,0,0,793,1079,24410,1.69,16,944,60416,66662,1103,13392
Telangana,Rangareddy,304,5465,430623,5549,641,641,19460,23620,628284,1.54,385,24925,583437,476882,817,140396
Telangana,Sangareddy,0,825,138362,943,0,0,3173,3714,99100,3.8,152,3998,124229,113247,912,39975
Telangana,Siddipet,0,320,197697,382,0,0,1082,1354,46456,3.42,48,1402,112545,131571,1169,38566
Telangana,Suryapet,0,394,124399,363,0,0,977,831,35847,5.03,69,1371,80832,79414,982,33733
Telangana,Vikarabad,0,189,57359,151,0,0,460,514,23699,6.32,41,649,42469,38581,908,16100
Telangana,Wanaparthy,0,138,49312,163,0,0,518,652,17346,3.66,24,656,33711,32946,977,12558
Telangana,Warangal(Rural),0,232,54506,282,0,0,744,733,21801,1.43,14,976,39161,37151,949,12762
Telangana,Warangal(Urban),0,1759,189841,1499,0,0,4384,3813,149813,1.25,77,6143,174108,165514,951,64818
Telangana,Yadadri Bhuvanagiri,0,597,170153,302,0,0,1426,1218,33390,4.3,87,2023,96366,107133,1112,48322
Telangana,Mulugu,0,135,53588,67,0,0,25,103,5727,0.0,0,160,28756,30553,1062,12494
Telangana,Narayanpet,0,246,30128,69,0,0,342,280,10016,7.14,42,588,20706,19436,939,8501
Tripura,Dhalai,259,23,91373,330,14582,0,17592,6822,64924,3.21,565,17615,83912,72374,862,46693
Tripura,Gomati,31752,2309,110095,887,12317,0,13377,7100,64569,2.58,404,15686,89464,85191,952,55089
Tripura,Khowai,92,282,67137,73,731,0,13157,4880,42278,3.36,451,13439,56352,53070,942,31955
Tripura,North Tripura,0,1327,106894,354,0,0,16473,14231,112220,3.03,539,17811,112833,106275,942,72755
Tripura,Sepahijala,4642,2740,125782,849,7502,0,23181,11302,98830,1.66,429,25921,116784,107800,923,63745
Tripura,South Tripura,0,154,150599,11,1296,0,24557,10477,90280,1.57,389,24711,123246,117655,955,84226
Tripura,Unakoti,17,21,62587,50,609,0,19335,5194,43003,1.11,214,19356,53997,51596,956,26555
Tripura,West Tripura,5738,3335,293176,523,1649,0,42664,14481,204154,1.09,501,45999,253773,244214,962,170297
Uttar Pradesh,Agra,4784,6879,321660,3435,41,41,14609,8341,301656,3.36,722,21488,368652,254697,691,98487
Uttar Pradesh,Aligarh,663,3308,198593,1279,439,0,7435,4276,212590,2.95,317,10743,244479,166713,682,75373
Uttar Pradesh,Prayagraj,507,4892,334503,3082,0,0,10025,6399,312395,3.71,553,14917,390518,256537,657,125359
Uttar Pradesh,Ambedkar Nagar,1289,7147,151638,3337,34,0,5420,2808,56943,1.69,213,12567,119656,88994,744,39785
Uttar Pradesh,Amethi,5502,1842,154472,1168,3674,0,3193,1827,41848,2.48,125,5035,108564,87769,808,41805
Uttar Pradesh,Amroha,1227,2148,127470,1613,0,0,4975,2524,45250,2.77,197,7123,98117,74595,760,31354
Uttar Pradesh,Auraiya,0,1660,85369,1186,0,0,1512,1156,31545,6.56,208,3172,69344,47702,688,26763
Uttar Pradesh,Azamgarh,4526,6552,259863,4575,76,0,11713,5197,182315,2.22,405,18265,258546,183551,710,64449
Uttar Pradesh,Badaun,956,1520,195288,784,314,0,2851,1734,47402,4.55,199,4371,133397,109284,819,45991
Uttar Pradesh,Baghpat,748,3224,218671,2388,0,0,5797,3198,47446,1.87,169,9021,141654,124418,878,35436
Uttar Pradesh,Bahraich,11866,8501,345753,6393,1166,0,7915,3561,72610,2.95,484,16416,232976,185377,796,72828
Uttar Pradesh,Balarampur,5942,3453,225711,2185,269,0,2838,1336,36770,4.43,279,6291,147792,114700,776,57900
Uttar Pradesh,Ballia,103,2030,179637,1294,1,0,5020,2455,53116,2.55,180,7050,134248,98512,734,54598
Uttar Pradesh,Banda,2349,2846,104319,1331,1539,0,4445,2476,77892,2.73,199,7291,109953,72239,657,23881
Uttar Pradesh,Barabanki,931,4889,264512,3944,0,0,10612,4452,78131,2.19,339,15501,195258,147368,755,54708
Uttar Pradesh,Bareilly,3061,4212,307471,2523,3420,83,7930,4619,272860,4.6,558,12142,334540,245932,735,108678
Uttar Pradesh,Basti,737,3981,224946,4060,0,0,5365,3193,105330,4.64,434,9346,192900,137346,712,40722
Uttar Pradesh,Bijnour,294,6154,295233,4213,0,0,11301,4997,80849,2.55,445,17455,203085,173115,852,69976
Uttar Pradesh,Bulandshahr,962,9469,389175,6401,0,0,10504,4819,90858,1.39,277,19973,256702,223328,870,82609
Uttar Pradesh,Chandauli,5318,2120,129110,1202,144,0,4574,2333,46896,3.67,246,6694,99622,76406,767,30460
Uttar Pradesh,Chitrakoot,1861,1354,58253,910,1714,0,2423,1828,31452,5.11,193,3777,53122,36625,689,11334
Uttar Pradesh,Deoria,1339,3686,216681,2165,0,0,6558,3479,61726,1.82,186,10244,157999,120376,762,56486
Uttar Pradesh,Etah,435,2235,97276,1316,326,0,3590,1767,37999,3.18,185,5825,79666,55601,698,22614
Uttar Pradesh,Etawah,667,2029,117953,1555,0,0,2097,1396,39669,4.94,204,4126,91653,66023,720,34134
Uttar Pradesh,Ayodhya,187,3805,135685,1893,0,0,8877,4076,137996,3.77,478,12682,162384,111299,685,48951
Uttar Pradesh,Farrukhabad,1814,2506,124905,2030,861,0,3592,1982,42246,3.64,222,6098,98165,68979,703,40763
Uttar Pradesh,Fatehpur,3441,2888,152697,1396,573,0,5303,2571,46815,3.77,309,8191,114722,84769,739,45711
Uttar Pradesh,Firozabad,1391,1847,141579,961,1313,0,3925,2121,100130,4.12,238,5772,142240,99426,699,38752
Uttar Pradesh,Gautam Buddha Nagar,1959,3354,359957,2212,4879,4741,21148,16572,563287,2.07,508,24502,577045,347900,603,120583
Uttar Pradesh,Ghaziabad,1281,4806,383018,2403,1602,1308,22249,12788,383827,1.87,505,27055,438444,328600,749,120778
Uttar Pradesh,Ghazipur,1128,4062,261105,3142,0,0,10930,4974,81776,2.79,418,14992,192124,150822,785,55956
Uttar Pradesh,Gonda,10058,9093,351255,7499,9648,0,6779,3363,128795,2.26,358,15872,279373,200698,718,59584
Uttar Pradesh,Gorakhpur,1604,8084,342158,3508,659,543,20864,9084,300749,1.97,571,28949,372538,270471,726,111438
Uttar Pradesh,Hamirpur,582,1966,111913,1296,555,0,3240,1726,34955,4.88,254,5206,81968,64898,792,20506
Uttar Pradesh,Hapur,449,2220,126540,1516,0,0,4941,2654,46516,4.18,299,7161,96930,76170,786,28436
Uttar Pradesh,Hardoi,7668,4877,203712,3932,514,0,8729,3674,69493,3.41,464,13606,158202,114982,727,51701
Uttar Pradesh,Hathras,3576,2070,126980,718,307,0,2302,1617,36970,4.3,188,4372,90360,73592,814,29922
Uttar Pradesh,Jalaun,1020,4194,171001,3020,8,0,4476,2037,40327,1.61,140,8670,118650,92669,781,24671
Uttar Pradesh,Jaunpur,1954,7366,306362,4243,94,0,10491,4346,73569,4.16,743,17857,208977,170897,818,83476
Uttar Pradesh,Jhansi,757,3541,130714,1289,1741,0,5435,2980,146265,3.16,284,8976,163057,113891,698,48760
Uttar Pradesh,Kannauj,9089,2543,105543,2633,14355,0,5042,2326,43105,2.18,165,7585,87923,60695,690,21912
Uttar Pradesh,Kanpur Dehat,1031,2814,141134,2199,49,0,2745,1432,33997,2.9,161,5559,103130,72037,699,31484
Uttar Pradesh,Kanpur Nagar,360,4353,372967,2307,0,0,11680,7628,312519,2.54,407,16033,394925,290827,736,122087
Uttar Pradesh,Kasganj,1302,1577,71880,641,646,0,3882,1485,31769,4.6,251,5459,59133,44513,753,21238
Uttar Pradesh,Kaushambi,0,1796,87178,771,0,0,3604,1632,33591,4.26,230,5400,71633,49126,686,23539
Uttar Pradesh,Kushinagar,2758,2877,209590,1399,776,0,8118,3514,65980,2.68,295,10995,162114,113467,700,58652
Uttar Pradesh,Lakhimpur Kheri,6525,4752,227116,3864,245,0,7871,3474,68644,3.07,388,12632,172070,123472,718,48348
Uttar Pradesh,Lalitpur,2167,2123,81799,1386,1340,0,3465,1665,34783,3.08,172,5588,65891,50669,769,16645
Uttar Pradesh,Lucknow,1847,7377,508371,3186,650,650,16818,10946,525789,3.04,735,24195,595482,439644,738,238143
Uttar Pradesh,Maharajganj,911,2532,152095,1102,652,0,7968,4336,69120,2.95,310,10500,128308,92944,724,40893
Uttar Pradesh,Mahoba,1888,926,100292,512,1547,0,2362,1542,36508,7.97,262,3288,76016,60776,800,18871
Uttar Pradesh,Mainpuri,488,2611,108035,1022,154,0,3071,1568,36890,3.84,218,5682,82734,62231,752,27424
Uttar Pradesh,Mathura,3370,3496,234937,2101,876,0,8475,4617,154104,3.75,449,11971,226540,162514,717,63514
Uttar Pradesh,Mau,255,2023,115542,1086,0,0,6667,3362,61299,2.53,220,8690,104449,72492,694,39081
Uttar Pradesh,Meerut,3179,5560,464161,4590,474,0,11904,7012,261254,3.01,526,17464,397970,327374,823,127435
Uttar Pradesh,Mirzapur,3282,4026,200820,2183,956,0,10806,4520,135856,2.41,358,14832,192408,144314,750,49536
Uttar Pradesh,Moradabad,68,2985,185688,1564,37,0,6554,3812,192772,2.42,231,9539,222724,155809,700,60637
Uttar Pradesh,Muzaffarnagar,112,6149,264494,3771,0,0,8832,4441,71484,1.73,259,14981,185751,150241,809,59999
Uttar Pradesh,Pilibhit,2568,1949,182823,1212,670,0,3799,2124,47380,3.86,222,5748,127071,103108,811,45689
Uttar Pradesh,Raebareli,1158,2139,140131,1092,65,0,4312,2404,56928,5.1,329,6451,111019,86059,775,33924
Uttar Pradesh,Pratapgarh,624,1676,171724,1240,384,0,5167,2463,54863,4.78,327,6843,127743,98827,774,56275
Uttar Pradesh,Rampur,158,1086,118070,640,156,0,4353,1857,42425,2.04,111,5439,89542,70982,793,38909
Uttar Pradesh,Saharanpur,616,7612,303135,3983,22,0,13855,7546,228082,1.92,413,21467,297981,233119,782,70661
Uttar Pradesh,Sambhal,762,974,98799,640,0,0,2749,1694,39633,5.56,207,3723,78736,59779,759,28658
Uttar Pradesh,Sant Kabir Nagar,771,1259,92270,527,225,0,2844,2070,41167,3.1,127,4103,76640,56505,737,26020
Uttar Pradesh,Bhadohi,866,2310,135209,1471,1,0,5480,2688,46835,2.7,210,7790,101509,80514,793,32110
Uttar Pradesh,Shahjahanpur,1167,8629,199705,2038,868,0,3768,1691,105046,1.8,223,12397,180699,124098,687,51016
Uttar Pradesh,Shamli,30,2162,112969,822,0,0,4738,2440,40802,2.9,200,6900,88374,65381,740,27027
Uttar Pradesh,Shravasti,4622,2942,105365,2619,1958,0,2709,1706,27885,4.94,279,5651,77727,55526,714,18193
Uttar Pradesh,Siddharthnagar,6891,5014,258862,5129,1807,0,8655,3178,59689,2.49,341,13669,175554,142970,814,47232
Uttar Pradesh,Sitapur,449,3312,230416,1756,153,0,6250,3199,70260,4.69,448,9562,175393,125254,714,56970
Uttar Pradesh,Sonbhadra,643,1694,94900,699,0,0,3872,1759,51511,3.13,174,5566,93457,53130,568,27899
Uttar Pradesh,Sultanpur,920,2581,189234,1923,0,0,6461,2935,56776,3.63,328,9042,135148,110954,821,52867
Uttar Pradesh,Unnao,83,1783,191008,927,239,0,4772,2359,52917,5.57,365,6555,137586,106313,773,52539
Uttar Pradesh,Varanasi,742,5361,334526,2718,4,4,11004,6387,276608,3.45,565,16365,363527,247683,681,130842
Uttarakhand,Dehradun,484,1642,394842,513,1467,1466,18939,7410,215768,2.52,519,20581,320758,289989,904,169465
Uttarakhand,Pauri Garhwal,0,356,145801,126,222,0,3001,2071,58324,4.56,153,3357,97651,106501,1091,49440
Uttarakhand,Chamoli,0,120,95956,63,263,0,4510,1712,47857,3.67,170,4630,71971,71843,998,39865
Uttarakhand,Rudraprayag,100,22,56365,51,3899,0,3024,1551,49972,4.4,134,3046,50990,55320,1085,21221
Uttarakhand,Tehri Garhwal,53,596,117604,236,60,0,5691,2226,53765,2.43,153,6287,83225,88197,1060,43235
Uttarakhand,Haridwar,3427,2887,301262,2706,6806,63,23572,9065,177905,1.78,471,26459,274620,204604,745,98848
Uttarakhand,Uttarkashi,405,92,78227,25,539,0,3244,1141,47931,3.42,114,3336,64976,61219,942,46610
Uttarakhand,Almora,175,533,142302,331,20,0,3110,1797,52130,4.86,177,3643,90697,103751,1144,49370
Uttarakhand,Udham Singh Nagar,3899,2336,209247,1801,4407,0,18914,6556,146910,1.41,300,21250,201856,154597,766,67285
Uttarakhand,Pithoragarh,293,527,88408,367,102,0,4129,1546,53141,3.31,154,4656,69399,72201,1040,30626
Uttarakhand,Bageshwar,0,66,64103,58,0,0,3582,1569,45828,0.33,12,3648,53272,56732,1065,28934
Uttarakhand,Champawat,100,176,60529,87,0,0,2457,1541,49233,3.3,87,2633,55889,53867,964,21859
Uttarakhand,Nainital,988,1508,187118,656,2925,0,12950,4814,113226,1.05,152,14458,157026,143385,913,75328
West Bengal,Alipurduar District,149,4535,184755,1665,0,0,330,171,67522,1.75,85,4865,144050,108199,751,74971
West Bengal,Bankura,193,5013,228788,1631,157,0,1741,637,101177,3.35,226,6754,197542,132468,671,131934
West Bengal,Basirhat HD (North 24 Parganas),1472,3429,277991,2409,321,0,3532,734,69303,3.29,229,6961,186065,161208,866,113850
West Bengal,Birbhum,984,3229,245267,1520,315,0,4423,1845,92807,4.81,368,7652,184682,153379,831,98586
West Bengal,Bishnupur HD (Bankura),1262,3113,101361,1218,0,0,53,6,40297,2.65,84,3166,84973,56736,668,47597
West Bengal,Dakshin Dinajpur,2,2334,194943,919,0,0,1681,491,76289,1.62,65,4015,144307,126906,879,90086
West Bengal,Darjeeling,7,4535,283176,1944,0,0,5020,2544,144708,3.19,305,9555,227880,199978,878,130347
West Bengal,Diamond Harbor HD (S 24 Parganas),156,3891,370841,3982,28,0,1456,495,101194,3.8,203,5347,257396,214659,834,155388
West Bengal,East Bardhaman,812,9531,545261,5183,0,0,631,306,136582,3.23,328,10162,379856,302029,795,233485
West Bengal,Hoogly,217,6383,717834,3188,208,208,6344,4944,217319,2.15,273,12727,514498,420761,818,328251
West Bengal,Howrah,1,12161,572103,6769,0,0,17556,6253,214369,2.2,653,29717,448712,338217,754,231632
West Bengal,Jalpaiguri,1,2253,182412,1656,0,0,1565,868,89433,4.24,162,3818,159348,112518,706,68484
West Bengal,Jhargram,0,3086,83624,1476,0,0,247,136,46884,2.91,97,3333,81796,48723,596,40895
West Bengal,Kalimpong,603,433,61218,397,0,0,1081,270,22828,5.68,86,1514,42877,41169,960,29685
West Bengal,Kolkata,692,20732,1408262,14053,1932,1932,30831,23818,882462,2.98,1537,51563,1314675,981787,747,557375
West Bengal,Malda,5711,5390,329477,2887,0,0,1917,1529,133624,5.93,433,7307,250113,212966,851,130241
West Bengal,Murshidabad,1897,7465,539648,3816,610,0,14369,2938,207174,1.4,306,21834,399871,346937,868,233393
West Bengal,Nadia,16,10298,503352,8169,0,0,1411,756,151828,2.31,271,11709,375359,279829,745,180742
West Bengal,Nandigram HD (East Medinipore),9,102,328878,2308,0,0,3054,924,72945,5.2,164,3156,220575,181234,822,110882
West Bengal,North 24 Parganas,289,19436,994065,9740,1159,1139,12276,13170,561368,2.42,768,31712,879392,677187,770,344101
West Bengal,Paschim Medinipore,0,6698,493793,5468,0,0,835,2093,156180,3.41,257,7533,384729,265510,690,194545
West Bengal,Purba Medinipore,55,9425,446401,5838,0,0,525,250,117108,2.31,230,9950,318508,245129,770,197253
West Bengal,Purulia,1880,4703,236853,1757,30,0,1187,1097,103863,5.43,320,5890,199028,141685,712,96658
West Bengal,Rampurhat HD (Birbhum),450,358,169177,1147,148,0,1409,2415,65688,3.57,63,1767,124594,110256,885,54088
West Bengal,South 24 Parganas,136,5861,582552,5461,0,0,8187,2065,179598,2.58,362,14048,408441,353712,866,240671
West Bengal,Uttar Dinajpur,1019,3980,206213,1874,0,0,3414,871,105232,4.41,326,7394,170411,140988,827,88904
West Bengal,West Bardhaman,1310,6291,275498,2772,873,873,4207,3562,171091,2.77,291,10499,272222,174618,641,110632
Assam,Hojai,0,1660,83154,765,0,0,5141,2499,42233,5.13,349,6801,67483,57884,858,36486
Assam,Biswanath,38,819,67289,635,5,0,3055,2687,41368,1.96,76,3874,56642,51997,918,21010
Assam,Charaideo,0,884,43084,564,0,0,3847,1203,22822,2.73,129,4731,35573,30321,852,12274
Assam,Majuli,30,210,32574,82,74,0,2707,1228,17498,0.1,3,2917,26146,23922,915,10822
Assam,South Salmara Mankachar,3351,472,14506,472,3245,0,1123,1019,15352,2.82,45,1595,18280,11576,633,4043
Assam,West Karbi Anglong,6493,324,15779,157,6380,0,1138,406,12011,3.97,58,1462,16094,11693,727,7712
