state,district,slots,today,Total doses til date,avgdaily,slots 18-44,paid slot,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses,male,female,gratio,fully
Arunachal Pradesh,Changlang,78,58,20642,185,45,0,203,1163,31162,7.28,19,261,29040,22772,784,4699
Arunachal Pradesh,Kurung Kumey,0,6,2485,1,0,0,122,25,2462,1.56,2,128,2351,2534,1078,1954
Arunachal Pradesh,Anjaw,0,74,3530,51,0,0,114,83,3073,6.38,12,188,3524,3085,875,1405
Arunachal Pradesh,East Kameng,0,14,8406,19,45,0,167,113,4778,10.5,19,181,6750,6432,953,1895
Arunachal Pradesh,Kamle,0,0,1622,3,0,0,22,46,1371,36.36,8,22,1755,1239,706,537
Arunachal Pradesh,Dibang Valley,100,21,987,6,0,0,34,62,1648,9.09,5,55,1523,1112,730,904
Arunachal Pradesh,Tirap,0,58,7057,103,0,0,445,280,8241,5.37,27,503,8886,6413,722,2651
Arunachal Pradesh,Kra Daadi,0,37,1835,14,0,0,39,20,1841,18.42,14,76,1934,1744,902,740
Arunachal Pradesh,West Kameng,1,87,13562,44,0,0,1274,796,16240,3.6,49,1361,16332,13474,825,6866
Arunachal Pradesh,Lohit,0,127,6821,62,0,0,699,429,8266,5.33,44,826,8513,6574,772,2070
Arunachal Pradesh,Tawang,0,33,7871,12,0,0,363,593,13232,3.54,14,396,11041,10053,911,4347
Arunachal Pradesh,Lower Dibang Valley,415,70,8113,140,60,0,337,608,10810,10.57,43,407,10248,8677,847,2659
Arunachal Pradesh,Lower Subansiri,0,33,7449,26,0,0,318,251,8319,5.41,19,351,8137,7632,938,4095
Arunachal Pradesh,Lepa Rada,0,10,4040,9,0,0,230,238,4519,0.0,0,240,4588,3970,865,2535
Arunachal Pradesh,Upper Siang,50,55,6409,21,10,0,258,213,5154,5.43,17,313,6061,5505,908,2690
Arunachal Pradesh,Shi Yomi,0,21,2187,21,0,0,279,143,1974,6.67,20,300,2066,2095,1014,1437
Arunachal Pradesh,Namsai,5,102,16243,28,0,0,826,677,12957,3.45,32,928,15853,13351,842,4603
Arunachal Pradesh,Siang,3,60,4459,29,1,0,437,156,2829,8.65,43,497,3733,3555,952,1753
Arunachal Pradesh,West Siang,0,79,10822,51,0,0,535,668,12318,2.61,16,614,12226,10913,893,4286
Arunachal Pradesh,Papum Pare,2,139,8143,28,0,0,148,323,12602,4.53,13,287,12471,8274,663,4673
Arunachal Pradesh,Longding,0,0,4939,40,0,0,45,132,4876,33.33,15,45,6140,3678,599,1744
Arunachal Pradesh,Upper Subansiri,0,22,9890,22,0,0,97,81,5319,9.24,11,119,7862,7346,934,3169
Arunachal Pradesh,East Siang,100,133,14512,41,0,0,1880,1257,19214,2.33,47,2013,17241,16480,956,8534
Assam,Dibrugarh,0,926,158234,1994,0,0,2174,8992,159537,2.9,90,3100,167342,150403,899,51436
Assam,Sivasagar,0,1080,83182,1128,0,0,2365,4243,54668,1.31,45,3445,74240,63600,857,29205
Assam,Tinsukia,0,1148,122604,2140,0,0,3919,6859,107775,1.64,83,5067,122628,107719,878,30478
Assam,Baksa,14,1134,57858,781,14,0,2515,3161,42125,2.77,101,3649,53467,46498,870,19894
Assam,Barpeta,3,2352,145552,1502,26,0,6766,5820,79390,2.43,222,9118,117156,107761,920,102573
Assam,Darrang,0,1438,81211,870,0,0,3447,3650,55273,3.58,175,4885,73921,62546,846,28754
Assam,Kamrup Metropolitan,2269,4340,295808,4274,1947,83,10849,13937,426975,3.83,581,15189,402516,320462,796,127586
Assam,Kamrup Rural,750,1217,204631,965,2268,116,3812,3898,89409,3.0,151,5029,156024,137979,884,59447
Assam,Karbi-Anglong,705,524,42667,303,1075,0,1436,1612,33201,6.12,120,1960,42243,33623,796,18444
Assam,Nalbari,0,1305,71777,1078,0,0,2509,2898,43434,4.09,156,3814,62449,52749,845,19729
Assam,Golaghat,0,672,95261,892,0,0,1972,4214,60190,0.61,16,2644,84271,71161,844,31915
Assam,Jorhat,1,1679,113973,1638,10,0,2344,4797,71942,3.41,137,4023,98815,87084,881,40249
Assam,Morigaon,17,1409,81468,1189,212,0,2995,3185,43964,3.54,156,4404,62786,62638,998,23946
Assam,Nagaon,18,2647,164124,2624,18,0,5967,6570,131735,1.58,136,8614,150890,144939,961,56512
Assam,Bongaigaon,0,1556,66946,966,0,0,2723,3881,56295,2.59,111,4279,63529,59700,940,30226
Assam,Chirang,145,902,34708,554,221,0,1904,1889,30350,4.78,134,2806,37023,28030,757,17830
Assam,Dhubri,0,2050,88924,1468,9,0,5782,4889,63079,0.74,58,7832,81483,70503,865,37826
Assam,Goalpara,108,1198,63716,1056,104,0,3688,4087,59974,3.77,184,4886,64324,59327,922,26496
Assam,Kokrajhar,37,477,57045,625,48,0,1741,2629,47852,3.25,72,2218,58867,46028,782,22976
Assam,Dhemaji,14,1503,73434,847,0,0,5507,4149,59088,2.43,170,7010,67239,65260,971,24577
Assam,Lakhimpur,11,1534,96896,1315,15,0,4674,4387,59966,0.68,42,6208,81684,75168,920,33577
Assam,Sonitpur,10,2257,123104,2197,0,0,7462,8754,125450,2.48,241,9719,128397,120155,936,76487
Assam,Udalguri,0,948,53997,553,0,0,2990,2982,43489,2.59,102,3938,52182,45288,868,18416
Assam,Cachar,6,1141,150375,3416,1,0,3577,8655,150876,2.16,102,4718,161691,139543,863,47435
Assam,Dima Hasao,243,309,22011,258,121,0,1524,1750,25435,3.11,57,1833,27191,20241,744,11407
Assam,Hailakandi,403,822,61787,1065,555,0,2446,3573,50692,2.76,86,3114,61816,50656,819,22914
Assam,Karimganj,40,881,76666,1125,308,0,2899,3990,59225,3.7,140,3780,74851,61030,815,30229
Bihar,Madhepura,4745,491,138391,1046,4360,0,1495,2782,85896,4.23,84,1986,121037,103242,853,30047
Bihar,Saharsa,0,1023,149644,1022,0,0,3549,4062,96369,5.21,238,4572,129134,116858,905,33361
Bihar,Supaul,100,774,169345,2295,41,0,2023,4915,102724,3.32,93,2797,147026,125067,851,25719
Bihar,Purnia,0,968,287113,2647,0,0,1870,10906,212648,3.59,102,2838,262978,236739,900,64828
Bihar,Araria,23163,3165,162124,1507,18476,0,6387,3942,99191,2.18,208,9552,141808,119537,843,32723
Bihar,Katihar,397,1430,156525,1747,30,0,3369,4871,146815,2.31,111,4799,161424,141938,879,40646
Bihar,Kishanganj,6887,651,92943,710,8092,0,1754,2665,77253,6.44,155,2405,94374,75838,804,27968
Bihar,Aurangabad,0,1475,143813,1560,0,0,3549,4794,112643,3.3,166,5024,147828,108647,735,32309
Bihar,Arwal,141,400,41895,541,186,0,830,1318,32087,1.63,20,1230,41074,32909,801,13511
Bihar,Gaya,20,3310,264004,2631,2237,0,7841,9445,231208,3.04,339,11151,273708,221676,810,116374
Bihar,Kaimur,0,135,112457,958,0,0,263,2203,68254,5.53,22,398,101498,79211,780,23476
Bihar,Rohtas,984,1602,205596,2063,487,0,2765,6624,150348,0.76,33,4367,204358,151635,742,48618
Bihar,Bhagalpur,0,3335,255171,2899,0,0,7826,9485,219929,1.42,159,11161,257250,217838,847,73008
Bihar,Banka,10939,1165,155718,2522,10996,0,2955,6869,114857,1.7,70,4120,143049,127546,892,43273
Bihar,Lakhisarai,497,872,55451,480,199,0,2342,1601,42716,1.74,56,3214,54054,44103,816,13955
Bihar,Munger,451,469,97722,781,14,0,1236,2639,77631,1.47,25,1705,99754,75612,758,29879
Bihar,Muzaffarpur,594,4436,290997,2766,646,0,9863,10017,268648,2.17,311,14299,311116,248648,799,74848
Bihar,Sheohar,1166,396,68205,817,1300,0,375,1355,32093,2.46,19,771,53139,47157,887,16463
Bihar,Sitamarhi,4406,2986,208538,1909,6356,0,6033,5170,129977,2.67,241,9019,182967,155609,850,46170
Bihar,Vaishali,288,549,251998,2346,0,0,1073,7175,153228,2.96,48,1622,219042,186477,851,67791
Bihar,Nalanda,4606,4144,260272,3359,3585,0,7392,7737,169409,2.68,310,11560,228080,201674,884,71900
Bihar,Jehanabad,1549,473,78788,790,2076,0,1341,1958,60757,3.09,56,1814,76063,63528,835,21070
Bihar,Nawada,2607,289,150763,1187,12711,0,1122,4567,98153,9.14,129,1411,134396,114549,852,44961
Bihar,Sheikhpura,0,211,47913,424,0,0,611,1320,31098,3.41,28,822,42427,36589,862,14340
Bihar,Darbhanga,630,1991,328292,3009,648,0,4270,9451,217683,1.74,109,6261,286060,259960,909,91241
Bihar,Madhubani,37,4690,319232,4371,8,0,8927,10730,223178,1.64,223,13617,282069,260478,923,80139
Bihar,Samastipur,47,1406,279384,1763,583,0,4560,7335,196514,1.58,94,5966,255244,220736,865,87876
Bihar,Patna,29849,8226,596454,5713,25081,183,17623,18718,613794,2.05,531,25849,701654,509238,726,344995
Bihar,Begusarai,173,1123,226192,1260,1,0,3225,5378,154234,3.96,172,4348,208427,172069,826,52537
Bihar,Bhojpur,1497,1494,172944,1482,238,0,3489,5184,135098,2.35,117,4983,178465,129751,727,46903
Bihar,Buxar,410,280,133227,1054,281,0,938,4013,88845,3.45,42,1218,126583,95518,755,34294
Bihar,Khagaria,35,207,100983,778,59,0,912,2897,74782,1.88,21,1119,93036,82759,890,24376
Bihar,Saran,0,692,334839,2283,0,0,1721,10590,232657,3.19,77,2413,311310,256384,824,96553
Bihar,Siwan,613,528,313647,1109,255,0,2102,6545,171151,3.04,80,2630,270564,214424,793,95116
Bihar,Gopalganj,0,1450,178789,1118,39,0,11785,7182,134127,2.08,275,13235,188136,124991,664,42125
Bihar,East Champaran,1881,5957,351695,4446,1363,0,16394,14540,282305,2.01,449,22351,363039,270833,746,66629
Bihar,West Champaran,29,2655,201987,2364,532,0,7756,8211,182667,2.68,279,10411,229402,155350,677,37678
Bihar,Jamui,60,33,122837,903,32,0,123,3382,85872,15.38,24,156,115286,93460,811,29183
Chandigarh,Chandigarh,217,1343,211157,832,332,196,5230,5925,191906,2.84,187,6573,227858,175446,770,78946
Chhattisgarh,Raipur,255,5781,338038,1399,351,0,18774,8734,126288,3.36,825,24555,245103,219299,895,146224
Chhattisgarh,Balod,16992,2827,171673,620,16027,0,7390,2812,29337,1.11,113,10147,94116,106879,1136,42131
Chhattisgarh,Baloda bazar,2215,1158,185611,150,6724,0,6413,2209,25429,3.69,279,7561,100975,110173,1091,33344
Chhattisgarh,Balrampur,14470,442,127979,134,13825,0,2419,931,18701,12.2,349,2861,73785,72889,988,21828
Chhattisgarh,Bastar,491,267,138855,63,1838,0,1986,1199,31109,14.96,337,2253,81674,88298,1081,39035
Chhattisgarh,Bemetara,7598,1167,94081,247,4900,0,4372,1202,14666,0.56,31,5539,53553,55189,1031,19177
Chhattisgarh,Bijapur,1040,105,36374,22,456,0,764,302,19410,9.32,81,869,32343,23434,725,20045
Chhattisgarh,Bilaspur,7143,2352,317903,406,7243,41,9129,4073,59138,3.48,399,11481,185326,191712,1034,84134
Chhattisgarh,Dantewada,806,64,56800,22,473,0,961,365,16260,5.37,55,1025,36412,36635,1006,25425
Chhattisgarh,Dhamtari,7525,2038,172515,555,7102,0,5535,2835,30294,3.0,227,7573,94776,108017,1140,50026
Chhattisgarh,Durg,2509,5399,342848,780,2633,0,9337,3905,63892,5.18,764,14736,205829,200932,976,120201
Chhattisgarh,Gariaband,7348,355,99567,66,8892,0,2224,823,12553,1.2,31,2579,52469,59647,1137,16953
Chhattisgarh,Janjgir-Champa,199,1481,264361,300,2787,0,6020,2683,33684,2.79,209,7501,144035,154014,1069,58713
Chhattisgarh,Jashpur,11194,563,157768,161,9573,0,3128,1228,23434,4.58,169,3691,83838,97349,1161,39519
Chhattisgarh,Kanker,6797,957,135965,154,25783,0,5543,1931,34778,1.85,120,6500,85673,85061,993,44380
Chhattisgarh,Kondagaon,6450,59,107382,21,20925,0,1703,834,15952,20.32,358,1762,57064,66258,1161,22188
Chhattisgarh,Korba,9110,1869,271360,263,16031,0,7336,2662,37252,5.49,505,9205,151162,157455,1042,56610
Chhattisgarh,Koriya,10191,662,106431,157,11621,0,2869,1133,18655,3.37,119,3531,62107,62981,1014,24182
Chhattisgarh,Mahasamund,7254,3914,247200,990,8493,0,9517,4034,38707,3.6,481,13379,134640,151242,1123,73472
Chhattisgarh,Mungeli,417,1065,125357,124,414,0,2621,770,11461,2.55,94,3686,65475,71344,1090,18344
Chhattisgarh,Narayanpur,100,27,15878,6,400,0,280,118,7913,0.98,3,307,13343,10448,783,8088
Chhattisgarh,Raigarh,1735,5131,364454,1806,1779,420,15616,10401,98864,4.11,854,20756,228771,234539,1025,123307
Chhattisgarh,Rajnandgaon,5043,5228,286685,1081,6306,0,23733,7717,74640,2.17,629,28961,171145,190176,1111,49749
Chhattisgarh,Sukma,1108,11,49757,10,715,0,778,272,23233,3.93,31,789,41152,31833,774,25696
Chhattisgarh,Surajpur,4779,683,163412,125,3941,0,3221,971,19774,8.35,326,3904,90049,93116,1034,27372
Chhattisgarh,Surguja,10287,728,216075,295,13931,200,5149,2394,33440,8.9,523,5877,120662,128816,1068,50890
Chhattisgarh,Kawardha,10657,657,124605,318,11523,0,2615,1251,21278,3.91,128,3272,71544,74321,1039,29397
Chhattisgarh,Gaurela Pendra Marwahi ,2700,184,65520,79,4191,0,1177,496,7516,10.95,149,1361,34498,38529,1117,9532
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,0,756,39621,307,57,0,3775,3215,110601,5.27,239,4531,106129,44102,416,12832
Dadra and Nagar Haveli and Daman and Diu,Daman,60,628,34076,344,0,0,3119,2829,95673,0.61,23,3747,85063,44840,527,9401
Dadra and Nagar Haveli and Daman and Diu,Diu,0,179,12898,69,0,0,333,171,19652,1.56,8,512,15890,16664,1049,6063
Delhi,New Delhi,295,2035,257036,737,230,228,9646,4413,168739,3.42,399,11681,255490,170778,668,182387
Delhi,Central Delhi,582,2319,290732,912,2822,2473,16803,5024,261934,2.5,478,19122,328178,224828,685,173002
Delhi,West Delhi,131,3339,368055,938,221,5,12215,6397,197894,2.1,326,15554,315365,250722,795,194718
Delhi,North West Delhi,1404,2459,348353,997,650,474,12844,6103,261629,2.79,427,15303,340103,270236,795,194360
Delhi,South East Delhi,306,2785,248396,754,65,65,10108,5398,267423,2.61,337,12893,313163,202989,648,170253
Delhi,East Delhi,156,2266,209560,1150,1991,1991,10064,5183,167283,2.03,250,12330,210308,166727,793,91733
Delhi,North Delhi,197,1937,197775,837,404,0,14532,5657,182352,2.68,441,16469,221717,158546,715,112961
Delhi,North East Delhi,26,1782,165170,716,0,0,10721,4606,156587,1.26,157,12503,190180,131863,693,94323
Delhi,Shahdara,0,1376,200821,552,74,0,8613,4098,156075,2.51,251,9989,202030,155205,768,93852
Delhi,South Delhi,1077,2231,263636,731,1103,1103,13390,8210,363493,3.07,479,15621,378776,249304,658,184106
Delhi,South West Delhi,364,3652,345077,1408,457,457,11940,6575,234497,1.59,248,15592,329873,250472,759,156379
Goa,North Goa,170,1236,170310,1117,118,109,4667,5958,167525,2.15,127,5903,182137,155751,855,51720
Goa,South Goa,17,1746,203195,1220,24,0,4942,6652,172520,3.02,202,6688,191286,184455,964,52768
Gujarat,Gandhinagar,13,3525,214283,1811,6,0,7936,7136,127008,3.22,369,11461,186556,154753,830,96417
Gujarat,Ahmedabad,306,2572,376337,1653,90,0,8741,8115,172987,3.33,377,11313,313804,235512,751,108071
Gujarat,Vadodara,732,5202,317864,2607,735,24,8426,7128,185098,2.88,392,13628,282123,220926,783,121289
Gujarat,Kheda,442,2853,371057,1825,946,0,8035,6815,165880,4.61,502,10888,288168,248808,863,167578
Gujarat,Surendranagar,0,4248,214496,2966,547,0,8048,7929,151975,2.72,334,12296,197791,168733,853,86613
Gujarat,Aravalli,241,1292,233434,446,971,0,5166,4474,89961,6.84,442,6458,166650,156744,941,124418
Gujarat,Banaskantha,73,3407,640171,377,10,0,8354,6705,153043,2.88,339,11761,435904,357429,820,211249
Gujarat,Mehsana,0,5401,418648,2675,0,0,12494,10424,274957,3.1,555,17895,363429,330139,908,184099
Gujarat,Patan,397,2247,210060,1155,422,0,6147,5112,120263,5.43,456,8394,172076,158383,920,91866
Gujarat,Sabarkantha,141,3412,301349,1742,166,0,8767,7288,135515,3.46,421,12179,229990,206851,899,131336
Gujarat,Dang,0,169,32175,65,13,0,444,369,13322,7.67,47,613,24011,21489,895,10621
Gujarat,Navsari,186,5069,274701,1278,331,0,8412,8224,144653,3.03,409,13481,210309,209166,995,140966
Gujarat,Surat,823,4498,228697,2198,1133,0,12085,9438,179895,3.0,497,16583,228840,179892,786,110736
Gujarat,Tapi,0,2963,166095,1370,0,0,3754,3018,68329,3.03,204,6726,122020,112405,921,51282
Gujarat,Valsad,695,1530,266882,1000,513,0,6582,7889,176988,4.29,348,8112,251065,192838,768,141581
Gujarat,Devbhumi Dwaraka,112,1786,120307,938,334,0,5514,5684,101328,2.74,200,7300,122779,98882,805,71571
Gujarat,Jamnagar,0,1326,172250,616,969,0,2722,2785,114551,5.48,222,4048,159889,126976,794,73817
Gujarat,Kutch,82,3405,281284,1023,244,0,11892,10428,258874,2.9,443,15297,306890,233354,760,144737
Gujarat,Morbi,5,1667,132229,782,34,0,5413,4022,79987,3.53,250,7080,114043,98169,861,63932
Gujarat,Porbandar,5,1025,137586,350,1,0,5697,4280,75729,3.24,218,6722,110173,103159,936,81821
Gujarat,Rajkot,3,5195,274972,1544,1,0,10435,10076,171131,5.18,810,15630,235890,210265,891,118307
Gujarat,Amreli,0,3519,248963,596,0,0,4710,4191,77619,1.71,141,8229,166611,159975,960,120175
Gujarat,Bhavnagar,9417,2437,255962,1473,7805,0,6085,5467,140318,5.96,508,8522,213159,183168,859,96795
Gujarat,Botad,26,442,72985,684,11,0,869,2804,52890,6.03,79,1311,67121,58757,875,36382
Gujarat,Gir Somnath,424,1537,189564,639,159,0,6415,4623,99375,3.37,268,7952,158591,130267,821,73107
Gujarat,Junagadh,0,9168,213473,1059,0,0,5069,3770,80097,1.85,263,14237,152450,141115,926,94901
Gujarat,Anand,46,3246,413065,1747,136,0,6878,7526,180022,2.81,285,10125,308753,284361,921,181043
Gujarat,Bharuch,454,4833,288949,2895,218,0,12538,9515,237965,2.7,469,17371,301878,225122,746,127587
Gujarat,Chhotaudepur,603,2682,170248,469,1839,0,3879,2188,44246,4.24,278,6562,113094,101369,896,91461
Gujarat,Dahod,84,312,340234,717,457,0,1621,5419,113387,6.57,127,1933,230706,222926,966,192625
Gujarat,Mahisagar,45,485,248359,183,147,0,6968,5944,94807,2.24,167,7453,178738,164455,920,114485
Gujarat,Narmada,0,1028,129844,287,236,0,2677,2283,47003,4.18,155,3705,91860,84977,925,62049
Gujarat,Panchmahal,56,1913,296125,621,325,0,6787,6285,125207,2.99,260,8700,226189,195128,863,150790
Haryana,Kurukshetra,6,753,150525,963,1,0,1116,3298,84758,1.66,31,1869,123690,111695,903,35469
Haryana,Panchkula,94,762,124292,584,87,87,2411,3454,106081,2.74,87,3173,123466,107097,867,57562
Haryana,Gurgaon,1712,3812,426297,1980,3869,3869,13584,20503,643123,2.49,434,17396,660765,411087,622,203368
Haryana,Jhajjar,379,194,147045,550,196,0,841,4358,95936,5.31,55,1035,132969,110070,828,43706
Haryana,Kaithal,913,1536,115732,729,1784,0,3595,2402,82815,7.97,409,5131,104778,93920,896,31089
Haryana,Hisar,0,2997,180557,1400,50,0,8775,5120,128017,4.91,578,11772,166826,141848,850,40390
Haryana,Rohtak,70,154,146274,759,35,0,442,3526,100655,4.03,24,596,134411,113356,843,46028
Haryana,Ambala,265,1439,244372,2016,91,0,2375,5250,198197,2.52,96,3814,234783,208179,887,121260
Haryana,Sirsa,9,92,188314,1053,12,12,282,3093,91649,14.97,56,374,146952,133056,905,60979
Haryana,Panipat,0,258,140873,652,0,0,492,4243,104863,5.33,40,750,138140,107744,780,40070
Haryana,Fatehabad,3648,1377,111716,969,3604,0,2764,2959,81352,2.87,119,4141,101804,91305,897,27844
Haryana,Yamunanagar,0,51,183131,853,0,0,186,4417,108780,1.27,3,237,156444,135515,866,51005
Haryana,Sonipat,696,701,229133,1151,618,0,1991,5209,156903,3.27,88,2692,211364,174990,828,79567
Haryana,Faridabad,1447,1128,354363,1952,1277,1277,3404,10557,320581,2.6,118,4532,396402,280013,706,117723
Haryana,Bhiwani,895,630,158492,943,1569,54,1381,4045,99279,5.92,119,2011,135974,121838,896,36546
Haryana,Charkhi Dadri,0,1664,107469,655,0,0,4805,3944,76385,1.25,81,6469,93918,89963,958,25982
Haryana,Rewari,0,1071,156902,692,47,0,1123,4434,104254,3.46,76,2194,145186,116221,800,43754
Haryana,Karnal,24,237,225315,1085,0,0,488,4992,143712,2.07,15,725,196908,172364,875,75727
Haryana,Jind,2190,250,138028,861,1796,0,811,3153,76398,4.62,49,1061,111971,102478,915,25280
Haryana,Nuh,74,30,43624,124,33,0,355,1306,46867,6.49,25,385,54905,35671,650,7853
Haryana,Mahendragarh,0,328,157289,811,0,0,898,3811,92322,1.96,24,1226,130089,119711,920,36867
Haryana,Palwal,0,170,148217,574,0,0,525,2557,98232,3.6,25,695,137801,108748,789,32360
Himachal Pradesh,Shimla,0,1969,222066,247,0,0,867,7279,118518,4.37,124,2836,177574,162993,918,55213
Himachal Pradesh,Solan,0,2036,142076,418,0,0,2786,6223,109094,3.9,188,4822,148630,102587,690,24688
Himachal Pradesh,Lahaul Spiti,0,107,8450,28,0,0,738,933,9932,4.14,35,845,9448,8933,945,3404
Himachal Pradesh,Kullu,0,412,107245,64,0,0,264,3822,53596,12.43,84,676,81219,79639,981,28748
Himachal Pradesh,Sirmaur,0,1842,92422,223,0,0,491,4112,64279,8.02,187,2333,85742,70968,828,24582
Himachal Pradesh,Kangra,1,4578,412168,709,0,0,1271,13859,184946,4.29,251,5849,285718,311420,1090,89990
Himachal Pradesh,Chamba,0,790,121238,175,0,0,460,4048,59798,6.4,80,1250,90888,90146,992,24971
Himachal Pradesh,Mandi,0,2301,283628,349,0,0,711,8242,115976,6.91,208,3012,187449,212208,1132,76079
Himachal Pradesh,Kinnaur,0,739,25951,232,0,0,6865,3684,35601,2.71,206,7604,34946,26608,761,8844
Himachal Pradesh,Hamirpur,0,2361,161811,165,0,0,426,3691,51583,2.98,83,2787,98690,114707,1162,36576
Himachal Pradesh,Una,0,1830,154278,333,0,0,96,3937,56751,6.44,124,1926,104986,106055,1010,40702
Himachal Pradesh,Bilaspur,48,1124,126198,192,0,0,152,3983,54840,8.15,104,1276,84913,96127,1132,36324
Jammu & Kashmir,Srinagar,5875,1328,169249,1197,6207,543,1589,1651,124743,6.27,183,2917,198132,95853,484,56997
Jammu & Kashmir,Kulgam,5451,274,105514,526,11,0,1028,1197,21224,5.22,68,1302,74330,52392,705,13834
Jammu & Kashmir,Shopian,265,66,64439,21,338,0,1477,895,13882,5.64,87,1543,46135,32184,698,10932
Jammu & Kashmir,Bandipore,3200,258,85757,250,2196,0,641,750,15484,12.33,112,908,61058,40180,658,13874
Jammu & Kashmir,Anantnag,9830,610,185927,913,5932,0,1073,1366,59831,15.27,257,1683,143764,101961,709,26490
Jammu & Kashmir,Baramulla,2118,4147,246280,2405,3568,0,405,394,65167,3.03,138,4552,180023,131308,729,50664
Jammu & Kashmir,Kupwara,2504,62,120568,2463,1494,0,29,1806,46445,31.87,29,91,103761,63230,609,21265
Jammu & Kashmir,Pulwama,25,258,119908,664,79,0,523,523,27692,3.71,29,781,88776,58824,663,26780
Jammu & Kashmir,Ganderbal,230,152,72126,45,380,0,836,704,21676,6.28,62,988,55697,38101,684,14772
Jammu & Kashmir,Budgam,508,218,160470,983,858,0,211,578,64719,11.89,51,429,136036,89143,655,33851
Jammu & Kashmir,Jammu,86,1613,398734,360,0,0,5446,3741,162904,3.41,241,7059,312050,249796,800,156036
Jammu & Kashmir,Kishtwar,409,68,45845,85,2728,0,1590,918,18743,2.53,42,1658,37715,26877,713,12335
Jammu & Kashmir,Doda,1807,175,87623,229,1356,0,927,917,19053,6.5,72,1108,59174,47500,803,24149
Jammu & Kashmir,Udhampur,160,573,120065,291,160,0,2992,2369,74879,2.95,105,3565,105409,89532,849,29495
Jammu & Kashmir,Kathua,2453,673,138308,340,480,0,3791,1639,63648,4.17,186,4464,109885,92065,838,32683
Jammu & Kashmir,Ramban,190,129,62853,22,1612,0,2309,1766,24740,5.0,122,2438,52295,35294,675,19578
Jammu & Kashmir,Samba,338,342,85979,90,0,0,2158,1644,26044,2.0,50,2500,64099,47911,747,22421
Jammu & Kashmir,Rajouri,4547,867,133613,1752,2889,0,2156,824,61146,6.19,187,3023,109406,85359,780,24048
Jammu & Kashmir,Poonch,2800,447,110930,778,1992,0,706,1334,20265,4.08,47,1153,73377,57807,788,18229
Jammu & Kashmir,Reasi,355,188,68304,55,729,0,1948,1143,29808,6.27,134,2136,58899,39234,666,14503
Jharkhand,Ranchi,1760,2191,263661,1188,2336,1120,6493,5992,247520,3.52,306,8684,284650,226719,796,129248
Jharkhand,Koderma,89,390,95156,1089,75,0,1910,3545,63300,1.74,40,2300,82481,76000,921,17074
Jharkhand,Bokaro,97,1120,167012,1136,253,94,6387,4796,122742,1.37,103,7507,169927,119898,706,66605
Jharkhand,Garhwa,3633,394,105411,1059,3400,0,1497,2332,77116,4.18,79,1891,103509,79021,763,32933
