state,district,slots,today,Total doses til date,avgdaily,slots 18-44,paid slot,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses,male,female,gratio,fully,people,avg people,sites
Himachal Pradesh,Kangra,1,4791,499471,12912,0,0,24677,19907,238352,1.67,492,29468,354112,383541,1083,94177,643646,19365,178
Himachal Pradesh,Chamba,0,1206,144105,3345,0,0,5339,5588,75196,2.67,175,6545,109469,109786,1003,26743,192558,5112,50
Himachal Pradesh,Mandi,6,2591,355310,10421,63,0,26045,12625,158441,2.14,614,28636,239634,274020,1143,79356,434395,11710,171
Himachal Pradesh,Kinnaur,0,93,33450,1289,0,0,684,4548,43229,10.68,83,777,44075,32590,739,8846,67833,4573,17
Himachal Pradesh,Hamirpur,0,2035,200029,5595,0,0,15172,6774,77343,1.64,283,17207,128063,149245,1165,40946,236426,6520,78
Himachal Pradesh,Una,0,1484,195040,5996,0,0,8372,5857,74204,2.27,224,9856,133820,135345,1011,42827,226417,5735,50
Himachal Pradesh,Bilaspur,30,804,161161,5105,0,0,12823,6735,78238,3.03,413,13627,113258,126104,1113,37151,202248,6533,111
Jammu & Kashmir,Srinagar,8718,1534,196125,4564,9925,387,2282,6317,162276,6.34,242,3818,247922,110426,445,58067,300334,2586,65
Jammu & Kashmir,Kulgam,35,306,116087,1822,32,0,217,1961,28554,14.72,77,523,86863,57757,665,14374,130267,1729,47
Jammu & Kashmir,Shopian,180,108,72965,1237,1058,0,712,1331,18803,7.32,60,820,55382,36375,657,11217,80551,966,75
Jammu & Kashmir,Bandipore,3518,262,96064,1621,2846,0,550,1245,21104,13.3,108,812,72983,44173,605,14405,102763,808,51
Jammu & Kashmir,Anantnag,12875,3239,209962,4023,5695,0,820,2477,70226,5.44,221,4059,166920,113208,678,27642,252546,2551,88
Jammu & Kashmir,Baramulla,2639,1420,291665,8181,1165,0,428,2164,78995,3.9,72,1848,218681,151817,694,52089,318571,2903,135
Jammu & Kashmir,Kupwara,4719,188,135801,3060,4766,0,280,3223,59404,13.25,62,468,123963,71207,574,21796,173409,3169,37
Jammu & Kashmir,Pulwama,50,156,139441,3011,89,0,190,2034,38670,12.72,44,346,110806,67284,607,27421,150690,1128,16
Jammu & Kashmir,Ganderbal,160,206,83386,1642,230,0,864,1284,27168,5.61,60,1070,67050,43491,649,15075,95479,773,91
Jammu & Kashmir,Budgam,5299,1499,186047,4302,3659,0,593,2426,78570,3.73,78,2092,163456,101132,619,35118,229499,1711,136
Jammu & Kashmir,Jammu,243,3291,510327,16206,10,0,7412,10636,218738,2.59,277,10703,415128,313795,756,159133,569932,4109,70
Jammu & Kashmir,Kishtwar,797,357,54639,1323,1300,0,1010,1645,26078,8.27,113,1367,48271,32432,672,12481,68236,1185,59
Jammu & Kashmir,Doda,597,96,107194,2941,1345,0,502,1569,25449,5.35,32,598,75023,57599,768,24283,108360,1041,13
Jammu & Kashmir,Udhampur,319,684,144433,3720,145,0,1710,4091,87263,4.85,116,2394,127200,104458,821,30360,201336,3474,38
Jammu & Kashmir,Kathua,3802,569,166522,4278,58,0,1102,3181,75292,4.13,69,1671,133133,108646,816,33735,208079,2640,157
Jammu & Kashmir,Ramban,360,208,78618,2271,1158,0,2011,2345,33013,5.0,111,2219,67623,43995,651,19897,91734,1773,89
Jammu & Kashmir,Samba,292,469,103864,2611,0,0,410,2390,34323,3.53,31,879,80930,57224,707,23498,114689,1644,24
Jammu & Kashmir,Rajouri,4836,468,152886,3926,4686,0,3110,2760,74935,4.5,161,3579,129406,98387,760,24525,203296,3182,137
Jammu & Kashmir,Poonch,4500,2461,126939,2946,1093,0,173,2362,30783,2.13,56,2634,90228,67475,748,18819,138903,2620,58
Jammu & Kashmir,Reasi,200,241,77826,1396,580,0,2052,2166,40065,3.36,77,2293,72180,45695,633,14923,102968,1431,81
Jharkhand,Ranchi,558,2526,352627,13559,1659,852,8818,13214,310385,2.87,326,11344,373779,289115,773,133382,529630,7719,97
Jharkhand,Koderma,5,776,108943,2725,108,0,4332,4847,79237,1.41,72,5108,97293,90860,934,17769,170411,5034,31
Jharkhand,Bokaro,56,2534,217261,7964,201,0,5918,8343,155355,1.28,108,8452,219343,153227,699,68365,304251,6540,60
Jharkhand,Garhwa,3932,500,126314,3677,3656,0,1870,4391,96836,3.38,80,2370,127226,95884,754,33707,189443,3252,46
Jharkhand,Latehar,821,830,67104,1956,667,0,2123,3099,66311,1.59,47,2953,76586,56795,742,17324,116091,2580,71
Jharkhand,Chatra,0,769,99564,2277,85,0,1330,1796,49616,5.29,111,2099,82480,66668,808,18894,130286,1373,44
Jharkhand,Palamu,3333,906,254580,7693,3614,0,2700,6231,126085,2.05,74,3606,210099,170486,811,56228,324437,5891,83
Jharkhand,East Singhbhum,0,3531,409833,14769,79,0,8885,15527,257855,1.48,184,12416,375121,292485,780,118976,548712,13300,71
Jharkhand,Seraikela Kharsawan,70,517,125034,3507,72,50,2611,3380,75774,3.58,112,3128,115057,85728,745,31088,169720,2446,49
Jharkhand,Simdega,11937,870,73441,2192,12101,0,1735,3095,72087,7.49,195,2605,71896,73609,1024,15874,129654,3019,85
Jharkhand,Lohardaga,2739,353,61779,1783,2608,0,913,1965,51120,9.0,114,1266,60382,52497,869,13361,99538,1840,45
Jharkhand,Gumla,10,451,134540,3465,16,0,745,3470,76198,5.35,64,1196,100638,110073,1094,26545,184193,3143,26
Jharkhand,Khunti,1202,417,69783,1928,846,0,887,2288,55693,3.53,46,1304,67079,58381,870,19952,105524,1366,19
Jharkhand,Deoghar,741,699,151479,4832,950,0,1853,5453,127835,5.02,128,2552,158831,120425,758,42312,237002,4240,37
Jharkhand,Ramgarh,56,803,119037,4018,93,0,2604,3563,82666,0.97,33,3407,116205,85461,735,31743,169960,3046,26
Jharkhand,Hazaribagh,78,788,212016,6537,23,0,5937,8192,159010,2.16,145,6725,203554,167397,822,57081,313945,6574,100
Jharkhand,Giridih,15,1568,212891,5593,424,0,5626,8203,146394,2.59,186,7194,193973,165246,852,45678,313607,7271,49
Jharkhand,Dhanbad,451,2871,314810,10110,0,0,8518,8899,165366,2.73,311,11389,276905,203202,734,83994,396182,7010,97
Jharkhand,Dumka,762,1712,154533,4310,548,0,3667,3626,91470,2.62,141,5379,125769,120207,956,34974,211029,2939,82
Jharkhand,Jamtara,14745,2091,99763,3195,10347,0,6516,3733,64310,3.64,313,8607,89532,74520,832,22946,141127,3650,131
Jharkhand,Sahebganj,693,628,85368,2879,762,0,1393,3091,76705,5.39,109,2021,87389,74663,854,20182,141891,3087,29
Jharkhand,Pakur,0,876,97422,3251,0,0,1778,2925,65749,1.73,46,2654,83008,80149,966,24090,139081,2734,26
Jharkhand,Godda,202,1677,141903,4608,107,0,4019,6161,117169,2.88,164,5696,138381,120655,872,28295,230777,6727,61
Jharkhand,West Singhbhum,1070,1829,158165,5294,833,0,7372,6787,125720,1.84,169,9201,148561,135269,911,48088,235797,5212,80
Karnataka,Belgaum,2566,485,799555,25144,23,0,1563,25619,329586,4.0,82,2048,566192,562792,994,167473,961668,26838,43
Karnataka,Bangalore Urban,26,1401,358937,13288,6,1,6004,16202,367371,2.63,195,7405,390840,335357,858,100824,625484,15087,90
Karnataka,Mysore,251,3703,844207,24740,530,530,15631,24354,378132,2.72,526,19334,609820,612304,1004,182021,1040318,23091,356
Karnataka,Gulbarga,3449,3347,309418,10821,3479,0,7608,10979,187069,6.8,745,10955,260004,236412,909,76648,419839,10850,259
Karnataka,Chitradurga,8481,4245,412659,14945,8949,0,5500,9186,123662,1.69,165,9745,264939,271258,1024,103249,433072,9382,92
Karnataka,Dakshina Kannada,1,2187,498638,22255,3,3,6502,14694,261425,2.08,181,8689,374223,385708,1031,134566,625497,17725,47
Karnataka,Bagalkot,3452,876,405077,15951,1475,0,1045,7222,125158,9.32,179,1921,262663,267505,1018,112535,417700,7097,199
Karnataka,Chamarajanagar,0,1078,228289,7871,0,0,2174,5692,85816,5.17,168,3252,149948,164064,1094,48273,265832,6667,77
Karnataka,Bidar,40670,876,312383,12358,41733,0,2838,8130,165860,5.55,206,3714,240831,237354,986,84575,393668,8406,207
Karnataka,Chikamagalur,0,373,305702,10090,0,0,603,3835,71391,3.48,34,976,185921,191142,1028,64023,313070,4779,12
Karnataka,Bellary,12,441,570778,19647,20,0,1336,18719,242526,5.8,103,1777,418438,394709,943,140022,673282,18363,67
Karnataka,Davanagere,207,697,370433,13911,204,0,2826,9206,134548,2.19,77,3523,257363,247492,962,81278,423703,11507,29
Karnataka,Bangalore Rural,1,676,229993,7902,0,0,2095,7482,130164,4.66,129,2771,200026,160053,800,57443,302714,7178,45
Karnataka,Kolar,0,2021,353392,12799,0,0,4862,8763,262044,8.96,617,6883,313475,301872,963,89688,525748,8749,222
Karnataka,Dharwad,5207,4453,350812,13353,778,0,10370,14015,192368,3.83,567,14823,280446,262658,937,88287,454893,14755,152
Karnataka,Haveri,0,362,222460,8768,0,0,2043,5130,77221,3.12,75,2405,152497,147147,965,48130,251551,7022,14
Karnataka,Gadag,2498,245,242004,10281,4,0,640,4641,82849,11.86,105,885,159403,165400,1038,74388,250465,4295,53
Karnataka,Uttar Kannada,1284,353,358578,12507,492,0,608,8694,151998,5.1,49,961,259464,251071,968,82501,428075,9415,43
Karnataka,Koppal,3941,1781,283783,9867,596,0,4794,6296,133099,7.53,495,6575,200808,216000,1076,69684,347198,6209,251
Karnataka,Kodagu,6,718,158901,5780,9,0,1156,3183,58316,8.32,156,1874,105801,111388,1053,38074,179143,3524,36
Karnataka,Raichur,27999,826,315139,12626,800,0,2484,9785,155208,9.06,300,3310,233281,237016,1016,82467,387880,10630,164
Karnataka,Yadgir,101,976,198546,7922,0,0,2401,4832,99312,11.34,383,3377,143290,154540,1079,54066,243792,5030,311
Karnataka,Udupi,1388,1970,377696,17702,1401,0,1960,5395,135586,3.82,150,3930,248511,264695,1065,105179,408103,8072,150
Karnataka,Shimoga,13,2826,409987,14675,4,4,4081,7822,155229,5.69,393,6907,286508,278663,973,86832,478384,10092,177
Karnataka,Tumkur,11424,311,631979,21250,7308,0,1018,16081,228429,6.85,91,1329,427233,433026,1014,137221,723187,17727,177
Karnataka,Hassan,98,1496,437894,16169,0,0,4254,10615,164085,4.17,240,5750,292207,309686,1060,101735,500244,12250,108
Karnataka,Mandya,52,2446,495378,22737,6,0,5368,8069,134866,2.51,196,7814,297161,332960,1120,107142,523102,15500,72
Karnataka,Chikkaballapur,327,1271,307232,10342,194,0,3231,10459,133924,4.84,218,4502,220359,220743,1002,68368,372788,11035,71
Karnataka,Ramanagara,150,1194,320489,11578,375,0,3220,8441,127199,4.89,216,4414,214396,233218,1088,79187,368501,8706,57
Karnataka,Vijayapura,11929,182,376214,13561,29,0,505,10611,137097,13.54,93,687,263091,250102,951,90970,422341,11176,181
Karnataka,BBMP,9713,31682,2461249,97356,5392,5391,83657,94072,2640997,2.39,2751,115339,2757959,2343366,850,775903,4326343,80585,650
Kerala,Kasaragod,4,9910,452651,16621,0,0,641,3430,97455,2.27,239,10551,269856,280173,1038,121094,429012,2751,51
Kerala,Thiruvananthapuram,0,13843,1216317,53990,0,0,4846,14609,389967,2.2,411,18689,770434,835604,1085,368364,1237920,15976,92
Kerala,Kannur,0,581,739454,27321,0,0,2613,7258,212488,3.63,116,3194,454856,496931,1093,206690,745252,5052,55
Kerala,Kollam,0,6191,830720,34666,0,0,1292,7503,211899,2.22,166,7484,486550,555892,1143,229379,813240,9401,51
Kerala,Wayanad,7,2769,356975,13460,0,0,3312,4262,85689,2.45,149,6081,210979,231619,1098,102824,339840,3032,48
Kerala,Pathanamthitta,0,10744,628814,28162,0,0,1165,5738,125436,2.36,281,11909,344700,409443,1188,195876,558374,5918,75
Kerala,Alappuzha,0,12569,697332,28875,0,0,970,5333,139488,2.96,401,13539,390766,445939,1141,217159,619661,3186,95
Kerala,Malappuram,0,11090,836451,31301,0,0,4269,9714,259857,3.85,591,15359,572033,524091,916,214999,881309,10301,146
Kerala,Thrissur,0,12808,933087,35683,0,0,2294,8023,225938,1.84,278,15102,544602,614211,1128,247210,911815,8390,91
Kerala,Kottayam,195,4592,682605,28789,16,0,1656,7433,184369,2.59,162,6248,406294,460554,1134,200902,666072,7522,48
Kerala,Kozhikode,379,17565,918513,38020,422,422,5830,10372,290990,2.5,585,23395,589148,620157,1053,260444,949059,11186,142
Kerala,Idukki,0,6025,383291,13808,0,0,721,3334,84132,2.13,144,6746,226111,241223,1067,93066,374357,3847,38
Kerala,Ernakulam,0,22210,1178678,46600,0,0,11566,21217,460180,2.77,934,33776,787840,850807,1080,312430,1326428,23184,196
Kerala,Palakkad,0,1895,685207,31222,0,0,2464,6958,174840,11.03,481,4359,417969,441963,1057,206675,653372,8655,106
Ladakh,Kargil,1410,1197,44434,2213,294,0,262,835,48234,4.18,61,1459,49238,43418,882,17454,75214,554,21
Ladakh,Leh,200,2737,61738,3335,0,0,110,1347,61515,2.92,83,2847,69001,54242,786,29828,93425,422,20
Lakshadweep,Lakshadweep,159,61,26879,842,83,0,17,528,26837,28.21,22,78,29539,24174,818,7463,46253,304,9
Madhya Pradesh,Bhopal,43,16385,652695,32082,248,93,29331,39697,824716,1.26,574,45716,830465,646643,779,206581,1270830,42268,125
Madhya Pradesh,Gwalior,51,8865,392039,14636,47,47,18994,19152,396921,1.98,551,27859,459276,329545,718,99417,689543,19586,160
Madhya Pradesh,Indore,36797,50301,1057817,52987,47609,263,100250,71066,1355112,1.32,1989,150551,1326372,1086054,819,318715,2094214,78523,528
Madhya Pradesh,Jabalpur,997,12425,559047,24112,752,0,25790,26068,496332,2.37,905,38215,567378,487774,860,147562,907817,29099,231
Madhya Pradesh,Rewa,42,5714,357203,11159,6,0,11086,12180,235393,1.25,210,16800,339555,252959,745,72730,519866,12948,48
Madhya Pradesh,Sagar,0,6490,409436,11460,0,0,19705,16289,307025,1.93,505,26195,409747,306618,748,75928,640533,16902,140
Madhya Pradesh,Ujjain,8,11404,417594,17049,11,0,23432,28189,417341,2.31,804,34836,448764,386019,860,97876,737059,31255,200
Madhya Pradesh,Mandsaur,31,1337,137150,4265,6,0,7230,8641,126292,0.97,83,8567,148048,115337,779,30568,232874,8540,77
Madhya Pradesh,Agar,0,1517,55725,1925,0,0,3723,2640,52195,2.48,130,5240,61334,46567,759,11977,95943,2854,46
Madhya Pradesh,Shajapur,0,2586,114795,3847,0,0,5154,4595,84969,1.68,130,7740,112140,87585,781,25116,174648,4854,43
Madhya Pradesh,Ratlam,62,5517,182725,7102,51,0,12728,10673,160423,1.89,345,18245,189163,153933,814,42121,301027,11757,94
Madhya Pradesh,Neemuch,0,2930,112963,4238,0,0,5644,6459,101444,2.4,206,8574,121599,92773,763,27437,186970,6777,79
Madhya Pradesh,Dewas,0,8738,217917,11330,0,0,17441,16051,232072,1.99,521,26179,248989,200910,807,51810,398179,19979,112
Madhya Pradesh,Tikamgarh,4670,4212,144670,4660,4717,0,11028,7685,107190,3.41,520,15240,148865,102958,692,24857,227003,8794,158
Madhya Pradesh,Panna,0,4848,75336,2755,0,0,10456,4507,69815,3.37,516,15304,86049,59090,687,15363,129788,5067,177
Madhya Pradesh,Damoh,0,3678,113549,3942,0,0,8180,5111,88841,1.96,232,11858,113585,88781,782,24162,178228,5602,75
Madhya Pradesh,Chhatarpur,0,3406,181674,4914,0,0,11109,8656,132712,1.76,255,14515,187098,127238,680,32473,281913,8931,108
Madhya Pradesh,Umaria,3963,2794,64566,1888,3818,0,7575,3459,54828,2.42,251,10369,69309,50055,722,9995,109399,3919,65
Madhya Pradesh,Singrauli,9,3297,107494,3357,0,0,8748,7207,113103,2.62,315,12045,141255,79309,561,19091,201506,7837,80
Madhya Pradesh,Sidhi,183,2898,101182,3007,166,0,6616,5244,76962,1.74,166,9514,102359,75768,740,17274,160870,5783,35
Madhya Pradesh,Shahdol,0,4694,184415,5939,0,0,11507,12838,215016,2.28,369,16201,220864,178543,808,24909,374522,15219,95
Madhya Pradesh,Satna,264,3505,245604,7709,169,0,7757,8641,156761,4.87,548,11262,233732,168577,721,52567,349798,8840,131
Madhya Pradesh,Anuppur,0,2180,75514,2226,0,0,5856,4118,65172,0.67,54,8036,76079,64583,849,12273,128413,4591,66
Madhya Pradesh,Mandla,0,4971,110279,3979,0,0,10975,6060,83598,2.47,394,15946,98462,95394,969,22728,171149,6792,97
Madhya Pradesh,Dindori,0,2546,78795,2041,9,0,7199,3832,61321,2.0,195,9745,69409,70690,1018,13417,126699,3956,49
Madhya Pradesh,Chhindwara,0,6663,240329,10365,0,0,13876,11084,183762,2.1,431,20539,234896,189109,805,67518,356573,11803,104
Madhya Pradesh,Balaghat,46,5631,236072,8363,33,0,10434,10245,175081,1.59,255,16065,211714,199381,942,48862,362291,11627,60
Madhya Pradesh,Khandwa,0,4660,166837,8313,0,0,9641,10466,153143,2.44,349,14301,173078,146847,848,41294,278686,12879,93
Madhya Pradesh,Jhabua,4294,2262,68342,2839,6552,0,6985,5084,79803,0.68,63,9247,76327,71801,941,20760,127385,4957,139
Madhya Pradesh,Dhar,0,5014,214739,9228,0,0,11728,16099,257071,1.24,208,16742,262846,208861,795,55144,416666,17450,47
Madhya Pradesh,Burhanpur,0,3616,119689,5378,0,0,6577,6754,103534,2.62,267,10193,120584,102595,851,31013,192210,7702,67
Madhya Pradesh,Barwani,0,3255,99873,4567,0,0,7495,7261,119884,2.42,260,10750,119027,100704,846,26230,193527,8080,82
Madhya Pradesh,Khargone,0,3980,169385,6016,0,0,9332,8678,173889,1.79,238,13312,190708,152484,800,41159,302115,8814,135
Madhya Pradesh,Shivpuri,0,4347,174726,6377,0,0,11628,11338,203314,1.97,315,15975,217525,160450,738,32666,345374,13049,96
Madhya Pradesh,Sheopur,0,1635,63613,2152,0,0,5381,3606,66081,2.05,144,7016,73889,55786,755,13341,116353,3852,42
Madhya Pradesh,Morena,0,5786,193720,7246,0,0,12744,10802,171891,2.97,550,18530,216060,149480,692,38328,327283,12573,133
Madhya Pradesh,Guna,0,3568,150576,5342,0,0,10876,8567,119611,2.26,326,14444,155085,115070,742,32985,237202,9197,126
Madhya Pradesh,Seoni,0,4746,168058,6613,0,0,10786,8064,116937,5.01,778,15532,151484,133470,881,37180,247815,9366,183
Madhya Pradesh,Datia,1325,3764,109735,4164,1289,0,8178,5205,81386,2.33,278,11942,108542,82535,760,21310,169811,6325,77
Madhya Pradesh,Bhind,0,5754,181535,6617,0,0,9499,7640,129388,1.03,157,15253,187281,123565,660,35054,275869,9249,64
Madhya Pradesh,Narsinghpur,0,5451,142017,5723,0,0,10440,6075,98299,2.07,329,15891,135405,104877,775,33722,206594,6981,110
Madhya Pradesh,Katni,0,3600,154030,4817,0,0,8116,6650,112616,1.23,144,11716,149959,116649,778,26619,240027,7664,43
Madhya Pradesh,Ashoknagar,111,1959,97109,2975,238,0,6362,5073,80024,4.67,389,8321,102636,74471,726,18678,158455,5379,103
Madhya Pradesh,Vidisha,0,6395,190998,8101,0,0,15231,13460,158360,1.41,304,21626,196350,152967,779,38979,310379,15992,87
Madhya Pradesh,Sehore,48,10318,230605,9263,56,0,28675,18275,235412,1.51,587,38993,257629,208322,809,47101,418916,20809,205
Madhya Pradesh,Alirajpur,6689,2143,58182,1742,8868,0,8411,4602,59955,5.65,596,10554,63272,54850,867,12898,105239,4501,158
Madhya Pradesh,Rajgarh,0,7205,188348,8692,0,0,16318,15417,226220,1.56,367,23523,229088,185415,809,35646,378922,19017,88
Madhya Pradesh,Raisen,0,5511,147548,6232,0,0,15348,12465,170382,1.87,390,20860,185192,132689,716,24848,293082,15147,112
Madhya Pradesh,Hoshangabad,0,9213,167915,6725,0,0,17036,8820,141710,1.03,271,26249,173008,136566,789,38763,270862,10008,89
Madhya Pradesh,Harda,369,3193,67538,2735,931,0,6176,4258,63489,2.15,201,9369,73554,57454,781,13653,117374,5043,69
Madhya Pradesh,Betul,16424,8042,199342,7135,17510,0,22421,9944,143508,3.31,1007,30463,188546,154260,818,45616,297234,10563,242
Maharashtra,Pune,2686,36268,2625371,97086,3345,3196,77917,84557,1693971,2.1,2396,114104,2372041,1946725,821,801691,3517651,67115,665
Maharashtra,Akola,103,1405,307082,9874,273,273,8280,8145,97102,2.12,205,9685,218837,185296,847,83137,321047,6142,61
Maharashtra,Nagpur,2189,14153,1173214,41686,1124,676,33172,33659,453223,2.1,995,47325,871577,754587,866,340780,1285657,26661,274
Maharashtra,Amravati,3,5398,485035,17708,3,0,10519,8119,127354,2.28,363,15917,328478,283848,864,143656,468733,5305,95
Maharashtra,Buldhana,12,2062,440150,15112,0,0,5415,8251,118287,4.59,343,7477,299449,258905,865,119249,439188,6327,73
Maharashtra,Yavatmal,142,3650,420157,12640,98,0,12988,10086,143049,3.56,592,16638,307263,255851,833,105009,458197,7725,202
Maharashtra,Washim,2667,1997,256896,9700,759,0,5551,4439,68580,3.74,282,7548,173257,152187,878,75968,249508,3286,89
Maharashtra,Bhandara,8159,3595,294448,13608,5465,0,7755,9258,95441,2.2,250,11350,194614,195243,1003,97156,292733,8987,153
Maharashtra,Kolhapur,53,12802,1139152,34509,0,0,1914,7450,174670,3.42,504,14716,662908,650691,982,274288,1039534,2775,328
Maharashtra,Ratnagiri,0,1806,268577,8514,0,0,3604,5360,107934,5.36,290,5410,201878,174610,865,78298,298213,2689,74
Maharashtra,Sangli,3,765,701516,17022,0,0,1432,7975,127386,7.87,173,2197,426225,402588,945,143070,685832,4559,74
Maharashtra,Sindhudurg,75,1925,208491,6245,0,0,105,3048,46846,5.42,110,2030,129276,126026,975,53449,201888,1657,43
Maharashtra,Solapur,98,994,529527,13830,50,0,666,9316,173827,4.82,80,1660,391032,312241,799,129356,573998,4667,20
Maharashtra,Satara,0,9828,739525,18275,0,0,7458,7318,147687,3.84,667,17353,464256,422876,911,150913,736299,4035,209
Maharashtra,Wardha,232,988,286209,8436,65,0,3303,6662,83137,2.07,89,4291,190627,178697,937,70685,298661,5000,26
Maharashtra,Gondia,428,3630,336796,11770,512,0,11967,7979,96975,1.69,263,15597,214586,219133,1021,87567,346204,7240,102
Maharashtra,Gadchiroli,5752,991,151422,4774,5157,0,3511,5952,80349,3.95,178,4502,126097,105647,838,42339,189432,4678,75
Maharashtra,Chandrapur,0,105,355123,9062,0,0,468,7104,110168,6.46,37,573,249764,215482,863,85006,380285,4022,7
Maharashtra,Osmanabad,0,597,257361,7596,0,0,140,5284,84450,9.91,73,737,187628,154142,822,57783,284028,4625,14
Maharashtra,Nanded,1714,2965,409211,14353,1402,0,8445,11888,148339,4.82,550,11410,302375,255110,844,118791,438759,9272,213
Maharashtra,Latur,767,2835,380502,13255,1054,0,8542,11066,148128,3.19,363,11377,289383,239183,827,105655,422975,9227,94
Maharashtra,Beed,224,6675,391871,12909,297,0,16591,10508,125578,1.91,444,23266,285381,231991,813,102919,414530,8714,103
Maharashtra,Parbhani,529,2879,258683,8497,391,0,7100,8128,103804,3.02,301,9979,195843,166604,851,69913,292574,6638,75
Maharashtra,Hingoli,265,1343,130995,4440,606,0,4121,4212,54943,3.22,176,5464,101481,84429,832,35020,150918,3650,58
Maharashtra,Nandurbar,1283,1646,280637,7839,497,0,4925,5681,106496,3.94,259,6571,204226,182872,895,59059,328074,5082,87
Maharashtra,Dhule,2,1008,310780,10443,16,0,4990,8008,114752,3.87,232,5998,227195,198262,873,88170,337362,5855,58
Maharashtra,Nashik,869,10018,940389,30750,850,849,31171,26161,376596,1.6,661,41189,734666,582160,792,257835,1059150,20077,192
Maharashtra,Jalgaon,6,7320,554112,18317,2,0,24875,12240,186194,2.44,785,32195,401505,338733,844,151133,589173,8967,176
Maharashtra,Ahmednagar,16,7313,699906,24445,6,0,12825,12870,195262,2.19,442,20138,491584,403508,821,196052,699116,9308,124
Maharashtra,Thane,100,13859,1580991,53835,8,8,29053,45891,841617,1.44,618,42912,1311330,1110946,847,448186,1974422,35699,157
Maharashtra,Raigad,114,4443,421157,12512,12,0,11102,7896,203262,3.51,545,15545,361872,262485,725,96300,528119,6651,248
Maharashtra,Palghar,2,5725,355624,10298,4,0,6438,10036,168747,2.1,256,12164,285520,238805,836,90274,434097,7438,72
Maharashtra,Mumbai,1353,47542,3116126,124794,2900,2792,106912,93290,2166861,1.21,1866,154454,2933751,2348416,800,1000748,4282239,75119,439
Maharashtra,Jalna,34,2261,293839,8645,56,0,9916,11247,143013,3.39,413,12177,235417,201384,855,75728,361124,9074,100
Maharashtra,Aurangabad ,377,6204,525215,16607,268,267,24473,21893,286909,1.64,503,30677,466123,345739,742,149655,662469,17121,123
Manipur,Bishnupur,120,149,26859,262,88,0,466,731,18967,5.69,35,615,24973,20843,835,4299,41527,379,9
Manipur,Chandel,10,11,6996,209,10,0,102,461,10185,6.19,7,113,11404,5777,507,4170,13011,75,3
Manipur,Churachandpur,9,64,23685,379,5,0,221,992,33519,8.77,25,285,32651,24541,752,6823,50381,396,6
Manipur,Imphal East,1399,155,72192,934,774,0,486,2402,59684,9.2,59,641,73277,58571,799,14798,117078,1222,13
Manipur,Imphal West,98,679,79418,1085,153,0,2385,2745,75642,3.46,106,3064,85559,69425,811,16794,138266,1430,25
Manipur,Senapati,0,5,4677,142,0,0,45,322,8708,20.0,10,50,8704,4681,538,2636,10749,87,3
Manipur,Tamenglong,15,5,4303,81,20,0,34,270,6369,2.56,1,39,6778,3894,575,1912,8760,77,4
Manipur,Thoubal,200,220,33474,307,100,0,929,1036,26730,5.31,61,1149,32908,27287,829,6055,54149,479,14
Manipur,Ukhrul,45,9,5814,135,27,0,54,239,7296,26.98,17,63,8257,4852,588,2274,10836,49,3
Manipur,Tengnoupal,124,46,4805,165,198,0,146,386,8119,9.38,18,192,8941,3982,445,2797,10127,151,6
Manipur,Kangpokpi,0,90,8238,177,0,0,69,388,9624,19.5,31,159,9563,8297,868,2452,15410,215,7
Manipur,Kamjong,99,24,1817,40,141,0,50,83,3140,8.11,6,74,2994,1962,655,546,4411,44,2
Manipur,Jiribam,1587,95,4466,136,699,0,280,351,6957,6.67,25,375,7762,3657,471,1755,9668,236,4
Manipur,Pherzawl,100,28,3486,84,100,0,56,57,3249,7.14,6,84,3321,3414,1028,811,5924,25,2
Manipur,Noney,10,13,3681,90,10,0,35,225,5886,25.0,12,48,6688,2877,430,1955,7612,36,4
Manipur,Kakching,697,16,19782,225,1126,99,47,668,15925,11.11,7,63,19237,16454,855,2971,32736,468,6
Meghalaya,East Khasi Hills,148,554,87204,1883,4,0,2493,5364,143221,6.99,213,3047,123899,106495,860,23872,206553,3836,57
Meghalaya,South West Khasi Hills,10,24,8848,100,0,0,176,267,12169,10.0,20,200,11418,9596,840,1394,19623,168,5
Meghalaya,West Jaintia Hills,20,3,22119,393,120,95,48,824,24918,17.65,9,51,22368,24667,1103,5200,41837,474,5
Meghalaya,Ri-Bhoi,103,68,21074,333,3,0,648,1025,29137,11.73,84,716,27931,22274,797,4269,45942,748,19
Meghalaya,East Jaintia Hills,20,24,13036,260,9,0,396,494,16730,0.0,0,420,18556,11204,604,2778,26988,357,10
Meghalaya,West Khasi Hills,1251,54,26158,573,858,0,365,667,25892,12.17,51,419,25179,26867,1067,5793,46257,413,70
Meghalaya,West Garo Hills,2705,328,67760,1753,2294,0,2321,3482,58805,5.32,141,2649,65002,61546,947,16820,109745,2832,61
Meghalaya,South Garo Hills,0,0,12595,278,48,0,0,408,9844,0.0,0,0,12152,10286,846,3658,18781,163,5
Meghalaya,South West Garo Hills,1,6,23112,469,30,0,80,910,14285,4.65,4,86,18598,18787,1010,4513,32884,734,3
Meghalaya,North Garo Hills,50,6,14474,364,0,0,147,421,7315,4.58,7,153,10369,11420,1101,3754,18035,249,4
Meghalaya,East Garo Hills,200,44,13681,421,98,0,428,538,11034,10.17,48,472,13417,11297,842,4452,20263,323,13
