state,district,today,Total doses til date,avgdaily,slots,paid slot,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses,male,female,gratio,fully,people,avg people,sites
Arunachal Pradesh,Shi Yomi,24,3590,22,0,0,17,25,4219,21.95,9,41,3941,3868,981,1743,6066,26,2
Arunachal Pradesh,Namsai,349,25985,353,0,0,267,287,36719,8.77,54,616,33941,28760,847,8855,53849,330,16
Arunachal Pradesh,Siang,35,8026,62,1,0,26,126,8227,14.75,9,61,8560,7690,898,3347,12906,148,4
Arunachal Pradesh,West Siang,253,19486,247,0,0,114,189,21328,6.27,23,367,21695,19115,881,10046,30768,172,4
Arunachal Pradesh,Papum Pare,152,12863,86,0,0,168,127,19731,3.12,10,320,19672,12917,657,7038,25556,93,3
Arunachal Pradesh,Longding,48,7656,56,2,0,35,78,10747,32.53,27,83,11640,6763,581,2318,16085,93,4
Arunachal Pradesh,Upper Subansiri,51,14919,179,42,0,58,169,9362,10.09,11,109,12680,11597,915,4934,19347,193,4
Arunachal Pradesh,East Siang,233,26231,194,0,0,245,203,36358,10.88,52,478,32452,30127,928,12710,49879,191,11
Assam,Dibrugarh,2630,240710,2061,0,0,1992,1102,230516,2.77,128,4622,247947,223218,900,87227,383999,1518,42
Assam,Sivasagar,3146,139046,1751,0,0,4289,2281,118170,1.41,105,7435,137513,119672,870,44603,212613,3210,36
Assam,Tinsukia,4385,171667,1880,0,0,5394,1673,163969,2.16,211,9779,177823,157761,887,46262,289374,2144,55
Assam,Baksa,888,89078,1127,31,0,2097,1342,80214,2.51,75,2985,93250,76007,815,29263,140029,1755,18
Assam,Barpeta,151,267589,1033,0,0,289,2254,157606,6.82,30,440,222890,202249,907,119229,305966,3207,4
Assam,Darrang,1405,121576,1120,0,0,1807,1544,99626,1.49,48,3212,119702,101471,848,36584,184618,2113,22
Assam,Kamrup Metropolitan,6450,457769,5422,0,0,5481,5258,598520,3.18,379,11931,593276,462826,780,186096,870193,6926,98
Assam,Kamrup Rural,3751,292371,3234,348,198,6604,2789,162973,2.27,235,10355,243460,211818,870,86546,368798,3545,74
Assam,Karbi-Anglong,894,68195,883,11,0,1812,1235,66700,4.04,110,2720,75876,59007,778,27385,107510,1553,24
Assam,Nalbari,1007,104933,1027,0,0,1425,734,77302,2.38,58,2432,98847,83365,843,29570,152665,1074,22
Assam,Golaghat,4442,164499,2277,0,0,8940,3758,179027,0.36,48,13382,185722,157759,849,46485,297041,4956,47
Assam,Jorhat,1174,183800,2012,0,0,1531,2136,153133,3.51,95,2705,180182,156703,870,61512,275421,3011,18
Assam,Morigaon,142,128995,1132,0,0,383,1939,110666,4.76,25,525,122680,116958,953,32288,207373,2678,4
Assam,Nagaon,2965,259215,2517,0,0,4370,2308,231384,1.16,85,7335,252479,238052,943,80771,409828,3223,29
Assam,Bongaigaon,1129,108067,1137,0,0,1390,1418,99995,2.82,71,2519,108153,99883,924,38642,169420,1920,14
Assam,Chirang,754,57156,630,82,0,1722,1255,64612,2.42,60,2480,70572,51183,725,22588,99180,1576,17
Assam,Dhubri,2811,145801,1798,0,0,4177,1169,122216,2.18,152,6988,146014,121963,835,53439,214578,1518,45
Assam,Goalpara,353,101317,936,0,0,332,1274,111179,8.03,55,685,111849,100570,899,33212,179284,1741,12
Assam,Kokrajhar,616,86931,982,0,0,754,981,92352,2.19,30,1370,102817,76444,743,30236,149047,1271,8
Assam,Dhemaji,974,111816,1322,188,0,2022,1416,115930,1.8,54,2996,116811,110894,949,34394,193352,1756,13
Assam,Lakhimpur,4373,157609,2172,9,0,7594,3058,148525,0.6,72,11968,161682,144413,893,44788,261346,4095,60
Assam,Sonitpur,2250,237863,1767,0,0,5964,3248,246841,2.26,186,8214,250125,234517,938,101558,383146,4578,58
Assam,Udalguri,15,79942,947,0,0,15,741,76748,0.0,0,30,84267,72396,859,26218,130472,923,1
Assam,Cachar,3430,220542,1912,0,0,2710,1537,227452,2.12,130,6140,242810,205141,845,68434,379560,2165,34
Assam,Dima Hasao,206,38659,387,39,0,472,578,48674,13.57,92,678,51206,36100,705,15764,71569,756,18
Assam,Hailakandi,855,94904,1012,0,0,1610,1212,91358,2.64,65,2465,101762,84479,830,30159,156103,1639,14
Assam,Karimganj,0,117684,904,0,0,0,1143,112363,0.0,0,0,129356,100663,778,39352,190695,1502,0
Bihar,Madhepura,591,192952,2250,2854,0,625,2784,135608,5.26,64,1216,174474,154017,883,45493,283067,4032,16
Bihar,Saharsa,698,215605,2624,0,0,908,3249,159507,5.23,84,1606,194276,180745,930,52166,322946,4522,45
Bihar,Supaul,554,234244,2721,3,0,281,2949,171688,9.65,81,839,214693,191161,890,47897,358035,4432,35
Bihar,Purnia,965,401212,3615,0,0,1411,4789,330291,2.69,64,2376,380424,350902,922,101717,629786,6356,29
Bihar,Araria,3076,265395,3545,10335,0,4005,4057,196508,1.4,99,7081,238806,222981,934,69148,392755,6279,27
Bihar,Katihar,818,251033,4051,59,0,971,5930,262109,3.41,61,1789,267352,245713,919,63106,450036,8591,18
Bihar,Kishanganj,384,142995,1726,0,0,545,2657,140909,7.64,71,929,153321,130543,851,36854,247050,3753,160
Bihar,Aurangabad,722,221105,3110,160,0,1212,5178,219269,2.22,43,1937,244326,195922,802,48434,391940,7398,9
Bihar,Arwal,2822,82256,1862,0,0,4197,2639,78316,1.15,81,7019,84251,76285,905,22172,138400,4039,68
Bihar,Gaya,4829,449213,4724,0,0,8806,8042,436998,2.01,274,13636,481765,404279,839,160015,726196,10885,74
Bihar,Kaimur,728,158492,1636,0,0,1289,2580,122960,1.64,33,2017,156823,124572,794,33765,247687,3718,8
Bihar,Rohtas,133,295517,3176,63,0,56,5104,246737,0.53,1,189,307982,234185,760,72332,469922,6848,9
Bihar,Bhagalpur,489,412607,6109,0,0,808,9097,411239,3.32,43,1297,440615,383096,869,121476,702370,12160,18
Bihar,Banka,213,227275,1992,553,0,474,3264,192842,0.44,3,687,218676,201357,921,53851,366266,4702,6
Bihar,Lakhisarai,183,88791,1079,0,0,271,1398,80880,3.52,16,454,89377,80268,898,21857,147814,2070,3
Bihar,Munger,112,169773,2673,0,0,180,3996,159493,2.74,8,292,179231,149959,837,46968,282298,5787,3
Bihar,Muzaffarpur,3986,473939,7271,38,0,5763,9137,472322,2.27,221,9749,516860,429252,830,139524,806737,12951,61
Bihar,Sheohar,122,104348,1084,0,0,182,881,57345,5.26,16,304,81536,80130,983,27768,133925,1506,6
Bihar,Sitamarhi,762,319907,5201,0,0,994,5745,224485,1.94,34,1756,283696,260633,919,79344,465048,8877,10
Bihar,Vaishali,2140,369002,3788,1810,0,3862,6127,262918,2.13,128,6002,341722,290064,849,94107,537813,8314,69
Bihar,Nalanda,1354,412854,5382,371,0,1832,5788,317414,2.01,64,3186,381430,348707,914,117577,612691,8655,31
Bihar,Jehanabad,677,125588,2099,0,0,1088,2164,109332,3.68,65,1765,124406,110456,888,37873,197047,3239,22
Bihar,Nawada,1038,221199,2139,1241,0,1637,3270,168938,3.18,85,2675,210261,179809,855,60878,329259,4536,23
Bihar,Sheikhpura,100,76328,760,78,0,135,1130,60738,6.38,15,235,71986,65065,904,20941,116125,1614,3
Bihar,Darbhanga,371,475717,5584,0,0,559,7478,355217,0.0,0,930,431054,399753,927,129110,701824,9936,6
Bihar,Madhubani,582,467510,4896,0,0,941,6591,354634,1.12,17,1523,418446,403570,964,107284,714860,9590,9
Bihar,Samastipur,174,422402,4415,0,0,316,6922,342683,0.0,0,490,401151,363800,907,120638,644447,9499,6
Bihar,Patna,8544,1154329,13296,1613,1106,18203,28989,1222791,1.39,373,26747,1345542,1031094,766,549450,1827670,28583,164
Bihar,Begusarai,0,324653,2972,0,0,0,5164,266833,0.0,0,0,317727,273675,861,76921,514565,6866,0
Bihar,Bhojpur,1591,262091,3286,317,0,2815,4815,221876,1.91,84,4406,276457,207410,750,68219,415748,6798,27
Bihar,Buxar,1112,196475,1845,0,0,2128,3040,151782,0.93,30,3240,198314,149889,756,48391,299866,4133,19
Bihar,Khagaria,1038,145704,1622,0,0,2012,2230,118972,1.31,40,3050,137788,126852,921,36364,228312,3114,7
Bihar,Saran,1344,495938,5710,0,0,4432,8391,386121,2.32,134,5776,483851,398023,823,148343,733716,10678,32
Bihar,Siwan,2134,457793,4382,6,0,5313,9265,343100,0.98,73,7447,455149,345584,759,131288,669605,11255,24
Bihar,Gopalganj,51,247953,2182,0,0,97,4177,214978,8.11,12,148,277372,185506,669,54923,408008,5426,3
Bihar,East Champaran,2239,502669,6818,0,0,3647,8404,469321,1.94,114,5886,553694,417954,755,108974,863016,11510,254
Bihar,West Champaran,219,319729,5066,0,0,307,7572,339619,4.56,24,526,381393,277813,728,64355,594993,11098,7
Bihar,Jamui,300,175181,1578,158,0,693,2616,149091,1.71,17,993,176174,148039,840,41209,283063,3581,7
Chandigarh,Chandigarh,4616,363333,5037,48,48,5640,5665,340156,2.28,234,10256,395718,307665,777,148571,554918,7101,72
Chhattisgarh,Raipur,8419,637181,9039,293,263,18639,13615,544135,2.34,632,27058,615589,565615,919,271939,909377,17930,292
Chhattisgarh,Balod,457,263794,2936,1595,0,727,2710,115629,0.51,6,1184,177139,202228,1142,82760,296663,3946,13
Chhattisgarh,Baloda bazar,1516,257536,2618,6684,0,2469,2343,116087,1.63,65,3985,182615,190984,1046,64700,308923,3646,46
Chhattisgarh,Balrampur,197,155335,755,15766,0,298,663,61247,13.13,65,495,112879,103679,918,32370,184212,1026,127
Chhattisgarh,Bastar,637,184176,1118,1137,0,728,991,113607,10.62,145,1365,151144,146614,970,54798,242985,1493,47
Chhattisgarh,Bemetara,695,130907,1164,972,0,1153,1191,56588,0.11,2,1848,92568,94897,1025,32434,155061,1738,159
Chhattisgarh,Bijapur,168,48912,225,527,0,336,435,49315,11.11,56,504,59049,39162,663,24639,73588,516,53
Chhattisgarh,Bilaspur,11047,458479,5345,2565,45,15070,4554,188567,2.12,553,26117,323894,323058,997,145639,501407,6210,249
Chhattisgarh,Dantewada,224,78919,320,127,0,661,577,52730,0.56,5,885,67809,63815,941,29622,102027,693,21
Chhattisgarh,Dhamtari,748,252627,2403,1736,0,1446,2175,98681,3.46,76,2194,164732,186522,1132,76262,275046,3278,48
Chhattisgarh,Durg,2799,530200,6045,0,0,2127,4027,190442,1.91,94,4926,363484,357073,982,196120,524522,5272,32
Chhattisgarh,Gariaband,1104,128341,944,5691,0,1497,956,50678,0.35,9,2601,85184,93820,1101,30805,148214,1346,37
Chhattisgarh,Janjgir-Champa,3429,365115,3977,1329,0,4564,3540,130894,2.59,207,7993,245251,250723,1022,102692,393317,4431,182
Chhattisgarh,Jashpur,78,205622,1061,25225,0,122,1110,81389,10.0,20,200,134046,152926,1141,52378,234633,1539,97
Chhattisgarh,Kanker,548,186717,1117,47078,0,1005,1299,95038,0.45,7,1553,144147,137589,955,61212,220543,1784,135
Chhattisgarh,Kondagaon,418,127447,366,17580,0,972,559,54721,15.83,220,1390,88915,93229,1049,26918,155250,636,87
Chhattisgarh,Korba,4509,357244,2573,4812,0,5354,2178,119790,4.13,407,9863,235985,240997,1021,94092,382942,2877,146
Chhattisgarh,Koriya,1265,140166,850,11782,0,941,488,58829,6.07,134,2206,100769,98211,975,37090,161905,910,39
Chhattisgarh,Mahasamund,3196,375543,3413,6905,0,5267,3527,132364,1.74,147,8463,241646,266204,1102,115442,392465,5525,235
Chhattisgarh,Mungeli,792,162786,1453,4050,0,1206,1002,43658,2.6,52,1998,100134,106297,1062,36005,170439,1654,42
Chhattisgarh,Narayanpur,65,22190,201,119,0,155,230,20277,0.0,0,220,24641,17823,723,10648,31819,370,6
Chhattisgarh,Raigarh,788,591678,5937,316,0,4625,4066,343081,14.35,777,5413,472530,462118,978,200942,733817,7350,361
Chhattisgarh,Rajnandgaon,1686,426363,4258,831,0,2768,3776,287164,4.85,216,4454,345511,367950,1065,118097,595430,6062,71
Chhattisgarh,Sukma,75,66818,318,607,0,104,455,63818,11.73,21,179,75659,54959,726,30244,100392,588,15
Chhattisgarh,Surajpur,607,196653,860,4928,0,837,714,58427,9.42,136,1444,128125,126916,991,38879,216201,1125,111
Chhattisgarh,Surguja,1343,286640,1590,14041,0,1870,1320,95028,9.55,307,3213,186584,195032,1045,79597,302071,1949,160
Chhattisgarh,Kawardha,469,175917,1526,2370,0,1254,789,95170,3.31,57,1723,136007,135040,993,46994,224093,1561,14
Chhattisgarh,Gaurela Pendra Marwahi ,603,82463,706,2995,0,850,648,30030,6.68,97,1453,53959,58516,1084,16135,96358,983,22
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,524,85168,1064,12,0,2098,3318,238924,7.55,198,2622,227543,96494,424,32111,291981,4067,54
Dadra and Nagar Haveli and Daman and Diu,Daman,326,65771,575,209,0,601,648,149437,2.48,23,927,141532,73614,520,25978,189230,905,4
Dadra and Nagar Haveli and Daman and Diu,Diu,195,22180,157,0,0,101,79,24911,1.35,4,296,23537,23544,1000,10264,36827,47,3
Delhi,New Delhi,959,445559,1555,46,0,2616,2738,338489,4.9,175,3575,465771,318169,683,236120,547928,2774,51
Delhi,Central Delhi,1749,491561,1736,2177,2153,2482,2249,486082,4.7,199,4231,589049,388403,659,230758,746885,2762,73
Delhi,West Delhi,3523,597591,2223,14,14,3064,4050,388484,1.41,93,6587,547414,438418,801,257416,728659,4155,67
Delhi,North West Delhi,4361,591300,3075,1507,1356,5289,3788,490555,1.87,180,9650,596607,485020,813,270715,811140,4654,68
Delhi,South East Delhi,3895,427812,1887,608,581,3897,3735,488054,3.7,288,7792,545145,370541,680,220561,695305,3957,74
Delhi,East Delhi,4773,356001,2619,150,50,2754,3022,336477,2.17,163,7527,384052,308254,803,146400,546078,3791,67
Delhi,North Delhi,1584,347542,2051,104,0,1347,1442,383526,4.4,129,2931,425351,305527,718,154788,576280,2604,31
Delhi,North East Delhi,1917,279314,1306,0,0,2921,1671,321837,2.11,102,4838,348583,252380,724,124420,476731,2280,56
Delhi,Shahdara,3486,326240,1482,202,102,4115,2366,295377,3.41,259,7601,349918,271547,776,139328,482289,2460,100
Delhi,South Delhi,2635,455331,2565,1779,1779,3984,3444,600178,3.94,261,6619,625607,429692,687,243749,811760,4188,64
Delhi,South West Delhi,4312,549195,2657,474,474,6336,3834,458962,1.05,112,10648,563592,444365,788,230895,777262,4133,79
Goa,North Goa,2957,293360,3560,167,0,2365,2653,286028,2.22,118,5322,315462,263878,836,110265,469123,3740,32
Goa,South Goa,3410,336720,3679,0,0,2018,2345,297243,2.25,122,5428,332571,301327,906,112182,521781,3094,44
Gujarat,Gandhinagar,3437,341842,1868,0,0,5612,3657,230258,1.56,141,9049,308172,263859,856,121638,450462,4523,41
Gujarat,Ahmedabad,2878,517292,2021,0,0,5266,4058,289317,2.41,196,8144,457693,348797,762,128080,678529,5304,71
Gujarat,Vadodara,5302,485010,2997,0,0,7691,4584,317243,2.44,317,12993,441040,361089,819,156514,645739,6053,114
Gujarat,Kheda,3175,567693,2392,0,0,5547,4079,308548,2.38,208,8722,475603,400539,842,202886,673355,5208,72
Gujarat,Surendranagar,3259,354784,2549,0,0,6455,4221,271382,2.94,286,9714,331123,294921,891,111347,514819,6091,70
Gujarat,Aravalli,2909,375242,1583,51,0,3790,2000,147594,3.0,201,6699,268252,254489,949,144656,378180,2570,68
Gujarat,Banaskantha,2834,908734,3707,38,0,10704,5435,284811,2.01,272,13538,656541,536772,818,304495,889050,6641,123
Gujarat,Mehsana,5700,686635,4395,7,0,5018,3101,399019,2.91,312,10718,563538,521984,926,269634,816020,4299,82
Gujarat,Patan,2873,340958,2318,441,0,4238,3055,222270,5.61,399,7111,291799,271356,930,131343,431885,3705,105
Gujarat,Sabarkantha,3055,455576,1855,91,91,4520,2494,221304,2.57,195,7575,355396,321365,904,159836,517044,2965,64
Gujarat,Dang,84,44089,169,0,0,190,311,27569,16.79,46,274,38174,33481,877,14252,57406,378,10
Gujarat,Navsari,3145,448719,2037,0,0,4603,2320,233985,2.74,212,7748,340877,341758,1003,179694,503010,2668,67
Gujarat,Surat,4282,385722,2651,0,0,8469,5452,327517,2.03,259,12751,390618,322544,826,146385,566854,6761,79
Gujarat,Tapi,1851,243430,1634,0,0,2893,2239,130387,4.55,216,4744,195146,178637,915,77722,296095,2894,45
Gujarat,Valsad,4268,458635,3219,461,0,7580,4104,303189,4.41,522,11848,425348,336361,791,200893,560931,4894,111
Gujarat,Devbhumi Dwaraka,1951,213480,1590,5,0,3624,2078,168722,3.5,195,5575,208658,173492,831,98624,283578,2429,53
Gujarat,Jamnagar,3114,276257,1968,0,0,4319,2234,175054,2.92,217,7433,247678,203579,822,100516,350795,3124,47
Gujarat,Kutch,4808,462866,3433,10,5,8340,5326,421034,3.21,422,13148,498124,385647,774,196257,687643,6443,100
Gujarat,Morbi,2717,223257,1518,9,9,4601,2464,152288,1.94,142,7318,199638,175855,881,80224,295321,3361,43
Gujarat,Porbandar,1853,225679,825,0,0,2926,1101,119580,2.74,131,4779,178449,166765,935,100058,245201,947,30
Gujarat,Rajkot,4585,472281,3671,0,0,6759,4782,298010,3.31,376,11344,403735,366445,908,176347,593944,6656,81
Gujarat,Amreli,4154,414402,3102,0,0,5878,3241,164847,2.27,228,10032,295040,284134,963,160257,418992,4635,48
Gujarat,Bhavnagar,4738,392076,2898,923,0,8555,3904,253056,1.63,217,13293,344776,300272,871,140117,505015,5159,55
Gujarat,Botad,1755,129473,967,0,0,4000,2106,116797,2.52,145,5755,128821,117420,911,46384,199886,2842,31
Gujarat,Gir Somnath,2969,287543,1893,30,0,5333,3303,187347,2.51,208,8302,257595,217138,843,94566,380324,4175,48
Gujarat,Junagadh,3647,368410,2671,0,0,5126,2922,162708,2.47,217,8773,272155,258891,951,149620,381498,4193,52
Gujarat,Anand,3373,642376,2749,0,0,5103,3247,298862,2.88,244,8476,491723,449386,914,228123,713115,4367,80
Gujarat,Bharuch,3703,449087,2358,11,0,5702,3455,369392,2.6,245,9405,465709,352643,757,169142,649337,4367,77
Gujarat,Chhotaudepur,2986,289058,1472,594,0,6901,3469,147669,1.35,133,9887,234981,201670,858,106048,330679,4706,60
Gujarat,Dahod,8105,580011,4072,173,0,7017,2952,199747,1.49,225,15125,396266,383370,967,257476,522282,3635,100
Gujarat,Mahisagar,3395,376604,1782,76,0,2424,1191,148353,1.56,91,5819,273152,251714,922,137402,387555,1460,52
Gujarat,Narmada,2081,199090,960,212,0,3177,1541,102205,2.7,142,5258,158293,142958,903,70256,231039,2008,44
Gujarat,Panchmahal,3050,456315,1570,51,0,6477,3516,222317,1.4,133,9527,363151,315370,868,168252,510380,4256,57
Haryana,Kurukshetra,1240,219098,1723,0,0,1207,1477,128607,2.98,73,2447,182837,164830,902,66208,281497,1737,17
Haryana,Panchkula,1920,200874,1202,199,199,2707,1708,163031,2.23,103,4627,194153,169678,874,88934,274971,1420,29
Haryana,Gurgaon,5830,712398,4856,1452,1452,9117,7366,964021,2.9,433,14947,1014257,661836,653,345590,1330829,6954,102
Haryana,Jhajjar,2092,215595,1504,158,0,3292,2106,164730,3.64,196,5384,209800,170460,812,70378,309947,2400,46
Haryana,Kaithal,1337,175503,1410,0,0,2064,1911,143759,5.85,199,3401,165903,153324,924,50471,268791,2475,40
Haryana,Hisar,323,260565,2429,0,0,584,2463,208669,3.64,33,907,253922,215243,848,73035,396199,3247,203
Haryana,Rohtak,2027,221369,2040,3,0,2666,2432,170410,4.84,227,4693,212780,178930,841,76123,315656,2998,50
Haryana,Ambala,1058,417998,3285,0,0,1261,3307,326026,3.49,81,2319,392381,351477,896,194538,549486,4138,23
Haryana,Sirsa,846,278890,1759,0,0,1241,2311,158629,8.29,173,2087,229456,207984,906,82896,354623,2926,33
Haryana,Panipat,1153,205238,1713,0,0,1216,1742,162995,3.0,71,2369,209310,158841,759,68631,299602,2078,16
Haryana,Fatehabad,1111,167799,1482,132,0,1522,1961,138537,2.54,67,2633,160322,145979,911,49382,256954,2381,17
Haryana,Yamunanagar,1591,271905,2239,0,0,2140,2368,176441,1.85,69,3731,239959,208305,868,84310,364036,2960,13
Haryana,Sonipat,2309,347885,2543,83,0,3029,3314,258531,4.16,222,5338,332845,273472,822,129458,476958,3769,52
Haryana,Faridabad,4087,559929,5447,1485,1485,7266,6347,515068,2.18,247,11353,625155,449614,719,210225,864772,7520,60
Haryana,Bhiwani,125,230129,2011,0,0,245,2445,166307,2.7,10,370,208932,187433,897,66471,329965,3197,5
Haryana,Charkhi Dadri,1537,169802,1845,0,0,1736,1880,138988,2.96,97,3273,157003,151730,966,54146,254644,2640,16
Haryana,Rewari,1830,234125,2125,34,34,2049,1510,157063,2.35,91,3879,220490,170638,774,82613,308575,1516,25
Haryana,Karnal,853,347322,2876,0,0,1113,3098,240146,2.24,44,1966,311444,275934,886,126026,461442,3570,15
Haryana,Jind,2115,191335,1701,0,0,2501,2070,128478,5.07,234,4616,167462,152290,909,47325,272488,2732,58
Haryana,Nuh,534,57386,491,72,0,1009,891,77977,6.93,107,1543,85792,49536,577,14828,120535,1073,22
Haryana,Mahendragarh,931,222642,1750,0,0,1557,1895,147727,1.69,42,2488,195664,174638,893,66187,304182,2090,13
Haryana,Palwal,929,197032,1199,0,0,1751,1741,150457,3.73,100,2680,193725,153681,793,52291,295198,2237,29
Himachal Pradesh,Shimla,4103,365973,4602,0,0,6186,1423,205910,2.05,211,10289,295248,276528,937,138557,433326,2665,62
Himachal Pradesh,Solan,2272,227649,2852,110,0,3789,1351,184444,3.12,189,6061,242095,169948,702,77133,334960,2301,49
Himachal Pradesh,Lahaul Spiti,79,16192,97,0,0,185,72,11985,2.27,6,264,14657,13515,922,7821,20356,118,2
Himachal Pradesh,Kullu,1755,175073,1599,0,0,2772,795,102944,2.72,123,4527,138214,139770,1011,65111,212906,1086,38
Himachal Pradesh,Sirmaur,1577,153569,1600,1,0,3651,1057,104447,2.52,132,5228,137948,120033,870,52247,205769,1705,33
Himachal Pradesh,Kangra,5827,656997,7049,0,0,9869,2574,337284,1.68,264,15696,467330,526723,1127,216592,777689,4356,94
Himachal Pradesh,Chamba,981,179290,1550,102,0,1870,624,96647,4.52,129,2851,135400,140480,1038,55318,220619,1256,42
Himachal Pradesh,Mandi,5209,467678,5091,6,0,9101,2280,226926,2.24,320,14310,318390,376073,1181,172746,521858,3636,87
Himachal Pradesh,Kinnaur,403,46101,343,0,0,75,63,44665,6.69,32,478,50909,39842,783,20186,70580,218,6
Himachal Pradesh,Hamirpur,1635,281718,3259,0,0,2913,841,100704,2.9,132,4548,172609,209722,1215,110597,271825,1839,40
Himachal Pradesh,Una,2232,265743,2885,0,0,5293,1192,123309,1.93,145,7525,189937,199009,1048,97506,291546,2303,38
Himachal Pradesh,Bilaspur,958,209619,2083,5,0,2864,658,98658,2.56,98,3822,145668,162564,1116,76080,232197,1454,40
Jammu & Kashmir,Srinagar,2895,299198,5125,30084,120,777,1956,212652,5.12,188,3672,339472,172291,508,89191,422659,5087,63
Jammu & Kashmir,Kulgam,1259,160225,1717,452,0,667,1082,50828,11.11,214,1926,125453,85565,682,33882,177171,1557,96
