state,district,slots,today,Total doses til date,avgdaily,slots 18-44,paid slot,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses,male,female,gratio,fully
Andhra Pradesh,West Godavari,0,25157,663855,11347,0,0,25374,8261,126786,0.87,439,50531,364299,426414,1171,217665
Arunachal Pradesh,Itanagar Capital Complex,0,83,18989,97,0,0,1034,719,39718,1.16,13,1117,33435,25272,756,7670
Arunachal Pradesh,Lower Siang,0,40,4002,13,0,0,8,46,2353,4.17,2,48,3352,3003,896,1105
Arunachal Pradesh,Pakke Kessang,0,12,3060,10,0,0,24,18,1602,38.89,14,36,2429,2230,918,1393
Arunachal Pradesh,Changlang,98,89,17485,200,0,0,384,103,12248,1.48,7,473,17022,12711,747,4634
Arunachal Pradesh,Kurung Kumey,0,0,2480,1,0,0,34,7,2284,47.06,16,34,2255,2447,1085,1949
Arunachal Pradesh,Anjaw,0,95,3043,80,0,0,5,118,2321,20.0,20,100,2880,2490,865,1259
Arunachal Pradesh,East Kameng,0,63,7915,206,0,0,114,30,3805,7.34,13,177,6022,5696,946,1859
Arunachal Pradesh,Kamle,0,16,1597,9,0,0,94,31,1003,9.09,10,110,1470,1131,769,537
Arunachal Pradesh,Dibang Valley,0,9,937,9,0,0,3,4,1099,66.67,8,12,1195,841,704,887
Arunachal Pradesh,Tirap,0,234,5948,231,1,0,298,184,5199,5.26,28,532,6620,4526,684,2603
Arunachal Pradesh,Kra Daadi,0,4,1699,20,0,0,21,22,1636,20.0,5,25,1736,1601,922,729
Arunachal Pradesh,West Kameng,0,104,13072,104,0,0,206,372,10185,3.23,10,310,13138,10121,770,6775
Arunachal Pradesh,Lohit,0,107,6056,48,0,0,90,145,4957,11.68,23,197,6461,4549,704,2038
Arunachal Pradesh,Tawang,0,13,7767,5,0,0,8,228,7907,42.86,9,21,8210,7458,908,4263
Arunachal Pradesh,Lower Dibang Valley,17,33,6938,38,0,0,25,157,5474,20.69,12,58,6613,5800,877,2582
Arunachal Pradesh,Lower Subansiri,0,97,7140,47,0,0,282,130,6199,5.54,21,379,6746,6593,977,4065
Arunachal Pradesh,Lepa Rada,0,10,3927,17,0,0,110,66,2559,0.0,0,120,3500,2986,853,2521
Arunachal Pradesh,Upper Siang,0,75,6006,52,0,0,263,94,3580,6.51,22,338,4970,4618,929,2677
Arunachal Pradesh,Shi Yomi,0,12,2014,7,0,0,0,25,975,66.67,8,12,1484,1505,1014,1435
Arunachal Pradesh,Namsai,0,303,15922,272,0,0,358,59,6241,10.44,69,661,12004,10164,847,4540
Arunachal Pradesh,Siang,0,0,4240,2,0,0,0,1,1533,0.0,0,0,2925,2847,973,1577
Arunachal Pradesh,West Siang,0,68,10318,18,0,0,251,87,6021,6.58,21,319,8587,7752,903,4159
Arunachal Pradesh,Papum Pare,0,9,7902,79,0,0,126,201,9390,18.52,25,135,10623,6670,628,4535
Arunachal Pradesh,Longding,194,189,4125,237,0,0,185,70,3794,6.95,26,374,5112,2810,550,1688
Arunachal Pradesh,Upper Subansiri,0,93,9594,107,0,0,140,121,4530,7.3,17,233,7352,6771,921,3132
Arunachal Pradesh,East Siang,0,27,14189,31,0,0,13,123,8701,25.0,10,40,11779,11110,943,8499
Assam,Dibrugarh,0,1679,140815,1140,0,0,2907,3061,89704,3.79,174,4586,123290,107211,870,41622
Assam,Sivasagar,0,813,72927,297,0,0,1077,772,23023,3.7,70,1890,52117,43827,841,24802
Assam,Tinsukia,0,1797,102175,1372,0,0,1439,2358,56177,4.76,154,3236,86040,72291,840,25295
Assam,Baksa,0,695,51047,287,0,0,154,502,19395,8.36,71,849,38468,31968,831,15594
Assam,Barpeta,0,1082,132937,365,0,0,1116,695,35927,7.37,162,2198,88493,80358,908,87286
Assam,Darrang,0,745,73125,317,0,0,1343,647,28999,3.93,82,2088,56473,45638,808,24659
Assam,Kamrup Metropolitan,59,2288,259632,1399,94,93,13512,10557,304514,3.16,500,15800,317723,246557,776,103202
Assam,Kamrup Rural,139,1769,194480,1371,72,72,386,1275,61467,9.51,205,2155,136913,119000,869,51324
Assam,Karbi-Anglong,0,294,40053,281,0,0,803,66,19475,5.74,63,1097,33536,25992,775,15674
Assam,Nalbari,0,921,62543,579,0,0,129,615,21864,7.62,80,1050,46993,37401,796,16771
Assam,Golaghat,0,1714,85152,270,0,0,112,537,29705,0.77,14,1826,63401,51443,811,27117
Assam,Jorhat,0,1616,98194,651,0,0,946,888,37909,4.22,108,2562,73659,62433,848,32045
Assam,Morigaon,0,412,70204,306,0,0,1642,524,21443,2.73,56,2054,46515,45124,970,19169
Assam,Nagaon,0,452,141816,1389,0,0,3239,4099,76181,2.14,79,3691,111947,106030,947,48103
Assam,Bongaigaon,0,169,59675,125,0,0,993,564,28812,8.43,98,1162,47357,41120,868,25047
Assam,Chirang,37,262,30203,329,0,0,611,266,16491,6.53,57,873,27049,19640,726,14798
Assam,Dhubri,0,557,77441,327,0,0,906,630,27452,0.48,7,1463,57816,47063,814,30614
Assam,Goalpara,346,129,56080,63,0,0,1143,277,29666,9.28,118,1272,45020,40690,904,22255
Assam,Kokrajhar,0,570,51587,360,0,0,957,611,28597,10.02,153,1527,45374,34807,767,19988
Assam,Dhemaji,0,589,66015,132,0,0,1929,657,25967,5.24,132,2518,47031,44934,955,21389
Assam,Lakhimpur,0,574,83504,352,0,0,1249,580,28576,0.93,17,1823,59000,53068,899,30197
Assam,Sonitpur,0,3864,105219,350,0,0,3411,2141,60959,4.05,295,7275,87648,78528,896,66385
Assam,Udalguri,0,467,49295,213,0,0,869,459,22362,2.54,34,1336,38925,32720,841,17063
Assam,Cachar,0,2388,121305,2151,0,0,1066,4966,87200,3.59,124,3456,110250,98252,891,38602
Assam,Dima Hasao,275,84,20018,38,0,0,688,217,11607,10.1,78,772,18723,12895,689,10449
Assam,Hailakandi,0,429,53252,367,207,0,454,477,23654,14.38,127,883,42582,34319,806,17991
Assam,Karimganj,0,569,67475,321,0,0,809,561,30383,10.3,142,1378,53916,43933,815,24746
Bihar,Madhepura,0,923,127239,817,0,0,146,1413,53986,6.64,71,1069,99962,81252,813,28565
Bihar,Saharsa,0,1010,139324,1303,0,0,267,1389,54076,4.93,63,1277,103123,90244,875,32276
Bihar,Supaul,0,967,147558,1634,0,0,195,1346,57841,6.71,78,1162,114650,90778,792,23840
Bihar,Purnia,0,1961,263531,2664,0,0,1455,3172,115931,5.97,204,3416,203526,175903,864,53433
Bihar,Araria,0,357,149839,435,2970,0,745,1401,66864,7.99,88,1102,120602,96129,797,29898
Bihar,Katihar,1290,1770,139008,1739,0,0,552,2557,93710,3.79,88,2322,126896,105852,834,39538
Bihar,Kishanganj,0,469,86772,626,0,0,87,1101,48240,6.12,34,556,75405,59627,791,27450
Bihar,Aurangabad,0,1393,128317,1528,0,0,684,1977,68034,7.07,146,2064,114067,82291,721,30653
Bihar,Arwal,0,193,36823,181,0,0,609,491,19174,2.24,18,802,31101,24898,801,12782
Bihar,Gaya,0,1390,240295,1394,0,0,1439,3423,145003,13.11,371,2829,213731,171646,803,99537
Bihar,Kaimur,1312,530,102115,466,0,0,224,1124,46785,3.45,26,754,83398,65495,785,21960
Bihar,Rohtas,354,1462,187206,1302,0,0,95,2047,84219,5.33,83,1557,155118,116341,750,46347
Bihar,Bhagalpur,0,1108,226815,865,1,0,1382,2951,119306,1.61,40,2490,189584,156526,826,61779
Bihar,Banka,0,496,133915,671,0,0,72,1142,53290,5.63,32,568,98376,88840,903,38163
Bihar,Lakhisarai,17,324,50751,358,0,0,200,565,26522,3.05,16,524,42522,34742,817,13373
Bihar,Munger,0,458,89690,409,0,0,557,1304,48996,0.49,5,1015,79693,58984,740,28680
Bihar,Muzaffarpur,0,2740,265900,2154,0,0,961,3558,160939,3.49,129,3701,241779,185110,766,61226
Bihar,Sheohar,0,341,58616,172,81,0,568,469,19207,7.81,71,909,41893,35936,858,13612
Bihar,Sitamarhi,47,849,190594,921,0,0,1070,1615,79848,3.7,71,1919,147366,123111,835,44209
Bihar,Vaishali,0,953,231485,908,0,0,3117,2104,85681,4.18,170,4070,170070,147286,866,63377
Bihar,Nalanda,1561,664,233432,659,191,0,901,2559,104167,4.15,65,1565,180227,157415,873,59912
Bihar,Jehanabad,0,829,71057,993,0,0,1574,1255,41090,1.96,47,2403,61594,50585,821,16581
Bihar,Nawada,0,716,140901,583,57,0,531,1558,62061,8.26,103,1247,108003,94974,879,39547
Bihar,Sheikhpura,0,379,43944,289,0,0,369,517,18895,4.28,32,748,33730,29113,863,13682
Bihar,Darbhanga,0,2316,299636,2525,0,0,856,2715,125604,3.4,108,3172,225264,200000,888,79396
Bihar,Madhubani,0,1528,283789,1674,0,0,260,2644,117097,2.35,42,1788,215046,185955,865,78519
Bihar,Samastipur,0,1374,263938,1170,0,0,455,2801,118469,1.69,31,1829,206466,175992,852,79943
Bihar,Patna,587,6013,545846,3443,128,0,8059,15498,438350,4.18,588,14072,575579,409067,711,302258
Bihar,Begusarai,0,822,213828,929,0,0,793,2487,97742,8.36,135,1615,169690,141935,836,50389
Bihar,Bhojpur,0,717,158926,797,0,0,640,1991,80381,5.38,73,1357,136912,102513,749,44655
Bihar,Buxar,1014,1010,121868,969,0,0,67,1334,47240,6.78,73,1077,95166,73949,777,32127
Bihar,Khagaria,192,450,93258,407,2,0,733,1150,44671,5.66,67,1183,74340,63617,856,23525
Bihar,Saran,142,2959,310510,2654,0,0,439,2970,131103,4.47,152,3398,240476,201262,837,84093
Bihar,Siwan,10554,1091,302220,1118,0,0,368,2513,103149,10.2,149,1461,217500,187972,864,84144
Bihar,Gopalganj,0,1526,168245,1455,0,0,361,1990,68531,8.11,153,1887,135053,101774,754,40852
Bihar,East Champaran,0,3462,305527,3912,0,0,3369,3033,145369,2.47,169,6831,259475,191283,737,57729
Bihar,West Champaran,0,1008,182027,1232,78,0,744,2804,109752,4.45,78,1752,173578,118276,681,36190
Bihar,Jamui,0,885,114050,815,0,0,333,1551,52688,5.91,72,1218,91959,74820,814,28151
Chandigarh,Chandigarh,237,665,203512,482,552,552,6084,3540,132592,2.39,161,6749,189873,146360,771,75893
Chhattisgarh,Raipur,72,962,327385,279,0,0,329,144,64649,15.41,199,1291,208034,184022,885,130847
Chhattisgarh,Balod,3800,640,166581,188,0,0,11,2,9645,2.92,19,651,83870,92340,1101,35714
Chhattisgarh,Baloda bazar,48,54,184380,29,0,0,5,3,9974,35.59,21,59,91508,102945,1125,30030
Chhattisgarh,Balrampur,3520,24,127017,31,0,0,12,2,12190,11.11,4,36,69273,69921,1009,20087
Chhattisgarh,Bastar,797,80,138276,37,0,0,91,25,22587,11.11,19,171,76608,84258,1100,37015
Chhattisgarh,Bemetara,12795,67,92247,15,0,0,4,0,6255,12.68,9,71,48232,50264,1042,16985
Chhattisgarh,Bijapur,700,6,36207,3,0,0,23,8,17267,3.45,1,29,30997,22470,725,19059
Chhattisgarh,Bilaspur,36,282,314740,118,0,0,35,21,30585,19.87,63,317,168273,177031,1052,77743
Chhattisgarh,Dantewada,200,47,56633,14,0,0,3,3,13690,0.0,0,50,34714,35598,1025,25148
Chhattisgarh,Dhamtari,85,138,168438,36,0,0,9,3,10440,2.04,3,147,84505,94351,1117,43858
Chhattisgarh,Durg,755,563,336818,203,0,0,141,61,36511,15.06,106,704,189855,183459,966,107955
Chhattisgarh,Gariaband,380,18,99065,6,0,0,0,0,6790,11.11,2,18,49285,56564,1148,15518
Chhattisgarh,Janjgir-Champa,0,300,261732,72,0,0,8,3,14901,10.39,32,308,132112,144517,1094,54344
Chhattisgarh,Jashpur,2160,232,156437,72,0,0,68,0,14843,0.0,0,300,78764,92496,1174,36671
Chhattisgarh,Kanker,4000,144,134761,28,0,0,11,6,21261,22.58,35,155,78379,77633,990,41775
Chhattisgarh,Kondagaon,540,57,107142,74,0,0,5,2,10109,29.03,18,62,53905,63333,1175,21203
Chhattisgarh,Korba,1449,167,269304,101,0,0,28,20,18549,28.21,55,195,140089,147748,1055,51256
Chhattisgarh,Koriya,1176,95,105147,71,0,0,13,6,10705,20.37,22,108,57074,58774,1030,21808
Chhattisgarh,Mahasamund,0,637,239272,267,0,0,7,6,10464,0.93,6,644,117342,132366,1128,65071
Chhattisgarh,Mungeli,110,40,124464,20,0,0,1,1,6060,21.95,9,41,62208,68315,1098,16416
Chhattisgarh,Narayanpur,0,20,15822,3,0,0,11,3,7077,29.03,9,31,12835,10064,784,7526
Chhattisgarh,Raigarh,613,215,351839,67,0,0,33,18,25999,8.87,22,248,184546,193277,1047,112422
Chhattisgarh,Rajnandgaon,599,195,278890,58,0,0,24,10,20619,9.59,21,219,143209,156284,1091,43025
Chhattisgarh,Sukma,0,24,49601,42,0,0,9,9,21350,81.82,27,33,39991,30955,774,25485
Chhattisgarh,Surajpur,0,49,162498,19,0,0,0,1,12950,42.86,21,49,85724,89698,1046,25073
Chhattisgarh,Surguja,20,221,213445,152,0,0,37,16,16658,16.28,42,258,110411,119659,1084,47290
Chhattisgarh,Kawardha,1000,211,121721,180,0,0,12,9,12479,7.62,17,223,65508,68672,1048,25971
Chhattisgarh,Gaurela Pendra Marwahi ,0,55,64822,76,0,0,0,1,4048,63.64,35,55,32383,36477,1126,8786
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,7,331,36609,179,0,0,4295,2797,78045,4.84,224,4626,79500,35156,442,12073
Dadra and Nagar Haveli and Daman and Diu,Daman,0,241,30930,218,0,0,1,2443,69667,3.31,8,242,65765,34940,531,8666
Dadra and Nagar Haveli and Daman and Diu,Diu,0,87,12303,92,0,0,263,359,18073,5.71,20,350,14739,15640,1061,5676
Delhi,New Delhi,172,1157,249864,554,97,97,3872,1962,129540,4.79,241,5029,230198,149622,650,163603
Delhi,Central Delhi,1004,1591,281799,859,8749,8749,3115,2076,222676,5.4,254,4706,298206,206556,693,155293
Delhi,West Delhi,242,1619,359234,617,0,0,1278,2004,145834,4.25,123,2897,281128,224012,797,172707
Delhi,North West Delhi,2753,1945,337778,702,648,648,6957,2900,210472,4.36,388,8902,305765,242750,794,168482
Delhi,South East Delhi,0,1838,241283,1155,226,226,4679,3656,220922,3.42,223,6517,279860,182568,652,147974
Delhi,East Delhi,1160,1938,198321,913,4104,4104,2329,2698,120888,3.12,133,4267,178586,140735,788,80544
Delhi,North Delhi,481,2124,190330,737,0,0,4655,1155,129086,3.26,221,6779,185528,133905,722,99595
Delhi,North East Delhi,0,1245,157566,946,0,0,2138,1370,116112,4.35,147,3383,162001,111844,690,86855
Delhi,Shahdara,122,1040,195394,403,0,0,1879,1355,121847,3.8,111,2919,179181,138253,772,85076
Delhi,South Delhi,1096,1805,256390,921,3245,3245,6481,6875,292528,4.63,384,8286,332023,217679,656,165035
Delhi,South West Delhi,169,3373,330398,1389,252,252,3881,3458,178120,2.56,186,7254,290632,218551,752,138908
Goa,North Goa,154,1006,159906,568,0,0,7954,4115,102768,1.67,150,8960,138163,124544,901,48488
Goa,South Goa,78,984,191858,646,0,0,8619,5311,105035,2.36,227,9603,147744,149152,1010,50034
Gujarat,Gandhinagar,0,1340,198812,862,0,0,3243,3230,65743,4.52,207,4583,141488,123069,870,89550
Gujarat,Ahmedabad,0,1856,362472,734,0,0,6411,6649,99538,2.58,213,8267,259650,202353,779,97948
Gujarat,Vadodara,68,2056,294969,1342,198,35,5488,5387,118432,3.0,226,7544,230312,183155,795,106136
Gujarat,Kheda,0,4441,351047,2823,567,0,3612,4182,106290,2.82,227,8053,242871,214496,883,154134
Gujarat,Surendranagar,0,3341,187312,1570,336,0,6719,6160,81781,2.29,230,10060,145644,123468,848,73043
Gujarat,Aravalli,157,1450,229337,390,318,0,2409,2587,51117,3.65,141,3859,143662,136773,952,116605
Gujarat,Banaskantha,0,673,635925,631,34,0,4833,3751,93885,3.99,220,5510,398160,331778,833,194394
Gujarat,Mehsana,0,2134,396264,1518,0,0,5897,5535,186134,2.98,239,8031,304223,278140,914,164024
Gujarat,Patan,0,1931,198689,973,214,0,4066,4214,76979,5.55,333,5997,144667,131120,906,82858
Gujarat,Sabarkantha,41,1411,286537,983,0,0,4046,3870,74126,2.99,163,5457,189155,171468,906,121753
Gujarat,Dang,0,45,31545,75,323,0,283,394,9768,9.76,32,328,21605,19708,912,9675
Gujarat,Navsari,0,992,264390,524,9,0,5145,4549,76342,3.63,223,6137,168233,172566,1026,132802
Gujarat,Surat,2,1524,209486,1070,0,0,6034,5586,94800,4.26,322,7558,168451,135946,807,100945
Gujarat,Tapi,0,1790,154036,1134,281,0,2635,2461,40155,2.6,115,4425,100306,93883,936,39974
Gujarat,Valsad,0,1051,257108,649,0,0,5629,5453,103763,2.54,170,6680,199861,161020,806,135133
Gujarat,Devbhumi Dwaraka,0,1242,112732,536,0,0,4106,3615,53535,2.09,112,5348,91804,74468,811,67046
Gujarat,Jamnagar,0,648,166430,393,223,0,3619,3748,85305,3.59,153,4267,142032,109757,773,70293
Gujarat,Kutch,628,1184,271831,594,0,0,5373,4824,169489,3.55,233,6557,250586,190823,762,130851
Gujarat,Morbi,292,1243,124860,643,624,624,2842,2740,43147,3.79,155,4085,90724,77282,852,58283
Gujarat,Porbandar,0,231,134735,103,0,0,1967,2003,39523,2.82,62,2198,90180,84083,932,79784
Gujarat,Rajkot,8,2327,261631,1072,0,0,6823,6207,87521,4.04,370,9150,184358,164817,894,103960
Gujarat,Amreli,0,744,244081,400,0,0,2661,1964,44078,1.91,65,3405,147086,141082,959,109551
Gujarat,Bhavnagar,0,1802,242294,1018,1126,0,4914,4199,89613,2.44,164,6716,180618,151329,838,86302
Gujarat,Botad,0,771,66642,452,23,0,1840,1861,28913,5.32,139,2611,51487,44067,856,32435
Gujarat,Gir Somnath,20,667,182903,740,115,0,3424,3493,57689,3.64,149,4091,132133,108390,820,69862
Gujarat,Junagadh,0,792,203999,636,26,0,2647,2734,50367,5.26,181,3439,133155,121204,910,62022
Gujarat,Anand,239,2771,397407,1358,0,0,7047,6685,108651,2.57,252,9818,259445,246630,951,162652
Gujarat,Bharuch,0,3849,261145,2699,0,0,5099,4833,157089,2.15,192,8948,235350,182931,777,113055
Gujarat,Chhotaudepur,0,1374,166319,378,1242,0,938,920,25025,4.67,108,2312,99535,91780,922,77729
Gujarat,Dahod,183,3902,334124,839,1229,0,4520,3401,63934,2.47,208,8422,200956,197106,981,178772
Gujarat,Mahisagar,0,1253,246187,245,7,0,2948,2841,44348,1.4,59,4201,150002,140566,937,108637
Gujarat,Narmada,0,475,127494,192,0,0,1576,1252,27284,3.85,79,2051,79445,75324,948,56569
Gujarat,Panchmahal,0,192,291490,229,171,0,4146,3828,68044,3.5,152,4338,187990,171522,912,143152
Haryana,Kurukshetra,0,796,142526,466,0,0,1935,1839,57290,4.36,119,2731,105330,94536,898,30527
Haryana,Panchkula,0,327,119367,173,0,0,2644,1368,74457,4.68,139,2971,104724,89239,852,51293
Haryana,Gurgaon,852,2221,408619,1448,3113,3113,11882,14622,466319,3.45,487,14103,534717,342241,640,175720
Haryana,Jhajjar,0,687,141846,562,0,0,1452,1968,58589,7.53,161,2139,106777,93681,877,39895
Haryana,Kaithal,0,335,110036,213,0,0,1598,1690,62484,9.67,187,1933,91341,81312,890,28046
Haryana,Hisar,0,3259,167443,663,341,0,6828,2667,80264,6.87,693,10087,134702,113054,839,34351
Haryana,Rohtak,1,591,139436,409,0,0,3463,1908,66779,4.59,186,4054,111340,95648,859,40437
Haryana,Ambala,0,615,226813,821,0,0,1032,3739,149009,8.08,133,1647,200846,175269,873,100147
Haryana,Sirsa,19,641,179658,420,868,156,2696,2026,63640,7.58,253,3337,127333,115969,911,54741
Haryana,Panipat,1,488,135464,310,0,0,559,2276,71735,7.93,83,1047,115455,91815,795,34794
Haryana,Fatehabad,0,315,103524,297,0,0,1878,1502,54503,6.25,137,2193,83510,74548,893,23033
Haryana,Yamunanagar,0,1040,176012,509,0,0,2420,1594,64059,3.18,110,3460,127970,112102,876,46846
Haryana,Sonipat,20,1007,219236,515,17,17,2266,3882,114422,5.71,187,3273,181590,152309,839,68567
Haryana,Faridabad,452,1413,336393,1225,1190,1190,6209,7243,219549,2.86,218,7622,324276,232874,718,103953
Haryana,Bhiwani,0,272,150088,230,0,0,3646,2305,65095,3.62,142,3918,113574,101635,895,30966
Haryana,Charkhi Dadri,0,12,101841,293,0,0,3342,1620,43452,1.67,56,3354,74793,70522,943,23521
Haryana,Rewari,0,877,150714,511,0,0,1616,2342,68066,4.29,107,2493,120030,98860,824,39244
Haryana,Karnal,0,518,216469,324,0,0,5261,3463,99375,2.61,151,5779,168087,147915,880,66764
Haryana,Jind,0,277,130521,571,452,0,1492,1045,50828,6.27,111,1769,95279,86077,903,20810
Haryana,Nuh,0,75,42576,30,0,0,600,471,35015,15.56,105,675,45093,32553,722,7534
Haryana,Mahendragarh,0,918,149754,708,0,0,2451,1918,58865,3.59,121,3369,108327,100376,927,31670
Haryana,Palwal,0,408,143257,349,964,0,2792,1817,74777,3.12,100,3200,121175,96944,800,24551
Himachal Pradesh,Shimla,0,18,219748,296,0,0,3202,1194,54037,3.73,120,3220,144236,129533,898,53865
Himachal Pradesh,Solan,0,23,138174,344,0,0,3807,1698,49890,2.35,90,3830,111487,76607,687,23624
Himachal Pradesh,Lahaul Spiti,0,0,8208,3,0,0,88,32,2249,2.27,2,88,5392,5064,939,3369
Himachal Pradesh,Kullu,0,0,106643,48,0,0,1534,475,19451,3.65,56,1534,64557,61533,953,28368
Himachal Pradesh,Sirmaur,0,1,90865,185,0,0,2043,631,28053,4.7,96,2044,65853,53070,806,24132
Himachal Pradesh,Kangra,0,2,407022,893,0,0,5837,1683,64156,3.96,231,5839,228434,242719,1063,87109
Himachal Pradesh,Chamba,0,0,119709,280,0,0,1748,537,23254,2.4,42,1748,71577,71372,997,24260
Himachal Pradesh,Mandi,0,1,280664,157,0,0,3348,894,42952,4.81,161,3349,153803,169836,1104,73831
Himachal Pradesh,Kinnaur,0,13,24230,34,0,0,492,181,7985,4.95,25,505,17221,14996,871,8753
Himachal Pradesh,Hamirpur,0,0,160326,64,0,0,1526,401,19326,3.54,54,1526,83725,95914,1146,34592
Himachal Pradesh,Una,0,0,150851,174,0,0,1770,378,20702,2.82,50,1770,85880,85664,997,38758
Himachal Pradesh,Bilaspur,0,1,124136,65,0,0,1231,314,15798,3.9,48,1232,68563,71366,1041,35325
Jammu & Kashmir,Srinagar,1917,1189,155606,1036,2725,634,2240,1564,105105,7.32,251,3429,176009,84696,481,49989
Jammu & Kashmir,Kulgam,0,209,100090,987,159,0,856,129,8530,10.8,115,1065,62360,46245,742,12756
Jammu & Kashmir,Shopian,0,5,64273,15,0,0,248,54,4826,18.58,47,253,39520,29576,748,10731
Jammu & Kashmir,Bandipore,0,314,83508,423,485,0,58,22,7839,34.41,128,372,55027,36315,660,12232
Jammu & Kashmir,Anantnag,249,1158,177211,1585,0,0,968,800,45178,13.36,284,2126,130174,92188,708,23795
Jammu & Kashmir,Baramulla,59,1602,223619,1713,1609,0,3132,1709,55995,5.2,246,4734,162366,117141,721,48299
Jammu & Kashmir,Kupwara,0,144,100141,1789,5100,0,5802,1412,23218,3.43,204,5946,76609,46736,610,19102
Jammu & Kashmir,Pulwama,0,67,115116,864,0,0,1415,968,22656,3.91,58,1482,82691,55078,666,23777
Jammu & Kashmir,Ganderbal,0,25,71750,24,0,0,1045,618,14038,8.41,90,1070,50624,35159,695,14157
Jammu & Kashmir,Budgam,460,663,151436,531,40,0,1736,1250,56279,7.13,171,2399,124794,82911,664,30803
Jammu & Kashmir,Jammu,1678,630,395289,338,0,0,4988,2238,127222,3.6,202,5618,291258,231383,794,149058
Jammu & Kashmir,Kishtwar,40,143,45146,104,200,0,547,113,9270,5.8,40,690,32203,22206,690,12055
Jammu & Kashmir,Doda,79,155,84957,360,0,0,6,29,9062,30.43,49,161,51900,42109,811,23861
Jammu & Kashmir,Udhampur,0,160,117600,156,0,0,4220,1909,54707,3.42,150,4380,95062,77236,812,28430
Jammu & Kashmir,Kathua,1099,626,135125,370,69,0,3511,1755,46371,1.76,73,4137,99213,82272,829,31096
Jammu & Kashmir,Ramban,100,31,62614,18,195,0,376,66,8199,10.57,43,407,42456,28355,668,19204
Jammu & Kashmir,Samba,0,100,84844,125,0,0,114,88,11849,2.8,6,214,53985,42691,791,21577
Jammu & Kashmir,Rajouri,3695,900,116563,1139,0,0,3732,2128,51085,4.9,228,4652,95865,71790,749,23179
Jammu & Kashmir,Poonch,4300,1211,103249,708,0,0,66,55,9170,8.85,113,1277,62415,49998,801,17418
Jammu & Kashmir,Reasi,0,59,67495,110,0,0,1090,800,16339,5.31,61,1149,50105,33726,673,14092
Jharkhand,Ranchi,462,1988,252764,957,658,629,5010,5254,191196,5.74,402,6998,247804,196292,792,108815
Jharkhand,Koderma,0,1841,82241,2359,0,0,1245,1164,33332,4.34,134,3086,59349,56244,948,13395
Jharkhand,Bokaro,0,784,158176,749,0,0,3769,2791,82183,1.03,47,4553,138714,101693,733,58087
Jharkhand,Garhwa,914,415,96796,840,871,0,1066,1420,58499,5.33,79,1481,87224,68068,780,27210
Jharkhand,Latehar,655,284,51348,244,724,0,962,1121,37786,10.75,134,1246,50421,38730,768,14565
Jharkhand,Chatra,68,426,81690,412,0,0,867,887,33344,8.28,107,1293,62880,52140,829,15194
Jharkhand,Palamu,0,1139,192089,1788,0,0,1367,2233,68348,6.94,174,2506,142250,118204,831,43903
Jharkhand,East Singhbhum,45,4341,295623,2595,0,0,4876,3789,126111,2.42,223,9217,234022,187853,803,88524
Jharkhand,Seraikela Kharsawan,57,538,98311,671,13,0,1903,1470,45767,5.28,129,2441,80860,63231,782,26822
Jharkhand,Simdega,9807,457,53840,618,10714,0,1291,1299,37778,8.12,142,1748,45068,46564,1033,11322
