state,district,today,Total doses til date,avgdaily,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses,male,female,gratio,fully,people,avg people,sites,avgf,dcon
Bihar,Munger,2462,541162,2279,5646,5388,969136,3.22,261,8109,764547,745460,975,665733,844565,987,260,6680,682265
Bihar,Muzaffarpur,5911,1610490,8066,12683,16689,2771801,11.7,2176,18594,2074325,2307062,1112,1796702,2585589,5524,645,19230,2136262
Bihar,Sheohar,3003,256486,1908,4991,3198,342390,7.82,625,7995,283212,315556,1114,260233,338643,517,130,4588,286824
Bihar,Sitamarhi,5843,1208001,6505,11629,11889,1680345,8.23,1438,17472,1331426,1556423,1169,1237288,1651058,1800,448,16594,1417336
Bihar,Vaishali,6178,1272642,6238,15031,15422,2071635,5.85,1241,21219,1612087,1731167,1074,1425911,1918366,3289,419,18370,1557612
Bihar,Nalanda,7920,1234749,5786,18233,12573,1782770,2.19,575,26285,1525983,1490847,977,1258649,1758870,5500,315,12858,1300576
Bihar,Jehanabad,2437,380760,1217,4739,2770,620513,3.62,262,7228,483649,517371,1070,394052,607221,459,102,3528,468090
Bihar,Nawada,3614,839084,2997,9600,7301,1285903,6.4,846,13214,1016529,1108066,1090,894828,1230159,1328,320,8969,941519
Bihar,Sheikhpura,488,222754,883,1413,1978,356002,10.47,199,1901,282189,296465,1051,249956,328800,394,94,2467,271586
Bihar,Darbhanga,5153,1517244,5786,10452,12502,2367268,3.88,605,15605,1807989,2075700,1148,1677435,2207077,1448,291,16840,1760367
Bihar,Madhubani,7145,1662668,7675,13982,13913,2409681,3.94,833,21137,1784994,2286358,1281,1734940,2337409,3292,208,18295,1885261
Bihar,Samastipur,9235,1407967,8914,21792,19798,2511536,3.65,1133,31027,1815821,2102862,1158,1620283,2299220,4239,403,24472,1856499
Bihar,Patna,4652,2409993,3390,13619,10451,4408090,3.33,609,18271,3643462,3173106,871,3151077,3667006,3446,221,10394,3295841
Bihar,Begusarai,5380,972828,4120,15349,11061,1773842,3.75,779,20791,1305424,1440687,1104,1147365,1599305,1499,345,13682,1343549
Bihar,Bhojpur,3851,972492,4566,8065,9215,1536270,14.68,1756,11964,1251039,1257150,1005,1048932,1459830,2224,506,11556,1210494
Bihar,Buxar,3808,675632,3553,9607,8203,1088675,5.87,788,13422,878998,884970,1007,785862,978445,823,183,10933,853537
Bihar,Khagaria,2007,533620,3139,4581,6677,947855,8.99,592,6588,693408,787689,1136,623185,858290,865,203,8951,721152
Bihar,Saran,12885,1441972,7628,27228,16955,2330528,2.74,1100,40170,1794698,1976717,1101,1587559,2184941,6036,311,18547,1764072
Bihar,Siwan,9895,1355173,5135,30799,15890,2321021,2.83,1165,41095,1797974,1876884,1044,1499626,2176568,12085,472,8941,1610901
Bihar,Gopalganj,7374,918507,3686,17505,8594,1582296,5.1,1272,24948,1176768,1323417,1125,1103357,1397446,1303,339,10976,1185700
Bihar,East Champaran,3749,1900870,4553,10849,13335,3214020,4.84,711,14699,2504785,2608969,1042,2414202,2700688,1853,304,16034,2398176
Bihar,West Champaran,6462,1325443,5620,13706,11812,2306838,4.37,882,20168,1818391,1813095,997,1573568,2058713,1513,445,15918,1665272
Bihar,Jamui,8764,575782,4606,11098,7443,990402,10.11,2008,19862,756842,809079,1069,644404,921780,2248,568,9801,722888
Chandigarh,Chandigarh,2791,595190,1932,11331,7807,1140242,1.19,168,14122,985452,749709,761,748874,986558,3470,54,6269,911698
Chhattisgarh,Raipur,1852,1019503,1668,6193,6266,2061997,9.01,725,8045,1596256,1484862,930,1370584,1710916,1811,256,6124,1427260
Chhattisgarh,Balod,499,432195,388,2031,1666,576060,7.91,200,2530,478943,529150,1105,421226,587029,209,73,1845,492329
Chhattisgarh,Baloda bazar,1221,480600,913,4133,2862,694516,5.72,306,5354,580327,594685,1025,395911,779205,930,102,2844,523672
Chhattisgarh,Balrampur,8,379225,21,76,134,512041,7.14,6,84,458558,432606,943,301640,589626,35,38,119,242567
Chhattisgarh,Bastar,183,320589,282,502,796,514154,5.11,35,685,407491,427115,1048,298313,536430,135,77,942,372873
Chhattisgarh,Bemetara,352,341440,1341,872,3933,493395,3.76,46,1224,405552,429174,1058,290781,544054,300,71,4974,322827
Chhattisgarh,Bijapur,160,71950,156,711,469,115314,7.92,69,871,102404,84829,828,68450,118814,229,55,397,93521
Chhattisgarh,Bilaspur,2272,890766,2549,5703,6948,1223041,6.21,495,7975,1051723,1061766,1010,952642,1161165,1256,217,8241,891151
Chhattisgarh,Dantewada,95,131785,197,210,456,196580,4.92,15,305,161079,167231,1038,146464,181901,160,37,493,139013
Chhattisgarh,Dhamtari,885,400443,518,3423,2179,509480,4.92,212,4308,429548,480253,1118,351544,558379,433,140,2264,457496
Chhattisgarh,Durg,2694,836841,2073,4172,5201,1145692,5.88,404,6866,970926,1011364,1042,825593,1156940,1480,127,5794,876919
Chhattisgarh,Gariaband,420,230436,474,1719,1672,341724,2.85,61,2139,275601,296496,1076,189743,382417,851,131,1295,250132
Chhattisgarh,Janjgir-Champa,790,673792,1081,2961,3651,951459,10.1,379,3751,803029,822041,1024,576854,1048397,666,230,4064,778277
Chhattisgarh,Jashpur,448,430270,502,1591,1167,525295,10.21,213,2087,466417,489027,1048,374406,581159,495,259,1173,387940
Chhattisgarh,Kanker,77,358821,3065,246,5390,506373,8.36,27,323,429995,435104,1012,358533,506661,580,161,7875,350133
Chhattisgarh,Kondagaon,4159,228685,1084,5388,1938,337730,3.8,363,9547,277280,289063,1042,201157,365258,449,136,2573,273387
Chhattisgarh,Korba,223,596138,229,1600,1480,697418,20.68,377,1823,647435,645952,998,471790,821766,394,168,1315,572672
Chhattisgarh,Koriya,65,311768,107,312,472,424173,16.71,63,377,368382,367477,998,326881,409060,88,52,490,314873
Chhattisgarh,Mahasamund,630,704674,643,2797,2685,834740,5.69,196,3444,748864,790366,1055,772348,767066,243,202,3084,672497
Chhattisgarh,Mungeli,119,289344,158,651,774,333688,16.88,130,770,305927,317061,1036,199748,423284,278,93,655,241483
Chhattisgarh,Narayanpur,22,37225,74,138,291,56856,12.5,20,160,49714,44363,892,31300,62781,197,9,167,45080
Chhattisgarh,Raigarh,93,967416,56,647,445,1222152,9.46,70,740,1109337,1079941,974,1108601,1080967,79,57,422,962000
Chhattisgarh,Rajnandgaon,867,766971,1272,2023,3829,1185763,9.69,280,2890,941963,1010526,1073,818418,1134316,459,115,4642,934037
Chhattisgarh,Sukma,1721,106262,852,3611,1339,145372,0.71,38,5332,135128,116474,862,107157,144477,258,16,1932,116812
Chhattisgarh,Surajpur,934,415807,2633,2704,5250,501105,7.48,272,3638,461642,455129,986,383583,533329,440,135,7443,350413
Chhattisgarh,Surguja,514,516082,399,1990,1134,581961,9.03,226,2504,549991,547911,996,405060,692983,186,167,1346,391796
Chhattisgarh,Kawardha,782,382075,951,2073,2389,522789,4.03,115,2855,450758,453942,1007,368737,536127,814,35,2526,344706
Chhattisgarh,Gaurela Pendra Marwahi ,90,142492,228,317,593,190149,17.94,73,407,161253,171341,1063,122462,210179,184,16,637,147281
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,689,136904,423,3189,1794,552044,4.44,172,3878,479534,209315,436,280777,408171,314,48,1903,383269
Dadra and Nagar Haveli and Daman and Diu,Daman,29,95911,46,414,528,358739,6.09,27,443,303484,151030,498,204418,250232,147,5,427,229457
Dadra and Nagar Haveli and Daman and Diu,Diu,2,28406,3,15,20,47248,76.47,13,17,38236,37401,978,36490,39164,4,4,19,38609
Delhi,New Delhi,1046,653279,1158,5347,5911,1196993,5.74,367,6393,1100569,749267,681,856148,994124,2460,96,4609,867447
Delhi,Central Delhi,2027,804021,2392,7715,9150,1526931,2.96,288,9742,1445940,884428,612,940556,1390396,5461,113,6080,1138809
Delhi,West Delhi,2793,1008636,2732,12309,11964,1844378,2.37,358,15102,1614617,1237569,766,1233822,1619192,5754,133,8942,1293060
Delhi,North West Delhi,2583,1020793,2618,10730,11253,2065239,2.16,287,13313,1709131,1375875,805,1267801,1818231,5238,110,8633,1527550
Delhi,South East Delhi,2014,762020,2234,9094,9844,1784189,2.9,322,11108,1493926,1051458,704,1092452,1453757,4847,87,7230,1202418
Delhi,East Delhi,1580,644658,1731,7217,7801,1440934,3.9,343,8797,1180454,904465,766,926042,1159550,3490,110,6041,958132
Delhi,North Delhi,2538,695342,2788,12650,13105,1743307,2.19,332,15188,1442588,995263,690,1000987,1437662,5424,127,10469,1172520
Delhi,North East Delhi,2260,557110,2246,10216,10330,1366264,2.84,354,12476,1065218,857506,805,710679,1212695,5468,92,7107,834682
Delhi,Shahdara,1652,590504,1815,7397,7754,1251214,2.99,271,9049,1039495,801579,771,768011,1073707,4574,106,4994,851612
Delhi,South Delhi,1291,716495,1493,6062,6968,1621001,3.5,257,7353,1358488,978419,720,985990,1351506,3074,90,5387,1182053
Delhi,South West Delhi,2956,995094,2988,12528,12646,2080337,1.52,236,15484,1676602,1397850,834,1362201,1713230,5223,164,10410,1429124
Goa,North Goa,24,448535,202,119,767,687812,4.9,7,143,643630,492604,765,517358,618989,169,8,800,588472
Goa,South Goa,44,512136,217,96,824,756284,14.29,20,140,692398,575888,832,586282,682138,201,21,840,649565
Gujarat,Gandhinagar,584,678025,923,1899,2289,983395,11.56,287,2483,894716,766443,857,822823,838597,276,92,2936,797827
Gujarat,Ahmedabad,681,1159733,750,2330,2221,1486817,8.93,269,3011,1487124,1159031,779,1328557,1317993,324,71,2646,1232119
Gujarat,Vadodara,793,1011328,893,1899,2123,1262778,11.81,318,2692,1218790,1054927,866,1136824,1137282,226,64,2789,1081253
Gujarat,Kheda,2028,1322895,1472,4351,3346,1650400,4.41,281,6379,1567679,1405147,896,1448729,1524566,774,73,4044,1392644
Gujarat,Surendranagar,1174,916319,805,3231,2293,1504793,5.28,234,4436,1287450,1133280,880,1207088,1214024,423,64,2674,1045110
Gujarat,Aravalli,346,689591,293,708,667,760944,16.7,176,1054,741965,708310,955,726424,724111,60,53,899,711594
Gujarat,Banaskantha,795,1923447,979,2622,3354,2431351,14.72,503,3417,2345075,2008937,857,2162776,2192022,520,156,3812,2086155
Gujarat,Mehsana,1027,1219654,1633,2658,4338,1550744,13.16,485,3685,1444089,1325901,918,1320239,1450159,554,113,5417,1366188
Gujarat,Patan,312,719641,405,919,1090,1001853,23.48,289,1231,886365,834917,942,846936,874558,158,210,1336,832107
Gujarat,Sabarkantha,833,922847,643,2224,1642,1101226,10.57,323,3057,1046851,976890,933,995550,1028523,319,80,1966,981435
Gujarat,Dang,115,107314,294,461,1096,166599,7.64,44,576,148689,125212,842,108162,165751,54,10,1336,129805
Gujarat,Navsari,1000,859006,1174,2151,2434,1048235,7.58,239,3151,965257,941706,976,942990,964251,213,64,3394,919726
Gujarat,Surat,2927,802333,4727,8737,10660,1488644,3.57,416,11664,1314059,976580,743,1038727,1252250,1300,113,14086,1138845
Gujarat,Tapi,888,492021,871,2110,2018,558965,7.4,222,2998,548615,502246,915,499856,551130,204,45,2684,506377
Gujarat,Valsad,999,944940,1217,3340,4012,1646153,12.7,551,4339,1501001,1089453,726,1296275,1294818,676,149,4552,1208673
Gujarat,Devbhumi Dwaraka,587,404948,875,1079,2096,662375,11.04,184,1666,573065,494084,862,501308,566015,1219,71,1751,483266
Gujarat,Jamnagar,522,541468,413,1763,1338,758938,10.72,245,2285,715482,584770,817,632991,667415,271,80,1480,604866
Gujarat,Kutch,1018,966661,1307,3859,4544,1930633,22.62,1103,4877,1646554,1250230,759,1408251,1489043,785,411,5065,1381590
Gujarat,Morbi,590,470956,1059,2229,3892,871397,15.29,431,2819,760107,582019,766,598087,744266,1261,130,3689,620566
Gujarat,Porbandar,378,357531,730,974,1706,461944,24.26,328,1352,419504,399833,953,389525,429950,216,71,2220,412414
Gujarat,Rajkot,1989,881483,2538,5757,6912,1327448,20.97,1624,7746,1198669,1009896,843,1034465,1174466,1589,373,7860,1046665
Gujarat,Amreli,413,861235,860,1070,1970,1075590,19.35,287,1483,996311,940245,944,956694,980131,406,105,2424,898841
Gujarat,Bhavnagar,2526,999604,2559,6014,6947,1713590,5.74,490,8540,1463451,1249335,854,1381688,1331506,1961,126,7545,1161624
Gujarat,Botad,218,285446,238,689,640,482515,12.46,113,907,396012,371855,939,375918,392043,154,31,723,373852
Gujarat,Gir Somnath,1029,680156,626,2547,1703,1067821,8.22,294,3576,909836,837647,921,840490,907487,236,59,2092,779793
Gujarat,Junagadh,727,841296,553,2797,1739,1372647,2.72,96,3524,1178435,1035099,878,1135439,1078504,107,29,2185,1005152
Gujarat,Anand,537,1335711,470,1446,1189,1661718,12.96,257,1983,1553594,1443354,929,1475423,1522006,214,84,1446,1412013
Gujarat,Bharuch,1425,940484,1536,3937,4406,1558185,9.47,508,5362,1450812,1047351,722,1191033,1307636,591,144,5351,1154482
Gujarat,Chhotaudepur,160,595604,253,549,647,686968,17.07,121,709,678241,604115,891,631208,651364,48,35,853,620817
Gujarat,Dahod,498,1082463,640,1618,2293,1928664,6.33,134,2116,1562459,1448275,927,1501500,1509627,127,33,2805,1483995
Gujarat,Mahisagar,1471,705292,1066,3543,2585,907491,3.31,166,5014,845407,767145,907,796879,815904,3,37,3648,766674
Gujarat,Narmada,347,380146,301,519,632,451516,7.39,64,866,434121,397416,915,414998,416664,34,29,898,410139
Gujarat,Panchmahal,1581,929244,970,4038,4202,1286860,4.47,251,5619,1199020,1016700,848,1088590,1127514,211,59,4961,1063936
Haryana,Kurukshetra,2513,471022,3050,7149,8153,675734,2.77,268,9662,581302,565302,972,474665,672091,3339,58,7864,591131
Haryana,Panchkula,1300,328035,1054,5191,4275,565114,2.14,139,6491,474857,418110,880,404960,488189,1610,28,3719,449217
Haryana,Gurgaon,2238,1136592,2102,13415,12634,3136183,3.11,487,15653,2634562,1636948,621,1911478,2361297,4575,105,10160,2066796
Haryana,Jhajjar,2769,460135,2657,8610,7799,812294,2.38,271,11379,705898,566315,802,524096,748333,3143,75,7313,649354
Haryana,Kaithal,4848,509250,4586,11528,11104,852164,4.42,724,16376,691482,669767,969,582610,778804,7953,173,7737,597117
Haryana,Hisar,10533,700665,8950,26169,21845,1179685,3.17,1165,36725,961979,918087,954,746585,1133765,10227,257,20567,970480
Haryana,Rohtak,2911,506245,3003,7843,8025,791517,4.61,496,10754,698190,599357,858,523488,774274,4565,107,6463,613966
Haryana,Ambala,955,739126,1266,2739,3775,1058249,5.04,186,3694,959094,837911,874,874384,922991,1892,43,3148,860272
Haryana,Sirsa,7059,657152,8075,17323,19744,964766,3.52,858,24382,844870,776743,919,668288,953630,9853,204,17966,766417
Haryana,Panipat,4509,509742,4281,15617,14152,1076719,2.16,434,20126,902686,683154,757,618022,968439,6007,105,12425,791514
Haryana,Fatehabad,4709,388783,3564,12004,8993,614931,3.87,647,16713,514638,488934,950,383042,620672,3180,148,9376,566285
Haryana,Yamunanagar,2551,572450,2432,7569,7366,886587,3.26,330,10120,780607,678215,869,585885,873152,1713,70,8085,806024
Haryana,Sonipat,4852,661291,4122,14346,12506,1151190,1.89,362,19198,1012337,799855,790,719418,1093063,5458,85,11168,944472
Haryana,Faridabad,2919,1033521,3269,13230,14709,2096394,2.17,351,16149,1812509,1316639,726,1314919,1814996,5119,79,12859,1602266
Haryana,Bhiwani,3281,569250,2940,8853,7891,896521,4.5,546,12144,749526,715953,955,668045,797726,2572,152,8258,715961
Haryana,Charkhi Dadri,755,299407,542,2013,1477,417449,5.85,162,2768,369763,346965,938,335583,381273,704,34,1315,360173
Haryana,Rewari,1931,464959,2799,6457,8642,818614,2.01,169,8391,699904,583293,833,568861,714712,2889,35,8552,633937
Haryana,Karnal,5105,730931,4759,15939,14567,1169407,2.59,546,21044,981856,918149,935,794500,1105838,5849,128,13476,970966
Haryana,Jind,4613,544119,4564,10151,10296,813059,5.19,766,14764,685852,671131,979,529932,827246,5896,196,8964,653424
Haryana,Nuh,1633,261764,2016,4535,5345,606075,8.3,512,6168,494999,372692,753,206741,661098,1750,183,5609,317915
Haryana,Mahendragarh,2757,460979,2986,7064,7837,648847,3.96,389,9821,560961,548579,978,477377,632449,2775,104,8047,559485
Haryana,Palwal,1750,441930,2131,5520,6297,723800,3.24,236,7274,625224,540277,864,451241,714489,2246,63,6181,583447
Himachal Pradesh,Shimla,129,557499,103,711,519,797414,13.1,110,840,742904,611756,823,653516,701397,154,70,467,672603
Himachal Pradesh,Solan,177,407320,142,1035,941,929054,8.09,98,1212,805909,530184,658,622504,713870,202,30,880,687215
Himachal Pradesh,Lahaul Spiti,2,20656,0,24,3,37145,15.38,4,26,35528,22262,627,25633,32168,0,2,3,31813
