state,district,slots,today,Total doses til date,avgdaily,slots 18-44,paid slot,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses,male,female,gratio,fully,people,avg people,sites
Arunachal Pradesh,Dibang Valley,99,0,1375,59,0,0,0,132,2511,0.0,0,0,2295,1591,693,949,2937,56,1
Arunachal Pradesh,Tirap,0,65,8646,241,0,0,394,602,11763,2.4,11,459,11955,8450,707,2694,17715,458,4
Arunachal Pradesh,Kra Daadi,10,57,2342,79,10,0,98,143,2731,9.68,15,155,2672,2401,899,753,4320,115,3
Arunachal Pradesh,West Kameng,1,70,18378,702,45,0,459,1246,22164,2.08,11,529,22652,17882,789,7098,33444,934,7
Arunachal Pradesh,Lohit,0,105,8200,217,0,0,639,689,11622,3.49,26,744,11332,8481,748,2201,17621,592,4
Arunachal Pradesh,Tawang,0,57,10799,422,0,0,96,601,16516,11.11,17,153,14639,12666,865,4532,22783,376,2
Arunachal Pradesh,Lower Dibang Valley,80,125,10322,347,0,0,211,593,14046,7.14,24,336,13308,11057,831,2907,21461,525,8
Arunachal Pradesh,Lower Subansiri,0,13,10411,431,0,0,313,497,11114,7.36,24,326,11074,10450,944,4142,17383,337,6
Arunachal Pradesh,Lepa Rada,0,7,5837,260,0,0,204,410,6545,4.27,9,211,6720,5661,842,2541,9841,307,4
Arunachal Pradesh,Upper Siang,0,0,8667,330,0,0,0,288,6692,0.0,0,0,8048,7310,908,2911,12448,202,2
Arunachal Pradesh,Shi Yomi,5,4,3250,168,5,0,147,236,3307,5.96,9,151,3227,3330,1032,1443,5114,198,2
Arunachal Pradesh,Namsai,0,66,20112,569,0,0,196,1497,21870,6.87,18,262,22529,19452,863,4705,37277,1394,3
Arunachal Pradesh,Siang,3,49,6407,293,2,0,82,399,5116,6.87,9,131,5922,5600,946,2148,9375,385,4
Arunachal Pradesh,West Siang,0,228,14421,524,0,0,312,679,16012,1.85,10,540,16067,14362,894,4958,25475,495,4
Arunachal Pradesh,Papum Pare,1,102,10761,381,3,0,234,588,16204,4.17,14,336,16468,10492,637,4860,22105,274,4
Arunachal Pradesh,Longding,29,3,5776,123,18,0,90,220,6172,18.28,17,93,7675,4273,557,1744,10204,94,4
Arunachal Pradesh,Upper Subansiri,180,9,12581,390,146,0,18,168,6145,11.11,3,27,9700,9023,930,3187,15539,103,2
Arunachal Pradesh,East Siang,0,98,21682,1052,0,0,786,1530,26335,6.33,56,884,24456,23552,963,8602,39415,1353,10
Assam,Dibrugarh,0,2148,201107,6730,0,0,3154,7376,197008,3.92,208,5302,211280,186785,884,58705,339410,5719,43
Assam,Sivasagar,0,1469,110905,4361,0,0,1901,4281,73165,1.19,40,3370,100292,83761,835,32746,151324,3964,21
Assam,Tinsukia,0,27,146715,4184,0,0,52,5599,130403,13.92,11,79,148525,128556,866,31681,245437,5257,3
Assam,Baksa,8,192,73742,2626,8,0,163,3182,55311,12.68,45,355,70679,58348,826,21371,107682,2756,10
Assam,Barpeta,0,1448,242108,14466,51,0,198,6327,105821,17.25,284,1646,182405,165476,907,112234,235695,4760,79
Assam,Darrang,1,50,103866,3655,0,0,16,3590,71421,6.06,4,66,96532,78734,816,29513,145774,3029,1
Assam,Kamrup Metropolitan,220,1115,384393,14094,150,150,1915,16483,513709,5.61,170,3030,506321,391622,773,136008,762094,11147,47
Assam,Kamrup Rural,116,177,255129,7511,183,118,203,5236,116033,10.53,40,380,200951,170161,847,61987,309175,3891,9
Assam,Karbi-Anglong,3,124,55252,1924,6,0,73,2564,46112,6.6,13,197,57564,43789,761,19662,81702,1679,7
Assam,Nalbari,0,49,87058,2672,0,0,57,3098,57291,3.77,4,106,79780,64550,809,20337,124012,2865,8
Assam,Golaghat,0,629,121536,4186,0,0,725,5059,83261,0.44,6,1354,112263,92508,824,33326,171471,4484,12
Assam,Jorhat,0,429,146934,5458,0,0,519,5735,97788,5.49,52,948,132835,111849,842,46169,198553,4598,11
Assam,Morigaon,0,67,102683,3505,1,0,47,3245,57779,14.04,16,114,81293,79153,974,24999,135463,3179,4
Assam,Nagaon,0,96,210514,7836,0,0,76,7013,161311,10.47,18,172,191789,179984,938,59052,312773,6413,6
Assam,Bongaigaon,0,41,91425,4036,0,0,19,3780,73275,16.67,10,60,86404,78275,906,31418,133282,3328,5
Assam,Chirang,0,90,47774,2131,0,0,103,2638,42838,3.63,7,193,53078,37521,707,19120,71492,2038,7
Assam,Dhubri,0,134,119389,5100,0,0,260,5900,87482,1.52,6,394,113141,93699,828,38943,167928,5437,2
Assam,Goalpara,30,195,84106,3441,28,0,186,4476,79731,7.61,29,381,86671,77094,890,27721,136116,3957,7
Assam,Kokrajhar,0,35,72664,2506,34,0,75,3953,68284,0.0,0,110,81562,59367,728,23232,117716,3140,2
Assam,Dhemaji,5,129,92876,3272,6,0,63,4424,76212,9.38,18,192,86532,82522,954,25409,143679,4066,7
Assam,Lakhimpur,2,115,123741,4486,0,0,37,5291,80029,5.26,8,152,107897,95847,888,34211,169559,4889,6
Assam,Sonitpur,3,1297,199536,12072,10,0,343,8377,158856,7.93,130,1640,186726,171620,919,93079,265313,7152,37
Assam,Udalguri,0,0,67173,2199,0,0,0,3127,57020,0.0,0,0,67380,56792,843,18726,105467,2650,0
Assam,Cachar,0,1387,187505,6269,384,0,1672,7204,183000,2.97,91,3059,200306,170164,850,52458,318047,5979,22
Assam,Dima Hasao,72,110,31060,1373,20,0,187,1766,34866,11.11,33,297,38694,27213,703,11868,54058,1444,9
Assam,Hailakandi,229,57,79956,2876,330,0,24,3222,67085,11.11,9,81,81224,65801,810,23981,123060,2673,6
Assam,Karimganj,3,1056,101183,3887,24,0,2445,4449,82164,3.68,129,3501,102233,81092,793,32271,151076,3726,27
Bihar,Madhepura,0,51,161153,3472,0,0,13,1799,94238,9.38,6,64,137719,117610,854,30133,225258,967,5
Bihar,Saharsa,0,0,177263,4212,0,0,0,1951,102707,0.0,0,0,146595,133301,909,33414,246556,1389,12
Bihar,Supaul,0,444,191491,3474,0,0,465,2902,116708,3.41,31,909,165945,142194,857,27349,280850,2469,8
Bihar,Purnia,0,0,335961,7741,0,0,0,5549,237700,0.0,0,0,300758,272760,907,66266,507395,3824,0
Bihar,Araria,15431,307,204351,7106,0,0,30,6652,125826,9.79,33,337,176284,153822,873,38251,291926,8294,39
Bihar,Katihar,0,0,186824,4728,0,0,0,3139,161319,0.0,0,0,184131,163966,890,40940,307203,2018,0
Bihar,Kishanganj,0,59,113495,3115,0,0,109,2277,88724,1.19,2,168,112001,90188,805,28185,174034,1366,5
Bihar,Aurangabad,0,320,171609,4528,0,0,262,3977,130109,4.81,28,582,172191,129442,752,33077,268641,3779,6
Bihar,Arwal,0,0,53715,1777,0,0,0,956,37296,0.0,0,0,50157,40834,814,13837,77174,757,0
Bihar,Gaya,1397,2089,367437,15720,1391,0,1766,13079,301573,5.06,195,3855,372368,296529,796,124439,544571,11022,61
Bihar,Kaimur,0,304,133443,3289,0,0,708,2623,81993,1.78,18,1012,120253,95140,791,24548,190888,2405,7
Bihar,Rohtas,66,78,245602,6324,77,0,70,3519,164722,8.11,12,148,234768,175503,748,49323,361001,2797,7
Bihar,Bhagalpur,0,9,318844,9720,0,0,11,7901,262423,0.0,0,20,314414,266770,848,75886,505381,6781,1
Bihar,Banka,200,186,191966,6025,334,0,441,4222,129226,0.48,3,627,168716,152420,903,43910,277282,3974,9
Bihar,Lakhisarai,0,0,67337,1880,0,0,9,1555,49642,11.11,1,9,63935,53026,829,14315,102664,1390,1
Bihar,Munger,0,0,122340,3691,0,0,0,1757,85707,0.0,0,0,117807,90186,766,30287,177760,1121,0
Bihar,Muzaffarpur,6,353,353547,9896,0,0,515,10099,321320,3.69,32,868,374027,300748,804,79289,595578,8668,17
Bihar,Sheohar,0,32,83460,2297,0,0,18,783,36037,0.0,0,50,63151,56324,892,16861,102636,672,1
Bihar,Sitamarhi,0,0,246113,6061,0,0,0,3319,141367,0.0,0,0,208464,178974,859,46422,341058,2748,0
Bihar,Vaishali,0,165,313683,9320,0,0,104,3348,167936,15.24,41,269,258163,223376,865,70451,411168,2604,7
Bihar,Nalanda,0,77,321667,9802,406,0,275,7234,205335,5.11,18,352,279203,247704,887,75363,451639,6270,11
Bihar,Jehanabad,0,1,93452,2304,6,0,22,1789,69458,73.91,17,23,89205,73658,826,21913,140997,962,10
Bihar,Nawada,200,75,187181,5458,571,0,154,2599,110769,9.17,21,229,160169,137735,860,45567,252383,1547,169
Bihar,Sheikhpura,0,0,59545,1732,0,0,0,646,33998,0.0,0,0,49840,43692,877,14360,79183,327,0
Bihar,Darbhanga,0,0,400630,11312,0,0,0,6420,243662,0.0,0,0,337799,306395,907,91713,552579,4630,2
Bihar,Madhubani,0,0,395950,12205,0,0,0,6695,252910,0.0,0,0,333381,315373,946,80214,568646,7441,13
Bihar,Samastipur,0,0,349748,10493,0,0,0,4585,218347,0.0,0,0,302486,265521,878,88669,479426,2411,0
Bihar,Patna,4185,7955,922158,48386,3371,554,13094,31479,797167,1.14,241,21049,993949,725053,729,363730,1355595,27903,154
Bihar,Begusarai,0,0,269630,6561,0,0,0,3253,167830,0.0,0,0,237922,199482,838,52956,384504,2249,0
Bihar,Bhojpur,0,0,211466,5909,0,0,75,2666,145183,6.67,5,75,205762,150822,733,47036,309613,1855,1
Bihar,Buxar,0,4,163426,4544,0,0,26,2475,99705,0.0,0,30,150062,113037,753,34664,228467,2067,2
Bihar,Khagaria,0,6,120449,2979,0,0,37,1669,82531,16.28,7,43,106896,96061,899,24593,178387,1135,2
Bihar,Saran,0,136,411595,11442,0,0,570,6012,262886,4.82,34,706,369297,305048,826,98674,575807,3357,7
Bihar,Siwan,250,655,394150,11718,103,0,3369,4728,196005,2.14,86,4024,327496,262544,802,97151,493004,2568,23
Bihar,Gopalganj,0,5,216741,5775,0,0,19,4570,145459,108.33,26,24,215911,146251,677,42870,319330,4221,3
Bihar,East Champaran,0,475,408813,9675,0,0,908,10403,325614,1.95,27,1383,419389,314806,751,68746,665681,10257,110
Bihar,West Champaran,0,415,239172,6153,0,0,157,7075,213670,1.4,8,572,268651,184095,685,40180,412662,7488,10
Bihar,Jamui,0,34,147223,3725,0,0,97,2368,95497,6.87,9,131,133910,108761,812,30099,212621,1793,3
Chandigarh,Chandigarh,68,2733,282105,10396,285,285,5301,8074,237773,2.44,196,8034,294850,224959,763,85858,434020,6205,69
Chhattisgarh,Raipur,505,8091,490428,22579,453,143,14001,27180,281104,2.98,658,22092,411146,360336,876,183484,588048,23547,276
Chhattisgarh,Balod,5524,283,220285,7270,7440,0,485,6651,63884,1.56,12,768,132415,151720,1146,52853,231316,6370,25
Chhattisgarh,Baloda bazar,12647,4446,227056,6027,15868,0,8609,8194,72543,2.57,335,13055,145591,153996,1058,46863,252736,7526,209
Chhattisgarh,Balrampur,50198,804,145944,2640,45854,0,3052,4133,42912,11.51,444,3856,97168,91668,943,25512,163344,3129,182
Chhattisgarh,Bastar,7567,2243,168708,4288,19698,0,15922,8930,89751,5.48,995,18165,130578,127863,979,44312,214147,6888,247
Chhattisgarh,Bemetara,19639,1566,117536,3554,20286,0,2613,4601,40051,0.26,11,4179,77612,79952,1030,24992,132595,4585,160
Chhattisgarh,Bijapur,1150,149,45061,1253,499,0,534,2694,36578,11.27,77,683,50034,31593,631,21094,60545,933,78
Chhattisgarh,Bilaspur,24927,3994,405468,12782,23753,155,11061,13472,136555,2.29,345,15055,271622,270324,995,106333,435690,11063,263
Chhattisgarh,Dantewada,426,286,74626,2561,651,0,2552,3670,40045,2.54,72,2838,58942,55705,945,26638,88033,2425,81
Chhattisgarh,Dhamtari,8326,2498,227756,8221,8110,0,6809,6966,67713,2.61,243,9307,137792,157635,1144,60811,234658,6500,150
Chhattisgarh,Durg,927,4312,466826,18257,287,0,5203,11866,128655,3.73,355,9515,302788,292636,966,146355,449126,9216,147
Chhattisgarh,Gariaband,5913,1366,115191,2268,10516,0,2582,3254,31111,0.56,22,3948,69000,77289,1120,21384,124918,2467,111
Chhattisgarh,Janjgir-Champa,607,4160,324848,8812,5607,0,7397,8176,79799,2.62,303,11557,198983,205637,1033,70862,333785,6864,190
Chhattisgarh,Jashpur,21979,1605,192550,5051,20292,0,4935,5391,55200,2.91,190,6540,114094,133622,1171,44313,203437,4112,325
Chhattisgarh,Kanker,11286,1159,172213,5272,34180,0,3438,7355,76756,2.02,93,4597,127307,121644,956,51339,197630,5294,198
Chhattisgarh,Kondagaon,2860,306,123057,2250,18627,0,2606,3723,38085,20.19,588,2912,76635,84484,1102,23334,137808,2640,179
Chhattisgarh,Korba,8081,2583,329984,8557,13693,0,6625,9993,94364,4.47,412,9208,208293,216009,1037,72250,352098,8228,182
Chhattisgarh,Koriya,10067,931,127566,3124,11797,0,2331,4297,43498,4.23,138,3262,85911,85143,991,28552,142512,3342,50
Chhattisgarh,Mahasamund,1509,278,325951,11830,1225,0,1004,7281,72448,6.86,88,1282,189015,209334,1107,83878,314521,7129,57
Chhattisgarh,Mungeli,1249,2077,148091,3358,847,0,3432,3402,30378,2.56,141,5509,86073,92385,1073,26159,152310,3022,88
Chhattisgarh,Narayanpur,220,87,18873,431,300,0,191,988,14322,0.72,2,278,19633,13559,691,8586,24609,192,10
Chhattisgarh,Raigarh,942,2885,506504,21482,1026,200,7383,28691,258766,4.79,492,10268,386097,379095,982,141541,623729,29954,352
Chhattisgarh,Rajnandgaon,5522,3469,352643,10172,6205,0,5442,21476,187723,3.02,269,8911,257566,282757,1098,72008,468358,21362,151
Chhattisgarh,Sukma,920,197,61799,1722,1397,0,1454,3920,49349,4.18,69,1651,65848,45284,688,26546,84602,1849,29
Chhattisgarh,Surajpur,5960,79,186312,3351,6940,0,430,4379,45667,11.98,61,509,115409,116535,1010,31603,200376,3215,88
Chhattisgarh,Surguja,13569,232,259438,6344,16786,0,1893,7048,72549,6.35,135,2125,161387,170551,1057,56069,275918,5382,152
Chhattisgarh,Kawardha,9399,2741,157184,4810,9662,0,8698,8084,72380,1.32,151,11439,114539,114989,1004,36699,192865,7651,43
Chhattisgarh,Gaurela Pendra Marwahi ,14296,940,75673,1485,17294,0,2717,2130,20272,6.64,243,3657,45706,50223,1099,12101,83844,1886,78
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,19,2047,56184,2476,16,16,6894,5188,139908,2.9,259,8941,136462,59599,437,18278,177814,5052,66
Dadra and Nagar Haveli and Daman and Diu,Daman,317,1477,48159,2128,197,0,4130,4830,124152,0.59,33,5607,112777,59483,527,13099,159212,5086,6
Dadra and Nagar Haveli and Daman and Diu,Diu,0,220,19245,949,0,0,513,585,23137,0.95,7,733,21025,21347,1015,6506,35876,605,4
Delhi,New Delhi,351,4412,404060,21226,205,205,11530,15269,261185,2.25,358,15942,399452,265703,665,193720,471525,8821,116
Delhi,Central Delhi,339,4754,429945,20058,1844,1758,15896,20900,381872,2.08,430,20650,486742,324940,668,185278,626539,14490,159
Delhi,West Delhi,23,5898,541566,25121,20,20,12611,16255,292134,1.52,281,18509,464618,368864,794,211124,622576,11215,128
Delhi,North West Delhi,610,6174,515776,24152,637,538,16071,18726,371736,2.49,555,22245,492978,394360,800,210900,676612,12750,156
Delhi,South East Delhi,92,3736,378105,18752,10,10,12213,17382,370118,2.14,341,15949,447438,300662,672,181125,567098,10259,96
Delhi,East Delhi,98,5132,296245,12650,221,204,12475,12636,237756,2.06,363,17607,297260,236637,796,102688,431313,10617,111
Delhi,North Delhi,419,5009,294231,14042,197,0,16700,17567,285688,2.17,471,21709,339476,240335,708,122584,457335,14097,157
Delhi,North East Delhi,62,3336,240821,11063,0,0,12761,14780,242251,1.07,173,16097,285777,197149,690,100602,382470,11471,81
Delhi,Shahdara,120,4664,279836,11462,83,83,8585,11588,222430,1.82,241,13249,286313,215842,754,103341,398925,8287,78
Delhi,South Delhi,707,4935,396837,19234,768,768,14444,21422,491159,2.48,481,19379,532608,355235,667,198156,689840,12348,134
Delhi,South West Delhi,102,5724,477771,19354,111,111,16005,17298,335631,1.11,241,21729,462066,351195,760,170686,642716,12268,143
Goa,North Goa,178,2821,218508,7178,0,0,6460,7723,212146,1.71,159,9281,231775,198842,858,55962,374692,6907,32
Goa,South Goa,0,3682,261964,8774,0,0,8484,8499,221394,1.59,194,12166,249090,234225,940,57783,425575,9018,49
Gujarat,Gandhinagar,0,793,302196,13264,0,0,531,7756,164803,3.47,46,1324,253429,213514,843,101380,365619,6538,8
Gujarat,Ahmedabad,0,2235,477295,15000,0,0,5030,7966,211350,2.82,205,7265,390906,297636,761,111755,576890,7002,70
Gujarat,Vadodara,224,4316,431622,17169,154,36,5984,10099,240293,2.91,300,10300,371687,300141,808,129722,542193,8736,77
Gujarat,Kheda,55,2999,521260,21920,146,0,6321,10324,222464,3.11,290,9320,397891,345758,869,177005,566719,6957,77
Gujarat,Surendranagar,0,3263,304252,13863,0,0,5437,7515,187120,1.61,140,8700,263813,227455,862,93567,397805,8011,32
Gujarat,Aravalli,50,448,348346,16550,1,0,668,4553,111984,3.05,34,1116,235126,225119,957,126321,334009,3057,10
Gujarat,Banaskantha,7,5638,836753,28220,1,0,5355,11247,215408,2.43,267,10993,577229,474731,822,238741,813420,5360,116
Gujarat,Mehsana,97,3958,598720,26697,264,0,4408,11735,333449,3.75,314,8366,484414,447648,924,200411,731758,9802,74
Gujarat,Patan,596,2166,294809,12433,243,0,3527,6691,156087,6.62,377,5693,234428,216412,923,96765,354131,5301,125
Gujarat,Sabarkantha,184,2758,424667,18236,0,0,4498,8224,176504,2.54,184,7256,315544,285516,905,138047,463124,6738,57
Gujarat,Dang,0,21,39738,1104,0,0,61,983,19412,21.95,18,82,31290,27857,890,11201,47949,487,3
Gujarat,Navsari,15,3574,411535,20070,1,0,6600,8501,189625,2.91,296,10174,298556,302543,1013,150800,450360,7028,81
Gujarat,Surat,77,3619,331001,15468,5,0,6903,11838,240538,4.26,448,10522,315201,256281,813,118084,453455,10437,107
Gujarat,Tapi,0,421,214011,7293,0,0,674,3759,87838,11.42,125,1095,156465,145354,929,56634,245215,2962,46
Gujarat,Valsad,0,97,390274,17968,0,0,186,9133,223500,2.47,7,283,340464,273225,803,144654,469120,6436,6
Gujarat,Devbhumi Dwaraka,8,1207,185481,9665,88,0,1205,6923,135711,3.23,78,2412,176157,144993,823,74626,246566,5927,21
Gujarat,Jamnagar,0,701,241192,10057,0,0,980,3553,133268,5.29,89,1681,205884,168528,819,77063,297397,2600,23
Gujarat,Kutch,98,90,403847,18105,67,67,298,14171,329052,13.4,52,388,412502,320292,776,152091,580808,10548,9
Gujarat,Morbi,1,697,193860,9077,0,0,2232,4665,103244,2.77,81,2929,158135,138927,879,66737,230367,4208,16
Gujarat,Porbandar,4,547,211373,10697,0,0,1931,5408,103056,4.12,102,2478,162373,152014,936,84013,230416,4103,54
Gujarat,Rajkot,6,6503,401055,18644,9,0,6319,9245,214288,4.82,618,12822,324196,291055,898,133948,481395,8753,142
Gujarat,Amreli,0,785,362662,16509,0,0,471,6034,110462,3.5,44,1256,241772,231291,957,126715,346409,4440,11
Gujarat,Bhavnagar,4140,1567,342909,12906,3901,0,2651,7446,180552,6.92,292,4218,282034,241359,856,104481,418980,5426,67
Gujarat,Botad,2,1222,107635,5149,0,0,2750,3747,74101,1.96,78,3972,96483,85238,883,37696,144040,3511,24
Gujarat,Gir Somnath,73,166,255497,9639,2,0,213,5184,125116,5.54,21,379,208412,172067,826,76236,304377,3932,6
Gujarat,Junagadh,0,4278,314093,14800,0,0,3470,5706,110677,3.25,252,7748,219546,205171,935,111053,313717,4641,55
Gujarat,Anand,8,4082,585437,25115,97,0,5655,8886,228485,2.5,243,9737,421233,392581,932,190297,623625,6816,88
Gujarat,Bharuch,14,3173,402555,17191,0,0,4878,12341,301213,2.6,209,8051,397960,305709,768,136939,566829,9970,48
Gujarat,Chhotaudepur,1096,3024,269679,14407,2451,0,6046,7229,87870,3.09,280,9070,189864,167626,883,102900,254649,6936,67
Gujarat,Dahod,633,2602,521352,26047,686,0,4189,7436,154860,3.08,209,6791,341655,334446,979,205608,470604,4111,74
Gujarat,Mahisagar,34,486,352122,14883,29,0,3954,6413,126073,2.03,90,4440,248174,229938,927,115570,362625,4786,44
Gujarat,Narmada,0,889,184292,7886,691,0,2654,4302,72158,3.87,137,3543,133657,122753,918,63697,192753,3088,42
Gujarat,Panchmahal,5,167,430725,19452,0,0,39,7106,160903,6.8,14,206,313602,277934,886,153472,438156,4634,3
Haryana,Kurukshetra,0,2637,190249,5780,0,0,2752,2510,100504,1.87,101,5389,153155,137565,898,41522,249231,2358,32
Haryana,Panchkula,182,1813,175366,7422,562,562,3119,4489,132701,2.39,118,4932,165878,142128,857,62893,245174,2926,32
Haryana,Gurgaon,1327,6459,598679,25029,1730,1730,12260,19406,758054,2.36,441,18719,825082,531405,644,227813,1128920,11890,107
Haryana,Jhajjar,448,820,188247,5944,90,0,2321,4114,121842,4.11,129,3141,169993,140042,824,47253,262836,3307,27
Haryana,Kaithal,14,1250,148075,4875,12,0,2212,3538,102597,7.16,248,3462,131571,119072,905,34134,216538,3536,50
Haryana,Hisar,0,2189,219238,5918,0,0,4254,5413,156021,3.68,237,6443,203895,171316,840,44327,330932,4999,209
Haryana,Rohtak,84,1563,188774,6138,2,0,2251,3453,123673,4.61,176,3814,170445,141954,833,51165,261282,2281,40
Haryana,Ambala,187,3286,354762,16145,152,0,5611,8539,252918,2.39,213,8897,321858,285701,888,137525,470155,5038,48
Haryana,Sirsa,345,1257,249462,8869,244,0,2556,3429,113039,4.9,187,3813,190263,172169,905,64673,297828,3059,53
Haryana,Panipat,0,1581,178009,5363,0,0,2762,3190,125490,1.08,47,4343,171741,131688,767,44702,258797,2167,14
Haryana,Fatehabad,1978,4689,143475,4746,1990,100,8973,3673,102998,0.94,128,13662,129374,117069,905,32349,214124,3798,32
Haryana,Yamunanagar,15,2108,233681,7296,62,62,2892,3230,129327,1.6,80,5000,194635,168309,865,55990,307018,2527,22
Haryana,Sonipat,672,1835,303233,10769,515,85,3696,5914,194047,3.96,219,5531,272463,224733,825,87914,409366,4124,47
Haryana,Faridabad,1323,3560,465168,16027,928,928,6358,9541,382369,2.74,272,9918,492587,354786,720,132022,715515,6707,59
Haryana,Bhiwani,297,1391,196788,5631,391,0,1796,3409,119186,3.86,123,3187,166524,149394,897,42152,273822,3019,34
Haryana,Charkhi Dadri,0,1888,138249,4600,0,0,3979,4041,99842,2.27,133,5867,121140,116904,965,31313,206778,4168,31
Haryana,Rewari,198,2732,201658,6467,290,290,2309,3087,123854,2.36,119,5041,181990,143475,788,50709,274803,2310,27
Haryana,Karnal,4349,2921,301685,11013,4487,0,5279,5622,179988,2.2,180,8200,256462,225137,878,85053,396620,4484,65
Haryana,Jind,3769,881,164663,3944,3384,0,1555,2864,93277,5.09,124,2436,134768,123120,914,29138,228802,2646,29
Haryana,Nuh,6,172,49428,859,270,0,1130,1495,56099,5.99,78,1302,64775,40721,629,8526,97001,1136,27
Haryana,Mahendragarh,0,852,193969,5333,0,0,555,2979,110683,5.19,73,1407,159798,144793,906,41356,263296,2403,26
Haryana,Palwal,0,827,176729,4159,0,0,1594,2580,114504,4.5,109,2421,162167,128988,795,35612,255621,1651,32
Himachal Pradesh,Shimla,0,226,269491,6932,0,0,16765,13387,194203,1.88,319,16991,241452,222153,920,57898,405796,12048,97
Himachal Pradesh,Solan,0,1301,165078,3520,0,0,17339,9756,163543,1.29,240,18640,193793,134783,695,27554,301067,9340,111
Himachal Pradesh,Lahaul Spiti,0,1036,12557,606,0,0,13,560,11473,3.91,41,1049,12481,11544,925,4638,19392,504,8
Himachal Pradesh,Kullu,0,454,134523,3929,0,0,10673,7535,96773,2.72,303,11127,115222,116044,1007,30286,201010,7137,73
Himachal Pradesh,Sirmaur,0,993,116624,3675,0,0,8216,5796,95131,2.07,191,9209,113521,98200,865,26118,185637,5740,48
Himachal Pradesh,Kangra,0,52,499573,12928,0,0,36526,23721,316592,1.29,472,36578,387276,428697,1107,94196,721969,23193,193
Himachal Pradesh,Chamba,0,1912,147823,3874,0,0,7669,5898,91390,1.87,179,9581,118185,120976,1024,29666,209547,5534,54
Himachal Pradesh,Mandi,0,798,356142,10539,0,0,24967,15661,209405,2.43,625,25765,262067,303365,1158,79847,485700,14794,156
