state,district,today,Total doses til date,avgdaily,slots,paid slot,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses,male,female,gratio,fully,people,avg people,sites
Arunachal Pradesh,Lower Subansiri,154,12830,104,0,0,134,165,16185,7.64,22,288,15439,13574,879,6172,22843,168,5
Arunachal Pradesh,Lepa Rada,44,7555,62,0,0,17,60,9027,14.75,9,61,9292,7287,784,4201,12381,61,2
Arunachal Pradesh,Upper Siang,31,11177,84,0,0,110,122,9960,6.38,9,141,11237,9898,881,5029,16108,132,3
Arunachal Pradesh,Shi Yomi,16,3626,21,1,0,15,20,4245,29.03,9,31,3975,3896,980,1773,6098,21,2
Arunachal Pradesh,Namsai,406,26603,340,0,0,214,258,37157,11.29,70,620,34494,29263,848,9425,54335,286,16
Arunachal Pradesh,Siang,7,8057,43,3,0,10,71,8266,76.47,13,17,8605,7715,897,3393,12930,81,5
Arunachal Pradesh,West Siang,147,19753,169,0,0,101,127,21516,4.84,12,248,21941,19324,881,10355,30914,110,2
Arunachal Pradesh,Papum Pare,109,13054,100,0,0,188,151,20148,7.74,23,297,20010,13187,659,7238,25964,144,4
Arunachal Pradesh,Longding,67,7754,54,2,0,37,65,10829,25.0,26,104,11744,6839,582,2423,16160,73,5
Arunachal Pradesh,Upper Subansiri,67,15020,141,99,0,111,129,9534,23.6,42,178,12829,11721,914,5000,19554,154,8
Arunachal Pradesh,East Siang,212,26601,171,0,0,143,180,36694,12.68,45,355,32827,30458,928,13214,50081,142,11
Assam,Dibrugarh,4732,246926,2023,0,0,7950,2187,239815,2.03,258,12682,256219,230460,899,90531,396210,2820,69
Assam,Sivasagar,3598,143047,1703,0,0,5318,2558,124111,1.84,164,8916,142612,124512,873,46469,220689,3549,41
Assam,Tinsukia,2511,174520,1475,0,0,4236,2176,168730,2.27,153,6747,181678,161518,889,47651,295599,2788,39
Assam,Baksa,1092,90554,807,330,0,1953,1535,83284,2.46,75,3045,95786,78015,814,29944,143894,1929,20
Assam,Barpeta,916,268852,794,0,0,2403,2098,161086,1.24,41,3319,225360,204522,908,119460,310478,2806,18
Assam,Darrang,942,123080,1015,0,0,768,1233,100812,1.75,30,1710,121061,102802,849,37637,186255,1671,9
Assam,Kamrup Metropolitan,7217,468764,5238,141,140,6229,5159,608022,2.78,374,13446,604523,472075,781,194775,882011,6554,100
Assam,Kamrup Rural,5160,298176,2796,25,0,7921,3928,172410,1.9,249,13081,250952,219566,875,89789,380797,4975,101
Assam,Karbi-Anglong,672,68969,690,5,0,823,1155,67648,5.02,75,1495,76814,59791,778,27995,108622,1423,18
Assam,Nalbari,1694,106702,1101,0,0,984,864,78377,1.94,52,2678,100208,84848,847,30898,154181,1255,16
Assam,Golaghat,5260,169881,2627,0,0,10428,4928,189751,0.08,12,15688,194085,165494,853,47924,311708,6579,53
Assam,Jorhat,5831,189582,2086,0,0,7918,2971,160915,1.68,231,13749,187148,163299,873,64145,286352,4169,71
Assam,Morigaon,3127,132185,1309,15,0,5747,2417,116492,2.1,186,8874,127474,121180,951,33398,215279,3256,49
Assam,Nagaon,5790,266511,2453,0,0,8657,3608,241798,1.61,233,14447,261851,246390,941,84249,424060,4931,49
Assam,Bongaigaon,1523,110167,1025,0,0,1475,1326,102246,2.07,62,2998,110391,101995,924,40005,172408,1806,19
Assam,Chirang,831,58322,613,131,0,1135,1218,66451,1.73,34,1966,72240,52520,727,23314,101459,1496,15
Assam,Dhubri,1671,147484,1155,0,0,2024,1261,124266,2.57,95,3695,147891,123819,837,54410,217340,1666,19
Assam,Goalpara,2478,103794,1158,133,0,3394,1611,114608,3.37,198,5872,114909,103414,900,34591,183811,2159,43
Assam,Kokrajhar,2795,89725,969,109,0,2788,1066,95141,2.45,137,5583,105764,79079,748,32203,152663,1389,34
Assam,Dhemaji,3250,115141,1280,402,0,2569,1620,118615,2.59,151,5819,119753,113961,952,37064,196692,2041,35
Assam,Lakhimpur,5990,164693,2517,12,0,8982,4120,159385,0.99,148,14972,171130,152909,894,47734,276344,5638,71
Assam,Sonitpur,2905,243049,2046,3,0,7154,4821,260080,2.79,281,10059,259380,243685,939,101974,401155,6522,74
Assam,Udalguri,2623,82565,1076,0,0,1481,657,78229,3.8,156,4104,86500,74267,859,28511,132283,818,40
Assam,Cachar,1142,221963,1440,7,7,1001,991,228660,3.13,67,2143,244223,206356,845,69447,381176,1302,15
Assam,Dima Hasao,430,39222,237,53,0,332,415,49364,10.24,78,762,51928,36631,705,16223,72363,509,18
Assam,Hailakandi,88,95197,694,0,0,233,1136,91985,5.92,19,321,102318,84843,829,30301,156881,1533,3
Assam,Karimganj,2118,119726,734,0,0,3078,1380,115290,3.54,184,5196,132080,102907,779,40350,194666,1813,39
Bihar,Madhepura,214,193225,1538,299,0,190,2083,135896,6.44,26,404,174830,154222,882,45687,283434,2861,5
Bihar,Saharsa,168,215879,2130,0,0,164,2872,159766,2.41,8,332,194632,180921,930,52488,323157,3817,3
Bihar,Supaul,264,235399,1957,1,0,126,2303,172401,2.56,10,390,215596,192125,891,48933,358867,3158,35
Bihar,Purnia,1519,403917,2707,1857,0,2822,4240,335205,2.05,89,4341,384442,354502,922,104064,635058,5222,27
Bihar,Araria,1273,267379,2727,4397,0,1198,3590,198280,1.98,49,2471,240717,224825,934,70493,395166,5036,16
Bihar,Katihar,136,251262,2914,0,0,230,4594,262480,3.83,14,366,267664,246001,919,63166,450576,6503,2
Bihar,Kishanganj,46,143174,1351,0,0,71,2137,141116,2.56,3,117,153545,130705,851,36967,247323,2943,7
Bihar,Aurangabad,728,222526,2364,0,0,924,4031,221211,2.91,48,1652,245955,197656,804,49407,394330,5649,14
Bihar,Arwal,575,82981,1293,206,0,1241,2120,79907,1.87,34,1816,85596,77256,903,22405,140483,3074,15
Bihar,Gaya,3094,454560,3777,0,0,5983,7086,447562,2.9,263,9077,489616,412337,842,161967,740155,9338,69
Bihar,Kaimur,641,159315,1332,0,0,795,2392,124183,2.37,34,1436,157990,125451,794,34258,249240,3212,10
Bihar,Rohtas,48,295584,2233,70,0,58,3778,246847,13.21,14,106,308079,234265,760,72436,469995,4948,6
Bihar,Bhagalpur,214,412820,4458,0,0,518,7424,411760,2.46,18,732,441071,383374,869,122054,702526,9510,11
Bihar,Banka,441,227876,1312,205,0,1499,2418,194771,1.03,20,1940,219972,202591,921,54530,368117,3250,10
Bihar,Lakhisarai,0,88791,679,0,0,0,969,80880,0.0,0,0,89377,80268,898,21857,147814,1375,0
Bihar,Munger,0,169773,2159,0,0,0,3490,159495,0.0,0,0,179233,149959,837,46968,282300,4872,0
Bihar,Muzaffarpur,686,475584,5049,5,0,922,7145,474338,2.61,42,1608,518913,430859,830,140676,809246,9704,21
Bihar,Sheohar,0,104353,565,0,0,0,635,57350,0.0,0,0,81540,80136,983,27774,133929,873,0
Bihar,Sitamarhi,0,319953,3713,0,0,0,4323,224545,0.0,0,0,283735,260700,919,79372,465126,6542,0
Bihar,Vaishali,505,370333,2963,2,0,664,5049,264761,5.22,61,1169,343276,291684,850,94689,540405,6737,14
Bihar,Nalanda,1038,414832,4000,0,0,1548,4898,320091,2.47,64,2586,383970,350821,914,119036,615887,6775,19
Bihar,Jehanabad,247,125913,1273,0,0,307,1629,109704,4.69,26,554,124748,110811,888,38102,197515,2198,7
Bihar,Nawada,0,221611,1702,191,0,3,2782,169467,233.33,7,3,210716,180295,856,61106,329972,3728,1
Bihar,Sheikhpura,0,76328,462,0,0,0,718,60738,0.0,0,0,71986,65065,904,20941,116125,993,0
Bihar,Darbhanga,1511,477218,3783,0,0,2747,5808,357964,0.99,42,4258,433232,401822,927,130678,704504,7665,35
Bihar,Madhubani,0,467568,3383,0,0,0,4974,354719,0.0,0,0,418513,403646,964,107309,714978,7056,0
Bihar,Samastipur,0,422402,3339,0,0,0,5617,342683,0.0,0,0,401152,363799,907,120638,644447,7344,0
Bihar,Patna,14665,1169722,10609,618,485,32028,23183,1256548,1.04,487,46693,1371664,1054104,768,568803,1857467,23724,173
Bihar,Begusarai,0,324653,1827,0,0,0,3639,266833,0.0,0,0,317727,273675,861,76921,514565,4607,0
Bihar,Bhojpur,39,262348,2247,0,0,72,3605,222282,35.14,39,111,276784,207746,751,68531,416099,4896,10
Bihar,Buxar,151,196630,1206,0,0,1745,2486,153527,0.74,14,1896,199506,150597,755,50283,299874,2938,6
Bihar,Khagaria,34,148708,1584,0,0,19,2083,121002,32.08,17,53,140053,129621,926,37428,232282,2976,3
Bihar,Saran,1443,497729,4170,0,0,4448,6888,391242,1.99,117,5893,487800,400985,822,152222,736749,8036,32
Bihar,Siwan,364,458399,3113,0,0,1071,6723,344708,1.74,25,1435,456421,346526,759,132002,671105,8043,5
Bihar,Gopalganj,0,248247,1608,0,0,0,2980,215370,0.0,0,0,277753,185811,669,55109,408508,3835,0
Bihar,East Champaran,453,503904,4998,69,0,1114,7392,471331,3.38,53,1567,555591,419301,755,110994,864241,9746,182
Bihar,West Champaran,124,320367,3413,0,0,204,5352,340546,6.71,22,328,382221,278550,729,64509,596404,7708,6
Bihar,Jamui,127,175871,1087,0,0,97,2089,150367,7.14,16,224,177184,148995,841,41535,284703,2685,8
Chandigarh,Chandigarh,4291,371061,4006,602,200,5395,5360,349675,2.21,214,9686,405125,315501,779,157001,563735,5393,68
Chhattisgarh,Raipur,3862,646548,7372,148,148,8334,15012,565419,2.9,354,12196,631923,579920,918,278265,933702,17255,175
Chhattisgarh,Balod,52,263963,1951,0,0,98,2450,116040,0.0,0,150,177475,202472,1141,82898,297105,2876,1
Chhattisgarh,Baloda bazar,193,258436,1250,5552,0,401,1890,117655,7.74,46,594,183917,192150,1045,65457,310634,2131,27
Chhattisgarh,Balrampur,205,155623,207,10928,0,299,276,61668,23.02,116,504,113290,103977,918,32704,184587,265,105
Chhattisgarh,Bastar,335,184994,559,562,0,600,815,114812,10.16,95,935,152251,147529,969,55651,244155,861,33
Chhattisgarh,Bemetara,98,131005,558,220,0,222,812,56810,0.0,0,320,92750,95035,1025,32483,155332,991,148
Chhattisgarh,Bijapur,109,49104,163,290,0,290,384,49837,2.76,11,399,59427,39498,665,24773,74168,404,30
Chhattisgarh,Bilaspur,250,460200,3400,35,35,296,4121,190989,4.4,24,546,325967,325128,997,147192,503997,4479,5
Chhattisgarh,Dantewada,117,79135,175,38,0,155,451,53027,2.94,8,272,68077,64060,941,29834,102328,461,9
Chhattisgarh,Dhamtari,220,253406,1420,1226,0,371,1952,99790,4.91,29,591,165656,187486,1132,76974,276222,2154,19
Chhattisgarh,Durg,98,530341,4445,0,0,123,3400,190683,8.6,19,221,363656,357283,982,196263,524761,3833,3
Chhattisgarh,Gariaband,458,128914,612,2239,0,670,859,51612,1.06,12,1128,85989,94522,1099,31295,149231,947,36
Chhattisgarh,Janjgir-Champa,100,365258,2853,10,0,185,3004,131132,5.26,15,285,245445,250910,1022,102797,393593,3393,6
Chhattisgarh,Jashpur,13,205667,443,22717,0,7,726,81434,0.0,0,20,134104,152958,1141,52412,234689,794,85
Chhattisgarh,Kanker,116,187203,634,46408,0,186,1070,95866,2.65,8,302,144816,138234,955,61592,221477,1186,123
Chhattisgarh,Kondagaon,309,128011,297,16539,0,837,550,56119,19.55,224,1146,90059,94047,1044,27460,156670,568,82
Chhattisgarh,Korba,217,357822,1575,962,0,616,1793,121025,6.84,57,833,236932,241863,1021,95007,383840,1784,49
Chhattisgarh,Koriya,368,141300,624,6174,0,508,509,60082,8.45,74,876,102074,99293,973,38017,163365,587,26
Chhattisgarh,Mahasamund,403,376990,1915,690,0,1051,3367,135666,1.79,26,1454,244223,268375,1099,116404,396252,3848,47
Chhattisgarh,Mungeli,242,163215,676,76,0,430,865,44420,2.68,18,672,100789,106833,1060,36385,171250,918,15
Chhattisgarh,Narayanpur,35,22226,44,160,0,116,121,20403,5.96,9,151,24742,17884,723,10687,31942,126,5
Chhattisgarh,Raigarh,775,594005,2712,201,0,4470,4435,354601,13.63,715,5245,479160,469332,979,201283,747323,4844,355
Chhattisgarh,Rajnandgaon,5327,432313,2573,1653,0,7579,3779,296022,2.9,374,12906,353036,375232,1063,122600,605735,4354,151
Chhattisgarh,Sukma,65,66924,100,199,0,363,277,64296,5.14,22,428,75941,55261,728,30355,100865,280,11
Chhattisgarh,Surajpur,378,197135,381,3940,0,428,483,58968,16.63,134,806,128684,127380,990,39354,216749,492,80
Chhattisgarh,Surguja,1133,288714,907,11559,0,1602,1218,97972,9.32,255,2735,189312,197321,1042,81900,304786,1158,138
Chhattisgarh,Kawardha,171,176427,723,1691,0,466,843,96324,3.61,23,637,136854,135857,993,47304,225447,975,7
Chhattisgarh,Gaurela Pendra Marwahi ,36,82725,349,0,0,36,550,30456,11.11,8,72,54305,58858,1084,16370,96811,586,1
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,608,86166,639,0,0,2206,2489,242690,8.74,246,2814,230868,97932,424,32610,296246,2856,61
Dadra and Nagar Haveli and Daman and Diu,Daman,299,66266,278,94,0,559,552,150410,3.73,32,858,142535,74079,520,26554,190122,556,4
Dadra and Nagar Haveli and Daman and Diu,Diu,137,22418,155,0,0,70,79,25040,1.45,3,207,23705,23743,1002,10554,36904,37,3
Delhi,New Delhi,2407,448726,1035,0,0,3094,2119,342915,4.89,269,5501,469720,321813,685,240278,551363,1676,72
Delhi,Central Delhi,3749,497911,2086,2340,2320,2693,2546,491694,3.69,238,6442,596009,393402,660,236555,753050,2872,101
Delhi,West Delhi,2463,605348,2710,71,6,2444,2871,393966,1.49,73,4907,554347,444722,802,264554,734760,3231,86
Delhi,North West Delhi,3855,600204,3450,526,301,2416,3647,496312,2.38,149,6271,604212,492074,814,279144,817372,4123,63
Delhi,South East Delhi,3099,433678,2474,345,336,2739,3751,493644,4.49,262,5838,551770,375370,680,226829,700493,3953,69
Delhi,East Delhi,2380,360258,2443,335,335,1505,2801,339607,3.73,145,3885,388012,311681,803,150487,549378,3098,50
Delhi,North Delhi,1433,350801,1053,72,0,1330,1163,386317,4.6,127,2763,428606,308320,719,157839,579279,1276,48
Delhi,North East Delhi,1550,283056,1320,0,0,710,1705,323693,3.54,80,2260,351584,254975,725,128211,478538,1894,40
Delhi,Shahdara,541,329889,2035,284,84,931,2686,300549,4.62,68,1472,354536,275748,778,142048,488390,3161,20
Delhi,South Delhi,2631,461190,2231,1956,1956,2685,3071,605677,4.03,214,5316,631908,434746,688,249579,817288,3263,62
Delhi,South West Delhi,2102,557911,3382,1902,1841,1859,3789,464160,2.5,99,3961,570984,450882,790,239453,782618,4149,49
Goa,North Goa,2950,298642,2934,367,259,2084,2366,289793,1.91,96,5034,320391,267994,836,114576,473859,2943,27
Goa,South Goa,3542,343343,3442,0,0,1832,2206,300740,2.34,126,5374,337809,306209,906,118042,526041,2688,32
Gujarat,Gandhinagar,4703,346622,2601,0,0,7205,4196,237624,1.53,182,11908,314483,269691,858,123923,460323,5672,41
Gujarat,Ahmedabad,3930,521246,2313,402,23,6754,4383,296215,2.02,216,10684,464152,353190,761,129875,687586,5819,76
Gujarat,Vadodara,7075,492149,3740,3,0,9939,5413,327275,2.68,456,17014,450156,369144,820,160140,659284,7333,152
Gujarat,Kheda,3747,571487,2338,4,0,5130,3744,313769,2.06,183,8877,480837,404319,841,205238,680018,4723,72
Gujarat,Surendranagar,4946,359841,2473,35,0,9306,4749,280916,2.51,358,14252,338741,301892,891,113465,527292,6387,72
Gujarat,Aravalli,3430,378709,1797,17,0,4050,2319,151711,3.07,230,7480,272220,258103,948,146770,383650,2942,69
Gujarat,Banaskantha,6724,915561,3271,3,0,15110,6867,300300,1.72,376,21834,669131,546493,817,309658,906203,7379,178
Gujarat,Mehsana,6228,692887,3917,0,0,5102,3169,404181,2.65,300,11330,569672,527264,926,275007,822061,3731,82
Gujarat,Patan,4604,345634,2310,261,0,4248,3106,226617,4.61,408,8852,296363,275812,931,135225,437026,3485,130
Gujarat,Sabarkantha,3182,458756,1878,0,0,4450,2658,225756,1.94,148,7632,359517,324876,904,161981,522531,3035,65
Gujarat,Dang,337,44434,142,0,0,732,313,28333,6.64,71,1069,38826,33938,874,14503,58264,343,10
Gujarat,Navsari,5923,454662,2401,0,0,4664,2580,238662,1.82,193,10587,346481,346774,1001,184593,508731,2927,84
Gujarat,Surat,5456,391406,3207,0,0,10756,5922,338791,2.27,368,16212,400043,330075,825,149018,581179,7672,94
Gujarat,Tapi,2215,245640,1396,0,0,2993,2023,133385,4.26,222,5208,198000,180991,914,79508,299517,2355,45
Gujarat,Valsad,4502,463318,2996,558,0,6289,4316,309885,3.79,409,10791,432149,340939,789,204739,568464,4840,104
Gujarat,Devbhumi Dwaraka,4767,218356,1778,29,0,5565,2542,174402,3.17,328,10332,214008,178695,835,102401,290357,2780,95
Gujarat,Jamnagar,4718,280973,2071,0,0,5478,2637,180633,1.8,184,10196,253180,208372,823,103348,358258,3441,43
Gujarat,Kutch,6689,469682,3289,14,0,11157,5790,432659,2.04,364,17846,508313,393898,775,200836,701505,6507,95
Gujarat,Morbi,3773,227059,1764,352,352,6337,2979,158688,2.18,220,10110,205201,180493,880,81748,303999,4015,46
Gujarat,Porbandar,3234,228913,1174,0,0,2279,1269,121859,3.21,177,5513,181336,169391,934,103203,247569,1153,41
Gujarat,Rajkot,6931,479213,3779,1,0,10087,5482,308096,2.77,472,17018,412869,374326,907,179806,607503,7319,111
Gujarat,Amreli,5354,420249,2969,0,0,8542,4003,174162,1.32,184,13896,302669,291666,964,163091,431320,5225,49
Gujarat,Bhavnagar,6459,398825,2789,698,0,10489,4755,264287,1.54,261,16949,353728,309297,874,144880,518232,5522,57
Gujarat,Botad,2533,132062,1119,0,0,6178,2697,123011,2.28,199,8711,133326,121716,913,46913,208160,3563,43
Gujarat,Gir Somnath,2644,290306,1790,15,0,5978,3421,193461,2.64,228,8622,262498,221111,842,95735,388032,4267,49
Gujarat,Junagadh,4714,373152,2461,0,0,6214,3302,168949,2.31,252,10928,277577,264449,953,152467,389634,4209,51
Gujarat,Anand,4083,646503,2628,0,0,4651,3212,303578,2.36,206,8734,496677,453275,913,230668,719413,4179,78
Gujarat,Bharuch,3836,453003,2316,5,0,5789,3632,375511,2.75,265,9625,471719,356662,756,172135,656379,4354,75
Gujarat,Chhotaudepur,3014,292572,1773,745,0,6320,4022,154833,1.89,176,9334,240979,206349,856,107235,340170,5412,60
Gujarat,Dahod,11779,591918,4884,513,0,7529,3671,207344,0.84,162,19308,406519,392617,966,268603,530659,3925,103
Gujarat,Mahisagar,3341,379948,1803,73,0,2640,1397,150998,1.89,113,5987,276325,254530,921,140729,390217,1435,51
Gujarat,Narmada,2274,201365,1111,383,0,2966,1738,105171,2.48,130,5240,161106,145383,902,71553,234983,2238,43
Gujarat,Panchmahal,3845,460161,1817,157,0,7111,3953,229448,1.52,167,10963,369248,320249,867,170513,519096,4739,57
Haryana,Kurukshetra,768,220195,1377,0,0,937,1359,129911,3.81,65,1705,184047,166020,902,67343,282763,1415,11
Haryana,Panchkula,1599,202954,1338,48,48,1805,1643,165765,1.94,66,3404,196509,172136,876,90839,277880,1683,23
Haryana,Gurgaon,4177,722599,5684,1314,1314,8260,8499,984416,2.76,343,12437,1034065,672619,650,366590,1340425,6635,95
Haryana,Jhajjar,825,217072,1300,157,0,1789,2123,167796,4.06,106,2614,212344,172458,812,72281,312587,2185,25
Haryana,Kaithal,845,176743,1114,0,0,1207,1640,145479,6.24,128,2052,167482,154705,924,51463,270759,1987,27
Haryana,Hisar,1240,261895,2121,0,0,1629,2478,210462,2.47,71,2869,255582,216706,848,74549,397808,2917,208
Haryana,Rohtak,820,222348,1330,0,0,1236,1858,171825,4.09,84,2056,214090,180013,841,76985,317188,2059,23
Haryana,Ambala,1537,420370,2364,0,0,1668,2642,328495,2.96,95,3205,394975,353722,896,197026,551839,2854,24
Haryana,Sirsa,1008,280110,1326,0,0,1270,1943,160291,4.48,102,2278,231022,209300,906,83935,356466,2268,21
Haryana,Panipat,472,205938,1334,0,0,846,1397,164163,3.95,52,1318,210410,159609,759,69567,300534,1506,11
Haryana,Fatehabad,652,169164,1087,43,0,1168,1663,140784,3.85,70,1820,162215,147698,911,51093,258855,1743,16
Haryana,Yamunanagar,1440,273345,2165,0,0,1319,2207,177760,2.57,71,2759,241448,209575,868,85786,365319,2663,16
Haryana,Sonipat,1396,350265,2084,0,0,2452,3187,262391,4.73,182,3848,336227,276329,822,131871,480785,3230,40
Haryana,Faridabad,1935,563959,4171,1355,1355,4342,6010,523167,3.23,203,6277,632413,454480,719,215178,871948,6040,46
Haryana,Bhiwani,1009,231194,1439,7,7,1220,2069,167716,1.39,31,2229,210231,188608,897,67835,331075,2260,13
Haryana,Charkhi Dadri,829,170667,1261,0,0,1877,1789,140896,2.37,64,2706,158470,153036,966,55121,256442,2015,13
Haryana,Rewari,807,234978,1480,100,100,987,1241,158214,2.56,46,1794,221729,171400,773,83890,309302,1098,14
Haryana,Karnal,746,348068,2429,0,0,813,2881,240959,4.55,71,1559,312275,276662,886,126914,462113,3220,26
Haryana,Jind,713,192713,1337,0,0,848,1898,130432,6.34,99,1561,169187,153897,910,48779,274366,2230,17
Haryana,Nuh,650,58055,321,1,0,1277,749,79469,3.27,63,1927,87332,50156,574,15201,122323,834,18
Haryana,Mahendragarh,421,223521,1180,0,0,709,1466,149096,5.31,60,1130,196934,175615,892,67754,304863,1376,16
Haryana,Palwal,1119,198427,755,0,0,2156,1482,153227,4.12,135,3275,196206,155365,792,53460,298194,1591,28
Himachal Pradesh,Shimla,4655,370628,2942,0,0,5189,2141,211099,2.3,226,9844,299978,281639,939,142816,438911,2372,59
Himachal Pradesh,Solan,2396,230088,1823,209,176,3162,1658,187655,2.2,122,5558,245040,172652,705,79369,338374,1866,39
Himachal Pradesh,Lahaul Spiti,43,16292,50,0,0,313,154,12566,1.12,4,356,15115,13737,909,7894,20964,165,3
Himachal Pradesh,Kullu,2183,177256,1302,0,0,3069,1222,106005,3.2,168,5252,140757,142471,1012,67113,216148,1326,40
Himachal Pradesh,Sirmaur,1637,155371,1052,1,0,3976,1652,108872,2.8,157,5613,140944,123264,875,53590,210653,1883,39
Himachal Pradesh,Kangra,6965,663961,5325,1,0,10672,3997,347995,1.89,333,17637,475013,536715,1130,222689,789267,4560,94
Himachal Pradesh,Chamba,1265,180554,827,4,0,2126,882,98771,2.62,89,3391,136958,142310,1039,56522,222803,901,36
Himachal Pradesh,Mandi,4988,472666,3380,0,0,8136,3412,235065,3.09,406,13124,324319,383266,1182,177180,530551,3705,79
Himachal Pradesh,Kinnaur,66,46225,139,0,0,5,36,44675,12.68,9,71,50997,39888,782,20307,70593,42,2
Himachal Pradesh,Hamirpur,1757,283475,2317,0,0,3155,1279,103858,2.61,128,4912,174706,212535,1217,112244,275089,1407,30
Himachal Pradesh,Una,2536,268279,1551,2,0,5070,1894,128378,1.76,134,7606,193247,203300,1052,99722,296935,2047,41
Himachal Pradesh,Bilaspur,1476,211096,1144,2,0,2833,1055,101490,3.27,141,4309,147660,164880,1117,77444,235142,1136,41
Jammu & Kashmir,Srinagar,77,299697,2982,99,0,27,1125,212778,15.38,16,104,339824,172564,508,89375,423100,2664,6
Jammu & Kashmir,Kulgam,0,160325,1041,0,0,0,728,50938,0.0,0,0,125569,85659,682,33980,177283,808,1
Jammu & Kashmir,Shopian,0,91980,934,0,0,0,416,33021,0.0,0,0,75511,49477,655,27429,97572,415,74
Jammu & Kashmir,Bandipore,24,120057,598,999,0,5,362,37381,37.93,11,29,97460,59962,615,27035,130403,384,5
