state,district,today,Total doses til date,avgdaily,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses,male,female,gratio,fully,people,avg people,sites,avgf
Uttar Pradesh,Gorakhpur,3344,1144406,2747,9033,6682,1810534,2.85,353,12377,1510523,1442721,955,716686,2238254,4241,85,5187
Uttar Pradesh,Hamirpur,524,327490,692,1101,1045,341592,10.15,165,1625,359173,309778,862,143199,525883,792,37,944
Uttar Pradesh,Hapur,465,338514,607,2137,2144,498622,9.92,258,2602,446591,390317,874,211875,625261,1200,67,1549
Uttar Pradesh,Hardoi,1439,912533,2772,2402,4787,1228147,3.36,129,3841,1151343,988970,859,376345,1764335,3075,39,4483
Uttar Pradesh,Hathras,262,366094,550,1031,1380,493572,2.86,37,1293,453441,405994,895,187012,672654,850,11,1079
Uttar Pradesh,Jalaun,873,491522,1153,2037,1882,489240,4.47,130,2910,522677,457815,876,200819,779943,1515,77,1520
Uttar Pradesh,Jaunpur,3507,1089060,3331,8929,7880,1517708,3.17,394,12436,1288193,1316421,1022,527336,2079432,5714,104,5496
Uttar Pradesh,Jhansi,440,528891,1722,1239,3272,855770,7.8,131,1679,739177,644992,873,295361,1089300,2715,31,2278
Uttar Pradesh,Kannauj,547,358920,961,1287,1927,508834,8.51,156,1834,475755,391749,823,168581,699173,1070,116,1818
Uttar Pradesh,Kanpur Dehat,1547,476814,1918,3710,3477,572925,5.57,293,5257,563019,486437,864,200820,848919,2931,81,2464
Uttar Pradesh,Kanpur Nagar,2927,1173834,3212,5062,7267,1628207,3.02,241,7989,1513886,1287198,850,716016,2086025,6654,63,3824
Uttar Pradesh,Kasganj,396,272604,625,912,1347,428335,5.5,72,1308,378898,321911,850,114193,586746,925,19,1047
Uttar Pradesh,Kaushambi,1230,343724,1142,2730,2280,496104,4.04,160,3960,441817,397872,901,157891,681937,1835,47,1587
Uttar Pradesh,Kushinagar,2857,787220,2199,7463,5292,1162927,3.68,380,10320,995623,952982,957,359582,1590565,3897,105,3593
Uttar Pradesh,Lakhimpur Kheri,1200,780099,3390,3141,7431,1179208,3.2,139,4341,1096330,861066,785,268207,1691100,6955,45,3867
Uttar Pradesh,Lalitpur,599,275265,673,1425,1478,428862,9.68,196,2024,379480,324277,855,106208,597919,1030,81,1120
Uttar Pradesh,Lucknow,4811,1589366,5358,13169,13915,2634626,1.95,350,17980,2324298,1897865,817,1292848,2931144,10988,96,8285
Uttar Pradesh,Maharajganj,978,604580,1802,2869,3821,888620,2.94,113,3847,758269,734143,968,283951,1209249,3109,24,2513
Uttar Pradesh,Mahoba,178,258218,356,561,761,291385,12.31,91,739,296702,252743,852,122925,426678,395,38,722
Uttar Pradesh,Mainpuri,1252,401658,2198,1761,3021,550788,4.88,147,3013,517659,434506,839,152203,800243,2449,66,2769
Uttar Pradesh,Mathura,621,632911,1573,2441,3293,901760,6.14,188,3062,847946,686256,809,366061,1168610,2234,41,2632
Uttar Pradesh,Mau,1394,493301,1277,3791,2915,718893,2.8,145,5185,632856,578384,914,243200,968994,2084,29,2108
Uttar Pradesh,Meerut,2542,1069148,1758,7585,4760,1373659,3.39,343,10127,1310028,1131961,864,733228,1709579,2353,114,4165
Uttar Pradesh,Mirzapur,2443,653652,2105,5834,4541,979302,2.21,183,8277,849938,782510,921,365297,1267657,3011,64,3634
Uttar Pradesh,Moradabad,1259,600399,2237,3880,5988,1060139,8.39,431,5139,903311,756447,837,367883,1292655,5360,102,2865
Uttar Pradesh,Muzaffarnagar,2014,739948,2282,3456,3453,861217,3.66,200,5470,859563,741157,862,377593,1223572,1891,66,3844
Uttar Pradesh,Pilibhit,366,485917,1224,1160,2926,644113,2.23,34,1526,621204,508511,819,200068,929962,2289,14,1860
Uttar Pradesh,Raebareli,1094,642461,2259,2395,4139,937517,3.47,121,3489,794928,784700,987,233519,1346459,3612,33,2785
Uttar Pradesh,Pratapgarh,2088,719865,2669,4660,4667,1011079,3.59,242,6748,858952,871274,1014,349071,1381873,2959,209,4377
Uttar Pradesh,Rampur,760,438039,1358,1966,3375,686051,4.18,114,2726,609005,514761,845,192878,931212,2994,57,1738
Uttar Pradesh,Saharanpur,771,858092,1934,2308,4195,1213733,6.85,211,3079,1109381,961634,867,496612,1575213,2909,55,3220
Uttar Pradesh,Sambhal,1002,372297,1218,2809,2956,601846,5.75,219,3811,531447,442543,833,152676,821467,2801,81,1372
Uttar Pradesh,Sant Kabir Nagar,953,352986,1201,2425,2534,496736,3.61,122,3378,425756,422963,993,139173,710549,2194,34,1540
Uttar Pradesh,Bhadohi,805,392650,919,2645,2470,556551,2.03,70,3450,486427,462149,950,195009,754192,1661,20,1727
Uttar Pradesh,Shahjahanpur,863,728144,3305,1547,5975,1023208,3.73,90,2410,978959,771948,789,339545,1411807,4307,24,4973
Uttar Pradesh,Shamli,292,330765,693,860,1459,402408,5.03,58,1152,400595,332207,829,167693,565480,1020,13,1132
Uttar Pradesh,Shravasti,322,307184,644,918,1168,326005,11.29,140,1240,344276,288804,839,139381,493808,718,53,1093
Uttar Pradesh,Siddharthnagar,1035,719791,1922,3358,3859,797118,9.26,407,4393,779582,737007,945,357492,1159417,2282,204,3499
Uttar Pradesh,Sitapur,1478,913928,3441,3523,6640,1424047,5.18,259,5001,1273010,1064225,836,352965,1985010,6292,59,3789
Uttar Pradesh,Sonbhadra,409,357133,1143,1613,2847,589729,5.84,118,2022,516348,430322,833,187297,759565,2585,33,1405
Uttar Pradesh,Sultanpur,1085,598789,1659,3900,3809,832152,4.11,205,4985,707035,723106,1023,303477,1127464,2776,48,2692
Uttar Pradesh,Unnao,6244,772724,2703,12927,5558,1005664,6.1,1169,19171,916733,861226,939,319106,1459282,4519,319,3742
Uttar Pradesh,Varanasi,2333,1037220,2700,7843,7919,1675323,4.17,424,10176,1483272,1227988,828,722452,1990091,5161,215,5457
Uttarakhand,Dehradun,494,894070,412,2950,2446,1279488,10.92,376,3444,1139477,1033257,907,719452,1454106,648,105,2209
Uttarakhand,Pauri Garhwal,111,327802,128,551,487,308894,14.8,98,662,300956,335490,1115,208448,428248,114,35,500
Uttarakhand,Chamoli,77,212119,188,362,817,234031,16.17,71,439,217811,228122,1047,173556,272594,115,31,889
Uttarakhand,Rudraprayag,410,117404,228,417,568,155172,8.83,73,827,124592,147874,1187,102420,170156,51,25,744
Uttarakhand,Tehri Garhwal,220,270970,289,744,777,288038,12.03,116,964,261459,297221,1137,181171,377837,230,44,836
Uttarakhand,Haridwar,2354,716148,1519,5189,3309,1259661,9.64,727,7543,1108933,866352,781,528133,1447676,633,181,4194
Uttarakhand,Uttarkashi,46,162061,112,304,657,213924,17.14,60,350,189956,185911,979,143307,232678,89,35,680
Uttarakhand,Almora,411,308611,502,844,640,267266,10.76,135,1255,260278,315403,1212,198918,376959,81,52,1061
Uttarakhand,Udham Singh Nagar,1173,607490,932,3320,2249,1100953,5.94,267,4493,934056,773801,828,437229,1271214,468,72,2712
Uttarakhand,Pithoragarh,689,219040,480,1672,900,264536,7.16,169,2361,231814,251527,1085,166632,316944,193,65,1186
Uttarakhand,Bageshwar,187,139278,197,735,864,164200,1.95,18,922,139821,163554,1170,120696,182782,68,35,993
Uttarakhand,Champawat,687,127975,679,1366,991,163292,5.21,107,2053,142721,148427,1040,109232,182035,67,28,1602
Uttarakhand,Nainital,378,448056,284,1847,1390,642440,5.62,125,2225,555414,534548,962,371712,718784,292,39,1382
West Bengal,Alipurduar District,2728,522300,1256,5553,2949,620169,2.04,169,8281,560837,581462,1037,300251,842218,3535,42,669
West Bengal,Bankura,2498,714435,1576,7839,3598,824280,1.58,163,10337,759095,779414,1027,389154,1149561,3714,41,1459
West Bengal,Basirhat HD (North 24 Parganas),10490,743658,2684,18751,5720,742996,1.71,499,29241,754022,732412,971,402048,1084606,7691,158,713
West Bengal,Birbhum,706,758936,1487,1738,3271,901292,3.93,96,2444,839429,820533,977,428060,1232168,3656,24,1101
West Bengal,Bishnupur HD (Bankura),5,356188,969,86,1555,424021,9.89,9,91,397212,382944,964,178001,602208,2366,2,157
West Bengal,Dakshin Dinajpur,4437,590536,1232,8768,2445,660477,2.08,275,13205,623838,626912,1005,319144,931869,2899,86,778
West Bengal,Darjeeling,493,815111,430,1715,1418,1027656,4.17,92,2208,927340,914918,987,550347,1292420,736,27,1112
West Bengal,Diamond Harbor HD (S 24 Parganas),14093,1069979,3971,40236,11324,1190981,1.14,621,54329,1132405,1128219,996,596289,1664671,13671,138,1624
West Bengal,East Bardhaman,15971,1488616,7239,20240,10713,1356856,1.63,589,36211,1405473,1439608,1024,769212,2076260,16211,144,1740
West Bengal,Hoogly,27405,2084965,12877,46916,22786,1748702,1.37,1019,74321,1913211,1919861,1003,1139708,2693959,32254,250,3408
West Bengal,Howrah,16751,1673651,6737,34537,13565,1771306,1.04,532,51288,1814391,1629997,898,1054451,2390506,16416,140,3886
West Bengal,Jalpaiguri,2855,579777,1902,2480,2036,722691,1.41,75,5335,609859,692354,1135,317740,984728,3353,23,585
West Bengal,Jhargram,2003,371672,1087,4374,1701,436633,2.09,133,6377,403332,404716,1003,176139,632166,2323,33,465
West Bengal,Kalimpong,39,138554,25,209,101,148639,8.87,22,248,144216,142928,991,107325,179868,26,6,100
West Bengal,Kolkata,5490,3655239,2080,12272,4609,3761166,5.17,918,17762,4127711,3287318,796,2691951,4724454,1492,291,5197
West Bengal,Malda,2533,1038557,2396,8435,7402,1149227,2.12,232,10968,1114903,1072157,962,494626,1693158,8567,58,1231
West Bengal,Murshidabad,0,1806205,499,0,1460,1807039,0.0,0,0,1892327,1720372,909,829104,2784140,1732,0,227
West Bengal,Nadia,7882,1501712,6056,12848,9944,1451861,0.77,160,20730,1454279,1498806,1031,735553,2218020,14644,60,1356
West Bengal,Nandigram HD (East Medinipore),4189,882573,2048,12912,6013,889989,2.86,489,17101,867086,905270,1044,508607,1263955,5938,118,2123
West Bengal,North 24 Parganas,15356,3228491,10077,33142,19779,3612590,1.51,732,48498,3555741,3284032,924,1909704,4931377,24834,164,5023
West Bengal,Paschim Medinipore,32332,1612820,10432,67760,21910,1291439,1.04,1044,100096,1440518,1463380,1016,760215,2144044,29605,263,2736
West Bengal,Purba Medinipore,406,1281754,7707,1379,15014,1338569,3.64,65,1785,1221002,1398896,1146,672351,1947972,22068,13,652
West Bengal,Purulia,2415,814960,2322,6113,4655,920675,2.72,232,8528,884893,850423,961,402934,1332701,6356,71,620
West Bengal,Rampurhat HD (Birbhum),744,452233,841,1274,1727,530712,2.08,42,2018,481951,500796,1039,258183,724762,1829,9,738
West Bengal,South 24 Parganas,9273,1712471,3382,25967,9276,1753970,1.79,630,35240,1796915,1668979,929,974107,2492334,11040,197,1618
West Bengal,Uttar Dinajpur,7984,629400,3375,17733,7016,833781,1.64,423,25717,775628,687261,886,358567,1104614,8803,110,1588
West Bengal,West Bardhaman,708,958252,1433,1778,3172,1223145,4.59,114,2486,1163789,1017097,874,550812,1630585,3554,25,1051
Assam,Hojai,146,311467,716,564,1792,490145,14.08,100,710,400107,401378,1003,210022,591590,656,41,1851
Assam,Biswanath,99,224541,344,503,1026,378469,14.62,88,602,298768,304157,1018,154491,448519,389,22,981
Assam,Charaideo,103,146254,198,453,447,238973,9.71,54,556,193074,192108,995,79344,305883,248,11,397
Assam,Majuli,119,81932,210,476,414,106146,4.2,25,595,96177,91884,955,72181,115897,23,11,600
Assam,South Salmara Mankachar,161,94057,324,477,892,193463,11.29,72,638,149586,137900,922,51788,235732,614,21,601
Assam,West Karbi Anglong,88,55029,123,269,376,100855,17.65,63,357,84367,71497,847,35149,120735,306,29,192
Gujarat,Ahmedabad Corporation,6611,2625585,6006,18915,15522,4358422,4.17,1064,25526,3982025,3000824,754,2382132,4601875,7822,277,13706
Gujarat,Bhavnagar Corporation,932,269463,1336,2809,4160,402374,2.65,99,3741,354880,316877,893,246854,424983,3362,29,2133
Gujarat,Gandhinagar Corporation,384,196137,338,1183,971,365345,4.66,73,1567,313315,248063,792,203209,358273,297,17,1012
Gujarat,Jamnagar Corporation,835,273937,1171,2034,2460,442296,3.87,111,2869,378827,337290,890,259769,456464,1564,26,2067
Gujarat,Junagadh Corporation,354,168907,179,1014,1820,228928,3.07,42,1368,213049,184718,867,148295,249540,1470,8,528
Gujarat,Rajkot Corporation,1432,652377,1506,4324,4236,1102904,5.11,294,5756,977837,777155,795,629144,1126137,1911,68,3831
Gujarat,Surat Corporation,2766,1784395,4929,11545,16623,3576751,4.19,599,14311,3263041,2096785,643,1811950,3549196,8937,176,12615
Gujarat,Vadodara Corporation,5084,997131,5844,11851,15072,1406065,2.04,345,16935,1294002,1108693,857,963472,1439724,11467,92,9448
Tamil Nadu,Cheyyar,480,245161,1828,1596,2413,322434,7.42,154,2076,250482,317013,1266,125415,442180,2169,52,2072
Tamil Nadu,Aranthangi,739,213938,1506,1210,2214,264004,10.31,201,1949,213318,264551,1240,113773,364169,1615,44,2104
Tamil Nadu,Kovilpatti,390,213516,1572,877,2151,249872,10.5,133,1267,192391,270934,1408,127081,336307,1877,31,1846
Tamil Nadu,Ranipet,399,265554,1138,1321,2175,408643,8.14,140,1720,327302,346748,1059,143094,531103,1672,45,1640
West Bengal,COOCHBEHAR,5146,740440,1412,12034,3141,854039,1.57,270,17180,830709,763575,919,374655,1219824,3977,60,576
