state,district,today,Total doses til date,avgdaily,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses,male,female,gratio,fully,people,avg people,sites,avgf,dcon
Chhattisgarh,Baloda bazar,1616,390324,559,5402,1960,457637,5.87,412,7018,422011,425874,1009,220117,627844,1410,140,1109,355617
Chhattisgarh,Balrampur,1176,222786,628,2104,1230,215130,11.89,390,3280,227738,210142,923,120688,317228,1094,190,764,196581
Chhattisgarh,Bastar,324,268583,212,1173,797,364342,20.24,303,1497,313883,318937,1016,184214,448711,462,147,547,275192
Chhattisgarh,Bemetara,1483,255860,438,4313,1408,296225,0.41,24,5796,269878,282123,1045,139142,412943,1009,164,836,181646
Chhattisgarh,Bijapur,63,61722,20,30,59,86613,50.54,47,93,82999,65314,787,44631,103704,44,21,34,80081
Chhattisgarh,Bilaspur,2387,764248,1819,6065,4467,863061,6.37,538,8452,815737,811332,995,579728,1047581,1514,241,4772,605399
Chhattisgarh,Dantewada,245,107766,315,560,658,140770,6.83,55,805,123843,124661,1007,88153,160383,219,52,753,113161
Chhattisgarh,Dhamtari,770,365792,189,3334,853,376794,5.75,236,4104,351269,391213,1114,229974,512612,364,139,678,317921
Chhattisgarh,Durg,2311,745985,871,10371,3636,825976,4.64,588,12682,779292,792479,1017,549429,1022532,1345,163,3161,645551
Chhattisgarh,Gariaband,554,190137,148,2400,657,210470,2.91,86,2954,193590,206971,1069,103318,297289,349,119,456,171224
Chhattisgarh,Janjgir-Champa,2177,574976,1050,5896,3099,678998,5.29,427,8073,629201,624640,993,335844,918130,2151,197,1997,459977
Chhattisgarh,Jashpur,1578,326355,798,3024,1522,333391,8.43,388,4602,319329,340336,1066,202395,457351,1083,292,1236,270889
Chhattisgarh,Kanker,743,266151,305,2790,1223,328084,1.61,57,3533,297730,296448,996,179650,414585,757,268,770,249062
Chhattisgarh,Kondagaon,605,191366,342,1450,748,238940,29.93,615,2055,212289,217963,1027,106228,324078,561,184,529,172622
Chhattisgarh,Korba,1613,494301,784,4550,2333,472723,6.28,387,6163,485592,481305,991,302847,664177,1417,190,1699,426293
Chhattisgarh,Koriya,186,230467,152,837,735,283019,11.44,117,1023,258212,255226,988,132289,381197,476,65,412,185058
Chhattisgarh,Mahasamund,5764,624407,4738,6160,4128,627461,1.39,166,11924,606987,644735,1062,509672,742196,433,257,8432,472123
Chhattisgarh,Mungeli,716,225960,403,2218,1424,182063,3.61,106,2934,197915,210081,1061,117101,290922,975,99,851,197214
Chhattisgarh,Narayanpur,57,33636,43,225,157,46508,2.84,8,282,43129,37012,858,24986,55158,38,7,162,35417
Chhattisgarh,Raigarh,796,962243,6661,2074,5785,1191476,9.06,260,2870,1089131,1064305,977,1077660,1076059,127,270,12320,915343
Chhattisgarh,Rajnandgaon,1962,684248,906,7449,3661,916894,7.0,659,9411,773158,827790,1071,556564,1044578,1685,252,2881,695744
Chhattisgarh,Sukma,138,96384,61,508,180,122500,5.26,34,646,118896,99958,841,82885,135999,122,17,118,107229
Chhattisgarh,Surajpur,533,304930,363,1325,812,290198,21.1,392,1858,302477,292565,967,169807,425321,591,151,584,230899
Chhattisgarh,Surguja,3584,446676,1645,6051,3375,343456,4.83,465,9635,392139,397896,1015,299472,490660,2473,173,2546,338711
Chhattisgarh,Kawardha,1055,275700,477,2269,1263,319248,2.29,76,3324,297623,297239,999,183908,411040,811,26,928,259272
Chhattisgarh,Gaurela Pendra Marwahi ,156,126726,85,556,301,145749,16.57,118,712,133137,139302,1046,81820,190655,134,54,252,112888
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,238,120013,162,1417,975,462807,11.18,185,1655,408718,174016,426,193713,389107,129,47,1007,354473
Dadra and Nagar Haveli and Daman and Diu,Daman,182,89037,132,1292,690,309809,7.87,116,1474,264726,134000,506,162755,236091,148,24,673,212523
Dadra and Nagar Haveli and Daman and Diu,Diu,54,27347,28,182,103,43754,5.93,14,236,35202,35882,1019,32217,38884,11,3,120,38007
Delhi,New Delhi,1282,600195,795,4725,3395,952620,7.21,433,6007,922948,629524,682,645897,906918,1076,130,3114,676894
Delhi,Central Delhi,1433,706014,1012,5337,3946,1164902,5.02,340,6770,1167324,703163,602,674459,1196457,1679,150,3278,862420
Delhi,West Delhi,2045,891880,1597,7974,6338,1363769,2.41,241,10019,1283131,971901,757,866420,1389229,2774,132,5161,885080
Delhi,North West Delhi,1992,905899,1518,7524,5933,1599496,5.09,484,9516,1404881,1099717,783,891457,1613938,2407,194,5043,1021537
Delhi,South East Delhi,1514,671588,1186,6066,4890,1416797,5.15,390,7580,1243779,843966,679,809509,1278876,1842,131,4233,827003
Delhi,East Delhi,1145,566163,929,4749,3982,1109799,6.21,366,5894,952801,722665,758,658433,1017529,1471,126,3441,674949
Delhi,North Delhi,1475,588084,1105,6239,4776,1266171,6.56,506,7714,1100707,752997,684,597248,1257007,1865,160,4016,706254
Delhi,North East Delhi,1154,449195,999,5072,4432,900030,3.44,214,6226,755766,592988,785,419128,930097,2762,86,2669,550065
Delhi,Shahdara,1302,514077,1185,4638,4477,949590,4.71,280,5940,830693,632465,761,555043,908624,2138,126,3524,598636
Delhi,South Delhi,993,652654,764,3939,3191,1340068,7.66,378,4932,1170569,821659,702,762627,1230095,1102,93,2852,930894
Delhi,South West Delhi,2055,870395,1657,8329,6756,1568133,2.47,256,10384,1347863,1089961,809,917894,1520634,2465,193,5947,952971
Goa,North Goa,536,431324,666,1691,2056,620573,3.73,83,2227,587355,464442,791,447843,604054,338,20,2384,536353
Goa,South Goa,528,492977,713,1693,2289,685239,3.56,79,2221,637392,540700,848,512507,665709,376,33,2625,592245
Gujarat,Gandhinagar,2189,583708,860,5343,2179,747668,3.29,248,7532,717765,613409,855,515344,816032,204,70,2834,625500
Gujarat,Ahmedabad,10498,1054413,3672,22997,8209,1189234,2.34,785,33495,1262416,980904,777,949548,1294099,555,210,11325,942844
Gujarat,Vadodara,3609,911761,1891,7833,4155,1028202,6.19,708,11442,1043021,896613,860,828601,1111362,297,172,5749,883581
Gujarat,Kheda,6408,1160308,3583,14474,8020,1298375,2.96,618,20882,1308308,1150019,879,994302,1464381,774,163,10828,963182
Gujarat,Surendranagar,4703,783056,2563,12729,6905,1151271,1.82,318,17432,1024036,909996,889,805739,1128588,1254,67,8213,793896
Gujarat,Aravalli,1595,640910,1111,4222,2864,636527,7.96,463,5817,654729,622475,951,558558,718879,93,121,3881,509159
Gujarat,Banaskantha,10384,1735231,5644,35228,18913,1799614,2.76,1257,45613,1915542,1618646,845,1384261,2150584,673,340,23884,1492605
Gujarat,Mehsana,2364,1094779,1449,5655,3687,1236861,10.74,861,8019,1216050,1115244,917,920251,1411389,485,216,4651,993871
Gujarat,Patan,2884,642838,1838,7212,4716,810574,8.46,854,10096,748171,705056,942,599085,854327,315,332,6239,605540
Gujarat,Sabarkantha,3001,823584,1936,7452,4790,846270,3.8,397,10453,864250,805330,932,665574,1004280,311,106,6415,736857
Gujarat,Dang,83,96635,126,214,430,125037,14.48,43,297,119697,101965,852,62268,159404,258,10,298,72781
Gujarat,Navsari,2488,776998,1509,5842,3845,868542,5.16,430,8330,832040,813264,977,694894,950646,195,122,5159,681751
Gujarat,Surat,4482,653997,1336,12966,4073,1096714,3.51,612,17448,1001265,749201,748,577935,1172776,593,161,4816,798288
Gujarat,Tapi,1116,432742,735,2130,1725,426582,5.83,190,3260,449947,409277,910,329583,529741,209,45,2251,366441
Gujarat,Valsad,3400,792866,2166,9758,6196,1220914,6.63,872,13158,1162086,851220,732,774443,1239337,620,238,7742,835235
Gujarat,Devbhumi Dwaraka,2294,347346,1279,6104,2796,514039,6.57,552,8398,462637,398611,862,341661,519724,1221,144,2854,419191
Gujarat,Jamnagar,1397,465859,672,3049,1789,574283,7.06,314,4446,574103,465912,812,394379,645763,239,89,2221,475768
Gujarat,Kutch,4903,789279,1963,10649,4710,1371095,9.89,1538,15552,1226355,933667,761,740973,1419401,621,575,6052,996353
Gujarat,Morbi,1307,387154,647,3772,1918,622858,9.67,491,5079,567415,442436,780,330811,679201,417,150,2149,456257
Gujarat,Porbandar,776,321344,365,2070,1228,370676,14.2,404,2846,355326,336574,947,271335,420685,114,86,1479,341031
Gujarat,Rajkot,2790,738130,1491,7428,4095,978992,10.69,1092,10218,927332,789504,851,630719,1086403,602,315,4985,841807
Gujarat,Amreli,2306,750152,1786,7102,5093,798218,4.39,413,9417,791755,756398,955,613440,934930,756,128,6123,654833
Gujarat,Bhavnagar,3413,814620,1684,10107,5177,1212953,4.72,638,13522,1091043,936227,858,779145,1248428,1449,158,5413,696633
Gujarat,Botad,740,246637,457,1874,1183,378769,7.5,196,2614,323218,302117,935,245984,379422,114,56,1525,313481
Gujarat,Gir Somnath,2452,531447,755,6186,2098,705847,4.65,402,8638,643436,593473,922,387451,849843,236,108,2616,589578
Gujarat,Junagadh,5201,726959,2987,14164,8484,1033440,1.27,245,19365,928510,831599,896,692696,1067703,255,67,11215,621483
Gujarat,Anand,8264,1215413,4857,20387,12379,1357118,2.61,749,28651,1341611,1230513,917,1074805,1497726,1027,229,16209,1081856
Gujarat,Bharuch,2562,786039,1396,6956,3913,1163095,7.06,672,9518,1133819,814929,719,720525,1228609,733,190,4576,873663
Gujarat,Chhotaudepur,1717,534164,1412,3427,3036,567569,3.23,166,5144,589034,512514,870,465572,636161,49,42,4399,449568
Gujarat,Dahod,1705,934759,2498,11220,16165,1377353,1.82,235,12925,1199643,1112166,927,812288,1499824,76,64,18586,813394
Gujarat,Mahisagar,471,632626,647,3371,4071,684816,4.89,188,3842,691404,625833,905,501796,815646,6,48,4711,457989
Gujarat,Narmada,715,350820,509,2160,1691,367627,4.35,125,2875,376653,341684,907,304771,413676,32,29,2167,305835
Gujarat,Panchmahal,4676,824257,1934,11781,5378,988752,1.42,233,16457,983858,828838,842,699865,1113144,240,68,7072,720610
Haryana,Kurukshetra,883,393218,504,2142,1294,480601,6.12,185,3025,445841,427859,960,260070,613749,395,50,1403,363205
Haryana,Panchkula,424,298353,325,1579,1229,452971,6.34,127,2003,400100,351066,877,292179,459145,257,28,1297,346744
Haryana,Gurgaon,1656,1051039,1512,10016,8842,2608136,7.09,828,11672,2253405,1404767,623,1443275,2215900,2660,184,7693,1595468
Haryana,Jhajjar,1175,398533,1323,3347,3345,619376,5.93,268,4522,565236,452507,801,324676,693233,904,73,3764,415704
Haryana,Kaithal,1478,354559,768,2188,1543,498409,12.11,444,3666,428111,424760,992,233268,619700,509,128,1801,354647
Haryana,Hisar,697,547580,1073,1706,2781,809447,16.94,407,2403,699687,657133,939,356093,1000934,831,220,3022,547026
Haryana,Rohtak,1720,425921,1418,2901,2893,591696,6.47,299,4621,546137,471322,863,330687,686930,1343,100,2968,402955
Haryana,Ambala,1954,657819,1317,3788,2761,823884,2.4,138,5752,784300,697092,889,605244,876459,382,44,3695,672981
Haryana,Sirsa,1318,497040,904,3136,2163,592310,11.81,526,4454,568357,520788,916,295605,793745,957,175,2110,464635
Haryana,Panipat,1623,404190,855,4830,2701,730311,5.69,367,6453,653086,481004,737,293227,841274,1181,85,2375,388153
Haryana,Fatehabad,595,325735,547,1415,1414,465638,14.43,290,2010,407195,384072,943,213299,578074,473,79,1488,347347
Haryana,Yamunanagar,846,503950,668,2060,1787,689362,14.25,414,2906,643901,549227,853,356776,836536,527,99,1928,443573
Haryana,Sonipat,1315,572801,1165,3626,3189,867073,6.25,309,4941,801908,637721,795,439516,1000358,1217,70,3136,610022
Haryana,Faridabad,1540,928548,1356,6572,5606,1629706,3.55,288,8112,1486263,1071407,721,882970,1675284,1894,69,5067,1074719
Haryana,Bhiwani,1813,468479,1745,4009,3885,639407,6.84,398,5822,567388,540275,952,359649,748237,780,143,4850,446510
Haryana,Charkhi Dadri,218,279727,330,758,1032,361059,9.63,94,976,328878,311798,948,275188,365598,108,32,1254,314496
Haryana,Rewari,799,389216,677,2702,2257,577189,3.97,139,3501,536981,429155,799,311932,654473,761,33,2173,368136
Haryana,Karnal,1394,628846,1351,3522,2825,858838,9.64,474,4916,769699,717725,932,481522,1006162,734,125,3441,580638
Haryana,Jind,1044,428552,1436,2154,2901,565734,14.45,462,3198,501804,492332,981,276673,717613,1413,172,2924,353459
Haryana,Nuh,673,147077,458,1854,1112,303927,4.47,113,2527,278220,172679,621,83695,367309,1024,46,545,163661
Haryana,Mahendragarh,1060,392234,796,2588,2085,473359,5.26,192,3648,441038,424332,962,282892,582701,731,62,2149,374302
Haryana,Palwal,1302,355618,1660,2567,2557,509009,5.2,201,3869,469627,394829,841,245966,618661,1115,73,3102,365779
Himachal Pradesh,Shimla,1519,520945,1591,5496,3492,629427,3.92,275,7015,620752,529393,853,469085,681287,268,97,4815,590978
Himachal Pradesh,Solan,1766,362414,961,9588,5643,723758,3.31,376,11354,654342,431614,660,392617,693555,268,90,6335,625352
Himachal Pradesh,Lahaul Spiti,40,19745,14,111,41,33768,19.21,29,151,32208,21294,661,21541,31972,6,5,49,28435
Himachal Pradesh,Kullu,617,248161,422,2801,2264,332044,4.74,162,3418,303669,276414,910,227402,352803,152,42,2533,307810
Himachal Pradesh,Sirmaur,2853,266789,1607,8214,4830,424949,3.64,403,11067,374655,316975,846,264846,426892,335,110,6101,354348
Himachal Pradesh,Kangra,2883,982383,2015,10051,7167,1017023,4.84,626,12934,944111,1054760,1117,812503,1186903,389,163,8793,1101088
