state,district,today,Total doses til date,avgdaily,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses,male,female,gratio,fully,people,avg people,sites,avgf,dcon
Assam,Chirang,417,144785,446,1075,1056,262386,13.27,198,1492,210197,196928,937,116420,290751,173,56,1329,164663
Assam,Dhubri,1805,439930,1351,4186,3148,781629,4.99,299,5991,618247,603157,976,268316,953243,664,107,3835,371060
Assam,Goalpara,979,315089,1079,2176,2398,581195,11.57,365,3155,444372,451758,1017,230923,665361,260,97,3216,317811
Assam,Kokrajhar,916,262953,935,2257,2082,464686,6.52,207,3173,369764,357796,968,185958,541681,216,58,2801,288809
Assam,Dhemaji,306,233540,658,987,1975,408687,6.73,87,1293,312449,329674,1055,207002,435225,289,34,2344,309298
Assam,Lakhimpur,1313,404911,1461,2783,3143,628178,2.78,114,4096,510911,522035,1022,346602,686487,466,47,4136,473382
Assam,Sonitpur,1957,447292,1394,4917,3541,805074,8.82,606,6874,609870,642310,1053,476911,775455,753,152,4181,599161
Assam,Udalguri,912,242254,800,2061,1789,426113,8.31,247,2973,331990,336301,1013,156427,511940,549,74,2039,242647
Assam,Cachar,1307,587351,960,3303,2365,952386,4.77,220,4610,775795,763730,984,425991,1113746,975,79,2349,541316
Assam,Dima Hasao,243,64815,158,770,459,120261,20.43,207,1013,102498,82520,805,66167,118909,256,67,360,84019
Assam,Hailakandi,246,220251,439,610,1166,364616,6.31,54,856,302472,282279,933,160920,423947,154,27,1450,263746
Assam,Karimganj,1057,329796,796,2679,2040,583812,10.01,374,3736,453855,459644,1013,229202,684406,272,101,2564,313986
Bihar,Madhepura,29,516267,3110,62,4392,789912,42.86,39,91,627737,678184,1080,322923,983256,1458,30,6044,433604
Bihar,Saharsa,76,576617,1452,172,3569,863974,12.9,32,248,702354,737960,1051,404782,1035809,1679,125,3342,445012
Bihar,Supaul,62,630008,2441,165,4543,877385,18.94,43,227,721350,785718,1089,418270,1089123,1966,146,5017,479904
Bihar,Purnia,252,950243,3374,631,11798,1506485,16.25,144,886,1291216,1164804,902,798650,1658078,6318,195,8854,862193
Bihar,Araria,87,699325,4306,179,7482,984742,24.06,64,266,849420,834127,982,452299,1231768,5136,213,6651,601387
Bihar,Katihar,134,711615,2853,317,5785,1221073,19.73,89,451,965957,966330,1000,446518,1486170,3597,58,5040,658520
Bihar,Kishanganj,21,388080,946,111,1982,604396,36.36,48,132,502467,489851,975,223013,769463,1081,43,1846,359417
Bihar,Aurangabad,1747,643984,4290,8427,10865,1024705,1.23,127,10303,855091,813062,951,458096,1210593,9803,48,5352,561860
Bihar,Arwal,32,190085,415,80,874,284809,7.14,8,112,233020,241771,1038,127348,347546,245,10,1043,227253
Bihar,Gaya,1908,1086298,8880,3829,16422,1780437,4.82,277,5743,1437860,1428147,993,791921,2074814,18181,525,7121,1000462
Bihar,Kaimur,69,440758,1602,282,2785,629639,8.26,29,351,552305,517785,937,255641,814756,1332,24,3054,356124
Bihar,Rohtas,148,787208,2648,558,5794,1249838,13.31,94,706,1049962,986551,940,515591,1521455,2667,55,5775,713715
Bihar,Bhagalpur,28,825984,2067,114,5335,1389184,5.63,8,142,1136958,1077849,948,695004,1520164,2534,61,4867,920541
Bihar,Banka,50,538364,1487,171,2767,793810,22.17,49,221,653697,678201,1037,378722,953452,1597,21,2656,517166
Bihar,Lakhisarai,91,244865,327,46,709,368534,31.39,43,137,300032,313268,1044,147103,466296,281,37,754,235181
Bihar,Munger,400,393123,1613,729,3043,624810,2.75,31,1129,524033,493697,942,290519,727414,2067,67,2587,399685
Bihar,Muzaffarpur,34,1194680,3735,97,7205,1885699,37.4,49,131,1508810,1570947,1041,795510,2284869,2611,31,8328,1128264
Bihar,Sheohar,13,198510,249,25,650,224493,5.26,2,38,202531,220400,1088,117991,305012,256,10,642,176852
Bihar,Sitamarhi,126,875283,1851,276,3329,1117111,11.94,48,402,934664,1057417,1131,463916,1528478,1498,74,3682,757025
Bihar,Vaishali,55,911799,2205,216,5013,1300810,14.39,39,271,1088303,1123668,1032,519934,1692675,2418,25,4800,841897
Bihar,Nalanda,121,948819,4502,320,8719,1189506,15.65,69,441,1078022,1059822,983,708804,1429521,4287,82,8935,796412
Bihar,Jehanabad,98,293695,1301,699,2641,427694,6.65,53,797,352866,368355,1044,214052,507337,932,27,3010,293690
Bihar,Nawada,283,589960,5423,576,4305,844686,14.98,129,861,700214,734168,1048,321724,1112922,4336,162,5391,510465
Bihar,Sheikhpura,41,160693,190,73,523,231845,5.26,6,114,193963,198513,1023,102406,290132,182,13,530,173817
Bihar,Darbhanga,589,1156564,5473,1450,12437,1614339,3.97,81,2039,1295286,1475071,1139,807932,1962971,11651,61,6258,1030976
Bihar,Madhubani,158,1199198,3596,254,7207,1564345,14.08,58,412,1233449,1529469,1240,754937,2008606,3407,33,7396,1021923
Bihar,Samastipur,37,1009081,2184,164,6063,1625196,9.45,19,201,1253288,1380455,1101,614744,2019533,2494,21,5753,1031719
Bihar,Patna,634,2181190,3421,2169,8627,3732083,9.13,256,2804,3188537,2723407,854,2468107,3445166,2126,165,9922,2571982
Bihar,Begusarai,32,753271,1906,93,4502,1218725,36.0,45,125,963123,1008508,1047,521694,1450302,1844,32,4564,750835
Bihar,Bhojpur,406,699446,2223,977,4478,1037255,16.41,227,1383,891258,845059,948,421978,1314723,2554,71,4146,631883
Bihar,Buxar,99,522035,2203,386,3991,765631,19.59,95,485,655982,631438,963,365868,921798,1471,24,4722,439036
Bihar,Khagaria,41,392470,1263,120,2951,643372,24.22,39,161,496561,539016,1085,248021,787821,1359,33,2855,392809
Bihar,Saran,105,1106869,2717,298,6150,1589326,26.55,107,403,1309973,1385468,1058,796457,1899738,2858,67,6009,1078823
Bihar,Siwan,216,1014881,3545,583,7495,1437970,12.64,101,799,1210256,1241800,1026,759373,1693478,2668,58,8371,954916
Bihar,Gopalganj,97,722539,2660,470,5253,1125902,21.69,123,567,907811,940203,1036,544323,1304118,1358,175,6555,562813
Bihar,East Champaran,381,1423329,2271,984,5636,2164728,16.48,225,1365,1777960,1809264,1018,1070695,2517362,1629,161,6278,1251432
Bihar,West Champaran,51,899718,3065,234,5492,1449409,26.32,75,285,1191036,1157588,972,529688,1819439,2483,105,6073,853735
Bihar,Jamui,3,406627,683,5,1875,639895,25.0,2,8,521318,525022,1007,236225,810297,1000,13,1558,405102
Chandigarh,Chandigarh,704,549942,557,2781,2180,948417,3.01,105,3485,855319,642807,752,568829,929530,372,47,2365,758525
Chhattisgarh,Raipur,1940,901829,885,9683,4271,1618465,6.25,727,11623,1315306,1204702,916,954682,1565612,805,247,4351,1176826
Chhattisgarh,Balod,889,392121,308,3922,1421,432448,5.38,259,4811,390884,433545,1109,281656,542913,604,107,1125,351402
Chhattisgarh,Baloda bazar,387,388620,316,1281,1159,452031,6.12,102,1668,418147,422429,1010,217250,623401,775,97,700,352667
Chhattisgarh,Balrampur,19,221583,484,53,972,212914,25.0,18,72,225905,208556,923,119230,315267,868,53,587,196122
Chhattisgarh,Bastar,216,268223,162,846,614,363032,22.41,238,1062,313058,318092,1016,183335,447920,354,108,422,274201
Chhattisgarh,Bemetara,995,254377,226,3430,792,291912,0.34,15,4425,266853,279353,1047,136661,409628,536,146,482,181197
Chhattisgarh,Bijapur,2,61658,11,50,53,86575,34.62,18,52,82948,65263,787,44547,103686,41,30,22,79900
Chhattisgarh,Bilaspur,2271,761768,1478,7030,3590,856737,5.9,549,9301,811367,806899,994,573363,1045142,1174,237,3894,595738
Chhattisgarh,Dantewada,333,107452,270,513,548,139949,6.38,54,846,123301,124068,1006,87282,160119,185,52,632,112689
Chhattisgarh,Dhamtari,9,365022,80,139,382,373460,1.35,2,148,349142,389237,1115,227297,511185,164,10,297,317571
Chhattisgarh,Durg,875,743673,541,3138,2156,815605,3.66,147,4013,772892,786199,1017,540966,1018312,743,46,1954,630760
Chhattisgarh,Gariaband,6,189583,73,45,325,208070,17.65,9,51,192034,205574,1071,101695,295958,165,17,233,170873
Chhattisgarh,Janjgir-Champa,1140,572708,726,3584,2224,672871,6.27,296,4724,625234,620213,992,331978,913601,1504,189,1445,459228
Chhattisgarh,Jashpur,264,324720,702,441,1270,330241,7.8,55,705,316909,337972,1066,199772,455189,969,194,1003,269814
Chhattisgarh,Kanker,336,265375,202,1363,839,325166,2.41,41,1699,295881,294603,996,177739,412802,524,251,517,248955
Chhattisgarh,Kondagaon,63,190695,250,168,534,237410,16.88,39,231,211278,216773,1026,105183,322922,401,102,383,171473
Chhattisgarh,Korba,618,492459,536,2248,1650,467739,8.51,244,2866,482334,477738,990,299434,660764,956,158,1230,425694
Chhattisgarh,Koriya,9,230273,129,42,632,282168,17.65,9,51,257686,254707,988,131643,380798,425,19,335,183985
Chhattisgarh,Mahasamund,3739,618536,3975,3862,3273,621155,1.43,109,7601,601013,638535,1062,498233,741458,332,172,6916,471368
Chhattisgarh,Mungeli,855,225229,299,2622,1099,179779,2.96,103,3477,196462,208519,1061,115742,289266,739,98,659,196739
Chhattisgarh,Narayanpur,0,33579,38,0,137,46283,0.0,0,0,42999,36860,857,24861,55001,16,2,159,35246
Chhattisgarh,Raigarh,394,961447,6638,564,5665,1189391,8.45,81,959,1087573,1062983,977,1074973,1075865,108,322,12195,911278
Chhattisgarh,Rajnandgaon,1357,682194,632,5797,2570,908989,7.63,546,7154,767819,823171,1072,550518,1040665,1152,226,2050,694060
Chhattisgarh,Sukma,2,96239,40,17,102,121957,5.26,1,19,118539,99627,840,82535,135661,74,16,68,106957
Chhattisgarh,Surajpur,2,304396,289,1,628,288867,233.33,7,3,301502,291675,967,168923,424340,456,22,461,230508
Chhattisgarh,Surguja,751,442757,1127,2297,2475,336782,5.97,182,3048,386636,392809,1016,294346,485193,1734,110,1867,337184
Chhattisgarh,Kawardha,634,274324,289,1932,901,316561,4.44,114,2566,295547,295254,999,181538,409347,587,32,603,259053
Chhattisgarh,Gaurela Pendra Marwahi ,134,126564,62,509,219,145171,15.09,97,643,132747,138952,1047,81303,190432,103,61,178,112112
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,181,119772,128,1046,767,461345,13.28,163,1227,407618,173413,425,192210,388907,101,47,794,353563
Dadra and Nagar Haveli and Daman and Diu,Daman,0,88855,106,0,506,308517,0.0,0,0,263677,133575,507,161549,235823,110,0,501,212290
Dadra and Nagar Haveli and Daman and Diu,Diu,6,27292,20,39,77,43573,11.11,5,45,35091,35757,1019,32005,38860,8,3,89,37986
Delhi,New Delhi,698,598884,608,2761,2718,947874,10.44,361,3459,919498,626918,682,641405,905353,853,112,2472,670522
Delhi,Central Delhi,870,704581,807,3701,3182,1159554,5.23,239,4571,1163562,700145,602,670048,1194087,1341,137,2648,851983
Delhi,West Delhi,1609,889835,1305,6183,5200,1355789,3.31,258,7792,1278124,966890,756,860404,1385220,2201,127,4303,876068
Delhi,North West Delhi,1407,903906,1233,5450,4859,1591973,6.17,423,6857,1400426,1094659,782,885315,1610564,1925,167,4167,1005820
Delhi,South East Delhi,1099,670073,971,4574,4033,1410732,6.12,347,5673,1239882,840288,678,804441,1276364,1487,127,3516,816347
Delhi,East Delhi,890,565018,766,3574,3303,1105039,7.75,346,4464,949836,719726,758,654531,1015526,1185,107,2883,666188
Delhi,North Delhi,990,586605,894,4049,3883,1259921,9.55,481,5039,1096295,749682,684,592057,1254469,1503,157,3274,694699
Delhi,North East Delhi,1043,448033,833,4310,3699,894903,5.36,287,5353,752963,589506,783,416015,926921,2308,96,2224,543815
Delhi,Shahdara,1115,512775,999,4117,3816,944952,4.36,228,5232,827731,629487,760,551434,906293,1805,129,3009,589923
Delhi,South Delhi,737,651660,622,2828,2629,1336130,8.56,305,3565,1168120,819178,701,759209,1228581,886,83,2365,925263
Delhi,South West Delhi,1526,868339,1364,5942,5569,1559803,3.24,242,7468,1342825,1084616,808,910783,1517359,1998,194,4935,939333
Goa,North Goa,504,430787,590,1765,1817,618882,3.57,81,2269,585934,463636,791,445872,603797,303,20,2104,534747
Goa,South Goa,550,492445,637,1854,2047,683541,3.16,76,2404,636055,539807,849,510579,665407,333,31,2350,590837
Gujarat,Gandhinagar,1321,581516,548,3418,1420,742318,5.09,241,4739,713850,609783,854,508165,815669,153,62,1814,619290
Gujarat,Ahmedabad,4448,1043875,2211,9327,4997,1166205,3.81,525,13775,1244694,965063,775,917488,1292592,343,153,6865,931728
Gujarat,Vadodara,3251,908115,1371,7100,3024,1020267,7.72,799,10351,1037060,890997,859,817668,1110714,204,180,4190,878435
Gujarat,Kheda,4870,1153732,2648,10705,5899,1283477,3.76,585,15575,1297052,1139804,879,974145,1463064,590,151,7956,950856
Gujarat,Surendranagar,4857,778236,1887,13340,5057,1138209,1.61,293,18197,1014542,901609,889,790354,1126091,900,67,6043,786542
Gujarat,Aravalli,1117,639287,881,2747,2256,632244,10.77,416,3864,651686,619614,951,552774,718757,76,124,3060,501985
Gujarat,Banaskantha,10371,1724717,4162,34052,13855,1763843,2.83,1257,44423,1891243,1596671,844,1339306,2149254,485,353,17531,1460908
Gujarat,Mehsana,2334,1092386,1114,5905,2888,1231145,10.81,891,8239,1211863,1111323,917,913086,1410445,353,218,3649,987913
Gujarat,Patan,2669,639823,1419,7142,3652,802958,8.25,809,9811,742673,699930,942,588929,853852,248,334,4823,596994
Gujarat,Sabarkantha,3042,820512,1500,7555,3709,838681,3.52,373,10597,858920,799999,931,655520,1003673,224,115,4984,728472
Gujarat,Dang,106,96544,113,378,397,124798,7.44,36,484,119507,101825,852,62134,159208,231,10,280,72395
Gujarat,Navsari,1944,774480,1162,5247,3038,862630,4.58,329,7191,827912,808964,977,686822,950288,146,92,4053,680514
Gujarat,Surat,1481,649428,693,4364,2198,1083446,5.22,305,5845,991068,741564,748,562049,1170825,321,84,2570,791187
Gujarat,Tapi,1221,431582,571,2641,1410,424351,5.39,208,3862,448178,407655,910,326495,529438,167,45,1813,365397
Gujarat,Valsad,3457,789345,1673,9981,4770,1210837,5.82,782,13438,1154636,845075,732,761905,1238277,473,218,5970,831370
Gujarat,Devbhumi Dwaraka,1973,345028,1006,4010,1913,507827,7.47,447,5983,458484,394234,860,333793,519062,1186,147,1733,415500
Gujarat,Jamnagar,1040,464449,477,2511,1372,571193,8.98,319,3551,571783,463732,811,390293,645349,182,91,1665,471458
Gujarat,Kutch,3722,784072,1223,8485,3172,1360256,11.49,1403,12207,1217761,926221,761,726258,1418070,431,515,3965,988374
Gujarat,Morbi,1223,385834,462,3447,1386,619075,11.99,560,4670,564576,440173,780,326483,678426,309,148,1539,452925
Gujarat,Porbandar,558,320565,255,1992,944,368605,16.08,410,2550,353938,335112,947,268784,420386,84,88,1114,338823
Gujarat,Rajkot,2036,735337,1100,5532,3052,971560,10.33,782,7568,921672,784941,852,621509,1085388,463,246,3688,837643
Gujarat,Amreli,2366,747704,1441,6884,4029,790705,4.76,440,9250,786392,751801,956,604910,933499,554,125,4916,646966
Gujarat,Bhavnagar,3141,811131,1190,9130,3677,1202355,5.29,649,12271,1083256,929929,858,767546,1245940,1096,161,3770,690822
Gujarat,Botad,695,245805,341,1863,885,376647,7.51,192,2558,321713,300668,935,243234,379218,85,61,1141,310457
Gujarat,Gir Somnath,613,528989,417,1816,1216,699648,7.04,171,2429,639186,589068,922,379368,849269,169,43,1463,576991
Gujarat,Junagadh,4495,721586,2239,13633,6399,1018380,1.45,262,18128,917593,822091,896,672593,1067373,209,73,8429,618986
Gujarat,Anand,7536,1207115,3919,18984,10042,1336387,2.71,720,26520,1326383,1216714,917,1046992,1496510,966,215,12994,1060080
Gujarat,Bharuch,2630,783474,1030,6628,2917,1156122,6.93,642,9258,1128396,810815,719,712254,1227342,552,191,3395,870704
Gujarat,Chhotaudepur,1481,532079,1126,2718,2487,563557,3.6,151,4199,585872,509579,870,459563,636073,36,42,3576,446435
Gujarat,Dahod,2623,932996,2313,17814,14655,1365340,1.63,333,20437,1192265,1105770,927,798691,1499645,52,90,16915,812818
Gujarat,Mahisagar,675,632149,580,4581,3568,681243,3.69,194,5256,689205,623982,905,497750,815642,5,48,4142,456075
Gujarat,Narmada,569,350095,406,1712,1380,365452,4.34,99,2281,375135,340302,907,301932,413615,24,30,1761,301886
Gujarat,Panchmahal,2919,819457,1264,7823,3696,976660,2.22,238,10742,975122,820690,842,683357,1112760,190,65,4769,716910
Haryana,Kurukshetra,530,392314,376,1339,985,478424,7.01,131,1869,444486,426133,959,257681,613057,297,34,1063,359689
Haryana,Panchkula,478,297909,263,1940,997,451310,5.87,142,2418,399095,349966,877,290394,458825,212,27,1048,344131
Haryana,Gurgaon,2085,1049295,1265,12121,7373,2597765,5.45,774,14206,2246059,1400003,623,1434276,2212784,2219,186,6418,1585313
Haryana,Jhajjar,2254,396878,1093,4287,2805,615319,4.27,279,6541,562212,449819,800,319786,692411,799,68,3098,408202
Haryana,Kaithal,736,353056,554,1656,1222,496152,13.71,328,2392,426293,422819,992,230266,618942,402,87,1374,349280
Haryana,Hisar,1667,546817,965,4136,2521,807615,13.91,807,5803,698451,655774,939,353986,1000446,763,224,2723,530810
Haryana,Rohtak,1558,424172,1170,3127,2477,588745,7.36,345,4685,543752,469008,863,327230,685687,1166,105,2480,398458
Haryana,Ambala,1941,655426,976,3552,2053,818869,3.4,187,5493,780442,693544,889,598532,875763,284,49,2745,665264
Haryana,Sirsa,1291,495595,700,2991,1683,588924,11.16,478,4282,566150,518164,915,292538,791981,708,168,1675,457258
Haryana,Panipat,793,402560,624,2642,2010,725443,4.8,165,3435,649879,477716,735,289094,838909,845,46,1789,380327
Haryana,Fatehabad,480,325082,454,1267,1197,464117,14.48,253,1747,406226,382867,942,211720,577479,388,58,1263,341526
Haryana,Yamunanagar,1094,503073,542,2904,1478,687195,12.56,502,3998,642477,547607,852,354266,836002,450,102,1569,437582
Haryana,Sonipat,1180,571224,947,3519,2596,862774,6.19,291,4699,798927,634826,795,435143,998855,1014,67,2529,601429
Haryana,Faridabad,1537,926839,1117,5735,4596,1622471,4.37,318,7272,1481394,1067332,720,876375,1672935,1570,70,4142,1063099
Haryana,Bhiwani,1724,466645,1484,3685,3304,635312,5.75,311,5409,564458,537277,952,354447,747510,676,148,4110,438551
Haryana,Charkhi Dadri,287,279504,298,968,923,360293,9.96,125,1255,328348,311339,948,274308,365489,92,33,1129,312714
Haryana,Rewari,1041,388267,541,3498,1844,574291,3.77,171,4539,534989,427301,799,309331,653227,583,36,1802,364266
Haryana,Karnal,1287,627435,1149,4156,2108,853816,6.19,337,5443,766415,714577,932,476250,1005001,568,98,2688,568020
Haryana,Jind,1413,427296,1281,2679,2570,563042,13.88,568,4092,499849,490339,981,274110,716228,1237,170,2613,349649
Haryana,Nuh,513,146251,355,1216,817,301649,9.31,161,1729,276618,171177,619,82461,365439,790,50,381,161492
Haryana,Mahendragarh,1099,391167,646,2847,1713,470753,3.9,154,3946,439324,422374,961,280283,581637,579,30,1779,370758
Haryana,Palwal,4399,354176,1458,4180,2164,506156,3.39,291,8579,467404,392757,840,242850,617482,956,74,2666,361569
Himachal Pradesh,Shimla,1467,519241,1376,4964,2648,623517,4.96,319,6431,616555,525979,853,461960,680798,198,83,3826,583972
Himachal Pradesh,Solan,1201,360645,708,7408,4272,714167,3.15,271,8609,647867,426732,659,381759,693053,196,76,4783,617731
Himachal Pradesh,Lahaul Spiti,2,19705,8,20,26,33657,36.36,8,22,32110,21241,662,21406,31956,4,1,30,27928
Himachal Pradesh,Kullu,560,247544,334,2741,1864,329243,6.33,209,3301,301908,274757,910,224192,352595,123,42,2075,305633
Himachal Pradesh,Sirmaur,2292,263936,1199,6471,3656,416735,4.99,437,8763,368854,311711,845,254449,426222,239,93,4616,346008
Himachal Pradesh,Kangra,2833,979500,1604,9501,5732,1006971,5.97,736,12334,938536,1047403,1116,800168,1186303,303,189,7032,1092453
Himachal Pradesh,Chamba,985,269166,871,3688,3361,336865,5.71,267,4673,295919,309975,1047,239355,366676,230,72,4001,312205
Himachal Pradesh,Mandi,2066,636463,1047,8230,4577,674766,7.32,754,10296,617105,693849,1124,534146,777083,167,186,5456,710206
