state,district,slots,today,Total doses til date,avgdaily,slots 18-44,paid slot,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses,male,female,gratio,fully
Delhi,West Delhi,281,1397,358337,744,0,0,4334,1684,145010,2.6,149,5731,280269,223151,796,172175
Delhi,North West Delhi,2676,1580,336515,728,257,257,6215,2869,205244,2.89,225,7795,302194,239822,794,164595
Delhi,South East Delhi,41,2604,239205,1082,167,167,7399,3791,216453,2.47,247,10003,275915,179944,652,143681
Delhi,East Delhi,275,2026,196701,901,985,985,4087,2969,117432,1.42,87,6113,175757,138480,788,79365
Delhi,North Delhi,531,1853,189110,662,0,0,5003,631,126076,2.98,204,6856,183170,132026,721,96899
Delhi,North East Delhi,29,1337,156628,1044,0,0,4608,1290,114750,2.61,155,5945,160638,110899,690,86337
Delhi,Shahdara,0,1197,194765,428,0,0,3516,1217,121480,3.97,187,4713,178755,137679,770,83714
Delhi,South Delhi,934,2322,254972,944,1705,1705,14079,6735,283427,3.1,509,16401,325628,213530,656,162752
Delhi,South West Delhi,339,3529,328171,1307,107,107,5716,3498,174318,1.78,165,9245,287391,215755,751,135381
Goa,North Goa,141,704,158573,496,9,9,2658,3099,88608,5.0,168,3362,129927,117285,903,47905
Goa,South Goa,75,729,190355,566,0,0,2973,3875,86172,4.81,178,3702,137231,139289,1015,49942
Gujarat,Gandhinagar,0,1482,197307,863,0,0,3366,3159,59334,3.96,192,4848,136851,119794,875,88897
Gujarat,Ahmedabad,0,1477,360848,621,0,0,8605,6589,87290,2.46,248,10082,250907,197227,786,96780
Gujarat,Vadodara,83,1763,292391,1338,45,28,6102,5350,108197,2.61,205,7865,222530,178122,800,104227
Gujarat,Kheda,0,3838,345175,2547,0,0,4448,4459,99091,2.46,204,8286,235563,208733,886,151154
Gujarat,Surendranagar,0,2086,183612,1377,127,0,6726,6064,69842,2.25,198,8812,136230,117226,861,71002
Gujarat,Aravalli,126,1020,228687,455,265,0,2498,2738,46548,3.18,112,3518,140637,134578,957,114617
Gujarat,Banaskantha,0,963,635486,783,0,0,3918,3959,86421,3.87,189,4881,393303,328734,836,193526
Gujarat,Mehsana,0,1952,393810,1641,0,0,5943,5475,174657,3.1,245,7895,296336,272102,918,162725
Gujarat,Patan,0,1256,197039,924,134,0,3780,4307,69023,6.43,324,5036,139472,126708,908,81339
Gujarat,Sabarkantha,15,1537,284892,1031,0,0,3878,3791,66137,3.23,175,5415,183679,167316,911,120631
Gujarat,Dang,0,37,31391,75,372,0,435,440,9195,8.05,38,472,21191,19395,915,9631
Gujarat,Navsari,0,940,263335,465,0,0,5072,4323,67178,3.46,208,6012,162632,167944,1033,132482
Gujarat,Surat,10,1320,207762,1126,0,0,5724,5419,83372,3.07,216,7044,160959,130271,809,100209
Gujarat,Tapi,0,1606,152217,1226,213,0,2662,2431,35814,2.58,110,4270,97031,90998,938,38781
Gujarat,Valsad,0,1025,255795,628,0,0,5814,5260,92371,2.65,181,6839,192330,155842,810,134602
Gujarat,Devbhumi Dwaraka,0,1028,111480,412,6,0,3887,3318,45723,2.95,145,4915,86233,70972,823,66121
Gujarat,Jamnagar,0,508,165457,331,240,0,4170,3907,78780,3.04,142,4678,138179,106109,768,69926
Gujarat,Kutch,1181,795,270741,624,565,0,4657,4865,158197,4.18,228,5452,242623,186405,768,129896
Gujarat,Morbi,0,906,123971,668,0,0,2941,2752,37441,3.72,143,3847,86950,74459,856,57532
Gujarat,Porbandar,0,236,134480,80,0,0,2014,1964,35399,3.11,70,2250,87782,82101,935,79597
Gujarat,Rajkot,192,2380,259357,939,0,0,7235,5816,74877,4.0,385,9615,175744,158510,902,101942
Gujarat,Amreli,0,794,243643,484,0,0,871,2267,41218,4.5,75,1665,145323,139550,960,108666
Gujarat,Bhavnagar,0,1604,239863,963,630,0,4956,3895,80372,2.74,180,6560,174543,145723,835,85201
Gujarat,Botad,0,817,65824,430,0,0,1933,1884,25277,4.0,110,2750,48961,42139,861,31852
Gujarat,Gir Somnath,21,512,182313,784,2,0,3633,3354,50758,3.02,125,4145,127651,105353,825,69562
Gujarat,Junagadh,0,1312,203360,733,0,0,2798,2870,45562,3.89,160,4110,130188,118724,912,61461
Gujarat,Anand,64,2486,394937,1231,0,0,6791,6390,95209,2.3,213,9277,250121,240033,960,159927
Gujarat,Bharuch,20,3780,255847,2724,0,0,5695,4643,147668,2.59,245,9475,226674,176880,780,111509
Gujarat,Chhotaudepur,93,1850,165955,449,1200,0,750,893,23012,5.38,140,2600,98091,90848,926,75532
Gujarat,Dahod,0,3492,332316,736,1474,0,4020,3036,56856,2.1,158,7512,196162,193015,984,174891
Gujarat,Mahisagar,0,1805,245668,212,20,0,3199,2563,38221,1.52,76,5004,146024,137898,944,106486
Gujarat,Narmada,0,573,127336,265,155,0,1405,1222,24586,4.15,82,1978,77796,74116,953,55511
Gujarat,Panchmahal,0,365,291144,261,47,0,4799,3777,59813,3.8,196,5164,182452,168485,923,143063
Haryana,Kurukshetra,0,455,141893,595,0,0,2553,1657,54743,3.06,92,3008,103530,93152,900,30197
Haryana,Panchkula,0,279,119178,192,259,259,2143,1107,71775,4.05,98,2422,103219,87867,851,51058
Haryana,Gurgaon,865,2718,406676,1594,2291,2291,20769,15626,449064,2.52,593,23487,522274,335412,642,172941
Haryana,Jhajjar,0,790,141164,565,0,0,1562,1547,55093,7.57,178,2352,104156,92118,884,39485
Haryana,Kaithal,0,181,109750,242,0,0,2260,1499,60250,6.51,159,2441,89890,80238,893,27791
Haryana,Hisar,0,319,165117,416,0,0,697,1744,73484,3.35,34,1016,129317,109331,845,32704
Haryana,Rohtak,10,593,138794,411,0,0,1991,1468,63172,7.2,186,2584,108912,93820,861,39645
Haryana,Ambala,0,861,224709,609,0,0,2035,3029,141785,6.35,184,2896,196067,170707,871,98397
Haryana,Sirsa,0,266,179178,499,96,0,2463,1814,61075,7.0,191,2729,125555,114700,914,54329
Haryana,Panipat,16,398,134965,356,0,0,2812,1900,67946,3.43,110,3210,113011,89972,796,34530
Haryana,Fatehabad,0,304,103076,320,0,0,2087,1349,52279,4.14,99,2391,82046,73339,894,22859
Haryana,Yamunanagar,0,244,175364,484,0,0,1964,1464,61447,2.36,52,2208,126063,110747,879,46163
Haryana,Sonipat,15,586,218187,515,29,0,3957,3371,109042,3.24,147,4543,177914,149522,840,66768
Haryana,Faridabad,65,1310,335159,1455,550,550,4845,7061,211525,3.49,215,6155,318503,229369,720,103110
Haryana,Bhiwani,0,502,149689,268,0,0,1494,1790,60529,5.21,104,1996,110861,99382,896,30737
Haryana,Charkhi Dadri,0,198,101841,376,0,0,1377,1168,40058,2.86,45,1575,73070,68849,942,23518
Haryana,Rewari,0,428,149912,557,0,0,3442,2126,65563,2.58,100,3870,118052,97528,826,38962
Haryana,Karnal,661,454,216130,338,0,0,1020,2741,93545,5.83,86,1474,164581,145233,882,66186
Haryana,Jind,0,325,130245,665,214,0,1629,948,49419,4.91,96,1954,94274,85395,906,20577
Haryana,Nuh,0,1,42506,44,0,0,884,440,34237,5.08,45,885,44451,32345,728,7512
Haryana,Mahendragarh,0,885,148962,748,0,0,2116,1649,56069,3.63,109,3001,106381,98725,928,31134
Haryana,Palwal,0,379,142838,354,0,0,2443,1392,71473,4.18,118,2822,119025,95374,801,24267
Himachal Pradesh,Shimla,0,383,219722,347,0,0,745,965,50813,9.04,102,1128,142612,127908,897,53863
Himachal Pradesh,Solan,95,670,138150,425,0,0,2650,1339,45993,2.71,90,3320,109065,75099,689,23623
Himachal Pradesh,Lahaul Spiti,0,0,8208,3,0,0,0,20,2161,0.0,0,0,5352,5016,937,3369
Himachal Pradesh,Kullu,0,55,106643,54,0,0,286,290,17917,2.64,9,341,63789,60767,953,28368
Himachal Pradesh,Sirmaur,0,370,90865,210,0,0,486,487,26010,9.81,84,856,64759,52122,805,24132
Himachal Pradesh,Kangra,39,1245,407026,1154,0,0,1602,1078,58315,5.73,163,2847,225233,240083,1066,87100
Himachal Pradesh,Chamba,0,377,119689,403,0,0,348,335,21455,8.97,65,725,70586,70546,999,24260
Himachal Pradesh,Mandi,0,246,280664,184,0,0,333,540,39601,12.26,71,579,152016,168272,1107,73831
Himachal Pradesh,Kinnaur,0,12,24218,38,0,0,77,188,7493,1.12,1,89,16974,14738,868,8753
Himachal Pradesh,Hamirpur,0,110,160329,100,0,0,191,237,17797,9.63,29,301,82961,95154,1147,34592
Himachal Pradesh,Una,0,92,150832,210,0,0,66,158,18922,20.25,32,158,84945,84800,998,38757
Himachal Pradesh,Bilaspur,31,170,124136,69,0,0,402,141,14567,6.64,38,572,67897,70800,1043,35325
Jammu & Kashmir,Srinagar,1847,644,153552,1095,3532,279,1566,1514,101747,9.05,200,2210,172424,82869,481,48988
Jammu & Kashmir,Kulgam,0,1049,99160,1011,0,0,13,10,7678,12.99,138,1062,61218,45605,745,12679
Jammu & Kashmir,Shopian,0,14,64264,18,0,0,0,5,4481,42.86,6,14,39218,29524,753,10726
Jammu & Kashmir,Bandipore,0,427,83025,535,0,0,8,20,7779,24.14,105,435,54729,36070,659,12162
Jammu & Kashmir,Anantnag,300,1237,174649,1925,0,0,711,645,43753,13.45,262,1948,128027,90349,706,23681
Jammu & Kashmir,Baramulla,29,1712,219879,1723,800,0,1368,959,50589,5.19,160,3080,157235,113126,719,47952
Jammu & Kashmir,Kupwara,0,2396,99246,2278,0,0,112,71,13713,5.66,142,2508,69379,43567,628,19034
Jammu & Kashmir,Pulwama,0,766,114948,1354,0,0,83,78,16191,7.18,61,849,78399,52736,673,23759
Jammu & Kashmir,Ganderbal,0,47,71741,28,0,0,882,565,12975,5.49,51,929,49913,34797,697,14140
Jammu & Kashmir,Budgam,580,669,150320,545,80,0,817,868,53478,8.34,124,1486,122469,81319,664,30502
Jammu & Kashmir,Jammu,1724,359,394886,369,252,0,4888,1481,120819,3.3,173,5247,287288,228531,795,148511
Jammu & Kashmir,Kishtwar,140,105,44942,98,0,0,56,43,8720,11.8,19,161,31785,21870,688,12038
Jammu & Kashmir,Doda,60,269,84486,439,0,0,7,37,9014,19.57,54,276,51640,41850,810,23815
Jammu & Kashmir,Udhampur,0,72,117388,240,0,0,2862,1077,48568,4.29,126,2934,92265,73684,799,28399
Jammu & Kashmir,Kathua,1539,241,134405,383,0,0,2912,1031,41197,2.44,77,3153,96243,79349,824,31010
Jammu & Kashmir,Ramban,100,26,62590,17,0,0,10,15,7820,11.11,4,36,42160,28247,670,19195
Jammu & Kashmir,Samba,0,248,84447,76,0,0,77,81,11645,4.62,15,325,53649,42425,791,21527
Jammu & Kashmir,Rajouri,3849,835,114487,1155,0,0,523,1324,45235,8.25,112,1358,91667,68059,742,23130
Jammu & Kashmir,Poonch,4499,954,101068,439,0,0,48,46,9084,7.78,78,1002,61390,48756,794,17263
Jammu & Kashmir,Reasi,0,128,67373,136,0,0,1045,546,14533,4.01,47,1173,48848,33056,677,14081
Jharkhand,Ranchi,393,2278,250872,989,782,769,5149,4927,178984,5.16,383,7427,240230,189756,790,105977
Jharkhand,Koderma,200,3334,77272,1889,3,0,1215,1091,30854,6.18,281,4549,55353,52791,954,13135
Jharkhand,Bokaro,0,1783,156516,784,0,0,5034,2595,76412,0.78,53,6817,134436,98540,733,56240
Jharkhand,Garhwa,1169,754,94772,920,1113,0,1965,1208,54952,5.19,141,2719,83983,65739,783,26583
Jharkhand,Latehar,1556,374,50674,194,1787,0,1517,1013,34933,5.76,109,1891,48441,37181,768,14341
Jharkhand,Chatra,0,549,80914,451,55,0,835,965,31796,9.83,136,1384,61456,51242,834,14822
Jharkhand,Palamu,20,1290,186235,1455,490,18,2620,1786,61751,5.55,217,3913,135298,112705,833,42329
Jharkhand,East Singhbhum,77,3161,290474,2564,0,0,5566,3884,117004,2.56,223,8727,226258,181352,802,84491
Jharkhand,Seraikela Kharsawan,398,920,96855,604,19,0,1598,1535,42565,5.64,142,2518,78045,61386,787,25462
Jharkhand,Simdega,9777,848,52668,644,10108,0,84,949,33402,8.37,78,932,42239,43844,1038,10631
