state,district,today,Total doses til date,avgdaily,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses,male,female,gratio,fully,people,avg people,sites,avgf,dcon
Arunachal Pradesh,Lohit,28,16974,14,131,71,43075,19.5,31,159,32736,27299,834,27091,32958,22,7,62,30134
Arunachal Pradesh,Tawang,10,16607,3,43,32,39274,32.08,17,53,30727,25135,818,25970,29911,5,5,31,29137
Arunachal Pradesh,Lower Dibang Valley,29,19247,19,63,40,39866,30.43,28,92,32420,26687,823,25495,33618,6,8,52,31705
Arunachal Pradesh,Lower Subansiri,14,16455,5,114,39,34440,17.19,22,128,28159,22733,807,22747,28148,10,6,33,26411
Arunachal Pradesh,Lepa Rada,0,8543,1,22,13,16163,81.82,18,22,14140,10562,747,11172,13534,1,2,13,13207
Arunachal Pradesh,Upper Siang,6,14176,4,42,27,20992,25.0,12,48,18999,16167,851,15892,19276,5,2,26,18137
Arunachal Pradesh,Shi Yomi,0,4645,0,0,1,8455,0.0,0,0,6817,6283,922,6107,6993,0,3,0,6877
Arunachal Pradesh,Namsai,57,40299,36,392,179,83804,18.04,81,449,66518,57581,866,57792,66311,63,16,152,61670
Arunachal Pradesh,Siang,0,10386,1,0,4,15179,0.0,0,0,13530,12027,889,10767,14798,0,2,4,14274
Arunachal Pradesh,West Siang,5,22731,5,32,26,42002,35.14,13,37,34636,30090,869,30270,34463,7,2,23,33477
Arunachal Pradesh,Papum Pare,21,17698,12,117,72,44516,23.19,32,138,36525,25679,703,28172,34042,22,7,61,31107
Arunachal Pradesh,Longding,2,11302,8,7,21,19601,122.22,11,9,18740,12163,649,10644,20259,11,2,18,18869
Arunachal Pradesh,Upper Subansiri,34,21982,8,83,33,22788,2.56,3,117,23713,21050,888,19504,25266,4,4,37,24448
Arunachal Pradesh,East Siang,9,31773,10,97,50,70243,32.08,34,106,53045,48950,923,46013,56003,15,9,44,52845
Assam,Dibrugarh,1571,596419,1481,4590,4083,1088571,7.61,469,6161,830994,853780,1027,710356,974634,436,102,5128,852264
Assam,Sivasagar,1043,337256,611,2454,1452,519786,9.24,323,3497,424790,432118,1017,360434,496608,145,83,1917,467600
Assam,Tinsukia,2123,481667,1286,5651,3553,893872,6.77,526,7774,677072,698238,1031,500833,874706,389,172,4449,664218
Assam,Baksa,3659,337412,1744,7602,3860,626520,3.19,359,11261,468293,495460,1058,360760,603172,297,102,5306,517618
Assam,Barpeta,2397,758103,1807,5782,4397,1286000,12.61,1031,8179,998658,1045174,1047,892498,1151605,183,305,6021,953494
Assam,Darrang,1668,395782,1292,3671,2830,641826,11.82,631,5339,509003,528465,1038,397266,640342,128,201,3993,520565
Assam,Kamrup Metropolitan,1017,824462,763,3967,2938,1574931,6.34,316,4984,1333586,1065357,799,1102088,1297305,470,83,3231,1209169
Assam,Kamrup Rural,3136,769407,1705,8582,4634,1230700,6.16,722,11718,991260,1008596,1017,824590,1175517,354,173,5985,1006110
Assam,Karbi-Anglong,773,190305,989,2299,2755,408934,7.42,228,3072,301075,298088,990,223046,376193,1353,56,2390,221538
Assam,Nalbari,1133,336921,835,2750,2012,541875,8.42,327,3883,426903,451781,1058,361169,517627,119,78,2728,445136
Assam,Golaghat,1204,455204,845,2902,2215,852288,1.07,44,4106,648695,658571,1015,534846,772646,175,72,2883,681760
Assam,Jorhat,419,481077,844,1181,2211,767522,15.62,250,1600,612955,635458,1037,541657,706942,222,56,2832,633750
Assam,Morigaon,905,387473,715,2318,1860,662140,10.77,347,3223,499636,549866,1101,402524,647089,94,134,2481,559056
Assam,Nagaon,3815,770450,2730,8816,6288,1315156,4.11,519,12631,989073,1096236,1108,819927,1265679,234,117,8784,1037460
Assam,Bongaigaon,1154,316069,727,2960,1961,575957,9.87,406,4114,438905,452973,1032,375335,516691,78,108,2610,451459
Assam,Chirang,549,172677,363,1435,937,328322,15.42,306,1984,253317,247620,978,193391,307608,87,73,1212,268578
Assam,Dhubri,2057,550331,1936,4675,4503,1033971,4.43,298,6732,787844,796271,1011,560180,1024122,216,112,6222,781459
Assam,Goalpara,2417,393496,1661,5989,4069,760991,8.73,734,8406,562468,591836,1052,448235,706252,181,178,5549,621025
Assam,Kokrajhar,1224,315504,911,3005,2198,583570,8.77,371,4229,448351,450630,1005,336359,562715,217,83,2891,490126
Assam,Dhemaji,716,271081,524,1555,1305,502058,19.33,439,2271,374349,398662,1065,310934,462205,111,100,1718,407255
Assam,Lakhimpur,1238,469287,826,3262,2166,770950,4.89,220,4500,605722,634344,1047,505939,734298,167,78,2824,635564
Assam,Sonitpur,917,508224,914,2577,2422,956210,15.91,556,3494,703006,761203,1083,650974,813460,206,155,3130,727519
Assam,Udalguri,1329,299217,780,2765,1703,545831,8.45,346,4094,412693,432262,1047,283837,561211,233,104,2249,404282
Assam,Cachar,2506,684636,1926,5870,4396,1168884,4.7,394,8376,923923,929341,1006,691440,1162080,292,112,6030,873254
Assam,Dima Hasao,159,73606,135,444,397,143797,19.4,117,603,118928,98414,828,83514,133889,86,36,446,100173
Assam,Hailakandi,796,263489,543,1939,1444,474943,6.76,185,2735,374578,363699,971,293561,444871,1,83,1986,405592
Assam,Karimganj,1553,406801,1331,3358,2956,757862,8.74,429,4911,566347,598176,1056,445820,718843,205,116,4082,577128
Bihar,Madhepura,1567,640212,3227,4163,8632,1070086,8.55,490,5730,806544,903403,1120,654157,1056141,1557,199,10302,779927
Bihar,Saharsa,1335,679310,1353,3354,3593,1134726,8.13,381,4689,878712,935000,1064,687868,1126168,893,237,4053,748947
Bihar,Supaul,1046,779911,2293,2797,5634,1203138,5.39,207,3843,940939,1041663,1107,761508,1221541,1719,80,6207,907398
Bihar,Purnia,1768,1100349,3624,4599,12154,2021993,5.23,333,6367,1653662,1467811,888,1218053,1904289,3695,214,12083,1312020
Bihar,Araria,1558,847342,3274,3973,8396,1372700,7.94,439,5531,1122544,1096736,977,792929,1427113,3393,227,8277,996027
Bihar,Katihar,4232,910890,4885,9950,11478,1687215,6.33,898,14182,1292424,1305143,1010,924260,1673845,2394,256,13969,1170814
Bihar,Kishanganj,1101,517399,2443,2639,4960,835406,13.64,510,3740,679171,673415,992,520945,831860,1452,180,5951,628200
Bihar,Aurangabad,1033,844462,4294,2799,10682,1534662,3.08,118,3832,1225345,1152993,941,906850,1472274,2254,112,12722,998475
Bihar,Arwal,869,231587,855,1874,1934,374600,6.41,176,2744,292254,313804,1074,232555,373632,659,59,2129,323948
Bihar,Gaya,2819,1368252,4638,7386,11041,2488022,3.28,335,10205,1932194,1923019,995,1316474,2539800,2221,205,13458,1681697
Bihar,Kaimur,5618,561170,4624,11661,9461,861119,1.6,276,17284,723800,698061,964,554066,868223,1499,116,12586,679185
Bihar,Rohtas,5811,953437,5908,12099,12428,1621141,5.36,960,17910,1299051,1274821,981,952754,1621824,1640,378,16695,1261914
Bihar,Bhagalpur,427,987161,3335,1017,8403,1770020,9.42,136,1444,1397001,1359728,973,1100189,1656992,2224,319,9514,1293066
Bihar,Banka,2410,718400,3512,5330,7767,1135591,3.36,260,7740,913454,940110,1029,732446,1121545,1117,90,10162,821222
Bihar,Lakhisarai,2563,328083,4839,4986,8587,526954,7.03,531,7549,411705,443195,1076,344312,510725,2819,211,10607,404428
Bihar,Munger,1616,509615,2073,3951,4918,895993,3.11,173,5567,711602,693737,975,583023,822585,690,186,6300,660449
Bihar,Muzaffarpur,10516,1509559,11798,22569,24105,2564893,7.48,2475,33085,1937254,2136356,1103,1557942,2516510,7530,762,28373,1969744
Bihar,Sheohar,370,237473,776,1007,1850,308871,14.02,193,1377,257942,288305,1118,213502,332842,386,60,2239,271998
Bihar,Sitamarhi,6303,1124755,7273,10264,11617,1536520,6.72,1113,16567,1224781,1436049,1172,1032039,1629236,1962,368,16927,1330345
Bihar,Vaishali,8440,1192136,7985,16733,16123,1881148,4.24,1067,25173,1482170,1590157,1073,1193136,1880148,3717,444,20391,1418396
Bihar,Nalanda,1816,1161536,5704,4164,12047,1624975,4.85,290,5980,1407265,1378614,980,1095113,1691398,4953,218,12797,1221146
Bihar,Jehanabad,548,366001,806,1754,1987,587816,7.3,168,2302,462053,491518,1064,352227,601590,440,89,2352,444156
Bihar,Nawada,2556,799487,3203,6818,7756,1203393,7.85,736,9374,960079,1042425,1086,796810,1206070,1244,304,9714,864303
Bihar,Sheikhpura,525,205994,610,1128,1341,324138,7.08,117,1653,257567,272474,1058,205920,324212,415,84,1535,256854
Bihar,Darbhanga,3681,1449304,5890,8519,10867,2220775,4.67,570,12200,1707791,1961524,1149,1480706,2189373,1712,179,15045,1672622
Bihar,Madhubani,6108,1570403,6278,11030,12072,2246057,3.63,622,17138,1676433,2139089,1276,1519275,2297185,3839,192,14509,1763425
Bihar,Samastipur,7317,1309343,6939,16691,15377,2292553,4.38,1052,24008,1671008,1930139,1155,1352427,2249469,4379,392,17938,1699655
Bihar,Patna,3232,2366294,3400,10716,10369,4279144,4.17,582,13948,3553647,3090303,870,3019248,3626190,3578,197,10191,3194669
Bihar,Begusarai,5714,922792,7354,13661,18741,1649399,3.07,595,19375,1228288,1343384,1094,992954,1579237,2601,334,23493,1253905
Bihar,Bhojpur,4594,918087,6189,9698,11588,1428687,12.32,1767,14343,1175202,1171027,996,912856,1433918,2897,480,14880,1127370
Bihar,Buxar,3990,633051,3505,8736,7699,994183,5.45,694,12726,812510,814408,1002,658583,968651,923,172,10281,771438
Bihar,Khagaria,2060,499075,3048,4998,6886,873774,7.82,552,7058,642103,730392,1137,525001,847848,1196,203,8737,666116
Bihar,Saran,3349,1354703,5458,8561,13022,2130016,6.3,750,11910,1658810,1824905,1100,1376776,2107943,3260,270,15220,1649141
Bihar,Siwan,4007,1283469,5880,11778,16831,2102054,3.62,572,15808,1647877,1736419,1054,1386686,1998837,9982,186,12728,1495594
Bihar,Gopalganj,635,876988,3297,1680,7450,1483593,11.45,265,2315,1121650,1238343,1104,979533,1381048,1290,79,9458,1052484
Bihar,East Champaran,6123,1844088,8025,16041,18974,3053687,4.25,943,22177,2397324,2499349,1043,2219924,2677851,2927,306,24072,2235992
Bihar,West Champaran,4599,1269757,6522,10113,13823,2187508,6.9,1016,14714,1737315,1719202,990,1416617,2040648,2479,456,17866,1522207
Bihar,Jamui,2897,532493,4256,5819,8255,915949,13.7,1194,8716,702132,746066,1063,550678,897764,2715,403,9796,677013
Chandigarh,Chandigarh,619,579276,587,2797,2599,1075636,3.63,124,3416,938946,715704,762,695481,959431,680,45,2506,895064
Chhattisgarh,Raipur,1918,1000379,1960,6913,7603,1990536,9.05,799,8831,1550654,1439892,929,1301107,1689808,2582,279,6981,1381118
Chhattisgarh,Balod,580,426915,611,2347,2364,554662,7.28,213,2927,466222,515195,1105,397375,584202,368,84,2607,471125
Chhattisgarh,Baloda bazar,1203,469658,2569,3056,3669,662227,8.01,341,4259,560242,571541,1020,365412,766473,2637,150,3600,486491
Chhattisgarh,Balrampur,102,378715,289,1183,1480,507943,8.95,115,1285,456176,430380,943,297945,588713,1384,58,385,231035
Chhattisgarh,Bastar,226,317999,190,802,634,506286,17.7,182,1028,403038,421113,1045,289752,534533,300,86,524,349023
Chhattisgarh,Bemetara,1474,327471,919,3863,2408,453041,2.87,153,5337,380009,400404,1054,239527,540985,225,151,3102,300845
Chhattisgarh,Bijapur,286,69516,379,961,1388,108085,5.05,63,1247,97505,80067,821,61762,115839,701,58,1067,88546
Chhattisgarh,Bilaspur,1277,865480,1385,6431,6621,1149385,9.11,702,7708,1003285,1011277,1008,869199,1145666,2414,236,5592,843940
Chhattisgarh,Dantewada,260,127363,409,509,939,186600,5.33,41,769,154373,159537,1033,135444,178519,454,38,893,134201
Chhattisgarh,Dhamtari,790,394065,479,3819,2063,482910,6.1,281,4609,414339,462519,1116,324072,552903,499,129,2043,438567
Chhattisgarh,Durg,1006,814701,2971,3774,9590,1084374,6.67,319,4781,931989,966853,1037,761468,1137607,4218,150,8343,822853
Chhattisgarh,Gariaband,500,224968,424,2375,1814,320305,2.26,65,2875,263469,281744,1069,171845,373428,619,145,1618,230456
Chhattisgarh,Janjgir-Champa,2656,658582,1825,7975,5711,902215,4.69,499,10631,773274,787352,1018,522099,1038698,1481,249,6055,715333
Chhattisgarh,Jashpur,311,417173,932,736,2178,490826,6.97,73,1047,443154,464730,1049,341622,566377,1432,248,1677,374292
Chhattisgarh,Kanker,392,333499,347,1348,1125,463321,4.02,70,1740,397091,399640,1006,295219,501601,271,190,1201,331975
Chhattisgarh,Kondagaon,134,220037,275,497,584,319005,23.61,149,631,264840,274135,1035,177460,361582,73,81,785,250992
Chhattisgarh,Korba,284,592197,368,2093,1925,677677,14.01,333,2377,635916,633791,997,453206,816668,754,159,1538,544689
Chhattisgarh,Koriya,4495,305887,766,22218,3739,396811,2.09,557,26713,352034,350585,996,296004,406694,328,133,4177,281958
Chhattisgarh,Mahasamund,1247,695006,1102,5221,4244,794884,3.28,212,6468,723527,766183,1059,726746,763144,448,208,4897,647439
Chhattisgarh,Mungeli,469,287143,401,1662,1397,324114,8.4,179,2131,300142,311072,1036,191851,419406,677,119,1121,232743
Chhattisgarh,Narayanpur,81,36329,92,271,240,53514,2.27,8,352,47695,42145,884,29349,60494,166,8,165,41462
Chhattisgarh,Raigarh,75,966626,75,489,489,1216549,9.93,56,564,1105757,1077131,974,1103223,1079952,93,60,470,952496
Chhattisgarh,Rajnandgaon,856,752202,1634,3964,6219,1135683,9.13,440,4820,911221,976430,1072,760147,1127738,928,188,6925,897032
Chhattisgarh,Sukma,56,99728,51,324,243,133822,2.63,10,380,126616,106904,844,92235,141315,133,15,161,113079
Chhattisgarh,Surajpur,655,393640,3055,1292,5360,458542,16.08,313,1947,428738,423317,987,323054,529128,1728,137,6688,327053
Chhattisgarh,Surguja,667,511816,632,1462,1048,568665,11.32,241,2129,541257,539084,996,390170,690311,508,146,1171,376063
Chhattisgarh,Kawardha,69,349001,200,125,517,464148,23.71,46,194,404593,408411,1009,295339,517810,340,15,377,334207
Chhattisgarh,Gaurela Pendra Marwahi ,568,139699,356,1924,1086,182572,3.13,78,2492,156473,165755,1059,114658,207613,432,20,1008,141682
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,223,132382,234,1800,1897,531027,8.75,177,2023,461989,201324,436,259375,404034,510,48,1621,378823
Dadra and Nagar Haveli and Daman and Diu,Daman,193,95250,195,1380,1140,351634,3.62,57,1573,297842,148908,500,198439,248445,329,12,1006,226064
Dadra and Nagar Haveli and Daman and Diu,Diu,1,28324,5,17,19,46898,11.11,2,18,37931,37274,983,36106,39116,5,3,18,38511
Delhi,New Delhi,1271,640596,972,5736,4662,1133473,5.47,383,7007,1053044,720614,684,804009,970060,1403,125,4231,839461
Delhi,Central Delhi,2552,778645,1957,9647,6942,1432213,3.21,391,12199,1371603,838709,611,874604,1336254,3790,155,5109,1095026
Delhi,West Delhi,2995,979005,2106,12301,8795,1717862,1.92,294,15296,1523920,1172168,769,1134645,1562222,3465,138,7435,1227465
Delhi,North West Delhi,2967,992824,2182,12301,8934,1947855,3.42,522,15268,1629728,1309977,804,1174180,1766499,3509,178,7607,1451875
Delhi,South East Delhi,2027,738735,1589,7787,6472,1684758,4.34,426,9814,1423275,999446,702,1016057,1407436,2684,101,5376,1141089
Delhi,East Delhi,1839,626215,1438,7651,6081,1360089,4.43,420,9490,1123106,862564,768,861660,1124644,2470,130,5048,913699
Delhi,North Delhi,2908,665955,2327,12615,10401,1608854,2.82,437,15523,1343637,930443,692,890189,1384620,3478,165,9249,1089430
Delhi,North East Delhi,2515,532899,2298,11289,9821,1258462,2.29,316,13804,989588,801168,810,633836,1157525,5443,94,6675,775589
Delhi,Shahdara,2015,570458,1591,8497,6417,1168230,3.69,388,10512,980459,757620,773,712024,1026664,3460,118,4548,815150
Delhi,South Delhi,1552,699964,1234,6592,5527,1546705,4.49,366,8144,1306050,940058,720,926700,1319969,2200,106,4560,1140511
Delhi,South West Delhi,2755,962909,2174,11219,9000,1948161,1.4,196,13974,1589641,1320531,831,1249682,1661388,2905,197,8269,1351088
Goa,North Goa,401,446157,271,1594,1136,677976,4.76,95,1995,635416,488605,769,507247,616886,243,19,1163,579810
Goa,South Goa,399,509678,269,1715,1179,746358,3.6,76,2114,684837,571066,834,576162,679874,283,21,1164,640296
Gujarat,Gandhinagar,649,667660,1157,1933,3439,955918,10.77,278,2582,872776,750546,860,787826,835752,340,74,4256,778768
Gujarat,Ahmedabad,1340,1151132,803,4845,2773,1462434,6.22,385,6185,1468120,1145058,780,1298854,1314712,242,92,3333,1193451
Gujarat,Vadodara,1005,1000767,1266,2339,3118,1237770,11.54,386,3344,1199467,1038690,866,1103698,1134839,249,84,4136,1052830
Gujarat,Kheda,2476,1307958,2074,5481,4572,1616920,5.65,450,7970,1543764,1380661,894,1407844,1517034,1043,119,5603,1339184
Gujarat,Surendranagar,1652,906387,1660,4949,4833,1475730,4.23,279,6601,1265753,1115986,882,1175649,1206468,1817,65,4675,1015828
Gujarat,Aravalli,403,686041,484,893,1241,752133,25.0,324,1296,735552,702365,955,714738,723436,62,86,1663,699909
Gujarat,Banaskantha,875,1912462,1163,2854,3918,2393247,14.24,531,3729,2318932,1986004,856,2119028,2186681,484,170,4596,2054178
Gujarat,Mehsana,2300,1202120,2534,5687,6355,1505189,6.55,523,7987,1410083,1296829,920,1262708,1444601,557,140,8331,1322026
Gujarat,Patan,885,714261,1039,2301,2427,988067,15.82,504,3186,876267,825850,942,829629,872699,295,370,3171,813509
Gujarat,Sabarkantha,1218,915884,850,2957,2155,1083414,9.22,385,4175,1034271,964698,933,974737,1024561,444,106,2561,963528
Gujarat,Dang,124,104867,119,523,455,157470,8.19,53,647,142280,120046,844,97169,165168,87,10,486,119625
Gujarat,Navsari,1350,848227,1087,2320,2292,1026206,5.99,220,3670,948181,925985,977,912306,962127,192,71,3187,902661
Gujarat,Surat,1494,763797,2063,4435,5547,1399139,6.59,391,5929,1237861,924762,747,923456,1239480,1387,105,6222,1112731
Gujarat,Tapi,1063,481813,1088,2555,2466,535926,4.75,172,3618,532110,485509,912,469065,548674,365,45,3188,471225
Gujarat,Valsad,2040,927430,2349,6562,7404,1593287,7.65,658,8602,1459306,1060793,727,1233767,1286950,1004,180,8748,1179742
Gujarat,Devbhumi Dwaraka,1173,395403,1190,2768,3303,638414,7.33,289,3941,554170,479481,865,477722,556095,523,99,3969,476332
Gujarat,Jamnagar,1621,534537,732,4556,2207,737580,5.39,333,6177,700039,571926,817,608050,664067,347,87,2592,582468
Gujarat,Kutch,4202,948243,3959,12823,13399,1869447,10.07,1715,17025,1601590,1215606,759,1337272,1480418,884,531,16474,1344610
Gujarat,Morbi,729,459454,1586,2423,5702,829647,16.43,518,3152,727859,561023,771,558710,730391,1578,134,5709,593113
Gujarat,Porbandar,928,348846,642,2247,1685,441182,11.81,375,3175,404564,385329,952,362448,427580,180,91,2146,399952
Gujarat,Rajkot,2796,854117,2684,6807,6414,1254511,17.31,1663,9607,1142302,965974,846,951470,1157158,1703,459,7394,1015988
Gujarat,Amreli,755,849967,1426,1935,3554,1049196,10.78,290,2690,975948,922951,946,924576,974587,567,116,4412,875987
Gujarat,Bhavnagar,3110,969519,3817,8647,8862,1632569,6.4,753,11757,1403885,1197809,853,1288856,1313232,1199,170,11479,1110051
Gujarat,Botad,435,282185,542,1169,1447,472897,12.22,196,1604,388989,366000,941,365135,389947,220,60,1768,368381
Gujarat,Gir Somnath,1260,669203,1894,4908,5266,1036856,3.92,242,6168,884086,821487,929,801153,904906,282,60,6878,744900
Gujarat,Junagadh,1048,835175,1054,3452,2840,1354313,4.67,210,4500,1165051,1024038,879,1112349,1077139,137,49,3756,920904
Gujarat,Anand,866,1330164,1006,2316,2535,1647520,11.25,358,3182,1543377,1433829,929,1457994,1519690,226,103,3314,1394159
Gujarat,Bharuch,1407,923834,2964,4419,7413,1505542,10.71,624,5826,1407833,1021057,725,1129190,1300186,972,207,9405,1124705
Gujarat,Chhotaudepur,713,592597,1089,1604,1975,679497,5.74,133,2317,672735,599145,891,621219,650875,404,49,2661,613157
Gujarat,Dahod,2079,1073439,1736,6320,5444,1896603,3.23,271,8399,1540197,1429457,928,1461757,1508285,150,79,7030,1452991
Gujarat,Mahisagar,1392,688071,1546,3780,4020,866326,2.86,148,5172,814348,739826,908,738511,815886,6,39,5560,719904
Gujarat,Narmada,403,376078,450,1193,1190,442046,4.64,74,1596,427368,390633,914,401864,416260,37,29,1602,403608
Gujarat,Panchmahal,970,919172,1064,2584,2776,1246671,8.62,307,3563,1166319,999150,857,1040523,1125320,177,64,3663,1013889
Haryana,Kurukshetra,1457,440053,1782,3712,4192,593715,4.28,221,5169,520745,512884,985,392666,641102,942,54,5031,563222
Haryana,Panchkula,662,317306,472,2248,1798,524714,4.81,140,2910,445797,396047,888,367398,474622,336,29,1934,440232
Haryana,Gurgaon,4411,1115636,2291,20346,11692,3013662,2.8,693,24757,2542575,1585528,624,1809492,2319806,2702,168,11280,2002536
Haryana,Jhajjar,1121,434928,1086,3653,3196,737466,5.36,256,4774,649120,523077,806,451589,720805,714,67,3567,615995
Haryana,Kaithal,8236,434899,3467,19927,7848,673309,2.83,797,28163,553672,554411,1001,436248,671960,2536,187,8779,572458
Haryana,Hisar,4060,616623,2774,9459,6322,976958,6.37,861,13519,810393,782943,966,548959,1044622,1640,229,7456,933401
Haryana,Rohtak,1444,476613,1378,3586,3660,713178,7.95,400,5030,637492,552105,866,456395,733396,1146,104,3892,586526
Haryana,Ambala,1792,719310,2173,5369,7291,1001401,3.06,219,7161,915054,805297,880,816373,904338,823,58,8640,842913
Haryana,Sirsa,2818,574654,1964,6913,4777,760990,7.7,749,9731,688811,646583,939,475824,859820,1611,183,5130,736224
Haryana,Panipat,2378,469214,1814,7320,6077,945387,4.25,412,9698,805578,608500,755,498176,916425,1627,96,6263,738244
Haryana,Fatehabad,1177,357563,982,2664,2254,537524,9.09,349,3841,456943,438024,959,299846,595241,407,93,2829,548828
Haryana,Yamunanagar,2270,546859,1427,6104,4152,810590,4.13,346,8374,726068,631179,869,500519,856930,587,91,4992,762350
Haryana,Sonipat,1622,623619,1423,4356,4685,1036699,5.72,342,5978,923989,736052,797,613069,1047249,1180,76,4928,900183
Haryana,Faridabad,1872,1000026,2031,8501,9183,1948715,3.06,317,10373,1706429,1241593,728,1181127,1767614,2064,80,9150,1529676
Haryana,Bhiwani,2072,536741,1638,5482,4359,810200,6.17,466,7554,686141,660532,963,572951,773990,504,143,5493,690231
Haryana,Charkhi Dadri,222,293854,217,797,671,401986,11.87,121,1019,357805,337912,944,321495,374345,197,35,691,355842
Haryana,Rewari,1243,437711,1558,4133,4790,734967,2.55,137,5383,638851,533494,835,483683,688995,778,34,5570,607056
Haryana,Karnal,2447,684408,1715,8445,5907,1032509,4.94,538,10892,880883,835739,949,663755,1053162,1072,124,6549,932037
Haryana,Jind,3435,495627,2706,7705,5972,705937,6.46,720,11140,602477,598909,994,432621,768943,2616,187,6062,604935
Haryana,Nuh,1351,240693,1055,3505,3006,551269,8.94,434,4856,454776,337048,741,150207,641755,1667,147,2394,282658
Haryana,Mahendragarh,818,430167,780,2462,2153,568856,5.18,170,3280,503815,494957,982,391963,607060,380,35,2552,539969
Haryana,Palwal,1515,419165,1301,4362,3902,656346,3.79,223,5877,576328,498971,866,383910,691601,1418,62,3784,553850
Himachal Pradesh,Shimla,125,556323,162,489,769,791693,17.26,106,614,738941,608823,824,648435,699581,132,33,799,666845
Himachal Pradesh,Solan,212,405640,196,1212,1112,918070,6.74,96,1424,797560,525875,659,612021,711689,201,32,1106,683449
Himachal Pradesh,Lahaul Spiti,3,20647,2,10,10,37088,53.85,7,13,35490,22234,626,25574,32161,1,2,10,31760
