state,district,slots,today,Total doses til date,avgdaily,slots 18-44,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses,male,female,gratio
Karnataka,Gadag,171,775,152560,742,0,916,1107,27580,18.27,309,1691,88607,91527,1033
Karnataka,Uttar Kannada,0,678,212862,739,0,1498,2318,44945,7.54,164,2176,130666,127173,973
Karnataka,Koppal,8,694,202813,639,0,1454,1842,34636,10.34,222,2148,111343,126121,1133
Karnataka,Kodagu,0,1729,102230,1237,0,854,816,21364,6.85,177,2583,60573,63056,1041
Karnataka,Raichur,0,546,166239,212,0,4492,2836,44729,5.2,262,5038,104962,106038,1010
Karnataka,Yadgir,250,325,130634,502,0,942,1232,22816,19.97,253,1267,73357,80089,1092
Karnataka,Udupi,0,7148,220383,3123,0,2173,1848,51258,3.74,349,9321,130850,140837,1076
Karnataka,Shimoga,0,3745,256523,2385,0,2631,1906,48899,6.49,414,6376,155039,150428,970
Karnataka,Tumkur,0,4032,398760,2874,0,3340,2300,61229,6.08,448,7372,234252,225727,964
Karnataka,Hassan,0,2590,294336,1438,0,3918,2338,56931,6.18,402,6508,171866,179419,1044
Karnataka,Mandya,0,1526,287858,2475,0,1809,1817,41371,6.15,205,3335,156521,172683,1103
Karnataka,Chikkaballapur,0,1067,219945,643,0,1070,1558,33678,9.5,203,2137,127360,126255,991
Karnataka,Ramanagara,0,1427,210289,1413,0,3656,2162,34717,6.43,327,5083,116301,128884,1108
Karnataka,Vijayapura,0,1221,245151,1613,0,1108,1021,40207,8.63,201,2329,144863,140464,970
Karnataka,BBMP,4445,15612,1552725,15915,153,79185,64452,1035608,1.79,1693,94797,1405527,1185496,843
Kerala,Kasaragod,0,8789,302987,6211,0,43,531,28598,2.58,228,8832,160299,171491,1070
Kerala,Thiruvananthapuram,2,4052,735412,7143,0,8265,7663,163031,2.22,273,12317,426821,472312,1107
Kerala,Kannur,836,12957,484190,6619,0,1629,3487,79350,2.77,404,14586,268052,295644,1103
Kerala,Kollam,6,7987,509892,6266,14,5378,3276,83814,3.03,405,13365,275911,318177,1153
Kerala,Wayanad,0,6586,235485,4952,0,1393,835,28891,2.39,191,7979,125886,138663,1101
Kerala,Pathanamthitta,0,4899,389119,4313,0,2621,1761,49678,3.72,280,7520,198660,240287,1210
Kerala,Alappuzha,0,3536,462035,4601,0,3218,2119,58142,3.64,246,6754,238326,281950,1183
Kerala,Malappuram,8,8765,517555,5210,0,5756,3851,90044,5.09,739,14521,310098,297717,960
Kerala,Thrissur,0,10095,625693,6760,0,456,3725,88372,3.5,369,10551,334172,380122,1138
Kerala,Kottayam,55,8969,435021,5424,0,2824,2965,67545,2.26,267,11793,231858,270907,1168
Kerala,Kozhikode,0,567,569522,5556,0,11295,3851,93621,3.95,468,11862,319670,343810,1076
Kerala,Idukki,0,8170,242002,3906,0,1242,1058,30997,2.53,238,9412,131237,141982,1082
Kerala,Ernakulam,0,19658,718460,7007,0,3473,5411,138965,2.63,609,23131,402024,455744,1134
Kerala,Palakkad,0,1552,421751,3758,0,3338,2826,73950,6.75,330,4890,236713,259371,1096
Ladakh,Kargil,0,56,28597,44,1059,1720,1407,27512,3.04,54,1776,29948,26175,874
Ladakh,Leh,0,23,37585,21,0,1470,2364,40163,1.81,27,1493,40890,36863,902
Lakshadweep,Lakshadweep,0,5,20050,33,0,73,617,8987,41.03,32,78,16055,12980,808
Madhya Pradesh,Bhopal,1933,989,397649,1144,3889,26913,16783,318251,2.47,688,27902,401837,314193,782
Madhya Pradesh,Gwalior,4,1115,269317,738,1502,12058,9297,169023,3.92,517,13173,250460,187939,750
Madhya Pradesh,Indore,30,3981,620226,2485,0,47747,28820,444076,1.94,1002,51728,583860,480657,823
Madhya Pradesh,Jabalpur,621,2335,362256,1364,1526,19468,11203,193469,3.06,667,21803,300353,255564,851
Madhya Pradesh,Rewa,41,1528,263450,1045,932,9364,4183,81231,2.09,228,10892,193527,151152,781
Madhya Pradesh,Sagar,1940,916,319328,471,0,14859,6188,93335,1.49,235,15775,228202,184514,809
Madhya Pradesh,Ujjain,554,1235,279856,790,33,17933,8648,132369,2.15,412,19168,222512,189747,853
Madhya Pradesh,Mandsaur,20,492,104162,340,0,3568,2240,35510,1.72,70,4060,76632,63028,822
Madhya Pradesh,Agar,25,204,40510,172,0,2265,1095,19484,2.07,51,2469,33809,26224,776
Madhya Pradesh,Shajapur,755,299,83648,213,57,4246,1991,31235,2.09,95,4545,65147,49737,763
Madhya Pradesh,Ratlam,0,588,122704,574,16,6727,2685,46634,1.57,115,7315,93065,76287,820
Madhya Pradesh,Neemuch,0,536,79801,456,153,2304,1568,33445,1.41,40,2840,63318,49931,789
Madhya Pradesh,Dewas,0,472,131220,244,0,4659,3041,50985,2.12,109,5131,101444,80818,797
Madhya Pradesh,Tikamgarh,180,351,107317,125,624,2813,1430,32240,3.03,96,3164,78584,60975,776
Madhya Pradesh,Panna,468,73,51856,75,123,1007,655,21285,8.33,90,1080,41676,31473,755
Madhya Pradesh,Damoh,127,366,82351,221,0,3887,2032,35079,2.75,117,4253,64986,52490,808
Madhya Pradesh,Chhatarpur,199,932,143055,443,63,4463,2329,42580,1.95,105,5395,106104,79570,750
Madhya Pradesh,Umaria,145,155,48262,165,206,1219,739,16491,5.53,76,1374,36422,28317,777
Madhya Pradesh,Singrauli,0,176,81298,121,2,3858,1676,29934,4.61,186,4034,67086,44145,658
Madhya Pradesh,Sidhi,0,315,76843,174,0,1871,1249,25853,5.67,124,2186,57607,45103,783
Madhya Pradesh,Shahdol,0,200,127647,295,42,2285,3649,49410,3.02,75,2485,97972,79105,807
Madhya Pradesh,Satna,501,488,184190,279,59,5235,3003,61016,3.09,177,5723,137831,107406,779
Madhya Pradesh,Anuppur,0,202,57753,91,28,2750,1351,22434,0.61,18,2952,43200,36978,856
Madhya Pradesh,Mandla,0,358,79158,186,406,2164,1226,27762,5.47,138,2522,54533,52378,960
Madhya Pradesh,Dindori,143,341,59956,269,134,1438,880,17624,7.93,141,1779,37396,40172,1074
Madhya Pradesh,Chhindwara,0,1276,161499,607,0,6238,2798,59584,2.08,156,7514,121524,99591,820
Madhya Pradesh,Balaghat,162,1944,165820,809,2,10673,3927,61866,2.48,313,12617,119638,108049,903
Madhya Pradesh,Khandwa,0,305,103142,213,0,6405,2624,41590,2.38,160,6710,77005,67732,880
Madhya Pradesh,Jhabua,0,141,46611,109,62,2012,1262,28922,0.79,17,2153,38077,37477,984
Madhya Pradesh,Dhar,0,236,142292,145,0,8210,4918,76090,1.11,94,8446,119122,99367,834
Madhya Pradesh,Burhanpur,0,464,80148,244,22,7504,1844,27528,2.41,192,7968,56429,51292,909
Madhya Pradesh,Barwani,0,383,62163,232,0,3836,1847,33473,1.68,71,4219,51048,44593,874
Madhya Pradesh,Khargone,0,965,121777,713,0,3152,3302,55755,2.26,93,4117,100203,77343,772
Madhya Pradesh,Shivpuri,70,570,116978,239,1,6569,3845,58734,2.12,151,7139,100160,75552,754
Madhya Pradesh,Sheopur,0,155,44471,207,0,2309,1210,20682,3.08,76,2464,35845,29314,818
Madhya Pradesh,Morena,0,669,135443,447,0,6969,3242,56436,4.08,312,7638,110276,81594,740
Madhya Pradesh,Guna,0,446,108946,350,0,2046,1679,32452,1.93,48,2492,79272,62172,784
Madhya Pradesh,Seoni,0,989,116686,647,128,5776,2326,38762,2.29,155,6765,81156,74299,916
Madhya Pradesh,Datia,0,483,75184,246,12,2393,1243,24359,5.35,154,2876,54353,45169,831
Madhya Pradesh,Bhind,0,752,128242,415,356,3337,2429,47768,3.2,131,4089,104158,71842,690
Madhya Pradesh,Narsinghpur,0,94,98289,147,0,2860,1789,33038,2.57,76,2954,74343,56983,766
Madhya Pradesh,Katni,0,244,115446,192,81,3774,2101,38507,2.54,102,4018,85208,68889,808
Madhya Pradesh,Ashoknagar,0,151,74601,171,0,3872,1318,24898,1.67,67,4023,56260,43228,768
Madhya Pradesh,Vidisha,35,428,131062,314,0,2674,1466,34890,2.19,68,3102,91349,74602,817
Madhya Pradesh,Sehore,1433,490,159649,305,0,7892,3359,52431,2.84,238,8382,116342,95741,823
Madhya Pradesh,Alirajpur,171,95,44997,46,693,983,799,19569,9.46,102,1078,32939,31628,960
Madhya Pradesh,Rajgarh,0,417,117804,421,1,6438,3088,50005,1.39,95,6855,92815,75024,808
Madhya Pradesh,Raisen,310,259,98461,173,0,5144,2428,41335,3.28,177,5403,80711,59072,732
Madhya Pradesh,Hoshangabad,0,547,115200,571,59,8212,2611,44902,1.15,101,8759,89377,70711,791
Madhya Pradesh,Harda,0,155,46482,134,0,1805,1083,19819,3.57,70,1960,36977,29327,793
Madhya Pradesh,Betul,356,316,146605,196,1,4502,2354,45070,3.36,162,4818,104598,87091,833
Maharashtra,Pune,227,12815,1849232,5861,12,40927,29114,564058,2.81,1508,53742,1295869,1117906,863
Maharashtra,Akola,21,1997,215823,2412,0,274,169,35510,7.0,159,2271,135017,116419,862
Maharashtra,Nagpur,166,2518,855305,2250,5,2775,1177,173644,9.96,527,5293,549841,479072,871
Maharashtra,Amravati,0,1099,313303,3426,0,531,684,56984,5.52,90,1630,198946,171442,862
Maharashtra,Buldhana,0,2645,296644,3820,0,418,584,51740,7.08,217,3063,186571,161805,867
Maharashtra,Yavatmal,0,1985,288435,4271,0,256,405,65532,8.43,189,2241,194282,159673,822
Maharashtra,Washim,0,1460,164994,1485,0,188,135,23252,8.01,132,1648,100207,88032,879
Maharashtra,Bhandara,2609,1117,191915,415,0,162,73,29051,7.11,91,1279,109540,111413,1017
Maharashtra,Kolhapur,0,668,861827,1594,0,692,602,106064,7.35,100,1360,485493,482413,994
Maharashtra,Ratnagiri,0,1426,169044,3884,0,349,394,62347,1.97,35,1775,124435,106991,860
Maharashtra,Sangli,0,401,548622,1886,0,23,285,65815,13.21,56,424,313023,301450,963
Maharashtra,Sindhudurg,0,0,141810,2390,0,0,107,24823,0.0,0,0,84383,82266,975
Maharashtra,Solapur,257,3101,376487,3995,0,1419,971,88701,5.31,240,4520,258348,207000,801
Maharashtra,Satara,0,642,564128,1700,0,385,515,76949,5.16,53,1027,330457,310725,940
Maharashtra,Wardha,1597,2056,204347,1467,0,217,172,31098,7.79,177,2273,121619,113849,936
Maharashtra,Gondia,0,4599,188509,2824,0,223,245,37333,4.11,198,4822,115747,110085,951
Maharashtra,Gadchiroli,844,1997,96364,1485,0,439,160,35738,6.73,164,2436,73327,58770,801
Maharashtra,Chandrapur,0,5314,258553,2576,0,868,422,54807,5.79,358,6182,168613,144796,859
Maharashtra,Osmanabad,0,848,183125,1907,0,36,449,38874,1.81,16,884,121160,100835,832
Maharashtra,Nanded,0,1502,293934,763,0,637,191,59985,10.8,231,2139,190507,163400,858
Maharashtra,Latur,0,3828,261105,2360,0,709,544,61705,6.46,293,4537,177190,145635,822
Maharashtra,Beed,0,1947,262207,4008,0,232,281,45934,8.77,191,2179,168761,139411,826
Maharashtra,Parbhani,0,2428,185452,1519,0,345,212,41688,9.99,277,2773,121298,105829,872
Maharashtra,Hingoli,0,791,91509,824,0,208,136,23342,7.11,71,999,62773,52076,830
Maharashtra,Nandurbar,914,2738,172219,3000,0,476,677,55633,5.79,186,3214,120808,107075,886
Maharashtra,Dhule,0,2625,212565,2508,0,519,460,49394,3.69,116,3144,140162,121818,869
Maharashtra,Nashik,0,1299,662716,3719,0,1889,1824,134209,4.45,142,3188,439795,357131,812
Maharashtra,Jalgaon,0,772,367957,2420,0,446,781,77243,7.38,90,1220,240547,204729,851
Maharashtra,Ahmednagar,0,2586,465585,4496,0,638,688,87301,6.39,206,3224,305265,247777,812
Maharashtra,Thane,60,4772,1100188,7589,0,11317,8988,298304,2.43,391,16089,752430,646249,859
Maharashtra,Raigad,0,1181,297166,3296,0,3640,3190,95286,3.3,159,4821,221479,171101,773
Maharashtra,Palghar,0,7734,233923,3658,0,2380,1439,67055,2.53,256,10114,161124,139981,869
Maharashtra,Mumbai,184,4269,2040189,11416,0,48336,39670,718649,0.73,385,52605,1499064,1261601,842
Maharashtra,Jalna,0,2115,214472,3159,0,344,621,58123,8.58,211,2459,145514,127253,875
Maharashtra,Aurangabad ,0,1809,383985,2613,0,2391,1429,102815,4.76,200,4200,272829,213878,784
Manipur,Bishnupur,26,30,24370,63,0,11,339,8804,21.95,9,41,17741,15444,871
Manipur,Chandel,0,1,5353,4,0,1,109,5167,400.0,8,2,6694,3826,572
Manipur,Churachandpur,0,100,20278,64,0,171,93,13011,7.01,19,271,18259,15029,823
Manipur,Imphal East,0,79,62828,222,0,141,327,27297,4.55,10,220,49150,40971,834
Manipur,Imphal West,0,320,67936,665,0,756,1034,38275,4.09,44,1076,58288,47908,822
Manipur,Senapati,0,20,3281,25,0,9,99,4035,37.93,11,29,4736,2584,546
Manipur,Tamenglong,0,2,3655,4,0,8,77,3407,0.0,0,10,4418,2644,598
Manipur,Thoubal,0,5,29790,151,0,1,114,11603,66.67,4,6,22095,19298,873
Manipur,Ukhrul,100,1,4680,30,182,51,185,4973,34.62,18,52,6003,3652,608
Manipur,Tengnoupal,0,0,3493,10,0,0,119,4632,0.0,0,0,5460,2670,489
Manipur,Kangpokpi,0,23,6484,35,0,4,135,4373,11.11,3,27,5667,5197,917
Manipur,Kamjong,0,0,1471,1,49,1,13,2271,900.0,9,1,2235,1511,676
Manipur,Jiribam,0,9,2767,20,116,83,102,3453,8.7,8,92,4274,1944,455
Manipur,Pherzawl,0,66,2608,19,0,256,116,2212,2.48,8,322,2424,2401,991
Manipur,Noney,0,1,2973,1,0,149,57,2983,6.67,10,150,3966,1990,502
Manipur,Kakching,205,92,16821,223,0,86,256,6426,6.74,12,178,12305,10939,889
Meghalaya,East Khasi Hills,0,195,70087,176,0,201,400,47831,33.84,134,396,63011,54904,871
Meghalaya,South West Khasi Hills,0,39,7500,116,0,147,279,7640,7.53,14,186,8187,6953,849
Meghalaya,West Jaintia Hills,0,35,19002,21,0,250,173,14638,15.79,45,285,15746,17899,1137
Meghalaya,Ri-Bhoi,0,70,18107,43,0,218,215,14502,7.64,22,288,18067,14540,805
Meghalaya,East Jaintia Hills,0,4,11129,3,0,46,102,9360,0.0,0,50,12481,8005,641
Meghalaya,West Khasi Hills,0,77,21712,82,0,568,285,15336,6.98,45,645,18085,18963,1049
Meghalaya,West Garo Hills,0,74,54125,55,0,47,152,15060,32.23,39,121,34520,34661,1004
Meghalaya,South Garo Hills,140,0,10423,34,36,49,43,4905,22.45,11,49,8260,7069,856
Meghalaya,South West Garo Hills,0,59,19481,24,0,23,62,4955,21.95,18,82,11865,12566,1059
Meghalaya,North Garo Hills,0,28,11834,13,0,9,4,3091,35.14,13,37,7128,7799,1094
Meghalaya,East Garo Hills,470,15,10612,36,29,42,37,5947,22.81,13,57,9125,7436,815
Mizoram,Aizawl East,0,88,55137,72,0,280,317,19348,0.54,2,368,38606,35885,930
Mizoram,Aizawl West,0,0,38862,37,0,0,410,11336,0.0,0,0,23821,26375,1107
Mizoram,Mamit,0,97,13641,17,0,0,0,2918,3.09,3,97,9196,7367,801
Mizoram,Kolasib,0,0,15159,18,0,0,76,3770,0.0,0,0,9731,9200,945
Mizoram,Champhai,0,198,25501,33,0,3,0,3230,4.48,9,201,14550,14179,975
Mizoram,Serchhip,0,91,13506,18,0,29,43,3769,0.0,0,120,9675,7599,785
Mizoram,Lunglei,0,23,28352,61,0,2,51,6302,20.0,5,25,18519,16137,871
Mizoram,Lawngtlai,0,38,10905,45,0,383,83,4403,2.14,9,421,8266,7041,852
Mizoram,Siaha,40,18,9195,65,0,6,10,1668,25.0,6,24,5557,5306,955
Nagaland,Dimapur,143,149,39202,83,0,206,685,25929,12.68,45,355,39539,25603,648
Nagaland,Peren,0,2,4288,13,0,2,129,4618,150.0,6,4,5349,3567,667
Nagaland,Wokha,0,4,10313,8,0,1,143,5798,100.0,5,5,8368,7738,925
Nagaland,Mokokchung,35,36,19428,29,0,61,185,7307,23.71,23,97,13827,12912,934
Nagaland,Longleng,0,26,5699,38,0,4,38,2752,33.33,10,30,4595,3856,839
Nagaland,Mon,0,10,16611,41,0,713,356,8930,2.35,17,723,14816,10727,724
Nagaland,Tuensang,0,0,7901,17,0,0,122,5684,0.0,0,0,8596,4994,581
Nagaland,Kohima,196,77,19257,54,0,1287,441,14112,1.17,16,1364,19214,14156,737
Nagaland,Zunheboto,0,6,7513,10,0,0,67,3513,66.67,4,6,6343,4683,738
Nagaland,Phek,0,15,7591,15,0,30,99,5963,55.56,25,45,8217,5338,650
Nagaland,Kiphire,0,0,2863,2,0,0,21,2467,0.0,0,0,3652,1679,460
Odisha,Angul,644,2615,124165,2140,0,48,79,12129,2.14,57,2663,80485,55807,693
Odisha,Khurda,3245,4760,491735,4124,0,5013,7388,269304,3.65,357,9773,432219,328959,761
Odisha,Balasore,0,0,362411,4173,0,0,36,18115,0.0,0,0,200707,179785,896
Odisha,Balangir,29,1101,129254,726,0,32,16,15399,12.09,137,1133,77665,66975,862
Odisha,Ganjam,0,3146,525659,1920,0,1226,2494,145385,6.13,268,4372,343091,327894,956
Odisha,Kandhamal,246,282,91178,650,0,5,9,10829,14.98,43,287,48312,53682,1111
Odisha,Koraput,0,1447,201758,1221,0,67,1119,43651,8.32,126,1514,117906,127465,1081
Odisha,Sambalpur,0,1363,142517,1758,0,718,1302,102734,6.68,139,2081,138828,106416,767
Odisha,Sundargarh,81,2561,231884,1941,0,1023,6515,150061,5.47,196,3584,205541,176531,859
Odisha,Bhadrak,341,1935,186039,1503,0,152,70,9532,4.46,93,2087,105306,90273,857
Odisha,Kendujhar,44,2951,205438,2893,0,433,356,18558,3.13,106,3384,118527,105455,890
Odisha,Mayurbhanj,64,2347,245330,1544,0,99,60,21968,7.52,184,2446,134051,133234,994
Odisha,Cuttack,0,1900,367681,4861,0,829,7004,162135,2.6,71,2729,297368,232567,782
Odisha,Dhenkanal,0,2440,141388,1659,0,9,3,9569,4.94,121,2449,82881,68087,822
Odisha,Jagatsinghpur,0,2176,150362,2657,0,19,26,8506,1.14,25,2195,87091,71775,824
Odisha,Jajpur,0,5616,204689,2859,0,182,211,15808,1.07,62,5798,121519,98951,814
Odisha,Kendrapara,429,5309,195957,3692,0,48,21,8199,3.42,183,5357,107981,96167,891
Odisha,Nayagarh,0,1605,122026,1726,0,9,6,7312,1.61,26,1614,69816,59521,853
Odisha,Puri,0,482,246888,3255,0,1569,2330,50543,3.85,79,2051,160376,136994,854
Odisha,Kalahandi,0,1469,174770,809,0,286,1680,35869,5.98,105,1755,109061,101568,931
Odisha,Nuapada,0,174,62688,145,0,46,18,6207,27.27,60,220,34625,34259,989
Odisha,Subarnapur,0,1936,74003,567,0,1,2,6102,3.25,63,1937,41597,38507,926
Odisha,Gajapati,0,469,63980,370,0,46,32,8744,8.74,45,515,33982,38737,1140
Odisha,Boudh,0,232,50404,182,0,10,21,4601,11.57,28,242,30431,24568,807
Odisha,Malkangiri,1,178,62184,204,0,18,36,11100,17.35,34,196,36457,36818,1010
Odisha,Nabarangpur,739,661,113622,552,0,18,845,32434,17.82,121,679,68624,77435,1128
Odisha,Rayagada,64,593,113379,721,0,4,3,12827,10.55,63,597,60158,66041,1098
Odisha,Bargarh,0,3772,173842,1511,0,153,1003,35090,4.46,175,3925,110678,98235,888
Odisha,Deogarh,0,371,35422,235,0,5,15,5530,11.7,44,376,22628,18328,810
Odisha,Jharsuguda,0,746,74894,596,0,1067,521,10955,4.25,77,1813,48751,37103,761
Puducherry,Puducherry,560,636,115826,644,0,1930,1858,61471,6.39,164,2566,92820,84521,911
Puducherry,Karaikal,317,90,21053,144,0,292,221,5556,7.33,28,382,13609,12999,955
Puducherry,Mahe,0,0,13032,26,0,96,102,3074,4.17,4,96,7315,8793,1202
Puducherry,Yanam,0,43,5704,35,0,90,87,2054,5.26,7,133,4163,3596,864
Punjab,Kapurthala,0,865,97579,674,0,205,131,14796,5.61,60,1070,61278,51097,834
Punjab,Ferozpur,0,451,63825,364,0,344,261,20410,8.18,65,795,48891,35345,723
Punjab,Hoshiarpur,0,1174,245079,1050,0,605,462,49869,7.93,141,1779,161911,133032,822
Punjab,Mansa,9619,247,39525,221,0,168,207,19095,20.48,85,415,35339,23295,659
Punjab,Barnala,3000,539,47486,286,0,224,168,14558,6.16,47,763,36198,25848,714
Punjab,Fatehgarh Sahib,0,378,41145,184,0,150,58,12142,9.85,52,528,31220,22069,707
Punjab,Amritsar,750,705,234228,1268,181,1394,1560,66120,7.67,161,2099,167431,132941,794
Punjab,Pathankot,0,240,130018,216,0,483,353,19406,7.88,57,723,79179,70241,887
Punjab,Fazilka,0,299,67443,275,0,452,208,18147,10.52,79,751,49545,36045,728
Punjab,Ludhiana,2427,1746,453135,2538,1256,1639,1779,116659,6.65,225,3385,334516,235348,704
Punjab,Gurdaspur,85,933,256853,823,0,146,244,46342,12.14,131,1079,158099,145113,918
Punjab,Sri Muktsar Sahib,47,461,66333,374,0,557,426,20989,5.11,52,1018,50526,36797,728
Punjab,Moga,99,723,75487,670,0,696,365,14617,12.05,171,1419,50155,39950,797
Punjab,Jalandhar,0,1419,358140,1343,0,1629,863,57253,1.38,42,3048,222098,193283,870
Punjab,Bathinda,0,624,87477,479,0,786,1051,41799,7.8,110,1410,78590,50679,645
Punjab,Patiala,36,962,209672,1409,0,345,578,49827,7.88,103,1307,146563,112942,771
Punjab,Tarn Taran,1180,425,86791,517,0,709,389,20387,14.64,166,1134,59931,47246,788
Punjab,SAS Nagar,0,1166,171715,1074,0,5312,4423,223418,3.74,242,6478,241009,154132,640
Punjab,Rup Nagar,0,912,60798,797,0,387,202,11535,4.7,61,1299,41724,30614,734
Punjab,Sangrur,0,842,99847,661,0,708,558,29467,10.97,170,1550,76120,53189,699
Punjab,Faridkot,0,374,70501,281,0,168,128,16847,16.24,88,542,48028,39332,819
Punjab,SBS Nagar,0,555,99115,209,0,381,108,17824,5.77,54,936,61467,55462,902
Rajasthan,Bikaner,0,869,408712,780,0,36,1261,123031,8.29,75,905,287863,243889,847
Rajasthan,Jodhpur,81,9783,621959,8240,0,332,2795,153358,6.77,685,10115,418480,356984,853
Rajasthan,Kota,0,566,355840,499,0,181,1317,138845,21.82,163,747,267086,227623,852
Rajasthan,Udaipur,2132,1319,419196,983,20,3227,3303,145053,5.15,234,4546,292989,271353,926
Rajasthan,Jaipur I,0,3263,725447,2739,0,4994,5245,238742,3.79,313,8257,528441,436452,826
Rajasthan,Jaipur II,0,930,430576,958,298,2585,3865,149628,4.41,155,3515,315036,265669,843
Rajasthan,Ajmer,0,2732,491574,2063,0,168,1679,119106,9.66,280,2900,307815,302909,984
Rajasthan,Bharatpur,0,396,382344,3235,0,63,1784,101954,17.65,81,459,260932,223327,856
Rajasthan,Sri Ganganagar,0,583,336618,2064,0,203,1231,64892,11.96,94,786,211143,190349,902
Rajasthan,Jhunjhunu,96,5777,438170,3032,0,206,1499,68954,5.8,347,5983,248446,258907,1042
Rajasthan,Dausa,109,3361,208544,1912,0,323,1193,45572,6.68,246,3684,135971,118322,870
Rajasthan,Alwar,403,2890,696880,3831,0,127,2794,175875,17.34,523,3017,462962,409830,885
Rajasthan,Sikar,0,11045,483333,7347,0,973,2000,128460,3.76,452,12018,311028,300781,967
Rajasthan,Bundi,39,89,243639,126,0,11,707,39193,40.0,40,100,142457,140403,986
Rajasthan,Jhalawar,61,569,209844,607,0,150,1052,48069,9.87,71,719,135194,122804,908
Rajasthan,Baran,0,166,195574,216,0,2,786,40328,30.95,52,168,123932,111968,903
Rajasthan,Hanumangarh,0,437,289000,5296,0,10,1352,59128,5.15,23,447,184366,163798,888
Rajasthan,Rajsamand,0,214,195652,275,0,345,971,38699,5.55,31,559,115320,119060,1032
Rajasthan,Banswara,0,2083,279715,1141,0,342,1201,50724,4.33,105,2425,162723,167726,1031
Rajasthan,Dungarpur,0,254,176167,248,0,220,1144,37361,11.81,56,474,103877,109656,1056
Rajasthan,Chittorgarh,138,385,280009,232,0,63,1425,49684,16.07,72,448,169355,160344,947
Rajasthan,Pratapgarh,12768,680,95064,416,0,512,318,46411,13.26,158,1192,73917,67658,915
Rajasthan,Bhilwara,0,3039,382900,1835,0,627,1723,103053,7.75,284,3666,244935,241042,984
Rajasthan,Dholpur,0,128,194139,117,0,323,724,53278,10.86,49,451,132195,115194,871
Rajasthan,Karauli,533,267,231486,299,0,16,901,34999,27.21,77,283,137947,128497,931
Rajasthan,Tonk,0,1459,199789,1597,0,188,1028,39895,11.11,183,1647,125158,114561,915
Rajasthan,Jaisalmer,2077,268,86901,237,0,873,872,35353,6.92,79,1141,72129,50161,695
Rajasthan,Barmer,0,2765,422377,2099,0,441,1967,69932,10.73,344,3206,268344,223959,835
Rajasthan,Pali,0,1061,331097,1219,0,374,1236,87243,12.89,185,1435,219530,198948,906
Rajasthan,Churu,0,2920,307570,2913,0,29,1387,58175,6.48,191,2949,185572,180164,971
Rajasthan,Sirohi,0,304,157434,184,0,117,719,35016,21.14,89,421,100127,92329,922
Rajasthan,Nagaur,847,2885,696558,2714,0,176,2428,92004,13.03,399,3061,391533,397122,1014
Rajasthan,Jalore,0,755,236955,706,0,16,1234,41647,16.73,129,771,149254,129354,867
Rajasthan,Sawai Madhopur,0,978,187430,420,0,77,914,49675,11.85,125,1055,128180,109013,850
Sikkim,East Sikkim,0,70,70519,26,0,90,23,22203,12.5,20,160,49523,43193,872
Sikkim,West Sikkim,0,0,31235,0,0,0,1,3975,0.0,0,0,19121,16087,841
Sikkim,North Sikkim,0,8,8593,5,0,13,7,2320,42.86,9,21,6175,4738,767
Sikkim,South Sikkim,0,0,37455,5,0,0,16,3344,0.0,0,0,22024,18770,852
Tamil Nadu,Coimbatore,0,8825,357747,5172,0,2895,4632,143283,3.33,390,11720,280510,220590,786
Tamil Nadu,Madurai,0,2649,189156,1714,0,2370,7302,109986,4.0,201,5019,163344,135812,831
Tamil Nadu,Thanjavur,275,3259,113222,1252,0,2531,3731,61458,3.97,230,5790,98888,75844,767
Tamil Nadu,Viluppuram,5,400,94251,719,0,555,2937,46839,7.85,75,955,76731,64330,838
Tamil Nadu,Vellore,140,1993,112607,914,717,3668,2180,64875,2.28,129,5661,94676,82847,875
Tamil Nadu,Kanyakumari,0,5681,96470,1390,0,5836,1645,62331,1.94,223,11517,83990,74830,891
Tamil Nadu,Salem,0,4060,151033,1391,0,1973,3299,86102,4.09,247,6033,131403,105759,805
Tamil Nadu,Pudukkottai,95,655,50335,550,0,808,1350,21709,7.31,107,1463,38355,33685,878
Tamil Nadu,Cuddalore,49,2198,121406,682,0,2607,3778,50389,4.27,205,4805,101869,69923,686
Tamil Nadu,Tirunelveli,0,1337,62443,1071,0,2282,4577,60372,4.73,171,3619,72026,50819,706
Tamil Nadu,Virudhunagar,0,516,71676,618,0,1116,1346,29680,3.55,58,1632,47927,53439,1115
Tamil Nadu,Tirupattur,0,1327,62266,878,0,3071,3087,42056,3.46,152,4398,53576,50743,947
Tamil Nadu,Tenkasi,0,2446,50038,781,0,4225,3107,44439,1.78,119,6671,50975,43506,853
Tamil Nadu,Kallakurichi,404,1423,48804,756,0,2644,1999,33872,5.48,223,4067,45361,37333,823
Tamil Nadu,Tiruvannamalai,0,392,47512,784,0,1015,2198,32492,9.45,133,1407,44810,35209,786
Tamil Nadu,Thoothukudi (Tuticorin),0,653,43206,890,0,1385,2747,37080,5.0,102,2038,46280,34010,735
Tamil Nadu,Ariyalur,0,628,38103,498,0,975,1266,25748,1.68,27,1603,37437,26436,706
Tamil Nadu,Dindigul,85,1457,63749,645,0,3635,2223,37618,2.51,128,5092,53673,47699,889
Tamil Nadu,Kanchipuram,174,504,53027,507,0,782,3852,50051,7.31,94,1286,63952,39133,612
