state,district,slots,today,Total doses til date,avgdaily,slots 18-44,paid slot,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses,male,female,gratio,fully
Arunachal Pradesh,West Siang,0,11,10255,19,0,0,1,108,5771,66.67,8,12,8422,7604,903,4152
Arunachal Pradesh,Papum Pare,0,33,7842,90,0,0,16,241,9245,22.45,11,49,10524,6564,624,4535
Arunachal Pradesh,Longding,0,80,3681,188,0,0,8,52,3593,13.64,12,88,4746,2531,533,1681
Arunachal Pradesh,Upper Subansiri,0,96,9501,101,0,0,0,125,4368,4.17,4,96,7208,6660,924,3130
Arunachal Pradesh,East Siang,0,0,14168,42,0,0,0,207,8693,0.0,0,0,11764,11096,943,8489
Assam,Dibrugarh,0,174,139202,972,0,0,2067,2975,86840,3.08,69,2241,120985,105039,868,41561
Assam,Sivasagar,0,40,72150,246,0,0,1167,611,21733,1.08,13,1207,50832,43045,847,24771
Assam,Tinsukia,0,288,100466,1545,0,0,0,2747,55906,4.17,12,288,84966,71385,840,24048
Assam,Baksa,0,43,50568,246,0,0,278,501,19361,5.92,19,321,38197,31726,831,15120
Assam,Barpeta,0,971,132559,373,0,0,701,566,35020,3.47,58,1672,87844,79722,908,86125
Assam,Darrang,0,19,72399,302,0,0,313,634,28890,2.41,8,332,56043,45233,807,23320
Assam,Kamrup Metropolitan,0,1812,257546,1255,1559,0,14658,9062,292240,2.79,460,16470,309865,240053,775,100240
Assam,Kamrup Rural,134,367,192775,1625,0,0,2214,1263,61214,4.61,119,2581,135953,118002,868,51106
Assam,Karbi-Anglong,0,130,39743,259,0,0,10,50,19307,0.0,0,140,33299,25751,773,14954
Assam,Nalbari,0,1837,61644,567,0,0,282,605,21776,5.71,121,2119,46461,36946,795,16713
Assam,Golaghat,0,30,83556,128,0,0,360,543,29634,0.0,0,390,62620,50557,807,27063
Assam,Jorhat,0,0,96583,469,0,0,431,876,37622,2.09,9,431,72710,61484,846,31256
Assam,Morigaon,0,30,69839,300,0,0,22,530,21376,15.38,8,52,46322,44885,969,17563
Assam,Nagaon,0,1344,141296,1449,0,0,3167,4254,74554,2.19,99,4511,110874,104957,947,45950
Assam,Bongaigaon,0,14,59545,136,0,0,4,560,28721,11.11,2,18,47233,41023,869,24100
Assam,Chirang,31,231,29878,328,0,0,9,248,16274,8.33,20,240,26775,19372,724,14358
Assam,Dhubri,0,156,76903,265,0,0,949,515,26617,1.36,15,1105,57086,46420,813,30421
Assam,Goalpara,0,0,55976,61,0,0,0,161,28834,0.0,0,0,44508,40266,905,21905
Assam,Kokrajhar,0,37,51028,360,0,0,1418,511,27884,4.47,65,1455,44741,34168,764,19742
Assam,Dhemaji,0,0,65598,135,0,0,0,523,24944,0.0,0,0,46118,44408,963,20270
Assam,Lakhimpur,0,0,83033,433,0,0,1210,561,28434,0.0,0,1210,58669,52786,900,28923
Assam,Sonitpur,0,338,104859,328,0,0,2988,2038,57790,3.43,114,3326,85975,76672,892,62451
Assam,Udalguri,0,114,48851,214,0,0,14,460,22311,9.38,12,128,38696,32454,839,16218
Assam,Cachar,0,1673,119645,2352,0,0,4104,5995,85988,2.65,153,5777,108753,96877,891,37737
Assam,Dima Hasao,398,51,19993,44,0,0,33,186,11370,19.05,16,84,18600,12756,686,9921
Assam,Hailakandi,0,136,52933,386,57,0,718,404,23142,6.56,56,854,42107,33963,807,17874
Assam,Karimganj,0,77,67097,322,0,0,100,526,30093,7.34,13,177,53543,43639,815,24052
Bihar,Madhepura,0,1009,125862,655,25,0,958,1440,53473,5.74,113,1967,98972,80352,812,28439
Bihar,Saharsa,0,852,137583,1181,43,0,416,1395,53635,5.68,72,1268,102060,89128,873,32194
Bihar,Supaul,0,268,145305,1582,0,0,371,1204,56822,11.11,71,639,112930,89226,790,23793
Bihar,Purnia,0,1129,260384,2568,0,0,748,3266,113981,7.09,133,1877,200809,173523,864,53215
Bihar,Araria,0,101,149501,509,2761,0,628,1385,66013,5.62,41,729,120011,95532,796,29748
Bihar,Katihar,976,1357,137235,1724,0,0,966,2647,93120,5.47,127,2323,125766,104620,832,39474
Bihar,Kishanganj,0,384,86259,604,0,0,331,1131,48133,6.29,45,715,75039,59372,791,27422
Bihar,Aurangabad,0,848,126621,1513,0,0,1337,1893,67203,7.55,165,2185,112725,81106,720,30448
Bihar,Arwal,0,135,36645,175,0,0,380,457,18568,2.91,15,515,30623,24592,803,12762
Bihar,Gaya,0,1099,238990,1386,0,0,3441,3374,142391,7.27,330,4540,211726,169730,802,99021
Bihar,Kaimur,1619,100,101533,444,0,0,439,1051,45868,7.61,41,539,82587,64807,785,21824
Bihar,Rohtas,483,1233,185640,1312,0,0,249,2088,84126,1.89,28,1482,154291,115508,749,46248
Bihar,Bhagalpur,0,1018,225821,839,41,0,1603,2976,117664,1.87,49,2621,188011,155460,827,61491
Bihar,Banka,0,245,133369,710,66,0,165,1171,53247,2.44,10,410,98088,88539,903,38006
Bihar,Lakhisarai,22,322,50448,364,0,0,517,560,26326,1.31,11,839,42262,34503,816,13332
Bihar,Munger,0,308,89217,393,37,0,853,1367,48435,0.78,9,1161,79088,58557,740,28634
Bihar,Muzaffarpur,0,1978,263321,2069,31,0,607,3697,160032,4.45,115,2585,240078,183325,764,60827
Bihar,Sheohar,0,121,58334,163,113,0,720,440,18644,1.07,9,841,41413,35571,859,13510
Bihar,Sitamarhi,0,556,189763,905,0,0,957,1460,78745,3.11,47,1513,146307,122235,835,44147
Bihar,Vaishali,0,549,230494,935,0,0,595,1725,82781,9.27,106,1144,167965,145491,866,63049
Bihar,Nalanda,1745,279,232777,662,691,0,1396,2578,103163,4.48,75,1675,179330,156652,874,59779
Bihar,Jehanabad,0,236,70140,909,0,0,452,1041,39092,4.5,31,689,60080,49184,819,16454
Bihar,Nawada,0,393,140119,619,270,0,648,1530,61431,10.47,109,1041,107287,94278,879,39397
Bihar,Sheikhpura,0,334,43580,245,49,0,655,501,18527,1.11,11,989,33350,28760,862,13658
Bihar,Darbhanga,0,2468,297021,2618,0,0,402,2664,124476,4.18,120,2870,223351,198170,887,79220
Bihar,Madhubani,0,1661,282005,1665,0,0,887,2618,116800,1.65,42,2548,214020,184900,864,78361
Bihar,Samastipur,0,932,262769,1114,0,0,518,2730,117930,0.69,10,1450,205520,175229,853,79695
Bihar,Patna,707,2655,542348,3528,0,0,4450,17756,430218,2.46,175,7105,569205,403796,709,297710
Bihar,Begusarai,0,740,212967,951,0,0,675,2481,96892,6.01,85,1415,168697,141217,837,50322
Bihar,Bhojpur,0,773,158200,828,128,0,2452,1942,79654,2.95,95,3225,136114,101857,748,44521
Bihar,Buxar,883,705,120876,930,0,0,11,1365,47177,7.54,54,716,94587,73473,777,31913
Bihar,Khagaria,0,288,92731,381,137,0,1096,1090,43825,4.77,66,1384,73591,62993,856,23460
Bihar,Saran,162,2575,307122,2367,0,0,870,2958,130700,5.66,195,3445,238683,199264,835,83727
Bihar,Siwan,1843,945,301056,1166,0,0,173,2513,102824,11.81,132,1118,216713,187268,864,83750
Bihar,Gopalganj,0,1107,166375,1432,0,0,471,2024,68078,5.2,82,1578,133812,100691,752,40761
Bihar,East Champaran,0,3844,301653,3730,0,0,2225,2496,141238,2.82,171,6069,254847,187906,737,57634
Bihar,West Champaran,10,962,180719,1345,141,0,2344,2912,108364,3.15,104,3306,171960,117198,682,36156
Bihar,Jamui,0,237,113108,785,0,0,217,1649,52324,5.73,26,454,91276,74197,813,28016
Chandigarh,Chandigarh,288,249,202918,515,815,815,3644,3018,126485,1.72,67,3893,186044,143472,771,75755
Chhattisgarh,Raipur,93,857,326996,263,0,0,184,146,64542,12.39,129,1041,207801,183758,884,129965
Chhattisgarh,Balod,5479,115,166215,151,0,0,6,2,9639,7.44,9,121,83733,92105,1100,35329
Chhattisgarh,Baloda bazar,67,10,184361,28,0,0,0,3,9974,0.0,0,10,91499,102935,1125,29982
Chhattisgarh,Balrampur,3560,0,127013,35,0,0,2,1,12187,400.0,8,2,69271,69916,1009,20048
Chhattisgarh,Bastar,895,14,138245,41,0,0,7,21,22555,42.86,9,21,76579,84224,1100,36896
Chhattisgarh,Bemetara,14593,0,92228,14,0,0,0,0,6254,0.0,0,0,48221,50255,1042,16932
Chhattisgarh,Bijapur,831,0,36202,5,0,0,0,8,17254,0.0,0,0,30987,22462,725,19028
Chhattisgarh,Bilaspur,40,153,314631,119,0,0,25,21,30561,17.98,32,178,168226,176945,1052,77528
Chhattisgarh,Dantewada,280,40,56625,15,0,0,0,4,13687,0.0,0,40,34711,35590,1025,25099
Chhattisgarh,Dhamtari,88,87,168366,33,0,0,6,3,10437,7.53,7,93,84479,94302,1116,43760
Chhattisgarh,Durg,935,178,336579,199,0,0,32,54,36419,14.29,30,210,189706,183278,966,107495
Chhattisgarh,Gariaband,440,10,99053,6,0,0,0,1,6790,0.0,0,10,49279,56558,1148,15511
Chhattisgarh,Janjgir-Champa,0,60,261470,39,0,0,0,2,14897,16.67,10,60,131988,144375,1094,54296
Chhattisgarh,Jashpur,1479,103,156275,58,0,0,57,0,14845,0.0,0,160,78689,92411,1174,36444
Chhattisgarh,Kanker,4300,45,134731,24,0,0,20,6,21263,7.69,5,65,78368,77616,990,41641
Chhattisgarh,Kondagaon,120,53,107119,91,0,0,0,2,10105,13.21,7,53,53892,63319,1175,21153
Chhattisgarh,Korba,1596,32,269236,119,0,0,10,17,18524,42.86,18,42,140045,147699,1055,51074
Chhattisgarh,Koriya,2499,80,105097,80,0,0,6,7,10700,16.28,14,86,57045,58748,1030,21739
Chhattisgarh,Mahasamund,0,692,238896,225,0,0,11,6,10458,1.0,7,703,117182,132144,1128,64581
Chhattisgarh,Mungeli,129,0,124442,18,0,0,0,3,6061,0.0,0,0,62199,68303,1098,16377
Chhattisgarh,Narayanpur,0,15,15818,2,0,0,12,3,7077,11.11,3,27,12833,10062,784,7501
Chhattisgarh,Raigarh,615,100,351759,66,0,0,11,15,25958,8.11,9,111,184483,193219,1047,112257
Chhattisgarh,Rajnandgaon,750,127,278830,58,0,0,15,8,20602,12.68,18,142,143179,156237,1091,42866
Chhattisgarh,Sukma,0,12,49543,33,0,0,8,8,21348,0.0,0,20,39967,30919,774,25471
Chhattisgarh,Surajpur,0,18,162469,19,0,0,0,2,12949,66.67,12,18,85713,89679,1046,25040
Chhattisgarh,Surguja,20,152,213216,138,0,0,42,12,16632,13.4,26,194,110300,119515,1084,47174
Chhattisgarh,Kawardha,1399,161,121590,169,0,0,7,8,12471,7.14,12,168,65435,68606,1048,25859
Chhattisgarh,Gaurela Pendra Marwahi ,0,129,64772,73,0,0,3,1,4048,36.36,48,132,32359,36451,1126,8770
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,0,12,36290,154,0,0,58,2564,73756,0.0,0,70,76330,33717,442,12047
Dadra and Nagar Haveli and Daman and Diu,Daman,0,51,30713,214,0,0,0,2770,69665,17.65,9,51,65655,34831,531,8641
Dadra and Nagar Haveli and Daman and Diu,Diu,0,42,12228,91,0,0,154,374,17813,2.04,4,196,14582,15462,1060,5661
Delhi,New Delhi,0,46,249334,715,100,100,526,1582,126197,3.15,18,572,227942,148000,649,162165
Delhi,Central Delhi,436,110,280836,861,8313,8313,1083,2334,221108,5.62,67,1193,296705,205524,693,153801
Delhi,West Delhi,0,60,358343,750,0,0,590,1777,145546,1.54,10,650,280557,223405,796,172205
Delhi,North West Delhi,3,69,336511,724,121,121,1054,2628,206154,1.51,17,1123,302702,240221,794,164631
Delhi,South East Delhi,0,1199,240213,1198,0,0,1685,3750,217376,4.02,116,2884,276927,180874,653,144945
Delhi,East Delhi,1123,526,197185,966,4420,4420,1887,2903,119313,3.61,87,2413,177109,139495,788,79424
Delhi,North Delhi,0,54,189131,657,0,0,1,629,125978,27.27,15,55,183119,132000,721,96907
Delhi,North East Delhi,0,0,156622,1044,0,0,0,1290,114717,0.0,0,0,160610,110888,690,86337
Delhi,Shahdara,0,0,194750,428,0,0,0,1206,121375,0.0,0,0,178687,137627,770,83714
Delhi,South Delhi,614,426,255263,966,819,819,3468,6798,286767,4.01,156,3894,327812,214987,656,163608
Delhi,South West Delhi,222,134,328276,1302,248,248,1424,3374,175736,1.41,22,1558,288225,216444,751,135421
Goa,North Goa,168,392,158968,506,0,0,6083,3611,94692,1.31,85,6475,133222,120468,904,47933
Goa,South Goa,100,584,190927,606,0,0,9919,4807,96197,2.07,217,10503,142632,144489,1013,49956
Gujarat,Gandhinagar,0,828,197908,856,27,27,3031,3196,62446,4.69,181,3859,139078,121279,872,89123
Gujarat,Ahmedabad,0,1049,361513,678,0,0,5478,6586,92916,2.96,193,6527,254811,199615,783,97163
Gujarat,Vadodara,38,1753,293671,1329,161,0,4615,5359,112825,3.23,206,6374,226130,180432,798,105067
Gujarat,Kheda,0,3605,347985,2737,275,0,3398,4304,102527,2.67,187,7003,239078,211465,885,152403
Gujarat,Surendranagar,0,1632,184950,1461,178,0,5161,6052,75025,2.46,167,6793,140330,119651,853,71647
Gujarat,Aravalli,115,980,229024,430,32,0,2255,2667,48806,3.55,115,3235,142172,135639,954,115360
Gujarat,Banaskantha,0,241,635595,764,297,0,2580,3819,89077,4.93,139,2821,395007,329794,835,193915
Gujarat,Mehsana,0,1251,394797,1534,1,0,5780,5482,180230,3.54,249,7031,300132,274862,916,163213
Gujarat,Patan,0,870,197554,935,176,0,3971,4276,72984,4.94,239,4841,141978,128680,906,81868
Gujarat,Sabarkantha,14,1234,285716,1011,0,0,3871,3814,70026,4.02,205,5105,186320,169385,909,121149
Gujarat,Dang,0,58,31442,75,516,0,281,414,9468,3.24,11,339,21384,19526,913,9650
Gujarat,Navsari,0,360,263590,460,0,0,4014,4349,71183,3.57,156,4374,165053,169785,1029,132596
Gujarat,Surat,8,823,208484,1082,4,0,5089,5468,88726,3.52,208,5912,164473,132836,808,100383
Gujarat,Tapi,0,1150,152947,1195,775,0,1477,2412,37361,4.68,123,2627,98209,92097,938,39234
Gujarat,Valsad,0,440,256287,645,0,0,5578,5372,98040,2.19,132,6018,195977,158358,808,134711
Gujarat,Devbhumi Dwaraka,0,611,111925,449,1,0,3697,3451,49433,2.6,112,4308,88800,72561,817,66438
Gujarat,Jamnagar,0,649,165972,369,426,0,2978,3779,81766,3.67,133,3627,140101,107690,769,70085
Gujarat,Kutch,1086,544,271074,608,4,0,5104,4857,163901,3.22,182,5648,246610,188454,764,130178
Gujarat,Morbi,0,380,124189,632,0,0,2818,2744,40271,3.81,122,3198,88732,75727,853,57701
Gujarat,Porbandar,89,203,134605,91,0,0,2162,1989,37555,2.33,55,2365,89044,83123,934,79684
Gujarat,Rajkot,408,1721,260364,994,0,0,5797,5951,80678,4.55,342,7518,179559,161503,899,102750
Gujarat,Amreli,0,454,243793,437,0,0,175,1932,41397,6.52,41,629,145501,139701,960,109026
Gujarat,Bhavnagar,0,1231,240929,931,1030,0,4292,4008,84709,3.39,187,5523,177494,148177,835,85667
Gujarat,Botad,0,466,66113,435,51,0,1774,1857,27053,5.36,120,2240,50159,43006,857,32088
Gujarat,Gir Somnath,25,65,182400,774,245,0,3344,3457,54172,2.96,101,3409,129765,106740,823,69617
Gujarat,Junagadh,0,307,203571,713,0,0,2169,2793,47731,5.41,134,2476,131555,119739,910,61632
Gujarat,Anand,37,2049,396023,1299,0,0,6417,6484,101580,2.88,244,8466,254628,242987,954,161119
Gujarat,Bharuch,0,2467,257967,2713,0,0,4402,4728,151945,3.33,229,6871,230402,179553,779,112217
Gujarat,Chhotaudepur,0,787,166137,424,1572,0,901,922,24058,4.86,82,1688,98836,91331,924,76441
Gujarat,Dahod,287,388,332695,731,1509,0,2222,3083,59218,4.6,120,2610,197631,194286,983,175326
Gujarat,Mahisagar,5,1162,245968,236,50,0,2832,2679,41066,2.15,86,3994,147937,139131,940,107545
Gujarat,Narmada,0,616,127390,234,124,0,1178,1182,25723,3.68,66,1794,78479,74625,951,56134
Gujarat,Panchmahal,0,210,291335,289,224,0,4067,3812,63901,2.64,113,4277,185145,170071,919,143092
Haryana,Kurukshetra,0,0,141924,551,0,0,347,1728,55359,0.86,3,347,103909,93420,899,30197
Haryana,Panchkula,0,6,119181,192,266,266,68,1068,71841,21.62,16,74,103262,87894,851,51058
Haryana,Gurgaon,618,768,407225,1499,2529,2529,5120,15321,454728,3.6,212,5888,525978,337947,643,173590
Haryana,Jhajjar,190,223,141399,588,0,0,1592,1824,57144,4.13,75,1815,105629,92932,880,39507
Haryana,Kaithal,0,65,109801,243,0,0,732,1551,60958,5.4,43,797,90353,80536,891,27841
Haryana,Hisar,0,46,165158,386,0,0,0,1706,73485,30.43,14,46,129338,109352,845,32709
Haryana,Rohtak,0,311,139036,413,0,0,531,1504,63582,5.7,48,842,109253,94135,862,39904
Haryana,Ambala,0,2044,226343,804,0,0,5168,3630,147152,2.05,148,7212,199687,174098,872,99292
Haryana,Sirsa,0,0,179189,486,0,0,0,1811,61086,0.0,0,0,125566,114711,914,54333
Haryana,Panipat,0,122,135079,362,0,0,3122,2347,71189,0.8,26,3244,114922,91417,795,34593
Haryana,Fatehabad,0,190,103267,322,0,0,475,1328,52753,3.76,25,665,82467,73583,892,22875
Haryana,Yamunanagar,0,0,175364,471,0,0,363,1516,61807,1.93,7,363,126271,110899,878,46163
Haryana,Sonipat,0,516,218586,527,1,0,3429,3695,112281,2.15,85,3945,179956,151145,840,67519
Haryana,Faridabad,449,108,335347,1361,733,733,1476,7013,213452,3.54,56,1584,319703,230287,720,103229
Haryana,Bhiwani,0,239,149898,251,0,0,1000,1905,61538,3.31,41,1239,111570,99892,895,30824
Haryana,Charkhi Dadri,0,0,101842,376,0,0,50,1154,40109,0.0,0,50,73099,68872,942,23518
Haryana,Rewari,0,72,149968,540,0,0,905,2250,66502,3.38,33,977,118745,97835,824,38992
Haryana,Karnal,0,140,216246,353,0,0,870,2830,94407,0.99,10,1010,165106,145691,882,66198
Haryana,Jind,0,0,130328,628,0,0,0,945,49420,0.0,0,0,94310,85443,906,20598
Haryana,Nuh,0,0,42506,34,0,0,123,451,34417,13.82,17,123,44595,32382,726,7512
Haryana,Mahendragarh,0,102,149067,725,0,0,494,1709,56550,7.38,44,596,106727,98965,927,31182
Haryana,Palwal,0,32,142924,357,0,0,197,1465,72067,9.17,21,229,119416,95662,801,24315
Himachal Pradesh,Shimla,0,8,219730,347,0,0,21,967,50834,3.45,1,29,142630,127919,897,53863
Himachal Pradesh,Solan,0,13,138164,419,0,0,61,1323,46083,21.62,16,74,109130,75138,689,23624
Himachal Pradesh,Lahaul Spiti,0,0,8208,3,0,0,0,20,2161,0.0,0,0,5352,5016,937,3369
Himachal Pradesh,Kullu,0,0,106643,54,0,0,0,290,17917,0.0,0,0,63789,60767,953,28368
Himachal Pradesh,Sirmaur,0,0,90865,203,0,0,0,396,26010,0.0,0,0,64759,52122,805,24132
Himachal Pradesh,Kangra,0,0,407025,1154,0,0,0,1079,58316,0.0,0,0,225233,240083,1066,87100
Himachal Pradesh,Chamba,0,0,119711,406,0,0,0,342,21504,0.0,0,0,70644,70559,999,24260
Himachal Pradesh,Mandi,0,0,280664,184,0,0,0,536,39601,0.0,0,0,152016,168272,1107,73831
Himachal Pradesh,Kinnaur,0,0,24218,38,0,0,0,176,7493,0.0,0,0,16974,14738,868,8753
Himachal Pradesh,Hamirpur,0,0,160327,85,0,0,0,234,17799,0.0,0,0,82961,95154,1147,34592
Himachal Pradesh,Una,0,20,150850,210,0,0,9,159,18931,3.45,1,29,84954,84818,998,38758
Himachal Pradesh,Bilaspur,0,0,124136,69,0,0,0,141,14567,0.0,0,0,67897,70800,1043,35325
Jammu & Kashmir,Srinagar,1401,497,154324,1102,2323,194,1016,1555,102923,10.38,157,1513,173632,83609,482,49300
Jammu & Kashmir,Kulgam,0,229,99702,1030,0,0,5,11,7685,23.93,56,234,61479,45893,746,12719
Jammu & Kashmir,Shopian,0,0,64270,18,0,0,92,18,4573,19.57,18,92,39305,29535,751,10726
Jammu & Kashmir,Bandipore,0,124,83189,495,0,0,2,18,7783,26.98,34,126,54822,36145,659,12175
Jammu & Kashmir,Anantnag,299,934,175904,1776,0,0,280,680,44179,14.5,176,1214,128917,91139,707,23707
Jammu & Kashmir,Baramulla,1420,1056,221516,1699,800,0,2011,1276,52823,4.34,133,3067,159337,114894,721,48069
Jammu & Kashmir,Kupwara,0,220,99898,2127,3724,0,2239,401,16056,4.11,101,2459,71467,44473,622,19087
Jammu & Kashmir,Pulwama,0,64,115057,1076,17,0,4634,733,20905,2.38,112,4698,81486,54473,668,23773
Jammu & Kashmir,Ganderbal,0,0,71739,26,0,0,0,532,12989,0.0,0,0,49920,34802,697,14140
Jammu & Kashmir,Budgam,980,409,150739,555,79,0,853,985,54379,10.14,128,1262,123247,81862,664,30640
Jammu & Kashmir,Jammu,0,4,394881,368,0,0,1655,1721,122496,1.87,31,1659,288281,229215,795,148515
Jammu & Kashmir,Kishtwar,100,65,45007,100,0,0,5,41,8724,0.0,0,70,31823,21901,688,12039
Jammu & Kashmir,Doda,60,54,84764,404,0,0,0,32,9054,29.63,16,54,51794,42014,811,23827
Jammu & Kashmir,Udhampur,0,67,117450,203,0,0,1924,1348,50489,2.46,49,1991,93173,74759,802,28417
Jammu & Kashmir,Kathua,1750,127,134543,381,0,0,1619,1261,42828,3.09,54,1746,97137,80224,826,31011
Jammu & Kashmir,Ramban,100,0,62589,17,0,0,0,13,7821,0.0,0,0,42160,28247,670,19195
Jammu & Kashmir,Samba,0,270,84727,116,0,0,91,85,11737,8.03,29,361,53838,42608,791,21554
Jammu & Kashmir,Rajouri,4099,622,115344,1148,0,0,1619,1562,46975,7.05,158,2242,92992,69335,746,23136
Jammu & Kashmir,Poonch,4800,484,101866,545,0,0,15,51,9120,12.22,61,499,61747,49233,797,17301
Jammu & Kashmir,Reasi,0,60,67443,133,0,0,625,650,15260,6.57,45,685,49361,33340,675,14081
Jharkhand,Ranchi,886,1574,251834,982,1784,1670,7455,5092,186297,3.99,360,9030,244695,193568,791,107041
Jharkhand,Koderma,409,3159,80421,2154,0,0,1256,1115,32092,6.23,275,4415,57704,54827,950,13332
Jharkhand,Bokaro,0,1783,157788,775,0,0,2596,2655,78596,0.94,41,4379,136397,100038,733,57380
Jharkhand,Garhwa,1219,679,95852,846,353,0,988,1250,56811,3.78,63,1667,85729,66931,781,26792
Jharkhand,Latehar,493,267,51014,220,868,0,1151,1051,36379,10.01,142,1418,49462,37948,767,14428
Jharkhand,Chatra,0,554,81385,418,91,0,712,917,32498,9.79,124,1266,62177,51693,831,14977
Jharkhand,Palamu,0,1606,189379,1638,122,0,2247,2131,65954,4.59,177,3853,139239,116110,834,43033
Jharkhand,East Singhbhum,50,3167,293008,2617,0,0,5303,3960,122161,1.77,150,8470,230477,184830,802,85452
Jharkhand,Seraikela Kharsawan,346,658,97509,646,5,5,1738,1495,44147,5.59,134,2396,79369,62297,785,26076
Jharkhand,Simdega,10280,582,53314,614,10062,0,2920,1262,36300,4.23,148,3502,44076,45550,1033,11009
Jharkhand,Lohardaga,0,262,46594,226,158,0,1160,1184,27836,9.7,138,1422,39025,35400,907,10623
Jharkhand,Gumla,593,998,102303,1712,420,0,933,1622,40686,9.79,189,1931,68292,74752,1095,19433
Jharkhand,Khunti,555,96,54897,189,81,0,1273,883,33544,5.92,81,1369,46590,41857,898,15507
