state,district,today,Total doses til date,avgdaily,slots,paid slot,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses,male,female,gratio,fully,people,avg people,sites
Andhra Pradesh,West Godavari,2742,1254032,6252,0,0,6200,11684,483052,3.11,278,8942,743010,993854,1338,323889,1413195,14467,265
Arunachal Pradesh,Itanagar Capital Complex,180,35821,284,0,0,661,749,77653,3.45,29,841,64984,48478,746,23064,90410,384,8
Arunachal Pradesh,Lower Siang,0,7676,70,0,0,0,64,9414,0.0,0,0,9217,7872,854,3345,13745,73,0
Arunachal Pradesh,Pakke Kessang,13,5375,46,0,0,37,56,4062,20.0,10,50,4965,4469,900,2605,6832,52,2
Arunachal Pradesh,Changlang,142,34294,412,674,0,211,578,50351,4.82,17,353,48075,36560,760,13622,71023,630,12
Arunachal Pradesh,Kurung Kumey,16,4920,25,10,0,114,70,5527,0.0,0,130,5012,5332,1064,2602,7845,74,3
Arunachal Pradesh,Anjaw,24,4929,39,0,0,31,38,7528,27.27,15,55,6832,5624,823,2025,10432,33,2
Arunachal Pradesh,East Kameng,71,12933,102,0,0,51,38,11245,6.56,8,122,12735,11440,898,4728,19450,38,2
Arunachal Pradesh,Kamle,0,2929,29,0,0,0,51,3670,0.0,0,0,3828,2771,724,1066,5533,60,0
Arunachal Pradesh,Dibang Valley,30,1549,4,219,0,60,9,3173,0.0,0,90,2932,1790,611,1089,3633,12,2
Arunachal Pradesh,Tirap,46,12136,90,0,0,51,98,20349,3.09,3,97,18785,13694,729,4606,27879,101,3
Arunachal Pradesh,Kra Daadi,66,3031,29,0,0,23,20,3663,12.36,11,89,3525,3169,899,1348,5346,21,3
Arunachal Pradesh,West Kameng,83,24244,132,2,0,166,301,34133,16.47,41,249,32513,25849,795,11940,46437,302,8
Arunachal Pradesh,Lohit,70,12063,132,0,0,158,168,19460,5.26,12,228,17722,13791,778,5346,26177,184,4
Arunachal Pradesh,Tawang,54,13853,76,0,0,100,64,19643,10.39,16,154,18075,15409,853,7597,25899,61,2
Arunachal Pradesh,Lower Dibang Valley,65,14704,95,593,0,126,153,20725,20.42,39,191,19475,15950,819,7213,28216,145,8
Arunachal Pradesh,Lower Subansiri,51,13415,118,0,0,108,161,16987,6.92,11,159,16218,14182,874,6736,23666,164,4
Arunachal Pradesh,Lepa Rada,23,7690,32,0,0,25,26,9143,4.17,2,48,9448,7382,781,4355,12478,22,2
Arunachal Pradesh,Upper Siang,19,11403,72,0,0,103,116,10477,6.56,8,122,11653,10225,877,5297,16583,114,1
Arunachal Pradesh,Shi Yomi,23,3733,20,0,0,20,15,4322,16.28,7,43,4086,3969,971,1875,6180,16,2
Arunachal Pradesh,Namsai,220,27618,233,0,0,148,160,37842,11.41,42,368,35417,30040,848,10359,55101,179,11
Arunachal Pradesh,Siang,29,8333,44,1,0,35,52,8592,25.0,16,64,8925,7997,896,3686,13239,48,3
Arunachal Pradesh,West Siang,30,20139,93,0,0,54,94,21985,7.14,6,84,22451,19668,876,10791,31333,81,1
Arunachal Pradesh,Papum Pare,41,13449,84,0,0,102,136,20683,4.9,7,143,20533,13594,662,7781,26351,114,1
Arunachal Pradesh,Longding,38,7941,40,2,0,57,56,11136,15.79,15,95,12064,7013,581,2658,16419,47,4
Arunachal Pradesh,Upper Subansiri,89,15712,113,46,0,129,157,10470,19.27,42,218,13698,12480,911,5580,20602,178,5
Arunachal Pradesh,East Siang,91,27060,118,6,0,154,140,37335,14.29,35,245,33435,30950,926,13906,50489,87,10
Assam,Dibrugarh,5085,268652,3991,0,0,5498,5265,267397,2.91,306,10514,281375,254607,905,104333,431716,6813,72
Assam,Sivasagar,3784,159441,2905,0,0,6390,4717,151326,1.73,176,10174,164933,145790,884,52467,258300,6500,47
Assam,Tinsukia,6082,183770,1723,0,0,1504,1490,174473,2.19,163,7447,189183,169002,893,55527,302716,1893,42
Assam,Baksa,2735,95508,918,25,0,4557,1698,92134,1.89,138,7292,103266,84335,817,32173,155469,2201,39
Assam,Barpeta,712,274984,1056,0,0,2350,2983,178489,4.18,128,3062,238822,214593,899,120564,332909,3849,24
Assam,Darrang,2862,130690,1302,0,0,3693,1404,109451,1.6,105,6555,129635,110473,852,42277,197864,1892,29
Assam,Kamrup Metropolitan,6804,498601,5815,337,337,6893,5201,635039,2.65,363,13697,635117,498326,785,217803,915837,6497,100
Assam,Kamrup Rural,7829,324885,4642,369,198,10760,6102,205778,2.64,488,18512,281347,249238,886,106276,424387,7926,120
Assam,Karbi-Anglong,957,72348,593,4,0,1386,782,72177,6.27,147,2343,81029,63484,783,30470,114055,935,26
Assam,Nalbari,2872,116306,1625,0,0,3300,1063,84742,1.43,88,6172,108325,92697,856,38116,162932,1467,31
Assam,Golaghat,3741,191935,3909,0,0,3605,6258,223003,0.6,44,7346,222841,192037,862,58054,356884,8517,28
Assam,Jorhat,5565,213655,4265,0,0,7476,5836,193993,2.91,379,13041,215961,191626,887,74319,333329,8272,80
Assam,Morigaon,3488,145998,2429,79,0,5536,4415,141572,1.84,166,9024,147907,139633,944,38452,249118,5964,51
Assam,Nagaon,4822,284727,3644,0,0,7211,5156,267478,1.47,177,12033,285726,266402,932,94093,458112,6898,49
Assam,Bongaigaon,2943,116981,1273,0,0,3399,1369,109575,1.7,108,6342,117616,108909,926,44178,182378,1851,30
Assam,Chirang,2152,61994,688,288,0,2722,906,71026,1.56,76,4874,76503,56503,739,25748,107272,1144,26
Assam,Dhubri,3175,153881,1154,0,0,3907,1382,131892,2.23,158,7082,155655,130078,836,58843,226930,1764,44
Assam,Goalpara,1239,113169,1693,0,0,1865,2227,126781,3.41,106,3104,126418,113452,897,39976,199974,2954,26
Assam,Kokrajhar,3569,96305,1339,0,0,3046,1108,100110,2.34,155,6615,111738,84653,758,37419,158996,1421,39
Assam,Dhemaji,2002,122070,1460,99,0,3258,1697,127855,2.28,120,5260,127814,122064,955,41843,208082,2093,26
Assam,Lakhimpur,5063,185124,3930,10,0,7818,5917,189969,1.16,149,12881,196855,178194,905,56202,318891,8218,59
Assam,Sonitpur,3598,256867,2715,37,32,9723,7279,297792,2.47,329,13321,286216,268369,938,102962,451697,9793,83
Assam,Udalguri,1712,88261,1188,0,0,1812,882,82925,3.01,106,3524,91848,79310,863,33073,138113,1092,24
Assam,Cachar,2944,233825,1893,0,0,2920,1624,238855,2.49,146,5864,255936,216698,847,78028,394652,2147,35
Assam,Dima Hasao,420,41389,389,84,0,510,416,51600,9.68,90,930,54304,38657,712,17883,75106,503,19
Assam,Hailakandi,1884,100569,806,0,0,2542,1209,99900,1.67,74,4426,109152,91294,836,32884,167585,1626,22
Assam,Karimganj,3558,126561,1268,200,0,2334,1622,123719,3.53,208,5892,141012,109239,775,45044,205236,2077,41
Bihar,Madhepura,238,202909,1421,1595,0,408,2061,150058,3.72,24,646,186288,166609,894,50228,302739,2806,7
Bihar,Saharsa,3144,226243,1520,0,0,4332,2009,173570,2.45,183,7477,206792,192925,933,58489,341324,2625,131
Bihar,Supaul,407,245940,1668,3,0,158,1484,182116,9.73,55,565,225426,202547,899,55986,372070,1998,10
Bihar,Purnia,1033,415184,1995,0,0,1740,3295,353371,3.14,87,2773,400079,368290,921,111895,656660,3837,40
Bihar,Araria,2054,279972,2078,7410,0,3150,2918,217019,1.46,76,5204,256612,240254,936,75846,421145,4043,23
Bihar,Katihar,2069,265867,2119,0,0,4119,3797,288689,2.13,132,6188,289923,264550,912,69284,485272,5034,45
Bihar,Kishanganj,1085,151814,1257,0,0,1767,2104,155659,5.89,168,2852,166454,140975,847,40570,266903,2831,158
Bihar,Aurangabad,78,233137,1718,0,0,181,2942,239878,11.97,31,259,261416,211462,809,53685,419330,3910,5
Bihar,Arwal,689,88246,856,0,0,1364,1554,89194,1.32,27,2053,93003,84399,907,23687,153753,2193,27
Bihar,Gaya,3937,469652,2919,0,0,8345,5955,478690,2.34,287,12283,512598,435569,850,167242,781100,7842,71
Bihar,Kaimur,2228,163940,778,0,0,4173,1432,132981,0.77,49,6401,165813,131049,790,35986,260935,1893,19
Bihar,Rohtas,1990,320531,3573,196,0,3698,7036,295986,0.74,42,5688,349427,266980,764,81568,534949,9290,29
Bihar,Bhagalpur,1650,433612,3001,0,0,2642,5099,446930,0.89,38,4292,470595,409805,871,134542,746000,6233,63
Bihar,Banka,889,235699,1203,1118,0,2043,2614,211141,1.3,38,2932,233171,213582,916,59087,387753,3070,27
Bihar,Lakhisarai,705,96030,1034,0,0,1428,1613,92172,0.8,17,2133,98279,89895,915,24735,163467,2236,12
Bihar,Munger,2439,181189,1631,6,0,4681,2849,179438,1.12,80,7120,196102,164443,839,51238,309389,3870,72
Bihar,Muzaffarpur,4254,498064,3444,113,0,8261,5671,512052,1.72,215,12515,552126,457829,829,152305,857811,7289,96
Bihar,Sheohar,28,107770,489,0,0,34,517,60966,29.03,18,62,85095,83614,983,30058,138678,679,2
Bihar,Sitamarhi,2304,329661,1392,0,0,2875,1757,236802,1.37,71,5179,294935,271465,920,83470,482993,2561,22
Bihar,Vaishali,811,382397,1899,0,0,1338,3236,285717,1.44,31,2149,360372,307604,854,99035,569079,4435,9
Bihar,Nalanda,2727,434270,3054,1045,0,1879,3576,342524,1.39,64,4606,405283,371375,916,132158,644636,4549,30
Bihar,Jehanabad,2556,135791,1457,0,0,4061,2234,124968,1.56,103,6617,137200,123494,900,42348,218411,3052,87
Bihar,Nawada,447,230040,1253,731,0,757,2218,184510,2.16,26,1204,222569,191911,862,64763,349787,2921,11
Bihar,Sheikhpura,0,79465,448,0,0,0,748,65975,0.0,0,0,76572,68851,899,22371,123069,992,0
Bihar,Darbhanga,2978,504518,4114,0,0,4495,6033,397450,1.57,117,7473,467136,434699,931,143607,758361,8077,36
Bihar,Madhubani,2124,479586,1725,0,0,2899,2819,374371,2.53,127,5023,433829,419998,968,115891,738066,3314,27
Bihar,Samastipur,0,432345,1420,0,0,0,2366,359248,0.0,0,0,414831,376624,908,126102,665491,3006,0
Bihar,Patna,10588,1222977,9772,994,246,24444,22054,1377744,0.88,308,35032,1467481,1132711,772,635509,1965212,19541,175
Bihar,Begusarai,2344,346501,3121,0,0,5272,6184,310122,0.71,54,7616,352733,303793,861,87034,569589,7861,11
Bihar,Bhojpur,4288,282089,2850,92,0,6465,4524,253597,1.0,107,10753,304257,231324,760,75933,459753,6286,30
Bihar,Buxar,50,204318,1120,0,0,91,2451,168938,6.38,9,141,212574,160622,756,55008,318248,2626,5
Bihar,Khagaria,89,156615,1543,0,0,127,2000,133251,1.85,4,216,150310,139511,928,40975,248891,2887,3
Bihar,Saran,4511,518866,3268,168,0,8567,6227,429820,1.16,152,13078,519867,428622,824,165077,783609,7110,56
Bihar,Siwan,1007,474910,2437,0,0,2561,4040,371441,1.18,42,3568,480734,365447,760,144471,701880,4600,9
Bihar,Gopalganj,198,258925,1566,0,0,449,3050,236340,2.01,13,647,297080,198125,667,61154,434111,3726,2
Bihar,East Champaran,751,521034,2613,0,0,1139,3891,496742,3.17,60,1890,580450,436980,753,129568,888208,3563,154
Bihar,West Champaran,766,344558,3537,0,0,1398,5585,378837,2.13,46,2164,417172,306068,734,73233,650162,7854,22
Bihar,Jamui,814,182165,997,0,0,1890,1891,162335,1.7,46,2704,187015,157419,842,44821,299679,2373,29
Chandigarh,Chandigarh,3824,390812,3926,194,177,5838,5773,380567,2.15,208,9662,433517,337743,779,178808,592571,5379,66
Chhattisgarh,Raipur,4747,667301,4302,231,171,11940,10417,617094,4.09,683,16687,670466,613795,915,295194,989201,11397,277
Chhattisgarh,Balod,149,270851,1008,775,0,184,1677,127368,2.1,7,333,186582,211579,1134,89387,308832,1738,6
Chhattisgarh,Baloda bazar,104,258663,160,1540,0,173,349,118538,15.52,43,277,184550,192627,1044,66159,311042,302,14
Chhattisgarh,Balrampur,87,156283,135,8488,0,220,221,62806,14.01,43,307,114379,104686,915,33581,185508,183,52
Chhattisgarh,Bastar,17,185653,211,209,0,185,498,117091,18.81,38,202,153852,148864,968,56710,246034,436,12
Chhattisgarh,Bemetara,83,131221,45,363,0,247,109,57354,0.0,0,330,93207,95338,1023,33215,155360,43,12
Chhattisgarh,Bijapur,0,49173,37,84,0,41,173,50549,21.95,9,41,59817,39889,667,24950,74772,167,12
Chhattisgarh,Bilaspur,53,461024,362,0,0,107,641,193101,6.25,10,160,327465,326566,997,148441,505684,605,4
Chhattisgarh,Dantewada,188,79563,92,257,0,326,182,54004,1.17,6,514,68785,64756,941,30428,103139,159,11
Chhattisgarh,Dhamtari,57,253974,192,661,0,231,521,102347,4.17,12,288,167239,189027,1130,77815,278506,492,12
Chhattisgarh,Durg,1006,545232,2147,0,0,1566,2866,210506,3.42,88,2572,380739,374907,985,210779,544959,2920,22
Chhattisgarh,Gariaband,54,129377,148,888,0,246,288,52691,0.0,0,300,86804,95249,1097,31777,150291,297,9
Chhattisgarh,Janjgir-Champa,244,366248,162,141,0,1620,803,136520,3.0,56,1864,249145,253588,1018,103963,398805,784,67
Chhattisgarh,Jashpur,12,206008,55,20128,0,68,98,82076,0.0,0,80,134628,153417,1140,53274,234810,25,60
Chhattisgarh,Kanker,30,187505,109,9005,0,542,401,97912,1.4,8,572,146154,139244,953,62681,222736,303,32
Chhattisgarh,Kondagaon,72,128584,160,7199,0,421,435,57831,15.62,77,493,91406,94985,1039,28073,158342,433,29
Chhattisgarh,Korba,80,358327,150,479,0,622,565,123802,3.99,28,702,238905,243172,1018,97909,384220,174,22
Chhattisgarh,Koriya,94,142566,340,2909,0,316,463,62100,4.88,20,410,103871,100780,970,39193,165473,505,12
Chhattisgarh,Mahasamund,1340,382424,952,4087,0,3121,2058,147227,1.55,69,4461,253082,276504,1093,120732,408919,2279,189
Chhattisgarh,Mungeli,22,163568,111,100,0,79,219,45206,8.91,9,101,101439,107322,1058,36946,171828,196,3
Chhattisgarh,Narayanpur,31,22341,22,20,0,48,65,20733,1.27,1,79,25011,18060,722,10829,32245,61,4
Chhattisgarh,Raigarh,558,600716,1281,205,0,3460,6053,385777,12.74,512,4018,497203,489171,984,202708,783785,7082,364
Chhattisgarh,Rajnandgaon,1331,442549,2309,1033,0,3105,3907,314561,5.95,264,4436,367468,389566,1060,133768,623342,3980,76
Chhattisgarh,Sukma,18,67195,54,99,0,110,195,65186,9.38,12,128,76481,55882,731,30562,101819,204,5
Chhattisgarh,Surajpur,242,198010,194,1452,0,551,328,60726,12.23,97,793,130212,128485,987,40798,217938,248,54
Chhattisgarh,Surguja,321,291732,723,3363,0,965,1346,104514,8.86,114,1286,194303,201889,1039,86083,310163,1146,48
Chhattisgarh,Kawardha,101,177570,234,2068,0,223,565,99157,8.02,26,324,138924,137763,992,49454,227273,448,12
Chhattisgarh,Gaurela Pendra Marwahi ,1,82833,53,159,0,19,176,31263,0.0,0,20,54834,59244,1080,16622,97474,159,1
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,658,88945,540,0,0,2422,2045,253239,6.49,200,3080,239930,102196,426,33808,308376,2342,60
Dadra and Nagar Haveli and Daman and Diu,Daman,292,67655,269,0,0,930,551,153295,1.47,18,1222,145469,75418,518,27888,193062,547,4
Dadra and Nagar Haveli and Daman and Diu,Diu,62,22784,86,0,0,60,54,25290,6.56,8,122,24054,24010,998,10972,37102,39,3
Delhi,New Delhi,1769,458930,1910,0,0,3166,2227,354078,4.56,225,4935,481534,331362,688,254646,558362,1491,76
Delhi,Central Delhi,2685,510308,2678,2381,2301,2110,1837,498941,7.82,375,4795,607787,401266,660,250483,758766,1697,127
Delhi,West Delhi,2037,617780,2884,0,0,2691,2461,405712,1.95,92,4728,567395,455846,803,279226,744266,2230,61
Delhi,North West Delhi,1596,612854,3079,883,675,2601,2339,506926,3.88,163,4197,616764,502778,815,293484,826296,2165,52
Delhi,South East Delhi,1365,443769,2280,686,649,2355,2342,504445,6.18,230,3720,563981,384047,681,239415,708799,1928,64
Delhi,East Delhi,1509,372105,2301,73,4,2099,1696,348351,3.38,122,3608,399433,320845,803,164090,556366,1470,44
Delhi,North Delhi,1027,360042,1786,231,0,922,899,389817,7.75,151,1949,435949,313715,720,169376,580483,600,161
Delhi,North East Delhi,736,288449,1305,0,0,754,600,326037,6.04,90,1490,356048,258246,725,134628,479858,447,35
Delhi,Shahdara,480,337402,1595,112,0,686,1233,304008,3.77,44,1166,360386,280869,779,150317,491093,1258,19
Delhi,South Delhi,1953,473607,2611,1484,1434,2382,2627,618568,4.27,185,4335,645864,446091,691,264432,827743,2283,64
Delhi,South West Delhi,1020,571938,3249,3679,3657,1883,2284,474948,1.62,47,2903,583968,462706,792,254237,792649,2198,42
Goa,North Goa,2057,311652,2613,195,76,2153,2273,301947,2.61,110,4210,334333,279213,835,125701,487898,2681,27
Goa,South Goa,2613,359546,3261,12,0,2210,2245,312957,2.43,117,4823,352815,319622,906,131324,541179,2771,29
Gujarat,Gandhinagar,3491,357747,2272,0,0,5627,3905,257615,1.56,142,9118,331501,283783,856,129800,485562,5010,41
Gujarat,Ahmedabad,4674,533469,2309,272,0,8846,4367,319924,1.55,210,13520,486009,367262,756,134973,718420,5693,74
Gujarat,Vadodara,3906,508574,3356,17,16,6582,5419,355285,2.31,242,10488,475080,388648,818,171615,692244,6625,91
Gujarat,Kheda,4182,584447,2393,0,0,7343,3941,336151,2.3,265,11525,502279,418208,833,211919,708679,5044,83
Gujarat,Surendranagar,3479,371798,2414,17,0,6929,4629,304009,2.81,292,10408,357321,318357,891,117110,558697,6222,73
Gujarat,Aravalli,2395,387024,1682,39,0,3605,2230,163220,2.33,140,6000,283417,266727,941,151801,398443,2892,38
Gujarat,Banaskantha,5275,929245,2930,5,0,10633,6621,331167,1.99,316,15914,694955,565209,813,324243,936169,6730,144
Gujarat,Mehsana,3744,709990,3333,0,0,4797,4087,427664,3.62,309,8541,593384,544136,917,289829,847825,4536,80
Gujarat,Patan,3214,356073,2152,442,0,5854,3523,247008,4.21,382,9068,313475,289527,924,145405,457676,3669,125
Gujarat,Sabarkantha,3246,471030,2208,84,84,4803,3097,242987,2.25,181,8049,375801,338087,900,172322,541695,3522,57
Gujarat,Dang,103,45210,159,0,0,324,332,29919,10.07,43,427,40165,34961,870,15148,59981,363,10
Gujarat,Navsari,1838,463740,2144,0,0,4660,3075,255531,2.95,192,6498,361193,358003,991,192194,527077,3433,67
Gujarat,Surat,4146,405369,2796,0,0,9273,6108,370501,3.29,441,13419,426118,349667,821,160822,615048,6843,108
Gujarat,Tapi,1877,253579,1450,0,0,2716,2122,145244,1.89,87,4593,209256,189532,906,85209,313614,2503,43
Gujarat,Valsad,3674,478294,2799,388,0,5977,5198,339652,3.51,339,9651,459713,358106,779,218969,598977,5423,89
Gujarat,Devbhumi Dwaraka,1755,228722,2177,11,0,2499,3604,193973,3.43,146,4254,230575,192060,833,111978,310717,3873,44
Gujarat,Jamnagar,2088,290395,2020,0,0,3746,2845,194966,3.02,176,5834,266964,218341,818,108754,376607,3687,41
Gujarat,Kutch,3553,483893,2998,68,68,9030,6590,467237,3.47,437,12583,538752,412245,765,216401,734729,6713,95
Gujarat,Morbi,2488,236147,1841,0,0,5273,3444,176405,3.21,249,7761,220385,192113,872,87350,325202,4267,56
Gujarat,Porbandar,1344,234786,1301,0,0,1873,1670,131271,2.89,93,3217,189609,176396,930,109028,257029,1690,23
Gujarat,Rajkot,4671,494120,3120,0,0,8918,5203,334434,3.25,441,13589,435912,392521,900,187857,640697,6679,98
Gujarat,Amreli,2684,434977,2923,0,0,4660,4878,199197,2.81,206,7344,323489,310605,960,172218,461956,6100,47
Gujarat,Bhavnagar,1606,412973,2970,556,0,4271,5206,289854,3.79,223,5877,374119,328616,878,155967,546860,5921,53
Gujarat,Botad,2023,139495,1432,4,0,4831,3341,140195,2.71,186,6854,146039,133617,915,49960,229730,4262,43
Gujarat,Gir Somnath,2664,302197,2088,0,0,4914,4435,218416,2.14,162,7578,283695,236747,835,109362,411251,4416,36
Gujarat,Junagadh,2522,383779,2192,0,0,4177,3814,189427,4.34,291,6699,293942,279187,950,161012,412194,4379,54
Gujarat,Anand,3980,659094,2380,0,0,6529,3450,323062,2.29,241,10509,515979,466041,903,237091,745065,4554,93
Gujarat,Bharuch,2559,463934,2121,0,0,5529,4062,397826,2.5,202,8088,492755,368863,749,180843,680917,4511,73
Gujarat,Chhotaudepur,1637,300549,1639,423,0,3332,3205,170263,3.64,181,4969,253992,216740,853,109948,360864,4289,56
Gujarat,Dahod,3125,608903,4121,337,0,3589,3457,223971,2.47,166,6714,424431,408312,962,285692,547182,3552,84
Gujarat,Mahisagar,951,387457,1550,4,0,1831,1620,159695,2.8,78,2782,285041,262014,919,150765,396387,1262,30
Gujarat,Narmada,907,205577,927,34,0,2264,1463,112444,3.44,109,3171,167531,150440,898,74571,243450,1773,24
Gujarat,Panchmahal,2417,470237,1989,1,0,4485,3726,248402,1.85,128,6902,385831,332692,862,176486,542153,4539,54
Haryana,Kurukshetra,2997,226404,1040,0,0,2874,1138,136585,2.54,149,5871,190643,172305,904,73514,289475,1137,31
Haryana,Panchkula,1037,207613,962,0,0,1805,1344,172473,3.1,88,2842,202378,177632,878,96099,283987,1283,21
Haryana,Gurgaon,2042,735723,3317,1098,1098,4878,7918,1019652,3.61,250,6920,1064241,690787,649,386563,1368812,5396,66
Haryana,Jhajjar,443,220431,668,0,0,1175,1370,174490,6.3,102,1618,217887,176967,812,76983,317938,1114,22
Haryana,Kaithal,873,179169,523,3,0,1325,799,149351,6.01,132,2198,170965,157519,921,54057,274463,810,27
Haryana,Hisar,151,266609,863,0,0,343,1092,216312,7.29,36,494,261350,221498,848,78889,404032,1119,202
Haryana,Rohtak,1346,227207,833,0,0,2121,1304,179544,2.68,93,3467,221055,185625,840,81604,325147,1355,25
Haryana,Ambala,5232,430343,1748,0,0,7486,2279,342103,1.43,182,12718,406958,365315,898,206454,565992,2341,41
Haryana,Sirsa,828,283883,712,0,0,1653,1060,166069,4.39,109,2481,236108,213764,905,87965,361987,1050,24
Haryana,Panipat,976,210186,707,0,0,1482,913,169389,2.52,62,2458,215724,163767,759,74307,305268,809,19
Haryana,Fatehabad,115,172220,630,0,0,227,977,145387,8.19,28,342,166376,151196,909,54698,262909,849,6
Haryana,Yamunanagar,511,276592,670,0,0,1064,951,183100,2.22,35,1575,246257,213349,866,89905,369787,822,7
Haryana,Sonipat,282,355161,1038,0,0,1007,2098,273217,5.51,71,1289,345408,282867,819,138849,489529,1795,19
Haryana,Faridabad,1821,574588,2090,598,598,4794,4779,548616,2.04,135,6615,654777,468184,715,228450,894754,4271,38
Haryana,Bhiwani,255,234251,589,0,0,1150,962,173044,2.42,34,1406,214795,192428,896,71242,336053,870,14
Haryana,Charkhi Dadri,489,173974,594,0,0,1876,1100,146697,1.48,35,2365,163244,157368,964,59327,261344,955,18
Haryana,Rewari,592,239384,751,78,9,1222,1166,165227,2.54,46,1814,229050,175492,766,89087,315524,993,17
Haryana,Karnal,6290,359318,1714,0,0,9582,2485,257539,2.07,328,15872,326754,290004,888,137145,479712,2610,94
Haryana,Jind,997,195331,563,0,0,1726,851,134477,3.93,107,2723,172767,156980,909,51642,278166,799,24
Haryana,Nuh,418,59534,307,0,0,1303,911,84357,4.59,79,1721,91755,52099,568,16496,127395,980,15
Haryana,Mahendragarh,483,226563,544,0,0,412,751,153108,3.91,35,895,200843,178756,890,70831,308840,645,8
Haryana,Palwal,339,200793,535,0,0,1053,1178,158724,4.89,68,1392,201486,157946,784,56830,302687,1066,27
Himachal Pradesh,Shimla,3895,386166,2885,65,0,5207,3732,232036,2.18,198,9102,318204,299878,942,156753,461449,4018,57
Himachal Pradesh,Solan,1588,239163,1640,178,178,2238,2830,204256,2.46,94,3826,258980,184383,712,87355,356064,3014,27
Himachal Pradesh,Lahaul Spiti,47,16474,40,0,0,217,187,13295,2.27,6,264,15818,13945,882,8040,21729,196,2
Himachal Pradesh,Kullu,1188,183565,1213,0,0,1531,1736,115095,4.45,121,2719,148609,150010,1009,72638,226022,1874,24
Himachal Pradesh,Sirmaur,1719,161633,1152,123,0,3242,2654,123030,2.6,129,4961,150761,133866,888,58121,226542,2967,34
Himachal Pradesh,Kangra,7108,690867,4839,0,0,8383,6400,382084,1.74,269,15491,502439,570265,1135,245977,826974,7041,86
Himachal Pradesh,Chamba,1200,185598,901,3,0,2851,1675,108372,3.68,149,4051,143927,149983,1042,61445,232525,1701,42
Himachal Pradesh,Mandi,2745,486169,2641,35,0,3337,3912,254313,3.09,188,6082,339493,400841,1181,189183,551299,4205,42
Himachal Pradesh,Kinnaur,235,47372,182,0,0,172,62,45099,8.11,33,407,51885,40571,782,21430,71041,66,7
Himachal Pradesh,Hamirpur,767,289593,1125,0,0,1232,1898,113991,3.05,61,1999,181631,221856,1221,117974,285610,1969,12
Himachal Pradesh,Una,1357,274586,1263,0,0,2235,2493,140761,1.89,68,3592,202056,213176,1055,104992,310355,2687,19
Himachal Pradesh,Bilaspur,1033,216358,963,1,0,1365,1570,109649,3.42,82,2398,154307,171647,1112,82173,243834,1662,29
Jammu & Kashmir,Srinagar,589,314520,2175,4660,284,272,832,218524,5.69,49,861,351922,181033,514,99497,433547,1541,44
Jammu & Kashmir,Kulgam,371,167742,1066,479,0,206,691,55729,23.05,133,577,132174,91261,690,40935,182536,757,98
Jammu & Kashmir,Shopian,514,96671,676,1756,0,326,350,35437,8.33,70,840,79502,52592,662,32137,99971,348,74
Jammu & Kashmir,Bandipore,853,124078,595,6499,0,681,374,39922,11.47,176,1534,100986,62998,624,30926,133074,394,61
