state,district,today,Total doses til date,avgdaily,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses,male,female,gratio,fully,people,avg people,sites,avgf
Arunachal Pradesh,West Kameng,42,28784,39,359,350,61556,7.23,29,401,50020,40289,805,35133,55207,30,8,358
Arunachal Pradesh,Lohit,20,15278,37,85,230,34030,4.76,5,105,26949,22348,829,18614,30694,30,3,237
Arunachal Pradesh,Tawang,11,16075,12,56,104,35345,4.48,3,67,27920,23482,841,22008,29412,14,3,102
Arunachal Pradesh,Lower Dibang Valley,12,17977,51,88,201,34101,10.0,10,100,28381,23692,835,19831,32247,28,8,223
Arunachal Pradesh,Lower Subansiri,15,15634,13,97,134,28047,16.07,18,112,23785,19894,836,16949,26732,16,2,131
Arunachal Pradesh,Lepa Rada,3,8326,3,30,39,14451,21.21,7,33,12875,9898,769,9507,13270,2,2,40
Arunachal Pradesh,Upper Siang,15,13397,32,128,152,17452,4.9,7,143,16469,14378,873,12402,18447,21,2,163
Arunachal Pradesh,Shi Yomi,0,4535,1,3,19,7709,233.33,7,3,6336,5908,932,5346,6898,1,1,20
Arunachal Pradesh,Namsai,55,36798,65,360,460,67216,6.02,25,415,55671,48339,868,40992,63022,54,6,470
Arunachal Pradesh,Siang,1,9696,16,22,81,12976,30.43,7,23,11933,10732,899,8330,14342,3,1,93
Arunachal Pradesh,West Siang,11,22175,14,96,154,37989,2.8,3,107,31976,28182,881,26517,33647,8,1,160
Arunachal Pradesh,Papum Pare,13,16367,24,113,173,36311,11.11,14,126,31218,21451,687,21081,31597,28,3,168
Arunachal Pradesh,Longding,44,9938,60,170,116,16193,12.15,26,214,16068,10063,626,6988,19143,26,7,149
Arunachal Pradesh,Upper Subansiri,55,20332,28,110,97,18529,9.09,15,165,20420,18435,903,14203,24658,11,5,113
Arunachal Pradesh,East Siang,26,30214,28,213,260,58599,17.15,41,239,45771,43024,940,35433,53380,30,9,258
Assam,Dibrugarh,51,472738,1368,114,3306,777036,21.21,35,165,627461,622156,992,350859,898915,2730,20,1944
Assam,Sivasagar,68,271949,692,239,1732,371744,14.01,43,307,326359,317241,972,168694,474999,500,11,1924
Assam,Tinsukia,0,374277,1564,0,4948,611134,0.0,0,0,495821,489424,987,246749,738662,4927,1,1584
Assam,Baksa,81,244977,686,289,1695,413680,27.03,100,370,330600,327934,992,110628,548029,1446,35,935
Assam,Barpeta,393,570318,3215,1065,8014,859578,17.28,252,1458,713616,716095,1003,361497,1068399,8019,260,3210
Assam,Darrang,48,292788,1130,135,2603,426656,20.22,37,183,364147,355195,975,148773,570671,2306,7,1427
Assam,Kamrup Metropolitan,266,737457,1204,890,4129,1292198,5.54,64,1156,1132392,896887,792,796424,1233231,1071,20,4261
Assam,Kamrup Rural,83,600417,1241,329,3483,782096,16.5,68,412,706469,675864,957,327757,1054756,3156,26,1568
Assam,Karbi-Anglong,9,124230,802,40,2410,216341,2.04,1,49,179019,161501,902,80878,259693,2466,5,745
Assam,Nalbari,12,252201,668,30,1700,351819,19.05,8,42,302466,301483,997,131706,472314,1691,1,676
Assam,Golaghat,47,346079,843,133,2341,572818,0.0,0,180,468786,449949,960,216797,702100,739,11,2445
Assam,Jorhat,73,365911,915,176,1941,502107,36.55,91,249,437790,430098,982,224814,643204,495,33,2360
Assam,Morigaon,17,293709,1029,71,2710,446791,2.27,2,88,363864,376558,1035,157959,582541,1419,1,2320
Assam,Nagaon,220,596183,2868,630,6843,934412,10.59,90,850,742836,787543,1060,358858,1171737,6341,22,3369
Assam,Bongaigaon,0,241705,999,0,2651,395736,0.0,0,0,319815,317517,993,150129,487312,1788,26,1861
Assam,Chirang,85,133252,527,296,1287,233903,23.36,89,381,191425,175686,918,83969,283186,1003,29,811
Assam,Dhubri,40,407301,2616,136,6961,698816,2.27,4,176,560636,545341,973,185858,920259,8322,3,1255
Assam,Goalpara,9,285660,804,27,1939,515097,66.67,24,36,399219,401393,1005,147667,653090,1468,6,1275
Assam,Kokrajhar,0,240644,827,0,2177,411563,0.0,0,0,334555,317582,949,125093,527114,2164,0,840
Assam,Dhemaji,2,217651,730,9,1857,362628,81.82,9,11,284749,295436,1038,155627,424652,1137,1,1451
Assam,Lakhimpur,1,362101,1906,12,4291,533408,53.85,7,13,446823,448557,1004,224160,671349,2847,8,3349
Assam,Sonitpur,35,401640,1138,131,2772,687347,20.48,34,166,536102,552723,1031,335919,753068,1812,6,2097
Assam,Udalguri,0,217324,1853,0,4077,368956,0.0,0,0,294606,291601,990,106660,479620,4906,0,1024
Assam,Cachar,17,550484,4694,32,9139,868722,22.45,11,49,719791,699230,971,362184,1057022,10731,53,3101
Assam,Dima Hasao,10,60203,390,32,1060,106878,42.86,18,42,93264,73764,791,54815,112266,905,2,545
Assam,Hailakandi,22,208637,533,42,1229,334398,56.25,36,64,282730,260198,920,125059,417976,906,8,856
Assam,Karimganj,0,309638,1408,0,3904,528699,0.0,0,0,416689,421549,1012,167667,670670,4328,0,983
Bihar,Madhepura,246,439381,1871,474,4159,652487,9.72,70,720,532958,558692,1048,187308,904560,3903,52,2127
Bihar,Saharsa,947,458220,1997,1905,4369,610080,4.84,138,2852,515500,552609,1072,237384,830916,3786,120,2580
Bihar,Supaul,113,538165,2272,370,4575,710171,15.94,77,483,605756,642313,1060,253485,994851,3636,181,3211
Bihar,Purnia,338,850813,3930,1035,10717,1192080,14.35,197,1373,1063961,978364,920,585445,1457448,7084,101,7563
Bihar,Araria,442,590054,1598,675,3583,775580,2.95,33,1117,693875,671367,968,279629,1086005,3102,21,2079
Bihar,Katihar,344,605775,3350,922,7314,1016804,8.21,104,1266,819379,802871,980,278337,1344242,7024,55,3640
Bihar,Kishanganj,105,346921,1838,380,3672,519433,19.59,95,485,446030,420191,942,158279,708075,3335,38,2175
Bihar,Aurangabad,241,556256,2492,713,5745,824710,5.87,56,954,709239,671299,947,300877,1080089,3490,46,4747
Bihar,Arwal,90,170568,521,246,1054,247407,10.12,34,336,206859,211019,1020,80137,337838,404,8,1169
Bihar,Gaya,923,923625,4113,2917,8974,1441598,6.51,250,3840,1189507,1175139,988,559701,1805522,5682,70,7405
Bihar,Kaimur,277,394292,2832,790,4816,548282,4.03,43,1067,491325,450983,918,179309,763265,3937,24,3711
Bihar,Rohtas,703,696598,1683,1895,4272,1045980,7.01,182,2598,910028,832102,914,336211,1406367,3321,70,2633
Bihar,Bhagalpur,249,733137,2825,763,7058,1160322,6.72,68,1012,978736,914424,934,495698,1397761,3494,102,6389
Bihar,Banka,281,476691,2209,298,3590,671886,12.26,71,579,566174,582161,1028,271060,877517,2577,19,3221
Bihar,Lakhisarai,138,222158,519,233,1136,322805,13.21,49,371,267879,276994,1034,103906,441057,904,32,750
Bihar,Munger,80,350039,1423,222,2899,539653,2.65,8,302,458494,431016,940,199956,689736,1222,55,3099
Bihar,Muzaffarpur,910,1080660,3928,2018,8424,1648988,6.9,202,2928,1346432,1382692,1027,563689,2165959,6624,71,5728
Bihar,Sheohar,40,184331,538,154,1033,195919,28.87,56,194,183939,196249,1067,89915,290335,617,17,953
Bihar,Sitamarhi,358,782658,2247,788,4593,960228,18.67,214,1146,829887,912730,1100,310539,1432347,3191,84,3648
Bihar,Vaishali,358,828557,2645,1051,5715,1123004,7.88,111,1409,962269,988761,1028,371428,1580133,5025,46,3334
Bihar,Nalanda,323,843883,3604,707,6580,997452,8.74,90,1030,928281,912658,983,513081,1328254,5004,51,5179
Bihar,Jehanabad,246,257887,1083,434,2480,358668,4.41,30,680,305066,311339,1021,139702,476853,1548,27,2015
Bihar,Nawada,238,476928,2189,770,5529,698517,8.13,82,1008,583050,592187,1016,206273,969172,5264,37,2452
Bihar,Sheikhpura,112,147824,446,259,1116,202248,5.12,19,371,174343,175674,1008,74111,275961,696,17,866
Bihar,Darbhanga,2016,1028813,3398,4665,7824,1344286,8.22,549,6681,1120263,1252390,1118,583684,1789415,4873,347,6350
Bihar,Madhubani,285,1086827,3178,687,6193,1352508,9.05,88,972,1102210,1336574,1213,535067,1904268,4050,18,5320
Bihar,Samastipur,293,919104,2907,940,7186,1401172,5.43,67,1233,1115645,1204177,1079,434194,1886082,6068,57,4025
Bihar,Patna,2845,2010410,5453,7092,14428,3301491,5.57,553,9937,2881725,2428990,843,1990773,3321128,5229,296,14652
Bihar,Begusarai,234,671739,3052,683,5038,1044234,13.41,123,917,845489,870173,1029,351213,1364760,3731,33,4358
Bihar,Bhojpur,579,625502,1825,1417,4337,881916,17.23,344,1996,782708,724384,925,280566,1226852,3591,89,2571
Bihar,Buxar,334,460969,1507,935,3579,640687,8.75,111,1269,569064,532382,936,237159,864497,2736,37,2349
Bihar,Khagaria,90,350167,737,333,1997,540707,11.11,47,423,430705,459952,1068,160373,730501,1730,18,1004
Bihar,Saran,776,997321,2970,2286,6803,1351828,11.04,338,3062,1158478,1190024,1027,565331,1783818,4856,94,4917
Bihar,Siwan,1316,917502,5394,3950,7227,1240738,5.2,274,5266,1075418,1082207,1006,530470,1627770,3732,131,8889
Bihar,Gopalganj,492,630792,4637,1611,7524,931830,3.37,71,2109,778924,783353,1006,349808,1212814,5126,23,7034
Bihar,East Champaran,1022,1309515,3151,2629,8070,1911482,10.65,389,3651,1602481,1617739,1010,809012,2411985,5232,144,5989
Bihar,West Champaran,473,806162,3656,1264,8089,1248654,8.81,153,1737,1052698,1001671,952,356999,1697817,6723,57,5022
Bihar,Jamui,47,363905,1109,207,2822,536412,6.3,16,254,452519,447638,989,166753,733564,2330,15,1601
Chandigarh,Chandigarh,596,533440,762,2703,3423,878569,4.88,161,3299,807942,603851,747,495612,916397,952,60,3232
Chhattisgarh,Raipur,717,857094,1422,3099,6699,1387019,9.8,374,3816,1173517,1070357,912,807218,1436895,2357,138,5764
Chhattisgarh,Balod,198,369382,772,696,2596,361922,9.62,86,894,345852,385332,1114,233462,497842,1210,16,2156
Chhattisgarh,Baloda bazar,64,347382,818,249,2220,357884,5.43,17,313,352477,352730,1001,170488,534778,1914,10,1124
Chhattisgarh,Balrampur,520,189056,1383,1381,3600,155113,16.78,319,1901,180171,163963,910,85680,258489,3011,165,1971
Chhattisgarh,Bastar,1072,244227,1366,2975,3939,301391,11.69,473,4047,272423,273106,1003,158222,387396,3034,162,2270
Chhattisgarh,Bemetara,141,221142,1536,400,3343,231805,1.66,9,541,221877,231004,1041,110320,342627,3349,18,1530
Chhattisgarh,Bijapur,120,59480,171,378,541,77967,12.45,62,498,77919,59507,764,41909,95538,424,55,287
Chhattisgarh,Bilaspur,2509,642975,3008,3808,5774,690024,7.49,473,6317,671964,660838,983,423807,909192,3753,230,5029
Chhattisgarh,Dantewada,122,96512,187,464,663,116495,9.22,54,586,107252,105722,986,72573,140434,292,64,558
Chhattisgarh,Dhamtari,108,341944,1071,550,3310,323413,3.34,22,658,314451,350812,1116,198587,466770,2189,33,2191
Chhattisgarh,Durg,800,700790,1343,2551,4707,667232,10.12,339,3351,680439,687418,1010,473868,894154,3531,74,2518
Chhattisgarh,Gariaband,345,173833,950,826,2548,168747,2.48,29,1171,164495,178047,1082,83589,258991,2365,59,1132
Chhattisgarh,Janjgir-Champa,345,515301,1288,808,3292,536210,9.28,107,1153,530934,520470,980,262380,789131,3005,170,1575
Chhattisgarh,Jashpur,1320,285746,1097,2289,1927,264584,9.6,347,3613,266384,283875,1066,156181,394149,1429,286,1594
Chhattisgarh,Kanker,554,243078,960,1644,2833,262533,3.28,72,2198,254316,251248,988,146067,359544,2083,170,1709
Chhattisgarh,Kondagaon,1044,170501,1178,2237,3014,194740,16.43,539,3281,180778,184415,1020,81803,283438,2437,163,1754
Chhattisgarh,Korba,474,446166,940,1338,2842,371494,7.62,138,1812,412140,405414,984,239141,578519,1918,85,1864
Chhattisgarh,Koriya,593,210364,1673,1377,3637,235946,12.18,240,1970,224172,222093,991,115949,330361,3579,95,1731
Chhattisgarh,Mahasamund,800,499892,1789,1677,3881,491660,2.95,73,2477,480766,510668,1062,313457,678095,1405,127,4264
Chhattisgarh,Mungeli,229,203848,527,538,1337,131603,5.61,43,767,163316,172114,1054,89892,245559,1043,44,822
Chhattisgarh,Narayanpur,207,27290,128,365,238,35753,3.15,18,572,34678,28362,818,16786,46257,243,14,122
Chhattisgarh,Raigarh,3484,802416,4799,4972,6876,915476,9.04,764,8456,870922,846754,972,753683,964209,574,374,11101
Chhattisgarh,Rajnandgaon,2678,629617,2197,8731,6346,777429,4.92,561,11409,678737,728153,1073,454769,952277,3114,210,5429
Chhattisgarh,Sukma,690,88755,423,815,920,100004,2.33,35,1505,104122,84610,813,69758,119001,449,14,893
Chhattisgarh,Surajpur,1263,269081,2533,2733,4324,237525,10.86,434,3996,257767,248762,965,137487,369119,3550,139,3306
Chhattisgarh,Surguja,2113,386476,2166,2236,3219,241152,7.15,311,4349,310294,317253,1022,224564,403064,2252,160,3132
Chhattisgarh,Kawardha,275,244195,741,921,2033,246689,6.19,74,1196,247004,243809,987,137432,353452,1392,22,1383
Chhattisgarh,Gaurela Pendra Marwahi ,290,110088,564,787,1590,107828,19.78,213,1077,106149,111737,1053,66330,151586,947,61,1207
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,169,115402,286,1365,2230,428039,10.17,156,1534,380961,162403,426,158754,384687,312,45,2203
Dadra and Nagar Haveli and Daman and Diu,Daman,134,84428,166,881,1193,286203,2.46,25,1015,246160,124357,505,140289,230342,201,5,1157
Dadra and Nagar Haveli and Daman and Diu,Diu,47,26323,42,91,98,41419,8.7,12,138,33615,34110,1015,29094,38648,8,3,132
Delhi,New Delhi,800,580458,1135,4087,5462,862448,6.4,313,4887,859270,583332,679,565924,876982,1940,84,4656
Delhi,Central Delhi,1179,681134,1525,4341,6126,1064985,5.8,320,5520,1090446,655279,601,593209,1152910,2733,116,4918
Delhi,West Delhi,1841,853347,2382,7776,10043,1206101,2.63,253,9617,1173665,885228,754,740337,1319111,5157,126,7267
Delhi,North West Delhi,1576,868952,2063,7144,8930,1449205,5.96,520,8720,1303799,1013647,777,768300,1549857,4471,140,6522
Delhi,South East Delhi,1683,637370,2054,7453,9131,1267085,3.44,314,9136,1138435,765444,672,682901,1221554,3823,105,7362
Delhi,East Delhi,1086,540550,1439,5328,6897,994197,5.24,336,6414,874468,659825,755,562441,972306,2833,108,5503
Delhi,North Delhi,1233,560525,1770,5474,8526,1142494,7.2,483,6707,1011412,691103,683,503891,1199128,5120,131,5177
Delhi,North East Delhi,1018,422187,1401,4172,6077,784156,5.01,260,5190,681412,524504,770,350885,855458,3891,77,3587
Delhi,Shahdara,881,489468,1173,3476,4753,854683,6.27,273,4357,764753,578934,757,479826,864325,2388,102,3538
Delhi,South Delhi,946,631589,1363,4363,6534,1245158,6.8,361,5309,1106387,769909,696,681288,1195459,2782,98,5115
Delhi,South West Delhi,1572,830969,2160,7143,9965,1398503,1.89,165,8715,1238529,990302,800,776505,1452967,4668,156,7456
Goa,North Goa,1000,408465,971,2845,3241,552810,2.99,115,3845,533950,427234,800,369493,591782,637,24,3574
Goa,South Goa,820,471178,894,2520,3232,614006,2.69,90,3340,583573,501499,859,432630,652554,607,27,3518
Gujarat,Gandhinagar,778,552998,2559,1804,4958,675958,9.22,238,2582,664070,564705,850,425265,803691,1396,53,6121
Gujarat,Ahmedabad,6526,947916,6236,9101,9745,949513,2.9,453,15627,1071191,825946,771,650486,1246943,3213,156,12768
Gujarat,Vadodara,2917,844072,4988,5879,8530,890028,7.78,684,8796,935214,798599,854,640861,1093239,2488,180,11030
Gujarat,Kheda,6636,1052387,9481,10382,15013,1073067,3.65,622,17018,1128563,996583,883,707953,1417501,5750,168,18744
Gujarat,Surendranagar,4338,689712,5619,10153,12236,920963,2.27,329,14491,851818,758613,891,541154,1069521,4736,67,13118
Gujarat,Aravalli,1253,610581,2164,2712,5089,560902,11.98,475,3965,599904,571370,952,456920,714563,674,146,6579
Gujarat,Banaskantha,1065,1644106,2290,3894,7131,1473455,11.92,591,4959,1692431,1424551,842,1008312,2109249,4013,180,5408
Gujarat,Mehsana,3555,1030777,6756,4880,10961,1105400,10.25,865,8435,1113303,1022559,918,752192,1383985,3879,195,13837
Gujarat,Patan,1107,597024,2815,2145,5601,697732,18.08,588,3252,665586,629010,945,453050,841706,1880,254,6535
Gujarat,Sabarkantha,1653,770113,3881,3316,6362,724727,9.88,491,4969,775471,719122,927,504661,990179,1788,144,8454
Gujarat,Dang,651,89141,1069,1658,1852,104750,2.64,61,2309,104882,89002,849,53223,140668,1981,10,939
Gujarat,Navsari,903,741253,3476,2083,7900,776784,9.18,274,2986,765439,752388,983,576603,941434,3402,78,7974
Gujarat,Surat,1094,620561,2686,2732,7589,997660,8.47,324,3826,925533,692466,748,465946,1152275,2829,89,7446
Gujarat,Tapi,2311,395259,3080,4540,5281,361053,2.32,159,6851,394721,361499,916,238966,517346,3339,45,5022
Gujarat,Valsad,1281,749703,2056,5296,7704,1077732,8.41,553,6577,1053992,773032,733,610961,1216474,1794,151,7966
Gujarat,Devbhumi Dwaraka,306,314798,879,1017,2594,434783,18.67,247,1323,400602,348863,871,264404,485177,448,91,3025
Gujarat,Jamnagar,1304,431900,2754,3364,5117,508205,8.18,382,4668,519847,420145,808,311694,628411,4226,143,3645
Gujarat,Kutch,846,741814,2576,3260,6852,1243058,14.71,604,4106,1126778,857780,761,589975,1394897,2809,215,6619
Gujarat,Morbi,849,358626,2013,2684,6341,538134,14.35,507,3533,502566,394052,784,255308,641452,4075,150,4278
Gujarat,Porbandar,349,308930,712,866,1463,338191,36.63,445,1215,331920,315091,949,231400,415721,638,100,1536
Gujarat,Rajkot,1527,696468,2926,4245,7896,872920,11.75,678,5772,845920,723213,855,506978,1062410,3354,235,7467
Gujarat,Amreli,1407,697054,3287,3472,6078,669688,5.35,261,4879,695969,670577,964,456277,910465,2415,86,6950
Gujarat,Bhavnagar,4661,744536,5738,13122,15341,997677,4.37,778,17822,930521,811445,872,548637,1193576,6283,209,14796
Gujarat,Botad,446,230544,894,1265,2335,337675,14.55,249,1711,294302,273853,931,192490,375729,363,58,2865
Gujarat,Gir Somnath,507,506033,3644,4249,6054,625832,2.82,134,4756,593272,538235,907,329757,802108,4093,35,5604
Gujarat,Junagadh,4033,655591,4838,12076,18186,829051,1.93,311,16109,781607,702787,899,425343,1059299,12508,72,10515
Gujarat,Anand,1869,1119225,4391,3699,8885,1115370,9.2,512,5568,1162550,1071706,922,816319,1418276,1509,197,11766
Gujarat,Bharuch,2623,718811,3648,5692,7810,1014278,5.59,465,8315,1008695,724088,718,564268,1168821,3098,120,8360
Gujarat,Chhotaudepur,1648,501031,2005,3975,5373,488137,3.86,217,5623,528055,460944,873,356711,632457,1870,55,5507
Gujarat,Dahod,141,898478,976,1192,4509,1140595,17.03,227,1333,1055324,983470,932,542127,1496946,2028,41,3457
Gujarat,Mahisagar,295,620029,3525,1519,10721,611901,6.95,126,1814,645293,586445,909,416604,815326,9026,44,5220
Gujarat,Narmada,426,336958,807,961,2142,325897,8.87,123,1387,346670,316086,912,251256,411599,323,29,2626
Gujarat,Panchmahal,1009,774878,2869,2743,9863,851530,6.88,258,3752,881293,744840,845,535586,1090822,5371,59,7360
Haryana,Kurukshetra,1087,379624,755,2998,1918,444031,6.24,255,4085,421789,401751,952,226136,597519,1316,65,1356
Haryana,Panchkula,761,287653,460,1891,1633,418397,4.83,128,2652,377696,328209,869,254100,451950,520,30,1572
Haryana,Gurgaon,2236,1003424,2283,20040,17454,2351779,3.97,884,22276,2063795,1290511,625,1239746,2115457,9584,214,10154
Haryana,Jhajjar,2776,366085,1356,4435,3529,538995,3.31,239,7211,504145,400793,795,244771,660309,1984,64,2901
Haryana,Kaithal,312,333918,565,817,1274,454448,13.37,151,1129,396980,391297,986,187644,600722,802,44,1037
Haryana,Hisar,1252,527005,1147,3423,3076,754295,17.43,815,4675,661927,619179,935,302749,978551,2007,226,2215
Haryana,Rohtak,3514,385483,1893,6439,3796,508428,4.99,497,9953,481739,412035,855,262373,631538,2910,109,2779
Haryana,Ambala,2393,624151,1376,3028,2934,752516,3.6,196,5444,729626,646754,886,512469,864198,839,48,3470
Haryana,Sirsa,1341,479554,886,3184,2008,552245,13.15,595,4525,539125,492473,913,258369,773430,1403,158,1490
Haryana,Panipat,454,380855,948,1405,2950,661296,5.97,111,1859,602202,439578,730,239393,802758,2267,25,1631
Haryana,Fatehabad,422,315668,515,1230,1280,439561,16.22,268,1652,389205,365923,940,185798,569431,704,69,1091
Haryana,Yamunanagar,693,482876,796,2225,2356,630630,5.55,162,2918,603372,509962,845,300579,812927,1465,41,1686
Haryana,Sonipat,1821,539389,1516,5267,4482,781592,3.98,282,7088,736631,584127,793,360017,960964,3225,75,2772
Haryana,Faridabad,6295,847352,3766,5962,7606,1443551,2.23,273,12257,1336590,953786,714,672694,1618209,3415,67,7956
Haryana,Bhiwani,2541,428057,1727,4131,2914,557400,6.7,447,6673,506318,478941,946,260378,725079,1796,155,2844
Haryana,Charkhi Dadri,1159,269179,708,3377,2155,326962,2.73,124,4536,305383,290654,952,234297,361844,311,34,2552
Haryana,Rewari,2040,375780,612,4368,2169,531673,3.31,212,6408,503590,403618,801,267614,639839,974,51,1806
Haryana,Karnal,1696,586975,986,5029,3272,787741,6.91,465,6725,715681,658794,921,394813,979903,1725,130,2533
Haryana,Jind,1806,384276,1662,3646,3200,485701,10.42,568,5452,439202,430648,981,201735,668242,3079,185,1782
Haryana,Nuh,535,130112,690,1352,1598,266824,5.99,113,1887,248768,148070,595,68995,327941,1812,43,476
Haryana,Mahendragarh,1459,373835,676,3525,1618,429977,5.14,256,4984,411598,392011,952,239538,564274,811,64,1483
Haryana,Palwal,778,330750,698,2010,2024,457308,9.4,262,2788,430478,357420,830,197556,590502,1367,79,1355
Himachal Pradesh,Shimla,232,476255,371,1537,1905,548111,14.19,251,1769,553233,470939,851,350675,673691,262,77,2014
Himachal Pradesh,Solan,274,347823,338,1346,1524,637933,10.49,170,1620,596953,388614,651,297649,688107,205,45,1656
Himachal Pradesh,Lahaul Spiti,12,19478,9,64,62,32492,18.42,14,76,31161,20799,667,20105,31865,9,2,62
Himachal Pradesh,Kullu,493,237308,347,950,858,288943,8.11,117,1443,275799,250345,908,177512,348739,121,28,1084
Himachal Pradesh,Sirmaur,547,238829,416,1047,962,345675,13.55,216,1594,319255,265152,831,163813,420691,196,57,1182
Himachal Pradesh,Kangra,1137,946173,881,3008,2451,882153,13.15,545,4145,867832,960015,1106,650206,1178120,237,176,3095
Himachal Pradesh,Chamba,294,248318,227,886,750,271898,13.56,160,1180,256233,263870,1030,159420,360796,107,57,869
Himachal Pradesh,Mandi,707,614649,657,2072,1696,582154,18.39,511,2779,564038,632516,1121,424262,772541,154,156,2198
Himachal Pradesh,Kinnaur,163,55556,210,479,356,84717,5.92,38,642,81856,58388,713,60817,79456,17,10,549
Himachal Pradesh,Hamirpur,241,340055,251,992,806,261492,15.98,197,1233,276306,325068,1176,225640,375907,71,45,986
Himachal Pradesh,Una,690,348430,595,1103,1039,331746,10.99,197,1793,337641,342335,1014,247214,432962,110,51,1524
Himachal Pradesh,Bilaspur,497,289654,461,1129,903,236868,15.01,244,1626,253392,273036,1078,204630,321892,60,64,1304
Jammu & Kashmir,Srinagar,5808,577297,5757,9670,10199,769123,1.89,292,15478,826799,519220,628,407120,939300,8717,80,7239
Jammu & Kashmir,Kulgam,415,281283,1531,1249,7580,281380,17.34,303,1747,313798,248795,793,163841,398822,7527,133,1583
Jammu & Kashmir,Shopian,29,142980,125,242,2650,144453,36.53,99,271,163052,124349,763,84800,202633,2488,74,286
Jammu & Kashmir,Bandipore,556,207967,798,1692,6346,214313,8.99,202,2248,240094,182139,759,122325,299955,6044,69,1099
Jammu & Kashmir,Anantnag,2441,491668,1933,2928,5836,589028,7.1,381,5369,588971,491541,835,325825,754871,3520,114,4249
Jammu & Kashmir,Baramulla,1565,564788,1363,7973,15020,567369,2.96,282,9538,619995,511837,826,363928,768229,13962,177,2420
