state,district,today,Total doses til date,avgdaily,slots,paid slot,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses,male,female,gratio,fully,people,avg people,sites
Assam,Morigaon,1345,147832,2680,44,0,2535,4899,145085,2.06,80,3880,150683,142202,944,39071,253846,6616,20
Assam,Nagaon,6656,291978,4465,0,0,11794,6761,280470,1.28,236,18454,296907,275464,928,97209,475239,8996,62
Assam,Bongaigaon,1068,118049,1344,0,0,1430,1463,111013,1.28,32,2498,118860,110170,927,44788,184274,1975,13
Assam,Chirang,214,62736,746,33,0,280,962,72093,3.24,16,494,77429,57385,741,26159,108670,1225,3
Assam,Dhubri,2441,156348,1505,0,0,2877,1800,134840,1.92,102,5318,158755,132392,834,60410,230778,2309,32
Assam,Goalpara,250,113523,1741,0,0,403,2302,127357,4.13,27,653,126926,113874,897,40151,200729,3052,5
Assam,Kokrajhar,30,96428,1357,0,0,69,1137,100310,1.01,1,99,111914,84800,758,37486,159252,1458,1
Assam,Dhemaji,100,122399,1500,1,0,134,1733,128183,6.84,16,234,128107,122428,956,42059,208523,2139,3
Assam,Lakhimpur,1371,186565,3980,7,0,1871,5937,191972,1.79,58,3232,198668,179825,905,56881,321656,8263,20
Assam,Sonitpur,1930,258953,2690,2,0,5005,7199,303291,2.38,165,6935,290103,272066,938,103058,459186,9685,44
Assam,Udalguri,43,88384,1206,0,0,18,917,83166,14.75,9,61,91995,79527,864,33110,138440,1138,2
Assam,Cachar,245,234471,1949,0,0,279,1728,239755,3.05,16,524,256775,217405,847,78414,395812,2279,7
Assam,Dima Hasao,336,41784,428,79,0,362,430,52048,7.45,52,698,54758,39046,713,18180,75652,522,15
Assam,Hailakandi,1160,102431,1046,0,0,83,1343,101156,5.39,67,1243,110839,92725,837,34423,169164,1796,15
Assam,Karimganj,0,127875,1455,0,0,0,1827,125185,0.0,0,0,142565,110464,775,46085,206975,2321,0
Bihar,Madhepura,158,203098,1441,198,0,162,2080,150265,3.12,10,320,186505,166788,894,50377,302986,2828,4
Bihar,Saharsa,786,228027,1759,0,0,1147,2416,176515,2.95,57,1933,209157,195288,934,59547,344995,3137,24
Bihar,Supaul,162,246678,1711,3,0,64,1466,182352,10.62,24,226,225915,203031,899,56664,372366,1977,6
Bihar,Purnia,1309,417173,2141,1390,0,3501,3665,357646,3.12,150,4810,403449,371183,920,113637,661182,4169,58
Bihar,Araria,1134,282514,2344,2575,0,1350,3294,220149,1.45,36,2484,259500,243037,937,77267,425396,4550,9
Bihar,Katihar,249,266325,2171,0,0,277,3896,289522,0.76,4,526,290678,265086,912,69582,486265,5144,3
Bihar,Kishanganj,231,152728,1371,0,0,381,2323,157305,6.21,38,612,167791,142198,847,40894,269139,3128,14
Bihar,Aurangabad,469,233653,1723,5,0,1178,3017,241137,3.83,63,1647,262362,212287,809,54251,420539,3925,15
Bihar,Arwal,252,88503,871,0,0,551,1584,89752,2.12,17,803,93447,84769,907,23756,154499,2239,5
Bihar,Gaya,2686,472882,3091,0,0,5988,6370,485710,2.03,176,8674,517480,440932,852,168166,790426,8406,58
Bihar,Kaimur,70,165720,1025,0,0,92,1852,136036,4.94,8,162,168340,133355,792,36489,265267,2497,2
Bihar,Rohtas,177,321056,3646,2,0,244,7136,296733,2.14,9,421,350132,267547,764,81945,535844,9409,5
Bihar,Bhagalpur,295,434061,3065,0,0,1031,5299,448336,0.3,4,1326,471533,410721,871,135571,746826,6351,25
Bihar,Banka,439,236629,1313,322,0,1490,2897,213558,0.57,11,1929,234986,215113,915,59874,390313,3365,17
Bihar,Lakhisarai,65,96098,1044,0,0,135,1634,92316,0.0,0,200,98450,89936,914,24775,163639,2261,2
Bihar,Munger,447,181714,1706,3,0,1048,3026,180679,2.34,35,1495,197078,165232,838,51366,311027,4104,15
Bihar,Muzaffarpur,2478,500720,3718,0,0,5238,6329,517672,1.87,144,7716,556753,461474,829,153542,864850,8106,83
Bihar,Sheohar,236,108005,522,0,0,254,548,61189,2.04,10,490,85341,83826,982,30206,138988,723,2
Bihar,Sitamarhi,318,330552,1514,0,0,411,1901,237854,2.88,21,729,295956,272387,920,83838,484568,2777,3
Bihar,Vaishali,256,383430,1953,0,0,132,3298,287124,3.09,12,388,361524,308889,854,99531,571023,4519,7
Bihar,Nalanda,995,436067,3216,149,0,902,3705,344213,2.79,53,1897,406963,373181,917,133436,646844,4718,16
Bihar,Jehanabad,569,136682,1579,0,0,888,2431,126372,2.26,33,1457,138261,124728,902,42748,220306,3319,14
Bihar,Nawada,538,230689,1300,193,0,1242,2349,185889,1.12,20,1780,223540,192963,863,64858,351720,3112,9
Bihar,Sheikhpura,0,79465,448,0,0,0,748,65975,0.0,0,0,76572,68851,899,22371,123069,992,0
Bihar,Darbhanga,2344,507322,4515,0,0,5434,6903,403538,1.57,122,7778,471373,439352,932,145698,765162,9048,45
Bihar,Madhubani,156,480288,1817,0,0,622,3011,375796,1.54,12,778,434974,420980,968,117050,739034,3437,6
Bihar,Samastipur,0,432345,1420,0,0,0,2366,359248,0.0,0,0,414831,376624,908,126102,665491,3006,0
Bihar,Patna,11282,1235700,11510,2287,613,25969,26174,1407953,0.88,328,37252,1489214,1153903,775,650417,1993236,23326,180
Bihar,Begusarai,0,348236,3369,0,0,0,6745,314050,0.0,0,0,355344,306845,864,87555,574731,8595,0
Bihar,Bhojpur,504,283236,2990,25,0,732,4707,255156,3.56,44,1236,305630,232657,761,76436,461956,6551,21
Bihar,Buxar,148,204466,1141,0,0,1211,2623,170146,0.81,11,1359,213393,161159,755,56359,318253,2626,5
Bihar,Khagaria,202,156797,1310,0,0,305,1840,133511,4.54,23,507,150503,139758,929,41098,249210,2557,4
Bihar,Saran,5943,525034,4106,905,0,15738,8433,445835,1.47,319,21681,531218,439449,827,168549,802320,9688,82
Bihar,Siwan,349,475645,2516,0,0,1088,4250,373389,0.21,3,1437,482137,366727,761,145002,704032,4832,3
Bihar,Gopalganj,0,259459,1602,0,0,0,3177,237607,0.0,0,0,298300,198706,666,61377,435689,3883,0
Bihar,East Champaran,1326,522606,2747,0,0,3457,4430,501146,2.45,117,4783,583756,439650,753,133608,890144,3740,177
Bihar,West Champaran,2,345923,3667,0,0,5,5835,381199,185.71,13,7,419141,307826,734,73480,653642,8215,3
Bihar,Jamui,195,182728,1028,0,0,403,1972,163554,2.01,12,598,187998,158217,842,45056,301226,2464,9
Chandigarh,Chandigarh,3238,394129,3910,176,161,5813,6038,386541,2.31,209,9051,439274,341276,777,182787,597883,5576,66
Chhattisgarh,Raipur,3036,670605,4003,18,0,7605,9717,624959,4.69,499,10641,676535,618894,915,298467,997097,10421,239
Chhattisgarh,Balod,0,271026,1025,400,0,0,1651,127383,0.0,0,0,186658,211693,1134,89556,308853,1711,1
Chhattisgarh,Baloda bazar,23,258683,67,3411,0,233,221,118747,9.38,24,256,184680,192726,1044,66359,311071,126,13
Chhattisgarh,Balrampur,63,156373,137,2505,0,419,276,63294,7.88,38,482,114834,104809,913,34021,185646,189,18
Chhattisgarh,Bastar,25,185680,146,5,0,87,429,117216,16.07,18,112,153954,148914,967,56744,246152,360,4
Chhattisgarh,Bemetara,81,131302,56,478,0,190,137,57544,3.32,9,271,93340,95476,1023,33474,155372,44,12
Chhattisgarh,Bijapur,5,49177,30,79,0,44,154,50588,2.04,1,49,59847,39902,667,24968,74797,145,11
Chhattisgarh,Bilaspur,75,461107,165,0,0,122,365,193248,1.52,3,197,327590,326671,997,148575,505780,299,3
Chhattisgarh,Dantewada,29,79595,81,246,40,221,194,54232,0.0,0,250,68909,64892,942,30530,103297,161,10
Chhattisgarh,Dhamtari,0,253994,122,299,0,0,427,102372,0.0,0,0,167269,189042,1130,77821,278545,395,5
Chhattisgarh,Durg,386,545721,2211,0,0,545,2942,211152,2.04,19,931,381399,375382,984,211218,545655,3003,6
Chhattisgarh,Gariaband,36,129424,138,819,0,134,273,52850,0.0,0,170,86906,95353,1097,31817,150457,282,9
Chhattisgarh,Janjgir-Champa,350,366598,206,149,0,2246,1118,138772,2.08,54,2596,250549,254786,1017,104295,401075,1099,66
Chhattisgarh,Jashpur,20,206028,54,20459,0,70,103,82146,0.0,0,90,134671,153464,1140,53360,234814,19,61
Chhattisgarh,Kanker,35,187544,66,6811,0,301,375,98294,4.73,14,296,146379,139440,953,62861,222977,247,26
Chhattisgarh,Kondagaon,64,128654,143,3830,0,245,439,58279,13.64,42,308,91703,95206,1038,28192,158741,432,24
Chhattisgarh,Korba,48,358377,111,456,0,679,594,124514,5.91,43,727,239289,243550,1018,98616,384275,129,31
Chhattisgarh,Koriya,135,142700,261,2477,0,469,448,62576,5.96,36,604,104215,101046,970,39490,165786,455,21
Chhattisgarh,Mahasamund,1175,383964,1063,4880,0,2426,2274,150430,1.64,59,3601,255653,278675,1090,122089,412305,2485,159
Chhattisgarh,Mungeli,3,163573,87,0,0,37,179,45242,0.0,0,40,101465,107337,1058,36986,171829,150,4
Chhattisgarh,Narayanpur,11,22353,23,0,0,40,70,20775,17.65,9,51,25046,18079,722,10836,32292,66,3
Chhattisgarh,Raigarh,614,601566,1245,369,0,3110,5956,390643,9.29,346,3724,499767,492322,985,202760,789449,6946,361
Chhattisgarh,Rajnandgaon,2167,444921,2547,1844,0,4384,4363,319055,3.8,249,6551,371026,392874,1059,136363,627613,4385,102
Chhattisgarh,Sukma,43,67241,55,138,0,217,216,65443,3.85,10,260,76639,56027,731,30618,102066,221,7
Chhattisgarh,Surajpur,144,198156,202,619,0,416,375,61145,7.14,40,560,130544,128718,986,41087,218214,273,42
Chhattisgarh,Surguja,302,292043,646,5443,0,740,1280,105266,6.53,68,1042,194882,202373,1038,86613,310696,1047,51
Chhattisgarh,Kawardha,371,177945,244,3254,0,890,612,100114,5.47,69,1261,139664,138355,991,50127,227932,437,18
Chhattisgarh,Gaurela Pendra Marwahi ,7,82840,22,115,0,23,126,31285,0.0,0,30,54852,59255,1080,16625,97500,107,1
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,559,89586,574,0,0,2241,2168,255680,8.93,250,2800,241958,103250,427,33997,311269,2504,61
Dadra and Nagar Haveli and Daman and Diu,Daman,297,67952,284,0,0,757,600,154052,2.47,26,1054,146190,75750,518,28124,193880,612,4
Dadra and Nagar Haveli and Daman and Diu,Diu,74,22858,82,0,0,32,50,25322,3.77,4,106,24102,24068,999,11053,37127,39,3
Delhi,New Delhi,1878,460815,2071,318,164,2864,2450,356970,7.76,368,4742,484235,333435,689,258069,559716,1538,77
Delhi,Central Delhi,1843,512177,2574,2469,2300,1702,1665,500658,10.01,355,3545,609940,402697,660,253178,759657,1346,113
Delhi,West Delhi,1489,619280,2342,35,2,2401,2375,408145,2.31,90,3890,569511,457663,804,281236,746189,2029,109
Delhi,North West Delhi,4093,616973,2946,936,10,4190,2468,511175,5.88,487,8283,621481,506426,815,300331,827817,1864,134
Delhi,South East Delhi,1619,445392,2116,1117,1117,2668,2317,507126,4.27,183,4287,566558,385773,681,242317,710201,1736,70
Delhi,East Delhi,2598,374719,2406,263,91,2419,1814,350803,3.85,193,5017,402366,322978,803,168106,557416,1368,79
Delhi,North Delhi,1731,361773,1772,922,0,1272,872,391089,18.55,557,3003,437735,314931,719,172207,580655,404,154
Delhi,North East Delhi,1121,289570,1152,0,0,1063,588,327100,2.56,56,2184,357317,259161,725,136493,480177,323,60
Delhi,Shahdara,2951,340358,1573,183,0,2043,921,306066,4.73,236,4994,363156,283112,780,154794,491630,608,83
Delhi,South Delhi,2897,476505,2564,1530,1530,3016,2656,621583,5.87,347,5913,649225,448642,691,269135,828953,2049,92
Delhi,South West Delhi,7426,579379,3367,1239,1199,4515,2463,479539,1.31,157,11943,590597,468107,793,264810,794108,1911,120
Goa,North Goa,2200,313863,2604,241,124,2080,2340,304040,3.04,130,4280,336554,281296,836,127434,490469,2767,27
Goa,South Goa,2871,362419,3232,12,0,2239,2328,315202,2.15,110,5110,355436,322119,906,133612,544009,2896,29
Gujarat,Gandhinagar,76,357900,2283,0,0,135,3917,257859,4.27,9,211,331703,283978,856,129988,485771,5030,2
Gujarat,Ahmedabad,49,533843,2361,0,0,707,4551,321315,1.85,14,756,487327,367709,755,135189,719969,5900,3
Gujarat,Vadodara,10,508617,3359,0,0,56,5433,355408,21.21,14,66,475179,388715,818,171674,692351,6635,2
Gujarat,Kheda,0,584635,2413,0,0,0,3983,336531,0.0,0,0,502600,418455,833,211996,709170,5096,0
Gujarat,Surendranagar,0,372324,2488,0,0,0,4791,305176,0.0,0,0,358161,319210,891,117221,560279,6443,0
Gujarat,Aravalli,0,387122,1692,54,0,0,2253,163436,0.0,0,0,283574,266884,941,151827,398731,2922,0
Gujarat,Banaskantha,0,929594,2978,1,0,0,6706,331835,0.0,0,0,695530,565649,813,324541,936888,6824,0
Gujarat,Mehsana,0,709996,3334,0,0,0,4089,427702,0.0,0,0,593409,544155,917,289842,847856,4537,1
Gujarat,Patan,0,356468,2204,0,0,0,3624,247759,0.0,0,0,314047,290101,924,145659,458568,3789,0
Gujarat,Sabarkantha,0,471034,2209,0,0,0,3098,242993,0.0,0,0,375808,338090,900,172329,541698,3522,0
Gujarat,Dang,0,45265,166,0,0,0,344,30012,0.0,0,0,40239,35035,871,15195,60082,377,0
Gujarat,Navsari,3,463976,2176,0,0,30,3129,255942,21.21,7,33,361561,358282,991,192270,527648,3510,1
Gujarat,Surat,42,405748,2830,0,0,64,6182,371381,13.21,14,106,426841,350203,820,161294,615835,6906,4
Gujarat,Tapi,0,253578,1450,0,0,0,2124,145258,0.0,0,0,209260,189541,906,85221,313615,2503,1
Gujarat,Valsad,30,478689,2834,0,0,803,5347,341049,0.84,7,833,460853,358758,778,219203,600535,5582,2
Gujarat,Devbhumi Dwaraka,0,228911,2179,0,0,10,3601,194056,0.0,0,10,230728,192179,833,112179,310788,3867,1
Gujarat,Jamnagar,62,290492,2026,0,0,430,2904,195537,1.63,8,492,267552,218421,816,108894,377135,3739,3
Gujarat,Kutch,111,484192,3028,0,0,1139,6772,468917,2.4,30,1250,540166,412808,764,216567,736542,6908,9
Gujarat,Morbi,16,236176,1841,168,168,57,3446,176478,9.59,7,73,220452,192148,872,87385,325269,4266,2
Gujarat,Porbandar,0,234807,1304,0,0,0,1677,131317,0.0,0,0,189647,176425,930,109051,257073,1696,0
Gujarat,Rajkot,9,494151,3124,0,0,72,5221,334558,11.11,9,81,435976,392612,901,187946,640763,6688,2
Gujarat,Amreli,0,435383,2923,0,0,0,4918,200112,0.0,0,0,324112,311303,960,172319,463176,6155,0
Gujarat,Bhavnagar,0,413205,2970,0,0,0,5232,290484,0.0,0,0,374538,329059,879,156329,547360,5908,0
Gujarat,Botad,27,140120,1510,0,0,227,3541,141733,6.3,16,254,147105,134714,916,50508,231345,4471,6
Gujarat,Gir Somnath,0,302383,2100,0,0,0,4463,218769,0.0,0,0,284010,236971,834,109484,411668,4449,0
Gujarat,Junagadh,0,383876,2205,0,0,0,3847,189668,0.0,0,0,294072,279395,950,161067,412477,4419,0
Gujarat,Anand,0,659272,2405,0,0,0,3487,323337,0.0,0,0,516181,466292,903,237158,745451,4607,0
Gujarat,Bharuch,63,464038,2124,8,0,267,4064,398173,9.09,30,330,493092,368978,748,180924,681287,4535,4
Gujarat,Chhotaudepur,0,300903,1619,0,0,1,3225,171107,900.0,9,1,254654,217276,853,110096,361914,4290,1
Gujarat,Dahod,23,608979,4120,0,0,135,3489,224244,13.92,22,158,424630,408462,962,285750,547473,3589,11
Gujarat,Mahisagar,0,387513,1558,1,0,0,1624,159723,0.0,0,0,285090,262049,919,150846,396390,1262,0
Gujarat,Narmada,0,205626,933,0,0,0,1486,112608,0.0,0,0,167643,150541,898,74696,243538,1785,0
Gujarat,Panchmahal,0,470286,1996,0,0,0,3740,248514,0.0,0,0,385926,332756,862,176506,542294,4557,0
Haryana,Kurukshetra,978,227546,1160,0,0,1302,1299,138068,3.07,70,2280,192042,173530,904,74712,290902,1287,15
Haryana,Panchkula,1320,208935,1081,221,221,2562,1585,175046,3.3,128,3882,204371,179533,878,97509,286472,1508,27
Haryana,Gurgaon,3726,739594,3085,909,909,8744,7952,1029006,3.53,440,12470,1072147,696103,649,392046,1376554,5815,104
Haryana,Jhajjar,3513,223927,1100,0,0,5715,2026,180147,2.51,232,9228,222808,181197,813,79771,324303,1859,58
Haryana,Kaithal,1901,181062,740,4,0,3294,1193,152632,4.91,255,5195,173774,159882,920,55656,278038,1232,53
Haryana,Hisar,4443,270846,1456,0,0,7010,2019,222966,2.77,317,11453,267445,226293,846,82270,411542,2180,104
Haryana,Rohtak,2239,229562,1147,66,0,3133,1753,182866,3.5,188,5372,224150,188207,840,83605,328823,1852,46
Haryana,Ambala,437,432847,2016,0,0,850,2737,346003,4.12,53,1287,410265,368412,898,208593,570257,2856,10
Haryana,Sirsa,2512,286374,1044,0,0,3894,1571,169963,4.12,264,6406,239527,216730,905,90369,365968,1577,56
Haryana,Panipat,1733,211934,924,0,0,3138,1318,172541,2.03,99,4871,218475,165911,759,76102,308373,1211,23
Haryana,Fatehabad,1815,174009,798,0,0,2961,1251,148267,2.18,104,4776,169022,153218,906,56166,266110,1183,24
Haryana,Yamunanagar,3513,280102,1171,0,0,5390,1721,188488,1.88,167,8903,250960,217544,867,93909,374681,1521,39
Haryana,Sonipat,1995,357266,1227,0,0,4914,2681,278492,2.48,171,6909,349765,285889,817,141691,494067,2260,41
Haryana,Faridabad,5062,579927,2577,951,951,11504,5999,560600,1.9,314,16566,664718,475564,715,233672,906855,5509,71
Haryana,Bhiwani,4162,238448,1180,0,0,6978,1950,180147,1.17,130,11140,220750,197772,896,74121,344474,2067,32
Haryana,Charkhi Dadri,2185,176153,902,0,0,3407,1587,150142,1.57,88,5592,166192,160044,963,61247,265048,1478,18
Haryana,Rewari,526,239910,820,0,0,529,1219,165761,2.37,25,1055,229673,175929,766,89904,315767,1002,8
Haryana,Karnal,1160,360643,1903,0,0,1980,2826,259931,2.23,70,3140,328951,291524,886,138996,481578,2877,23
Haryana,Jind,1078,196511,649,0,0,1969,1019,136641,5.35,163,3047,174580,158511,908,52834,280318,974,41
Haryana,Nuh,379,59962,365,0,0,990,1064,85617,4.46,61,1369,92951,52590,566,16931,128648,1128,13
Haryana,Mahendragarh,3659,230129,1006,0,0,5176,1394,158125,1.3,115,8835,205358,182820,890,74281,313973,1333,34
Haryana,Palwal,593,201466,598,0,0,1509,1360,160566,4.19,88,2102,203023,158923,783,57413,304619,1258,33
Himachal Pradesh,Shimla,2275,388507,3219,0,0,3815,4299,236002,3.12,190,6090,321688,302698,941,158845,465664,4620,54
Himachal Pradesh,Solan,1110,240316,1803,184,176,2044,3122,206346,3.68,116,3154,260859,185747,712,88366,358296,3326,27
Himachal Pradesh,Lahaul Spiti,47,16531,40,0,0,19,175,13480,6.06,4,66,16010,13995,874,8083,21928,184,1
Himachal Pradesh,Kullu,1030,184596,1360,0,0,1466,1945,116561,3.37,84,2496,149845,151270,1010,73534,227623,2102,23
Himachal Pradesh,Sirmaur,1133,162769,1314,2,0,2535,3016,125566,3.33,122,3668,152705,135593,888,58958,229377,3372,32
Himachal Pradesh,Kangra,4536,695408,5487,0,0,6441,7314,388524,2.67,293,10977,507662,576017,1135,249909,834023,8042,68
Himachal Pradesh,Chamba,764,186411,1017,4,0,1505,1905,109987,5.33,121,2269,145271,151066,1040,62472,233926,1901,40
Himachal Pradesh,Mandi,3678,489934,3179,2,0,4988,4635,259374,2.58,224,8666,343582,405575,1180,192493,556815,4993,58
Himachal Pradesh,Kinnaur,163,47535,197,0,0,47,68,45146,0.0,0,210,52005,40661,782,21591,71090,72,2
Himachal Pradesh,Hamirpur,1508,291099,1340,0,0,2577,2267,116570,3.55,145,4085,183406,224166,1222,119362,288307,2355,26
Himachal Pradesh,Una,993,275579,1405,0,0,1858,2759,142620,2.42,69,2851,203449,214634,1055,105828,312371,2975,19
Himachal Pradesh,Bilaspur,844,217202,1083,0,0,1255,1749,110904,2.43,51,2099,155431,172622,1111,82928,245178,1854,25
Jammu & Kashmir,Srinagar,3403,318038,2631,29324,341,1707,1073,220263,4.89,250,5110,354977,183235,516,103039,435262,1742,71
Jammu & Kashmir,Kulgam,1992,169813,1355,935,0,1032,836,56789,8.47,256,3024,133839,92727,693,42906,183696,916,103
Jammu & Kashmir,Shopian,779,97672,813,938,0,555,441,36108,10.19,136,1334,80408,53358,664,33152,100628,437,75
Jammu & Kashmir,Bandipore,601,124889,705,6599,0,499,459,40552,12.73,140,1100,101773,63652,625,31696,133745,484,61
Jammu & Kashmir,Anantnag,1913,301889,2029,19176,0,998,1046,98101,10.27,299,2911,235623,164296,697,75858,324132,1119,92
