state,district,today,Total doses til date,avgdaily,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses,male,female,gratio,fully,people,avg people,sites,avgf,dcon
Andhra Pradesh,Srikakulam,0,1674735,3183,0,4226,1072030,0.0,0,0,1220549,1525917,1250,1096949,1649816,847,0,6562,1151535
Andhra Pradesh,Vizianagaram,0,1417750,3055,0,5978,1221356,0.0,0,0,1217217,1421455,1168,1166519,1472587,2171,1,6861,1045546
Andhra Pradesh,West Godavari,50,2430085,2920,194,7805,2148713,10.66,26,244,2126839,2451320,1153,2002911,2575887,1501,48,9224,1870828
Arunachal Pradesh,Itanagar Capital Complex,6,44076,65,80,614,154380,4.65,4,86,113116,85319,754,86098,112358,268,2,410,98312
Arunachal Pradesh,Lower Siang,0,9873,3,0,22,17334,0.0,0,0,14614,12592,862,10556,16651,3,0,21,15975
Arunachal Pradesh,Pakke Kessang,26,6519,15,89,46,7475,13.04,15,115,7331,6656,908,5878,8116,11,5,50,7781
Arunachal Pradesh,Changlang,11,50385,96,36,356,104835,6.38,3,47,85763,69438,810,63429,91791,165,2,286,79328
Arunachal Pradesh,Kurung Kumey,0,6330,14,0,19,9194,0.0,0,0,7639,7779,1018,6200,9324,19,3,13,8654
Arunachal Pradesh,Anjaw,0,6891,5,0,27,13313,0.0,0,0,11257,8945,795,8431,11773,5,0,26,11104
Arunachal Pradesh,East Kameng,0,18270,30,0,62,22068,0.0,0,0,21236,19095,899,17124,23214,18,0,73,21480
Arunachal Pradesh,Kamle,0,4356,10,0,35,7174,0.0,0,0,6567,4963,756,4373,7157,25,0,20,6366
Arunachal Pradesh,Dibang Valley,0,1966,1,0,7,4872,0.0,0,0,4365,2473,567,2678,4160,1,0,7,3957
Arunachal Pradesh,Tirap,21,18121,33,58,86,37136,1.27,1,79,30865,24377,790,23529,31728,8,1,110,30350
Arunachal Pradesh,Kra Daadi,1,4137,13,11,45,6039,66.67,8,12,5392,4784,887,3787,6389,14,1,44,6090
Arunachal Pradesh,West Kameng,1,29908,18,30,131,69655,29.03,9,31,55247,44281,802,43332,56231,20,2,128,52529
Arunachal Pradesh,Lohit,0,16401,35,0,146,40058,0.0,0,0,30794,25651,833,24536,31923,58,0,123,28737
Arunachal Pradesh,Tawang,0,16426,12,0,76,37945,0.0,0,0,29753,24600,827,24622,29749,12,0,75,28250
Arunachal Pradesh,Lower Dibang Valley,0,18736,18,0,93,38014,0.0,0,0,31021,25723,829,23669,33081,29,0,82,30666
Arunachal Pradesh,Lower Subansiri,6,16073,14,46,93,31687,15.38,8,52,26224,21533,821,20496,27264,18,3,88,25440
Arunachal Pradesh,Lepa Rada,0,8463,4,0,26,15607,0.0,0,0,13701,10365,757,10676,13394,6,1,24,13027
Arunachal Pradesh,Upper Siang,0,13891,11,0,45,19926,0.0,0,0,18217,15598,856,14981,18836,16,0,39,17627
Arunachal Pradesh,Shi Yomi,0,4630,3,3,13,8372,233.33,7,3,6762,6240,923,6013,6989,3,3,12,6780
Arunachal Pradesh,Namsai,0,39091,37,0,181,77577,0.0,0,0,62416,54248,869,51973,64695,73,0,144,58887
Arunachal Pradesh,Siang,6,10206,27,6,72,14719,66.67,8,12,13138,11779,897,10277,14648,21,1,78,14094
Arunachal Pradesh,West Siang,0,22558,14,0,85,40913,0.0,0,0,33882,29582,873,29376,34095,33,0,67,32861
Arunachal Pradesh,Papum Pare,1,17090,28,5,151,40715,66.67,4,6,34046,23749,698,25219,32586,51,1,129,29134
Arunachal Pradesh,Longding,10,10858,47,29,96,18379,2.56,1,39,17828,11409,640,9517,19720,34,3,109,18154
Arunachal Pradesh,Upper Subansiri,0,21626,36,0,66,21688,0.0,0,0,22837,20470,896,18258,25056,16,0,86,23701
Arunachal Pradesh,East Siang,0,31385,18,0,199,67614,0.0,0,0,51385,47593,926,43932,55067,56,0,161,51730
Assam,Dibrugarh,1517,538697,2093,4120,5624,952222,5.02,283,5637,740935,749795,1012,559772,931147,1090,74,6626,693675
Assam,Sivasagar,62,312509,1176,152,2562,465946,12.15,26,214,389240,389100,1000,294842,483613,295,11,3443,407613
Assam,Tinsukia,307,430978,1956,1008,5290,766813,10.27,135,1315,594465,603122,1015,363946,833845,1723,130,5523,513485
Assam,Baksa,609,275095,1339,1576,3373,490654,10.76,235,2185,379177,386420,1019,204156,561593,548,106,4163,356310
Assam,Barpeta,851,670573,3636,1747,8003,1088623,13.16,342,2598,864469,894498,1035,632075,1127121,2511,287,9127,644747
Assam,Darrang,1817,351759,2529,3758,5189,548511,12.11,675,5575,444350,455801,1026,275578,624692,1726,174,5992,380657
Assam,Kamrup Metropolitan,630,788001,1587,2378,5217,1452450,5.72,172,3008,1246172,993866,798,975486,1264965,1395,59,5409,1101839
Assam,Kamrup Rural,1840,683895,3792,4443,9776,1011903,7.75,487,6283,849317,846258,996,573616,1122182,4061,131,9507,760365
Assam,Karbi-Anglong,492,155783,1170,1553,3408,310011,8.07,165,2045,236770,228956,967,148608,317186,2110,62,2468,171857
Assam,Nalbari,809,301195,1910,1794,4336,460211,6.03,157,2603,372393,388919,1044,259910,501496,1095,42,5151,343986
Assam,Golaghat,660,408003,2382,1863,6552,739206,1.07,27,2523,574728,572278,996,414366,732843,1955,46,6979,569258
Assam,Jorhat,632,432740,2685,1509,6361,654095,7.89,169,2141,537223,549447,1023,422076,664759,1428,42,7618,603803
Assam,Morigaon,252,348199,2156,587,4869,573914,9.65,81,839,443159,478856,1081,296588,625525,2494,46,4530,416514
Assam,Nagaon,552,682529,2624,1201,5601,1128259,11.24,197,1753,869621,940909,1082,579131,1231657,1960,53,6264,759070
Assam,Bongaigaon,662,285725,1422,1856,3415,498865,16.76,422,2518,386751,397711,1028,277961,506629,902,108,3933,356992
Assam,Chirang,700,153960,986,1622,2265,283707,18.43,428,2322,223922,213691,954,139590,298077,905,123,2345,196386
Assam,Dhubri,1603,468648,3261,4567,7808,850218,4.21,260,6170,664229,654475,985,338645,980221,3411,123,7658,449835
Assam,Goalpara,471,338950,2540,1119,5719,635440,28.93,460,1590,479336,494890,1032,291642,682748,2098,132,6160,379745
Assam,Kokrajhar,366,278191,1334,895,3063,499161,14.99,189,1261,392337,384929,981,229781,547571,590,46,3807,335149
Assam,Dhemaji,34,244339,1093,174,3000,438707,25.0,52,208,330375,352560,1067,242752,440294,495,12,3598,343450
Assam,Lakhimpur,437,423798,1757,960,3928,669612,5.94,83,1397,537629,555630,1033,397280,696130,927,33,4757,542305
Assam,Sonitpur,210,467422,1653,679,4125,854776,14.74,131,889,639861,682140,1066,534118,788080,1013,53,4765,650423
Assam,Udalguri,382,262116,2010,858,4184,468240,20.97,260,1240,359792,370480,1030,195958,534398,2353,72,3840,289049
Assam,Cachar,739,610698,2204,1773,4939,1004704,4.7,118,2512,811634,803547,990,480253,1135149,2276,75,4866,616684
Assam,Dima Hasao,164,67296,273,376,746,127244,14.81,80,540,107308,87171,812,71059,123481,504,25,514,87352
Assam,Hailakandi,624,231241,1160,1523,2875,391873,7.13,153,2147,320314,302672,945,194129,428985,561,37,3473,319998
Assam,Karimganj,1259,352527,2279,3052,5389,635771,9.49,409,4311,488366,499812,1023,290809,697489,1550,116,6117,367845
Bihar,Madhepura,1,538998,2923,0,5941,836537,900.0,9,1,657941,717321,1090,373402,1002133,2468,1,6395,485381
Bihar,Saharsa,3377,597230,2676,9155,7212,919902,2.7,338,12532,739558,777288,1051,452825,1064307,3688,240,6199,494964
Bihar,Supaul,1302,652853,3078,2965,6483,926162,3.12,133,4267,756382,822280,1087,469470,1109545,2687,185,6874,543741
Bihar,Purnia,1388,976093,3211,7547,16434,1635231,3.75,335,8935,1383744,1226848,887,855471,1755853,12619,251,7025,980000
Bihar,Araria,136,738654,5242,421,13366,1086632,7.72,43,557,924158,900537,974,524966,1300320,8494,108,10115,678744
Bihar,Katihar,1211,742232,3834,4165,10242,1300485,4.17,224,5376,1018033,1024266,1006,501337,1541380,7368,63,6708,751761
Bihar,Kishanganj,286,399197,1511,94,2736,625253,7.89,30,380,516902,507384,982,243994,780456,1481,27,2766,405213
Bihar,Aurangabad,917,681574,4855,5329,13565,1131098,2.45,153,6247,931928,880160,944,516983,1295689,10976,201,7444,657165
Bihar,Arwal,1185,197590,942,2458,2155,302473,3.76,137,3643,244616,255339,1044,147293,352770,649,53,2448,266074
Bihar,Gaya,2342,1168319,9495,6365,23814,1990309,3.71,323,8707,1590201,1567591,986,878899,2279729,23105,587,10204,1133907
Bihar,Kaimur,1172,462472,2989,2333,4714,665117,1.85,65,3505,581138,546132,940,301985,825604,1435,43,6267,404872
Bihar,Rohtas,384,811413,3009,1211,7764,1314042,7.21,115,1595,1092570,1032325,945,576828,1548627,3479,36,7293,785551
Bihar,Bhagalpur,354,853116,3139,1097,8415,1461188,2.0,29,1451,1183924,1130001,954,759979,1554325,4152,37,7402,1005222
Bihar,Banka,1997,573334,4362,3584,7864,860576,1.42,79,5581,703178,730432,1039,440891,993019,4894,41,7333,590922
Bihar,Lakhisarai,13,250080,642,34,1668,382507,6.38,3,47,309927,322560,1041,161439,471148,611,1,1699,258743
Bihar,Munger,1089,420095,2653,2640,6790,695990,1.9,71,3729,572970,542894,948,346461,769624,3801,61,5641,440434
Bihar,Muzaffarpur,1552,1243563,6165,4204,15017,2006943,10.32,594,5756,1585308,1664532,1050,914792,2335714,6539,226,14642,1253537
Bihar,Sheohar,16,208449,1326,65,3020,246667,11.11,9,81,217058,237981,1096,139814,315302,1434,20,2912,200173
Bihar,Sitamarhi,4822,917826,4607,8217,8524,1197678,6.75,880,13040,988913,1126253,1139,560498,1555006,2849,340,10282,858121
Bihar,Vaishali,138,942780,3549,426,8504,1377088,9.93,56,564,1136521,1182665,1041,598040,1721828,3201,85,8852,933875
Bihar,Nalanda,452,973655,3151,1177,7697,1250018,6.2,101,1629,1121978,1101196,981,750350,1473323,5681,63,5167,867686
Bihar,Jehanabad,3463,315802,2550,8367,5577,477841,2.26,267,11833,385757,407690,1057,253799,539844,3697,124,4429,328882
Bihar,Nawada,629,616111,2583,1285,5018,894330,10.76,206,1914,734838,775317,1055,381953,1128488,1637,316,5964,570380
Bihar,Sheikhpura,725,166363,717,2045,1651,245631,2.53,70,2770,203126,208797,1028,116814,295180,626,78,1742,189083
Bihar,Darbhanga,4655,1230639,7496,12045,18365,1802391,3.23,540,16700,1426221,1606190,1126,931779,2101251,13296,232,12565,1174088
Bihar,Madhubani,5937,1258630,6311,11585,12004,1679760,3.01,528,17522,1305457,1632266,1250,880593,2057797,5323,198,12992,1180707
Bihar,Samastipur,1488,1049643,4470,3854,11920,1734574,6.14,328,5342,1316353,1467297,1115,722607,2061610,4823,177,11567,1137050
Bihar,Patna,16,2226101,5230,51,15710,3868591,49.25,33,67,3276868,2816460,859,2614498,3480194,4264,194,16676,2740188
Bihar,Begusarai,1234,774594,2848,2946,8494,1283511,3.7,155,4185,1002166,1055552,1053,579724,1478381,3722,413,7620,818630
Bihar,Bhojpur,1325,731089,3805,2803,6767,1096821,12.89,532,4128,934337,893169,956,484957,1342953,3349,221,7222,720744
Bihar,Buxar,231,534775,1362,675,3296,797378,17.0,154,906,676080,655816,970,397603,934550,1346,41,3312,480385
Bihar,Khagaria,429,408947,2083,786,4697,682046,6.17,75,1215,519916,570795,1098,289759,801234,1686,22,5094,434023
Bihar,Saran,383,1146828,4561,1019,11452,1689507,9.13,128,1402,1372900,1462637,1065,886549,1949786,5998,58,10015,1197828
Bihar,Siwan,115,1067510,6860,199,15597,1560863,17.83,56,314,1292627,1334849,1033,880223,1748150,6763,117,15694,1038483
Bihar,Gopalganj,287,742342,2565,763,7064,1181986,4.76,50,1050,941970,981912,1042,602777,1321551,2242,128,7387,634041
Bihar,East Champaran,10971,1488939,8123,21099,17852,2313366,2.68,860,32070,1884196,1917240,1018,1246227,2556078,4644,337,21330,1464249
Bihar,West Champaran,1205,935685,4487,2417,10244,1531937,4.91,178,3622,1252105,1214989,970,611904,1855718,4674,466,10057,977676
Bihar,Jamui,301,415491,999,975,2983,666365,8.15,104,1276,539043,542626,1007,262102,819754,1055,47,2926,460453
Chandigarh,Chandigarh,253,557145,634,1352,2764,980043,4.67,75,1605,875369,661584,756,602044,935144,516,37,2881,799733
Chhattisgarh,Raipur,2245,923831,2042,8529,9085,1720586,6.65,716,10774,1374412,1269693,924,1051262,1593155,2651,250,8475,1213081
Chhattisgarh,Balod,374,403323,903,1309,3028,472430,6.36,107,1683,415877,459727,1105,315527,560226,1305,81,2626,384842
Chhattisgarh,Baloda bazar,156,402131,1124,532,3668,496813,9.01,62,688,447557,451307,1008,244862,654082,2511,48,2280,374500
Chhattisgarh,Balrampur,7310,258838,4252,5376,5668,270707,2.71,344,12686,272706,256790,942,164999,364546,4576,126,5344,198011
Chhattisgarh,Bastar,38,273843,597,61,1743,380465,21.21,21,99,323382,330813,1023,195701,458607,1101,37,1238,282840
Chhattisgarh,Bemetara,1473,274791,1911,3417,4450,343070,0.82,40,4890,301991,315780,1046,159958,457903,4528,174,1833,187775
Chhattisgarh,Bijapur,16,62117,49,152,161,87911,13.1,22,168,83766,66240,791,45243,104785,139,22,70,81581
Chhattisgarh,Bilaspur,2812,799398,3840,6403,7501,936044,5.37,495,9215,867812,867372,999,663669,1071773,2410,228,8930,648556
Chhattisgarh,Dantewada,0,110203,290,0,547,146036,0.0,0,0,127426,128778,1011,93718,162521,225,0,612,116500
Chhattisgarh,Dhamtari,27,371178,599,31,2406,398010,20.69,12,58,363863,405219,1114,247820,521368,983,5,2021,344783
Chhattisgarh,Durg,496,760304,1476,2002,5971,884645,4.88,122,2498,813247,831500,1022,596564,1048385,2719,46,4727,678940
Chhattisgarh,Gariaband,42,196991,788,104,2509,232809,2.74,4,146,207992,221760,1066,116855,312945,1794,58,1502,173604
Chhattisgarh,Janjgir-Champa,3217,598287,2476,7744,6031,735735,5.46,599,10961,666742,667130,1001,370420,963602,4868,195,3639,478811
Chhattisgarh,Jashpur,1066,340983,1555,1408,2632,358820,8.26,206,2494,339021,360698,1064,224056,475747,1818,244,2368,283743
Chhattisgarh,Kanker,533,280960,1566,533,3871,367127,5.07,54,1066,323464,324560,1003,201655,446432,3279,230,2158,259748
Chhattisgarh,Kondagaon,0,197324,591,0,1621,254452,0.0,0,0,221684,230037,1038,116357,335419,1145,17,1066,177832
Chhattisgarh,Korba,71,547297,6922,404,11181,564075,7.37,35,475,556670,554559,996,375516,735856,8890,55,9213,435365
Chhattisgarh,Koriya,55,233283,342,77,854,291102,21.21,28,132,263379,260956,991,138901,385484,444,20,751,190854
Chhattisgarh,Mahasamund,1308,663153,3539,2157,4830,677003,2.74,95,3465,649964,690027,1062,592127,748029,562,133,7806,482209
Chhattisgarh,Mungeli,1187,237772,1279,2689,3126,212379,2.17,84,3876,218399,231723,1061,132993,317158,2826,93,1579,199241
Chhattisgarh,Narayanpur,0,34414,98,0,119,47569,0.0,0,0,43916,38064,867,25873,56110,110,2,106,35829
Chhattisgarh,Raigarh,0,963627,88,4,590,1198544,150.0,6,4,1093868,1068019,976,1085451,1076720,66,118,612,926244
Chhattisgarh,Rajnandgaon,132,708744,3080,452,8902,991723,11.3,66,584,822164,878092,1068,615958,1084509,4931,41,7050,729530
Chhattisgarh,Sukma,0,97530,111,0,229,124797,0.0,0,0,120541,101756,844,85270,137057,105,0,235,108367
Chhattisgarh,Surajpur,52,312351,719,115,1490,305595,25.75,43,167,313420,304439,971,180825,437121,1158,56,1051,233716
Chhattisgarh,Surguja,513,475809,2678,6487,12185,451102,2.56,179,7001,462233,464560,1005,334704,592207,11766,117,3097,342979
Chhattisgarh,Kawardha,725,297732,2249,1752,3365,355684,4.56,113,2477,326557,326756,1001,220740,432676,2289,32,3325,267119
Chhattisgarh,Gaurela Pendra Marwahi ,239,128322,172,610,542,151125,21.32,181,849,136551,142860,1046,86501,192946,226,54,488,116261
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,6,123587,400,42,2142,482811,25.0,12,48,423486,182826,432,214012,392386,380,48,2162,361823
Dadra and Nagar Haveli and Daman and Diu,Daman,9,90324,135,41,1018,319668,20.0,10,50,272297,137571,505,171348,238644,265,3,887,215202
Dadra and Nagar Haveli and Daman and Diu,Diu,0,27773,40,0,147,45422,0.0,0,0,36442,36736,1008,34189,39006,10,0,176,38165
Delhi,New Delhi,492,609639,965,600,4065,991991,4.4,48,1092,950860,650415,684,681538,920092,1330,13,3699,720989
Delhi,Central Delhi,149,718354,1333,610,5074,1212173,8.04,61,759,1203160,726916,604,713965,1216562,2235,21,4171,929245
Delhi,West Delhi,118,910879,2034,420,8302,1440931,5.95,32,538,1332366,1018800,765,921539,1430271,4527,27,5808,968611
Delhi,North West Delhi,112,924714,1968,532,7832,1674543,4.04,26,644,1451462,1146956,790,950517,1648740,3695,18,6104,1131423
Delhi,South East Delhi,394,685119,1367,1586,5573,1472495,6.06,120,1980,1279939,877014,685,853266,1304348,2633,29,4306,902876
Delhi,East Delhi,238,577865,1231,929,5194,1159462,8.83,103,1167,985380,751426,763,699943,1037384,2074,28,4351,734677
Delhi,North Delhi,69,602390,1525,267,6681,1329489,10.12,34,336,1145066,786229,687,650703,1281176,2558,8,5647,782412
Delhi,North East Delhi,1459,465449,1815,5956,7675,969578,4.38,325,7415,797001,637533,800,457907,977120,5333,82,4157,598106
Delhi,Shahdara,139,524257,1094,360,3998,987523,4.21,21,499,856108,655143,765,582633,929147,2302,11,2790,658147
Delhi,South Delhi,449,662296,1001,2126,4346,1382206,6.02,155,2575,1196511,847481,708,796026,1248476,1995,46,3351,978339
Delhi,South West Delhi,662,890434,2071,3634,8747,1652023,2.19,94,4296,1399221,1142494,817,989546,1552911,3359,71,7458,1048074
Goa,North Goa,450,436507,458,1518,1610,638164,5.69,112,1968,601972,472597,785,467385,607286,300,25,1767,552251
Goa,South Goa,627,498314,471,2298,1670,703742,3.59,105,2925,651539,550391,845,532867,669189,314,29,1827,608514
Gujarat,Gandhinagar,146,604103,2466,387,5662,795149,18.2,97,533,752349,646682,860,578303,820949,586,44,7542,666353
Gujarat,Ahmedabad,630,1096702,3530,1505,8581,1291725,6.32,135,2135,1342349,1045724,779,1086269,1302158,762,31,11348,1005073
Gujarat,Vadodara,76,940925,3292,302,7278,1092703,3.17,12,378,1091079,942202,864,911399,1122229,1251,5,9318,928766
Gujarat,Kheda,94,1189372,2901,215,6264,1361282,13.27,41,309,1356632,1193650,880,1077994,1472660,934,27,8232,1044901
Gujarat,Surendranagar,147,816166,3593,353,9027,1234517,8.0,40,500,1084941,965430,890,909870,1140813,1245,14,11374,853904
Gujarat,Aravalli,19,652836,1315,44,3494,668199,26.98,17,63,676718,644078,952,600751,720284,163,10,4646,564468
Gujarat,Banaskantha,1409,1800527,6655,4694,22320,2021025,4.37,267,6103,2066078,1754764,849,1661633,2159919,1052,109,27923,1677019
Gujarat,Mehsana,178,1115131,2235,449,5273,1286054,18.02,113,627,1251867,1148962,918,981380,1419805,924,54,6584,1058901
Gujarat,Patan,0,664906,2444,0,6013,865471,0.0,0,0,787919,742264,942,670702,859675,620,24,7837,657685
Gujarat,Sabarkantha,130,846577,2456,313,5856,901361,21.9,97,443,904162,843492,933,738057,1009881,643,28,7669,793880
Gujarat,Dang,0,97592,128,0,509,128840,0.0,0,0,122364,104058,850,65466,160966,199,10,437,84698
Gujarat,Navsari,455,794076,1614,1198,3815,909459,7.68,127,1653,861809,841482,976,749960,953575,308,40,5120,744920
Gujarat,Surat,10,678627,2846,25,8102,1167593,14.29,5,35,1054646,791320,750,659055,1187165,1715,6,9232,869444
Gujarat,Tapi,42,440366,863,33,1900,443624,46.67,35,75,462985,420902,909,350860,533130,405,45,2357,385304
Gujarat,Valsad,4663,823777,3489,10120,8737,1300648,4.78,707,14783,1223882,900040,735,874710,1249715,1136,208,11090,963322
Gujarat,Devbhumi Dwaraka,207,359141,998,487,2679,542622,9.51,66,694,484682,416937,860,372633,529130,729,22,2948,437714
Gujarat,Jamnagar,15,479859,1163,85,2351,600999,10.0,10,100,595458,485271,815,431681,649177,326,33,3187,496809
Gujarat,Kutch,2,840163,4857,96,13370,1502037,2.04,2,98,1327863,1013957,764,905209,1436991,1801,252,16425,1078180
Gujarat,Morbi,23,404109,1933,164,5037,667348,6.95,13,187,600847,470436,783,381429,690028,1230,10,5739,485519
Gujarat,Porbandar,198,326989,575,673,1629,386802,29.74,259,871,366263,347405,949,291394,422397,182,54,2022,359555
Gujarat,Rajkot,1270,765756,2639,3088,6522,1048044,13.81,602,4358,978808,834688,853,713210,1100590,1502,217,7659,887927
Gujarat,Amreli,817,778061,3052,1901,7832,871991,10.38,282,2718,844830,804987,953,702950,947102,1317,127,9567,721232
Gujarat,Bhavnagar,38,840077,2902,139,9454,1295392,7.34,13,177,1151103,984051,855,868150,1267319,2108,4,10248,790286
Gujarat,Botad,35,257702,1145,65,2934,407630,10.0,10,100,343048,322209,939,283079,382253,303,26,3776,328748
Gujarat,Gir Somnath,193,560347,3528,211,8311,774595,8.91,36,404,689475,645058,936,474806,860136,1313,24,10525,639862
Gujarat,Junagadh,256,769841,4290,1031,13451,1169568,0.23,3,1287,1026872,912181,888,868533,1070876,347,7,17393,675564
Gujarat,Anand,1643,1262145,4764,3846,12150,1476093,5.3,291,5489,1425328,1312480,921,1229866,1508372,1196,97,15717,1193249
Gujarat,Bharuch,373,810467,2692,1380,6842,1226525,12.95,227,1753,1183266,853320,721,795129,1241863,1510,138,8023,937622
Gujarat,Chhotaudepur,53,549399,1541,79,3209,598457,13.64,18,132,613144,534520,872,510910,636946,92,8,4658,500632
Gujarat,Dahod,42,956428,2605,219,14874,1503070,7.28,19,261,1277338,1181839,925,958050,1501448,205,7,17273,951085
Gujarat,Mahisagar,499,640586,992,1513,4858,726550,2.88,58,2012,718014,648913,904,551436,815700,8,41,5842,518356
Gujarat,Narmada,1,356052,561,6,1862,384832,185.71,13,7,388441,352332,907,326414,414470,92,30,2331,331207
Gujarat,Panchmahal,838,853392,3036,2076,8239,1065363,4.67,136,2914,1039029,879395,846,801738,1117017,436,60,10839,800465
Haryana,Kurukshetra,120,400742,778,414,2039,500526,8.61,46,534,458711,442438,965,281791,619477,565,28,2252,410883
Haryana,Panchkula,81,303867,489,377,1821,473839,15.72,72,458,412736,364805,884,313352,464354,434,13,1876,378593
Haryana,Gurgaon,575,1063748,1301,4364,8990,2696595,7.92,391,4939,2316008,1443289,623,1520480,2239863,2456,79,7834,1690076
Haryana,Jhajjar,556,407111,867,1351,2715,646434,7.5,143,1907,585293,468079,800,354397,699148,593,47,2988,466354
Haryana,Kaithal,888,371894,1888,2326,3849,533279,7.34,236,3214,453677,451393,995,273309,631864,1401,62,4335,400667
Haryana,Hisar,409,555863,948,989,2455,830853,9.44,132,1398,714208,672294,941,379922,1006794,663,211,2740,619393
Haryana,Rohtak,468,435179,944,1048,2202,612641,4.22,64,1516,562028,485627,864,351852,695968,944,24,2202,442778
Haryana,Ambala,52,669892,1235,239,3348,855961,9.97,29,291,807180,718354,890,642821,883032,690,9,3893,722682
Haryana,Sirsa,538,516046,1889,1178,3553,628500,17.13,294,1716,594498,549830,925,335287,809259,1439,72,4002,525584
Haryana,Panipat,1187,418813,1419,4085,4571,776659,5.08,268,5272,685039,510005,744,332405,863067,2007,77,3983,461750
Haryana,Fatehabad,224,330807,528,607,1266,478119,9.51,79,831,415556,393260,946,227088,581838,380,33,1413,396090
Haryana,Yamunanagar,80,509858,619,326,1680,705584,5.91,24,406,654783,560473,856,375350,840092,344,8,1955,491340
Haryana,Sonipat,500,582712,975,2129,3299,900157,4.22,111,2629,825843,656779,795,471253,1011616,1051,26,3222,683026
Haryana,Faridabad,687,943760,1536,3283,6663,1696474,4.79,190,3970,1531749,1107868,723,941384,1698850,2351,68,5848,1159067
Haryana,Bhiwani,682,481971,1378,1684,3375,671648,8.62,204,2366,589546,563841,956,399783,753836,575,131,4178,496681
Haryana,Charkhi Dadri,0,282193,275,0,882,369004,0.0,0,0,334303,316780,948,284166,367031,153,0,1004,326805
Haryana,Rewari,718,397193,871,2697,2911,604626,3.66,125,3415,554558,446976,806,338116,663703,920,32,2861,408982
Haryana,Karnal,103,639378,1007,428,3478,891964,9.23,49,531,790431,740646,937,513061,1018281,1402,18,3082,653048
Haryana,Jind,180,437715,930,433,1977,584915,12.56,77,613,516104,506372,981,294959,727671,1012,37,1893,399357
Haryana,Nuh,1970,181369,4343,5130,9815,381215,1.13,80,7100,336234,226239,673,100572,462012,12180,18,1977,182074
Haryana,Mahendragarh,429,402331,1054,1140,2544,497773,7.71,121,1569,457214,442659,968,309323,590781,810,30,2788,413498
Haryana,Palwal,499,366337,1120,1219,2215,529972,5.94,102,1718,485906,410226,844,268192,628117,1001,52,2334,398238
Himachal Pradesh,Shimla,439,538644,1821,2635,7532,699948,4.42,136,3074,671082,567270,845,550809,687783,757,51,8597,631331
Himachal Pradesh,Solan,884,376870,1521,5651,8304,806059,3.14,205,6535,710762,471928,664,483830,699099,612,66,9212,655612
Himachal Pradesh,Lahaul Spiti,3,19848,12,28,34,34090,29.03,9,31,32507,21420,659,21893,32045,8,1,37,30168
Himachal Pradesh,Kullu,334,255437,836,1471,4333,370010,9.7,175,1805,328655,296659,903,268816,356631,468,48,4700,331501
Himachal Pradesh,Sirmaur,1454,287346,1995,4671,6065,486610,7.59,465,6125,420203,353630,842,341834,432122,531,106,7529,396895
Himachal Pradesh,Kangra,2972,1021543,4553,3953,10691,1115583,8.01,555,6925,1010739,1125813,1114,942958,1194168,808,155,14436,1149698
Himachal Pradesh,Chamba,899,286964,1634,2762,4185,380680,7.62,279,3661,325780,341715,1049,297174,370470,374,80,5445,343328
