state,district,today,Total doses til date,avgdaily,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses,male,female,gratio,fully,people,avg people,sites,avgf,dcon
Arunachal Pradesh,Kamle,9,4395,12,46,54,7373,9.09,5,55,6713,5055,753,4491,7277,33,6,32,6377
Arunachal Pradesh,Dibang Valley,0,1966,0,0,2,4872,0.0,0,0,4365,2473,567,2678,4160,0,1,1,3990
Arunachal Pradesh,Tirap,10,18215,39,20,90,37335,33.33,10,30,31033,24502,790,23788,31762,11,2,118,30622
Arunachal Pradesh,Kra Daadi,21,4201,18,50,60,6178,12.68,9,71,5508,4871,884,3956,6423,17,2,61,6113
Arunachal Pradesh,West Kameng,47,30007,26,276,184,70363,11.46,37,323,55689,44645,802,44033,56337,26,9,184,53130
Arunachal Pradesh,Lohit,21,16477,28,161,147,40510,9.89,18,182,31099,25874,832,24894,32093,54,4,121,29007
Arunachal Pradesh,Tawang,34,16469,9,149,59,38192,14.75,27,183,29959,24684,824,24886,29775,7,5,60,28376
Arunachal Pradesh,Lower Dibang Valley,9,18799,20,44,86,38248,32.08,17,53,31186,25855,829,23893,33154,30,7,75,30801
Arunachal Pradesh,Lower Subansiri,5,16121,15,43,105,32031,4.17,2,48,26473,21676,819,20824,27328,21,3,99,25516
Arunachal Pradesh,Lepa Rada,6,8472,4,35,34,15717,21.95,9,41,13794,10391,753,10768,13421,9,2,29,13038
Arunachal Pradesh,Upper Siang,3,13905,7,55,46,20039,20.69,12,58,18294,15648,855,15070,18874,16,2,35,17627
Arunachal Pradesh,Shi Yomi,0,4635,2,0,10,8390,0.0,0,0,6777,6248,922,6032,6993,3,2,9,6784
Arunachal Pradesh,Namsai,39,39201,41,293,212,78197,14.46,48,332,62818,54576,869,52548,64850,73,13,180,59308
Arunachal Pradesh,Siang,0,10251,18,8,34,14788,150.0,12,8,13208,11823,895,10368,14671,15,3,36,14110
Arunachal Pradesh,West Siang,13,22580,11,87,76,41104,20.0,20,100,34010,29667,872,29524,34160,29,2,58,32891
Arunachal Pradesh,Papum Pare,13,17180,32,42,162,41193,27.27,15,55,34357,24006,699,25588,32785,65,3,129,29382
Arunachal Pradesh,Longding,15,10935,36,20,81,18577,14.29,5,35,17985,11527,641,9702,19810,36,4,80,18186
Arunachal Pradesh,Upper Subansiri,18,21694,27,97,65,21882,13.04,15,115,22998,20571,894,18486,25090,14,8,78,23905
Arunachal Pradesh,East Siang,28,31435,20,164,174,67963,14.58,28,192,51620,47757,925,44177,55221,60,11,134,51803
Assam,Dibrugarh,2308,543390,2109,6241,5702,964878,5.63,481,8549,748985,759092,1013,575170,933098,1040,117,6770,708396
Assam,Sivasagar,1247,314755,964,2725,2143,471054,4.48,178,3972,392517,393176,1002,301458,484351,281,65,2826,414816
Assam,Tinsukia,1970,435852,1857,5226,4956,779366,4.92,354,7196,602360,612651,1017,378881,836337,1387,124,5425,530442
Assam,Baksa,1811,279122,1434,4252,3535,500095,6.71,407,6063,385176,393888,1023,215496,563721,695,104,4274,369403
Assam,Barpeta,2577,676814,3247,5668,7018,1102114,10.49,865,8245,873607,905089,1036,649377,1129551,2134,302,8130,675307
Assam,Darrang,2865,357408,2448,5308,4952,559241,8.41,687,8173,451568,464959,1030,288252,628397,1631,183,5769,392278
Assam,Kamrup Metropolitan,1714,791737,1592,5412,5223,1464518,3.85,274,7126,1254669,1001170,798,987996,1268259,1464,85,5350,1114088
Assam,Kamrup Rural,2868,690070,3364,7981,8705,1028172,5.36,581,10849,859326,858691,999,591998,1126244,3597,139,8472,783931
Assam,Karbi-Anglong,710,157988,1165,2242,3423,316911,8.74,258,2952,241148,233683,969,153165,321734,2276,64,2311,175178
Assam,Nalbari,1859,305239,1739,4183,3950,469140,5.59,338,6042,378369,395915,1046,271198,503181,917,81,4772,354197
Assam,Golaghat,1994,412295,2048,5676,5807,751617,0.91,70,7670,582406,581298,998,427735,736177,1723,112,6132,577742
Assam,Jorhat,2218,437860,2487,5887,5961,667015,4.5,365,8105,545370,559339,1026,437318,667557,1429,76,7019,608228
Assam,Morigaon,1527,351626,1685,3338,3816,581554,7.3,355,4865,447935,485147,1083,305465,627715,1673,131,3827,427419
Assam,Nagaon,2629,687989,2401,5505,5043,1139431,4.62,376,8134,876581,950578,1084,593902,1233518,1445,85,5999,781691
Assam,Bongaigaon,1595,289293,1300,3791,3151,507058,8.24,444,5386,392101,404121,1031,288424,507927,732,109,3718,368485
Assam,Chirang,800,155630,932,1770,2159,287764,17.9,460,2570,226497,216843,957,144129,299265,925,110,2166,204484
Assam,Dhubri,3436,476259,3527,7903,8415,867797,3.8,431,11339,675914,667979,988,355871,988185,3875,142,8066,462685
Assam,Goalpara,1961,343274,2006,4195,4566,644901,9.49,584,6156,485356,502654,1036,303106,685069,1533,155,5039,395221
Assam,Kokrajhar,1398,281418,1263,3172,2853,506252,8.75,400,4570,396975,390609,984,239137,548533,501,94,3615,346848
Assam,Dhemaji,1286,246302,938,3558,2620,444213,10.24,496,4844,333655,356749,1069,249225,441290,463,115,3095,350109
Assam,Lakhimpur,2443,428366,1655,5304,3819,679781,3.14,243,7747,544060,563935,1037,410241,697906,780,92,4694,551904
Assam,Sonitpur,1822,470995,1473,4545,3701,863685,10.67,665,6235,645449,689031,1068,544647,790033,910,169,4264,657841
Assam,Udalguri,1861,266289,1857,3969,3772,476820,9.78,570,5830,365398,377627,1033,204851,538258,2035,151,3594,298869
Assam,Cachar,2197,615638,2120,4943,4769,1015969,3.5,250,7140,819199,812183,991,492435,1139172,2296,78,4592,629232
Assam,Dima Hasao,108,67710,261,322,713,128387,18.6,80,430,108116,87920,813,71863,124234,493,24,481,88035
Assam,Hailakandi,1270,233749,1105,3203,2797,398459,5.52,247,4473,324325,307753,949,201661,430547,576,91,3326,329678
Assam,Karimganj,1133,355999,2111,2899,5092,643997,8.88,358,4032,493676,506198,1025,300667,699329,1482,110,5719,383492
Bihar,Madhepura,3998,547992,3440,9133,7043,855452,5.32,699,13131,670036,733132,1094,394346,1009098,2817,194,7666,525075
Bihar,Saharsa,1709,600556,2356,4790,6574,929935,7.56,491,6499,746126,784074,1051,461314,1069177,3653,245,5277,528961
Bihar,Supaul,2931,660282,3487,6776,7546,943362,4.36,423,9707,768040,835247,1088,487892,1115752,3059,189,7973,584640
Bihar,Purnia,2452,980909,2929,7275,14149,1653406,3.95,385,9735,1396514,1237064,886,870807,1763508,9377,251,7701,1030523
Bihar,Araria,3811,746429,3293,11832,9874,1110990,4.33,677,15643,940699,916115,974,547080,1310339,5774,237,7393,726720
Bihar,Katihar,4064,750616,3690,11043,10448,1322751,5.32,803,15107,1032350,1040594,1008,516452,1556915,7798,259,6339,806429
Bihar,Kishanganj,2522,405028,2069,3694,3199,633222,11.16,694,6216,522690,515391,986,253591,784659,1695,179,3572,432456
Bihar,Aurangabad,5806,694090,5638,15703,16069,1166114,2.97,640,21570,956662,902938,944,541128,1319076,12710,262,8997,705934
Bihar,Arwal,1379,200365,1107,2918,2381,308041,2.86,123,4297,248332,259966,1047,154101,354305,688,31,2800,277078
Bihar,Gaya,7043,1186148,9550,19204,24368,2037757,5.5,1443,26247,1622653,1600396,986,905109,2318796,22811,589,11107,1245621
Bihar,Kaimur,4157,469556,3533,7975,5955,679480,1.63,198,12162,592020,556689,940,320798,828238,1463,84,8025,436573
Bihar,Rohtas,6100,822412,3773,12654,8965,1337643,5.9,1106,18734,1108300,1051187,948,602179,1557876,3818,397,8920,855534
Bihar,Bhagalpur,3819,860825,3201,10487,8584,1482136,4.71,674,14306,1196724,1145851,957,778215,1564746,4332,440,7453,1060233
Bihar,Banka,5372,584577,5229,9171,8975,880316,3.14,457,14543,718454,746124,1039,453646,1011247,6537,126,7666,632307
Bihar,Lakhisarai,858,251636,566,2031,1437,386190,8.34,241,2889,312351,325374,1042,165836,471990,450,133,1553,282727
Bihar,Munger,4173,426465,2747,10121,6623,711510,2.76,395,14315,583526,554228,950,358317,779658,3813,192,5557,479505
Bihar,Muzaffarpur,7576,1258229,6505,17276,15503,2040947,8.74,2162,24748,1605723,1692775,1054,950000,2349176,6876,836,15132,1346332
Bihar,Sheohar,2084,212316,1443,5686,3394,257206,6.31,490,7770,222794,246650,1107,150224,319298,1503,137,3333,213223
Bihar,Sitamarhi,6123,929544,5366,11377,9569,1218748,7.94,1390,17500,1002596,1145349,1142,585999,1562293,3188,447,11747,924642
Bihar,Vaishali,5127,953766,4171,13143,10077,1403577,6.62,1209,18271,1152248,1204404,1045,625697,1731646,3776,415,10472,1001106
Bihar,Nalanda,2411,981042,3428,6001,8297,1267678,4.61,388,8412,1134389,1113828,982,762976,1485744,6152,260,5572,913827
Bihar,Jehanabad,3262,322346,2958,7195,6469,492634,4.1,429,10471,395514,419267,1060,265453,549527,4317,134,5110,349352
Bihar,Nawada,3075,621744,2646,7135,5428,907676,8.03,820,10210,742986,786143,1058,396320,1133100,1748,334,6327,619870
Bihar,Sheikhpura,1095,168437,865,2519,1945,250427,2.93,106,3614,206095,212696,1032,121898,296966,746,99,2063,201125
Bihar,Darbhanga,5221,1242066,7091,11220,16969,1827462,3.95,649,16441,1442605,1626300,1127,957656,2111872,11178,233,12881,1266294
Bihar,Madhubani,8315,1275364,7776,16356,14438,1711809,3.64,899,24671,1324789,1661705,1254,914585,2072588,6489,240,15725,1254846
Bihar,Samastipur,7112,1065636,5386,14730,12339,1763803,5.12,1118,21842,1334880,1493984,1119,754446,2074993,5329,413,12396,1236182
Bihar,Patna,6760,2241170,5692,19165,16645,3911462,3.41,885,25925,3303613,2847640,862,2658655,3493977,4954,285,17383,2827098
Bihar,Begusarai,5106,783009,3378,13640,9808,1307161,2.96,554,18746,1016260,1073512,1056,599495,1490675,4730,483,8456,888041
Bihar,Bhojpur,4166,739697,3929,8533,7286,1114649,12.43,1579,12701,946026,907912,960,502119,1352227,3850,456,7364,780589
Bihar,Buxar,2852,539542,1558,6555,3813,808606,7.79,733,9407,682840,665050,974,409147,939001,1534,181,3836,514466
Bihar,Khagaria,3164,414206,2318,5526,4867,691730,3.9,339,8691,526350,579301,1101,301262,804674,1736,192,5448,467143
Bihar,Saran,7596,1160571,5367,17987,13171,1722746,4.8,1227,25583,1392868,1489627,1069,918911,1964406,6639,328,11899,1276623
Bihar,Siwan,11327,1088687,7128,25944,16354,1608400,1.97,735,37305,1323208,1372958,1038,930804,1766283,7221,209,16261,1121099
Bihar,Gopalganj,4937,752103,3314,12792,8793,1207422,7.83,1389,17741,955933,1003136,1049,629747,1329778,2802,344,9305,688331
Bihar,East Champaran,13053,1512725,10032,27571,21317,2363898,2.23,906,40624,1918109,1957630,1021,1309532,2567091,5120,335,26228,1623583
Bihar,West Champaran,4627,946339,4888,11523,11401,1558818,6.63,1070,16150,1269967,1234654,972,636109,1869048,5423,504,10866,1036095
Bihar,Jamui,987,417408,865,2845,2561,672079,11.17,428,3832,542557,546741,1008,267779,821708,901,144,2525,506528
Chandigarh,Chandigarh,768,558798,637,3033,2757,986475,4.18,159,3801,879533,665505,757,608762,936511,544,47,2850,807067
Chhattisgarh,Raipur,2662,928871,2219,8703,9263,1739624,7.08,805,11365,1386434,1281749,924,1070212,1598283,2742,256,8740,1218294
Chhattisgarh,Balod,397,404621,749,1646,2592,477807,7.2,147,2043,419003,463273,1106,320578,561850,1065,83,2276,385800
Chhattisgarh,Baloda bazar,561,404125,1084,2060,3539,503926,6.07,159,2621,452023,455947,1009,250155,657896,2305,83,2317,378237
Chhattisgarh,Balrampur,4657,272362,5876,7151,8073,291586,5.01,592,11808,290252,273640,943,181267,382681,6643,174,7306,198492
Chhattisgarh,Bastar,283,274875,646,879,1826,383482,15.32,178,1162,325109,333135,1025,197929,460428,1150,112,1322,285287
Chhattisgarh,Bemetara,1567,277654,1806,3407,4075,349208,4.95,246,4974,306280,320492,1046,162712,464150,4201,189,1679,189070
Chhattisgarh,Bijapur,40,62188,54,122,171,88137,17.28,28,162,83906,66397,791,45407,104918,139,26,85,81710
Chhattisgarh,Bilaspur,2896,805710,3809,6914,7811,951419,5.3,520,9810,877989,878878,1001,680418,1076711,2429,195,9191,651773
Chhattisgarh,Dantewada,56,110571,279,274,492,147323,18.18,60,330,128182,129677,1012,94821,163073,218,60,553,116887
Chhattisgarh,Dhamtari,889,373929,866,3206,3301,407965,5.49,225,4095,369844,411944,1114,256441,525453,1339,115,2828,347376
Chhattisgarh,Durg,1014,763548,1441,3940,5774,897792,6.98,346,4954,820751,840386,1024,607564,1053776,2592,88,4622,680488
Chhattisgarh,Gariaband,881,199456,903,2707,2819,240687,2.56,92,3588,213074,227018,1065,121844,318299,2001,146,1720,173922
Chhattisgarh,Janjgir-Champa,736,600703,2381,2364,5831,742306,10.0,310,3100,671131,671725,1001,374832,968177,4594,195,3617,483606
Chhattisgarh,Jashpur,1189,344156,1553,1938,2274,363268,13.21,413,3127,342778,364559,1064,229119,478305,1448,289,2378,286117
Chhattisgarh,Kanker,882,284439,1669,2292,3528,372791,4.6,146,3174,327874,329292,1004,206612,450618,2912,244,2284,261297
Chhattisgarh,Kondagaon,159,198040,434,473,1241,256431,32.91,208,632,222919,231497,1038,117720,336751,866,133,809,178166
Chhattisgarh,Korba,716,550034,6874,2055,10851,570480,8.63,239,2771,561276,559095,996,380278,740236,8640,125,9085,437521
Chhattisgarh,Koriya,449,234290,396,531,822,292863,18.37,180,980,264642,262461,992,141093,386060,376,70,842,191671
Chhattisgarh,Mahasamund,875,665842,2385,2553,4145,683969,13.48,462,3428,654801,694845,1061,600648,749163,524,232,6006,487464
Chhattisgarh,Mungeli,901,240310,1345,2121,3160,218300,7.88,238,3022,222342,236235,1062,135942,322668,2926,96,1579,199894
Chhattisgarh,Narayanpur,43,34531,87,140,105,47776,9.29,17,183,44048,38256,869,26058,56249,87,6,105,35909
Chhattisgarh,Raigarh,153,963877,84,686,570,1199936,12.04,101,839,1094792,1068737,976,1086867,1076946,82,127,572,927956
Chhattisgarh,Rajnandgaon,906,711916,3066,1922,8521,1000591,7.14,202,2828,827928,884368,1068,624215,1088292,4550,102,7037,737797
Chhattisgarh,Sukma,34,97756,98,186,239,125359,4.55,10,220,120883,102202,845,85684,137431,126,15,212,108512
Chhattisgarh,Surajpur,543,313920,782,1184,1585,308878,23.91,413,1727,315721,306990,972,183225,439573,1231,157,1136,234839
Chhattisgarh,Surguja,727,479495,2636,6833,13715,474671,5.93,450,7590,476475,477567,1002,338475,615691,13563,177,2788,343585
Chhattisgarh,Kawardha,1623,302083,2085,4026,3743,365962,8.51,481,5649,333569,334368,1002,227170,440875,2826,131,3002,268954
Chhattisgarh,Gaurela Pendra Marwahi ,144,128641,187,608,622,152464,25.0,188,752,137327,143742,1047,87668,193437,255,51,555,116984
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,316,124171,332,1968,1863,486472,6.83,156,2284,426386,184170,432,217277,393366,390,48,1804,363299
Dadra and Nagar Haveli and Daman and Diu,Daman,144,90585,123,876,868,321452,13.8,137,993,273643,138268,505,172924,239113,233,27,757,215699
Dadra and Nagar Haveli and Daman and Diu,Diu,90,27894,44,110,117,45623,10.0,20,200,36653,36847,1005,34493,39024,8,3,153,38184
Delhi,New Delhi,928,611794,922,4298,3832,1001019,7.92,414,5226,957407,655043,684,689756,923057,1229,130,3525,731973
Delhi,Central Delhi,1745,722077,1341,6620,5121,1226215,3.29,275,8365,1213324,734509,605,725291,1223001,2283,152,4179,944678
Delhi,West Delhi,2893,916544,2059,10856,8170,1462834,2.77,381,13749,1346910,1031807,766,936949,1442429,4488,151,5741,991348
Delhi,North West Delhi,2819,930026,1930,10595,7571,1694667,3.92,526,13414,1463847,1160000,792,966383,1658310,3559,208,5942,1161153
Delhi,South East Delhi,2061,689041,1374,7884,5488,1487590,2.66,265,9945,1289711,886253,687,864832,1311799,2688,110,4173,921331
Delhi,East Delhi,1607,581045,1224,6170,5083,1171908,3.64,283,7777,993921,758507,763,710423,1042530,2002,117,4304,749704
Delhi,North Delhi,2124,606184,1521,8562,6526,1344771,3.22,344,10686,1155187,795174,688,664104,1286851,2395,149,5652,807388
Delhi,North East Delhi,2324,469758,1880,9164,7818,987034,2.54,292,11488,807624,648664,803,468023,988769,5416,91,4281,610875
Delhi,Shahdara,1926,527658,1170,6987,4203,999748,3.0,267,8913,864625,662246,766,591745,935661,2458,128,2915,674825
Delhi,South Delhi,1326,664764,1003,5421,4312,1392324,4.79,323,6747,1202929,853647,710,803903,1253185,2027,90,3289,990123
Delhi,South West Delhi,2670,895479,2054,10192,8518,1671273,1.23,158,12862,1410730,1155267,819,1006134,1560618,3241,200,7331,1074100
Goa,North Goa,409,437421,464,1504,1558,641259,6.12,117,1913,604668,473909,784,470769,607911,310,21,1712,554757
Goa,South Goa,475,499267,486,1648,1632,706745,5.04,107,2123,653954,551932,844,536193,669819,322,26,1796,611453
Gujarat,Gandhinagar,3566,609333,2662,8230,6117,807553,3.93,464,11796,761443,655221,860,594169,822717,672,152,8106,678586
Gujarat,Ahmedabad,3591,1102487,3018,9618,7381,1306642,3.19,421,13209,1353810,1054962,779,1105579,1303550,676,124,9724,1020413
Gujarat,Vadodara,2921,946265,3140,6916,7012,1105262,6.43,633,9837,1100151,951026,864,927659,1123868,1267,158,8884,938991
Gujarat,Kheda,4402,1196169,2508,9769,5413,1375685,3.66,519,14171,1367241,1204238,881,1096669,1475185,1027,131,6894,1067731
Gujarat,Surendranagar,4364,824354,3542,11144,8995,1255122,1.82,282,15508,1100340,978818,890,935186,1144290,1329,66,11208,863038
Gujarat,Aravalli,2705,656160,1275,6795,3388,676612,7.68,730,9500,682605,649926,952,612134,720638,148,192,4514,577428
Gujarat,Banaskantha,5499,1812186,5565,18025,18408,2059252,4.19,987,23533,2092361,1778363,850,1708682,2162756,1037,259,22936,1717046
Gujarat,Mehsana,4122,1121993,2313,9639,5310,1301858,6.31,869,13761,1263093,1160400,919,1001827,1422024,875,211,6747,1080584
Gujarat,Patan,2396,669009,2029,6444,5170,876398,10.75,950,8840,795738,749471,942,684581,860826,563,446,6636,666375
Gujarat,Sabarkantha,6028,856016,2845,15121,7136,925807,2.51,531,21149,921722,859810,933,769294,1012529,779,159,9202,808566
Gujarat,Dang,216,98307,147,617,527,131367,5.64,47,833,124153,105511,850,68046,161628,186,10,487,87672
Gujarat,Navsari,2384,797730,1413,5652,3348,918099,4.78,384,8036,868032,847549,976,761474,954355,310,88,4450,756986
Gujarat,Surat,2212,682696,2801,5698,7652,1178426,4.93,390,7910,1063212,797654,750,671361,1189761,1712,102,8741,886422
Gujarat,Tapi,1734,443478,1008,3702,2037,449780,3.38,184,5436,467872,425282,909,359012,534246,438,45,2607,390839
Gujarat,Valsad,4629,833366,3772,11778,9076,1324357,5.66,926,16374,1242714,914497,736,905387,1252336,1105,228,11743,990616
Gujarat,Devbhumi Dwaraka,1021,361117,831,3076,2351,548613,11.06,453,4097,488578,421006,862,378852,530878,683,125,2499,439670
Gujarat,Jamnagar,2494,483155,1109,5492,2387,608694,2.93,234,7986,601253,490466,816,441515,650334,350,68,3146,500996
Gujarat,Kutch,5058,848421,4086,17160,12340,1528297,10.77,2392,22218,1347201,1029134,764,935903,1440815,1597,730,14829,1109958
Gujarat,Morbi,5227,409816,1765,12927,4608,682163,4.46,810,18170,612017,479785,784,397930,694049,1272,180,5101,489984
Gujarat,Porbandar,570,328029,489,1699,1467,389855,12.38,281,2269,368272,349489,949,295217,422667,137,75,1819,362236
Gujarat,Rajkot,2663,770463,2398,6344,5881,1059049,12.47,1123,9007,986808,842398,854,725870,1103642,1545,323,6733,892787
Gujarat,Amreli,3070,783745,2866,7460,7101,885392,4.56,480,10530,854736,814163,953,719945,949192,1197,123,8769,728887
Gujarat,Bhavnagar,3651,851327,3103,9997,9370,1327176,5.73,786,13714,1174607,1003570,854,903889,1274614,2151,183,10321,806120
Gujarat,Botad,1261,260217,1059,3198,2768,414361,5.18,231,4459,347586,326917,941,291650,382928,308,64,3519,330152
Gujarat,Gir Somnath,5645,570515,4489,14436,10456,799606,2.19,439,20081,707228,662476,937,504734,865387,1768,102,13176,649735
Gujarat,Junagadh,3910,778612,3605,13306,11427,1200111,1.65,284,17216,1048642,929719,887,907079,1071644,335,63,14696,685631
Gujarat,Anand,5453,1270323,4240,13777,10683,1496767,3.59,690,19230,1439386,1327270,922,1257048,1510042,963,197,13959,1214920
Gujarat,Bharuch,5179,817036,2931,11681,7183,1242675,3.74,630,16860,1195783,863520,722,813909,1245802,1665,154,8449,957733
Gujarat,Chhotaudepur,1735,551961,1251,3430,2599,603236,3.97,205,5165,616699,538306,873,517545,637652,169,53,3681,508408
Gujarat,Dahod,2730,959347,2141,13200,11560,1516980,2.13,340,15930,1286049,1189955,925,974266,1502061,221,82,13480,990948
Gujarat,Mahisagar,1613,642949,1121,5785,5064,736226,1.65,122,7398,724304,654661,904,563450,815725,11,37,6174,537502
Gujarat,Narmada,819,357250,434,2559,1410,388373,3.61,122,3378,390875,354636,907,330977,414646,83,29,1761,336841
Gujarat,Panchmahal,3475,859214,2819,9755,7679,1081047,2.12,280,13230,1050327,889600,847,822387,1117874,419,68,10078,819395
Haryana,Kurukshetra,1384,403368,836,2931,2069,506566,4.52,195,4315,462736,447079,966,288925,621009,548,43,2355,415676
Haryana,Panchkula,526,304823,392,1951,1483,477360,4.97,123,2477,415033,366984,884,317294,464889,277,28,1599,380389
Haryana,Gurgaon,1482,1066735,1248,10473,8769,2717636,4.98,595,11955,2331313,1451999,623,1539336,2245035,2228,142,7788,1704675
Haryana,Jhajjar,1150,409316,879,3411,2723,653406,4.36,199,4561,590069,472480,801,362089,700633,576,66,3027,470016
Haryana,Kaithal,2682,377038,2001,6215,4419,544872,7.54,670,8890,462212,459593,994,287491,634419,1443,152,4976,404843
Haryana,Hisar,1614,558969,1032,3933,2635,838447,11.77,653,5547,719274,677925,943,388688,1008728,686,227,2979,632594
Haryana,Rohtak,1624,438450,1031,3570,2467,620334,7.05,366,5194,567820,490797,864,359940,698844,985,96,2512,444882
Haryana,Ambala,1575,673493,1321,3915,3486,864945,2.55,140,5490,813922,724192,890,654012,884426,636,39,4170,728900
Haryana,Sirsa,1909,519828,1842,3869,3501,636007,11.46,662,5778,599852,555762,926,343721,812114,1405,190,3937,533005
Haryana,Panipat,1697,421900,1381,5180,4540,786540,5.57,383,6877,691974,516032,746,341441,866999,1831,97,4089,473507
Haryana,Fatehabad,915,332618,596,2241,1454,482731,11.22,354,3156,418556,396683,948,232150,583199,445,85,1605,399552
Haryana,Yamunanagar,1342,512152,637,3351,1758,711744,7.18,337,4693,659015,564693,857,382726,841170,346,90,2048,495528
Haryana,Sonipat,1108,585373,965,4028,3429,910088,5.92,304,5136,832922,662291,795,481355,1014106,950,64,3443,692364
Haryana,Faridabad,1779,948010,1547,7193,6703,1713859,2.76,248,8972,1543646,1117603,724,957664,1704205,2269,71,5980,1172527
Haryana,Bhiwani,2388,486304,1485,5287,3635,681782,4.6,353,7677,596487,571364,958,411988,756098,701,145,4418,499510
Haryana,Charkhi Dadri,258,282753,271,899,879,370743,12.36,143,1157,335467,317915,948,286078,367418,155,34,994,327538
Haryana,Rewari,1636,400204,1058,4380,3423,613726,2.39,144,6016,560481,453156,809,347622,666308,1013,34,3467,413682
Haryana,Karnal,1757,642702,1063,4738,3407,901354,8.24,535,6495,796210,747578,939,522927,1021129,1199,147,3271,662001
Haryana,Jind,1355,440907,1014,2772,2218,591931,10.98,453,4127,521175,511508,981,302710,730128,973,168,2258,402057
Haryana,Nuh,3319,190338,4707,8095,10769,402271,0.93,106,11414,351678,240817,685,104331,488278,13436,23,2040,184090
Haryana,Mahendragarh,1147,404645,1045,2656,2497,503325,4.13,157,3803,461081,446657,969,315501,592469,764,38,2777,416179
Haryana,Palwal,2382,370712,1369,3933,2719,538186,4.67,295,6315,492307,416409,846,276110,632788,1366,69,2721,400587
Himachal Pradesh,Shimla,1102,541173,1463,6327,6445,712222,4.99,371,7429,680089,573064,843,564176,689219,680,109,7228,635997
Himachal Pradesh,Solan,1755,379988,1440,8493,7710,821718,3.34,342,10248,721689,479774,665,501255,700451,622,90,8527,659158
Himachal Pradesh,Lahaul Spiti,77,19914,18,164,54,34279,12.03,29,241,32682,21500,658,22115,32078,12,6,59,30285
