state,district,today,Total doses til date,avgdaily,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses,male,female,gratio,fully,people,avg people,sites,avgf
Jammu & Kashmir,Bandipore,1031,206642,829,4787,6985,207815,3.3,192,5818,235995,178415,756,118942,295515,7012,60,801
Jammu & Kashmir,Anantnag,2092,484976,1813,4133,11224,580510,6.83,425,6225,580168,485134,836,311977,753509,9970,122,3065
Jammu & Kashmir,Baramulla,1027,561356,1213,10178,14928,535346,2.44,273,11207,602454,493929,820,357812,738890,14005,178,2135
Jammu & Kashmir,Kupwara,1911,368145,2617,9978,12170,472546,1.86,221,11889,477818,362761,759,255355,585336,9614,69,5172
Jammu & Kashmir,Pulwama,691,299084,1259,7654,10291,295451,1.74,145,8345,337493,256979,761,168871,425664,9357,89,2193
Jammu & Kashmir,Ganderbal,465,158855,865,4105,6480,180987,4.38,200,4570,191261,148548,777,116671,223171,5970,97,1374
Jammu & Kashmir,Budgam,935,396633,1450,2008,9224,445521,7.37,217,2943,486160,355882,732,262513,579641,8672,148,2001
Jammu & Kashmir,Jammu,827,836565,1125,7913,7284,886930,4.58,400,8740,946159,776850,821,574738,1148757,6274,104,2135
Jammu & Kashmir,Kishtwar,430,97209,530,1348,1644,111692,10.24,182,1778,116230,92638,797,67993,140908,1297,74,876
Jammu & Kashmir,Doda,468,199956,561,2595,3141,221655,4.15,127,3063,231300,190245,823,111937,309674,2432,43,1270
Jammu & Kashmir,Udhampur,691,263569,778,3234,3871,315519,11.59,455,3925,296243,282739,954,193329,385759,2698,151,1951
Jammu & Kashmir,Kathua,1999,314227,1345,7428,3910,334390,2.44,230,9430,342328,306205,894,199815,448802,3414,137,1840
Jammu & Kashmir,Ramban,421,147192,674,1559,1436,182030,7.07,140,1980,193537,135642,701,112027,217195,211,79,1898
Jammu & Kashmir,Samba,176,188432,175,1184,827,197141,8.82,120,1360,213009,172461,810,108201,277372,345,31,657
Jammu & Kashmir,Rajouri,948,285085,1578,7825,12498,408052,3.27,287,8773,386917,306123,791,203573,489564,11326,104,2749
Jammu & Kashmir,Poonch,313,241637,731,2633,2124,285380,4.89,144,2946,294144,232807,791,143266,383751,231,82,2624
Jammu & Kashmir,Reasi,610,148278,504,2314,2143,185824,5.68,166,2924,191624,142445,743,102290,231812,1263,136,1384
Jharkhand,Ranchi,2213,713240,3119,7196,8760,1265606,3.2,301,9409,1052455,925894,880,555470,1423376,7251,76,4628
Jharkhand,Koderma,265,191150,362,806,1128,283815,4.58,49,1071,238419,236460,992,119003,355962,489,27,1000
Jharkhand,Bokaro,3720,471170,3421,7979,8223,746097,0.35,41,11699,662978,553941,836,277664,939603,7921,54,3722
Jharkhand,Garhwa,442,232532,624,1048,1496,311310,5.37,80,1490,300578,243152,809,120643,423199,1137,27,982
Jharkhand,Latehar,381,125577,392,1214,1250,220631,4.08,65,1595,191597,154544,807,69612,276596,898,66,743
Jharkhand,Chatra,238,208694,421,788,1438,330787,12.09,124,1026,278512,260874,937,99161,440320,983,45,875
Jharkhand,Palamu,851,447868,1479,2240,3529,533854,5.47,169,3091,526042,455492,866,239617,742105,2704,62,2303
Jharkhand,East Singhbhum,1513,820480,1994,5068,6137,1152042,4.24,279,6581,1058242,913648,863,581707,1390815,4236,104,3894
Jharkhand,Seraikela Kharsawan,852,242687,1091,2403,3100,374677,4.45,145,3255,346596,270651,781,139281,478083,2713,42,1478
Jharkhand,Simdega,912,151176,614,1975,1310,220926,9.11,263,2887,189687,182369,961,100376,271726,825,79,1099
Jharkhand,Lohardaga,298,90310,229,1083,876,126684,12.96,179,1381,115082,101856,885,53151,163843,537,48,567
Jharkhand,Gumla,217,244564,559,670,1425,266000,11.61,103,887,255018,255436,1002,135207,375357,892,43,1092
Jharkhand,Khunti,286,133704,384,745,1168,182331,6.69,69,1031,166717,149259,895,96734,219301,760,29,791
Jharkhand,Deoghar,773,286250,1308,1299,2507,440124,7.14,148,2072,402261,323931,805,177917,548457,1873,46,1941
Jharkhand,Ramgarh,402,249966,778,1294,2279,412916,5.54,94,1696,357753,304953,852,154882,508000,1589,37,1468
Jharkhand,Hazaribagh,926,402273,1358,3308,4284,692092,2.74,116,4234,568128,525832,926,259599,834766,2789,63,2852
Jharkhand,Giridih,758,461642,1393,2378,4016,739407,6.51,204,3136,610504,590280,967,242572,958477,2713,61,2696
Jharkhand,Dhanbad,2922,606281,2889,9560,9770,881065,2.39,298,12482,819506,667405,814,374829,1112517,8834,85,3825
Jharkhand,Dumka,597,331406,686,1604,1878,469632,21.76,479,2201,401714,399215,994,186899,614139,1381,135,1182
Jharkhand,Jamtara,620,192568,646,1790,1787,273215,14.94,360,2410,251067,214653,855,107587,358196,1490,122,942
Jharkhand,Sahebganj,985,192495,1120,2101,2485,315406,4.67,144,3086,279106,228735,820,103237,404664,2326,66,1279
Jharkhand,Pakur,385,183474,729,972,1798,264673,6.12,83,1357,237672,210413,885,91637,356510,1521,26,1006
Jharkhand,Godda,376,284210,915,838,2108,385080,26.03,316,1214,352606,316575,898,159960,509330,1191,79,1832
Jharkhand,West Singhbhum,782,290176,1204,2186,3500,500555,5.46,162,2968,406236,384345,946,187741,602990,2389,47,2315
Karnataka,Belgaum,12165,1910958,12858,18562,19516,2235658,5.93,1823,30727,2045493,2100481,1027,1137233,3009383,8595,474,23778
Karnataka,Bangalore Urban,3010,600924,1625,10796,7305,1222564,3.94,544,13806,1011260,811892,803,619680,1203808,1887,158,7042
Karnataka,Mysore,5181,1484479,2916,11284,7366,1469815,5.73,944,16466,1431976,1521783,1063,960994,1993300,3582,268,6699
Karnataka,Gulbarga,3543,747217,3840,8432,8804,982654,10.9,1305,11975,868940,860659,990,516825,1213046,5091,426,7553
Karnataka,Chitradurga,1905,789576,2470,5645,6024,641984,9.01,680,7550,692118,739175,1068,512053,919507,4516,227,3977
Karnataka,Dakshina Kannada,2540,1075178,1737,5046,4288,1154642,8.36,634,7586,1111154,1118150,1006,721176,1508644,1006,159,5019
Karnataka,Bagalkot,17620,760074,8778,23900,11204,796403,2.48,1029,41521,751982,804326,1070,487142,1069335,4081,279,15900
Karnataka,Chamarajanagar,5290,466756,2367,3585,2004,436335,7.94,705,8875,420921,481976,1145,267178,635913,416,191,3955
Karnataka,Bidar,5404,620242,2728,10187,4558,683924,2.66,415,15605,640239,663772,1037,424649,879517,1984,153,5302
Karnataka,Chikamagalur,2164,584052,1517,2902,2079,445549,8.57,434,5066,495508,533976,1078,312314,717287,1626,132,1970
Karnataka,Bellary,7304,1048677,6044,12838,11790,1271939,5.73,1155,20145,1154086,1166062,1010,690767,1629849,8861,292,8971
Karnataka,Davanagere,8755,678579,2925,14052,5481,667987,3.74,853,22807,656912,689380,1049,395635,950931,3653,237,4752
Karnataka,Bangalore Rural,2109,408359,1549,6071,4614,573792,4.03,330,8180,542173,439769,811,324421,657730,1981,87,4182
Karnataka,Kolar,3648,647143,3526,4948,4617,806738,6.21,534,8596,737425,716241,971,523200,930681,2184,177,5959
Karnataka,Dharwad,2435,715785,2498,5471,6298,897920,9.03,714,7906,816391,797077,976,462143,1151562,3009,206,5787
Karnataka,Haveri,2188,575059,2549,3279,3869,677473,12.86,703,5467,614140,638252,1039,287402,965130,1916,180,4502
Karnataka,Gadag,4546,461754,2968,8449,6252,468255,4.19,545,12995,446727,483133,1081,283991,646018,6238,286,2981
Karnataka,Uttar Kannada,3609,720279,3142,2763,2970,675145,8.76,558,6372,701186,694076,990,434763,960661,1436,148,4676
Karnataka,Koppal,2891,495866,2170,6173,4872,599664,8.56,776,9064,523933,571411,1091,329782,765748,3036,257,4005
Karnataka,Kodagu,920,293511,517,1485,995,270499,10.19,245,2405,274995,288933,1051,184117,379893,379,68,1133
Karnataka,Raichur,3157,566725,3191,8424,7727,742013,3.88,449,11581,627083,681496,1087,363755,944983,6293,131,4625
Karnataka,Yadgir,1013,391788,1671,2594,5484,492791,14.22,513,3607,425632,458854,1078,299278,585301,3836,160,3317
Karnataka,Udupi,4062,734527,1555,3452,2040,633947,7.0,526,7514,653446,714847,1094,456508,911966,583,145,3011
Karnataka,Shimoga,5007,800152,3027,9012,6223,752561,4.86,681,14019,757146,795416,1051,455994,1096719,5783,170,3466
Karnataka,Tumkur,9745,1212216,6856,12373,9919,1082246,3.72,822,22118,1112226,1181871,1063,708408,1586054,6486,174,10288
Karnataka,Hassan,6673,882859,4061,8195,4508,813178,6.34,942,14868,806811,888957,1102,501038,1194999,2073,258,6496
Karnataka,Mandya,4579,969838,3667,4633,4106,754538,9.42,868,9212,793674,930401,1172,569136,1155240,1445,248,6327
Karnataka,Chikkaballapur,3715,635129,3284,5729,5370,623399,4.62,436,9444,616966,641395,1040,437063,821465,2594,144,6060
Karnataka,Ramanagara,2340,590907,1741,4152,3832,539539,8.9,578,6492,547001,583257,1066,399942,730504,1432,154,4141
Karnataka,Vijayapura,8709,827597,7491,17312,14051,972354,5.41,1409,26021,911462,888190,974,489297,1310654,12604,419,8938
Karnataka,BBMP,7924,4314249,6401,29499,28845,8071233,6.59,2467,37423,6790683,5591990,823,4585662,7799820,6720,666,28526
Kerala,Kasaragod,893,768689,721,2773,2062,592932,8.29,304,3666,659808,701489,1063,463922,897699,796,72,1987
Kerala,Thiruvananthapuram,1460,2265496,2967,2070,4217,1651090,6.52,230,3530,1860034,2055665,1105,1367481,2549105,1708,60,5476
Kerala,Kannur,2416,1558968,1453,6177,3179,1125063,5.67,487,8593,1275663,1407617,1103,814961,1869070,1326,113,3306
Kerala,Kollam,4125,1729279,2349,7347,3851,1112718,4.25,488,11472,1309945,1531295,1169,911879,1930118,1437,111,4763
Kerala,Wayanad,902,565691,754,3199,2646,455840,5.34,219,4101,497586,523719,1053,367894,653637,600,56,2800
Kerala,Pathanamthitta,2164,1070629,1741,3146,2415,568235,6.21,330,5310,768879,869701,1131,598959,1039905,872,73,3284
Kerala,Alappuzha,3404,1417462,2233,5902,3733,819315,6.17,574,9306,1053845,1182445,1122,734126,1502651,1042,129,4924
Kerala,Malappuram,6326,1860880,4520,14098,10390,1886354,3.07,626,20424,1845241,1900794,1030,975499,2771735,7209,144,7700
Kerala,Thrissur,4201,2027916,3061,9195,5553,1323607,4.36,584,13396,1577722,1773017,1124,1081134,2270389,1520,128,7093
Kerala,Kottayam,2279,1356392,1347,5265,3045,818283,5.51,416,7544,1064730,1109438,1042,710909,1463766,859,100,3533
Kerala,Kozhikode,4109,1918430,2787,7437,4985,1419019,4.62,534,11546,1611908,1724619,1070,1028825,2308624,2456,120,5315
Kerala,Idukki,2140,756269,1028,4255,1890,506578,4.77,305,6395,629768,632782,1005,411136,851711,834,73,2084
Kerala,Ernakulam,8703,2488565,6024,15090,10476,1949686,3.81,907,23793,2239611,2197842,981,1527060,2911191,3564,211,12936
Kerala,Palakkad,4749,1549657,3657,9454,7591,1199311,3.5,497,14203,1312932,1435379,1093,788431,1960537,2707,104,8541
Ladakh,Kargil,80,58111,35,207,286,87958,8.01,23,287,77154,68894,893,59373,86696,42,8,278
Ladakh,Leh,38,73888,35,255,472,131473,5.8,17,293,124071,81270,655,84930,120431,132,4,374
Lakshadweep,Lakshadweep,48,43674,45,144,157,55109,9.38,18,192,52638,46140,877,43789,54994,15,9,187
Madhya Pradesh,Bhopal,1426,1109834,1421,5807,5200,1942519,12.12,877,7233,1669307,1382348,828,1079981,1972372,1077,274,5544
Madhya Pradesh,Gwalior,2477,774759,1711,4621,3763,1261359,13.83,982,7098,1107784,927890,838,621395,1414723,990,239,4483
Madhya Pradesh,Indore,1905,1627785,1491,8462,7173,2900275,8.13,843,10367,2437535,2089519,857,1619088,2908972,951,231,7712
Madhya Pradesh,Jabalpur,3409,1094162,3337,7249,6022,1642338,9.5,1012,10658,1413779,1322099,935,831412,1905088,1376,227,7982
Madhya Pradesh,Rewa,2035,861434,1372,3219,2714,1186842,12.3,646,5254,1072986,974946,909,459963,1588313,1834,183,2252
Madhya Pradesh,Sagar,3916,856182,1791,5292,3202,1267167,3.28,302,9208,1146631,976323,851,601905,1521444,868,69,4124
Madhya Pradesh,Ujjain,1415,853356,974,4549,2980,1290670,14.35,856,5964,1109683,1033880,932,717677,1426349,701,276,3252
Madhya Pradesh,Mandsaur,1374,451984,848,3352,2185,744414,9.82,464,4726,620648,575355,927,258239,938159,361,105,2671
Madhya Pradesh,Agar,403,197248,177,1104,476,320127,14.8,223,1507,277480,239655,864,97717,419658,76,75,576
Madhya Pradesh,Shajapur,779,327051,594,1478,1239,480464,11.65,263,2257,423204,383982,907,195447,612068,174,73,1658
Madhya Pradesh,Ratlam,782,519072,567,2904,1779,838145,9.6,354,3686,702725,654129,931,344720,1012497,220,105,2125
Madhya Pradesh,Neemuch,345,301885,271,1025,808,461185,22.63,310,1370,397356,365526,920,188677,574393,152,85,926
Madhya Pradesh,Dewas,704,522425,468,1764,1296,863625,17.1,422,2468,728174,657300,903,392319,993731,254,98,1510
Madhya Pradesh,Tikamgarh,792,442413,670,2111,1858,695896,20.22,587,2903,624265,513826,823,234510,903799,602,196,1926
Madhya Pradesh,Panna,593,275460,822,1191,1418,437959,19.96,356,1784,391250,322053,823,126429,586990,590,195,1650
Madhya Pradesh,Damoh,2047,416606,1094,4335,2609,628356,8.27,528,6382,547938,496866,907,240246,804716,1155,192,2547
Madhya Pradesh,Chhatarpur,1255,519485,1074,3223,2797,822478,15.01,672,4478,736375,605093,822,265080,1076883,983,215,2887
Madhya Pradesh,Umaria,2891,216072,1938,3993,2192,344751,4.15,286,6884,291896,268820,921,112648,448175,249,58,3881
Madhya Pradesh,Singrauli,834,307574,476,2896,1841,605114,13.14,490,3730,522651,389883,746,183014,729674,648,135,1668
Madhya Pradesh,Sidhi,4044,326533,1423,4151,1866,511003,3.11,255,8195,437420,400011,914,168193,669343,637,55,2651
Madhya Pradesh,Shahdol,1435,379890,597,2660,1429,604541,12.82,525,4095,515650,468691,909,284551,699880,299,175,1727
Madhya Pradesh,Satna,3049,745333,1853,6207,4060,1082385,6.96,644,9256,977093,850290,870,348206,1479512,2520,185,3393
Madhya Pradesh,Anuppur,1150,219725,520,3177,1397,373984,6.54,283,4327,301193,292445,971,120157,473552,358,88,1559
Madhya Pradesh,Mandla,1256,325032,732,2556,1667,501890,4.93,188,3812,406280,420549,1035,153214,673708,557,50,1841
Madhya Pradesh,Dindori,1067,246122,647,1894,1196,367028,14.15,419,2961,303294,309784,1021,144646,468504,229,123,1614
Madhya Pradesh,Chhindwara,2627,764886,5534,4461,11844,1253556,11.03,782,7088,1043877,974055,933,413498,1604944,12721,222,4657
Madhya Pradesh,Balaghat,4424,685823,1815,6425,3473,922844,5.36,581,10849,790320,818088,1035,382145,1226522,1434,123,3853
Madhya Pradesh,Khandwa,1173,444006,711,2408,1415,684677,19.24,689,3581,581086,547425,942,271045,857638,428,204,1697
Madhya Pradesh,Jhabua,854,237491,423,2288,1254,496830,14.58,458,3142,374298,359961,962,137333,596988,533,201,1144
Madhya Pradesh,Dhar,905,592036,615,1621,1761,1175446,9.26,234,2526,931882,835168,896,411409,1356073,503,59,1872
Madhya Pradesh,Burhanpur,270,274553,200,699,576,414834,45.51,441,969,362624,326636,901,201709,487678,210,115,566
Madhya Pradesh,Barwani,517,324391,426,1575,1300,644182,24.28,508,2092,504071,464349,921,185566,783007,456,215,1270
Madhya Pradesh,Khargone,1112,516004,863,2426,2024,902272,18.99,672,3538,735351,682597,928,285346,1132930,653,197,2234
Madhya Pradesh,Shivpuri,974,475967,673,2481,1779,907967,20.12,695,3455,747733,635988,851,292395,1091539,462,201,1990
Madhya Pradesh,Sheopur,780,167958,421,1541,1052,332808,8.14,189,2321,267002,233670,875,97312,403454,324,86,1149
Madhya Pradesh,Morena,1416,611793,853,3217,2295,1036388,15.48,717,4633,908648,739254,814,377953,1270228,618,189,2529
Madhya Pradesh,Guna,378,364682,292,1510,1289,651470,10.7,202,1888,548353,467609,853,211261,804891,277,59,1304
Madhya Pradesh,Seoni,947,473811,1080,2438,2560,729542,16.4,555,3385,603962,599204,992,266129,937224,621,180,3018
Madhya Pradesh,Datia,1239,310307,1363,2913,2030,441223,8.38,348,4152,405572,345796,853,202367,549163,340,95,3052
Madhya Pradesh,Bhind,1431,538209,1449,2901,2422,765298,6.42,278,4332,712309,590865,830,278772,1024735,569,72,3301
Madhya Pradesh,Narsinghpur,1165,419549,648,2491,1502,604841,9.68,354,3656,538451,485762,902,229362,795028,186,87,1964
Madhya Pradesh,Katni,3857,425161,2279,2322,1686,653622,3.41,211,6179,566435,512141,904,227424,851359,552,71,3412
Madhya Pradesh,Ashoknagar,305,249805,181,1025,597,447540,28.57,380,1330,374116,323080,864,149849,547496,143,110,635
Madhya Pradesh,Vidisha,715,482902,653,1873,1848,770525,13.99,362,2588,672146,581050,864,296025,957402,244,84,2257
Madhya Pradesh,Sehore,511,471991,313,1668,1233,766913,15.19,331,2179,659472,579182,878,336748,902156,242,85,1303
Madhya Pradesh,Alirajpur,440,168143,310,1026,841,295277,35.74,524,1466,244903,218479,892,98139,365281,373,178,777
Madhya Pradesh,Rajgarh,1071,514407,629,2221,1581,855280,9.96,328,3292,719336,650055,904,354121,1015566,547,91,1662
Madhya Pradesh,Raisen,554,402161,430,1507,1189,740484,25.67,529,2061,621054,521429,840,268135,874510,297,125,1322
Madhya Pradesh,Hoshangabad,603,450102,444,1439,1052,692171,11.17,228,2042,601308,540721,899,285187,857086,196,62,1300
Madhya Pradesh,Harda,450,196990,217,911,471,306635,16.83,229,1361,267287,236253,884,112171,391454,148,67,540
Madhya Pradesh,Betul,537,516230,637,1608,1720,800859,36.13,775,2145,681390,635512,933,282482,1034607,507,256,1850
Maharashtra,Pune,14088,4519432,8968,60118,46641,6700186,4.32,3204,74206,6305378,4911824,779,3786307,7433311,22256,799,33353
Maharashtra,Akola,2552,544195,1930,5183,4346,455808,9.11,705,7735,522225,477616,915,321673,678330,3495,142,2781
Maharashtra,Nagpur,10422,1978409,5653,29253,18101,1966941,4.57,1815,39675,2050054,1894650,924,1218497,2726853,11479,428,12275
Maharashtra,Amravati,6367,905718,2762,11037,5473,712526,3.14,546,17404,834233,783784,940,485049,1133195,4606,153,3629
Maharashtra,Buldhana,5072,804942,3681,10162,7222,666863,5.29,806,15234,770699,700914,909,445066,1026739,6453,204,4449
Maharashtra,Yavatmal,4070,779819,4085,8849,8429,706283,6.28,811,12919,778150,707647,909,419858,1066244,7568,223,4945
Maharashtra,Washim,753,417906,791,1643,1761,367289,13.52,324,2396,413072,372035,901,272670,512525,1267,127,1285
Maharashtra,Bhandara,4461,568882,2239,7762,4308,582679,4.15,507,12223,562312,589102,1048,354673,796888,2281,182,4265
Maharashtra,Kolhapur,5716,2033252,5319,12478,12265,1387690,4.45,810,18200,1738438,1681773,967,985792,2435150,12345,270,5238
Maharashtra,Ratnagiri,7025,661294,6217,7748,7800,555923,3.64,537,14773,619781,597324,964,364110,853107,10423,155,3594
Maharashtra,Sangli,3687,1353279,3328,7063,5276,1073539,4.65,500,10750,1234322,1192121,966,694530,1732288,4240,379,4364
Maharashtra,Sindhudurg,1783,453058,2023,2899,3363,312178,15.76,738,4682,389620,375522,964,263566,501670,3311,162,2075
Maharashtra,Solapur,15426,1257135,7308,28159,13483,1246321,2.07,904,43586,1343233,1159689,863,593853,1909603,15755,225,5035
Maharashtra,Satara,6967,1490861,4856,11916,8969,1159410,8.4,1587,18883,1346197,1303638,968,783421,1866850,7892,397,5933
Maharashtra,Wardha,2196,537411,1636,4173,3148,432323,6.77,431,6369,489770,479855,980,273672,696062,2843,114,1941
Maharashtra,Gondia,7908,622674,4655,13495,8453,595216,3.91,837,21403,584839,632912,1082,389644,828246,5606,247,7502
Maharashtra,Gadchiroli,2528,306185,3280,4680,6161,357621,2.8,202,7208,341134,322575,946,186809,476997,4158,96,5282
Maharashtra,Chandrapur,6639,804279,2846,13076,6005,800340,5.35,1055,19715,831346,773081,930,391484,1213135,5228,269,3623
Maharashtra,Osmanabad,2088,539139,1708,4362,3509,430808,7.6,490,6450,518281,451516,871,277255,692692,3602,118,1615
Maharashtra,Nanded,4268,812007,4121,9071,8294,814333,9.25,1236,13364,844816,781295,925,441335,1185005,7940,390,4475
Maharashtra,Latur,5467,724289,3177,11074,6578,661515,6.64,1099,16541,731833,653767,893,415029,970775,5557,279,4198
Maharashtra,Beed,5211,779630,4563,9573,7321,650070,4.86,719,14791,767024,662441,864,411457,1018243,6698,248,5185
Maharashtra,Parbhani,3703,547032,2396,7238,4651,548707,8.13,889,10941,569626,526000,923,325693,770046,4429,238,2618
Maharashtra,Hingoli,2215,297894,1334,3967,2432,318451,8.7,538,6182,320815,295442,921,162956,453389,2232,173,1533
Maharashtra,Nandurbar,3627,507806,2773,6849,5823,461321,4.62,484,10476,510714,458301,897,305022,664105,5091,143,3504
Maharashtra,Dhule,2374,658310,3407,5124,6574,673515,5.89,442,7498,689636,641920,931,414002,917823,5437,116,4543
Maharashtra,Nashik,18255,1884159,12393,42848,29743,2251248,3.63,2217,61103,2248145,1886603,839,1127818,3007589,29537,631,12599
Maharashtra,Jalgaon,8023,1296598,8143,14887,15313,1278261,6.07,1392,22918,1341184,1233271,920,636611,1938248,17404,342,6051
Maharashtra,Ahmednagar,11106,1540467,10362,21498,20655,1525461,5.42,1766,32604,1650323,1415091,857,795525,2270403,22345,568,8672
Maharashtra,Thane,16950,3088228,13752,58007,51231,4324956,2.94,2203,74957,4121803,3289212,798,2411146,5002038,41094,646,23888
Maharashtra,Raigad,7870,1011026,6380,19764,16977,1368817,3.79,1046,27634,1344430,1034929,770,682424,1697419,16445,307,6912
Maharashtra,Palghar,8703,866985,5976,28199,18782,1351342,2.11,778,36902,1214457,1003387,826,576766,1641561,18235,181,6523
Maharashtra,Mumbai,17968,5704424,15798,71456,63182,7996935,2.0,1786,89424,7897289,5800768,735,4910557,8790802,32212,487,46768
Maharashtra,Jalna,2184,612082,1685,5353,4158,662501,10.92,823,7537,669593,604813,903,356333,918250,3490,204,2353
Maharashtra,Aurangabad ,6904,1019710,4033,17385,11759,1218768,2.27,551,24289,1248311,989682,793,622510,1615968,9283,247,6509
Manipur,Bishnupur,494,76735,268,1024,594,94211,2.11,32,1518,85937,84968,989,43688,127258,58,10,803
Manipur,Chandel,35,14275,20,82,60,23975,11.11,13,117,22436,15812,705,11866,26384,6,4,73
Manipur,Churachandpur,161,55977,137,484,387,98748,5.43,35,645,81800,72892,891,51425,103300,45,9,478
Manipur,Imphal East,646,160415,426,1775,1099,202060,3.68,89,2421,191353,171005,894,114517,247958,128,19,1397
Manipur,Imphal West,1535,200905,718,3377,1567,257299,2.61,128,4912,240292,217755,906,154222,303982,215,34,2070
Manipur,Senapati,103,12425,82,324,241,27689,7.73,33,427,24097,16010,664,12813,27301,48,7,275
Manipur,Tamenglong,50,9688,17,199,80,18161,8.43,21,249,17036,10813,635,8231,19618,11,4,86
Manipur,Thoubal,402,81308,163,980,449,107339,6.37,88,1382,99070,89539,904,48109,140538,45,17,566
Manipur,Ukhrul,35,12401,35,99,87,20016,4.48,6,134,19389,13025,672,11244,21173,36,2,85
Manipur,Tengnoupal,20,11902,36,63,86,23607,20.48,17,83,21160,14348,678,9475,26034,9,3,112
Manipur,Kangpokpi,28,18477,46,133,174,34900,11.8,19,161,28568,24793,868,15017,38360,26,4,193
Manipur,Kamjong,34,4885,30,90,59,8977,4.84,6,124,8180,5677,694,3670,10192,11,3,78
Manipur,Jiribam,114,14531,65,225,157,26588,3.24,11,339,23568,17537,744,13361,27758,11,2,210
Manipur,Pherzawl,18,8538,12,41,31,11090,18.64,11,59,10071,9557,949,7471,12157,4,2,40
Manipur,Noney,22,8291,17,89,75,15677,17.12,19,111,15435,8528,553,7348,16620,10,4,82
Manipur,Kakching,228,57114,188,391,404,68103,3.39,21,619,63368,61816,976,41512,83705,49,7,543
Meghalaya,East Khasi Hills,383,164754,296,2023,1789,344288,12.22,294,2406,262075,246897,942,195577,313465,289,79,1796
Meghalaya,South West Khasi Hills,17,16569,28,139,110,31272,15.38,24,156,25850,21983,850,14684,33157,15,4,123
Meghalaya,West Jaintia Hills,90,40616,70,708,547,80892,11.53,92,798,59491,62005,1042,38180,83328,86,32,532
Meghalaya,Ri-Bhoi,141,40535,105,689,524,87616,7.23,60,830,70503,57633,817,38602,89549,141,25,488
Meghalaya,East Jaintia Hills,53,26086,50,387,313,63366,4.55,20,440,55832,33608,602,26202,63250,60,14,302
Meghalaya,West Khasi Hills,51,43897,45,325,273,69672,19.68,74,376,57024,56534,991,37951,75618,73,53,245
Meghalaya,West Garo Hills,219,119963,244,1240,1325,183020,10.96,160,1460,156397,146533,937,96987,205996,197,57,1373
Meghalaya,South Garo Hills,13,22391,22,152,118,32298,39.39,65,165,29299,25384,866,15548,39141,34,21,105
Meghalaya,South West Garo Hills,124,44556,87,537,375,56586,8.93,59,661,50738,50379,993,29751,71391,88,27,373
Meghalaya,North Garo Hills,120,31130,65,493,315,49234,15.82,97,613,41806,38554,922,19343,61021,62,61,318
Meghalaya,East Garo Hills,37,23594,26,217,184,39743,25.98,66,254,34775,28557,821,16817,46520,54,33,156
Mizoram,Aizawl East,249,123913,170,1208,985,202632,2.26,33,1457,163232,163283,1000,139922,186623,106,8,1048
Mizoram,Aizawl West,114,82583,56,273,294,132814,3.36,13,387,102464,112906,1102,87956,127441,32,3,318
Mizoram,Mamit,0,28377,25,0,159,40237,0.0,0,0,35919,32680,910,25392,43222,13,0,170
Mizoram,Kolasib,19,32345,34,195,372,48343,2.8,6,214,39886,40785,1023,30682,50006,65,1,341
Mizoram,Champhai,72,52820,35,835,469,70539,1.43,13,907,60947,62375,1023,49996,73363,59,4,445
Mizoram,Serchhip,39,29686,19,172,163,46402,4.27,9,211,39165,36902,942,34282,41806,11,2,171
Mizoram,Lunglei,345,62626,120,1783,797,99174,0.56,12,2128,83113,78634,946,67251,94549,234,6,683
Mizoram,Lawngtlai,21,25223,14,179,165,46687,5.0,10,200,37831,34064,900,20975,50935,44,2,134
Mizoram,Siaha,0,19802,20,0,137,32088,0.0,0,0,26179,25700,982,17543,34347,16,0,141
Nagaland,Dimapur,671,117974,461,3242,2257,282662,2.22,87,3913,226778,173776,766,139895,260741,528,21,2190
Nagaland,Peren,25,10478,24,92,99,20153,19.66,23,117,18133,12496,689,11166,19465,28,6,94
Nagaland,Wokha,45,23844,28,181,124,32164,15.04,34,226,30276,25720,850,21220,34788,23,9,129
Nagaland,Mokokchung,111,50017,128,383,374,66506,5.26,26,494,61466,55043,896,47910,68613,46,6,455
Nagaland,Longleng,34,13529,20,146,69,21791,5.56,10,180,19626,15689,799,14827,20493,10,3,79
Nagaland,Mon,119,43576,118,571,407,67945,4.35,30,690,62130,49376,795,42240,69281,46,10,478
Nagaland,Tuensang,228,21106,75,682,225,37241,6.59,60,910,35049,23297,665,21137,37210,42,15,257
Nagaland,Kohima,204,52178,127,1044,731,125085,2.56,32,1248,98725,78504,795,73026,104237,108,10,750
Nagaland,Zunheboto,190,23210,74,293,148,34159,11.8,57,483,31491,25878,822,19836,37533,20,16,201
Nagaland,Phek,30,18255,21,204,105,31328,6.84,16,234,29957,19620,655,18673,30910,21,5,105
Nagaland,Kiphire,44,7233,39,189,70,12407,3.0,7,233,12610,7028,557,6850,12790,10,3,98
Odisha,Angul,4702,426374,2622,10635,5972,488438,1.34,205,15355,496996,417585,840,235084,679728,6123,55,2470
Odisha,Khurda,7005,1308053,4603,14542,11187,2016038,2.33,503,21547,1805221,1517972,841,1381910,1942181,7781,123,8008
Odisha,Balasore,6098,939980,2695,26128,7777,672360,1.37,442,32228,808208,803776,995,469338,1143002,8376,118,2095
Odisha,Balangir,3936,502445,2699,6547,4939,603436,4.17,437,10483,573932,531732,926,208339,897542,4749,100,2888
