state,district,slots,today,Total doses til date,avgdaily,slots 18-44,paid slot,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses,male,female,gratio,fully,people,avg people,sites
Punjab,Bathinda,1798,456,128992,4253,2282,0,918,3650,89833,8.44,116,1374,129934,88861,684,36800,182025,2647,27
Punjab,Patiala,3891,370,273295,6794,3862,0,925,4584,108313,5.79,75,1295,217129,164455,757,55769,325839,3411,27
Punjab,Tarn Taran,4197,135,121960,2845,200,0,136,2187,58456,14.39,39,271,102651,77744,757,23274,157142,1707,27
Punjab,SAS Nagar,511,1789,244536,7556,953,610,2625,7345,345834,6.03,266,4414,355609,234704,660,74953,515417,4194,67
Punjab,Rup Nagar,796,164,105431,2706,1184,0,303,2361,47978,7.07,33,467,84906,68491,807,17875,135534,2513,13
Punjab,Sangrur,1095,42,138550,3509,1178,0,30,2344,60814,25.0,18,72,117517,81823,696,26549,172815,2061,12
Punjab,Faridkot,2657,82,95209,2690,4036,0,114,1702,35470,37.76,74,196,72097,58546,812,23494,107185,1036,21
Punjab,SBS Nagar,2698,408,131109,3591,3044,0,391,1721,43732,3.88,31,799,92371,82449,893,27614,147227,1367,20
Rajasthan,Bikaner,0,1333,585465,22951,64,0,6505,14276,389146,1.86,145,7795,537520,436920,813,179116,795495,11639,42
Rajasthan,Jodhpur,0,81,869078,25328,0,0,566,20138,513505,2.01,13,647,754496,627893,832,219116,1163467,14164,5
Rajasthan,Kota,0,0,458768,13043,0,0,0,6790,317349,0.0,0,0,424939,351039,826,111903,664214,3846,0
Rajasthan,Udaipur,0,111,611411,21549,0,0,115,11585,447633,10.62,24,226,556873,502028,902,183950,875094,6856,5
Rajasthan,Jaipur I,296,1758,989932,32115,1163,1163,4696,19072,677285,2.26,146,6454,935071,731834,783,271996,1395221,12330,40
Rajasthan,Jaipur II,450,1673,582952,18415,634,634,4896,15295,507764,4.13,271,6569,601779,488767,812,155385,935331,11512,79
Rajasthan,Ajmer,0,504,704629,26272,0,0,2231,14229,441428,2.38,65,2735,586294,559566,954,207107,938950,10914,17
Rajasthan,Bharatpur,0,129,508293,14097,0,0,1152,7439,261283,1.48,19,1281,419023,350423,836,110423,659153,5762,11
Rajasthan,Sri Ganganagar,0,126,447142,13357,0,0,4473,6121,197660,1.98,91,4599,347621,297081,855,110030,534772,3760,18
Rajasthan,Jhunjhunu,0,393,597933,19537,0,0,1160,10702,232756,1.74,27,1553,416213,414357,996,153440,677249,8319,6
Rajasthan,Dausa,58,1813,312889,8634,71,0,3959,7524,171473,3.6,208,5772,266348,217950,818,71189,413173,5988,44
Rajasthan,Alwar,0,613,964789,28275,0,0,2384,17993,479555,3.44,103,2997,778917,665190,854,231570,1212774,13187,26
Rajasthan,Sikar,0,114,658136,20284,0,0,92,18216,372450,1.94,4,206,533304,497156,932,151648,878938,16837,3
Rajasthan,Bundi,0,199,328060,11389,0,0,0,4234,138042,0.5,1,199,240564,225433,937,89662,376440,2815,1
Rajasthan,Jhalawar,0,2,294720,9183,0,0,580,7032,182359,3.09,18,582,256543,220462,859,71716,405363,5970,11
Rajasthan,Baran,0,315,274203,9432,0,0,330,5274,126225,3.88,25,645,213841,186515,872,73380,327048,4224,6
Rajasthan,Hanumangarh,0,0,383308,8191,0,0,0,4794,166391,0.0,0,0,293956,255679,870,68786,480913,3159,0
Rajasthan,Rajsamand,0,220,260539,8056,0,0,501,4372,148879,2.64,19,721,209596,199747,953,67695,341723,2757,7
Rajasthan,Banswara,0,0,385395,11110,0,0,0,5009,183771,0.0,0,0,286246,282809,988,92637,476529,2885,0
Rajasthan,Dungarpur,0,46,259188,8337,0,0,139,4936,149410,2.7,5,185,196792,211732,1076,67210,341388,3672,3
Rajasthan,Chittorgarh,0,0,366528,10284,0,0,0,5079,207331,0.0,0,0,306969,266820,869,85128,488731,3202,0
Rajasthan,Pratapgarh,26,1,150678,4393,9,0,8,3265,142155,233.33,21,9,151492,141294,933,35721,257112,2555,43
Rajasthan,Bhilwara,0,48,530481,15038,0,0,153,10184,345161,19.4,39,201,454087,421344,928,115327,760315,8746,12
Rajasthan,Dholpur,198,8,260696,8533,98,0,26,4797,163602,47.06,16,34,228421,195816,857,63583,360715,4247,3
Rajasthan,Karauli,0,56,300408,8517,0,0,402,6547,166979,11.35,52,458,249709,217591,871,65328,402059,5731,16
Rajasthan,Tonk,0,736,309939,10564,0,0,1970,10898,182521,2.0,54,2706,259439,232947,898,79688,412772,10078,18
Rajasthan,Jaisalmer,0,6,135430,4926,0,0,4,3761,108582,0.0,0,10,143662,100315,698,44508,199504,2329,1
Rajasthan,Barmer,0,0,584017,17547,0,0,230,12967,310068,0.0,0,230,494251,399714,809,144385,749700,9888,1
Rajasthan,Pali,0,29,462461,15605,0,0,36,10615,245322,23.08,15,65,374026,333649,892,116087,591696,9636,2
Rajasthan,Churu,0,0,449833,13066,0,0,0,9488,161946,0.0,0,0,317609,294071,926,103074,508705,7830,0
Rajasthan,Sirohi,0,1084,227465,8212,1,0,964,4624,129468,5.96,122,2048,186447,170435,914,62175,294758,3953,38
Rajasthan,Nagaur,0,114,940953,31455,0,0,251,16340,375622,6.85,25,365,670119,646227,964,243422,1073153,13020,4
Rajasthan,Jalore,8,407,353781,13174,10,0,504,7977,178934,11.96,109,911,288341,244233,847,95955,436760,7443,25
Rajasthan,Sawai Madhopur,581,508,266760,8421,823,0,4156,4892,162247,5.38,246,4574,236318,192634,815,64306,364701,4126,179
Sikkim,East Sikkim,43,1089,99050,3748,0,0,2878,4972,121190,1.08,43,3967,119244,100937,846,34516,185724,3789,15
Sikkim,West Sikkim,0,594,42365,1571,0,0,487,2605,62370,1.76,19,1081,55964,48728,871,13818,90917,2202,5
Sikkim,North Sikkim,0,127,12318,491,0,0,508,931,20519,0.79,5,635,18206,14619,803,4904,27933,721,3
Sikkim,South Sikkim,4,2132,59122,2937,9,0,1676,1895,66304,1.89,72,3808,67270,58105,864,22714,102712,1587,24
Tamil Nadu,Coimbatore,0,3910,648795,22515,0,0,8208,18038,452733,3.56,432,12118,598525,502762,840,165774,935754,16871,82
Tamil Nadu,Madurai,341,3995,353028,14741,495,495,2422,8836,255546,5.35,343,6417,324015,284480,878,103732,504842,8758,72
Tamil Nadu,Thanjavur,95,1866,220093,8874,80,80,2802,6589,179684,5.61,262,4668,213230,186474,875,57023,342754,7317,60
Tamil Nadu,Viluppuram,2925,497,161219,6027,1178,0,862,4238,125803,8.9,121,1359,151149,135795,898,42623,244399,4176,70
Tamil Nadu,Vellore,0,1500,188449,8107,0,0,2137,6629,155058,2.83,103,3637,177182,166298,939,71345,272162,4544,27
Tamil Nadu,Kanyakumari,0,2965,199123,8096,0,0,4448,5046,162121,2.52,187,7413,186732,174482,934,55898,305346,5156,39
Tamil Nadu,Salem,0,208,284391,13117,0,0,432,9119,238931,7.81,50,640,287167,236007,822,92117,431205,9077,18
Tamil Nadu,Pudukkottai,0,663,84298,2961,0,0,1106,2213,66301,2.88,51,1769,80423,70141,872,20862,129737,2194,15
Tamil Nadu,Cuddalore,6844,1084,226741,9362,1522,0,2137,5718,167482,9.28,299,3221,222970,171212,768,62632,331591,6132,71
Tamil Nadu,Tirunelveli,1,1573,129443,5461,0,0,1925,4482,140463,4.06,142,3498,149847,120038,801,38212,231694,4485,50
Tamil Nadu,Virudhunagar,0,1264,128243,5834,0,0,1806,3325,82821,1.95,60,3070,96747,114253,1181,38832,172232,3612,13
Tamil Nadu,Tirupattur,0,1351,105185,3775,0,0,2471,3328,104396,3.61,138,3822,102821,106732,1038,29566,180015,2879,40
Tamil Nadu,Tenkasi,0,1503,102113,4042,0,0,2385,3223,108217,1.59,62,3888,107877,102425,949,26912,183418,3420,15
Tamil Nadu,Kallakurichi,0,1276,91471,3316,0,0,2227,3258,101698,6.77,237,3503,101480,91665,903,22670,170499,3335,56
Tamil Nadu,Tiruvannamalai,0,771,97632,4099,0,0,1188,3525,96881,7.2,141,1959,99002,95474,964,24559,169954,4115,35
Tamil Nadu,Thoothukudi (Tuticorin),321,825,82810,3367,109,0,1375,3109,89895,7.73,170,2200,93663,79029,844,23679,149026,3094,43
Tamil Nadu,Ariyalur,0,285,65437,2233,0,0,663,2342,66549,3.38,32,948,73025,58946,807,16838,115148,2170,11
Tamil Nadu,Dindigul,0,1367,115405,4599,0,0,2457,3531,105363,1.73,66,3824,112095,108647,969,31759,189009,3593,17
Tamil Nadu,Kanchipuram,2,443,86625,3197,0,0,2090,3676,123945,4.62,117,2533,129322,81225,628,27060,183510,3007,28
Tamil Nadu,Namakkal,0,3141,228876,9065,0,0,4011,4767,158640,3.61,258,7152,202980,184455,909,63874,323642,4707,63
Tamil Nadu,Karur,0,1078,112107,4178,0,0,2000,3212,100004,1.69,52,3078,111715,100335,898,28242,183869,3356,11
Tamil Nadu,Tiruchirappalli,254,4205,326116,12106,376,376,5588,7444,258772,1.09,107,9793,304940,279881,918,84819,500069,7433,26
Tamil Nadu,Sivaganga,70,1268,113254,4293,160,160,2609,3597,107466,2.09,81,3879,114775,105910,923,28481,192239,3821,20
Tamil Nadu,Krishnagiri,0,1955,200199,7178,0,0,4443,5991,200711,1.91,122,6398,229399,171434,747,51522,349388,5808,28
Tamil Nadu,Erode,61,3760,258729,10447,0,0,4735,6616,196811,3.0,255,8495,244251,211223,865,56390,399150,9007,69
Tamil Nadu,Palani,0,1143,88187,3487,0,0,1263,2433,72819,3.08,74,2406,84160,76834,913,25446,135560,2285,13
Tamil Nadu,Chengalpet,164,2355,332136,13603,142,142,3947,8306,256280,3.78,238,6302,320122,268240,838,104338,484078,7003,61
Tamil Nadu,Dharmapuri,0,2407,129547,4726,0,0,4305,4394,129456,3.69,248,6712,140331,118625,845,34121,224882,4245,58
Tamil Nadu,Ramanathapuram,0,858,58285,2337,0,0,1373,2568,62754,1.3,29,2231,61347,59668,973,14253,106786,2869,7
Tamil Nadu,Tiruppur,0,1004,244194,9268,0,0,1243,6352,208538,5.92,133,2247,248249,204414,823,61280,391452,6865,32
Tamil Nadu,Theni,0,1270,112014,4045,0,0,1987,3154,105922,2.55,83,3257,111406,106490,956,24880,193056,3645,20
Tamil Nadu,Perambalur,0,648,58581,2260,0,0,1147,2036,54626,6.41,115,1795,57133,56059,981,14640,98567,2204,30
Tamil Nadu,Chennai,2348,9582,1788899,83882,3513,3513,16738,42841,1268340,1.41,370,26320,1677045,1379851,823,704390,2352849,26095,96
Tamil Nadu,Tiruvallur,5,2213,172149,6740,64,64,5058,5832,191472,2.6,189,7271,207911,155618,748,53604,310017,4914,39
Tamil Nadu,Paramakudi,0,676,69174,2576,0,0,1064,2254,54383,6.9,120,1740,55374,68165,1231,15075,108482,2676,33
Tamil Nadu,Tiruvarur,0,1994,101845,3892,0,0,2839,3479,103900,1.59,77,4833,113498,92229,813,20276,185469,4475,17
Tamil Nadu,Poonamallee,0,1067,82984,3122,0,0,1897,2517,69361,2.56,76,2964,85549,66779,781,23396,128949,2297,17
Tamil Nadu,Nagapattinam,0,673,116601,4612,0,0,834,3936,122170,4.18,63,1507,130459,108281,830,26299,212472,4791,11
Tamil Nadu,Nilgiris,0,155,192691,7832,0,0,461,4185,103029,10.39,64,616,146344,149346,1021,57523,238197,3800,27
Tamil Nadu,Attur,0,50,172555,6264,0,0,128,2833,79649,34.83,62,178,120957,131210,1085,47298,204906,2340,18
Tamil Nadu,Sivakasi,0,534,144973,5602,0,0,835,3102,91065,5.92,81,1369,115809,120198,1038,39421,196617,3073,20
Telangana,Hyderabad,2076,9101,1145403,48691,7480,2727,23944,40897,1360025,2.1,695,33045,1376376,1128699,820,357737,2147691,38482,164
Telangana,Adilabad,0,378,63544,2382,220,0,1140,1635,33411,6.06,92,1518,52010,44932,864,18439,78516,1383,30
Telangana,Bhadradri Kothagudem,0,1033,161539,5973,96,0,2602,4469,92524,7.84,285,3635,133073,120956,909,44999,209064,4014,123
Telangana,Jagtial,0,683,155765,4586,0,0,2715,2512,65092,3.0,102,3398,109226,111590,1022,34119,186738,2224,26
Telangana,Jangaon,0,561,76749,3041,0,0,1147,1715,29006,4.22,72,1708,49812,55928,1123,20220,85535,1867,18
Telangana,Jayashankar Bhupalpally,0,265,92463,2502,0,0,1355,1268,27441,2.47,40,1620,60273,59604,989,18981,100923,1058,13
Telangana,Jogulamba Gadwal,0,286,57876,1377,351,0,417,853,20976,5.26,37,703,41613,37225,895,11245,67607,624,14
Telangana,Kamareddy,0,1274,186058,6425,0,0,1571,2753,56974,4.04,115,2845,117022,125965,1076,47268,195764,2425,29
Telangana,Karimnagar,0,1742,233282,5960,0,0,4033,4396,103439,2.86,165,5775,169268,167381,989,42191,294530,4329,33
Telangana,Khammam,0,2161,198190,8608,0,0,3511,6161,142879,2.79,158,5672,175554,165478,943,51485,289584,7414,38
Telangana,Kumuram Bheem,0,255,47543,1216,0,0,633,935,19686,8.11,72,888,35011,32203,920,10130,57099,703,43
Telangana,Mahabubabad,1204,1582,127164,5054,1204,99,3943,4013,57468,2.81,155,5525,83196,101326,1218,30756,153876,4674,40
Telangana,Mahabubnagar,99,966,116755,3772,511,135,1534,2489,49387,6.0,150,2500,82618,83492,1011,29894,136248,1990,30
Telangana,Mancherial,0,945,102473,2263,1,0,2770,2539,70984,2.29,85,3715,91347,82082,899,17849,155608,2252,28
Telangana,Medak,0,724,129800,3547,0,0,1364,2172,42119,4.89,102,2088,85276,86573,1015,24819,147100,2173,30
Telangana,Medchal,2130,7379,673331,28713,8270,2456,18157,27522,711717,2.33,594,25536,721685,663074,919,194563,1190485,28440,149
Telangana,Nagarkurnool,0,400,110527,2742,0,0,893,1652,32213,1.31,17,1293,69812,72877,1044,19478,123262,1612,30
Telangana,Nalgonda,0,1968,164593,5392,1432,0,3460,5100,108528,2.98,162,5428,139123,133969,963,35069,238052,5482,44
Telangana,Nirmal,0,522,144272,3283,281,0,779,1438,30009,6.07,79,1301,85275,88973,1043,25417,148864,1090,24
Telangana,Nizamabad,0,1946,185825,5468,849,77,3349,5134,112787,3.49,185,5295,153420,145154,946,40173,258439,4863,47
Telangana,Peddapalli,0,1072,138644,4131,35,35,2552,4189,100578,4.03,146,3624,124933,114262,915,24865,214357,4768,29
Telangana,Rajanna Sircilla,0,449,116794,1954,0,0,1130,1574,38019,5.13,81,1579,74349,80418,1082,14455,140358,1463,16
Telangana,Rangareddy,2156,5537,609164,23790,18647,4512,16193,23185,829329,2.07,450,21730,792189,646081,816,173741,1264752,22155,174
Telangana,Sangareddy,0,1775,181083,5839,1323,197,3139,5214,143688,4.8,236,4914,168812,155918,924,42999,281772,4911,62
Telangana,Siddipet,0,394,237046,5524,0,0,2211,2808,69431,4.03,105,2605,142958,163458,1143,43697,262780,2090,41
Telangana,Suryapet,0,1325,165758,5594,0,0,2576,2883,61106,4.08,159,3901,110639,116169,1050,38457,188407,2983,38
Telangana,Vikarabad,0,368,73129,2194,0,0,1136,1945,39613,6.38,96,1504,58545,54179,925,16752,95990,1746,27
Telangana,Wanaparthy,0,327,62344,1805,0,0,568,1223,27571,5.03,45,895,45302,44599,984,13270,76645,1133,21
Telangana,Warangal(Rural),0,925,73682,2557,0,0,1724,2494,42568,3.44,91,2649,57483,58733,1022,13363,102887,3143,20
Telangana,Warangal(Urban),87,1603,264563,10018,51,51,2856,6410,205760,3.39,151,4459,239042,231194,967,71352,398971,6235,35
Telangana,Yadadri Bhuvanagiri,0,1056,223193,7397,63,0,1420,2483,54601,4.6,114,2476,130550,147170,1127,53270,224524,2270,25
Telangana,Mulugu,0,214,65650,1695,0,0,807,1538,19188,5.78,59,1021,41215,43608,1058,13827,71011,1258,16
Telangana,Narayanpet,0,162,38695,1193,755,0,363,869,17118,6.67,35,525,28593,27208,952,9065,46748,766,14
Tripura,Dhalai,5527,933,136392,6396,5427,0,1837,3285,107956,19.13,530,2770,131001,113313,865,50464,193884,2473,143
Tripura,Gomati,1600,250,167525,7891,5699,0,505,2689,96418,7.28,55,755,135594,128319,946,59277,204666,2112,22
Tripura,Khowai,194,783,97813,4353,360,0,876,2539,67737,10.91,181,1659,84837,80691,951,34386,131164,1979,52
Tripura,North Tripura,0,558,181294,10418,299,0,965,2931,139348,26.07,397,1523,163649,156952,959,76114,244528,2475,101
Tripura,Sepahijala,14,1495,191284,9255,21,0,3422,3496,130486,3.93,193,4917,166374,155341,934,71246,250524,2574,61
Tripura,South Tripura,1200,559,231760,11509,1200,0,1491,2665,122057,7.8,160,2050,180665,173105,958,86176,267641,1864,38
Tripura,Unakoti,2,66,91566,4116,7,0,138,1499,63001,2.94,6,204,78791,75760,962,30754,123813,1222,3
Tripura,West Tripura,329,1343,455039,22868,170,0,2504,8868,287951,4.76,183,3847,378781,364099,961,190821,552169,4475,46
Uttar Pradesh,Agra,28,2281,430433,13821,2,0,3190,8337,394138,6.56,359,5471,487874,336496,690,107379,717192,6817,116
Uttar Pradesh,Aligarh,34,2055,277333,10630,31,0,1618,5630,262810,4.0,147,3673,318789,221217,694,83229,456914,4370,34
Uttar Pradesh,Prayagraj,38,4898,450933,14948,10,10,3832,10784,410213,4.24,370,8730,520819,340075,653,142083,719063,5434,80
Uttar Pradesh,Ambedkar Nagar,917,1428,203252,6115,0,0,1610,3706,100361,3.69,112,3038,173875,129666,746,45753,257860,3285,38
Uttar Pradesh,Amethi,0,1910,202510,6478,0,0,4386,3848,74614,2.13,134,6296,154633,122435,792,45498,231626,3826,49
Uttar Pradesh,Amroha,205,868,164652,4744,0,0,1752,3094,76709,2.67,70,2620,138173,103131,746,35618,205743,2750,25
Uttar Pradesh,Auraiya,0,966,117830,4152,0,0,970,1884,47892,3.31,64,1936,98095,67593,689,29367,136355,1841,21
Uttar Pradesh,Azamgarh,539,3350,347181,10406,1324,0,5291,7396,265003,3.23,279,8641,357493,254513,712,74059,538125,7221,62
Uttar Pradesh,Badaun,814,1757,246031,6702,257,0,1876,3508,78264,4.05,147,3633,179585,144645,805,52226,272069,2749,74
Uttar Pradesh,Baghpat,0,1154,259898,5392,0,0,1711,3917,87566,0.87,25,2865,186768,160613,860,39947,307517,3603,13
Uttar Pradesh,Bahraich,2423,1971,447857,11789,3297,0,3227,5467,135478,4.66,242,5198,323899,259351,801,78893,504442,5986,69
Uttar Pradesh,Balarampur,876,1186,297861,9238,4184,0,2406,3777,70372,4.68,168,3592,208610,159569,765,64424,303809,3812,75
Uttar Pradesh,Ballia,127,1476,240812,8142,8,0,1724,2853,82669,4.38,140,3200,187106,136246,728,60201,263280,2395,41
Uttar Pradesh,Banda,480,890,134400,3682,594,0,1873,2839,105538,4.23,117,2763,144012,95858,666,25320,214618,2904,34
Uttar Pradesh,Barabanki,0,1583,329503,7765,209,0,3775,6298,146527,2.84,152,5358,269590,206339,765,58568,417462,5696,83
Uttar Pradesh,Bareilly,27,2284,401413,12184,436,51,4234,10606,364779,2.64,172,6518,443234,322736,728,118417,647775,5873,171
Uttar Pradesh,Basti,660,1857,278675,6237,154,0,1320,4145,145787,4.5,143,3177,246965,177401,718,47839,376623,3548,36
Uttar Pradesh,Bijnour,0,2543,392727,11817,500,0,5768,6356,151300,2.03,169,8311,293533,250401,853,81080,462947,6590,38
Uttar Pradesh,Bulandshahr,4051,3386,495743,13219,0,0,7240,8041,171053,2.67,284,10626,358727,307950,858,90777,576019,8292,233
Uttar Pradesh,Chandauli,291,985,163161,4362,558,0,1256,2709,74332,10.22,229,2241,136382,101063,741,33468,204025,2290,82
Uttar Pradesh,Chitrakoot,488,478,73666,1869,813,0,892,1577,47125,5.84,80,1370,70789,49976,706,11964,108827,1737,38
Uttar Pradesh,Deoria,820,2844,286547,8644,70,0,2863,4664,114873,1.63,93,5707,230578,170742,740,63364,338056,4257,100
Uttar Pradesh,Etah,381,957,123944,3302,509,0,1596,2593,62606,6.93,177,2553,109864,76646,698,24182,162368,2440,113
Uttar Pradesh,Etawah,0,528,152233,4559,104,0,948,2886,65034,5.01,74,1476,126827,90389,713,36081,181186,2291,20
Uttar Pradesh,Ayodhya,304,1556,190820,6850,285,0,2895,5537,195040,4.7,209,4451,226636,159076,702,52892,332968,4831,85
Uttar Pradesh,Farrukhabad,49,320,168570,5627,715,0,938,2540,70271,4.13,52,1258,139728,99045,709,42216,196625,2136,60
Uttar Pradesh,Fatehpur,1,2319,210347,7282,20,0,3434,4762,92389,2.73,157,5753,172986,129707,750,50508,252228,4828,75
Uttar Pradesh,Firozabad,403,990,183690,5295,494,0,1553,3142,133086,3.03,77,2543,185017,131671,712,41851,274925,2458,21
Uttar Pradesh,Gautam Buddha Nagar,2013,3230,487232,17371,3257,2768,8521,14607,709399,1.95,229,11751,741571,454724,613,146204,1050427,11092,76
Uttar Pradesh,Ghaziabad,1231,3807,513017,17632,1529,1529,7109,12396,513815,2.14,234,10916,588235,438355,745,141121,885711,9868,69
Uttar Pradesh,Ghazipur,0,2526,328838,8330,0,0,4568,5262,147180,2.9,206,7094,268527,207380,772,62154,413864,4713,56
Uttar Pradesh,Gonda,2791,2075,444577,10417,4265,0,2694,5369,182758,3.38,161,4769,363603,263576,725,66354,560981,6306,78
Uttar Pradesh,Gorakhpur,461,3384,461849,14903,556,431,5239,12241,429846,2.74,236,8624,514948,376486,731,124804,766891,9315,50
Uttar Pradesh,Hamirpur,0,691,138213,3138,358,0,1211,1956,55589,4.1,78,1902,107206,86573,808,21627,172175,2005,12
Uttar Pradesh,Hapur,97,1083,159721,4331,253,253,828,3343,77894,4.66,89,1911,133258,104319,783,32710,204905,3001,25
Uttar Pradesh,Hardoi,0,2443,276952,8380,2132,0,3566,6177,137286,3.18,191,6009,238476,175681,737,55847,358391,6579,81
Uttar Pradesh,Hathras,412,1210,163817,4738,360,0,2310,2645,66049,3.69,130,3520,127870,101961,797,33573,196293,2587,44
Uttar Pradesh,Jalaun,0,1949,210661,4400,0,0,945,2135,63984,2.97,86,2894,155229,119359,769,27647,246998,2586,39
Uttar Pradesh,Jaunpur,79,3285,421022,13426,3761,0,4940,6037,142347,2.61,215,8225,312027,251217,805,93337,470032,6129,176
Uttar Pradesh,Jhansi,99,1463,182556,6400,93,0,2908,4430,190439,3.41,149,4371,218359,154515,708,55041,317954,2967,36
Uttar Pradesh,Kannauj,388,707,136829,3596,2248,0,1190,3332,79491,5.43,103,1897,126666,89579,707,23930,192390,3509,36
Uttar Pradesh,Kanpur Dehat,243,740,178676,4731,300,0,1525,2079,54110,3.75,85,2265,137792,94928,689,34102,198684,1937,24
Uttar Pradesh,Kanpur Nagar,2,4205,493100,15969,10,10,2557,9981,405110,3.67,248,6762,518203,379796,733,134209,764001,6777,64
Uttar Pradesh,Kasganj,1340,629,96386,2961,1255,0,1042,2315,56851,2.33,39,1671,87444,65764,752,22650,130587,2040,48
Uttar Pradesh,Kaushambi,0,633,114131,3327,22,0,954,2531,58974,5.86,93,1587,102598,70487,687,24984,148121,2288,37
Uttar Pradesh,Kushinagar,200,631,273584,8258,246,0,1933,5321,121186,2.18,56,2564,236636,158043,668,63353,331417,4528,25
Uttar Pradesh,Lakhimpur Kheri,2590,1865,292597,7788,967,0,3229,5385,124924,4.24,216,5094,243490,173652,713,54167,363354,5434,68
Uttar Pradesh,Lalitpur,184,836,103967,2589,663,0,1567,1989,57219,4.04,97,2403,91236,69913,766,18127,143059,1989,43
Uttar Pradesh,Lucknow,1382,8787,722726,29013,962,958,7749,21159,709384,2.77,458,16542,831389,600309,722,276302,1155808,10701,102
Uttar Pradesh,Maharajganj,73,1531,198179,5918,54,0,3978,5023,119249,3.44,187,5433,185412,131962,712,44708,272720,4555,73
Uttar Pradesh,Mahoba,0,615,122928,2945,133,0,1208,1567,53146,2.58,47,1823,98446,77592,788,20160,155914,1632,14
Uttar Pradesh,Mainpuri,299,870,138406,3890,275,0,1925,2682,61847,5.9,165,2795,115682,84534,731,29946,170307,2294,53
Uttar Pradesh,Mathura,447,2154,306830,9225,254,0,3427,6029,215172,2.67,149,5581,304412,217467,714,69435,452567,5334,60
Uttar Pradesh,Mau,0,2087,160786,5738,0,0,1673,3147,98316,2.93,110,3760,152883,106149,694,44873,214229,2474,25
Uttar Pradesh,Meerut,1,5839,589787,16414,222,0,6032,12470,372075,2.6,309,11871,532604,428993,805,149154,812708,7576,83
Uttar Pradesh,Mirzapur,0,1857,262029,7561,704,0,3719,5345,195050,1.33,74,5576,259795,197146,759,54103,402976,5178,16
Uttar Pradesh,Moradabad,103,2193,246125,7773,98,0,2583,6204,249780,4.27,204,4776,290680,205058,705,70007,425898,3976,54
Uttar Pradesh,Muzaffarnagar,342,2099,343893,9875,0,0,3080,5267,126221,3.3,171,5179,260820,209191,802,67915,402199,5440,133
Uttar Pradesh,Pilibhit,2,993,231495,6446,228,0,1645,3668,81996,1.21,32,2638,174230,139192,799,48974,264517,3118,30
Uttar Pradesh,Raebareli,244,1625,178687,5034,182,0,1661,2910,84668,5.6,184,3286,149455,113853,762,39385,223970,2318,292
Uttar Pradesh,Pratapgarh,174,1084,232900,8078,256,0,1938,3954,93997,6.22,188,3022,185152,141667,765,59938,266959,3470,91
Uttar Pradesh,Rampur,0,1035,158899,5480,141,0,1327,3365,73368,2.46,58,2362,130919,101312,774,41939,190328,2854,21
Uttar Pradesh,Saharanpur,7,3799,390479,11331,32,28,3525,8133,310141,3.63,266,7324,392285,308098,785,83799,616821,7493,72
Uttar Pradesh,Sambhal,0,765,130491,4258,18,0,1298,2522,62929,5.19,107,2063,109877,83516,760,31194,162226,2324,29
Uttar Pradesh,Sant Kabir Nagar,131,544,117850,3404,0,0,1158,2517,64167,2.82,48,1702,104944,76724,731,27953,154064,1928,22
Uttar Pradesh,Bhadohi,431,1150,174838,5124,12,0,1563,2823,78357,3.94,107,2713,141701,111436,786,36043,217152,2797,25
Uttar Pradesh,Shahjahanpur,0,1646,269798,8378,118,0,1536,4035,143518,1.51,48,3182,242866,170335,701,56907,356409,4284,18
Uttar Pradesh,Shamli,55,1393,146762,4321,22,0,1512,2179,64439,3.27,95,2905,121433,89714,739,30899,180302,2086,78
Uttar Pradesh,Shravasti,788,646,138834,3475,2015,0,1431,2751,55614,9.05,185,2045,112950,81470,721,19281,175167,3472,103
Uttar Pradesh,Siddharthnagar,6466,1626,321105,7370,712,0,3039,5594,123735,5.68,265,4665,245323,199449,813,51185,393655,5652,69
Uttar Pradesh,Sitapur,152,2475,293428,8094,160,0,2326,5190,119272,4.98,239,4801,241207,171408,711,62932,349768,4293,76
Uttar Pradesh,Sonbhadra,0,1839,126991,3897,0,0,4114,3207,84503,1.63,97,5953,133979,77493,578,31314,180180,2631,28
Uttar Pradesh,Sultanpur,287,1709,244982,7497,0,0,1566,3579,94701,4.43,145,3275,187734,151889,809,58197,281486,2762,42
Uttar Pradesh,Unnao,0,1274,249244,7794,29,0,2216,4487,94161,5.64,197,3493,192650,150698,782,56712,286693,4180,135
Uttar Pradesh,Varanasi,275,2601,458597,16406,223,19,2258,11719,381742,2.08,101,4859,503009,337133,670,147571,692768,7044,133
Uttarakhand,Dehradun,705,3305,559941,23337,1176,1176,4607,12478,334529,4.4,348,7912,469009,425300,907,199594,694876,7301,96
Uttarakhand,Pauri Garhwal,0,1001,196694,7222,0,0,1118,3683,89269,8.07,171,2119,137597,148285,1078,57953,228010,2627,34
Uttarakhand,Chamoli,0,935,132421,5170,193,0,1828,3401,81025,4.96,137,2763,107380,105981,987,43361,170085,2376,34
Uttarakhand,Rudraprayag,0,430,75896,2756,374,0,1333,2281,72387,4.93,87,1763,69974,78246,1118,22148,126135,1873,26
Uttarakhand,Tehri Garhwal,253,1382,161065,6135,2,0,1905,4029,93129,3.74,123,3287,125151,128954,1030,48271,205923,3268,29
Uttarakhand,Haridwar,190,959,385038,11186,236,5,1457,8492,282481,4.3,104,2416,386414,280972,727,107782,559737,4281,22
