state,district,slots,today,Total doses til date,avgdaily,slots 18-44,paid slot,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses,male,female,gratio,fully
Chhattisgarh,Balod,3600,556,167611,234,0,0,7,4,9661,3.02,17,563,84294,92963,1103,36827
Chhattisgarh,Baloda bazar,20,99,184595,38,0,0,6,2,9981,23.81,25,105,91676,102999,1124,30239
Chhattisgarh,Balrampur,4020,42,127075,33,0,0,2,1,12192,36.36,16,44,69301,69953,1009,20158
Chhattisgarh,Bastar,99,116,138459,38,0,0,38,28,22733,16.88,26,154,76810,84384,1099,37459
Chhattisgarh,Bemetara,2995,131,92430,32,0,0,3,0,6256,4.48,6,134,48311,50369,1043,17218
Chhattisgarh,Bijapur,440,39,36240,5,0,0,19,8,17306,37.93,22,58,31045,22494,725,19215
Chhattisgarh,Bilaspur,40,394,315193,109,0,0,23,21,30654,15.11,63,417,168501,177325,1052,78887
Chhattisgarh,Dantewada,219,16,56657,9,0,0,3,4,13708,5.26,1,19,34738,35616,1025,25219
Chhattisgarh,Dhamtari,445,273,168787,78,0,0,13,4,10459,11.89,34,286,84664,94560,1117,44466
Chhattisgarh,Durg,745,559,337659,215,0,0,64,38,36606,18.78,117,623,190222,184030,967,109581
Chhattisgarh,Gariaband,400,98,99158,16,0,0,1,1,6792,1.01,1,99,49323,56621,1148,15653
Chhattisgarh,Janjgir-Champa,0,172,262392,141,0,0,9,3,14920,10.5,19,181,132444,144864,1094,54616
Chhattisgarh,Jashpur,1680,95,156688,84,0,0,45,1,14847,0.0,0,140,78864,92651,1175,37247
Chhattisgarh,Kanker,3397,134,134946,36,0,0,19,4,21267,17.65,27,153,78474,77729,991,42152
Chhattisgarh,Kondagaon,300,16,107244,30,0,0,4,2,10120,0.0,0,20,53970,63381,1174,21390
Chhattisgarh,Korba,1297,311,269663,81,0,0,27,22,18655,6.51,22,338,140332,147970,1054,51960
Chhattisgarh,Koriya,1193,97,105389,57,0,0,21,6,10743,10.17,12,118,57218,58910,1030,22107
Chhattisgarh,Mahasamund,0,356,240498,335,0,0,4,5,10481,0.0,0,360,117901,133050,1128,66307
Chhattisgarh,Mungeli,160,93,124519,14,0,0,10,3,6080,26.21,27,103,62242,68355,1098,16594
Chhattisgarh,Narayanpur,9,2,15835,4,0,0,8,2,7084,0.0,0,10,12849,10070,784,7590
Chhattisgarh,Raigarh,14,185,351864,16,0,0,34,25,26110,9.59,21,219,184611,193348,1047,112677
Chhattisgarh,Rajnandgaon,458,168,279196,70,0,0,18,8,20646,23.66,44,186,143366,156460,1091,43566
Chhattisgarh,Sukma,0,10,49695,46,0,0,1,-3,21328,81.82,9,11,40027,30991,774,25555
Chhattisgarh,Surajpur,0,28,162548,13,0,0,6,5,12984,47.06,16,34,85753,89753,1047,25233
Chhattisgarh,Surguja,20,154,214210,179,0,0,12,13,16688,20.48,34,166,110824,120037,1083,47879
Chhattisgarh,Kawardha,3150,229,122607,206,0,0,5,11,12532,28.21,66,234,65935,69184,1049,26927
Chhattisgarh,Gaurela Pendra Marwahi ,0,41,65008,65,0,0,6,1,4054,48.94,23,47,32466,36586,1127,8929
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,0,290,37742,255,0,0,3308,3174,91434,5.06,182,3598,90038,39138,435,12189
Dadra and Nagar Haveli and Daman and Diu,Daman,261,332,31965,237,1072,0,2662,2155,78617,1.2,36,2994,71828,38873,541,8823
Dadra and Nagar Haveli and Daman and Diu,Diu,0,16,12429,53,0,0,69,186,18524,5.88,5,85,15035,15921,1059,5743
Delhi,New Delhi,103,1943,252757,562,176,176,4344,2601,141792,3.07,193,6287,239316,155666,650,173183
Delhi,Central Delhi,1469,2124,285332,768,3410,3268,2288,1580,228602,5.62,248,4412,303813,210418,693,163555
Delhi,West Delhi,247,2530,362380,670,111,0,6954,2409,159606,2.91,276,9484,290459,231616,797,183520
Delhi,North West Delhi,2555,2949,342852,1034,963,828,6856,3231,225221,4.64,455,9805,316797,251558,794,183138
Delhi,South East Delhi,117,1240,243423,884,320,135,4813,3196,234026,4.25,257,6053,289810,187889,648,158376
Delhi,East Delhi,1768,1399,202567,1030,5123,5034,4495,2998,135279,2.99,176,5894,189112,148861,787,85404
Delhi,North Delhi,785,1090,192616,654,0,0,5405,3536,147952,4.08,265,6495,198337,142263,717,106287
Delhi,North East Delhi,193,1459,161137,803,0,0,4252,2442,128311,2.08,119,5711,171162,118484,692,90529
Delhi,Shahdara,0,804,197353,459,0,0,3710,1631,130841,3.68,166,4514,185390,143052,772,89445
Delhi,South Delhi,1518,1565,259172,810,3259,3259,10170,6439,315629,4.3,505,11735,348063,227596,654,173495
Delhi,South West Delhi,241,1716,336397,1510,217,217,5496,3331,193756,2.05,148,7212,302798,228049,753,145753
Goa,North Goa,162,1368,163744,834,0,0,7950,6796,133655,1.42,132,9318,158797,138643,873,49705
Goa,South Goa,0,1134,195653,858,11,11,7206,7148,133182,2.64,220,8340,165231,163623,990,50599
Gujarat,Gandhinagar,0,1476,202348,869,0,0,4442,3646,81499,3.41,202,5918,153487,130371,849,91682
Gujarat,Ahmedabad,0,2076,365667,805,0,0,6451,6284,122671,2.15,183,8527,277021,211311,763,101619
Gujarat,Vadodara,75,2495,301109,1422,418,29,5917,5541,141116,2.59,218,8412,247881,194416,784,111698
Gujarat,Kheda,0,4011,361179,2762,320,0,4063,3950,122283,2.3,186,8074,257153,226342,880,158689
Gujarat,Surendranagar,0,3508,196357,2044,387,0,6607,5717,103124,1.83,185,10115,162860,136664,839,78549
Gujarat,Aravalli,108,1217,230867,374,232,0,2945,2504,61583,2.59,108,4162,150236,142202,947,120107
Gujarat,Banaskantha,0,2290,638017,427,29,0,5198,4100,111203,3.77,282,7488,409856,339490,828,201915
Gujarat,Mehsana,0,3086,401595,1330,66,0,5423,5452,207386,3.77,321,8509,319187,289758,908,168524
Gujarat,Patan,0,2249,203313,1023,91,0,3269,3201,87751,6.92,382,5518,152602,138587,908,86751
Gujarat,Sabarkantha,2,1752,290192,913,0,0,4646,3841,89129,3.31,212,6398,199559,179730,901,124481
Gujarat,Dang,0,110,31768,58,2,0,254,319,10989,9.89,36,364,22422,20338,907,9855
Gujarat,Navsari,0,905,266307,545,82,0,4951,4285,92092,3.31,194,5856,177637,180829,1018,133965
Gujarat,Surat,0,1954,214804,1178,0,0,5860,6039,119699,3.79,296,7814,186465,148156,795,103939
Gujarat,Tapi,0,2028,157737,963,0,0,2476,2371,49737,3.24,146,4504,107549,99926,929,42954
Gujarat,Valsad,0,978,260661,822,0,0,5991,5890,127777,3.03,211,6969,217441,171010,786,137235
Gujarat,Devbhumi Dwaraka,0,1161,114623,548,103,0,3107,3254,64634,3.09,132,4268,99445,79823,803,68373
Gujarat,Jamnagar,0,554,168360,472,266,0,2726,3308,97789,3.96,130,3280,149402,116802,782,70954
Gujarat,Kutch,1203,1049,274648,639,0,0,5349,5253,191224,3.94,252,6398,266135,199823,751,134119
Gujarat,Morbi,0,1064,127357,578,0,0,2814,2881,54675,3.92,152,3878,98521,83507,848,60537
Gujarat,Porbandar,0,214,135246,121,0,0,1996,2056,47777,2.71,60,2210,94901,88132,929,80242
Gujarat,Rajkot,0,2105,265019,1002,0,0,6742,5676,107371,4.22,373,8847,196879,175542,892,108314
Gujarat,Amreli,0,1532,245154,261,4,0,1894,1397,50133,3.91,134,3426,150716,144578,959,113020
Gujarat,Bhavnagar,0,1620,246672,1157,1554,0,3846,4344,105892,3.37,184,5466,191099,161512,845,89516
Gujarat,Botad,0,733,68645,468,51,0,1913,1697,35183,4.31,114,2646,55843,47984,859,34133
Gujarat,Gir Somnath,9,418,185458,531,187,0,3605,3357,70632,3.41,137,4023,140894,115120,817,70626
Gujarat,Junagadh,142,2199,206620,581,102,0,2663,1925,56295,3.87,188,4862,137602,125307,911,68166
Gujarat,Anand,208,2523,401975,1262,0,0,5469,6334,132772,3.48,278,7992,275722,259045,940,168132
Gujarat,Bharuch,0,2983,270862,2613,0,0,4510,4804,175768,2.5,187,7493,252665,194016,768,116616
Gujarat,Chhotaudepur,0,1245,167316,231,1050,0,1139,1130,30062,4.87,116,2384,103021,94323,916,82742
Gujarat,Dahod,0,3961,336457,745,1410,0,4854,3903,80229,2.1,185,8815,210846,205847,976,184852
Gujarat,Mahisagar,0,653,247257,267,54,0,3008,3028,56214,1.61,59,3661,157225,146277,930,113185
Gujarat,Narmada,0,750,128024,123,237,0,2076,1410,33096,3.33,94,2826,83052,78058,940,58687
Gujarat,Panchmahal,0,86,291843,147,218,0,4464,4387,85702,2.42,110,4550,199674,177851,891,143242
Haryana,Kurukshetra,0,943,144465,434,0,0,1828,1633,63527,4.66,129,2771,109603,98455,898,32000
Haryana,Panchkula,0,629,120602,235,3,3,2487,2083,84194,3.66,114,3116,110295,94656,858,52714
Haryana,Gurgaon,2032,2247,413643,1268,4617,4617,13423,11910,512322,4.02,630,15670,570474,357696,627,185680
Haryana,Jhajjar,43,729,143744,455,43,0,1875,2005,67392,7.14,186,2604,113137,98035,867,41571
Haryana,Kaithal,0,344,110884,181,0,0,1445,1321,67328,10.68,191,1789,94422,83920,889,28885
Haryana,Hisar,0,1088,171618,953,0,0,1976,3066,94216,8.68,266,3064,144459,121454,841,37138
Haryana,Rohtak,15,1401,141957,513,0,0,1734,2430,78251,7.81,245,3135,118763,102243,861,43578
Haryana,Ambala,0,2524,231975,1110,0,0,5465,3950,166947,2.27,181,7989,212686,186567,877,107911
Haryana,Sirsa,19,1073,181751,400,411,92,2435,1965,72455,7.18,252,3508,133292,120925,907,56296
Haryana,Panipat,76,376,136491,268,0,0,1204,1604,76384,6.96,110,1580,118667,94286,795,36841
Haryana,Fatehabad,40,755,105581,399,90,90,2162,1837,62908,3.87,113,2917,88939,79582,895,24258
Haryana,Yamunanagar,8,364,177479,325,19,19,4786,3275,82513,1.94,100,5150,139059,120949,870,48131
Haryana,Sonipat,280,789,221690,563,24,24,2882,2674,123531,4.33,159,3671,188405,157081,834,72579
Haryana,Faridabad,529,1696,342095,1166,1207,1207,8225,7063,255397,2.31,229,9921,349925,248881,711,108455
Haryana,Bhiwani,17,402,152184,422,290,0,3112,2168,74127,4.44,156,3514,119431,106907,895,32391
Haryana,Charkhi Dadri,0,33,102914,181,0,0,3035,1871,51797,2.02,62,3068,79498,75240,946,24178
Haryana,Rewari,0,1302,152899,483,0,0,1964,1891,75202,4.72,154,3266,125962,102273,812,41111
Haryana,Karnal,601,985,218169,325,0,0,511,2378,109176,8.96,134,1496,174570,152962,876,69828
Haryana,Jind,0,619,132606,385,237,0,2786,1329,57133,6.31,215,3405,99733,90014,903,22044
Haryana,Nuh,0,99,42852,50,128,0,795,744,38527,10.74,96,894,48145,33295,692,7669
Haryana,Mahendragarh,0,1273,152399,612,0,0,2556,2010,68070,2.64,101,3829,114704,105894,923,33840
Haryana,Palwal,0,479,144460,285,0,0,1375,1797,81482,4.64,86,1854,125993,100045,794,26808
Himachal Pradesh,Shimla,0,333,220651,186,0,0,5715,3320,73311,2.51,152,6048,154740,139198,900,53968
Himachal Pradesh,Solan,0,634,139705,316,0,0,6004,4053,71542,3.5,232,6638,126124,85166,675,23797
Himachal Pradesh,Lahaul Spiti,0,8,8258,7,0,0,364,230,3770,2.15,8,372,6026,6001,996,3385
Himachal Pradesh,Kullu,0,79,106849,37,0,0,3409,1807,30276,2.64,92,3488,70202,66925,953,28450
Himachal Pradesh,Sirmaur,0,19,90880,53,0,0,3330,1902,38837,3.91,131,3349,71804,57915,807,24132
Himachal Pradesh,Kangra,0,384,407512,238,0,0,8901,5742,96900,2.1,195,9285,245198,259174,1057,87328
Himachal Pradesh,Chamba,0,591,120498,168,0,0,3784,2022,35267,2.86,125,4375,78618,77130,981,24496
Himachal Pradesh,Mandi,0,717,281778,190,2,0,7132,3744,65462,4.47,351,7849,164645,182618,1109,74336
Himachal Pradesh,Kinnaur,0,92,24384,25,0,0,697,444,10519,5.2,41,789,18382,16525,899,8829
Himachal Pradesh,Hamirpur,0,155,160795,81,0,0,2316,1499,28100,3.6,89,2471,88067,100812,1145,34659
Himachal Pradesh,Una,7,759,152608,266,0,0,2804,1883,32027,4.69,167,3563,92779,91851,990,39356
Himachal Pradesh,Bilaspur,70,341,125125,161,0,0,2279,2156,29255,5.34,140,2620,73329,81045,1105,35611
Jammu & Kashmir,Srinagar,1108,1597,162402,1352,2181,473,2244,2114,115322,5.44,209,3841,187727,89990,479,52651
Jammu & Kashmir,Kulgam,0,546,102385,604,0,0,1113,900,13970,6.09,101,1659,67559,48782,722,13049
Jammu & Kashmir,Shopian,30,3,64297,7,480,0,1197,620,8822,7.5,90,1200,42469,30648,722,10759
Jammu & Kashmir,Bandipore,0,333,84309,249,3593,0,1179,521,11413,7.14,108,1512,57727,37990,658,12598
Jammu & Kashmir,Anantnag,200,1076,180583,1039,0,0,1202,1233,51536,12.38,282,2278,135902,96184,708,24080
Jammu & Kashmir,Baramulla,69,2201,232066,1975,0,0,906,2031,63377,4.92,153,3107,171416,123920,723,49339
Jammu & Kashmir,Kupwara,2677,5582,108811,1751,1868,0,1468,3119,35458,3.64,257,7053,90525,53724,593,19873
Jammu & Kashmir,Pulwama,0,3127,117664,485,0,0,227,1162,24245,2.86,96,3354,85259,56648,664,25312
Jammu & Kashmir,Ganderbal,0,102,71853,22,0,0,726,764,17450,6.28,52,828,52900,36399,688,14288
Jammu & Kashmir,Budgam,420,859,154358,668,0,0,663,1231,61316,9.72,148,1522,130079,85585,658,31784
Jammu & Kashmir,Jammu,1177,610,396585,280,0,0,3856,3414,140374,5.69,254,4466,299117,237994,796,150971
Jammu & Kashmir,Kishtwar,50,102,45353,73,767,0,1100,680,13420,4.83,58,1202,34557,24217,701,12099
Jammu & Kashmir,Doda,139,230,86302,310,878,0,951,657,13605,5.0,59,1181,55326,44572,806,23935
Jammu & Kashmir,Udhampur,0,231,118200,125,0,0,167,1819,58435,15.58,62,398,97003,79625,821,28707
Jammu & Kashmir,Kathua,971,310,136179,288,0,0,438,2051,52615,4.14,31,749,103049,85736,832,31417
Jammu & Kashmir,Ramban,98,9,62705,20,2374,0,2374,999,14803,5.33,127,2383,46388,31119,671,19277
Jammu & Kashmir,Samba,0,181,85499,185,0,0,1453,633,15995,0.98,16,1634,57320,44159,770,21702
Jammu & Kashmir,Rajouri,3797,1841,123371,1396,0,0,59,1551,55467,7.89,150,1900,101619,77228,760,23456
Jammu & Kashmir,Poonch,4797,206,105681,786,1732,0,1403,468,12329,6.28,101,1609,65684,52319,797,17617
Jammu & Kashmir,Reasi,0,78,67978,104,89,0,2001,1494,23928,2.93,61,2079,55118,36806,668,14176
Jharkhand,Ranchi,761,2043,256532,992,1338,1014,6672,5314,211248,3.84,335,8715,260866,207077,794,115987
Jharkhand,Koderma,100,804,88264,2038,0,0,2123,1558,40568,4.54,133,2927,66564,62294,936,14176
Jharkhand,Bokaro,0,1777,160288,745,59,57,3668,2958,92754,1.01,55,5445,147096,106001,721,60629
Jharkhand,Garhwa,1703,968,98924,725,762,0,2878,1606,63539,4.0,154,3846,91449,71014,777,29165
Jharkhand,Latehar,356,403,52774,353,283,0,1487,1355,42653,0.53,10,1890,54013,41433,767,15471
Jharkhand,Chatra,0,666,83098,390,81,0,827,766,36321,7.17,107,1493,65612,53790,820,16074
Jharkhand,Palamu,0,2005,196979,1809,0,0,2557,2732,77959,4.56,208,4562,150377,124579,828,48072
Jharkhand,East Singhbhum,72,4738,303955,2258,0,0,14033,4677,146498,1.38,259,18771,250139,200486,801,99723
Jharkhand,Seraikela Kharsawan,0,528,99863,568,138,137,1599,1332,50756,4.84,103,2127,85158,65476,769,27721
