state,district,today,Total doses til date,avgdaily,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses,male,female,gratio,fully,people,avg people,sites,avgf,dcon
Arunachal Pradesh,Kamle,1,4125,15,10,32,6397,81.82,9,11,5987,4535,757,3616,6906,13,1,34,5627
Arunachal Pradesh,Dibang Valley,0,1958,1,1,11,4784,900.0,9,1,4296,2446,569,2589,4153,2,2,10,3819
Arunachal Pradesh,Tirap,17,17381,25,88,107,34623,4.76,5,105,29056,22936,789,20480,31524,6,3,125,28160
Arunachal Pradesh,Kra Daadi,0,3955,1,3,7,5564,233.33,7,3,5074,4445,876,3249,6270,1,3,8,5809
Arunachal Pradesh,West Kameng,56,29193,43,382,318,64497,5.02,22,438,51818,41839,807,38246,55444,29,9,331,47122
Arunachal Pradesh,Lohit,16,15569,40,83,244,35838,1.01,1,99,28044,23351,833,20509,30898,27,1,257,26656
Arunachal Pradesh,Tawang,0,16131,7,0,68,35859,0.0,0,0,28292,23680,837,22528,29462,7,0,68,26110
Arunachal Pradesh,Lower Dibang Valley,11,18217,31,99,168,35392,18.18,20,110,29280,24323,831,21157,32452,27,8,172,28467
Arunachal Pradesh,Lower Subansiri,12,15749,11,107,105,29097,0.84,1,119,24441,20403,835,18015,26831,11,2,105,24085
Arunachal Pradesh,Lepa Rada,6,8357,4,69,44,14800,20.0,15,75,13112,10041,766,9869,13288,2,3,46,12684
Arunachal Pradesh,Upper Siang,19,13527,13,171,84,18289,5.26,10,190,17007,14807,871,13260,18556,9,2,87,16825
Arunachal Pradesh,Shi Yomi,4,4553,2,25,17,7865,37.93,11,29,6443,5975,927,5510,6908,1,2,17,6322
Arunachal Pradesh,Namsai,50,37608,73,281,419,70390,11.78,39,331,57876,50118,866,44668,63330,42,12,449,55778
Arunachal Pradesh,Siang,32,9790,11,50,50,13449,9.76,8,82,12228,11003,900,8871,14368,3,1,57,13365
Arunachal Pradesh,West Siang,4,22231,7,53,85,38706,5.26,3,57,32415,28516,880,27227,33710,8,1,85,31550
Arunachal Pradesh,Papum Pare,4,16488,13,66,103,37268,0.0,0,70,31823,21923,689,22019,31737,16,2,100,26943
Arunachal Pradesh,Longding,4,10054,8,61,40,16628,23.08,15,65,16389,10293,628,7469,19213,4,3,43,16534
Arunachal Pradesh,Upper Subansiri,46,20670,45,75,112,19347,7.44,9,121,21048,18963,901,15268,24749,13,4,143,21296
Arunachal Pradesh,East Siang,31,30460,31,289,256,60597,9.38,30,320,46965,44074,938,37421,53636,34,9,251,50752
Assam,Dibrugarh,1903,484870,1599,5319,4218,809066,6.2,448,7222,649106,644666,993,388805,905131,817,111,5000,442301
Assam,Sivasagar,1760,281401,1228,4118,2952,395234,3.27,192,5878,342816,333713,973,199678,476957,239,69,3940,273889
Assam,Tinsukia,1226,380607,856,4321,2799,631939,7.63,423,5547,508971,503404,989,263201,749345,1453,122,2202,315441
Assam,Baksa,550,248650,471,1559,1220,423509,13.32,281,2109,337674,334357,990,121231,550928,352,70,1339,165306
Assam,Barpeta,1980,585196,1958,5020,4934,897397,10.29,720,7000,739034,743369,1006,398359,1084234,1924,266,4967,348975
Assam,Darrang,1225,299163,830,2835,1934,441685,10.34,420,4060,374009,366735,981,161653,579195,1110,89,1655,204496
Assam,Kamrup Metropolitan,1884,748478,1415,5787,4353,1326498,3.12,239,7671,1157830,916763,792,835656,1239320,765,77,5002,938952
Assam,Kamrup Rural,1807,612120,1531,5263,4867,819780,5.66,400,7070,730490,701217,960,363400,1068500,1703,113,4694,441983
Assam,Karbi-Anglong,888,128824,620,3110,2036,231490,7.05,282,3998,188491,171771,911,89774,270540,1461,70,1195,120117
Assam,Nalbari,1038,256666,616,2124,1391,362129,5.0,158,3162,309537,309184,999,142579,476216,535,40,1471,166599
Assam,Golaghat,1737,357294,1530,4338,4090,602981,0.58,35,6075,489471,470632,962,255242,705033,390,69,5230,363988
Assam,Jorhat,1864,376158,1348,4280,3070,525916,4.33,266,6144,454603,447335,984,256308,645766,317,63,4100,355333
Assam,Morigaon,1600,302589,1132,3647,2837,468803,6.35,333,5247,378181,393130,1040,184262,587130,577,79,3391,273946
Assam,Nagaon,1903,615428,2178,4393,5011,978678,9.75,614,6296,773133,820748,1062,408031,1186075,1540,143,5648,480259
Assam,Bongaigaon,666,246348,610,1706,1567,408005,10.46,248,2372,328206,326033,993,164048,490305,373,108,1803,192858
Assam,Chirang,386,136373,389,1035,1050,242501,20.34,289,1421,197412,181417,919,92704,286170,354,84,1084,110600
Assam,Dhubri,928,414610,1039,2682,3017,720031,6.37,230,3610,576227,558270,969,202603,932038,1664,112,2391,233427
Assam,Goalpara,694,291752,801,1782,2068,531020,14.3,354,2476,410609,412016,1003,164788,657984,608,112,2260,205882
Assam,Kokrajhar,527,245584,614,1469,1684,425235,18.24,364,1996,343925,326821,950,136042,534777,910,92,1388,161398
Assam,Dhemaji,621,221961,605,1888,1770,375226,12.4,311,2509,292844,304244,1039,168848,428339,510,91,1865,211461
Assam,Lakhimpur,2192,373045,1451,4679,3438,559960,2.9,199,6871,465251,467621,1005,257715,675290,509,88,4380,326191
Assam,Sonitpur,2586,415776,1941,6737,5123,724785,7.05,657,9323,560213,580178,1036,381664,758897,798,151,6266,479810
Assam,Udalguri,835,221574,592,2203,1469,379533,10.93,332,3038,301756,299278,992,114167,486940,1006,90,1054,145546
Assam,Cachar,1129,558850,1142,2928,2646,887972,6.98,283,4057,732954,713675,974,378036,1068786,1601,102,2186,402093
Assam,Dima Hasao,207,61443,170,647,549,110913,18.27,156,854,96107,76195,793,58708,113648,184,29,535,76778
Assam,Hailakandi,419,211832,453,1183,1261,343296,4.24,68,1602,288694,266326,923,134714,420414,345,56,1368,173304
Assam,Karimganj,747,314536,689,2204,2028,543082,13.52,399,2951,426725,430790,1010,181890,675728,693,132,2023,211339
Bihar,Madhepura,1444,460487,2937,3477,5554,692743,11.77,579,4921,559743,593255,1060,216601,936629,4465,351,4025,321653
Bihar,Saharsa,2931,491122,4230,7632,8906,677424,4.12,436,10584,561376,606959,1081,284665,883881,7116,253,6020,358355
Bihar,Supaul,2325,567161,4060,4174,6657,758353,4.79,311,6499,639986,685247,1071,295217,1030297,4926,205,5791,384030
Bihar,Purnia,1359,889777,5294,4859,14906,1301902,6.47,402,6218,1145207,1045861,913,652996,1538683,11065,536,9134,684091
Bihar,Araria,2894,617201,3694,7721,7559,830934,5.58,594,10636,732564,715149,976,324381,1123754,5132,239,6121,444838
Bihar,Katihar,3668,635032,3948,8971,8770,1082510,6.34,801,12639,863329,853864,989,323357,1394185,6672,422,6046,510148
Bihar,Kishanganj,1549,361678,2035,3634,3918,548275,9.97,517,5183,466082,443727,952,178767,731186,3168,178,2784,280095
Bihar,Aurangabad,2118,580685,3424,4816,7021,875603,6.14,426,6934,743981,711848,957,350355,1105933,3575,263,6869,443557
Bihar,Arwal,970,178319,1087,2186,1936,261552,6.78,214,3156,216031,223743,1036,98855,341016,426,61,2596,171151
Bihar,Gaya,2228,960635,4990,7054,11697,1530070,4.37,406,9284,1249323,1240773,993,638687,1852018,6206,450,10480,810765
Bihar,Kaimur,390,409170,2025,1018,2511,567907,4.4,62,1408,508183,468615,922,196247,780830,2341,40,2195,281180
Bihar,Rohtas,3130,733083,4997,8162,11029,1127684,5.38,608,11292,965028,895262,928,404390,1456377,6780,297,9246,570643
Bihar,Bhagalpur,814,769206,4995,2661,11683,1245365,3.02,105,3475,1035826,978426,945,570052,1444519,6523,440,10155,767543
Bihar,Banka,1778,502859,3595,4017,6940,722469,3.54,205,5795,601437,623634,1037,315699,909629,4433,86,6101,400740
Bihar,Lakhisarai,1112,232011,1358,2350,2544,341372,5.43,188,3462,280809,292481,1042,121402,451981,1506,137,2396,179670
Bihar,Munger,1323,363453,1872,3049,3774,567055,2.7,118,4372,477481,452839,948,230628,699880,1397,147,4249,322610
Bihar,Muzaffarpur,4388,1116664,4747,10720,9746,1724219,8.75,1322,15108,1394866,1445459,1036,631379,2209504,5817,413,8676,913619
Bihar,Sheohar,151,191094,948,513,1525,207091,18.98,126,664,191139,206982,1083,100795,297390,978,29,1495,144930
Bihar,Sitamarhi,3919,813044,4067,7079,6549,1010413,8.84,972,10998,862883,960294,1113,358683,1464774,4318,399,6298,517311
Bihar,Vaishali,2017,858203,3988,5131,8241,1185602,4.77,341,7149,1005732,1037491,1032,418464,1625341,6063,171,6166,605552
Bihar,Nalanda,1180,877341,4653,3254,7261,1050634,4.65,206,4434,970098,957464,987,571184,1356791,3892,311,8021,663776
Bihar,Jehanabad,737,267065,1263,1724,2265,375392,12.56,309,2461,316397,325904,1030,157060,485397,1178,111,2350,231400
Bihar,Nawada,2325,500939,3351,5609,7254,751258,4.87,386,7934,618341,633627,1025,237842,1014355,6301,224,4304,366233
Bihar,Sheikhpura,764,152934,688,2056,1455,213074,1.77,50,2820,181344,184604,1018,83988,282020,823,54,1320,132691
Bihar,Darbhanga,1485,1067553,4656,3360,8927,1421339,9.18,445,4845,1166430,1321992,1133,658849,1830043,4624,264,8959,812880
Bihar,Madhubani,4642,1126612,5476,9304,10061,1426480,2.54,354,13946,1147278,1405237,1225,608511,1944581,5543,112,9994,779497
Bihar,Samastipur,4063,952094,4579,10308,10740,1479300,4.52,649,14371,1163572,1267346,1089,489997,1941397,7643,327,7675,711432
Bihar,Patna,6411,2087348,9841,20033,24016,3491656,1.88,496,26444,3013466,2564296,851,2195585,3383419,7951,263,25905,2073905
Bihar,Begusarai,1915,702507,4276,5871,8765,1108317,4.93,384,7786,887144,923348,1041,414163,1396661,4377,328,8664,607315
Bihar,Bhojpur,1622,652217,3630,3851,7283,936630,14.75,807,5473,821299,767203,934,329436,1259411,4360,310,6552,495797
Bihar,Buxar,2456,485105,3338,5724,6701,690207,7.21,590,8180,603495,571592,947,282987,892325,3822,172,6216,339089
Bihar,Khagaria,1853,367211,2364,4845,5476,580476,6.45,432,6698,455174,492282,1082,188648,759039,3985,185,3855,274283
Bihar,Saran,3129,1037121,5153,7516,10525,1435655,4.93,525,10645,1208209,1263887,1046,649521,1823255,5006,146,10672,841731
Bihar,Siwan,2211,955708,4979,6463,8453,1310396,6.06,526,8674,1122025,1143416,1019,614410,1651694,2779,289,10652,740870
Bihar,Gopalganj,2786,662547,4261,6321,8489,997443,9.04,823,9107,822753,836869,1017,407452,1252538,5197,270,7553,451032
Bihar,East Champaran,5575,1359601,6769,12776,13922,2016872,4.35,798,18352,1674975,1700699,1015,910514,2465959,7340,295,13350,925740
Bihar,West Champaran,3910,838544,4435,9430,9078,1316185,4.87,650,13340,1097608,1056654,963,415161,1739568,5672,463,7841,679439
Bihar,Jamui,2345,384546,2878,5855,6465,583267,4.27,350,8200,484038,483603,999,195275,772538,5416,171,3926,312167
Chandigarh,Chandigarh,664,539972,683,3251,2910,907169,4.98,195,3915,827185,619729,749,524862,922279,581,54,3011,621982
Chhattisgarh,Raipur,1512,883827,3629,7601,19939,1533582,7.87,717,9113,1263537,1153611,913,870746,1546663,15422,206,8145,1032920
Chhattisgarh,Balod,608,385063,1852,1846,4873,406328,8.8,216,2454,374186,417071,1115,260709,530682,4061,75,2664,315062
Chhattisgarh,Baloda bazar,1800,373977,3638,4641,7364,412487,4.64,299,6441,391286,395108,1010,194370,592094,7836,95,3165,322644
Chhattisgarh,Balrampur,585,201710,1584,1077,2573,176629,17.93,298,1662,197679,180625,914,94903,283436,3128,149,1028,186155
Chhattisgarh,Bastar,826,260892,2266,2646,5049,339087,12.04,418,3472,298416,301468,1010,168211,431768,6089,170,1226,249855
Chhattisgarh,Bemetara,3607,245937,3526,7435,5445,270319,0.43,48,11042,251982,264194,1048,125235,391021,6878,177,2093,163826
Chhattisgarh,Bijapur,51,61049,203,192,763,83954,11.11,27,243,81469,63512,780,43223,101780,802,61,164,75217
Chhattisgarh,Bilaspur,2429,705233,8431,4290,11924,779109,6.56,441,6719,746125,737994,989,472301,1012041,14313,194,6042,523690
Chhattisgarh,Dantewada,93,102398,822,374,1687,128850,11.35,53,467,115724,115492,998,75296,155952,2193,63,315,104562
Chhattisgarh,Dhamtari,358,360437,2407,1204,4225,360156,3.71,58,1562,340191,380301,1118,217133,503460,4759,74,1872,285250
Chhattisgarh,Durg,1061,729326,3868,3840,13443,766930,7.33,359,4901,742779,753299,1014,501521,994735,13904,81,3407,561666
Chhattisgarh,Gariaband,798,184588,1463,2251,3055,191963,1.67,51,3049,181235,195275,1077,93095,283456,3309,102,1209,154977
Chhattisgarh,Janjgir-Champa,1631,539985,3222,4027,7648,595277,5.34,302,5658,572072,563071,984,285692,849570,7979,188,2890,414807
Chhattisgarh,Jashpur,1168,303008,2231,1497,3405,290865,12.2,325,2665,287506,306291,1065,169202,424671,4120,240,1515,238378
Chhattisgarh,Kanker,404,254721,1456,1200,3173,289448,2.87,46,1604,272961,271159,993,156587,387582,3549,168,1079,228565
Chhattisgarh,Kondagaon,516,182441,1445,1230,2751,219211,27.72,484,1746,198416,203182,1024,92409,309243,3110,165,1086,160156
Chhattisgarh,Korba,2306,469121,3208,4340,6380,418187,5.93,394,6646,446461,440727,987,261631,625677,6600,178,2987,391510
Chhattisgarh,Koriya,321,223956,1845,866,2825,257633,17.1,203,1187,241542,240000,994,122147,359442,3929,85,740,167238
Chhattisgarh,Mahasamund,1892,529846,3942,3589,8675,557518,2.35,129,5481,527802,559432,1060,353856,733508,7727,246,4889,423362
Chhattisgarh,Mungeli,628,214485,1469,1661,2408,149637,2.23,51,2289,176821,187277,1059,96903,267219,2979,52,897,177192
Chhattisgarh,Narayanpur,194,28518,148,457,383,39067,2.92,19,651,36884,30698,832,17610,49975,452,13,79,32484
Chhattisgarh,Raigarh,3825,856385,6721,6463,18245,1052771,7.89,812,10288,968028,940885,972,840098,1069058,14892,367,10074,815559
Chhattisgarh,Rajnandgaon,1108,665395,4560,3887,8875,852488,8.31,415,4995,731232,786473,1076,504934,1012949,7988,182,5447,638941
Chhattisgarh,Sukma,73,93396,604,541,1802,113638,7.49,46,614,113155,93850,829,75757,131277,1658,16,748,102564
Chhattisgarh,Surajpur,996,290009,2786,2018,3409,264775,14.8,446,3014,281875,272827,968,149313,405471,4809,156,1386,219339
Chhattisgarh,Surguja,1042,409229,2710,1502,3787,272126,12.42,316,2544,337319,343951,1020,243070,438285,4557,146,1939,312431
Chhattisgarh,Kawardha,942,259051,2024,2309,4429,279879,1.81,59,3251,270187,268667,994,154791,384139,4177,34,2276,234276
Chhattisgarh,Gaurela Pendra Marwahi ,382,122907,1738,1067,3792,136353,13.87,201,1449,126506,132719,1049,74380,184880,4608,68,921,100178
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,242,117578,229,1859,1851,445906,5.66,119,2101,395379,168024,425,176619,386865,209,47,1870,320621
Dadra and Nagar Haveli and Daman and Diu,Daman,326,85836,159,1712,980,295240,5.0,102,2038,253212,127747,505,148754,232322,227,26,911,197228
Dadra and Nagar Haveli and Daman and Diu,Diu,138,26858,57,92,85,42332,4.35,10,230,34286,34887,1018,30463,38727,8,3,133,37268
Delhi,New Delhi,850,587708,743,4135,3624,897258,6.72,335,4985,883534,601116,680,596982,887984,1130,88,3237,568529
Delhi,Central Delhi,1028,691052,987,4450,3982,1105397,5.51,302,5478,1121511,674529,601,626740,1169709,1659,136,3310,754473
Delhi,West Delhi,1553,869009,1651,6879,6707,1270830,3.42,288,8432,1218526,920738,756,791643,1348196,3046,131,5311,751625
Delhi,North West Delhi,1553,884200,1563,6516,6346,1512052,5.34,431,8069,1346183,1049317,779,818322,1577930,2810,152,5099,836972
Delhi,South East Delhi,1606,652599,1565,7621,6953,1335256,4.91,453,9227,1186350,800902,675,740592,1247263,2617,122,5902,716214
Delhi,East Delhi,1186,550864,1079,5539,4921,1042275,4.68,315,6725,907073,685595,756,603688,989451,1715,112,4285,564635
Delhi,North Delhi,1331,571653,1250,6409,5430,1191728,7.62,590,7740,1046938,715918,684,539434,1223947,2704,152,3976,579857
Delhi,North East Delhi,855,431637,1001,3692,4184,824192,5.78,263,4547,707625,547762,774,377660,878169,2385,82,2800,479257
Delhi,Shahdara,768,498240,896,3035,3328,888506,8.6,327,3803,787857,598400,760,508340,878406,1411,110,2813,492270
Delhi,South Delhi,1023,640590,929,4852,4210,1287065,7.23,425,5875,1134823,792364,698,716782,1210873,1582,115,3557,836009
Delhi,South West Delhi,1626,846461,1601,7315,7116,1468213,1.78,159,8941,1283505,1030499,803,833274,1481400,2873,175,5843,802901
Goa,North Goa,1208,416578,887,3515,2598,577770,2.48,117,4723,553309,440947,797,398045,596303,463,26,3021,499972
Goa,South Goa,1093,478647,804,3609,2716,640354,2.72,128,4702,603063,515823,855,461791,657210,479,30,3041,554733
Gujarat,Gandhinagar,831,564338,1330,2149,3042,702137,7.38,220,2980,683958,582329,851,456770,809705,706,64,3666,504894
Gujarat,Ahmedabad,3578,986963,3827,9390,8049,1030468,3.1,402,12968,1138979,878153,771,753124,1264307,1660,133,10215,745964
Gujarat,Vadodara,3819,872522,3240,6998,6538,946762,5.57,603,10817,980464,838510,855,716833,1102451,1011,169,8767,717588
Gujarat,Kheda,4331,1098008,4859,9344,9785,1162726,3.91,535,13675,1202783,1057623,879,818376,1442358,2790,152,11853,732215
Gujarat,Surendranagar,3832,725277,3659,9881,8770,1005006,2.31,317,13713,916324,813693,888,635147,1095136,2545,67,9884,583201
Gujarat,Aravalli,764,620687,959,1962,2423,585943,14.82,404,2726,618396,588018,951,490108,716522,176,112,3206,409367
Gujarat,Banaskantha,1728,1659709,1739,6188,6947,1536324,8.89,704,7916,1735892,1459546,841,1072587,2123446,1596,185,7090,971658
Gujarat,Mehsana,3592,1059509,2815,6507,5287,1159083,8.13,821,10099,1156822,1061444,918,820446,1398146,1376,195,6725,864372
Gujarat,Patan,1361,610810,1434,3225,3455,731325,11.21,514,4586,690213,651754,944,495135,847000,482,232,4406,479732
Gujarat,Sabarkantha,1509,786419,1648,3643,3561,759314,8.5,438,5152,801829,743646,927,549595,996138,618,113,4591,558827
Gujarat,Dang,100,93298,368,315,855,114380,13.25,55,415,112071,95599,853,55531,152147,1035,10,188,61411
Gujarat,Navsari,1047,754121,1173,2911,3183,809666,8.14,322,3958,789873,773697,980,617067,946720,468,93,3888,541116
Gujarat,Surat,847,632921,1280,2622,3909,1034612,8.1,281,3469,952941,714362,750,505946,1161587,910,78,4278,639979
Gujarat,Tapi,1572,414562,2086,2542,3093,389454,3.79,156,4114,420058,383864,914,279699,524317,645,45,4533,322330
Gujarat,Valsad,1396,763447,1452,5876,5455,1129794,7.54,548,7272,1093173,799628,731,667808,1225433,918,184,5989,625269
Gujarat,Devbhumi Dwaraka,502,324612,936,1544,2433,460017,15.35,314,2046,421379,363122,862,284809,499820,1295,96,2073,320962
Gujarat,Jamnagar,1011,447315,1680,2326,2711,534678,9.08,303,3337,542746,439127,809,343197,638796,834,75,3557,394338
Gujarat,Kutch,1641,753021,1384,5036,4678,1281226,10.23,683,6677,1155757,878168,760,630286,1403961,1073,193,4990,765421
Gujarat,Morbi,934,372566,1231,2990,3575,579789,13.91,546,3924,534492,417712,782,288371,663984,1760,165,3046,341053
Gujarat,Porbandar,369,312617,386,1286,1031,347922,20.85,345,1655,339016,321410,948,242395,418144,231,73,1186,265037
Gujarat,Rajkot,1439,710944,1442,3495,3658,909417,15.52,766,4934,873491,746605,855,547508,1072853,1012,240,4087,667758
Gujarat,Amreli,1388,717474,2057,3387,4588,715132,7.23,345,4775,730472,701930,961,511052,921554,1076,119,5568,484601
Gujarat,Bhavnagar,2465,775023,3263,8271,9691,1090117,5.25,564,10736,999559,865322,866,646375,1218765,2466,165,10488,572870
Gujarat,Botad,544,237079,666,1306,1650,354246,10.81,200,1850,306019,285238,932,214048,377277,143,48,2172,247938
Gujarat,Gir Somnath,1188,516931,1216,8460,4782,666870,2.2,212,9648,616760,566674,919,348106,835695,3973,51,2025,431727
Gujarat,Junagadh,2284,676376,1863,5987,5416,891543,2.65,219,8271,826826,740834,896,504710,1063209,331,72,6948,428543
Gujarat,Anand,3128,1146843,2737,6697,6263,1178175,6.26,615,9825,1211321,1113336,919,887148,1437870,2314,200,6686,762492
Gujarat,Bharuch,2439,746359,2830,6093,6036,1071582,6.66,568,8532,1057625,759989,719,622260,1195681,2835,155,6030,700140
Gujarat,Chhotaudepur,316,513406,1063,1241,2802,521512,9.83,153,1557,553242,481502,870,399986,634932,150,56,3714,373246
Gujarat,Dahod,515,903434,481,3044,2911,1172622,5.93,211,3559,1075785,999988,930,577673,1498383,122,54,3269,562887
Gujarat,Mahisagar,302,623774,280,2318,1625,634248,6.49,170,2620,659249,598575,908,442492,815530,7,49,1897,400259
Gujarat,Narmada,224,341159,358,720,1065,337340,10.17,96,944,355282,323114,909,265787,412712,88,29,1334,249102
Gujarat,Panchmahal,1779,787088,1183,5630,3645,891050,3.66,271,7409,911053,766799,842,580406,1097732,405,64,4422,560523
Haryana,Kurukshetra,453,385372,551,1239,1483,459543,8.16,138,1692,432046,412751,955,238602,606313,804,38,1230,302215
Haryana,Panchkula,266,292249,478,1134,1444,431845,10.71,150,1400,386866,337077,871,269205,454889,309,31,1613,295775
Haryana,Gurgaon,2520,1027404,2838,16874,12463,2473576,5.29,1026,19394,2155603,1344433,624,1328313,2172667,5317,233,9984,1414302
Haryana,Jhajjar,1167,378910,1300,2477,3036,569848,6.2,226,3644,528587,420022,795,272963,675795,1484,55,2852,339669
Haryana,Kaithal,815,342918,970,1836,1990,473665,13.92,369,2651,410526,405964,989,205598,610985,1000,99,1960,288140
Haryana,Hisar,363,534124,791,1201,2155,773944,15.09,236,1564,675261,632610,937,319712,988356,1049,81,1896,427948
Haryana,Rohtak,1852,404358,1906,3997,3730,546472,6.17,361,5849,511340,439344,859,287764,663066,2978,97,2658,338956
Haryana,Ambala,596,637165,1290,1551,2823,778885,5.73,123,2147,750001,665748,888,546109,869941,597,27,3516,585696
Haryana,Sirsa,534,486216,635,1155,1320,566284,18.41,311,1689,549999,502299,913,270622,781878,752,126,1201,374388
Haryana,Panipat,605,391990,1092,1894,2924,690624,6.04,151,2499,624770,457457,732,259842,822772,1874,34,2141,317171
Haryana,Fatehabad,494,318901,331,1393,872,448105,14.47,273,1887,395276,371628,940,194284,572722,317,60,885,282767
Haryana,Yamunanagar,1357,492302,1074,3275,2858,656296,10.32,478,4632,621412,527007,848,323569,825029,1323,107,2609,385790
Haryana,Sonipat,1143,553364,1386,3490,3439,815377,4.68,217,4633,763007,605502,794,389479,979262,1758,54,3067,513361
Haryana,Faridabad,1576,907579,5583,5066,10894,1543878,4.34,288,6642,1426389,1024503,718,810249,1641208,2479,72,13998,929792
Haryana,Bhiwani,2152,441863,1638,4251,3187,584472,6.04,387,6403,527012,499115,947,291338,734997,1101,148,3723,360842
Haryana,Charkhi Dadri,196,273313,429,677,1446,340643,13.4,117,873,314699,299151,951,250298,363658,167,34,1707,274374
Haryana,Rewari,383,381634,401,2225,1554,549632,3.53,92,2608,517582,413427,799,285104,646162,529,36,1426,328421
Haryana,Karnal,969,604630,2102,2904,3031,815920,7.15,277,3873,737473,682830,926,428543,992007,1262,95,3871,497714
Haryana,Jind,1700,401295,1861,3053,3325,517555,11.72,557,4753,463896,454817,980,228095,690755,2191,172,2994,293226
Haryana,Nuh,485,136500,694,1343,1565,280932,6.67,122,1828,259980,157352,605,74156,343276,1663,39,596,132358
Haryana,Mahendragarh,473,380424,637,1357,1471,445023,7.1,130,1830,421843,403397,956,253898,571549,724,28,1384,323908
Haryana,Palwal,523,337611,758,1488,1954,475760,11.88,239,2011,443619,369587,833,212210,601161,1133,79,1578,311592
Himachal Pradesh,Shimla,1614,481648,643,2908,2282,569521,3.94,178,4522,567987,482982,850,375053,676116,268,67,2656,476899
Himachal Pradesh,Solan,479,351297,359,2860,1972,656775,6.62,221,3339,609847,398032,653,318309,689763,170,59,2160,367627
Himachal Pradesh,Lahaul Spiti,17,19552,9,126,44,32912,4.9,7,143,31490,20963,666,20574,31890,3,2,50,22233
Himachal Pradesh,Kullu,414,242118,459,1489,1318,302119,7.2,137,1903,284966,259160,909,193865,350372,159,32,1617,231192
Himachal Pradesh,Sirmaur,1153,246349,859,2686,2038,363338,6.54,251,3839,331919,277667,837,187294,422393,196,68,2700,235846
