state,district,today,Total doses til date,avgdaily,slots,paid slot,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses,male,female,gratio,fully,people,avg people,sites
Arunachal Pradesh,East Siang,158,26389,171,2,0,193,196,36551,11.11,39,351,32645,30285,928,12938,50002,165,12
Assam,Dibrugarh,1480,242196,1638,0,0,1280,1133,231849,2.9,80,2760,249581,224403,899,88512,385533,1391,26
Assam,Sivasagar,362,139466,1614,0,0,516,2199,118824,2.51,22,878,138090,120169,870,44777,213513,3049,5
Assam,Tinsukia,125,172015,1205,0,0,7,1602,164509,6.06,8,132,178253,158219,888,46500,290024,2019,1
Assam,Baksa,318,89417,781,13,0,819,1289,81175,4.66,53,1137,93951,76605,815,29366,141226,1608,9
Assam,Barpeta,347,267936,686,0,0,1077,1810,158683,0.42,6,1424,223624,202939,908,119255,307364,2436,6
Assam,Darrang,564,122138,908,0,0,416,1159,100044,1.02,10,980,120213,101940,848,37035,185147,1556,5
Assam,Kamrup Metropolitan,3577,461486,5002,0,0,3080,4950,601756,3.05,203,6657,597163,465891,780,189083,874159,6309,47
Assam,Kamrup Rural,550,293062,2847,225,200,1245,2899,164508,2.51,45,1795,244568,212936,871,86870,370700,3635,15
Assam,Karbi-Anglong,24,68254,643,1,0,69,1056,66817,7.53,7,93,75970,59089,778,27425,107646,1302,5
Assam,Nalbari,75,105008,873,0,0,90,724,77393,3.03,5,165,98927,83451,844,29600,152801,1058,1
Assam,Golaghat,29,164621,2136,0,0,81,3548,179323,0.0,0,110,185953,157946,849,46506,297438,4660,1
Assam,Jorhat,20,183821,1507,0,0,13,2025,153151,21.21,7,33,180203,156721,870,61529,275443,2827,1
Assam,Morigaon,76,129071,911,0,0,128,1665,110794,2.94,6,204,122772,117070,954,32331,207534,2232,1
Assam,Nagaon,1507,260721,2053,0,0,1757,2407,233142,1.41,46,3264,254132,239663,943,81596,412267,3249,14
Assam,Bongaigaon,578,108645,1006,0,0,775,1254,100770,2.0,27,1353,108851,100537,924,38964,170451,1705,7
Assam,Chirang,278,57508,579,69,0,584,1226,65344,3.25,28,862,71140,51699,727,22779,100073,1496,7
Assam,Dhubri,0,145813,1374,0,0,0,1059,122242,0.0,0,0,146037,121978,835,53441,214614,1384,0
Assam,Goalpara,0,101334,831,0,0,0,1172,111246,0.0,0,0,111894,100609,899,33212,179368,1580,0
Assam,Kokrajhar,0,86930,634,0,0,0,720,92353,0.0,0,0,102818,76443,743,30236,149047,938,0
Assam,Dhemaji,0,111897,1144,0,0,0,1381,116053,0.0,0,0,116906,111003,950,34398,193552,1729,0
Assam,Lakhimpur,1084,158708,1663,7,0,1862,2839,150413,1.83,54,2946,163259,145823,893,45304,263817,3849,19
Assam,Sonitpur,2261,240117,1672,0,0,6029,3844,252825,2.29,190,8290,254238,238641,939,101631,391311,5186,52
Assam,Udalguri,0,79942,705,0,0,0,446,76748,0.0,0,0,84267,72396,859,26218,130472,559,0
Assam,Cachar,223,220827,1434,13,10,111,980,227647,4.79,16,334,243066,205365,845,68632,379842,1291,6
Assam,Dima Hasao,114,38791,241,47,0,311,424,49040,12.94,55,425,51519,36285,704,15830,72001,530,12
Assam,Hailakandi,72,95109,863,0,0,61,1125,91752,5.26,7,133,102103,84737,830,30270,156591,1504,1
Assam,Karimganj,0,117691,819,0,0,0,1058,112393,0.0,0,0,129379,100677,778,39355,190729,1337,0
Bihar,Madhepura,0,193011,2031,0,0,0,2768,135706,0.0,0,0,174558,154090,883,45526,283191,3807,0
Bihar,Saharsa,109,215715,2328,0,0,97,3118,159606,1.94,4,206,194422,180808,930,52288,323033,4184,2
Bihar,Supaul,223,234698,2344,1,0,106,2902,172092,9.42,31,329,215104,191607,891,48261,358529,3983,35
Bihar,Purnia,530,402113,2904,0,0,803,4387,331743,2.78,37,1333,381566,352112,923,102181,631675,5509,12
Bihar,Araria,0,266109,2989,0,0,0,3992,197088,0.0,0,0,239439,223642,934,69652,393545,5629,0
Bihar,Katihar,20,251126,3793,0,0,30,5889,262250,0.0,0,50,267460,245839,919,63120,450256,8321,1
Bihar,Kishanganj,21,143128,1629,0,0,22,2657,141046,16.28,7,43,153464,130670,851,36931,247243,3645,1
Bihar,Aurangabad,191,221594,2873,0,0,301,4997,220018,5.69,28,492,244957,196529,802,48550,393062,7008,5
Bihar,Arwal,150,82406,1723,0,0,350,2684,78666,0.0,0,500,84575,76461,904,22247,138825,3935,6
Bihar,Gaya,1820,451236,4065,0,0,3738,7567,441101,3.45,192,5558,484925,407245,840,160777,731560,9921,66
Bihar,Kaimur,17,158546,1302,0,0,31,2399,123074,4.17,2,48,156900,124663,795,33833,247787,3225,2
Bihar,Rohtas,16,295534,2982,0,0,39,5088,246782,9.09,5,55,308008,234221,760,72333,469983,6690,2
Bihar,Bhagalpur,0,412606,5284,0,0,0,8789,411242,0.0,0,0,440616,383097,869,121477,702371,11326,0
Bihar,Banka,141,227438,1708,264,0,409,3019,193278,0.0,0,550,219032,201600,920,53956,366760,4171,2
Bihar,Lakhisarai,0,88791,977,0,0,0,1381,80880,0.0,0,0,89377,80268,898,21857,147814,1952,0
Bihar,Munger,0,169773,2462,0,0,0,3979,159495,0.0,0,0,179233,149959,837,46968,282300,5561,0
Bihar,Muzaffarpur,463,474694,6629,0,0,668,8916,473366,3.45,39,1131,517855,430055,830,139951,808109,12106,9
Bihar,Sheohar,0,104353,776,0,0,0,843,57350,0.0,0,0,81540,80136,983,27774,133929,1177,0
Bihar,Sitamarhi,0,319953,4858,0,0,0,5610,224545,0.0,0,0,283735,260700,919,79372,465126,8441,0
Bihar,Vaishali,16,369748,3617,0,0,31,6140,264016,6.38,3,47,342579,291051,850,94402,539362,8164,3
Bihar,Nalanda,519,413515,4636,205,0,616,5516,318228,4.85,55,1135,382198,349414,914,117999,613744,7679,16
Bihar,Jehanabad,1,125628,1764,0,0,1,2134,109354,400.0,8,2,124428,110496,888,37910,197072,2886,1
Bihar,Nawada,130,221579,1968,181,0,226,3218,169420,3.93,14,356,210686,180246,856,61091,329908,4311,3
Bihar,Sheikhpura,0,76328,700,0,0,0,1125,60738,0.0,0,0,71986,65065,904,20941,116125,1549,0
Bihar,Darbhanga,0,475717,4939,0,0,0,7129,355217,0.0,0,0,431052,399755,927,129110,701824,9571,0
Bihar,Madhubani,19,467568,4529,0,0,33,6463,354719,15.38,8,52,418513,403646,964,107309,714978,9138,2
Bihar,Samastipur,0,422402,4007,0,0,0,6884,342683,0.0,0,0,401152,363799,907,120638,644447,9053,0
Bihar,Patna,230,1155129,10606,716,716,653,24046,1224736,3.06,27,883,1347068,1032311,766,549914,1829951,24130,48
Bihar,Begusarai,0,324653,2673,0,0,0,5125,266833,0.0,0,0,317727,273675,861,76921,514565,6530,0
Bihar,Bhojpur,155,262309,3070,0,0,264,4800,222210,0.24,1,419,276739,207680,750,68423,416096,6564,1
Bihar,Buxar,5,196480,1698,0,0,4,3017,151786,11.11,1,9,198321,149891,756,48395,299871,3978,1
Bihar,Khagaria,1005,147620,1748,0,0,433,2423,120628,1.53,22,1438,139375,128837,924,36939,231309,3359,9
Bihar,Saran,271,496292,5114,0,0,486,7874,386801,3.04,23,757,484451,398456,822,148594,734499,9842,4
Bihar,Siwan,0,458035,4045,0,0,0,8586,343637,0.0,0,0,455596,345916,759,131465,670207,10365,0
Bihar,Gopalganj,0,248247,2143,0,0,0,4147,215370,0.0,0,0,277753,185811,669,55109,408508,5339,0
Bihar,East Champaran,432,503333,6435,0,0,279,8292,470107,5.49,39,711,554506,418592,755,109516,863924,11121,181
Bihar,West Champaran,0,320254,4566,0,0,0,7126,340356,0.0,0,0,382052,278416,729,64470,596140,10228,0
Bihar,Jamui,209,175535,1386,165,0,406,2618,149753,2.44,15,615,176659,148570,841,41311,283977,3388,5
Chandigarh,Chandigarh,3429,366762,3907,97,87,4118,5293,344278,2.56,193,7547,399935,310995,778,152190,558850,5478,61
Chhattisgarh,Raipur,5359,642582,7072,226,171,12705,14288,556937,2.52,456,18064,625218,574186,918,275371,924148,16435,188
Chhattisgarh,Balod,56,263850,1966,1195,0,199,2467,115828,1.96,5,255,177283,202339,1141,82803,296875,2893,5
Chhattisgarh,Baloda bazar,562,258212,1308,3338,0,946,1930,117202,2.79,42,1508,183543,191847,1045,65224,310190,2183,30
Chhattisgarh,Balrampur,59,155416,258,2009,0,87,355,61362,16.44,24,146,112988,103766,918,32455,184323,342,19
Chhattisgarh,Bastar,464,184655,683,280,0,594,905,114213,14.37,152,1058,151742,147101,969,55239,243629,972,40
Chhattisgarh,Bemetara,0,130907,620,0,0,0,864,56588,0.0,0,0,92568,94897,1025,32434,155061,1053,159
Chhattisgarh,Bijapur,3,48966,156,219,0,27,365,49513,0.0,0,30,59189,39274,664,24695,73784,371,25
Chhattisgarh,Bilaspur,1406,459950,3427,298,41,1960,4112,190693,2.2,74,3366,325701,324848,997,146959,503684,4469,39
Chhattisgarh,Dantewada,71,79028,199,98,0,139,486,52871,0.0,0,210,67943,63931,941,29727,102172,500,8
Chhattisgarh,Dhamtari,391,253139,1433,512,0,556,1933,99378,1.37,13,947,165299,187164,1132,76745,275772,2135,17
Chhattisgarh,Durg,40,530243,4563,0,0,117,3415,190560,14.65,23,157,363560,357158,982,196169,524634,3846,3
Chhattisgarh,Gariaband,114,128455,613,1029,0,263,841,50941,0.8,3,377,85409,93972,1100,30911,148485,925,12
Chhattisgarh,Janjgir-Champa,41,365158,3512,4,0,49,3356,130947,0.0,0,90,245290,250780,1022,102723,393382,3778,5
Chhattisgarh,Jashpur,24,205648,522,22114,0,32,803,81427,25.0,14,56,134087,152949,1141,52395,234680,878,86
Chhattisgarh,Kanker,308,187074,676,42933,0,502,1121,95657,1.23,10,810,144631,138081,955,61489,221242,1239,124
Chhattisgarh,Kondagaon,106,127651,326,6200,0,257,532,55167,12.95,47,363,89294,93500,1047,27145,155673,545,24
Chhattisgarh,Korba,189,357600,1588,1197,0,367,1732,120318,7.91,44,556,236438,241428,1021,94571,383347,1757,44
Chhattisgarh,Koriya,560,140862,570,8346,0,468,440,59437,5.06,52,1028,101474,98810,974,37699,162600,497,28
Chhattisgarh,Mahasamund,548,376483,1950,919,0,1293,3373,134480,0.49,9,1841,243343,267562,1100,116094,394869,3853,49
Chhattisgarh,Mungeli,179,162967,804,426,0,313,936,43986,3.66,18,492,100415,106525,1061,36175,170778,989,10
Chhattisgarh,Narayanpur,1,22191,61,179,0,10,147,20287,81.82,9,11,24649,17826,723,10651,31827,153,4
Chhattisgarh,Raigarh,746,592797,2616,373,199,3867,3700,348723,12.94,597,4613,475817,465590,979,200975,740545,3974,355
Chhattisgarh,Rajnandgaon,593,427088,2185,179,0,1056,3168,288474,4.91,81,1649,346610,368886,1064,118688,596874,3630,37
Chhattisgarh,Sukma,0,66859,110,20,0,0,298,63933,0.0,0,0,75742,55032,727,30273,100519,303,1
Chhattisgarh,Surajpur,87,196745,458,5117,0,83,580,58523,17.65,30,170,128227,127002,990,38965,216303,585,66
Chhattisgarh,Surguja,739,287502,880,12327,0,1041,1104,96257,10.11,180,1780,187679,196028,1044,80442,303317,1084,128
Chhattisgarh,Kawardha,236,176240,778,298,0,480,777,95832,1.96,14,716,136513,135519,993,47202,224870,893,4
Chhattisgarh,Gaurela Pendra Marwahi ,200,82685,366,515,0,318,568,30401,8.11,42,518,54263,58805,1084,16336,96750,605,9
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,363,85563,715,0,0,1409,2817,240495,9.48,168,1772,228933,97070,424,32330,293728,3246,61
Dadra and Nagar Haveli and Daman and Diu,Daman,196,65967,287,6,0,414,556,149851,3.28,20,610,141917,73839,520,26223,189595,569,4
Dadra and Nagar Haveli and Daman and Diu,Diu,101,22281,150,0,0,59,77,24970,0.0,0,160,23608,23633,1001,10400,36851,34,3
Delhi,New Delhi,760,446319,921,0,0,1332,2071,339821,4.68,98,2092,466926,319106,683,237188,548952,1690,37
Delhi,Central Delhi,2600,494162,1778,2326,2290,2916,2419,489001,2.97,164,5516,592211,390761,660,232925,750238,2804,70
Delhi,West Delhi,5294,602885,2658,99,99,3038,2974,391522,1.66,138,8332,551762,442400,802,262424,731983,3361,83
Delhi,North West Delhi,5048,596349,3086,1886,1525,3340,3570,493895,2.53,212,8388,600994,489021,814,275478,814766,4036,87
Delhi,South East Delhi,2767,430579,2176,462,462,2851,3642,490905,4.31,242,5618,548340,372964,680,223434,698050,3911,66
Delhi,East Delhi,1877,357878,2214,263,263,1626,2763,338102,4.2,147,3503,385923,309885,803,148143,547837,3052,41
Delhi,North Delhi,1826,349368,960,159,0,1461,1144,384987,4.05,133,3287,427106,307057,719,156526,577829,1247,43
Delhi,North East Delhi,2192,281506,1145,1,0,1146,1690,322983,3.95,132,3338,350343,253956,725,126574,477915,1882,64
Delhi,Shahdara,3106,329346,2013,53,53,4241,2665,299618,3.17,233,7347,353727,275084,778,141588,487376,3124,91
Delhi,South Delhi,3225,458557,2135,1005,1005,2807,3100,602991,3.61,218,6032,628921,432416,688,246935,814613,3320,54
Delhi,South West Delhi,6615,555810,3289,1429,1429,3338,3753,462300,0.87,87,9953,568921,448987,789,237380,780730,4120,90
Goa,North Goa,2261,295633,2939,363,183,1601,2436,287662,2.8,108,3862,317591,265655,836,112195,471100,3028,27
Goa,South Goa,3073,339795,3392,2,0,1662,2237,298907,2.22,105,4735,335095,303542,906,114968,523734,2705,28
Gujarat,Gandhinagar,75,341918,2235,42,42,152,3656,230436,5.73,13,227,308310,263975,856,121792,450562,4907,2
Gujarat,Ahmedabad,7,517316,2070,0,0,95,3957,289461,7.84,8,102,457831,348827,762,128109,678668,5251,1
Gujarat,Vadodara,0,485101,3161,0,0,0,4548,317380,0.0,0,0,441145,361212,819,156577,645904,6180,2
Gujarat,Kheda,0,567746,2205,0,0,0,3724,308652,0.0,0,0,475694,400605,842,202901,673497,4665,0
Gujarat,Surendranagar,0,354907,2129,0,0,0,4125,271640,0.0,0,0,331299,295126,891,111370,515177,5577,0
Gujarat,Aravalli,0,375280,1504,0,0,0,1974,147663,0.0,0,0,268303,254545,949,144669,378274,2465,0
Gujarat,Banaskantha,0,908750,2730,0,0,0,5054,284891,0.0,0,0,656603,536806,818,304522,889119,5279,0
Gujarat,Mehsana,0,686658,3717,0,0,0,2945,399080,0.0,0,0,563578,522028,926,269642,816096,3467,2
Gujarat,Patan,0,341039,1981,2,0,0,2970,222388,0.0,0,0,291908,271446,930,131383,432044,3279,4
Gujarat,Sabarkantha,0,455574,1692,0,0,0,2403,221306,0.0,0,0,355396,321365,904,159836,517044,2712,0
Gujarat,Dang,0,44101,122,0,0,0,272,27606,0.0,0,0,38209,33495,877,14264,57443,295,0
Gujarat,Navsari,0,448744,1901,0,0,0,2254,234036,0.0,0,0,340913,341798,1003,179705,503075,2466,0
Gujarat,Surat,55,385940,2882,0,0,111,5077,328105,2.41,4,166,391090,322878,826,146549,567496,6622,2
Gujarat,Tapi,0,243425,1325,0,0,0,1990,130392,0.0,0,0,195145,178638,915,77722,296095,2337,0
Gujarat,Valsad,35,458849,2971,0,0,126,4018,303623,5.59,9,161,425818,336539,790,201009,561463,4558,2
Gujarat,Devbhumi Dwaraka,0,213655,1345,0,0,0,1998,168848,0.0,0,0,208814,173637,832,98786,283717,2093,0
Gujarat,Jamnagar,46,276307,1693,0,0,155,2170,175211,4.48,9,201,247869,203595,821,100554,350964,2793,1
Gujarat,Kutch,27,462994,2756,11,11,180,5068,421513,6.28,13,207,498596,385782,774,196325,688182,5524,5
Gujarat,Morbi,25,223287,1439,352,352,62,2411,152358,14.94,13,87,199702,175891,881,80239,295406,3231,2
Gujarat,Porbandar,0,225679,830,0,0,0,1086,119580,0.0,0,0,178449,166765,935,100058,245201,939,0
Gujarat,Rajkot,0,472281,3367,0,0,0,4686,298010,0.0,0,0,403734,366446,908,176347,593944,6257,0
Gujarat,Amreli,84,414917,2682,0,0,120,3234,165678,2.94,6,204,295742,284778,963,160516,420079,4190,2
Gujarat,Bhavnagar,0,392417,2198,0,0,0,3755,253861,0.0,0,0,345289,300904,871,140272,506006,4302,0
Gujarat,Botad,0,129548,901,0,0,0,2100,116947,0.0,0,0,128956,117510,911,46447,200048,2762,0
Gujarat,Gir Somnath,0,287681,1683,0,0,0,3135,187527,0.0,0,0,257736,217315,843,94683,380525,3783,0
Gujarat,Junagadh,0,368439,2167,0,0,0,2891,162737,0.0,0,0,272185,258919,951,149632,381544,3657,1
Gujarat,Anand,0,642437,2541,0,0,0,3076,298930,0.0,0,0,491787,449451,914,228165,713202,3985,1
Gujarat,Bharuch,84,449169,2174,0,0,332,3363,369726,0.96,4,416,466082,352686,757,169351,649544,4090,3
Gujarat,Chhotaudepur,0,289567,1481,0,0,0,3531,148529,0.0,0,0,235769,202251,858,106210,331886,4755,1
Gujarat,Dahod,0,580139,3589,0,0,0,2911,199819,0.0,0,0,396370,383466,967,257609,522349,3097,0
Gujarat,Mahisagar,0,376607,1535,0,0,0,1169,148354,0.0,0,0,273155,251715,922,137406,387555,1197,0
Gujarat,Narmada,0,199092,896,0,0,0,1527,102206,0.0,0,0,158294,142960,903,70258,231040,1931,0
Gujarat,Panchmahal,0,456317,1483,0,0,0,3457,222331,0.0,0,0,363160,315377,868,168252,510396,4112,0
Haryana,Kurukshetra,273,219427,1419,0,0,319,1375,128974,3.04,18,592,183166,165196,902,66508,281893,1409,3
Haryana,Panchkula,490,201370,1343,0,0,877,1652,163950,4.61,63,1367,194846,170400,875,89406,275914,1656,16
Haryana,Gurgaon,5056,717792,5371,1166,1166,7492,7554,972568,3.28,412,12548,1023300,666733,652,354555,1335805,6655,111
Haryana,Jhajjar,283,216211,1308,170,0,598,2036,165901,5.56,49,881,210749,171297,813,70894,311218,2170,9
Haryana,Kaithal,326,175882,1126,0,0,451,1697,144279,2.96,23,777,166373,153753,924,50745,269416,2074,5
Haryana,Hisar,67,260655,2072,0,0,47,2406,208834,5.26,6,114,254055,215365,848,73209,396280,2853,41
Haryana,Rohtak,17,221530,1546,0,0,64,2147,170592,23.46,19,81,212949,179104,841,76262,315860,2360,3
Haryana,Ambala,440,418733,2513,0,0,424,2873,326830,1.85,16,864,393201,352195,896,195297,550266,3062,6
Haryana,Sirsa,158,279068,1266,0,0,263,1916,158964,11.64,49,421,229760,208193,906,83104,354928,2231,8
Haryana,Panipat,228,205466,1531,0,0,321,1557,163317,2.0,11,549,209629,159072,759,68887,299896,1756,2
Haryana,Fatehabad,555,168416,1155,16,0,791,1763,139419,2.53,34,1346,161088,146712,911,50104,257731,1892,9
Haryana,Yamunanagar,0,271905,2051,0,0,0,2237,176441,0.0,0,0,239959,208305,868,84310,364036,2717,0
Haryana,Sonipat,559,348670,1994,1,0,706,3152,259712,4.35,55,1265,333919,274364,822,130152,478230,3161,11
Haryana,Faridabad,1592,561891,4158,1366,1366,2745,6026,518605,1.91,83,4337,628264,452003,719,212208,868288,6198,19
Haryana,Bhiwani,46,230185,1393,0,0,143,2203,166494,0.53,1,189,209054,187554,897,66675,330004,2438,2
Haryana,Charkhi Dadri,0,169839,1244,0,0,0,1680,139034,0.0,0,0,157034,151782,967,54168,254705,1934,0
Haryana,Rewari,39,234171,1690,8,8,125,1342,157226,3.66,6,164,220629,170708,774,82646,308751,1262,1
Haryana,Karnal,0,347322,2463,0,0,0,2920,240146,0.0,0,0,311443,275935,886,126026,461442,3154,1
Haryana,Jind,364,191968,1336,0,0,639,1917,129467,3.69,37,1003,168306,153068,909,47977,273458,2271,8
Haryana,Nuh,0,57409,295,0,0,167,758,78121,1.8,3,167,85924,49571,577,14829,120701,805,1
Haryana,Mahendragarh,336,223090,1207,0,0,514,1405,148370,4.71,40,850,196303,175090,892,66817,304643,1385,13
Haryana,Palwal,165,197275,746,0,0,276,1492,151044,2.04,9,441,194222,154014,793,52506,295813,1604,27
Himachal Pradesh,Shimla,0,365973,2820,0,0,0,1411,205910,0.0,0,0,295247,276529,937,138557,433326,1624,0
Himachal Pradesh,Solan,11,227692,1783,145,145,38,1266,184493,22.45,11,49,242147,169988,702,77171,335014,1495,2
Himachal Pradesh,Lahaul Spiti,57,16249,53,0,0,268,109,12253,4.62,15,325,14860,13637,918,7865,20637,119,3
Himachal Pradesh,Kullu,0,175073,1260,0,0,0,793,102944,0.0,0,0,138214,139770,1011,65111,212906,882,1
Himachal Pradesh,Sirmaur,0,153569,960,0,0,0,1035,104453,0.0,0,0,137950,120037,870,52247,205775,1227,0
Himachal Pradesh,Kangra,0,656997,4967,0,0,39,2518,337323,2.56,1,39,467354,526738,1127,216593,777727,3022,1
Himachal Pradesh,Chamba,0,179290,790,0,0,0,604,96650,0.0,0,0,135401,140482,1038,55318,220622,616,0
Himachal Pradesh,Mandi,0,467678,3370,0,0,0,2265,226930,0.0,0,0,318391,376076,1181,172747,521861,2537,0
Himachal Pradesh,Kinnaur,58,46159,156,0,0,5,42,44670,11.11,7,63,50967,39847,782,20241,70588,47,1
Himachal Pradesh,Hamirpur,0,281718,2152,0,0,0,829,100704,0.0,0,0,172609,209722,1215,110597,271825,945,0
Himachal Pradesh,Una,0,265743,1677,1,0,0,1184,123309,0.0,0,0,189937,199009,1048,97506,291546,1338,1
Himachal Pradesh,Bilaspur,0,209620,1127,0,0,0,653,98658,0.0,0,0,145668,162565,1116,76081,232197,729,0
Jammu & Kashmir,Srinagar,27,299620,4282,0,0,7,1494,212751,17.65,6,34,339768,172516,508,89301,423070,3929,5
Jammu & Kashmir,Kulgam,0,160325,1341,0,0,0,1030,50938,0.0,0,0,125569,85659,682,33980,177283,1145,4
Jammu & Kashmir,Shopian,0,91980,1175,19,0,0,525,33021,0.0,0,0,75511,49477,655,27429,97572,529,74
Jammu & Kashmir,Bandipore,13,119956,652,800,0,2,421,37338,100.0,15,15,97385,59893,615,26938,130356,449,4
Jammu & Kashmir,Anantnag,0,287688,2161,796,0,0,777,90776,0.0,0,0,224050,154345,689,62164,316300,833,2
Jammu & Kashmir,Baramulla,0,345210,1731,0,0,0,940,99829,0.0,0,0,260672,184194,707,79275,365764,963,1
Jammu & Kashmir,Kupwara,17,184007,2389,2220,0,0,1760,112599,76.47,13,17,179898,116666,649,37207,259399,3021,3
Jammu & Kashmir,Pulwama,0,199068,1604,0,0,0,1039,56638,0.0,0,0,153784,101886,663,46948,208758,997,1
