state,district,slots,today,Total doses til date,avgdaily,slots 18-44,paid slot,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses,male,female,gratio,fully
Arunachal Pradesh,Kurung Kumey,0,0,2480,0,0,0,0,11,2325,0.0,0,0,2276,2467,1084,1949
Arunachal Pradesh,Anjaw,0,29,3331,55,0,0,0,39,2587,3.45,1,29,3174,2750,866,1327
Arunachal Pradesh,East Kameng,0,15,8312,79,0,0,5,52,4056,0.0,0,20,6335,6031,952,1888
Arunachal Pradesh,Kamle,0,0,1608,4,0,0,0,24,1077,0.0,0,0,1527,1159,759,537
Arunachal Pradesh,Dibang Valley,0,0,946,2,0,0,14,56,1488,42.86,6,14,1411,1023,725,889
Arunachal Pradesh,Tirap,0,0,6626,123,0,0,0,280,6862,0.0,0,0,7883,5606,711,2636
Arunachal Pradesh,Kra Daadi,50,21,1769,22,0,0,0,12,1700,42.86,9,21,1807,1664,921,731
Arunachal Pradesh,West Kameng,20,0,13330,52,0,0,0,201,11386,0.0,0,0,13858,10860,784,6838
Arunachal Pradesh,Lohit,0,0,6580,90,0,0,0,153,5934,0.0,0,0,7207,5306,736,2047
Arunachal Pradesh,Tawang,0,8,7809,8,0,0,279,378,10547,1.05,3,287,9679,8670,896,4291
Arunachal Pradesh,Lower Dibang Valley,0,0,7389,69,0,0,0,450,8602,0.0,0,0,8529,7464,875,2592
Arunachal Pradesh,Lower Subansiri,0,21,7321,39,0,0,0,157,7014,42.86,9,21,7289,7047,967,4071
Arunachal Pradesh,Lepa Rada,0,0,4000,12,0,0,0,72,2953,0.0,0,0,3719,3234,870,2530
Arunachal Pradesh,Upper Siang,0,21,6336,58,0,0,0,49,3663,42.86,9,21,5187,4814,928,2681
Arunachal Pradesh,Shi Yomi,50,0,2060,8,0,0,83,24,1147,8.43,7,83,1598,1609,1007,1436
Arunachal Pradesh,Namsai,0,0,16062,63,0,0,0,572,9890,0.0,0,0,14056,11900,847,4554
Arunachal Pradesh,Siang,0,0,4294,8,0,0,0,65,1985,0.0,0,0,3178,3100,975,1601
Arunachal Pradesh,West Siang,0,20,10633,54,0,0,238,509,9334,4.65,12,258,10483,9483,905,4204
Arunachal Pradesh,Papum Pare,0,5,8010,19,0,0,60,268,11139,7.69,5,65,11631,7519,646,4537
Arunachal Pradesh,Longding,300,61,4758,139,0,0,0,77,4148,14.75,9,61,5665,3244,573,1722
Arunachal Pradesh,Upper Subansiri,100,0,9746,35,0,0,0,62,4799,0.0,0,0,7510,7034,937,3149
Arunachal Pradesh,East Siang,0,0,14272,15,0,0,0,483,12077,0.0,0,0,13524,12821,948,8510
Assam,Dibrugarh,0,510,147444,1178,0,0,2857,3328,110136,1.28,43,3367,137440,120121,874,47967
Assam,Sivasagar,0,0,76688,649,0,0,539,738,27117,0.19,1,539,56572,47227,835,27895
Assam,Tinsukia,0,375,110627,1452,0,0,1525,1926,69386,1.58,30,1900,97076,82914,854,28324
Assam,Baksa,0,0,53072,346,0,0,0,514,22965,0.0,0,0,40946,35085,857,17590
Assam,Barpeta,0,0,136167,510,0,0,0,664,39670,0.0,0,0,91941,83883,912,97634
Assam,Darrang,0,11,75668,467,0,0,186,959,35605,6.6,13,197,61434,49824,811,27026
Assam,Kamrup Metropolitan,58,1406,273544,2265,397,0,6714,9402,359031,2.96,240,8120,354219,278525,786,121348
Assam,Kamrup Rural,0,45,199527,965,0,0,297,480,64594,14.04,48,342,140984,123103,873,56729
Assam,Karbi-Anglong,0,187,41172,196,0,0,613,688,24133,2.5,20,800,36509,28796,789,16371
Assam,Nalbari,0,9,64298,379,0,0,89,326,24057,12.24,12,98,49132,39209,798,18925
Assam,Golaghat,0,0,89226,810,0,0,208,629,34036,0.96,2,208,67781,55466,818,30679
Assam,Jorhat,0,0,103155,939,259,0,1623,623,41986,5.43,88,1622,78471,66658,849,35209
Assam,Morigaon,0,10,74479,663,0,0,248,366,23937,4.65,12,258,49776,48631,977,21363
Assam,Nagaon,0,119,148136,953,0,0,464,2614,93073,1.2,7,583,123529,117658,952,52812
Assam,Bongaigaon,0,85,60448,129,0,0,143,1148,36760,14.04,32,228,51560,45636,885,27950
Assam,Chirang,0,0,31353,211,0,0,0,172,17476,0.0,0,0,28186,20637,732,16517
Assam,Dhubri,0,0,79250,335,107,0,1150,383,29298,0.0,0,1150,59770,48763,816,34840
Assam,Goalpara,0,0,56479,72,0,0,2,591,32973,400.0,8,2,47113,42302,898,24427
Assam,Kokrajhar,0,41,53328,329,38,0,1947,642,32377,4.12,82,1988,48425,37280,770,22376
Assam,Dhemaji,0,37,67732,305,0,0,1109,1410,34811,2.09,24,1146,52608,49917,949,23536
Assam,Lakhimpur,0,0,89489,922,0,0,0,139,29406,0.0,0,0,62592,56291,899,33349
Assam,Sonitpur,0,333,109361,643,0,0,2741,3250,80538,3.77,116,3074,99765,90131,903,71829
Assam,Udalguri,60,50,50248,200,0,0,572,724,27382,1.29,8,622,42101,35514,844,18026
Assam,Cachar,1333,1427,132492,1828,877,0,1601,2226,101742,3.7,112,3028,124520,109707,881,42979
Assam,Dima Hasao,349,29,20402,58,164,0,250,603,15591,3.94,11,279,21001,14981,713,10992
Assam,Hailakandi,0,36,55565,376,205,0,213,1019,30277,8.43,21,249,47529,38310,806,20526
Assam,Karimganj,28,98,69659,366,0,0,527,391,32833,2.4,15,625,56538,45945,813,27429
Bihar,Madhepura,0,9,133118,1014,0,0,40,2357,70110,2.04,1,49,110902,92313,832,29257
Bihar,Saharsa,0,38,145706,1118,0,0,149,3725,79797,6.95,13,187,119032,106442,894,32762
Bihar,Supaul,799,509,162303,2399,0,0,558,3235,79594,6.84,73,1067,132813,109110,822,24701
Bihar,Purnia,0,886,273797,1869,1630,0,2909,5428,152161,5.4,205,3795,226267,199649,882,62884
Bihar,Araria,0,55,152467,408,1720,0,31,1127,73898,16.28,14,86,125802,100600,800,30965
Bihar,Katihar,310,1540,149426,1737,799,0,5066,4785,126615,1.88,124,6606,147903,128158,867,40031
Bihar,Kishanganj,2448,350,90178,558,4492,0,1472,2650,66699,5.93,108,1822,87248,69645,798,27728
Bihar,Aurangabad,925,910,136795,1434,2285,0,2890,3318,90516,3.68,140,3800,131295,96027,731,31205
Bihar,Arwal,0,20,39040,342,0,0,170,1006,25606,0.0,0,190,35848,28801,803,13062
Bihar,Gaya,431,1430,249398,1478,4326,0,3884,5542,181329,5.57,296,5314,239201,191671,801,108868
Bihar,Kaimur,1465,119,108431,985,1,0,3,1765,58266,14.75,18,122,93347,73342,786,22640
Bihar,Rohtas,669,495,196439,1529,993,0,2535,5727,124210,2.64,80,3030,184118,136569,742,47035
Bihar,Bhagalpur,394,345,237373,1643,303,0,1805,6153,160936,1.86,40,2150,216561,181736,839,67844
Bihar,Banka,3796,1096,141036,1095,4161,0,3061,2916,73647,0.55,23,4157,113357,101346,894,41162
Bihar,Lakhisarai,17,200,52950,357,266,0,915,1163,34469,0.45,5,1115,48302,39107,810,13632
Bihar,Munger,530,401,94141,696,6,0,1540,2254,64194,1.49,29,1941,90432,67905,751,29261
Bihar,Muzaffarpur,1900,423,275614,1753,1229,0,1758,8204,217428,3.62,79,2181,277006,216128,780,69712
Bihar,Sheohar,2045,370,65842,1068,2324,0,991,1141,26630,2.13,29,1361,49322,43148,875,15835
Bihar,Sitamarhi,495,1057,198798,1288,1429,0,3022,3746,104971,2.97,121,4079,165453,138363,836,44866
Bihar,Vaishali,1392,137,240316,1391,1887,0,1907,5520,121344,2.74,56,2044,195055,166858,855,65447
Bihar,Nalanda,1768,1416,245213,1777,2500,0,4751,4831,136996,2.32,143,6167,203125,179144,882,66539
Bihar,Jehanabad,742,211,75244,725,1743,0,966,1806,51738,4.15,49,1181,69346,57677,832,19800
Bihar,Nawada,390,497,144156,574,12052,0,2446,1939,74999,4.99,147,2943,117155,102024,871,43094
Bihar,Sheikhpura,195,88,45570,284,94,0,268,778,23969,3.93,14,356,37271,32273,866,13984
Bihar,Darbhanga,20,731,313784,2341,1294,0,4582,6566,170647,2.39,127,5313,255988,228480,893,85949
Bihar,Madhubani,103,654,293449,1630,860,0,4203,6661,163416,2.74,133,4857,242520,214470,884,79295
Bihar,Samastipur,0,885,270522,1105,2737,0,4230,6498,163719,1.66,85,5115,233887,200424,857,85793
Bihar,Patna,2031,4328,565626,3302,3763,0,11981,12913,520794,3.5,571,16309,632041,454927,720,327687
Bihar,Begusarai,1944,814,221193,1167,1016,0,3733,5072,132401,3.54,160,4520,193360,160300,829,51363
Bihar,Bhojpur,4591,952,165078,982,6922,0,3561,4184,108903,2.37,107,4513,157657,116487,739,45516
Bihar,Buxar,1069,765,128535,1083,624,0,2611,3122,69015,2.78,94,3376,111954,85614,765,33509
Bihar,Khagaria,0,83,97279,650,81,0,329,2467,61134,9.22,38,412,84215,74226,881,23977
Bihar,Saran,1,0,324321,2441,92,0,0,7497,183118,0.0,0,0,278075,229542,825,93344
Bihar,Siwan,2264,741,309425,1192,998,0,3780,5738,142920,2.85,129,4521,248802,203703,819,89855
Bihar,Gopalganj,3338,1031,175131,1221,0,0,901,4829,101809,5.07,98,1932,162822,114268,702,41587
Bihar,East Champaran,0,583,328368,3795,79,0,6024,10169,212541,2.92,193,6607,311548,229230,736,63085
Bihar,West Champaran,1483,1206,190471,1380,2575,0,4955,5064,144251,2.58,159,6161,199783,135017,676,36965
Bihar,Jamui,2384,308,118153,719,3415,0,1249,1881,65509,4.69,73,1557,101343,82363,813,28660
Chandigarh,Chandigarh,223,430,207516,657,498,498,3054,6028,168588,2.47,86,3484,212637,163658,770,77223
Chhattisgarh,Raipur,58,679,329352,337,0,0,147,172,65744,16.22,134,826,209631,185488,885,135652
Chhattisgarh,Balod,2999,339,168139,275,0,0,1,3,9662,0.0,0,340,84515,93271,1104,37430
Chhattisgarh,Baloda bazar,305,9,184641,40,0,0,1,2,9986,0.0,0,10,91708,103019,1123,30418
Chhattisgarh,Balrampur,5958,71,127287,39,0,0,7,1,12192,41.03,32,78,69388,70078,1010,20273
Chhattisgarh,Bastar,265,95,138618,53,198,0,16,27,22745,17.12,19,111,76902,84463,1098,37634
Chhattisgarh,Bemetara,6599,0,92505,40,0,0,0,2,6266,0.0,0,0,48355,50410,1042,17310
Chhattisgarh,Bijapur,760,11,36259,8,0,0,1,8,17316,66.67,8,12,31056,22512,725,19308
Chhattisgarh,Bilaspur,2637,163,315377,107,0,0,22,20,30699,29.73,55,185,168596,177460,1053,79448
Chhattisgarh,Dantewada,330,0,56668,6,0,0,0,3,13711,0.0,0,0,34742,35626,1025,25239
Chhattisgarh,Dhamtari,553,175,169053,98,0,0,5,4,10464,0.0,0,180,84784,94711,1117,44970
Chhattisgarh,Durg,695,214,338150,225,14,0,23,36,36670,9.7,23,237,190453,184353,968,110280
Chhattisgarh,Gariaband,699,40,99226,25,100,0,0,0,6793,0.0,0,40,49351,56662,1148,15773
Chhattisgarh,Janjgir-Champa,0,131,262663,170,0,0,4,5,14933,11.11,15,135,132584,145008,1094,54809
Chhattisgarh,Jashpur,2399,178,156898,88,60,0,24,1,14849,8.91,18,202,78967,92760,1175,37662
Chhattisgarh,Kanker,4400,40,135012,40,0,0,0,1,21267,0.0,0,40,78505,77764,991,42286
Chhattisgarh,Kondagaon,0,0,107270,22,660,0,0,2,10121,0.0,0,0,53981,63397,1174,21471
Chhattisgarh,Korba,2637,120,269791,78,0,0,21,24,18695,13.48,19,141,140418,148052,1054,52310
Chhattisgarh,Koriya,1990,89,105472,53,100,0,3,7,10749,19.57,18,92,57258,58959,1030,22279
Chhattisgarh,Mahasamund,1110,644,241499,370,0,0,3,4,10484,3.55,23,647,118333,133622,1129,67301
Chhattisgarh,Mungeli,100,8,124545,15,0,0,3,3,6080,81.82,9,11,62256,68367,1098,16644
Chhattisgarh,Narayanpur,10,0,15854,5,0,0,0,1,7082,0.0,0,0,12856,10080,784,7590
Chhattisgarh,Raigarh,0,21,351854,14,0,0,4,26,26139,20.0,5,25,184619,193359,1047,112696
Chhattisgarh,Rajnandgaon,749,208,279428,85,60,0,74,11,20682,13.48,38,282,143496,156598,1091,43883
Chhattisgarh,Sukma,0,0,49695,22,0,0,0,-3,21328,0.0,0,0,40027,30991,774,25575
Chhattisgarh,Surajpur,300,58,162639,24,0,0,3,5,12987,14.75,9,61,85797,89803,1047,25422
Chhattisgarh,Surguja,600,75,214504,181,0,0,0,9,16693,20.0,15,75,110973,120187,1083,48246
Chhattisgarh,Kawardha,899,107,123004,202,0,0,11,11,12549,1.69,2,118,66127,69406,1050,27362
Chhattisgarh,Gaurela Pendra Marwahi ,750,68,65123,50,49,0,1,1,4057,44.93,31,69,32532,36638,1126,8997
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,0,19,38128,263,246,0,141,3209,96216,6.25,10,160,94134,40211,427,12260
Dadra and Nagar Haveli and Daman and Diu,Daman,0,24,32436,246,0,0,28,1987,83536,15.38,8,52,75385,40724,540,8907
Dadra and Nagar Haveli and Daman and Diu,Diu,0,44,12507,40,0,0,72,133,18740,3.45,4,116,15178,16073,1059,5776
Delhi,New Delhi,0,85,253597,609,186,186,913,2841,146078,3.21,32,998,241901,158213,654,175879
Delhi,Central Delhi,721,115,286801,852,3072,3072,713,1434,231134,5.07,42,828,306094,212142,693,165801
Delhi,West Delhi,0,112,363309,709,0,0,768,2827,165324,2.27,20,880,294288,234431,797,186193
Delhi,North West Delhi,402,39,344779,1182,364,364,861,3574,231127,3.33,30,900,321031,255174,795,186965
Delhi,South East Delhi,16,286,244637,632,87,87,1469,3183,239607,3.13,55,1755,294030,190484,648,162309
Delhi,East Delhi,246,636,204745,1080,2470,2470,1469,3136,141237,2.61,55,2105,193466,152654,789,87246
Delhi,North Delhi,0,55,193477,621,0,0,150,3936,153498,2.44,5,205,202039,144972,718,108014
Delhi,North East Delhi,0,0,161874,750,0,0,0,2297,130750,0.0,0,0,173151,119671,691,91464
Delhi,Shahdara,0,52,198114,481,0,0,20,1838,134163,11.11,8,72,187688,144849,772,90454
Delhi,South Delhi,163,389,260340,725,1167,1167,2026,5740,326821,4.76,115,2415,355379,232660,655,177185
Delhi,South West Delhi,254,172,338402,1447,579,579,1343,3376,199308,3.63,55,1515,306996,231427,754,148498
Goa,North Goa,514,808,165816,978,0,0,4701,7446,146794,1.65,91,5509,167122,145532,871,50156
Goa,South Goa,498,968,197880,992,676,0,5939,7462,148558,2.5,173,6907,174821,171637,982,50867
Gujarat,Gandhinagar,46,944,204455,936,283,97,3500,4211,91908,5.09,226,4444,161255,135124,838,92707
Gujarat,Ahmedabad,80,1565,367467,851,341,0,2945,5513,131506,3.99,180,4510,284023,214942,757,103685
Gujarat,Vadodara,838,1901,304263,1509,891,36,3947,5450,151000,3.28,192,5848,255771,199570,780,113836
Gujarat,Kheda,0,2618,365236,2456,551,0,2562,3776,128966,4.25,220,5180,263406,230833,876,161709
Gujarat,Surendranagar,0,1645,199326,2054,3664,0,3438,5578,114022,3.29,167,5083,170973,142424,833,80307
Gujarat,Aravalli,552,1083,231705,383,1637,0,3516,3051,70143,4.81,221,4599,155233,146611,944,121984
Gujarat,Banaskantha,233,427,638404,402,310,0,2467,4003,117105,5.39,156,2894,413768,341863,826,203576
Gujarat,Mehsana,0,932,404165,1339,339,0,5233,6050,222588,3.49,215,6165,328702,298019,907,173315
Gujarat,Patan,1079,954,205155,1082,477,0,1916,2974,93801,6.97,200,2870,156581,142503,910,88115
Gujarat,Sabarkantha,277,1812,292136,918,273,0,2912,3724,96087,4.57,216,4724,204622,183568,897,126693
Gujarat,Dang,0,31,31819,52,0,0,160,262,11309,15.18,29,191,22644,20487,905,9970
Gujarat,Navsari,166,446,267482,556,123,0,3494,4794,104726,4.06,160,3940,185077,187204,1011,134851
Gujarat,Surat,1308,1236,217477,1287,1863,0,6041,6586,134818,4.03,293,7277,196968,155452,789,105556
Gujarat,Tapi,0,1265,159723,965,600,0,1407,2390,54115,4.04,108,2672,110996,102844,927,44403
Gujarat,Valsad,1121,571,262075,821,200,0,4533,5803,138694,3.25,166,5104,225118,175670,780,138263
Gujarat,Devbhumi Dwaraka,356,435,115460,504,958,0,2618,3068,70893,3.18,97,3053,103693,82674,797,69052
Gujarat,Jamnagar,674,383,169116,449,992,0,1519,2841,101649,4.63,88,1902,151729,119092,785,71371
Gujarat,Kutch,0,2,275107,576,419,0,5781,5581,203165,2.02,117,5783,273512,204848,749,134810
Gujarat,Morbi,0,280,127875,527,0,0,2558,2808,59924,3.59,102,2838,101711,86080,846,61054
Gujarat,Porbandar,50,114,135397,113,82,0,4319,2499,55039,3.54,157,4433,98839,91607,927,80563
Gujarat,Rajkot,100,808,266425,867,184,0,3071,5048,115990,5.18,201,3879,202344,180103,890,110183
Gujarat,Amreli,0,382,245656,266,0,0,414,1570,52389,5.53,44,796,152140,145912,959,114775
Gujarat,Bhavnagar,2958,1174,248260,1047,1974,0,2982,4029,112901,4.19,174,4156,195417,165791,848,90918
Gujarat,Botad,638,309,69377,466,368,0,568,1751,39308,9.46,83,877,58299,50386,864,34848
Gujarat,Gir Somnath,122,92,186114,532,861,0,2817,3210,76651,3.82,111,2909,144775,117912,814,70825
Gujarat,Junagadh,1179,1197,207653,583,0,0,2157,1684,59511,4.35,146,3354,139736,127422,912,72323
Gujarat,Anand,0,2080,404321,1186,217,0,4063,5848,142503,3.7,227,6143,282778,264067,934,171868
Gujarat,Bharuch,0,1904,275009,2435,133,0,3419,4581,184003,3.51,187,5323,260474,198588,762,118863
Gujarat,Chhotaudepur,95,228,167660,218,1701,0,343,1073,31615,6.83,39,571,104189,95052,912,84236
Gujarat,Dahod,276,329,337741,720,1920,0,1772,3992,87250,4.24,89,2101,215277,209719,974,187557
Gujarat,Mahisagar,150,135,247623,235,888,0,4811,3479,65701,2.71,134,4946,162497,150857,928,113669
Gujarat,Narmada,0,637,128266,125,483,0,1551,1616,37037,3.29,72,2188,85412,79880,935,59936
Gujarat,Panchmahal,198,1381,293187,265,851,0,2647,4675,96625,3.77,152,4028,207426,182362,879,146076
Haryana,Kurukshetra,0,32,144939,431,0,0,87,1259,64146,17.65,21,119,110195,98958,898,32330
Haryana,Panchkula,0,1,120738,222,267,267,362,1893,85062,4.68,17,363,110645,95312,861,53193
Haryana,Gurgaon,1050,686,415506,1183,2084,2084,5308,11113,532280,3.1,186,5994,584648,365414,625,189943
Haryana,Jhajjar,269,34,144184,398,58,0,850,1680,68886,2.94,26,884,114279,98828,865,41961
Haryana,Kaithal,94,56,111053,179,205,0,402,1081,68525,2.62,12,458,95248,84463,887,28974
Haryana,Hisar,0,0,171741,941,0,0,0,3035,94694,0.0,0,0,144859,121655,840,37194
Haryana,Rohtak,79,86,142226,456,30,0,214,2340,79930,3.33,10,300,119838,103124,861,43915
Haryana,Ambala,0,3452,235873,1349,323,0,7259,4178,176659,1.2,129,10711,219430,193465,882,110202
Haryana,Sirsa,0,116,182491,472,0,0,435,1886,74275,5.26,29,551,134704,122075,906,56769
Haryana,Panipat,0,443,137570,356,0,0,2105,1471,81471,1.65,42,2548,122305,96826,792,37861
Haryana,Fatehabad,0,0,105854,370,0,0,0,1636,64200,0.0,0,0,89793,80293,894,24553
Haryana,Yamunanagar,15,1,177746,340,24,24,19,3171,83978,0.0,0,20,140067,121675,869,48322
Haryana,Sonipat,1260,1888,223725,733,1049,0,7050,3362,135789,2.6,232,8938,196721,163082,829,74669
Haryana,Faridabad,547,300,344273,1275,1246,1246,1317,7882,268464,2.66,43,1617,359229,254874,710,110095
Haryana,Bhiwani,349,181,152617,388,0,0,350,2061,75956,11.11,59,531,120660,107941,895,32730
Haryana,Charkhi Dadri,0,0,103343,214,0,0,0,1670,51787,0.0,0,0,79672,75486,947,24297
Haryana,Rewari,0,99,153289,474,0,0,725,1590,77588,5.58,46,824,127914,103112,806,41739
Haryana,Karnal,483,160,218565,331,821,1,865,2337,110715,0.49,5,1025,175653,153820,876,70302
Haryana,Jind,0,16,133032,386,0,0,84,1458,59620,10.0,10,100,101303,91359,902,22304
Haryana,Nuh,0,2,42884,54,0,0,91,728,39496,7.53,7,93,49009,33440,682,7701
Haryana,Mahendragarh,124,94,153015,564,0,0,90,1897,69766,3.26,6,184,115992,106920,922,34367
Haryana,Palwal,0,275,145096,308,0,0,904,1738,84321,1.78,21,1179,128076,101430,792,28344
Himachal Pradesh,Shimla,0,0,220957,175,0,0,0,3415,74737,0.0,0,0,155715,139956,899,54019
Himachal Pradesh,Solan,0,20,140400,319,0,0,435,4218,75578,7.69,35,455,129250,86777,671,23980
Himachal Pradesh,Lahaul Spiti,0,0,8267,8,0,0,0,240,3839,0.0,0,0,6054,6051,1000,3386
Himachal Pradesh,Kullu,0,0,107020,54,0,0,0,1811,30589,0.0,0,0,70426,67185,954,28530
Himachal Pradesh,Sirmaur,0,0,90901,5,0,0,60,2029,40207,0.0,0,60,72565,58546,807,24141
Himachal Pradesh,Kangra,0,0,409086,294,0,0,0,5802,98921,0.0,0,0,246600,261367,1060,88138
Himachal Pradesh,Chamba,0,0,120693,140,0,0,0,2080,36063,0.0,0,0,79330,77410,976,24572
Himachal Pradesh,Mandi,87,16,282375,244,0,0,222,4372,70191,9.24,22,238,166593,185996,1116,74660
Himachal Pradesh,Kinnaur,0,0,24430,30,0,0,30,561,11414,0.0,0,30,19148,16700,872,8842
Himachal Pradesh,Hamirpur,0,0,160860,76,0,0,0,1730,29907,0.0,0,0,88953,101794,1144,34752
Himachal Pradesh,Una,0,0,153071,317,0,0,0,2033,33155,0.0,0,0,93660,92562,988,39576
Himachal Pradesh,Bilaspur,0,0,125427,184,0,0,0,2359,31078,0.0,0,0,73977,82521,1115,35724
Jammu & Kashmir,Srinagar,4478,852,164956,1497,6596,237,1102,2284,119110,9.52,186,1954,191860,92199,481,53741
Jammu & Kashmir,Kulgam,500,160,103506,523,0,0,139,1047,15015,17.06,51,299,68958,49548,719,13270
Jammu & Kashmir,Shopian,40,0,64303,5,1415,0,44,707,9521,36.36,16,44,43049,30773,715,10762
Jammu & Kashmir,Bandipore,200,32,84780,225,3896,0,43,667,12452,20.0,15,75,58664,38565,657,12950
Jammu & Kashmir,Anantnag,5900,446,182480,926,3691,0,158,1271,53104,22.52,136,604,137945,97605,708,24516
Jammu & Kashmir,Baramulla,840,801,235079,1881,0,0,22,1554,63871,3.28,27,823,173232,125605,725,49634
Jammu & Kashmir,Kupwara,3976,1602,116252,2326,792,0,170,2916,37313,7.22,128,1772,95876,57668,601,20690
Jammu & Kashmir,Pulwama,120,85,118447,484,0,0,15,480,24432,10.0,10,100,85788,57089,665,25861
Jammu & Kashmir,Ganderbal,0,13,71902,23,170,0,170,764,18338,9.29,17,183,53500,36736,687,14370
Jammu & Kashmir,Budgam,1180,1125,157027,883,0,0,82,1022,61656,10.19,123,1207,132029,86644,656,32507
Jammu & Kashmir,Jammu,0,0,396877,286,0,0,0,3080,144019,0.0,0,0,301277,239773,796,151711
Jammu & Kashmir,Kishtwar,0,162,45530,75,1279,0,507,904,15043,4.63,31,669,35507,25067,706,12170
Jammu & Kashmir,Doda,331,50,86709,270,1250,0,668,862,15084,5.85,42,718,56394,45392,805,23968
Jammu & Kashmir,Udhampur,1850,65,118455,144,0,0,50,1166,58650,13.04,15,115,97222,79876,822,28774
Jammu & Kashmir,Kathua,1297,228,136788,321,0,0,61,1462,53065,3.81,11,289,103620,86224,832,31584
Jammu & Kashmir,Ramban,0,0,62720,19,1793,0,406,1315,17022,3.45,14,406,47743,31998,670,19296
Jammu & Kashmir,Samba,247,38,85606,121,0,0,1420,1038,19001,1.51,22,1458,59345,45247,762,21803
Jammu & Kashmir,Rajouri,4248,914,126434,1549,0,0,3,1210,55588,11.23,103,917,103083,78948,766,23526
Jammu & Kashmir,Poonch,3797,518,106874,683,2094,0,757,843,15019,4.31,55,1275,68048,53838,791,17695
Jammu & Kashmir,Reasi,80,26,68088,92,33,0,206,1405,25102,25.0,58,232,55935,37273,666,14207
Jharkhand,Ranchi,962,1468,258654,959,1286,1002,6359,5276,223357,4.25,333,7827,268624,213562,795,120296
Jharkhand,Koderma,3911,2369,91639,1603,230,0,1521,2090,46712,7.2,280,3890,71875,66504,925,15667
Jharkhand,Bokaro,1529,2256,163152,766,11,0,5142,3342,101983,0.97,72,7398,154460,110738,717,62359
Jharkhand,Garhwa,2410,1116,101960,859,2326,0,2347,1676,68635,3.96,137,3463,96489,74107,768,30750
Jharkhand,Latehar,1618,663,53916,407,865,0,1952,1420,46398,2.1,55,2615,57047,43290,759,15849
Jharkhand,Chatra,0,636,84154,396,80,0,706,749,37737,9.54,128,1342,67104,54770,816,16716
Jharkhand,Palamu,10195,2284,203726,1932,5710,0,1989,2939,86726,5.31,227,4273,159198,131275,825,50762
Jharkhand,East Singhbhum,198,3339,308236,2128,0,0,14258,5821,162854,1.32,233,17597,261755,209519,800,105508
Jharkhand,Seraikela Kharsawan,1103,658,100938,481,0,0,1480,1341,53558,6.17,132,2138,87645,66867,763,28404
Jharkhand,Simdega,12834,682,58753,769,12752,0,2279,2291,52454,8.07,239,2961,55097,56128,1019,13772
