state,district,today,Total doses til date,avgdaily,slots,paid slot,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses,male,female,gratio,fully,people,avg people,sites
Assam,Sivasagar,3944,156108,2878,0,0,6726,4529,145719,1.41,150,10670,160545,141239,880,51315,250512,6264,43
Assam,Tinsukia,1714,177861,1509,0,0,2206,2073,173114,1.53,60,3920,185534,165385,891,49670,301305,2667,21
Assam,Baksa,1644,92949,680,17,0,2982,1369,87688,2.44,113,4627,99457,81142,816,31017,149620,1751,29
Assam,Barpeta,4055,274045,944,94,0,10787,2617,175618,1.67,248,14842,236614,212991,900,120428,329235,3387,66
Assam,Darrang,2604,127848,1097,0,0,3093,1137,105776,1.81,103,5697,126286,107305,850,40876,192748,1496,26
Assam,Kamrup Metropolitan,7125,491933,5809,0,0,6467,5044,628311,2.85,388,13592,627800,492249,784,212701,907543,6326,96
Assam,Kamrup Rural,8485,317527,4132,288,157,10200,5680,196083,2.11,394,18686,272753,240780,883,102192,411418,7302,118
Assam,Karbi-Anglong,738,71456,598,8,0,1087,857,70825,5.75,105,1825,79837,62432,782,29922,112359,1029,21
Assam,Nalbari,3088,113568,1377,0,0,2042,842,81771,1.56,80,5130,105477,89837,852,36571,158768,1180,26
Assam,Golaghat,4957,188306,4035,0,0,8685,7094,219748,0.21,28,13642,219292,188703,861,55393,352661,9658,43
Assam,Jorhat,6104,208404,3691,0,0,7330,5104,187180,2.87,386,13434,209966,185561,884,72115,323469,7187,85
Assam,Morigaon,3355,142762,2000,81,0,6157,3771,136480,2.08,198,9512,143582,135631,945,37091,242151,5077,54
Assam,Nagaon,2882,280704,3496,0,0,2835,4995,261935,1.8,103,5717,280616,261951,933,91587,451052,6735,24
Assam,Bongaigaon,2629,114041,1015,0,0,2720,1082,106181,1.51,81,5349,114392,105800,925,42494,177728,1456,24
Assam,Chirang,1162,60136,532,121,0,1516,832,68724,1.57,42,2678,74410,54437,732,24599,104261,1025,15
Assam,Dhubri,1811,150748,1108,0,0,1638,1434,128075,1.19,41,3449,151724,127059,837,56745,222078,1862,19
Assam,Goalpara,5611,111511,1507,1569,0,7488,1886,124038,2.6,341,13099,123967,111502,899,39262,196287,2487,83
Assam,Kokrajhar,2420,92770,922,91,0,1556,792,97140,2.62,104,3976,108351,81536,753,34744,155166,1018,26
Assam,Dhemaji,3766,120136,1328,150,0,4548,1503,124432,1.52,126,8314,125035,119489,956,40728,203840,1862,33
Assam,Lakhimpur,5049,180024,3832,6,0,7433,5878,181921,1.19,148,12482,190351,171550,901,54352,307593,8151,62
Assam,Sonitpur,3397,253398,2541,0,0,9732,6798,288460,2.37,311,13129,279454,262332,939,102773,439085,9127,94
Assam,Udalguri,3412,86555,947,0,0,2229,636,81181,2.29,129,5641,90104,77604,861,31810,135926,782,35
Assam,Cachar,3642,231058,1998,0,0,2523,1636,236186,1.87,115,6165,253039,214159,846,76201,391043,2172,31
Assam,Dima Hasao,471,41017,367,24,0,490,427,51169,9.26,89,961,53879,38280,710,17595,74591,520,20
Assam,Hailakandi,1878,99284,748,1,0,2634,1221,98294,2.17,98,4512,107682,89874,835,32182,165396,1635,26
Assam,Karimganj,1349,123670,885,23,0,2333,1435,121904,2.39,88,3682,138437,107108,774,42501,203073,1863,25
Bihar,Madhepura,1302,202591,1506,4531,0,1598,2132,149477,3.45,100,2900,185748,166250,895,50024,302044,2910,33
Bihar,Saharsa,2555,223462,1241,0,0,3429,1659,169958,2.61,156,5984,203594,189732,932,56934,336486,2134,111
Bihar,Supaul,1137,245097,1716,0,0,1042,1517,181356,2.8,61,2179,224649,201722,898,55348,371105,2048,16
Bihar,Purnia,1326,413225,2074,0,0,2125,3424,350456,3.16,109,3451,397409,366087,921,110690,652991,4026,38
Bihar,Araria,3122,277087,2172,20015,0,4911,2977,212679,1.83,147,8033,253009,236634,935,74730,415036,4130,39
Bihar,Katihar,2569,263836,1968,0,0,4375,3427,284839,2.68,186,6944,286257,262335,916,68226,480449,4565,78
Bihar,Kishanganj,2371,150260,1151,0,0,4076,1907,153043,4.23,273,6447,164167,139092,847,39998,263305,2539,160
Bihar,Aurangabad,1962,232094,1812,706,0,3188,3077,237985,1.75,90,5150,259933,210009,808,53384,416695,4112,31
Bihar,Arwal,1861,87557,1162,0,0,2881,1961,87830,1.01,48,4742,91882,83467,908,23598,151789,2810,14
Bihar,Gaya,4193,465469,3071,0,0,7506,6112,470094,2.4,281,11699,506457,428931,847,165931,769632,8052,73
Bihar,Kaimur,640,161740,626,0,0,1351,1156,128913,1.46,29,1991,162236,128359,791,35247,255406,1509,9
Bihar,Rohtas,6380,318451,3311,5174,0,12113,6496,292025,1.07,197,18493,346079,264290,764,80616,529860,8587,118
Bihar,Bhagalpur,3288,431523,2815,0,0,4996,4825,443540,0.92,76,8284,467469,407454,872,132665,742398,5922,106
Bihar,Banka,1834,234298,1123,2388,0,3645,2404,208134,2.39,131,5479,230738,211607,917,58286,384146,2858,55
Bihar,Lakhisarai,1787,95280,961,0,0,2564,1450,90665,1.82,79,4351,97114,88804,914,24467,161478,2023,42
Bihar,Munger,3079,178678,1314,68,0,5262,2231,174687,0.83,69,8341,192310,160974,837,50462,302903,3035,81
Bihar,Muzaffarpur,5479,493669,3483,14,0,8263,5450,503792,1.88,258,13742,545267,452037,829,150205,847256,7049,105
Bihar,Sheohar,416,107565,493,0,0,369,522,60686,1.91,15,785,84836,83388,983,29788,138463,704,6
Bihar,Sitamarhi,3574,327451,1283,0,0,4153,1627,234135,1.98,153,7727,292536,268987,920,82798,478788,2341,41
Bihar,Vaishali,2575,381518,2248,234,0,4567,3790,284095,1.23,88,7142,359132,306343,853,98813,566800,5148,34
Bihar,Nalanda,3361,429652,2891,3108,0,3934,3717,338866,1.58,115,7295,401339,367043,915,128143,640375,4863,49
Bihar,Jehanabad,3029,133238,1221,0,0,4305,1838,120907,2.13,156,7334,134062,120018,895,41358,212787,2482,90
Bihar,Nawada,1557,229443,1358,199,0,2520,2356,183477,1.52,62,4078,221765,191085,862,64494,348426,3113,35
Bihar,Sheikhpura,796,79236,430,778,0,1352,710,65571,1.49,32,2148,76213,68577,900,22255,122552,945,27
Bihar,Darbhanga,7010,501447,3806,0,0,9588,5590,392865,1.58,262,16598,463268,430911,930,142424,751888,7446,111
Bihar,Madhubani,3815,477403,1559,0,0,5410,2607,371119,1.57,145,9225,431309,417084,967,114617,733905,3078,65
Bihar,Samastipur,266,432345,1486,114,0,831,2465,359246,3.01,33,1097,414831,376622,908,126102,665489,3137,8
Bihar,Patna,13168,1211928,9574,1754,533,27312,21488,1353287,1.21,490,40480,1448541,1116151,771,622973,1942242,19826,177
Bihar,Begusarai,3585,343245,2670,0,0,7344,5163,302789,0.92,101,10929,346840,299099,862,85698,560336,6571,19
Bihar,Bhojpur,3827,277820,2496,89,0,6242,4040,247082,0.89,90,10070,298507,226291,758,74492,450410,5505,27
Bihar,Buxar,1940,204266,1290,0,0,3873,2775,168846,1.84,107,5813,212486,160567,756,54955,318157,3068,27
Bihar,Khagaria,1034,156116,1683,0,0,1453,2299,132487,2.94,73,2487,149698,138860,928,40792,247811,3289,18
Bihar,Saran,6704,513899,2834,752,0,12076,5653,420658,1.44,270,18780,512229,422134,824,161866,772691,6040,81
Bihar,Siwan,621,473947,2646,0,0,1459,4515,369006,1.44,30,2080,478863,363920,760,143904,699049,5155,10
Bihar,Gopalganj,733,258224,1483,67,0,1664,2859,234757,2.63,63,2397,295674,197247,667,60867,432114,3482,11
Bihar,East Champaran,1750,519915,2812,0,0,3445,4038,493573,1.83,95,5195,578019,435123,753,127886,885602,3964,172
Bihar,West Champaran,2854,342586,3570,0,0,4820,5636,375626,2.03,156,7674,414428,303631,733,72635,645577,7951,54
Bihar,Jamui,1528,180887,924,275,0,2829,1687,159502,3.97,173,4357,184787,155537,842,44289,296100,2095,51
Chandigarh,Chandigarh,3586,387076,4052,229,229,5783,5772,374917,2.25,211,9369,428361,333515,779,174914,587079,5385,69
Chhattisgarh,Raipur,6922,662564,4872,287,185,14423,11450,605048,3.58,765,21345,661616,605865,916,290909,976703,12799,293
Chhattisgarh,Balod,672,270694,1125,9986,0,1390,1806,126939,1.36,28,2062,186321,211254,1134,89256,308377,1893,30
Chhattisgarh,Baloda bazar,21,258551,367,1572,0,330,663,118205,11.11,39,351,184310,192422,1044,65875,310881,692,15
Chhattisgarh,Balrampur,108,156214,172,8252,0,309,253,62631,5.52,23,417,114228,104593,916,33420,185425,224,64
Chhattisgarh,Bastar,25,185638,307,228,0,151,597,116944,19.32,34,176,153764,148790,968,56654,245928,550,16
Chhattisgarh,Bemetara,133,131138,132,398,0,297,239,57107,0.0,0,430,92993,95222,1024,32901,155344,237,11
Chhattisgarh,Bijapur,18,49166,74,223,0,145,247,50415,4.29,7,163,59740,39825,667,24924,74657,247,26
Chhattisgarh,Bilaspur,64,460975,1934,39,39,71,2787,193014,3.7,5,135,327397,326498,997,148376,505613,2953,3
Chhattisgarh,Dantewada,63,79378,98,184,0,327,231,53685,0.0,0,390,68533,64505,941,30234,102829,214,10
Chhattisgarh,Dhamtari,82,253909,375,747,0,617,761,102066,1.57,11,699,167070,188850,1130,77668,278307,767,12
Chhattisgarh,Durg,2602,544326,2427,0,0,4351,2974,209028,2.98,207,6953,379394,373868,985,209915,543439,3080,66
Chhattisgarh,Gariaband,94,129301,297,1247,0,205,463,52403,0.33,1,299,86610,95079,1098,31693,150011,497,11
Chhattisgarh,Janjgir-Champa,559,366005,617,130,0,3119,1226,134903,2.23,82,3678,248143,252730,1018,103789,397119,1282,65
Chhattisgarh,Jashpur,73,205995,66,22359,0,119,108,82008,4.17,8,192,134597,153367,1139,53199,234804,48,68
Chhattisgarh,Kanker,41,187473,189,18580,0,507,488,97409,0.36,2,548,145843,139020,953,62478,222404,433,49
Chhattisgarh,Kondagaon,106,128488,212,4399,0,194,540,57470,23.33,70,300,91129,94805,1040,27949,158009,547,18
Chhattisgarh,Korba,125,358246,786,215,0,665,1255,123211,2.53,20,790,238522,242883,1018,97297,384160,933,23
Chhattisgarh,Koriya,128,142451,515,2019,0,237,562,61777,9.59,35,365,103630,100583,971,38926,165302,653,14
Chhattisgarh,Mahasamund,2659,380973,1266,6118,0,5072,2489,144106,1.54,119,7731,250716,274300,1094,119436,405643,2815,231
Chhattisgarh,Mungeli,28,163548,222,28,0,92,381,45127,0.0,0,120,101377,107285,1058,36901,171774,369,5
Chhattisgarh,Narayanpur,24,22310,26,140,0,48,80,20685,11.11,8,72,24971,18021,722,10782,32213,81,4
Chhattisgarh,Raigarh,1919,599801,1372,470,91,9579,6232,381175,5.06,582,11498,494631,486226,983,202628,778348,7262,377
Chhattisgarh,Rajnandgaon,3701,441162,2395,2263,0,6636,3914,311253,2.64,273,10337,364985,387360,1061,131583,620832,4173,107
Chhattisgarh,Sukma,35,67177,84,119,0,149,271,65074,8.7,16,184,76406,55827,731,30488,101763,285,6
Chhattisgarh,Surajpur,295,197752,244,1551,0,727,370,60176,8.61,88,1022,129764,128125,987,40357,217571,316,60
Chhattisgarh,Surguja,492,291332,926,6354,0,1234,1543,103511,10.08,174,1726,193560,201229,1040,85328,309515,1363,88
Chhattisgarh,Kawardha,180,177461,287,1415,0,552,720,98952,3.83,28,732,138757,137616,992,49312,227101,646,12
Chhattisgarh,Gaurela Pendra Marwahi ,11,82832,143,390,0,41,301,31244,34.62,18,52,54823,59235,1080,16622,97454,300,3
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,598,88243,523,0,0,2219,2001,250680,7.92,223,2817,237803,101062,425,33594,305329,2270,61
Dadra and Nagar Haveli and Daman and Diu,Daman,343,67363,274,4,0,517,504,152365,2.33,20,860,144616,75049,519,27644,192084,502,4
Dadra and Nagar Haveli and Daman and Diu,Diu,84,22722,105,0,0,66,60,25230,0.0,0,150,23983,23959,999,10897,37055,40,3
Delhi,New Delhi,2931,457168,1795,0,0,3431,2152,350940,4.53,288,6362,478702,329294,688,251442,556666,1534,82
Delhi,Central Delhi,3647,507658,2550,2355,2355,1709,1893,496848,7.36,394,5356,604893,399417,660,246787,757719,1951,127
Delhi,West Delhi,5912,615757,3098,0,0,3770,2519,403054,1.53,148,9682,564857,453705,803,276584,742227,2426,83
Delhi,North West Delhi,3899,611291,3479,931,667,2952,2731,504385,2.9,199,6851,614550,500890,815,291304,824372,2759,67
Delhi,South East Delhi,2868,442407,2642,455,425,2648,2564,502104,5.15,284,5516,561799,382527,681,237240,707271,2270,78
Delhi,East Delhi,2750,370615,2770,300,237,2177,1795,346288,2.9,143,4927,397388,319338,804,161789,555114,1713,62
Delhi,North Delhi,3092,359015,1865,63,0,1412,959,388895,5.02,226,4504,434796,312919,720,167764,580146,756,160
Delhi,North East Delhi,1674,287704,1472,0,0,673,909,325282,2.26,53,2347,355150,257644,725,133487,479499,871,48
Delhi,Shahdara,1592,336923,2024,110,0,936,1724,303331,5.22,132,2528,359757,280342,779,149705,490549,1873,50
Delhi,South Delhi,3009,471653,2708,862,842,2550,2856,616187,4.34,241,5559,643385,444236,690,261369,826471,2708,68
Delhi,South West Delhi,1555,570940,3722,1301,1301,2195,2931,473143,2.4,90,3750,582499,461372,792,253026,791057,2984,45
Goa,North Goa,2785,309583,2740,225,71,2854,2304,299790,2.68,151,5639,331790,277531,836,124099,485274,2710,32
Goa,South Goa,3208,356896,3370,9,0,2692,2213,310707,1.86,110,5900,350070,317467,907,129241,538362,2717,30
Gujarat,Gandhinagar,1405,354291,2269,0,0,3482,3909,252018,2.31,113,4887,326752,279482,855,128242,478067,5045,41
Gujarat,Ahmedabad,211,529088,2107,0,0,256,3983,311640,4.93,23,467,478635,361972,756,133145,707583,5208,11
Gujarat,Vadodara,1122,504664,3564,0,0,3402,5597,348714,3.89,176,4524,469505,383743,817,169603,683775,6933,52
Gujarat,Kheda,0,580404,2270,0,0,0,3727,329094,0.0,0,0,495737,413650,834,209853,699645,4721,0
Gujarat,Surendranagar,874,368628,2463,0,0,1552,4736,297848,4.29,104,2426,352698,313650,889,116250,550226,6352,49
Gujarat,Aravalli,1420,384709,1773,5,0,933,2295,159799,3.27,77,2353,280335,264074,942,150655,393853,2937,27
Gujarat,Banaskantha,613,924265,2624,3,0,1609,6716,321100,5.31,118,2222,686478,558642,814,320160,925205,6893,22
Gujarat,Mehsana,1844,706224,3612,0,0,3625,4125,422885,2.76,151,5469,588634,540341,918,285479,843630,4790,56
Gujarat,Patan,1540,353167,2153,143,0,4889,3368,241582,4.84,311,6429,309063,285608,924,142848,451901,3567,99
Gujarat,Sabarkantha,2200,467789,2182,0,0,2354,3058,238189,2.77,126,4554,371691,334160,899,170064,535914,3485,42
Gujarat,Dang,133,45130,162,0,0,268,324,29638,7.23,29,401,39946,34819,872,15086,59682,355,10
Gujarat,Navsari,137,462108,2361,0,0,509,3114,251189,5.26,34,646,358092,355133,992,190165,523132,3486,12
Gujarat,Surat,734,401470,2879,0,0,1727,6161,361774,7.27,179,2461,419151,344010,821,155727,607517,7435,41
Gujarat,Tapi,734,251707,1447,0,0,1359,2149,142536,4.63,97,2093,206655,187553,908,83811,310432,2508,33
Gujarat,Valsad,2005,474701,2919,395,0,4243,5481,333760,3.87,242,6248,453830,354508,781,215919,592542,5576,72
Gujarat,Devbhumi Dwaraka,1989,226963,2205,1,0,5370,3738,191266,2.05,151,7359,228294,189875,832,110064,308165,4060,58
Gujarat,Jamnagar,1684,288341,2171,0,0,2799,2946,191351,2.83,127,4483,263748,215889,819,107783,371909,3805,41
Gujarat,Kutch,1303,480466,3208,4,0,5765,6607,458568,4.7,332,7068,531400,407502,767,213589,725445,6792,81
Gujarat,Morbi,1155,233672,1876,164,161,2328,3351,171149,2.78,97,3483,216230,188537,872,84368,320453,4487,32
Gujarat,Porbandar,760,233463,1377,0,0,543,1827,129442,2.84,37,1303,187971,174883,930,107341,255564,1857,10
Gujarat,Rajkot,703,489471,3111,0,0,1330,4902,325567,6.74,137,2033,428681,386240,901,184753,630285,6475,32
Gujarat,Amreli,2365,432405,3185,0,0,3930,5174,194939,2.94,185,6295,320121,307143,959,171210,456134,6451,49
Gujarat,Bhavnagar,2715,411334,3427,959,0,4638,5871,285654,3.09,227,7353,371198,325701,877,153048,543940,6959,54
Gujarat,Botad,789,137525,1410,0,0,1693,3285,135627,4.35,108,2482,142851,130267,912,47956,225196,4404,21
Gujarat,Gir Somnath,2165,299642,2152,2,0,5124,4528,213696,2.62,191,7289,279699,233470,835,108117,405221,4512,47
Gujarat,Junagadh,507,381329,2367,0,0,3539,3968,185336,4.05,164,4046,291083,275505,946,159409,407256,4619,39
Gujarat,Anand,561,655271,2320,0,0,691,3288,316786,5.43,68,1252,510286,461641,905,235064,736993,4351,21
Gujarat,Bharuch,754,461416,2290,0,0,1955,4099,392377,4.1,111,2709,488030,365622,749,179143,674650,4585,26
Gujarat,Chhotaudepur,821,298960,1896,316,0,1446,3887,167313,3.66,83,2267,251548,214645,853,109497,356776,5213,33
Gujarat,Dahod,2026,605753,4844,284,0,1913,3953,220389,2.06,81,3939,420873,405139,963,282399,543743,4016,35
Gujarat,Mahisagar,317,386544,1906,38,0,3054,1715,157861,2.34,79,3371,283553,260756,920,149028,395377,1491,24
Gujarat,Narmada,351,204698,1101,46,0,804,1619,110328,3.9,45,1155,165841,149137,899,73033,241993,2178,12
Gujarat,Panchmahal,1381,467870,2087,6,0,3394,4027,244026,3.25,155,4775,382076,329707,863,175323,536573,4866,45
Haryana,Kurukshetra,1557,223301,809,0,0,1805,904,133590,1.43,48,3362,187561,169291,903,70702,286189,874,17
Haryana,Panchkula,1169,206575,1098,279,279,1981,1490,170672,3.49,110,3150,200930,176241,877,95041,282206,1434,25
Haryana,Gurgaon,4392,733674,3888,1191,1191,10022,8608,1014940,2.61,376,14414,1060067,688202,649,382509,1366105,6239,94
Haryana,Jhajjar,1778,219923,974,0,0,2582,1769,173203,3.21,140,4360,216837,176222,813,76047,317079,1628,43
Haryana,Kaithal,792,178298,600,0,0,1297,922,148027,4.36,91,2089,169738,156552,922,52973,273352,1043,18
Haryana,Hisar,906,266440,890,0,0,1422,1129,215976,3.52,82,2328,261077,221266,848,78498,403918,1168,206
Haryana,Rohtak,1305,225857,931,0,0,2405,1379,177392,2.7,100,3710,219189,183989,839,80117,323132,1516,26
Haryana,Ambala,739,425848,1309,0,0,1146,1602,335676,5.04,95,1885,401328,360025,897,202499,559025,1587,27
Haryana,Sirsa,1907,282828,717,0,0,2743,1013,164138,2.8,130,4650,234534,212352,905,86463,360503,1074,35
Haryana,Panipat,2066,209217,733,0,0,2348,875,167906,2.63,116,4414,214290,162750,759,72925,304198,851,28
Haryana,Fatehabad,1847,171790,763,88,0,2593,1142,144656,2.03,90,4440,165777,150634,909,54118,262328,1060,24
Haryana,Yamunanagar,2123,276081,825,0,0,3056,1108,182033,1.56,81,5179,245342,212687,867,89120,368994,1053,18
Haryana,Sonipat,913,354818,1351,0,0,1949,2430,272147,5.17,148,2862,344526,282336,819,138074,488891,2165,30
Haryana,Faridabad,4461,572448,2476,35,35,8714,5261,543562,1.78,235,13175,650358,465411,716,225083,890927,4899,64
Haryana,Bhiwani,758,234068,600,1,0,1105,896,172048,1.99,37,1863,214162,191882,896,70301,335815,907,13
Haryana,Charkhi Dadri,2214,173422,750,0,0,3070,1102,144823,1.63,86,5284,161979,156208,964,57385,260860,1209,17
Haryana,Rewari,2557,238769,929,44,44,2507,1296,163901,2.09,106,5064,227834,174767,767,87859,314811,1219,29
Haryana,Karnal,3985,353004,934,0,0,5569,1268,247912,1.95,186,9554,318615,282205,886,132059,468857,1219,54
Haryana,Jind,1055,194290,752,0,0,1458,1017,132716,1.87,47,2513,171309,155636,909,50285,276721,1124,14
Haryana,Nuh,293,59121,327,4,0,587,894,83168,5.68,50,880,90706,51547,568,16077,126212,975,15
Haryana,Mahendragarh,2416,226045,627,0,0,3076,926,152606,1.78,98,5492,200338,178242,890,70207,308444,786,29
Haryana,Palwal,382,200427,637,0,0,546,1297,157528,6.68,62,928,200471,157399,785,56412,301543,1233,27
Himachal Pradesh,Shimla,3549,382320,2921,3,0,4937,3890,226953,2.52,214,8486,313840,295314,941,153333,455940,4160,59
Himachal Pradesh,Solan,2082,237618,1748,19,0,4013,3059,202066,2.54,155,6095,256994,182634,711,85978,353706,3247,48
Himachal Pradesh,Lahaul Spiti,35,16437,46,0,0,311,206,13244,4.05,14,346,15767,13908,882,8005,21676,218,2
Himachal Pradesh,Kullu,1310,182378,1294,0,0,1634,1913,113564,3.6,106,2944,147181,148723,1010,71655,224287,2045,27
Himachal Pradesh,Sirmaur,1447,159917,1136,42,0,3792,2735,119789,3.45,181,5239,148443,131228,884,56880,222826,3030,41
Himachal Pradesh,Kangra,5279,683733,4652,0,0,6367,6611,373692,2.1,244,11646,495339,561848,1134,239761,817664,7192,67
Himachal Pradesh,Chamba,1265,184408,871,4,0,2228,1544,105587,3.35,117,3493,141940,147995,1043,60089,229906,1597,41
Himachal Pradesh,Mandi,3367,483511,3006,5,0,4420,4746,251050,2.86,223,7787,336799,397614,1181,186917,547644,5070,52
Himachal Pradesh,Kinnaur,303,47137,206,0,0,130,48,44927,6.24,27,433,51604,40445,784,21196,70868,53,4
Himachal Pradesh,Hamirpur,1325,288826,1249,0,0,2136,2138,112759,2.57,89,3461,180765,220723,1221,117257,284328,2214,22
Himachal Pradesh,Una,1330,273229,1388,0,0,2847,2930,138526,1.99,83,4177,200311,211329,1055,103857,307898,3127,23
Himachal Pradesh,Bilaspur,1292,215321,952,3,0,2117,1784,108279,2.96,101,3409,153112,170437,1113,81216,242384,1878,40
Jammu & Kashmir,Srinagar,3742,313721,2538,12914,0,1061,900,218112,5.14,247,4803,351170,180575,514,98652,433181,1944,52
Jammu & Kashmir,Kulgam,1907,167245,1205,192,0,1360,771,55405,8.05,263,3267,131744,90870,690,40477,182173,841,104
Jammu & Kashmir,Shopian,1281,96143,748,919,0,650,373,35118,6.68,129,1931,79043,52204,660,31587,99674,371,75
Jammu & Kashmir,Bandipore,745,123139,553,6193,0,528,341,39250,11.55,147,1273,100142,62231,621,30027,132362,359,50
Jammu & Kashmir,Anantnag,2608,297518,1576,15173,0,1539,760,95622,8.51,353,4147,232010,161060,694,71620,321520,815,95
Jammu & Kashmir,Baramulla,1682,351837,1103,1320,0,797,553,103239,3.67,91,2479,266192,188710,709,85828,369248,565,73
Jammu & Kashmir,Kupwara,3110,199289,2511,25077,0,2431,1494,121222,3.77,209,5541,192976,127489,661,43142,277369,2987,65
Jammu & Kashmir,Pulwama,935,204926,873,296,0,551,618,60643,2.29,34,1486,159268,106265,667,52983,212586,588,26
Jammu & Kashmir,Ganderbal,1090,102225,576,104,0,649,334,46744,3.51,61,1739,88650,60302,680,32479,116490,330,94
Jammu & Kashmir,Budgam,2038,242124,1477,6143,0,666,559,96464,5.03,136,2704,207211,131337,634,70734,267854,546,132
Jammu & Kashmir,Jammu,4184,601914,3825,0,0,2223,1896,279956,3.01,193,6407,492440,389247,790,259616,622254,1569,46
Jammu & Kashmir,Kishtwar,458,68348,378,1760,0,412,365,51241,8.05,70,870,68910,50658,735,22010,97579,388,42
Jammu & Kashmir,Doda,1123,131959,712,13520,0,1920,869,57146,3.97,121,3049,104302,84774,813,34473,154632,1184,40
Jammu & Kashmir,Udhampur,1420,186944,1739,17,0,1489,1524,135053,4.5,131,2909,170260,151685,891,58460,263537,2258,42
Jammu & Kashmir,Kathua,1349,211188,1290,410,0,497,614,97833,2.38,44,1846,167452,141523,845,60481,248540,830,95
Jammu & Kashmir,Ramban,1132,104926,704,2535,0,1108,663,75723,5.36,120,2240,108661,71965,662,36213,144436,880,93
Jammu & Kashmir,Samba,1027,131620,905,1,0,953,1191,68324,3.54,70,1980,113985,85911,754,47778,152166,1268,21
Jammu & Kashmir,Rajouri,669,194694,637,7392,0,1587,1407,131550,8.6,194,2256,182062,144143,792,45120,281124,1400,85
Jammu & Kashmir,Poonch,454,158002,497,8338,0,807,1665,80405,5.47,69,1261,134177,104197,777,30318,208089,1704,54
Jammu & Kashmir,Reasi,1206,98384,693,562,0,1948,991,84017,6.53,206,3154,107744,74635,693,27531,154870,1177,87
Jharkhand,Ranchi,4894,447089,4092,565,562,11244,7201,461376,2.06,332,16138,504202,404083,801,213807,694658,8056,85
Jharkhand,Koderma,1438,131106,1015,381,0,2942,2028,126329,3.65,160,4380,132893,124505,937,33738,223697,2244,36
Jharkhand,Bokaro,2917,280610,2503,194,0,5999,4189,238941,1.39,124,8916,301882,217568,721,119147,400404,5122,54
Jharkhand,Garhwa,665,155060,848,1060,0,1310,1607,145104,4.3,85,1975,169666,130443,769,50044,250120,2067,35
Jharkhand,Latehar,318,82881,369,1504,0,704,786,95231,1.76,18,1022,101741,76333,750,26938,151174,879,51
Jharkhand,Chatra,2041,127402,1540,5,0,4605,3461,106486,3.97,264,6646,126746,107100,845,35133,198755,4153,99
Jharkhand,Palamu,2205,308264,1712,127,0,3970,3181,209616,2.51,155,6175,283595,234183,826,88816,429064,3901,49
Jharkhand,East Singhbhum,5922,522576,5274,0,0,11184,4830,364778,1.72,294,17106,501800,385269,768,219515,667839,5732,80
Jharkhand,Seraikela Kharsawan,789,151974,954,5,0,1348,1643,124420,3.88,83,2137,162986,113373,696,50408,225986,1888,26
Jharkhand,Simdega,372,91981,407,2177,0,643,791,102235,18.23,185,1015,97977,96214,982,25193,169023,885,77
Jharkhand,Lohardaga,197,73335,216,173,0,376,450,71489,16.93,97,573,77736,67060,863,21830,122994,466,29
Jharkhand,Gumla,842,159443,650,619,0,1029,963,113270,6.36,119,1871,132318,140356,1061,41661,231052,1124,52
Jharkhand,Khunti,985,86837,523,426,0,579,644,85046,2.94,46,1564,91615,80239,876,31910,139973,687,26
Jharkhand,Deoghar,947,190586,1222,753,0,2249,2377,195256,5.13,164,3196,216266,169481,784,62397,323445,2890,50
Jharkhand,Ramgarh,1905,148925,1324,1,0,3791,2525,130188,1.3,74,5696,157572,121486,771,55349,223764,2841,39
Jharkhand,Hazaribagh,2621,254253,1912,421,0,6679,4157,250067,2.37,220,9300,274310,229886,838,88835,415485,4720,95
Jharkhand,Giridih,2139,270211,1736,134,0,5123,3781,264710,3.0,218,7262,284711,250105,878,75191,459730,4566,56
Jharkhand,Dhanbad,5952,409073,3959,4,0,8200,4618,269032,1.96,278,14152,391399,286588,732,162318,515787,5663,74
Jharkhand,Dumka,1686,186276,1150,261,0,2518,1979,145580,3.24,136,4204,170136,161685,950,51852,280004,2433,67
Jharkhand,Jamtara,1819,125122,1132,2492,0,4147,2285,106507,7.11,424,5966,127452,104144,817,37411,194218,2803,91
