state,district,today,Total doses til date,avgdaily,slots,paid slot,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses,male,female,gratio,fully,people,avg people,sites
Arunachal Pradesh,Changlang,213,34857,335,359,0,367,548,51185,5.17,30,580,48849,37183,761,14161,71881,603,13
Arunachal Pradesh,Kurung Kumey,19,4962,26,29,0,27,67,5643,8.7,4,46,5093,5409,1062,2625,7980,78,3
Arunachal Pradesh,Anjaw,64,5062,42,0,0,22,45,7631,4.65,4,86,6953,5739,825,2151,10542,43,2
Arunachal Pradesh,East Kameng,35,13024,99,0,0,25,37,11313,0.0,0,60,12826,11508,897,4833,19504,36,2
Arunachal Pradesh,Kamle,80,3012,29,20,0,38,38,3740,10.17,12,118,3901,2851,731,1149,5603,42,3
Arunachal Pradesh,Dibang Valley,0,1586,9,299,0,0,23,3280,0.0,0,0,3017,1849,613,1100,3766,29,2
Arunachal Pradesh,Tirap,89,12272,78,0,0,75,70,20481,9.76,16,164,18954,13793,728,4742,28011,73,5
Arunachal Pradesh,Kra Daadi,19,3090,33,0,0,24,28,3748,16.28,7,43,3604,3234,897,1363,5475,38,2
Arunachal Pradesh,West Kameng,91,24426,96,2,0,207,202,34514,20.81,62,298,32853,26072,794,12173,46767,192,9
Arunachal Pradesh,Lohit,101,12230,105,0,0,146,157,19757,5.26,13,247,17985,13992,778,5511,26476,166,6
Arunachal Pradesh,Tawang,13,13933,61,0,0,32,65,19773,33.33,15,45,18188,15506,853,7683,26023,63,2
Arunachal Pradesh,Lower Dibang Valley,26,14797,71,496,0,53,120,20877,26.58,21,79,19607,16063,819,7310,28364,117,7
Arunachal Pradesh,Lower Subansiri,52,13570,106,0,0,140,148,17222,14.58,28,192,16458,14332,871,6936,23856,145,7
Arunachal Pradesh,Lepa Rada,21,7727,25,0,0,78,35,9275,1.01,1,99,9577,7422,775,4406,12596,31,4
Arunachal Pradesh,Upper Siang,68,11511,48,0,0,136,103,10691,2.94,6,204,11820,10380,878,5492,16710,85,3
Arunachal Pradesh,Shi Yomi,30,3773,21,1,0,0,17,4366,0.0,0,30,4127,4012,972,1910,6229,19,2
Arunachal Pradesh,Namsai,99,27923,189,0,0,106,138,38124,7.32,15,205,35726,30318,849,10596,55451,159,8
Arunachal Pradesh,Siang,20,8370,45,0,0,32,55,8650,34.62,18,52,8984,8033,894,3724,13296,52,2
Arunachal Pradesh,West Siang,32,20199,64,81,0,74,87,22122,3.77,4,106,22560,19756,876,10891,31430,74,2
Arunachal Pradesh,Papum Pare,63,13566,73,0,0,233,129,21053,8.11,24,296,20888,13726,657,8072,26547,83,4
Arunachal Pradesh,Longding,12,8008,36,0,0,36,66,11288,4.17,2,48,12202,7094,581,2796,16500,49,2
Arunachal Pradesh,Upper Subansiri,56,15952,133,38,0,125,189,10865,10.5,19,181,14027,12786,912,5788,21029,209,5
Arunachal Pradesh,East Siang,176,27347,107,0,0,185,150,37745,8.03,29,361,33813,31269,925,14432,50660,83,9
Assam,Dibrugarh,352,272042,3582,0,0,459,4695,272834,3.58,29,811,285742,259066,907,105980,438896,6070,9
Assam,Sivasagar,2535,163250,2881,0,0,4319,4814,157973,1.98,136,6854,170089,151087,888,53651,267572,6670,35
Assam,Tinsukia,1768,189557,2147,5,0,2241,1251,177518,2.77,111,4009,193599,173415,896,60760,306315,1525,29
Assam,Baksa,817,97812,1027,12,0,1326,1772,95733,3.13,67,2143,106345,87159,820,33356,160189,2315,16
Assam,Barpeta,689,276024,1025,0,0,1824,2904,181417,3.46,87,2513,241017,216365,898,120660,336781,3758,17
Assam,Darrang,1592,132951,1410,0,0,1422,1541,111602,2.19,66,3014,131924,112596,853,43833,200720,2066,15
Assam,Kamrup Metropolitan,5197,508290,5645,151,151,5579,5318,645259,3.66,394,10776,646046,507303,785,225538,928011,6571,103
Assam,Kamrup Rural,2809,331637,4759,290,192,4408,6227,216243,2.4,173,7217,290004,257796,889,109629,438251,8161,44
Assam,Karbi-Anglong,978,73741,682,11,0,1502,937,74204,6.45,160,2480,82799,65134,787,31484,116461,1120,32
Assam,Nalbari,1257,118263,1652,0,0,1093,1186,86676,2.55,60,2350,110220,94690,859,39213,165726,1649,15
Assam,Golaghat,1728,194292,3487,0,0,3304,5451,227913,0.36,18,5032,226622,195522,863,58757,363448,7391,23
Assam,Jorhat,2725,220624,4406,0,0,3327,5866,202270,2.45,148,6052,223414,199415,893,77558,345336,8365,42
Assam,Morigaon,3088,150873,2665,101,0,5804,4877,150717,2.0,178,8892,155121,146437,944,40148,261442,6581,54
Assam,Nagaon,1683,293877,3910,0,0,2865,6006,283841,1.8,82,4548,299826,277815,927,98090,479628,7938,19
Assam,Bongaigaon,911,118959,1256,0,0,1202,1424,112216,2.7,57,2113,119953,111188,927,45246,185929,1932,13
Assam,Chirang,978,63704,760,91,0,1489,997,73561,2.15,53,2467,78679,58571,744,26596,110669,1294,15
Assam,Dhubri,8,156456,1282,0,0,12,1541,135051,0.0,0,20,158926,132540,834,60452,231055,1959,1
Assam,Goalpara,1541,115045,1589,0,0,2328,2132,129656,2.87,111,3869,128769,115852,900,40947,203754,2827,29
Assam,Kokrajhar,1119,97547,1117,0,0,1649,974,101959,1.88,52,2768,113389,86092,759,38074,161432,1253,16
Assam,Dhemaji,21,122432,1040,0,0,24,1374,128249,33.33,15,45,128160,122474,956,42079,208602,1699,2
Assam,Lakhimpur,350,186999,3180,0,0,338,4712,192473,4.65,32,688,199148,180280,905,57159,322313,6547,8
Assam,Sonitpur,1212,260185,2447,0,0,3194,6633,306533,2.59,114,4406,292539,274104,937,103181,463537,8908,37
Assam,Udalguri,1518,89902,1048,0,0,487,775,83653,2.74,55,2005,93073,80454,864,34611,138944,952,17
Assam,Cachar,751,235221,1891,0,0,996,1724,240761,4.75,83,1747,257695,218237,847,78933,397049,2261,20
Assam,Dima Hasao,244,42048,403,21,0,244,416,52308,14.75,72,488,55056,39272,713,18388,75968,509,12
Assam,Hailakandi,1159,103584,1198,3,0,44,1316,101199,8.06,97,1203,111422,93338,838,35619,169164,1755,18
Assam,Karimganj,886,128745,1269,0,0,1128,1522,126254,3.77,76,2014,143670,111298,775,46766,208233,1875,14
Bihar,Madhepura,2755,205814,1798,25468,0,3949,2605,154134,3.52,236,6704,189662,170216,897,51630,308318,3555,76
Bihar,Saharsa,2242,230280,2055,0,0,3234,2853,179762,2.63,144,5476,211863,198081,935,60896,349146,3707,79
Bihar,Supaul,2827,249414,2002,4,0,3472,1890,185633,2.24,141,6299,229012,205950,899,58124,376923,2579,36
Bihar,Purnia,2021,420320,2326,0,0,3545,4153,364642,4.92,274,5566,408793,375980,920,116423,668539,4720,68
Bihar,Araria,2832,285857,2638,11153,0,3746,3691,224129,2.46,162,6578,263198,246662,937,78910,431076,5127,41
Bihar,Katihar,3962,270265,2715,167,0,7450,4917,296897,2.26,258,11412,296832,270245,910,70955,496207,6519,79
Bihar,Kishanganj,1388,154087,1558,0,0,2706,2698,160014,5.52,226,4094,170330,143727,844,41402,272699,3623,161
Bihar,Aurangabad,2621,236436,1981,561,0,5489,3666,246912,1.59,129,8111,266717,216487,812,55425,427923,4789,43
Bihar,Arwal,2887,91390,1201,0,0,4653,2071,94405,1.72,130,7540,97131,88625,912,24313,161482,3000,52
Bihar,Gaya,3227,476232,3094,0,0,6946,6461,492828,1.45,147,10173,522586,446293,854,169170,799890,8526,59
Bihar,Kaimur,1715,167491,1168,0,0,3416,2204,139614,0.95,49,5131,171314,135730,792,37080,270025,2969,15
Bihar,Rohtas,3880,324974,4199,141,0,8225,8319,305081,0.78,95,12105,357045,272894,764,83690,546365,10910,58
Bihar,Bhagalpur,3093,437049,3461,0,0,6093,6064,454209,1.13,104,9186,476342,414771,871,137668,753590,7295,107
Bihar,Banka,1544,238302,1477,1649,0,3037,3111,216812,2.16,99,4581,237681,217344,914,61075,394039,3673,51
Bihar,Lakhisarai,2366,98465,1382,0,0,3949,2198,96263,0.87,55,6315,101543,93155,917,25654,169074,3037,54
Bihar,Munger,1550,183260,1927,4,0,3596,3537,184255,0.27,14,5146,199778,167653,839,51756,315759,4780,58
Bihar,Muzaffarpur,6350,507022,4491,31,0,11780,7866,529397,1.38,250,18130,566212,470041,830,156296,880123,10125,110
Bihar,Sheohar,1282,109468,731,0,0,1559,797,62927,2.08,59,2841,86772,85596,986,31068,141327,1057,28
Bihar,Sitamarhi,6033,336432,2354,0,0,7456,2941,245130,1.79,241,13489,302498,279000,922,86395,495167,4292,59
Bihar,Vaishali,3734,386958,2375,1092,0,6737,4104,293494,1.52,159,10471,366907,313402,854,100892,579560,5593,47
Bihar,Nalanda,3447,441116,3753,2775,0,5076,4281,350100,2.19,187,8523,412445,378633,918,137228,653988,5439,66
Bihar,Jehanabad,1042,137854,1706,0,0,2011,2687,128515,1.54,47,3053,139879,126425,904,43204,223165,3664,29
Bihar,Nawada,1314,232071,1494,0,0,2549,2726,188551,3.03,117,3863,225650,194897,864,65347,355275,3615,41
Bihar,Sheikhpura,945,80410,583,800,0,2155,1056,68130,1.94,60,3100,78253,70269,898,22635,125905,1397,61
Bihar,Darbhanga,6155,513505,5181,0,0,9866,7941,413556,1.62,259,16021,479450,447473,933,148296,778765,10605,96
Bihar,Madhubani,10229,489936,3195,0,0,16631,5265,391575,1.64,440,26860,446676,434699,973,130136,751375,5200,155
Bihar,Samastipur,6373,438665,2323,0,0,9949,3779,369139,2.01,328,16322,423603,384060,907,129997,677807,4766,116
Bihar,Patna,10453,1247639,11053,1170,229,25706,25571,1437068,1.05,380,36160,1510709,1173452,777,663284,2021423,23236,179
Bihar,Begusarai,3350,351558,3844,0,0,7413,7796,321406,0.53,57,10763,361128,311737,863,88928,584036,9924,14
Bihar,Bhojpur,3729,287129,3540,384,0,6263,5620,261619,1.08,108,9992,310852,237791,765,78620,470128,7718,41
Bihar,Buxar,2872,207343,1530,0,0,4877,3075,175075,1.43,111,7749,217502,164855,758,58431,323987,3445,39
Bihar,Khagaria,2644,159506,1541,0,0,4901,2515,138612,0.99,75,7545,154627,143442,928,42428,255690,3342,28
Bihar,Saran,5890,531457,4816,1,0,9879,9409,457150,1.24,195,15775,540689,447711,828,171863,816744,11420,61
Bihar,Siwan,4188,479773,3053,1,0,8735,5332,382033,1.37,177,12923,489443,372189,760,147506,714300,6171,70
Bihar,Gopalganj,2387,261825,1940,226,0,5036,3887,242577,1.44,107,7423,302890,201450,665,62923,441479,4710,28
Bihar,East Champaran,7489,530061,3737,0,0,9942,5798,511918,1.06,185,17435,594068,447560,753,139785,902194,5422,182
Bihar,West Champaran,4632,350642,4322,0,0,7449,6886,388769,1.4,169,12081,426102,313153,735,75067,664344,9700,70
Bihar,Jamui,1690,184387,1217,41,0,3277,2340,166749,2.68,133,4967,190580,160489,842,45816,305320,2945,60
Chandigarh,Chandigarh,2953,397096,3719,151,111,5686,6083,392259,2.33,201,8639,444182,345053,777,186231,603124,5627,69
Chhattisgarh,Raipur,4412,675108,4080,372,338,12160,10285,637412,4.45,738,16572,685910,626473,913,302728,1009792,10870,252
Chhattisgarh,Balod,2703,273720,1394,6796,0,4507,2260,131862,1.8,130,7210,190476,215047,1129,91600,313982,2411,69
Chhattisgarh,Baloda bazar,1930,260575,306,12112,0,3801,692,122500,2.43,139,5731,187683,195368,1041,68103,314972,620,86
Chhattisgarh,Balrampur,25,156413,111,2416,0,106,249,63427,14.5,19,131,114934,104882,913,34122,185718,159,20
Chhattisgarh,Bastar,2,185682,98,0,0,10,345,117226,66.67,8,12,153963,148917,967,56748,246160,286,2
Chhattisgarh,Bemetara,102,131404,57,175,0,258,142,57802,0.0,0,360,93541,95635,1022,33661,155545,30,158
Chhattisgarh,Bijapur,6,49186,12,70,0,8,114,50638,42.86,6,14,59886,39922,667,24993,74831,95,6
Chhattisgarh,Bilaspur,8405,469505,1329,5846,20,11963,2027,205180,2.27,462,20368,338354,336233,994,156285,518400,2058,207
Chhattisgarh,Dantewada,43,79638,71,407,0,307,216,54539,0.0,0,350,69077,65074,942,30614,103563,176,10
Chhattisgarh,Dhamtari,2337,256294,412,3688,0,4037,926,106284,2.13,136,6374,170713,191810,1124,79680,282898,952,95
Chhattisgarh,Durg,8379,554084,3392,35,0,11723,4591,222818,2.97,598,20102,391679,385130,983,218166,558736,4854,155
Chhattisgarh,Gariaband,656,130080,167,2257,0,1254,356,54104,0.0,0,1910,87983,96186,1093,32309,151875,378,27
Chhattisgarh,Janjgir-Champa,183,366781,218,18,0,1144,1255,139916,2.49,33,1327,251244,255416,1017,104590,402107,1216,17
Chhattisgarh,Jashpur,12,206040,53,20259,0,68,111,82214,0.0,0,80,134715,153500,1139,53434,234820,19,60
Chhattisgarh,Kanker,1,187557,51,11311,0,79,382,98545,0.0,0,80,146512,139571,953,62984,223118,234,31
Chhattisgarh,Kondagaon,69,128739,103,5978,0,424,377,58767,9.53,47,493,92065,95417,1036,28306,159200,360,40
Chhattisgarh,Korba,34,358418,85,332,0,344,552,124891,5.82,22,378,239491,243766,1018,98977,384332,70,24
Chhattisgarh,Koriya,66,142770,210,2377,0,255,395,62850,5.92,19,321,104423,101182,969,39698,165922,365,16
Chhattisgarh,Mahasamund,2355,386199,1311,6177,0,5172,2810,155431,1.1,83,7527,259506,282057,1087,124045,417585,3033,249
Chhattisgarh,Mungeli,1247,164806,227,2809,0,1735,359,46932,1.27,38,2982,102993,108732,1056,38125,173613,338,56
Chhattisgarh,Narayanpur,15,22368,20,0,0,47,56,20822,12.9,8,62,25084,18103,722,10863,32327,51,4
Chhattisgarh,Raigarh,310,602108,1153,197,0,1481,5462,393074,15.02,269,1791,501056,494005,986,202812,792370,6397,369
Chhattisgarh,Rajnandgaon,1433,446555,1995,1426,0,2833,3721,322270,5.72,244,4266,373630,395116,1058,138009,630816,3549,87
Chhattisgarh,Sukma,62,67314,56,79,0,90,185,65593,5.26,8,152,76730,56159,732,30753,102154,184,5
Chhattisgarh,Surajpur,117,198273,162,710,0,312,356,61457,14.22,61,429,130712,128979,987,41368,218362,230,33
Chhattisgarh,Surguja,55,292125,482,3561,0,314,1082,105619,11.11,41,369,195095,202595,1038,86836,310908,866,21
Chhattisgarh,Kawardha,1534,179530,443,3974,0,2165,873,102436,2.73,101,3699,141841,140082,988,51773,230193,678,25
Chhattisgarh,Gaurela Pendra Marwahi ,604,83422,100,2783,0,1001,253,32230,8.41,135,1605,55712,59922,1076,17168,98484,239,35
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,629,90236,576,0,0,2352,2190,258114,8.02,239,2981,243906,104385,428,34192,314158,2541,60
Dadra and Nagar Haveli and Daman and Diu,Daman,271,68223,280,0,0,921,652,154973,0.67,8,1192,146956,76176,518,28310,194886,681,4
Dadra and Nagar Haveli and Daman and Diu,Diu,75,22933,74,0,0,42,46,25364,11.11,13,117,24158,24129,999,11139,37158,36,3
Delhi,New Delhi,3027,463842,2159,95,95,3539,2516,360527,6.0,394,6566,488073,336178,689,262837,561532,1453,99
Delhi,Central Delhi,2454,514639,2390,2550,2439,1786,1536,502447,8.02,340,4240,612424,404464,660,256592,760494,1063,128
Delhi,West Delhi,6922,626192,2978,333,43,4500,2667,412638,2.96,338,11422,575894,462685,803,290669,748161,1914,128
Delhi,North West Delhi,4077,621054,2979,1074,438,4672,2791,515848,6.87,601,8749,626280,510381,815,306845,830057,1812,158
Delhi,South East Delhi,2228,447620,1992,501,501,2978,2352,510109,6.8,354,5206,569563,387978,681,246132,711597,1586,88
Delhi,East Delhi,2453,377176,2417,430,233,2623,1975,353430,4.61,234,5076,405242,325186,802,172065,558541,1309,89
Delhi,North Delhi,2608,364381,1940,451,0,1729,929,392818,15.52,673,4337,440286,316716,719,176197,581002,246,163
Delhi,North East Delhi,1460,291030,1139,1,0,1056,638,328156,4.13,104,2516,358698,260296,726,138618,480568,290,64
Delhi,Shahdara,3242,343600,1959,467,305,2913,1204,308979,3.82,235,6155,366572,285850,780,160353,492226,548,95
Delhi,South Delhi,3237,479742,2650,1303,1302,3311,2746,624896,4.76,312,6548,652924,451491,691,274445,830193,1844,108
Delhi,South West Delhi,7418,586806,4128,876,668,4274,2808,483819,1.95,228,11692,596989,473422,793,274900,795725,1872,141
Goa,North Goa,2006,315956,2473,302,141,2027,2327,306085,3.4,137,4033,338820,283168,836,128997,493044,2741,30
Goa,South Goa,2440,364960,3088,6,0,2302,2406,317582,2.49,118,4742,358112,324364,906,135506,547036,2999,30
Gujarat,Gandhinagar,3618,361519,2128,0,0,6533,3821,264390,1.17,119,10151,337040,288791,857,131614,494295,4850,41
Gujarat,Ahmedabad,4889,538681,2491,0,0,9443,4918,330644,1.94,278,14332,495487,373713,754,137063,732262,6382,96
Gujarat,Vadodara,4458,513074,2981,3,0,7759,5114,363161,2.73,333,12217,481620,394481,819,173896,702339,6132,104
Gujarat,Kheda,4264,588855,2479,15,0,7891,4361,344328,2.34,285,12155,509455,423614,832,213917,719266,5600,93
Gujarat,Surendranagar,3565,375846,2283,0,0,6991,4425,311984,2.69,284,10556,363568,324133,892,117926,569904,6075,69
Gujarat,Aravalli,2861,389910,1600,17,0,3545,2161,166838,2.72,174,6406,286908,269738,940,153634,403114,2780,54
Gujarat,Banaskantha,5984,935547,2854,7,0,14190,6509,345947,1.86,376,20174,706663,574580,813,328420,953074,6685,175
Gujarat,Mehsana,3845,713837,2987,0,0,4524,4004,432211,3.12,261,8369,597932,547982,916,294224,851824,4252,81
Gujarat,Patan,3480,359879,2029,288,0,5925,3828,253512,3.88,365,9405,319107,294205,922,147306,466085,4134,119
Gujarat,Sabarkantha,3727,474761,2286,11,0,5502,3248,248494,2.61,241,9229,380819,342305,899,174348,548907,3768,70
Gujarat,Dang,176,45433,141,0,0,401,296,30408,5.72,33,577,40578,35260,869,15326,60515,320,10
Gujarat,Navsari,2340,466307,1659,0,0,4321,3057,260198,2.84,189,6661,365163,361265,989,193589,532916,3432,64
Gujarat,Surat,4606,410309,2689,0,0,8560,5834,379858,2.92,384,13166,434088,355991,820,164278,625889,6345,94
Gujarat,Tapi,1829,255413,1396,0,0,2535,2058,147793,2.04,89,4371,211768,191403,904,86534,316672,2451,42
Gujarat,Valsad,5085,483722,2903,514,0,8120,5581,349031,3.14,415,13205,468751,363872,776,224004,608749,5742,110
Gujarat,Devbhumi Dwaraka,2332,231242,1826,11,0,2897,3214,196940,3.27,171,5229,233374,194748,834,114178,314004,3373,50
Gujarat,Jamnagar,2399,292887,1693,0,0,4347,2734,199858,1.84,124,6746,271118,221571,817,109915,382830,3494,42
Gujarat,Kutch,4544,488732,2713,44,44,11067,6747,479983,2.94,459,15611,549165,419414,764,220175,748540,6699,102
Gujarat,Morbi,3106,239284,1737,16,16,5732,3359,182210,2.4,212,8838,225290,196149,871,88890,332604,4084,50
Gujarat,Porbandar,1545,236352,1063,0,0,3094,1793,134411,2.18,101,4639,192024,178686,931,110670,260093,1789,35
Gujarat,Rajkot,4762,498913,2814,0,0,8107,4938,342664,3.04,391,12869,442562,398891,901,190443,651134,6233,94
Gujarat,Amreli,4083,439327,2710,0,0,6885,4622,206763,1.75,192,10968,329493,316517,961,173853,472237,5799,47
Gujarat,Bhavnagar,4912,418018,2719,683,0,9513,5038,299829,1.77,255,14425,381453,336301,882,159639,558208,5658,62
Gujarat,Botad,2350,142440,1462,0,0,5122,3334,146770,2.25,168,7472,150627,138549,920,51500,237710,4145,41
Gujarat,Gir Somnath,2893,305270,2129,0,0,6094,4469,224840,2.37,213,8987,288790,241148,835,110735,419375,4458,55
Gujarat,Junagadh,3293,387145,1997,0,0,5583,3744,195188,3.09,274,8876,298203,284049,953,162641,419692,4287,52
Gujarat,Anand,3933,663190,2380,0,0,6471,3741,329770,2.27,236,10404,521737,471087,903,239121,753839,4918,90
Gujarat,Bharuch,3033,467071,2009,102,86,7152,4258,405323,2.8,285,10185,498918,373332,748,183159,689235,4693,89
Gujarat,Chhotaudepur,4064,304745,1728,470,0,4537,2933,175528,2.55,220,8620,259116,221076,853,114043,366230,3688,57
Gujarat,Dahod,4844,613822,3129,300,0,5458,3193,229700,2.41,248,10302,430151,413236,961,290584,552938,3182,101
Gujarat,Mahisagar,2304,389799,1407,57,0,1588,1473,161310,1.49,58,3892,287191,263820,919,153028,398081,1123,38
Gujarat,Narmada,782,206408,720,56,0,2231,1380,114838,3.88,117,3013,169229,151967,898,76080,245166,1455,25
Gujarat,Panchmahal,2211,472506,1762,0,0,5052,3447,253580,1.36,99,7291,389889,336078,862,177294,548792,4242,54
Haryana,Kurukshetra,3426,230921,1532,0,0,3897,1716,141920,1.73,127,7323,195675,177122,905,77589,295252,1784,32
Haryana,Panchkula,1883,210819,1121,100,0,3904,1883,178947,3.51,203,5787,207326,182360,880,99212,290554,1810,45
Haryana,Gurgaon,3342,743116,2930,993,993,11466,8056,1040839,2.92,432,14808,1081383,702222,649,398632,1385323,6410,101
Haryana,Jhajjar,2689,226937,1408,0,0,4599,2495,185277,2.36,172,7288,227270,184875,813,82027,330187,2512,44
Haryana,Kaithal,2372,183593,978,4,0,4515,1669,157186,4.98,343,6887,177449,163291,920,57574,283205,1774,80
Haryana,Hisar,1271,272784,1556,0,0,1898,2206,225903,3.19,101,3169,270042,228571,846,84139,414548,2391,209
Haryana,Rohtak,3168,232791,1491,10,0,4491,2268,187703,3.93,301,7659,228366,192056,841,86403,334091,2414,68
Haryana,Ambala,2530,435492,2155,34,0,4925,3219,351070,2.48,185,7455,414335,372053,898,211711,574851,3278,47
Haryana,Sirsa,2801,289474,1337,0,0,4621,2103,175023,4.02,298,7422,243787,220627,905,93374,371123,2092,81
Haryana,Panipat,4165,216100,1452,0,0,6270,2093,178817,2.06,215,10435,224298,170528,760,80679,314238,1958,45
Haryana,Fatehabad,2415,176855,1098,0,0,3794,1690,152632,1.47,91,6209,173024,156426,904,58290,271197,1760,25
Haryana,Yamunanagar,4403,284513,1595,0,0,6732,2495,195226,1.84,205,11135,256718,222934,868,98365,381374,2294,47
Haryana,Sonipat,4091,361685,1627,95,0,8271,3557,287341,2.41,298,12362,357165,291755,817,147071,501955,3018,61
Haryana,Faridabad,2958,583591,2799,905,905,7061,6567,569238,2.11,211,10019,671943,480638,715,238314,914515,6075,51
Haryana,Bhiwani,1387,240229,1291,0,0,2417,2217,183236,2.79,106,3804,223375,200017,895,75600,347865,2398,23
Haryana,Charkhi Dadri,2298,178566,1128,0,0,3476,1830,153727,1.14,66,5774,169259,162975,963,63301,268992,1789,17
Haryana,Rewari,3295,243220,1177,4,4,4475,1715,170220,1.8,140,7770,234157,179213,765,93704,319736,1491,32
Haryana,Karnal,2979,363610,2220,0,0,5722,3527,265645,1.71,149,8701,333479,295674,887,143170,486085,3425,44
Haryana,Jind,2648,199325,945,1,0,4043,1508,140988,4.17,279,6691,178394,161857,907,55147,285166,1543,73
Haryana,Nuh,648,60655,369,1,0,1838,1183,87791,3.38,84,2486,94790,53618,566,17480,130966,1227,18
Haryana,Mahendragarh,2424,232846,1332,0,0,3021,1788,161615,1.74,95,5445,208680,185702,890,76746,317715,1836,27
Haryana,Palwal,1795,203327,699,0,0,3447,1584,164353,2.82,148,5242,206077,161517,784,58916,308764,1504,32
Himachal Pradesh,Shimla,934,389441,2688,0,0,1604,3787,237605,3.23,82,2538,323048,303875,941,159742,467304,4056,24
Himachal Pradesh,Solan,528,240907,1546,0,0,819,2789,207178,3.93,53,1347,261663,186366,712,88927,359158,2969,11
Himachal Pradesh,Lahaul Spiti,1,16532,34,0,0,43,137,13523,13.64,6,44,16047,14002,873,8083,21972,144,1
Himachal Pradesh,Kullu,626,185222,1138,0,0,1159,1672,117720,3.64,65,1785,150715,152185,1010,74079,228863,1815,16
Himachal Pradesh,Sirmaur,778,163547,1168,3,0,1332,2575,126898,3.32,70,2110,153760,136648,889,59474,230971,2903,22
Himachal Pradesh,Kangra,2737,698146,4884,1,0,3524,6294,392050,1.42,89,6261,510574,579366,1135,252203,837993,6961,36
Himachal Pradesh,Chamba,739,187208,950,2,0,1021,1768,111160,4.55,80,1760,146257,152048,1040,63135,235233,1774,38
Himachal Pradesh,Mandi,2832,492766,2871,1,0,3768,4011,263142,3.33,220,6600,346685,409071,1180,194968,560940,4341,47
Himachal Pradesh,Kinnaur,98,47633,201,0,0,60,76,45206,13.92,22,158,52095,40729,782,21679,71160,81,4
Himachal Pradesh,Hamirpur,446,291545,1153,0,0,577,1898,117147,2.64,27,1023,183896,224698,1222,119788,288904,1974,6
Himachal Pradesh,Una,1697,277276,1285,0,0,2833,2439,145453,2.43,110,4530,205479,217131,1057,107193,315536,2657,30
Himachal Pradesh,Bilaspur,508,217710,945,2,0,661,1439,111565,6.07,71,1169,156098,173124,1109,83374,245901,1537,17
Jammu & Kashmir,Srinagar,2230,320560,2980,20187,242,1307,1293,221830,6.87,243,3537,357328,184971,518,105642,436748,1950,60
Jammu & Kashmir,Kulgam,1266,171326,1572,648,0,1090,1025,58116,10.78,254,2356,135429,93977,694,44324,185118,1119,104
