state,district,today,Total doses til date,avgdaily,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses,male,female,gratio,fully,people,avg people,sites,avgf,dcon
Arunachal Pradesh,Longding,23,10025,21,66,59,16420,1.12,1,89,16245,10200,628,7248,19197,11,6,68,16388
Arunachal Pradesh,Upper Subansiri,16,20377,15,60,32,18635,11.11,10,90,20490,18516,904,14339,24673,5,3,41,20473
Arunachal Pradesh,East Siang,62,30308,17,501,132,59309,6.57,37,563,46182,43417,940,36153,53464,18,12,131,50395
Assam,Dibrugarh,1757,476521,552,4944,1548,787725,6.25,419,6701,634559,629530,992,363480,900766,279,93,1820,425274
Assam,Sivasagar,741,273712,262,1719,779,376959,7.32,180,2460,329999,320576,971,175203,475468,72,44,969,250608
Assam,Tinsukia,702,375578,186,2068,579,615174,10.83,300,2770,498501,492085,987,250246,740506,266,65,499,301344
Assam,Baksa,517,245917,146,1558,462,416625,13.73,285,2075,332758,329661,991,113478,549064,161,68,447,149920
Assam,Barpeta,2572,575316,778,6437,2028,872510,10.33,931,9009,722329,725312,1004,372905,1074921,1080,286,1725,330139
Assam,Darrang,992,294386,235,2319,583,430599,9.94,329,3311,366833,358049,976,151995,572990,347,78,471,192748
Assam,Kamrup Metropolitan,1753,740709,504,5055,1587,1302394,4.0,272,6808,1140120,902606,792,807954,1235149,307,71,1783,907583
Assam,Kamrup Rural,1317,603113,397,4920,1428,791761,6.46,403,6237,712753,681938,957,335540,1059334,676,99,1148,411673
Assam,Karbi-Anglong,601,125357,166,2028,571,220220,8.03,211,2629,181565,163961,903,83316,262261,384,68,352,112375
Assam,Nalbari,563,253017,118,1404,318,354014,8.29,163,1967,304013,302947,996,133762,473269,139,35,297,158768
Assam,Golaghat,250,347052,146,940,446,575810,0.0,0,1190,470989,451711,959,220435,702427,50,23,541,352720
Assam,Jorhat,346,367346,216,1019,628,506313,9.16,125,1365,440798,432730,982,229901,643758,85,35,759,323615
Assam,Morigaon,535,295647,279,1504,713,451712,11.33,231,2039,367259,380022,1035,163517,583842,195,57,797,242469
Assam,Nagaon,1809,602021,866,4222,2016,947863,6.78,409,6031,752276,797388,1060,372819,1177065,832,118,2050,451052
Assam,Bongaigaon,774,243248,220,2011,633,400168,11.31,315,2785,322900,320406,992,154805,488611,186,116,668,177728
Assam,Chirang,660,134330,166,1801,494,237064,20.28,499,2461,193655,177694,918,86963,284431,198,110,462,104356
Assam,Dhubri,1343,409620,345,4106,1038,705784,5.32,290,5450,565774,549489,971,190598,924806,697,123,686,222094
Assam,Goalpara,1352,287505,266,3529,720,520091,10.02,489,4881,402784,404666,1005,152812,654784,246,131,739,196559
Assam,Kokrajhar,879,242618,282,2501,832,417387,17.75,600,3380,338493,321441,950,129147,530858,535,120,579,155181
Assam,Dhemaji,462,218235,85,1326,235,364250,12.98,232,1788,285859,296531,1037,157250,425235,84,49,235,203933
Assam,Lakhimpur,631,364065,281,2044,868,539473,3.55,95,2675,451027,452380,1003,231239,672299,136,55,1012,307928
Assam,Sonitpur,1778,404833,461,4909,1278,696158,10.06,673,6687,542007,558821,1031,346381,754610,230,167,1509,439158
Assam,Udalguri,398,217833,73,1013,191,370291,8.43,119,1411,295498,292553,990,107515,480609,141,27,122,135963
Assam,Cachar,1663,553235,403,3702,901,874908,5.87,315,5365,724060,703896,972,367018,1061125,607,83,697,391153
Assam,Dima Hasao,280,60559,52,770,150,107887,10.48,110,1050,93998,74394,791,55756,112690,63,22,140,74591
Assam,Hailakandi,658,209461,121,1667,317,336571,9.68,225,2325,284239,261686,921,127402,418630,96,78,341,165470
Assam,Karimganj,828,310742,159,2590,495,532130,10.88,372,3418,419032,423741,1011,170786,672086,208,93,446,203283
Bihar,Madhepura,6905,446893,1110,14273,2338,668341,5.86,1241,21179,543407,571602,1052,200636,914598,1471,379,1977,302062
Bihar,Saharsa,9322,472354,2216,17501,4068,636035,2.16,584,27066,534339,573851,1074,262474,845915,2416,256,3867,336549
Bihar,Supaul,5201,546177,1165,9791,2154,724819,4.86,728,14992,616260,654465,1062,268311,1002685,1161,210,2156,371213
Bihar,Purnia,14509,867726,2498,47188,8000,1246408,1.85,1139,61711,1104078,1009471,914,632060,1482074,3686,536,6812,653285
Bihar,Araria,4763,596246,954,9754,1896,788062,4.29,623,14517,703167,680746,968,292378,1091930,931,227,1918,415531
Bihar,Katihar,7097,615422,1430,16844,3485,1040198,4.38,1049,23941,835251,820035,982,294948,1360672,2469,304,2446,480502
Bihar,Kishanganj,4385,351877,730,9949,1718,530964,5.04,723,14337,453865,428840,945,167265,715576,1115,176,1332,264004
Bihar,Aurangabad,6300,563112,1027,15463,2646,842261,2.5,545,21765,721082,683849,948,319233,1086140,956,245,2716,417201
Bihar,Arwal,1475,172208,247,3215,592,251306,3.4,160,4710,209537,213880,1021,84669,338845,159,51,680,151789
Bihar,Gaya,15936,942209,2817,38066,7082,1487898,3.92,2119,54121,1221673,1207841,989,603071,1827036,3294,592,6605,770032
Bihar,Kaimur,7081,402221,1176,9404,1806,560054,1.95,321,16489,501060,460937,920,191020,771255,1214,148,1767,255441
Bihar,Rohtas,11153,709673,1970,27506,5037,1079325,3.42,1322,38678,932346,856188,918,364272,1424726,2773,432,4234,530135
Bihar,Bhagalpur,16390,751008,2600,42922,6890,1207639,2.09,1251,59719,1010154,948176,939,539342,1419305,3133,547,6355,742572
Bihar,Banka,7363,485673,1349,16932,2968,692096,1.91,465,24405,580240,597281,1029,289309,888460,1615,143,2701,384548
Bihar,Lakhisarai,3618,226190,596,6570,1106,330315,2.57,262,10188,273201,283213,1037,111634,444871,565,143,1137,161479
Bihar,Munger,4365,355024,725,10223,1772,551795,2.21,322,14588,466853,439782,942,213312,693507,553,465,1944,303027
Bihar,Muzaffarpur,8251,1092456,1824,18818,4274,1676732,6.17,1671,27069,1365011,1403642,1028,590103,2179085,2030,580,4067,847305
Bihar,Sheohar,1886,186352,294,3315,574,199784,6.71,349,5201,186504,199570,1070,94260,291876,231,109,637,138467
Bihar,Sitamarhi,8240,794269,1721,15892,3442,983389,4.88,1177,24133,844749,932636,1104,333884,1443774,1712,422,3451,479020
Bihar,Vaishali,10064,840764,1804,23744,4412,1152647,5.33,1832,34368,983653,1009206,1026,390590,1602821,3356,512,2860,566947
Bihar,Nalanda,18089,863561,2876,27477,4561,1028409,1.99,911,45689,953502,938062,984,549602,1342368,2100,329,5337,640552
Bihar,Jehanabad,2600,260877,463,6081,1083,365813,3.79,329,8681,309842,316694,1022,147120,479570,413,140,1132,212848
Bihar,Nawada,6949,484499,1132,17096,2907,717826,3.74,900,24070,596168,605943,1016,218682,983643,2169,349,1870,348433
Bihar,Sheikhpura,1962,150091,340,4759,818,207715,1.03,69,6721,177975,179774,1010,79190,278616,399,113,758,122552
Bihar,Darbhanga,11764,1046969,2941,25646,6645,1385094,2.7,1013,37487,1144781,1286823,1124,622818,1809245,3375,425,6210,752174
Bihar,Madhubani,10644,1099417,1858,21603,3911,1378868,4.38,1412,32248,1118808,1358917,1215,561474,1916811,1865,415,3904,734419
Bihar,Samastipur,7704,928074,1324,20788,3671,1425911,3.06,904,29546,1131025,1222500,1081,453222,1900763,2198,398,2797,665489
Bihar,Patna,24293,2046240,5584,53715,13495,3387907,1.3,1023,78537,2942249,2490688,847,2089041,3345106,3868,352,15211,1942871
Bihar,Begusarai,12063,684855,1908,21666,3667,1069203,2.08,700,33730,862987,890748,1032,378426,1375632,1619,607,3955,560719
Bihar,Bhojpur,6741,633728,1268,15819,3095,901981,6.19,1410,22790,796496,738878,928,297672,1238037,1738,458,2624,450662
Bihar,Buxar,6008,467925,1041,13720,2537,657507,3.86,763,19767,580586,544629,938,253014,872418,1192,192,2386,318159
Bihar,Khagaria,2817,353671,515,7335,1381,550012,3.03,308,10152,436683,466778,1069,167473,736210,847,178,1049,247926
Bihar,Saran,14803,1016501,2857,33919,6863,1397497,3.03,1478,48732,1186936,1226398,1033,611108,1802890,2891,417,6828,772913
Bihar,Siwan,20085,941321,3622,29411,6509,1281843,2.99,1482,49498,1105822,1116701,1010,579409,1643755,2572,503,7559,699074
Bihar,Gopalganj,11008,643858,1953,16951,3613,955304,5.29,1480,27990,796310,802502,1008,374708,1224454,1803,341,3762,432199
Bihar,East Champaran,9646,1323053,2087,22563,5241,1945427,2.86,920,32210,1626491,1641205,1009,844076,2424404,1947,341,5381,885730
Bihar,West Champaran,7889,815607,1444,18150,3488,1271440,3.84,1001,26039,1068468,1018123,953,376990,1710057,1916,502,3016,645711
Bihar,Jamui,6380,371048,1028,17443,2843,556088,3.26,777,23823,466035,460933,989,179588,747548,2016,330,1854,296311
Chandigarh,Chandigarh,874,536531,527,3530,2348,892293,4.22,186,4404,816689,611914,749,509465,919359,535,61,2339,587081
Chhattisgarh,Raipur,1727,861386,716,8358,3515,1408494,5.6,565,10085,1185641,1083996,914,827621,1442259,896,200,3334,976943
Chhattisgarh,Balod,1359,374830,807,4269,2818,380949,4.3,242,5628,356856,398798,1118,250014,505765,1184,105,2440,308415
Chhattisgarh,Baloda bazar,4573,353838,932,12419,2548,375454,2.7,458,16992,363365,365863,1007,180913,548379,1974,164,1505,310882
Chhattisgarh,Balrampur,679,191438,454,1896,1130,160905,15.73,405,2575,184313,167995,911,88950,263393,960,188,623,185425
Chhattisgarh,Bastar,751,246240,449,2215,1275,307091,13.28,394,2966,276035,277206,1004,161765,391566,933,154,791,245928
Chhattisgarh,Bemetara,3406,225196,599,8069,1449,241545,0.31,35,11475,228257,238415,1045,114969,351772,1358,142,689,155344
Chhattisgarh,Bijapur,47,59773,63,209,262,79301,17.19,44,256,78615,60438,769,42353,96721,229,60,95,74667
Chhattisgarh,Bilaspur,3650,653189,1828,6232,2865,706250,5.75,568,9882,684261,674979,986,441729,917710,1531,245,3161,505613
Chhattisgarh,Dantewada,66,96766,56,250,216,117482,13.92,44,316,107801,106414,987,73486,140762,87,64,185,102829
Chhattisgarh,Dhamtari,1546,345388,522,5711,2093,337240,4.45,323,7257,322317,360214,1118,208835,473793,1064,155,1551,278317
Chhattisgarh,Durg,2394,705045,722,7937,2507,682229,6.28,649,10331,689051,698052,1013,484338,902936,1508,146,1721,543441
Chhattisgarh,Gariaband,694,175452,288,2172,913,174136,1.19,34,2866,167658,181892,1085,86887,262701,659,102,542,150042
Chhattisgarh,Janjgir-Champa,2363,521174,888,6181,2320,551637,3.82,326,8544,540851,531852,983,271265,801546,1876,186,1331,397119
Chhattisgarh,Jashpur,1221,288932,654,2166,1070,269651,12.19,413,3387,270302,288210,1066,161021,397562,732,282,992,234804
Chhattisgarh,Kanker,1271,245923,497,4297,1617,271846,2.01,112,5568,259984,257736,991,151747,366022,1122,226,993,222404
Chhattisgarh,Kondagaon,709,173064,537,2012,1462,202069,23.48,639,2721,185355,189728,1024,86155,288978,1123,159,875,158024
Chhattisgarh,Korba,1643,448684,429,4849,1300,379202,5.36,348,6492,416986,410794,985,244810,583076,755,184,974,384160
Chhattisgarh,Koriya,660,211990,342,1913,919,240530,12.71,327,2573,227227,225248,991,118522,333998,776,106,485,165302
Chhattisgarh,Mahasamund,2445,505557,941,5341,2070,504146,1.59,124,7786,489445,520136,1063,328567,681136,518,267,2493,406178
Chhattisgarh,Mungeli,909,205128,216,2871,665,135716,1.85,70,3780,165710,175112,1057,92445,248399,459,81,421,171774
Chhattisgarh,Narayanpur,54,27536,67,117,166,36500,5.26,9,171,35152,28881,822,17118,46918,157,7,75,32213
Chhattisgarh,Raigarh,3281,813864,2213,6532,3483,934079,8.43,827,9813,886144,861577,972,782654,965289,195,371,5500,778988
Chhattisgarh,Rajnandgaon,3517,637426,1523,11612,5017,803177,4.9,741,15129,694077,746363,1075,478069,962534,2015,235,4524,620866
Chhattisgarh,Sukma,315,89628,239,723,476,102180,4.05,42,1038,105504,86277,818,71538,120270,276,15,438,101763
Chhattisgarh,Surajpur,786,271447,550,2051,1292,243345,15.97,453,2837,261827,252888,966,141312,373480,1029,156,812,217571
Chhattisgarh,Surguja,1564,392590,1226,2032,1488,248508,10.68,384,3596,316828,324188,1023,232709,408389,1092,166,1621,309521
Chhattisgarh,Kawardha,727,245875,304,2094,910,251677,4.57,129,2821,250033,247447,990,141095,356457,567,29,647,227101
Chhattisgarh,Gaurela Pendra Marwahi ,462,111614,263,1256,767,112323,11.18,192,1718,109056,114851,1053,69976,153961,413,60,617,97454
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,347,116364,163,2630,1335,435978,6.15,183,2977,387203,165059,426,166590,385752,189,46,1309,305352
Dadra and Nagar Haveli and Daman and Diu,Daman,223,84949,94,1335,628,289715,0.77,12,1558,248910,125639,505,143620,231044,122,4,598,192084
Dadra and Nagar Haveli and Daman and Diu,Diu,47,26506,33,121,76,41859,7.14,12,168,33908,34440,1016,29683,38682,6,3,102,37055
Delhi,New Delhi,1072,583811,593,4939,2805,877989,5.31,319,6011,869919,591570,680,579857,881943,926,100,2472,556666
Delhi,Central Delhi,1607,686096,877,6303,3555,1085530,4.55,360,7910,1105740,665484,602,610243,1161383,1495,135,2937,757719
Delhi,West Delhi,2341,860753,1321,8978,5598,1237503,2.57,291,11319,1194662,903030,756,765110,1333146,2574,130,4344,742227
Delhi,North West Delhi,2259,876473,1300,8817,5536,1480809,4.73,524,11076,1324506,1032046,779,793201,1564081,2542,151,4293,824372
Delhi,South East Delhi,2097,644606,1274,8821,5793,1300179,3.68,402,10918,1161244,782954,674,711065,1233720,2221,120,4845,707271
Delhi,East Delhi,1466,545417,850,6557,4147,1017900,4.08,327,8023,890272,672585,755,582411,980906,1540,114,3457,555114
Delhi,North Delhi,1686,565357,867,6844,3901,1164326,5.51,470,8530,1026586,702583,684,519367,1210316,2076,143,2691,580146
Delhi,North East Delhi,1462,426674,786,6498,3438,804047,3.14,250,7960,694222,536063,772,364239,866482,1981,83,2242,479499
Delhi,Shahdara,1311,493691,729,4864,2946,871810,4.94,305,6175,776142,588882,759,494258,871243,1260,109,2415,490549
Delhi,South Delhi,1222,635753,730,5243,3513,1265384,5.8,375,6465,1119769,780910,697,698450,1202687,1298,107,2945,826471
Delhi,South West Delhi,2136,838494,1299,9181,6002,1433370,1.79,203,11317,1260253,1010953,802,804552,1467312,2539,182,4762,791057
Goa,North Goa,1094,411992,648,3129,2084,564529,2.3,97,4223,542874,433555,799,382657,593864,385,25,2347,485274
Goa,South Goa,1021,474552,599,3340,2256,627275,2.5,109,4361,593359,508354,857,446917,654910,404,27,2451,538362
Gujarat,Gandhinagar,4089,559239,1003,8741,2247,689877,4.36,560,12830,674821,574110,851,442508,806608,496,148,2753,478067
Gujarat,Ahmedabad,4280,966414,3580,8906,6591,986445,3.67,484,13186,1102327,850234,771,697274,1255585,1636,135,8535,707585
Gujarat,Vadodara,7300,857645,2363,14005,4591,916187,3.59,765,21305,956164,817376,855,675936,1097896,907,213,6046,683775
Gujarat,Kheda,6657,1073931,4059,13025,7324,1113611,3.44,678,19682,1162486,1024735,882,757879,1429663,2316,176,9066,699645
Gujarat,Surendranagar,4329,705154,2837,9025,6496,956156,1.92,256,13354,878923,782135,890,580063,1081247,2355,67,6977,550226
Gujarat,Aravalli,1390,615492,888,3673,2128,572996,9.62,487,5063,608792,579483,952,472916,715572,202,150,2813,393863
Gujarat,Banaskantha,2212,1649959,994,9882,4136,1498373,7.41,896,12094,1709593,1438155,841,1034305,2114027,864,251,4266,925205
Gujarat,Mehsana,3424,1043625,2357,6756,4215,1129881,8.84,900,10180,1133325,1039860,918,783167,1390339,1231,249,5340,843631
Gujarat,Patan,1820,602764,991,4407,2378,712032,11.13,693,6227,676008,638624,945,470384,844412,484,316,2885,451917
Gujarat,Sabarkantha,2177,777148,1245,4879,2587,739487,5.87,414,7056,786856,729527,927,523960,992675,475,126,3357,535914
Gujarat,Dang,1411,92293,545,3307,1295,112127,0.68,32,4718,110386,94027,852,54784,149636,1564,10,275,59697
Gujarat,Navsari,1869,748504,1170,5070,2825,794381,6.93,481,6939,778595,764076,981,598246,944639,528,118,3466,523132
Gujarat,Surat,2115,626127,967,6276,2753,1013774,5.23,439,8391,937555,702120,749,483082,1156819,780,115,2940,607547
Gujarat,Tapi,4802,404811,1695,7038,2630,374909,1.69,200,11840,407107,372520,915,258734,520986,774,45,3551,310432
Gujarat,Valsad,2644,756082,1101,10093,4292,1102409,5.21,663,12737,1072088,785978,733,637706,1220785,789,181,4604,592586
Gujarat,Devbhumi Dwaraka,1246,319754,753,2876,2009,447802,10.14,418,4122,411236,356201,866,273465,494091,1303,138,1458,308175
Gujarat,Jamnagar,3521,439153,1238,5194,2382,521271,2.7,235,8715,530996,429310,808,325214,635210,1408,64,2211,371910
Gujarat,Kutch,2928,746266,763,9382,2609,1257924,9.42,1160,12310,1137873,865999,761,605453,1398737,711,309,2661,725446
Gujarat,Morbi,1307,365324,1079,3830,3354,558869,12.13,623,5137,518440,405606,782,270662,653531,1981,152,2453,320453
Gujarat,Porbandar,615,310787,315,1204,735,342469,16.55,301,1819,335223,317923,948,236153,417103,241,73,809,255564
Gujarat,Rajkot,2062,703176,1178,5105,3002,889667,10.65,763,7167,858539,734045,855,525488,1067355,964,258,3216,630285
Gujarat,Amreli,3048,707776,1745,6124,3832,692807,5.32,488,9172,713751,686632,962,484535,916048,993,125,4583,456140
Gujarat,Bhavnagar,4080,756447,2384,11315,7189,1034440,4.25,655,15395,957407,833227,870,586355,1204532,2271,184,7302,544040
Gujarat,Botad,983,233861,554,2559,1463,346412,6.72,238,3542,300399,279806,931,203713,376560,153,61,1863,225315
Gujarat,Gir Somnath,670,509094,517,2115,2012,635518,8.44,235,2785,599822,544430,908,336366,808246,1413,62,1116,405255
Gujarat,Junagadh,3498,667074,2237,10991,6965,865371,1.66,241,14489,807708,724483,897,470681,1061764,586,78,8615,407256
Gujarat,Anand,3204,1132344,2144,6828,4712,1144612,5.76,578,10032,1185741,1090863,920,852280,1424676,1056,198,5800,736999
Gujarat,Bharuch,2615,730370,2028,5944,4149,1037618,5.74,491,8559,1028743,738934,718,588629,1179359,1859,125,4318,674650
Gujarat,Chhotaudepur,1573,507929,1241,4640,3388,507459,3.81,237,6213,542723,472492,871,381310,634078,277,56,4352,356781
Gujarat,Dahod,341,900947,380,2330,2589,1157282,9.7,259,2671,1065939,992010,931,560468,1497761,153,52,2815,543743
Gujarat,Mahisagar,475,622538,401,2914,2359,626781,5.34,181,3389,654445,594679,909,433824,815495,27,46,2733,395377
Gujarat,Narmada,912,339588,437,2410,1056,332331,2.65,88,3322,351699,320117,910,259615,412304,133,29,1360,242010
Gujarat,Panchmahal,1385,780449,944,4043,3105,870468,5.2,282,5428,896189,754446,842,555262,1095655,813,58,3236,536574
Haryana,Kurukshetra,945,382531,582,2495,1576,451918,5.81,200,3440,426889,407443,954,231908,602541,1008,49,1149,286215
Haryana,Panchkula,638,289615,395,1233,968,423246,4.22,79,1871,381089,331624,870,259816,453045,224,30,1139,282206
Haryana,Gurgaon,1717,1009853,1241,11343,10159,2402666,4.9,640,13060,2100034,1311574,625,1269181,2143338,5851,140,5549,1366204
Haryana,Jhajjar,1626,371898,1252,2698,2692,552992,4.3,186,4324,515437,409308,794,257154,667736,1439,61,2504,317120
Haryana,Kaithal,1259,337436,548,2655,1274,462542,11.14,436,3914,402321,397565,988,194463,605515,753,97,1069,273352
Haryana,Hisar,1137,529872,592,2989,1634,762242,17.79,734,4126,667265,624653,936,309287,982827,925,221,1301,403918
Haryana,Rohtak,2220,394548,1812,4522,3641,527275,6.64,448,6742,495994,425686,858,273690,648133,3148,106,2305,323132
Haryana,Ambala,2110,630449,1284,3625,2076,763227,3.57,205,5735,738272,655112,887,526863,866813,487,53,2872,559027
Haryana,Sirsa,1095,482924,682,2328,1509,559513,17.15,587,3423,544558,497677,914,264267,778170,996,148,1195,360550
Haryana,Panipat,1284,385976,797,3525,2187,675192,4.8,231,4809,612244,448547,733,248467,812701,1540,52,1443,304200
Haryana,Fatehabad,396,316985,254,1158,706,443182,15.83,246,1554,391664,368401,941,189143,571024,302,50,658,262420
Haryana,Yamunanagar,1291,486150,568,3730,1711,640377,5.76,289,5021,610201,516152,846,308650,817877,838,68,1440,368994
Haryana,Sonipat,1458,545650,1213,4177,3107,797261,5.59,315,5635,748687,593999,793,372883,970028,1892,76,2428,488893
Haryana,Faridabad,4033,882437,6421,7811,7788,1489042,2.16,256,11844,1380737,990194,717,744586,1626893,1547,64,12661,891011
Haryana,Bhiwani,804,432293,977,1930,1926,566591,10.46,286,2734,513065,485616,946,269812,729072,916,140,1986,335817
Haryana,Charkhi Dadri,465,270795,399,1647,1241,332213,6.53,138,2112,308857,294046,952,240282,362726,211,34,1429,260863
Haryana,Rewari,520,379514,826,1700,1964,541026,5.86,130,2220,510980,409309,801,277155,643385,856,28,1934,314865
Haryana,Karnal,2670,592712,1064,4570,2436,799716,5.25,380,7240,724191,667992,922,406942,985486,1160,120,2340,468913
Haryana,Jind,1246,389730,1078,2455,2237,497216,12.67,469,3701,447899,438917,980,209197,677749,1871,153,1444,276725
Haryana,Nuh,921,132634,466,1938,1004,272108,5.28,151,2859,252984,151659,599,70682,334060,1164,47,305,126213
Haryana,Mahendragarh,717,376907,656,1349,1452,436542,5.03,104,2066,416221,397023,954,246000,567449,681,26,1427,308446
Haryana,Palwal,602,333113,458,1681,1327,464357,13.89,317,2283,435293,362017,832,202698,594772,799,79,986,301569
Himachal Pradesh,Shimla,484,477641,231,2911,1425,556551,6.92,235,3395,558585,475410,851,359626,674566,157,77,1499,455940
Himachal Pradesh,Solan,453,349305,251,2488,1319,645819,6.09,179,2941,602140,392794,652,306320,688804,124,49,1445,353706
Himachal Pradesh,Lahaul Spiti,38,19526,9,144,45,32745,4.4,8,182,31361,20899,666,20397,31874,3,3,50,21676
Himachal Pradesh,Kullu,413,239689,411,1864,974,294808,9.35,213,2277,280018,254371,908,185019,349478,125,43,1259,224287
Himachal Pradesh,Sirmaur,953,241358,439,2200,979,351483,8.15,257,3153,323521,269221,832,171556,421285,124,67,1294,222826
Himachal Pradesh,Kangra,1537,950190,736,5200,2403,895965,9.81,661,6739,875980,969690,1107,667105,1179050,173,162,2966,817667
Himachal Pradesh,Chamba,601,250523,357,2211,1254,279788,6.69,188,2812,260992,269203,1031,168639,361672,144,52,1466,229906
