state,district,today,Total doses til date,avgdaily,slots,paid slot,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses,male,female,gratio,fully,people,avg people,sites
Assam,Karbi-Anglong,635,75210,687,9,0,1572,1130,77231,4.67,103,2207,85110,67319,791,32328,120113,1362,22
Assam,Nalbari,626,118834,1604,0,0,698,1279,87400,1.21,16,1324,110850,95355,860,39635,166599,1766,6
Assam,Golaghat,0,194558,2139,0,0,0,3499,228281,0.0,0,0,227006,195772,862,58851,363988,4743,0
Assam,Jorhat,4450,225724,3427,22,0,6683,4339,209482,3.12,347,11133,229496,205643,896,80004,355202,6257,72
Assam,Morigaon,2272,155621,2348,21,0,4307,4255,159542,3.36,221,6579,162329,152802,941,41463,273700,5801,52
Assam,Nagaon,3544,300780,3279,0,0,592,3759,285413,3.72,154,4136,304240,281876,926,105934,480259,4715,35
Assam,Bongaigaon,1764,122138,1710,0,0,3055,2134,117180,2.93,141,4819,124160,115121,927,46460,192858,2921,31
Assam,Chirang,0,63540,716,17,0,0,966,73659,0.0,0,0,78645,58539,744,26599,110600,1228,1
Assam,Dhubri,13,158669,1390,0,0,7,1506,136994,0.0,0,20,161244,134378,833,62236,233427,1917,1
Assam,Goalpara,511,115876,1485,0,0,1001,2127,131348,2.51,38,1512,130042,117103,901,41370,205854,2808,13
Assam,Kokrajhar,0,97504,1022,0,0,0,916,102002,0.0,0,0,113368,86113,760,38108,161398,1166,0
Assam,Dhemaji,319,124261,1156,20,0,438,1583,130627,3.04,23,757,130166,124675,958,43427,211461,1954,5
Assam,Lakhimpur,50,188928,1987,144,144,37,2956,195300,3.45,3,87,201553,182630,906,58037,326191,4097,2
Assam,Sonitpur,3943,264847,2327,47,36,10206,6259,318544,2.48,351,14149,301219,282096,937,103581,479810,8428,84
Assam,Udalguri,2316,92247,1377,0,0,5016,1476,88722,2.02,148,7332,96922,84019,867,35531,145438,1865,39
Assam,Cachar,555,238664,1784,16,16,801,1831,244614,4.72,64,1356,261550,221678,848,81234,402044,2432,18
Assam,Dima Hasao,138,42507,294,49,0,180,351,52940,22.64,72,318,55670,39745,714,18669,76778,436,12
Assam,Hailakandi,112,105252,1204,0,0,249,1426,104378,2.49,9,361,113956,95651,839,36340,173290,1875,2
Assam,Karimganj,120,130478,1209,0,0,243,1337,128669,7.44,27,363,146013,113103,775,47808,211339,1634,5
Bihar,Madhepura,5612,212001,2231,115207,0,8471,3266,163384,2.61,367,14083,196638,178674,909,54004,321381,4524,125
Bihar,Saharsa,3452,234342,2484,0,0,5370,3604,186620,1.56,138,8822,217261,203603,937,62788,358174,4740,115
Bihar,Supaul,2824,253181,2106,4,0,3917,2378,190700,1.62,109,6741,233507,210288,901,60292,383589,3239,35
Bihar,Purnia,2854,425846,2336,0,0,5609,4482,376440,2.42,205,8475,418067,384022,919,119439,682847,5243,77
Bihar,Araria,5154,293061,3308,22704,0,7221,4560,233960,1.66,205,12375,271853,255038,938,82183,444838,6397,55
Bihar,Katihar,4463,275198,2658,0,0,9738,5133,307379,2.25,319,14201,305350,277139,908,72589,509988,6793,85
Bihar,Kishanganj,1783,156667,1614,0,0,3848,2907,165431,3.89,219,5631,175234,146821,838,42289,279809,3925,158
Bihar,Aurangabad,1587,242061,2363,1437,0,3201,4592,258549,3.17,152,4788,275874,224582,814,57053,443557,6086,44
Bihar,Arwal,1668,95199,1483,242,0,2853,2547,100854,0.86,39,4521,102173,93839,918,24902,171151,3749,58
Bihar,Gaya,1608,479837,2834,0,0,3871,5978,500962,3.3,181,5479,528904,451711,854,170119,810680,7939,72
Bihar,Kaimur,1351,171567,1585,0,0,2877,3093,147953,1.7,72,4228,178128,141327,793,38369,281151,4171,17
Bihar,Rohtas,3098,334212,4563,118,0,6633,9051,323169,0.5,49,9731,372262,285000,766,86766,570615,11937,56
Bihar,Bhagalpur,4775,443175,3816,0,0,8804,6798,465723,1.09,148,13582,485846,422907,870,141355,767543,8295,113
Bihar,Banka,1487,241115,1691,2791,0,3170,3520,222822,2.43,113,4657,242426,221421,913,63197,400740,4105,58
Bihar,Lakhisarai,3383,103790,1859,0,0,4948,2906,103634,0.95,79,8331,107671,99719,926,27775,179649,4077,52
Bihar,Munger,1437,185509,1838,11,0,3602,3623,189576,0.22,11,5039,203843,171157,840,52475,322610,4864,62
Bihar,Muzaffarpur,7251,519913,5313,0,0,14001,9813,554482,1.73,367,21253,586102,488120,833,160896,913499,12872,131
Bihar,Sheohar,2004,111533,876,0,0,2523,1030,65555,2.05,93,4527,88718,88343,996,32158,144930,1383,50
Bihar,Sitamarhi,10335,347663,3786,0,0,12914,4746,259252,1.98,461,23249,314122,292728,932,90376,516539,7072,110
Bihar,Vaishali,4321,397725,3566,782,0,7534,6235,312156,1.73,205,11855,381732,327996,859,105132,604749,8504,70
Bihar,Nalanda,3180,446137,3642,2875,0,5087,4294,357797,1.97,163,8267,419002,384792,918,140597,663337,5431,66
Bihar,Jehanabad,2483,141426,1822,831,0,4265,2925,134402,3.59,242,6748,144555,131205,908,44428,231400,4039,91
Bihar,Nawada,2905,236310,1649,747,0,5573,3083,196924,2.97,252,8478,231906,201251,868,67001,366233,4102,86
Bihar,Sheikhpura,1473,82958,786,2895,0,2927,1514,73171,1.59,70,4400,82338,73773,896,23438,132691,2021,65
Bihar,Darbhanga,7158,528313,6299,0,0,12537,10040,438013,1.35,265,19695,497495,468689,942,153446,812880,13663,107
Bihar,Madhubani,7261,506561,5328,0,0,11715,8792,419114,1.18,224,18976,466461,459070,984,147071,778604,8534,82
Bihar,Samastipur,6886,452963,4087,0,0,12902,7002,395296,1.27,252,19788,444106,404001,910,137116,711143,8921,128
Bihar,Patna,11783,1269507,11796,552,272,28266,27540,1488265,1.17,468,40052,1548590,1208609,780,683867,2073905,25793,171
Bihar,Begusarai,3296,360091,3966,0,0,7063,8382,339739,0.97,101,10359,374562,325164,868,92515,607315,10672,23
Bihar,Bhojpur,5291,298375,4642,471,0,9070,7526,280852,0.97,139,14361,326804,252306,772,83430,495797,10281,61
Bihar,Buxar,3702,213747,1997,0,0,6292,3887,186176,0.92,92,9998,226378,173480,766,60834,339089,4603,46
Bihar,Khagaria,2827,166194,2067,0,0,5798,3820,152272,1.33,115,8625,164146,154267,940,44183,274283,5122,34
Bihar,Saran,4533,542215,5548,52,0,8877,10785,477168,1.64,220,13410,556452,462716,832,177652,841731,13199,69
Bihar,Siwan,4312,488850,3635,1,0,10165,6686,403566,0.77,111,14479,506455,385775,762,151546,740870,8027,34
Bihar,Gopalganj,2655,265497,2001,63,0,5368,4275,250742,1.94,156,8024,310298,205874,663,65207,451032,5181,33
Bihar,East Champaran,6482,543477,4949,0,0,9421,7861,531189,1.24,197,15903,612302,462007,755,149195,925471,8080,158
Bihar,West Champaran,4328,356364,4106,0,0,7915,6804,399493,1.61,197,12243,435301,320399,736,77016,678841,9608,70
Bihar,Jamui,1950,187083,1280,20,0,3782,2509,172068,2.93,168,5732,194794,164288,843,46984,312167,3202,66
Chandigarh,Chandigarh,3747,404661,3411,175,175,8350,6878,412483,2.01,243,12097,460085,356936,776,195162,621982,6438,70
Chhattisgarh,Raipur,4439,682628,4526,165,165,19052,12411,665196,2.21,519,23491,704876,642808,912,314904,1032920,12194,270
Chhattisgarh,Balod,54,274088,1403,0,0,196,2198,132760,0.0,0,250,191106,215683,1129,91786,315062,2415,2
Chhattisgarh,Baloda bazar,1439,264048,791,7515,0,2816,1670,129509,3.17,135,4255,193490,200042,1034,71009,322548,1693,73
Chhattisgarh,Balrampur,100,156588,77,9441,0,268,260,63998,19.57,72,368,115399,105163,911,34435,186151,150,79
Chhattisgarh,Bastar,751,187557,295,2730,0,1422,658,120765,10.91,237,2173,156859,151430,965,58467,249855,655,61
Chhattisgarh,Bemetara,1665,136179,739,549,0,2491,1123,64672,0.82,34,4156,99584,101235,1017,37025,163826,1213,159
Chhattisgarh,Bijapur,143,49332,27,668,0,275,131,51019,10.05,42,418,60175,40160,667,25156,75195,117,53
Chhattisgarh,Bilaspur,502,472264,1644,1541,75,972,2544,210148,4.48,66,1474,342419,339894,993,158722,523690,2663,29
Chhattisgarh,Dantewada,155,80016,104,778,0,465,348,55697,1.61,10,620,69786,65900,944,31151,104562,295,29
Chhattisgarh,Dhamtari,277,257370,514,600,0,562,1049,108369,2.5,21,839,172430,193254,1121,80489,285250,1123,15
Chhattisgarh,Durg,390,555546,3595,0,0,659,4985,225624,2.96,31,1049,394311,386766,981,219504,561666,5268,8
Chhattisgarh,Gariaband,416,131321,306,2288,0,1080,698,57003,0.27,4,1496,90265,98045,1086,33347,154977,748,36
Chhattisgarh,Janjgir-Champa,3700,375804,1498,1304,0,5105,2901,151535,2.21,195,8805,262298,265000,1010,112532,414807,3016,185
Chhattisgarh,Jashpur,1605,207680,268,28405,0,3330,596,85857,5.37,265,4935,137645,155853,1132,55186,238351,513,222
Chhattisgarh,Kanker,902,189975,372,41675,0,1768,994,103531,0.75,20,2670,150443,143043,951,64981,228525,950,116
Chhattisgarh,Kondagaon,60,128884,72,6959,0,467,357,59770,6.26,33,527,92719,95911,1034,28498,160156,335,36
Chhattisgarh,Korba,1304,363627,789,3531,0,1987,1473,132543,5.44,179,3291,246710,249406,1011,104662,391508,1059,97
Chhattisgarh,Koriya,787,143623,204,11730,0,940,423,64318,4.23,73,1727,105674,102251,968,40703,167238,340,32
Chhattisgarh,Mahasamund,143,388377,1502,800,0,439,3261,160825,3.09,18,582,263493,285641,1084,125840,423362,3508,12
Chhattisgarh,Mungeli,822,167021,509,459,0,1305,781,50337,1.08,23,2127,105761,111584,1055,40187,177171,792,46
Chhattisgarh,Narayanpur,11,22381,14,319,0,128,51,20997,0.72,1,139,25210,18165,721,10894,32484,44,4
Chhattisgarh,Raigarh,3205,608061,1575,1338,0,6507,6800,414990,5.85,568,9712,514669,508260,988,207815,815236,7607,395
Chhattisgarh,Rajnandgaon,2016,450073,1828,1239,0,4366,3729,330234,4.98,318,6382,379641,400586,1055,141366,638941,3533,106
Chhattisgarh,Sukma,16,67403,38,119,0,94,145,65942,0.0,0,110,76974,56353,732,30781,102564,138,6
Chhattisgarh,Surajpur,430,198709,181,1159,0,744,474,62671,15.84,186,1174,131687,129654,985,42047,219333,313,85
Chhattisgarh,Surguja,691,292909,324,12886,0,1086,840,107134,13.11,233,1777,196356,203633,1037,87649,312394,620,121
Chhattisgarh,Kawardha,498,181464,622,2797,0,862,1218,106294,5.15,70,1360,144961,142754,985,53482,234276,1117,17
Chhattisgarh,Gaurela Pendra Marwahi ,275,84152,191,2398,0,498,393,33879,12.55,97,773,57083,60929,1067,17853,100178,402,25
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,700,91626,602,0,0,3122,2295,263664,6.49,248,3822,248436,106794,430,34669,320621,2696,64
Dadra and Nagar Haveli and Daman and Diu,Daman,309,68861,268,0,0,1166,770,157200,1.02,15,1475,148934,77062,517,28833,197228,820,4
Dadra and Nagar Haveli and Daman and Diu,Diu,42,23054,63,0,0,67,47,25482,0.92,1,109,24272,24254,999,11268,37268,40,3
Delhi,New Delhi,2340,468098,2004,357,140,4034,3433,371174,5.11,326,6374,496977,342171,689,270743,568529,2029,83
Delhi,Central Delhi,2867,519588,2268,3743,2520,3027,675,499361,7.4,436,5894,613345,405408,661,264476,754473,-200,132
Delhi,West Delhi,4584,635274,3705,223,54,5520,3255,421453,3.03,306,10104,585809,470661,803,305102,751625,1721,130
Delhi,North West Delhi,3884,628218,3029,785,207,7329,4023,528898,5.15,577,11213,637580,519291,814,320144,836972,2202,154
Delhi,South East Delhi,2473,451746,1816,1067,885,5810,2934,519194,3.59,297,8283,577354,393397,681,254726,716214,1599,84
Delhi,East Delhi,2637,381759,2049,186,186,5966,3002,364372,2.29,197,8603,414568,331382,799,181496,564635,1666,88
Delhi,North Delhi,2432,368722,1828,343,0,2182,976,394316,14.0,646,4614,443570,319270,720,183181,579857,6,164
Delhi,North East Delhi,1170,293194,1022,0,0,1354,548,328449,3.41,86,2524,359807,261642,727,142386,479257,11,64
Delhi,Shahdara,2362,347875,1817,470,52,2985,1431,312151,4.54,243,5347,370484,289385,781,167756,492270,369,94
Delhi,South Delhi,3028,484910,2414,1766,1709,5286,3382,636005,3.8,316,8314,662414,458272,692,284906,836009,1759,103
Delhi,South West Delhi,5371,596107,3957,1278,1197,6405,3866,496776,1.73,204,11776,609135,483534,794,289982,802901,2153,129
Goa,North Goa,2315,320776,2238,137,86,3148,2345,311971,2.32,127,5463,344616,288077,836,132775,499972,2820,28
Goa,South Goa,2661,370411,2678,8,0,3699,2505,323943,2.04,130,6360,364497,329790,905,139621,554733,3106,31
Gujarat,Gandhinagar,1343,364970,1969,0,0,3591,4036,273263,2.35,116,4934,343566,294588,857,133339,504894,5003,42
Gujarat,Ahmedabad,1959,543877,2583,0,0,4010,5192,341248,2.53,151,5969,504653,380346,754,139208,745917,6754,69
Gujarat,Vadodara,2310,519375,2838,1,0,4453,5208,375292,3.36,227,6763,491140,403389,821,177079,717588,6169,66
Gujarat,Kheda,2436,593689,2333,3,0,4894,4490,354936,2.86,210,7330,518278,430230,830,216410,732215,5675,68
Gujarat,Surendranagar,1748,380378,2131,0,0,3838,4302,321804,4.37,244,5586,370901,331152,893,119167,583015,5889,67
Gujarat,Aravalli,1221,393098,1612,3,0,1861,2185,171734,3.5,108,3082,291249,273478,939,155465,409367,2805,29
Gujarat,Banaskantha,3471,942687,3159,10,0,8502,7472,363547,2.73,327,11973,720933,585047,812,334576,971658,7715,123
Gujarat,Mehsana,2414,720090,2643,0,0,5783,4581,443905,2.48,203,8197,607479,556377,916,299623,864372,4833,82
Gujarat,Patan,2219,365211,2136,162,0,4963,4389,264495,4.43,318,7182,327782,301843,921,149974,479732,4878,107
Gujarat,Sabarkantha,1418,478649,2163,0,0,2995,3420,256052,1.73,77,4453,386888,347679,899,175874,558827,4066,40
Gujarat,Dang,158,45765,129,0,0,389,299,31192,7.86,43,547,41231,35723,866,15546,61411,329,10
Gujarat,Navsari,2097,470896,1519,0,0,3750,3270,268929,2.79,163,5847,372386,367358,986,198717,541108,3515,61
Gujarat,Surat,2016,416010,2559,0,0,4851,5656,392530,3.98,273,6867,444471,363978,819,168651,639889,5993,74
Gujarat,Tapi,1475,258079,1277,0,0,2500,2070,152853,3.14,125,3975,216040,194856,902,88602,322330,2431,45
Gujarat,Valsad,3157,491113,2971,686,0,8105,6201,364881,3.27,368,11262,482936,372915,772,230828,625166,6418,108
Gujarat,Devbhumi Dwaraka,1720,235351,1733,12,0,2136,3166,202451,3.22,124,3856,238503,199237,835,116840,320962,3358,39
Gujarat,Jamnagar,1448,296296,1506,0,0,5239,3581,211406,1.69,113,6687,279394,228251,817,113389,394313,4110,33
Gujarat,Kutch,2098,494311,2582,1,1,5960,6903,494717,4.37,352,8058,560777,428112,763,223611,765417,6924,83
Gujarat,Morbi,1182,242586,1702,13,12,2510,3485,189343,3.2,118,3692,231069,200803,869,90876,341053,4125,37
Gujarat,Porbandar,389,238093,920,0,0,1337,1877,138776,3.13,54,1726,195260,181554,930,111832,265037,2024,14
Gujarat,Rajkot,1853,504757,2661,0,0,4226,5244,355555,4.79,291,6079,452339,407847,902,192554,667758,6585,80
Gujarat,Amreli,2100,444507,2590,0,0,3977,4632,216458,2.68,163,6077,337072,323812,961,176555,484410,5711,38
Gujarat,Bhavnagar,2410,423531,2470,852,0,5692,5015,312252,2.94,238,8102,390661,345026,883,163107,572676,5581,58
Gujarat,Botad,1571,146162,1504,0,0,3313,3411,155119,3.19,156,4884,156581,144664,924,53343,247938,4101,41
Gujarat,Gir Somnath,1711,309502,2086,0,0,3885,4462,234386,2.93,164,5596,296315,247399,835,112165,431723,5208,43
Gujarat,Junagadh,790,390874,1757,0,0,2524,3689,202766,5.31,176,3314,303819,289739,954,165098,428542,4059,39
Gujarat,Anand,2442,668352,2269,0,0,3592,3822,338437,3.08,186,6034,529119,477531,903,244389,762400,4619,64
Gujarat,Bharuch,1670,471035,1793,41,0,4969,4387,415996,2.88,191,6639,507596,379282,747,186891,700140,4797,62
Gujarat,Chhotaudepur,1158,309465,1893,287,0,1856,2744,182135,4.18,126,3014,265215,226302,853,118354,373246,3191,42
Gujarat,Dahod,1564,620198,2864,86,0,3435,3474,238562,2.18,109,5001,438371,420252,959,295873,562887,3497,66
Gujarat,Mahisagar,183,392465,1266,11,0,2212,1666,165036,1.46,35,2395,290565,266836,918,157242,400259,1042,19
Gujarat,Narmada,876,208378,692,41,0,1171,1443,118262,3.08,63,2047,172230,154360,896,77538,249102,1438,21
Gujarat,Panchmahal,1348,476560,1751,14,0,3857,3738,263157,3.17,165,5205,397216,342381,862,179194,560523,4569,47
Haryana,Kurukshetra,1524,235591,1985,0,0,2140,2328,148005,2.07,76,3664,201261,182291,906,81533,302063,2539,15
Haryana,Panchkula,1312,214091,1328,0,0,2977,2334,184195,2.35,101,4289,211512,186693,883,102513,295773,2284,31
Haryana,Gurgaon,5621,752967,3590,244,244,19784,11340,1078688,2.11,535,25405,1109945,721352,650,417397,1414258,8636,136
Haryana,Jhajjar,1610,232166,2070,0,0,2489,3347,193122,2.22,91,4099,234091,191126,816,85619,339669,3773,28
Haryana,Kaithal,1133,186517,1326,0,0,2214,2169,161688,3.38,113,3347,181127,167039,922,60065,288140,2332,32
Haryana,Hisar,1377,280484,2561,0,0,2811,3751,237724,0.76,32,4188,280663,237467,846,90262,427946,4191,43
Haryana,Rohtak,278,235560,1755,0,0,786,2786,192695,4.32,46,1064,232565,195617,841,89301,338954,2899,10
Haryana,Ambala,3112,442362,2579,0,0,5885,4051,361802,2.03,183,8997,423189,380788,900,218683,585481,4061,40
Haryana,Sirsa,704,291833,1573,18,0,1277,2467,178503,3.48,69,1981,246975,223278,904,95948,374388,2416,44
Haryana,Panipat,766,217848,1558,0,0,2080,2434,182472,1.55,44,2846,227410,172817,760,83149,317171,2183,9
Haryana,Fatehabad,5434,183664,2038,0,0,8234,3021,162619,0.97,132,13668,181772,164474,905,63516,282767,3380,31
Haryana,Yamunanagar,0,287946,2044,0,0,0,3017,199654,0.0,0,0,260744,226768,870,101810,385790,2839,0
Haryana,Sonipat,1965,367558,2217,7,0,4798,4816,299604,2.77,187,6763,367302,299751,816,153801,513361,4206,38
Haryana,Faridabad,4277,590683,3340,1032,1032,12249,7673,586543,1.66,274,16526,685830,491143,716,247589,929637,7025,73
Haryana,Bhiwani,1975,246965,2191,8,0,3770,3783,194810,1.31,75,5745,232875,208826,897,80933,360842,4197,19
Haryana,Charkhi Dadri,1238,181672,1496,0,0,1908,2338,158106,1.72,54,3146,173153,166564,962,65434,274344,2421,10
Haryana,Rewari,1954,247269,1592,0,0,4383,2662,179709,2.41,153,6337,242450,184450,761,98557,328421,2323,33
Haryana,Karnal,2466,370697,3165,321,0,5023,5063,277267,1.48,111,7489,343302,304558,887,150296,497668,4978,32
Haryana,Jind,1446,204403,1619,0,0,2222,2493,148533,3.33,122,3668,184983,167891,908,59710,293226,2607,24
Haryana,Nuh,103,61258,377,178,0,527,1048,89118,3.17,20,630,96295,54042,561,18038,132338,1085,9
Haryana,Mahendragarh,2387,237302,1952,0,0,3305,2593,167687,1.37,78,5692,214255,190649,890,81083,323906,2686,30
Haryana,Palwal,283,204759,706,0,0,954,1495,166963,3.48,43,1237,208271,163365,784,60202,311520,1556,31
Himachal Pradesh,Shimla,3179,395331,2365,40,0,5013,3494,246477,2.78,228,8192,330488,311196,942,164909,476899,3764,72
Himachal Pradesh,Solan,3268,244687,1311,177,0,6785,2439,215065,2.36,237,10053,267960,191732,716,92163,367589,2611,62
Himachal Pradesh,Lahaul Spiti,90,16630,33,0,0,216,116,13742,4.58,14,306,16296,14070,863,8139,22233,126,3
Himachal Pradesh,Kullu,490,186448,769,0,0,1110,1129,119836,2.5,40,1600,152479,153762,1008,75092,231192,1245,13
Himachal Pradesh,Sirmaur,1034,165495,1004,0,0,2309,2160,131120,2.6,87,3343,156756,139820,892,60769,235846,2482,21
Himachal Pradesh,Kangra,8935,715023,5224,1,0,12404,6672,414029,1.83,391,21339,528030,600752,1138,265706,863346,7547,114
Himachal Pradesh,Chamba,745,188546,771,2,0,1614,1527,114045,4.28,101,2359,148283,154243,1040,64263,238328,1536,40
Himachal Pradesh,Mandi,3582,499903,2823,6,0,5529,3824,273395,2.95,269,9111,354651,418493,1180,200984,572314,4202,68
Himachal Pradesh,Kinnaur,0,47805,139,0,0,0,68,45276,0.0,0,0,52229,40837,782,21850,71231,72,0
Himachal Pradesh,Hamirpur,2021,295194,1099,0,0,4106,1940,124203,2.66,163,6127,188490,230806,1224,123164,296233,2020,35
Himachal Pradesh,Una,2310,281381,1355,0,0,4400,2460,152898,2.83,190,6710,210959,223198,1058,110405,323874,2728,47
Himachal Pradesh,Bilaspur,1444,220640,944,14,0,1876,1329,115462,4.82,160,3320,159572,176476,1106,85963,250139,1431,40
Jammu & Kashmir,Srinagar,2335,325832,2755,17503,240,2304,1366,225910,6.06,281,4639,362736,188915,521,110367,441375,1787,64
Jammu & Kashmir,Kulgam,358,172718,1165,1187,0,123,815,58998,12.27,59,481,136706,94974,695,45681,186035,875,103
