state,district,today,Total doses til date,avgdaily,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses,male,female,gratio,fully,people,avg people,sites,avgf,dcon
Bihar,Kaimur,131,429977,805,405,1697,611161,6.12,34,556,538071,502767,934,235336,805802,776,56,1726,343454
Bihar,Rohtas,920,770622,1255,2425,3069,1214418,7.62,255,3345,1024062,960463,938,480405,1504635,1625,281,2699,673227
Bihar,Bhagalpur,183,812191,1024,655,2739,1353852,6.21,52,838,1109717,1055975,952,662760,1503283,1493,494,2269,894035
Bihar,Banka,236,528881,1143,707,2427,776770,9.23,87,943,639565,665812,1041,361814,943837,1614,37,1956,487527
Bihar,Lakhisarai,76,242824,363,238,839,364371,14.65,46,314,296616,310480,1047,142466,464729,479,132,723,221035
Bihar,Munger,1542,385259,1216,4131,2777,611228,1.71,97,5673,511529,484761,948,277021,719466,1818,277,2174,382065
Bihar,Muzaffarpur,554,1170368,2286,1663,4939,1840572,11.41,253,2217,1472846,1537492,1044,742242,2268698,2618,163,4607,1067700
Bihar,Sheohar,13,196804,424,75,931,220117,36.36,32,88,199613,217237,1088,113649,303272,424,12,930,169238
Bihar,Sitamarhi,1421,865793,2021,2371,3625,1100028,11.55,438,3792,921879,1043638,1132,445459,1520362,1824,218,3821,722754
Bihar,Vaishali,376,897999,926,1084,2285,1270442,7.53,110,1460,1065813,1102005,1034,490596,1677845,1128,138,2082,785921
Bihar,Nalanda,260,918253,918,883,2129,1131021,19.76,226,1144,1031092,1017729,987,648344,1400930,1334,248,1712,769782
Bihar,Jehanabad,138,285118,692,352,1415,410410,6.12,30,490,341028,354337,1039,194322,501206,465,23,1641,282961
Bihar,Nawada,1553,554527,3369,2775,3174,819425,6.28,272,4328,672515,701187,1043,288821,1085131,3851,153,2691,487326
Bihar,Sheikhpura,65,159478,286,260,668,228598,1.54,5,325,191579,196435,1025,99146,288930,295,12,658,166526
Bihar,Darbhanga,3831,1127903,3327,7864,7157,1548248,4.67,551,11799,1245217,1430417,1149,777184,1898967,4636,376,5848,977344
Bihar,Madhubani,2524,1180407,3023,5284,5981,1527573,4.25,332,7808,1209931,1497433,1238,717327,1990653,2747,115,6257,948197
Bihar,Samastipur,1018,997324,2118,3052,5246,1592683,6.14,250,4070,1231423,1358058,1103,583848,2006159,2610,200,4753,963863
Bihar,Patna,1756,2161176,2169,5939,6498,3684820,6.17,475,7695,3152775,2691916,854,2412769,3433227,1764,256,6902,2510147
Bihar,Begusarai,246,740689,849,832,2473,1189777,17.81,192,1078,941882,988232,1049,492042,1438424,1346,242,1976,713926
Bihar,Bhojpur,257,684815,1219,784,2681,1008279,17.2,179,1041,869625,823095,946,395488,1297606,1379,92,2521,596080
Bihar,Buxar,652,508327,1001,1683,2466,742271,23.34,545,2335,638047,612313,960,337336,913262,996,179,2471,412175
Bihar,Khagaria,364,384616,615,1201,1737,625885,6.71,105,1565,483788,526460,1088,231021,779480,763,188,1589,366765
Bihar,Saran,1037,1090391,2108,2805,4932,1552826,14.26,548,3842,1283035,1359446,1060,760420,1882797,2705,271,4335,1034080
Bihar,Siwan,1161,992690,1474,3026,3526,1392464,8.19,343,4187,1176706,1207729,1026,708516,1676638,1030,166,3970,908868
Bihar,Gopalganj,234,705017,1690,1159,4457,1092969,11.99,167,1393,882398,915176,1037,501736,1296250,2114,140,4033,535391
Bihar,East Champaran,2321,1411986,2381,6109,5941,2137319,4.98,420,8430,1755984,1792496,1021,1039884,2509421,1899,226,6422,1182584
Bihar,West Champaran,845,883597,2775,1611,6519,1420969,9.12,224,2456,1167210,1136861,974,498682,1805884,4199,468,5095,811747
Bihar,Jamui,99,402193,411,344,1058,627818,12.87,57,443,512667,517164,1009,226198,803813,680,52,788,385107
Chandigarh,Chandigarh,667,547142,360,2906,1555,937786,3.83,137,3573,848209,636491,750,557239,927689,266,48,1648,733579
Chhattisgarh,Raipur,3,895642,366,9,1743,1588576,66.67,8,12,1297594,1186352,914,924242,1559976,395,7,1714,1156518
Chhattisgarh,Balod,0,389991,147,0,538,422545,0.0,0,0,384348,428050,1114,273820,538716,254,0,430,340468
Chhattisgarh,Baloda bazar,0,386411,77,10,234,443926,0.0,0,10,412844,417418,1011,212359,617978,165,1,145,346166
Chhattisgarh,Balrampur,387,219154,491,1139,1103,207957,18.61,284,1526,222001,205074,924,116256,310855,994,175,600,194776
Chhattisgarh,Bastar,149,267251,134,621,485,359404,18.18,140,770,310793,315759,1016,180823,445832,308,91,311,269727
Chhattisgarh,Bemetara,0,252796,30,0,99,286370,0.0,0,0,263282,275802,1048,133287,405879,74,0,55,178460
Chhattisgarh,Bijapur,15,61604,17,51,50,86253,21.21,14,66,82776,65059,786,44427,103430,33,32,34,79453
Chhattisgarh,Bilaspur,4,751521,2701,17,2773,831836,42.86,9,21,794114,789011,994,546362,1036995,1129,9,4344,576150
Chhattisgarh,Dantewada,11,105579,253,54,347,136282,7.69,5,65,120746,121083,1003,82957,158904,115,5,485,111700
Chhattisgarh,Dhamtari,0,364466,39,0,95,370825,0.0,0,0,347495,387694,1116,225225,510066,41,3,93,310503
Chhattisgarh,Durg,69,739969,126,224,492,800819,5.8,17,293,764066,776539,1016,527624,1013164,177,6,441,612155
Chhattisgarh,Gariaband,0,189105,74,0,277,205883,0.0,0,0,190628,204315,1072,100132,294856,187,14,164,167276
Chhattisgarh,Janjgir-Champa,0,567627,617,0,1427,657305,0.0,0,0,615268,609536,991,321861,903071,1244,0,799,449745
Chhattisgarh,Jashpur,740,321746,1389,1517,2664,324681,8.99,203,2257,312723,333624,1067,195048,451379,2240,257,1812,261734
Chhattisgarh,Kanker,48,264063,258,126,903,319654,9.2,16,174,292509,291151,995,174341,409376,661,135,500,245262
Chhattisgarh,Kondagaon,285,189300,268,596,578,234358,39.61,349,881,209018,214586,1027,102974,320684,462,127,384,170183
Chhattisgarh,Korba,510,489374,504,1839,1192,458333,8.13,191,2349,476099,471483,990,292476,655231,837,125,859,418071
Chhattisgarh,Koriya,170,229588,203,998,895,279062,8.73,102,1168,255680,252922,989,129869,378781,807,36,291,182023
Chhattisgarh,Mahasamund,4140,595610,3422,2762,1850,601524,1.85,128,6902,580389,616607,1062,457671,739463,184,221,5087,462204
Chhattisgarh,Mungeli,0,223180,211,0,554,172228,0.0,0,0,191567,203814,1064,111210,284198,431,0,333,194402
Chhattisgarh,Narayanpur,0,33338,608,0,566,45406,0.0,0,0,42248,36493,864,23851,54893,419,3,755,34817
Chhattisgarh,Raigarh,12855,930751,3840,7849,4519,1162379,2.1,435,20705,1058591,1034269,977,1017844,1075286,247,349,8111,900766
Chhattisgarh,Rajnandgaon,150,678190,365,523,1305,891843,15.9,107,673,756651,813192,1075,537059,1032974,671,63,999,684394
Chhattisgarh,Sukma,13,95971,46,102,159,121343,4.35,5,115,118131,99153,839,82108,135206,99,17,106,106266
Chhattisgarh,Surajpur,572,303357,395,1071,703,286333,18.08,297,1643,299679,289925,967,167230,422460,522,153,575,229363
Chhattisgarh,Surguja,987,436805,825,2205,1701,323130,11.53,370,3210,376924,382920,1016,284393,475542,1213,155,1313,334150
Chhattisgarh,Kawardha,2,272399,457,23,890,310466,20.0,5,25,291481,291302,999,177440,405425,599,2,747,256111
Chhattisgarh,Gaurela Pendra Marwahi ,0,126130,48,0,104,143641,0.0,0,0,131684,138051,1048,80056,189715,71,0,80,110668
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,124,119027,81,932,597,457019,9.85,104,1056,404220,171744,425,187725,388321,79,44,598,349660
Dadra and Nagar Haveli and Daman and Diu,Daman,106,88220,95,850,519,305830,10.88,104,956,261510,132420,506,158794,235256,151,24,463,210798
Dadra and Nagar Haveli and Daman and Diu,Diu,13,27164,9,48,35,43080,14.75,9,61,34808,35419,1018,31432,38812,5,3,39,37922
Delhi,New Delhi,588,595835,459,3043,1875,934538,9.06,329,3631,910149,619888,681,629222,901151,697,100,1637,648056
Delhi,Central Delhi,726,700150,458,2907,1858,1142188,5.42,197,3633,1150687,691231,601,655702,1186636,903,144,1413,818553
Delhi,West Delhi,1253,883094,704,5729,3079,1329627,3.27,228,6982,1260383,951737,755,839069,1373652,1266,126,2517,840906
Delhi,North West Delhi,1135,897270,646,4874,2764,1566417,8.0,481,6009,1383933,1078973,780,863710,1599977,1026,156,2384,958245
Delhi,South East Delhi,973,665016,582,4219,2614,1390230,6.32,328,5192,1225765,828856,676,786811,1268435,966,103,2229,787012
Delhi,East Delhi,802,560945,491,3788,2356,1088298,6.1,280,4590,938633,710124,757,640068,1009175,1018,114,1828,640252
Delhi,North Delhi,1157,581901,523,5342,2536,1240055,7.86,511,6499,1082287,739127,683,575332,1246624,1120,156,1939,664394
Delhi,North East Delhi,714,443641,611,3397,2675,875518,5.81,239,4111,741261,577438,779,404151,915008,1997,89,1288,521929
Delhi,Shahdara,799,507443,543,3524,2290,925210,5.48,237,4323,814532,617622,758,535995,896658,1215,125,1618,562883
Delhi,South Delhi,611,648378,377,2831,1765,1322548,11.85,408,3442,1159101,811340,700,747231,1223695,604,100,1538,905028
Delhi,South West Delhi,1543,861487,820,6949,3705,1533051,2.33,198,8492,1326331,1067511,805,887241,1507297,1352,204,3172,903744
Goa,North Goa,663,427874,806,2144,2126,610270,3.67,103,2807,578947,459100,793,435795,602349,405,25,2528,528276
Goa,South Goa,781,489359,797,2658,2353,673783,2.65,91,3439,628588,534433,850,499438,663704,461,24,2689,584539
Gujarat,Gandhinagar,11,577703,463,123,1122,732544,19.4,26,134,706609,603438,854,495621,814626,139,18,1445,603222
Gujarat,Ahmedabad,4,1028719,2255,20,4636,1131807,25.0,6,24,1218194,942014,773,870308,1290218,429,2,6461,893804
Gujarat,Vadodara,6,898538,982,12,2007,999163,11.11,2,18,1021296,876083,858,788413,1109288,229,4,2759,852772
Gujarat,Kheda,0,1135230,1441,0,3075,1242241,0.0,0,0,1265285,1111840,879,918506,1458965,678,0,3838,889255
Gujarat,Surendranagar,0,765148,1576,0,4003,1102983,0.0,0,0,989081,878760,888,748315,1119816,860,0,4718,753625
Gujarat,Aravalli,0,633133,392,0,950,616478,0.0,0,0,640629,608757,950,531386,718225,38,0,1304,486722
Gujarat,Banaskantha,86,1695842,2187,314,7664,1667600,2.5,10,400,1825152,1537670,842,1217550,2145892,827,4,9024,1351811
Gujarat,Mehsana,31,1084676,917,113,2069,1211187,31.94,46,144,1197289,1098236,917,887842,1408021,329,22,2656,970192
Gujarat,Patan,0,629984,958,0,2462,777578,0.0,0,0,724266,683123,943,555438,852124,240,0,3179,570006
Gujarat,Sabarkantha,0,810030,1141,0,2687,812742,0.0,0,0,840595,781909,930,620667,1002105,236,2,3591,700217
Gujarat,Dang,0,95752,71,0,242,122027,0.0,0,0,117582,100187,852,60181,157598,181,10,131,69744
Gujarat,Navsari,33,766518,549,130,1496,841885,10.43,17,163,813246,794930,977,659114,949289,97,10,1948,635674
Gujarat,Surat,33,644701,444,163,1150,1068413,12.24,24,196,978898,733980,750,544429,1168685,211,9,1382,763875
Gujarat,Tapi,5,427604,538,30,1124,414550,100.0,35,35,440812,401244,910,313868,528286,136,45,1526,360557
Gujarat,Valsad,0,777704,653,0,1999,1177543,0.0,0,0,1129908,824881,730,720247,1235000,421,1,2231,762723
Gujarat,Devbhumi Dwaraka,0,338393,860,0,1894,494465,0.0,0,0,447248,385476,862,321679,511179,999,0,1754,407654
Gujarat,Jamnagar,13,461179,465,199,1204,562061,8.49,18,212,565104,458011,810,379137,644103,165,11,1504,462641
Gujarat,Kutch,5,775552,992,57,2008,1338241,45.16,28,62,1200998,912452,760,698719,1415074,309,5,2691,939684
Gujarat,Morbi,35,382663,367,150,999,609590,18.92,35,185,557214,434882,780,315921,676332,338,11,1028,432833
Gujarat,Porbandar,0,318791,248,0,643,362078,0.0,0,0,349586,331167,947,260982,419887,82,0,809,320244
Gujarat,Rajkot,39,727732,763,186,1928,950509,15.56,35,225,905245,772718,854,596006,1082235,326,12,2364,812705
Gujarat,Amreli,0,737650,1019,0,2560,762569,0.0,0,0,765736,734274,959,570580,929639,378,19,3200,613704
Gujarat,Bhavnagar,0,802915,804,0,2884,1176825,0.0,0,0,1064205,915243,860,741444,1238296,528,0,3160,667964
Gujarat,Botad,0,243447,275,0,765,370504,0.0,0,0,317301,296579,935,235324,378627,58,0,981,299375
Gujarat,Gir Somnath,0,526168,379,0,988,691165,0.0,0,0,633308,583645,922,369143,848190,554,0,813,539065
Gujarat,Junagadh,8,706072,1611,16,4373,974118,25.0,6,24,886204,793711,896,614273,1065917,123,2,5861,582039
Gujarat,Anand,841,1182652,2034,2179,6011,1273684,4.3,130,3020,1281176,1174769,917,965350,1490986,3428,55,4617,941889
Gujarat,Bharuch,379,776643,1350,1116,3023,1136819,16.39,245,1495,1113165,799918,719,689667,1223795,1107,120,3265,828098
Gujarat,Chhotaudepur,0,524344,707,0,1548,546470,0.0,0,0,572603,498030,870,434990,635824,19,0,2235,431915
Gujarat,Dahod,986,918310,1120,2763,6949,1267106,2.43,91,3749,1133384,1051741,928,686120,1499296,36,22,8033,733809
Gujarat,Mahisagar,0,628107,213,0,1284,656553,0.0,0,0,673620,610838,907,469054,815606,2,0,1494,441590
Gujarat,Narmada,49,347306,378,336,1123,356129,6.49,25,385,368720,334607,907,289981,413454,28,29,1472,293108
Gujarat,Panchmahal,146,810903,1542,337,3120,951517,18.01,87,483,957368,804753,841,650907,1111513,926,31,3735,679468
Haryana,Kurukshetra,132,389868,135,400,399,472120,16.54,88,532,440483,421386,957,250860,611128,115,21,419,347878
Haryana,Panchkula,161,296239,197,605,625,444979,9.66,74,766,395413,345650,874,283761,457457,130,19,691,339498
Haryana,Gurgaon,1052,1041668,526,6295,3276,2553324,6.17,453,7347,2215621,1378396,622,1396024,2198968,874,112,2928,1544589
Haryana,Jhajjar,600,390287,463,2147,1464,599643,7.39,203,2747,550799,438971,797,301716,688214,610,60,1316,389811
Haryana,Kaithal,509,349718,262,1197,623,488866,17.23,294,1706,421345,417144,990,222037,616547,207,93,678,334728
Haryana,Hisar,863,540948,261,2648,798,792669,16.49,579,3511,688499,644915,937,337893,995724,224,208,834,500835
Haryana,Rohtak,1063,417288,552,2328,1292,574286,7.05,239,3391,532884,458538,860,312713,678861,646,79,1197,385391
Haryana,Ambala,210,648843,370,620,1069,805330,6.02,50,830,770135,683731,888,580221,873952,147,19,1290,648861
Haryana,Sirsa,404,491132,172,1387,511,578632,22.28,399,1791,559155,510406,913,282196,787568,201,135,481,437081
Haryana,Panipat,517,398854,331,1680,1073,713522,5.6,123,2197,641575,470401,733,278617,833759,476,38,928,359823
Haryana,Fatehabad,339,322269,106,1038,303,456836,12.56,173,1377,401581,377418,940,204145,574960,63,45,345,326567
Haryana,Yamunanagar,0,499310,169,0,519,677013,0.0,0,0,635454,540686,851,343415,832908,202,0,486,424693
Haryana,Sonipat,642,565574,582,1631,1481,846928,7.35,167,2273,787569,624692,793,419846,992656,617,51,1445,575767
Haryana,Faridabad,620,919895,467,2853,1905,1594251,6.25,217,3473,1462046,1051522,719,851451,1662695,653,66,1718,1039257
Haryana,Bhiwani,1840,458110,889,4346,1781,616559,5.56,344,6186,551203,523250,949,331225,743444,396,147,2273,421560
Haryana,Charkhi Dadri,517,277933,227,1523,708,355360,6.86,140,2040,324968,308215,948,268323,364970,53,34,882,307834
Haryana,Rewari,318,384797,103,1771,568,563176,6.75,141,2089,527573,420140,796,298450,649523,126,29,544,356215
Haryana,Karnal,673,620612,661,590,644,839687,7.68,97,1263,756384,703662,930,459149,1001150,235,30,1070,548360
Haryana,Jind,1506,420251,761,2599,1293,548502,10.6,435,4105,489339,479267,979,259442,709311,747,154,1307,338393
Haryana,Nuh,89,143996,528,318,1054,296562,13.02,53,407,272600,167853,616,80197,360361,1196,36,385,155316
Haryana,Mahendragarh,431,387289,319,1415,733,460777,6.72,124,1846,432823,415028,959,269854,578212,270,30,781,360294
Haryana,Palwal,471,344516,285,853,647,492053,11.03,146,1324,455425,380975,837,225463,611106,370,71,562,349355
Himachal Pradesh,Shimla,1548,513015,2398,1406,2239,608716,2.91,86,2954,605333,516179,853,441992,679739,203,31,4434,561724
Himachal Pradesh,Solan,311,356427,301,2273,1959,689659,3.72,96,2584,631421,414463,656,354190,691896,109,24,2150,563827
Himachal Pradesh,Lahaul Spiti,0,19666,6,0,38,33543,0.0,0,0,32010,21188,662,21274,31935,2,0,41,26939
Himachal Pradesh,Kullu,67,245725,229,526,1258,319499,6.24,37,593,295899,269205,910,213282,351942,97,8,1390,295658
Himachal Pradesh,Sirmaur,904,257482,786,2938,2455,397390,5.93,228,3842,355389,299379,842,229952,424920,168,62,3072,327619
Himachal Pradesh,Kangra,722,970989,1193,2593,4559,977562,2.26,75,3315,921155,1026876,1115,763818,1184733,310,15,5441,1062430
Himachal Pradesh,Chamba,917,264982,989,3529,2708,321404,5.26,234,4446,287270,298985,1041,220780,365606,213,65,3483,305027
Himachal Pradesh,Mandi,42,630499,723,193,3261,649615,6.38,15,235,602238,677611,1125,503972,776142,143,7,3841,688121
Himachal Pradesh,Kinnaur,6,56363,9,53,47,86911,18.64,11,59,83802,59443,709,63566,79708,5,2,51,74065
Himachal Pradesh,Hamirpur,182,360171,464,1301,1303,298642,5.87,87,1483,300835,357782,1189,281019,377794,66,22,1701,358566
Himachal Pradesh,Una,494,361326,535,1545,1725,375842,6.42,131,2039,363979,372971,1025,301645,435523,86,36,2174,396818
