state,district,today,Total doses til date,avgdaily,slots,paid slot,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses,male,female,gratio,fully,people,avg people,sites
Arunachal Pradesh,Dibang Valley,0,1633,15,199,0,0,31,3349,0.0,0,0,3107,1875,603,1142,3840,39,1
Arunachal Pradesh,Tirap,95,12475,55,0,0,209,77,20837,8.55,26,304,19221,14083,733,4877,28435,86,7
Arunachal Pradesh,Kra Daadi,5,3257,38,0,0,6,50,4008,81.82,9,11,3837,3428,893,1460,5805,66,2
Arunachal Pradesh,West Kameng,86,24882,103,2,0,216,176,35200,15.89,48,302,33475,26591,794,12436,47646,193,10
Arunachal Pradesh,Lohit,96,12406,59,0,0,172,127,20190,8.21,22,268,18319,14268,779,5702,26894,127,6
Arunachal Pradesh,Tawang,125,14304,72,0,0,106,64,19989,8.23,19,231,18449,15832,858,8116,26177,50,4
Arunachal Pradesh,Lower Dibang Valley,58,15021,55,596,0,117,80,21156,14.29,25,175,19891,16282,819,7415,28762,97,8
Arunachal Pradesh,Lower Subansiri,87,13770,58,0,0,110,104,17607,16.75,33,197,16760,14615,872,7204,24173,88,10
Arunachal Pradesh,Lepa Rada,18,7839,25,0,0,36,51,9476,11.11,6,54,9793,7519,768,4529,12786,47,2
Arunachal Pradesh,Upper Siang,20,11782,57,0,0,88,82,10949,11.11,12,108,12103,10626,878,5764,16967,63,3
Arunachal Pradesh,Shi Yomi,1,3903,28,1,0,29,31,4516,33.33,10,30,4285,4134,965,2037,6382,32,2
Arunachal Pradesh,Namsai,144,28432,148,0,0,278,158,38797,6.64,28,422,36328,30898,851,10970,56259,190,9
Arunachal Pradesh,Siang,68,8654,50,2,0,87,43,8857,16.13,25,155,9231,8277,897,3945,13566,53,7
Arunachal Pradesh,West Siang,37,20571,66,0,0,135,68,22408,10.47,18,172,22922,20052,875,11376,31603,44,3
Arunachal Pradesh,Papum Pare,73,13606,28,0,0,315,167,21749,5.67,22,388,21390,13960,653,8468,26887,89,6
Arunachal Pradesh,Longding,64,8146,35,5,0,235,77,11613,20.4,61,299,12488,7271,582,2915,16844,65,8
Arunachal Pradesh,Upper Subansiri,12,16171,78,99,0,15,147,11387,11.11,3,27,14410,13143,912,5967,21591,160,3
Arunachal Pradesh,East Siang,97,27586,88,53,0,112,128,38078,10.05,21,209,34119,31535,924,14843,50821,61,10
Assam,Dibrugarh,3568,283041,2761,0,0,7120,3833,289201,3.29,352,10688,299323,272849,912,112109,460133,4980,71
Assam,Sivasagar,3269,171458,2186,2,0,5547,3438,169873,1.97,174,8816,180050,161230,895,55925,285406,4971,46
Assam,Tinsukia,4153,200278,3199,133,0,7004,2840,193015,2.08,232,11158,206567,186657,904,64259,329034,3956,56
Assam,Baksa,3425,107138,2009,41,0,6491,3243,110619,2.14,212,9918,118363,99350,839,36304,181453,4505,54
Assam,Barpeta,2863,284120,1404,0,0,7131,3657,201884,2.16,216,9994,257035,228907,891,121786,364218,4868,56
Assam,Darrang,3006,139567,1674,19,0,4708,2122,120628,2.02,156,7714,140092,120068,857,46519,213676,2990,32
Assam,Kamrup Metropolitan,5452,526965,5002,46,46,6368,4969,663126,3.3,390,11820,666244,523635,786,236631,953460,6554,109
Assam,Kamrup Rural,8475,347839,4315,530,199,14697,6423,241219,2.49,578,23172,310540,278432,897,116083,472975,8757,150
Assam,Karbi-Anglong,1099,76831,767,8,0,2396,1321,80086,2.72,95,3495,87485,69417,793,32876,124041,1667,25
Assam,Nalbari,3849,125688,1731,0,0,6996,2563,99710,0.88,95,10845,120031,105336,878,41339,184059,3613,38
Assam,Golaghat,5946,205171,2407,0,0,13316,4197,249169,0.25,48,19262,242500,211772,873,61000,393340,5803,60
Assam,Jorhat,4788,236883,4044,3,0,7978,5526,225968,2.85,364,12766,242673,220105,907,82650,380201,8084,81
Assam,Morigaon,2462,159795,2419,19,0,4848,4140,165696,2.74,200,7310,167536,157923,943,42411,283080,5802,48
Assam,Nagaon,4119,308321,3945,0,0,8833,4978,296783,1.37,178,12952,314474,290553,924,107383,497721,6667,43
Assam,Bongaigaon,2429,126798,1822,0,0,4504,2833,126012,1.54,107,6933,131135,121638,928,47736,205074,3907,37
Assam,Chirang,1703,66217,862,316,0,2912,1307,77953,2.49,115,4615,81924,62228,760,27749,116421,1724,26
Assam,Dhubri,3984,166981,2319,0,0,6854,3032,149314,1.86,202,10838,172771,143482,830,65489,250806,4102,63
Assam,Goalpara,5501,121802,1455,0,0,8828,2297,140337,2.03,291,14329,137409,124650,907,43518,218621,3152,79
Assam,Kokrajhar,3855,105677,1843,45,0,6352,2579,115206,2.09,213,10207,124404,96453,775,41764,179119,3420,56
Assam,Dhemaji,2973,128098,1127,515,0,6330,2011,138589,1.37,127,9303,135722,130916,965,44998,221689,2537,36
Assam,Lakhimpur,4174,196504,2341,20,0,7413,3679,207938,1.06,123,11587,211489,192906,912,59854,344588,5237,55
Assam,Sonitpur,2295,268397,2140,6,0,6098,5513,327111,2.82,237,8393,307195,288235,938,104027,491481,7475,60
Assam,Udalguri,3379,96424,1408,0,0,6954,2259,97027,2.39,247,10333,103359,90063,871,36817,156634,2953,61
Assam,Cachar,4132,246332,2177,7,7,4819,2425,253253,1.66,149,8951,269966,229568,850,84126,415459,3472,38
Assam,Dima Hasao,322,43038,289,32,0,483,356,53658,13.04,105,805,56410,40254,714,18937,77759,453,20
Assam,Hailakandi,2011,109583,1468,13,0,4139,1977,112182,1.46,90,6150,120234,101508,844,37729,184036,2652,42
Assam,Karimganj,2599,134610,1548,8,0,4423,1795,134622,4.1,288,7022,151645,117554,775,49375,219857,2368,63
Bihar,Madhepura,2266,220084,2498,22310,0,3536,3221,172039,2.9,168,5802,204511,187539,917,56180,335943,4840,60
Bihar,Saharsa,79,236732,1889,0,0,164,2617,188320,2.88,7,243,219349,205604,937,63124,361928,3626,1
Bihar,Supaul,417,258367,1883,1,0,454,1849,194371,2.18,19,871,237918,214733,903,61209,391529,2902,8
Bihar,Purnia,1698,435406,3157,0,0,3205,5819,391424,2.39,117,4903,430510,396110,920,123204,703626,7192,39
Bihar,Araria,1011,302387,3580,2525,0,1414,4364,243555,1.44,35,2425,281072,264735,942,84047,461895,6623,10
Bihar,Katihar,1360,281124,2467,0,0,2767,4562,316813,3.22,133,4127,313482,284362,907,74218,523719,6174,42
Bihar,Kishanganj,58,158879,1194,0,0,156,1876,166669,7.48,16,214,177045,148459,839,42549,282999,2714,4
Bihar,Aurangabad,953,247597,2189,211,0,2411,4192,267682,2.26,76,3364,283546,231578,817,58726,456553,5622,24
Bihar,Arwal,223,97481,1418,0,0,410,2257,103627,2.69,17,633,104780,96282,919,25194,175914,3446,6
Bihar,Gaya,3225,488586,3275,0,0,8039,6359,514865,1.83,206,11264,540700,462559,855,173125,830326,8613,59
Bihar,Kaimur,591,175969,2031,0,0,1090,3409,152799,2.91,49,1681,182975,145728,796,38961,289807,4909,11
Bihar,Rohtas,588,336525,2567,0,0,1093,4863,326262,1.13,19,1681,375224,287444,766,87966,574821,6384,11
Bihar,Bhagalpur,221,449576,2567,0,0,738,3810,470337,1.15,11,959,491279,428491,872,143823,776090,4788,26
Bihar,Banka,619,244416,1426,442,0,1731,2636,226883,1.28,30,2350,246470,224738,912,64618,406681,3162,29
Bihar,Lakhisarai,1557,106418,1591,0,0,2527,2345,107084,0.98,40,4100,110756,102710,927,28402,185100,3374,23
Bihar,Munger,801,188230,1356,5,0,1742,2668,193442,1.06,27,2543,207599,173987,838,53173,328499,3639,38
Bihar,Muzaffarpur,715,525108,4479,0,0,1003,7826,558607,3.61,62,1718,591032,492506,833,162087,921628,10618,17
Bihar,Sheohar,707,113698,874,0,0,846,962,67422,3.67,57,1553,90673,90417,997,32961,148159,1385,14
Bihar,Sitamarhi,517,359367,4543,0,0,689,5106,270003,2.82,34,1206,324039,305258,942,93114,536256,8177,8
Bihar,Vaishali,620,402337,2967,1,0,555,4720,317246,7.23,85,1175,386367,333061,862,106336,613247,6614,19
Bihar,Nalanda,410,456016,3747,334,0,743,3789,365502,4.08,47,1153,427433,393941,922,144133,677385,5262,13
Bihar,Jehanabad,326,146812,1934,7,0,457,2391,137674,3.45,27,783,148787,135629,912,45514,238972,3732,8
Bihar,Nawada,2645,241732,1755,0,0,4494,3077,205022,2.4,171,7139,238629,208046,872,69134,377620,4170,67
Bihar,Sheikhpura,1516,86007,967,0,0,2613,1742,77766,0.99,41,4129,86166,77589,900,24484,139289,2391,31
Bihar,Darbhanga,148,531117,4222,0,0,261,6835,440904,2.69,11,409,500191,471688,943,154093,817928,9393,7
Bihar,Madhubani,143,511829,4888,0,0,306,7725,425544,0.22,1,449,471435,465789,988,148590,788783,7766,3
Bihar,Samastipur,0,455691,3335,0,0,0,5426,397226,0.0,0,0,446437,406330,910,137416,715501,7145,0
Bihar,Patna,11872,1292034,11402,427,163,26110,24177,1523199,1.25,474,37996,1579345,1235315,782,700508,2114725,24551,171
Bihar,Begusarai,63,364344,2997,0,0,69,5917,344506,6.06,8,132,378810,329935,871,93305,615545,7832,1
Bihar,Bhojpur,1702,302568,3506,0,0,2683,5422,285163,2.39,105,4385,331320,256294,774,85026,502705,7435,36
Bihar,Buxar,36,214616,1478,0,0,134,2539,186621,0.0,0,170,226847,174325,768,61249,339988,3118,3
Bihar,Khagaria,217,169908,1963,0,0,424,3459,156775,4.52,29,641,168123,158503,943,44954,281729,4829,6
Bihar,Saran,874,547346,4765,0,0,1744,8739,482001,3.51,92,2618,561435,467696,833,179944,849403,10927,25
Bihar,Siwan,2282,493179,2745,0,0,5641,6150,412068,0.47,37,7923,513863,391198,761,153135,752112,7577,10
Bihar,Gopalganj,26,267047,1255,0,0,79,2679,253575,4.76,5,105,313145,207406,662,65823,454799,3229,1
Bihar,East Champaran,1339,554733,4970,0,0,2332,7303,544797,1.33,49,3671,626460,472709,755,155584,943946,8317,128
Bihar,West Champaran,78,362518,2839,0,0,193,4570,407711,10.7,29,271,443216,326855,737,77905,692324,6659,8
Bihar,Jamui,614,190197,1320,0,0,1395,2258,175461,3.04,61,2009,198154,167435,845,47861,317797,3069,23
Chandigarh,Chandigarh,2358,418494,4488,54,38,5420,8401,433724,2.73,212,7778,481423,370670,770,200327,651891,9259,65
Chhattisgarh,Raipur,1082,697115,4923,220,192,5089,10716,680241,3.39,209,6171,719592,657624,914,319933,1057423,11497,149
Chhattisgarh,Balod,0,276377,812,0,0,0,865,133033,0.0,0,0,192309,217041,1129,91799,317611,1314,0
Chhattisgarh,Baloda bazar,367,267842,1327,10226,0,887,1932,131728,2.87,36,1254,196812,202733,1030,71823,327747,2409,38
Chhattisgarh,Balrampur,172,157807,228,10356,0,449,406,65472,19.16,119,621,116958,106297,909,34981,188298,410,97
Chhattisgarh,Bastar,370,189374,534,2198,0,1023,864,122989,15.49,216,1394,158984,153346,965,59335,253028,1014,46
Chhattisgarh,Bemetara,371,137885,964,1029,0,669,1205,65539,0.0,0,1040,100863,102527,1016,37267,166157,1545,157
Chhattisgarh,Bijapur,67,49738,82,420,0,190,178,51669,16.73,43,257,60698,40693,670,25416,75991,189,45
Chhattisgarh,Bilaspur,55,479300,2618,0,0,138,2670,211705,3.63,7,193,346461,344445,994,158901,532104,3784,2
Chhattisgarh,Dantewada,192,80697,188,739,0,438,418,56609,1.59,10,630,70536,66743,946,31498,105808,426,32
Chhattisgarh,Dhamtari,27,260937,1003,120,0,65,983,108960,8.7,8,92,174380,195460,1121,80598,289299,1569,7
Chhattisgarh,Durg,340,561766,2491,0,0,557,2613,227322,3.68,33,897,397840,391157,983,219859,569229,3684,6
Chhattisgarh,Gariaband,245,132656,477,1707,0,465,742,57622,0.0,0,710,91243,99019,1085,33621,156657,945,28
Chhattisgarh,Janjgir-Champa,532,380355,2050,92,0,1164,2827,154695,4.36,74,1696,266371,268637,1009,114008,421042,3418,19
Chhattisgarh,Jashpur,675,210729,676,14663,0,1700,1192,90350,8.63,205,2375,142018,159020,1120,57031,244048,1321,152
Chhattisgarh,Kanker,253,191293,546,38887,0,556,1018,104537,3.83,31,809,151601,144208,951,65298,230532,1161,101
Chhattisgarh,Kondagaon,272,129933,205,18782,0,807,501,60979,24.19,261,1079,93969,96919,1031,28898,162014,570,95
Chhattisgarh,Korba,718,366537,1184,1656,0,958,1721,135259,8.0,134,1676,249806,251936,1009,106074,395722,1652,55
Chhattisgarh,Koriya,793,145560,444,8375,0,991,591,65915,4.26,76,1784,107619,103839,965,41582,169893,656,35
Chhattisgarh,Mahasamund,121,394057,1837,800,0,435,2659,163204,2.52,14,556,267352,289838,1084,126227,431034,3551,11
Chhattisgarh,Mungeli,393,169900,907,124,0,758,939,51701,3.39,39,1151,107881,113706,1054,41025,180576,1257,20
Chhattisgarh,Narayanpur,40,22582,39,20,0,200,88,21301,0.0,0,240,25485,18395,722,10957,32926,102,6
Chhattisgarh,Raigarh,3036,622566,3234,579,0,5005,6934,430225,9.19,739,8041,529632,523031,988,217333,835458,8067,396
Chhattisgarh,Rajnandgaon,1563,457884,2382,1317,0,3436,3520,336062,6.02,301,4999,386443,407421,1054,143891,650055,4170,89
Chhattisgarh,Sukma,57,67849,96,98,0,162,184,66362,9.59,21,219,77373,56820,734,30954,103257,213,6
Chhattisgarh,Surajpur,477,200153,343,1862,0,972,590,64307,12.49,181,1449,133467,130954,981,42909,221551,569,83
Chhattisgarh,Surguja,647,296545,742,11684,0,1171,896,109790,11.11,202,1818,199658,206623,1035,88795,317540,1146,116
Chhattisgarh,Kawardha,102,183413,850,1750,0,465,1345,108365,4.06,23,567,147128,144607,983,54036,237742,1520,7
Chhattisgarh,Gaurela Pendra Marwahi ,39,85965,448,999,0,102,448,34381,13.48,19,141,58305,62022,1064,17957,102389,705,4
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,456,92841,657,0,0,1977,2290,266733,8.1,197,2433,251413,108101,430,34899,324675,2760,65
Dadra and Nagar Haveli and Daman and Diu,Daman,258,69516,308,3,0,1326,952,159031,0.38,6,1584,150682,77800,516,29046,199501,1060,4
Dadra and Nagar Haveli and Daman and Diu,Diu,55,23181,66,59,0,94,61,25659,7.38,11,149,24443,24387,998,11422,37418,52,4
Delhi,New Delhi,2281,471319,2022,262,253,5687,4955,385627,4.04,322,7968,507540,349278,688,275913,581033,3481,99
Delhi,Central Delhi,2554,522162,2072,3105,2377,4746,1188,505165,4.79,350,7300,619174,407957,659,268290,759037,188,133
Delhi,West Delhi,4476,639063,3329,143,0,9201,4547,434883,2.95,403,13677,595309,478376,804,313687,760259,2576,130
Delhi,North West Delhi,3509,637878,3798,1365,833,8259,5664,544036,4.78,562,11768,651402,530267,814,325046,856868,4642,156
Delhi,South East Delhi,1714,455809,1915,287,206,4276,3660,527721,4.34,260,5990,585285,398060,680,258677,724853,2512,72
Delhi,East Delhi,2169,386308,2242,2080,2009,5047,4135,375231,3.52,254,7216,423456,337898,798,185538,576001,2984,86
Delhi,North Delhi,1920,374311,2185,454,0,3823,1557,399794,11.27,647,5743,450218,323687,719,186408,587697,1079,162
Delhi,North East Delhi,1380,296328,1231,0,0,2962,888,331499,3.41,148,4342,363322,264311,727,144067,483760,609,63
Delhi,Shahdara,2195,347447,1503,104,0,4983,2371,319926,3.65,262,7178,374744,292471,780,171496,495877,761,104
Delhi,South Delhi,2718,490452,2686,2403,2374,6282,4102,644902,4.33,390,9000,670860,464264,692,290668,844686,2602,108
Delhi,South West Delhi,3923,597893,3850,883,824,6987,5402,510958,2.84,310,10910,618096,490544,794,296921,811930,2982,143
Goa,North Goa,1660,324699,2159,1225,137,2125,2226,315374,2.77,105,3785,348714,291304,835,135015,505058,2826,26
Goa,South Goa,1840,374921,2575,4,0,2147,2494,328168,2.33,93,3987,369347,333677,903,142135,560954,3227,28
Gujarat,Gandhinagar,2216,369340,2150,0,0,4450,3934,279554,1.56,104,6666,349474,299341,857,139002,509892,4546,40
Gujarat,Ahmedabad,3328,556134,3864,2,2,6252,5508,350199,1.88,180,9580,515857,390348,757,150517,755816,6890,70
Gujarat,Vadodara,2839,526467,3115,1,0,5172,4646,381240,2.86,229,8011,496445,411122,828,188093,719614,5120,73
Gujarat,Kheda,2461,603659,3322,0,0,5360,5247,365825,2.67,209,7821,529899,439468,829,226916,742568,6132,74
Gujarat,Surendranagar,4406,389079,2922,0,0,8985,4982,332722,2.31,309,13391,380754,340917,895,123444,598357,6876,69
Gujarat,Aravalli,2681,400618,2272,17,0,4694,2639,178278,2.24,165,7375,298579,280207,938,162036,416860,3285,61
Gujarat,Banaskantha,2726,965732,5924,0,0,8126,8931,383618,2.05,223,10867,746053,603039,808,356113,993237,9719,108
Gujarat,Mehsana,3434,733316,3869,0,0,4339,4486,454290,3.18,247,7773,620289,567169,914,313925,873681,4293,80
Gujarat,Patan,2406,372518,2764,338,0,5054,4604,273829,5.5,410,7460,336449,309808,921,158480,487867,5136,108
Gujarat,Sabarkantha,2226,487783,2856,1,0,4740,3476,262522,2.21,154,6966,394869,355301,900,183364,566941,4432,54
Gujarat,Dang,206,46479,192,0,0,488,335,31997,8.07,56,694,42050,36421,866,15902,62574,411,10
Gujarat,Navsari,2407,480298,2599,0,0,4673,3540,275969,3.25,230,7080,380695,375489,986,209211,547056,3418,73
Gujarat,Surat,2778,421562,2869,0,0,6484,5794,402361,3.22,298,9262,453326,370502,817,175606,648317,5824,73
Gujarat,Tapi,1392,264987,1897,0,0,2339,2039,156810,3.99,149,3731,221793,199967,902,94832,326965,2362,45
Gujarat,Valsad,4041,503229,4072,200,0,7232,5950,375450,2.99,337,11273,495638,382891,773,239570,639109,6646,84
Gujarat,Devbhumi Dwaraka,1690,241293,2044,15,0,3701,2740,210459,4.06,219,5391,245769,205919,838,123685,328067,2842,59
Gujarat,Jamnagar,2118,303208,2124,0,0,5184,4094,220007,2.3,168,7302,287932,235222,817,121242,401973,4295,41
Gujarat,Kutch,4424,509900,4204,20,17,11083,7854,513568,2.6,403,15507,579274,444053,767,238611,784857,8487,94
Gujarat,Morbi,1540,246708,1862,7,7,3827,3370,194737,2.11,113,5367,236183,205204,869,93919,347526,3868,34
Gujarat,Porbandar,985,241332,1124,0,0,1854,2122,144299,3.91,111,2839,199665,185909,931,118349,267282,1674,25
Gujarat,Rajkot,4341,516020,3793,0,0,9018,5833,366397,2.85,381,13359,463725,418564,903,201058,681359,7296,92
Gujarat,Amreli,1308,455506,3295,4,0,2760,4426,225931,3.49,142,4068,347016,334338,963,189964,491473,5048,32
Gujarat,Bhavnagar,3233,435400,3433,994,0,6440,5358,323231,2.76,267,9673,402194,356339,886,170940,587691,6236,61
Gujarat,Botad,1397,150011,1780,0,0,2970,3436,159775,3.73,163,4367,160852,148898,926,56412,253374,4008,38
Gujarat,Gir Somnath,2219,315277,2229,2,0,4829,4648,246267,2.16,152,7048,306048,255322,834,118942,442602,5335,32
Gujarat,Junagadh,3109,400794,2781,0,0,6144,3591,210471,2.67,247,9253,312640,298541,955,172626,438639,4483,52
Gujarat,Anand,2959,679187,3416,0,0,5363,4383,347473,2.62,218,8322,539710,486806,902,254342,772318,5046,71
Gujarat,Bharuch,2312,477818,2343,12,0,5227,4759,425692,2.85,215,7545,517182,386171,747,195833,707677,4718,59
Gujarat,Chhotaudepur,2670,318839,2834,987,0,2657,2712,186303,3.81,203,5327,272443,232610,854,127121,378021,3034,55
Gujarat,Dahod,3591,635018,4181,236,0,4121,3428,244388,2.96,228,7712,449023,430241,958,309196,570210,3781,93
Gujarat,Mahisagar,2375,405478,2705,15,0,2184,1491,168299,2.43,111,4559,298994,274670,919,168522,405255,1411,46
Gujarat,Narmada,1377,215195,1498,36,0,1915,1700,122231,2.98,98,3292,177818,159557,897,84586,252840,1547,29
Gujarat,Panchmahal,2627,488534,2952,150,150,5400,3666,269687,1.78,143,8027,407294,350802,861,189147,569074,4643,55
Haryana,Kurukshetra,3599,242103,2684,0,0,4857,3034,154853,1.35,114,8456,207921,188987,909,85201,311755,3649,28
Haryana,Panchkula,1370,216385,1401,351,0,3186,2870,190760,2.5,114,4556,216277,190785,882,104738,302407,2886,28
Haryana,Gurgaon,2761,758896,3602,740,740,10713,11959,1098750,3.01,406,13474,1125799,731485,650,428846,1428800,8942,92
Haryana,Jhajjar,3202,236767,2400,0,0,6932,4194,202584,2.13,216,10134,242236,197043,813,89011,350340,4746,58
Haryana,Kaithal,3381,191649,1907,39,0,5942,3112,169813,5.32,496,9324,187836,173589,924,62973,298489,3591,119
Haryana,Hisar,4415,288183,3106,0,0,7911,4726,249061,2.05,253,12327,290998,246159,846,94594,442650,5533,117
Haryana,Rohtak,2754,241988,2304,0,0,5009,3338,200755,4.6,357,7763,240587,202083,840,94038,348705,3653,81
Haryana,Ambala,3714,450803,3565,272,0,7184,5520,374319,1.95,212,10898,434179,390753,900,225454,599668,5806,55
Haryana,Sirsa,4269,298003,2160,0,0,7526,3354,187658,3.01,355,11795,255164,230408,903,99989,385672,3589,101
Haryana,Panipat,2138,221840,1803,23,0,4313,3355,191393,2.0,129,6451,235033,178108,758,87346,325887,3098,34
Haryana,Fatehabad,1354,186937,2157,1,0,2403,3078,166273,1.94,73,3757,185438,167733,905,65156,288054,3662,16
Haryana,Yamunanagar,4773,294596,2645,0,0,7490,3983,209917,1.85,227,12263,270064,234360,868,107739,396774,3969,51
Haryana,Sonipat,2136,374900,2868,212,211,6020,5531,310861,2.99,244,8156,377506,308140,816,159828,525933,5291,60
Haryana,Faridabad,3884,602149,4238,1259,1259,8400,8634,604081,2.57,316,12284,701929,504041,718,256210,950020,8430,72
Haryana,Bhiwani,3228,253670,2800,111,0,6273,4703,204971,1.14,108,9502,241717,216846,897,84919,373722,5415,28
Haryana,Charkhi Dadri,2595,186790,1909,0,0,3977,2721,163869,1.19,78,6572,178850,171747,960,68546,282113,3036,18
Haryana,Rewari,1705,250923,1735,0,0,5675,3362,187485,1.76,130,7380,249175,189151,759,100797,337611,3249,29
Haryana,Karnal,4869,378921,3695,0,0,9842,6168,291140,1.83,269,14711,354528,315427,890,159944,510117,5886,86
Haryana,Jind,1874,208899,2087,0,0,3694,2947,153353,3.45,192,5568,189931,172259,907,62514,299738,3288,62
Haryana,Nuh,352,62501,483,125,0,1700,1132,91090,4.78,98,2052,98575,54977,558,18487,135104,1270,21
Haryana,Mahendragarh,2456,240731,2097,0,0,4159,2759,171923,1.59,105,6615,218570,193999,888,83603,329051,2944,37
Haryana,Palwal,621,208712,1182,0,0,2057,2151,172608,3.44,92,2678,213623,167610,785,62333,318987,2488,24
Himachal Pradesh,Shimla,2584,400705,2626,175,0,4194,3403,250777,3.42,232,6778,335248,316109,943,167090,484392,4065,70
Himachal Pradesh,Solan,2678,248974,1622,0,0,5214,2644,220574,3.02,238,7892,273252,196234,718,94471,375077,3053,58
Himachal Pradesh,Lahaul Spiti,55,16794,51,0,0,45,80,13802,10.0,10,100,16427,14163,862,8192,22404,104,2
Himachal Pradesh,Kullu,966,187940,795,0,0,1952,1181,121830,3.5,102,2918,154248,155478,1008,75880,233890,1372,24
Himachal Pradesh,Sirmaur,1144,167516,1086,0,0,2961,2052,134154,3.05,125,4105,159353,142278,893,61507,240163,2477,30
Himachal Pradesh,Kangra,7084,726555,6117,1,0,9721,7204,424122,1.76,295,16805,537810,612590,1139,271198,879479,8830,91
Himachal Pradesh,Chamba,680,190396,855,6,0,1979,1509,116149,5.3,141,2659,150065,156415,1042,64836,241709,1686,44
Himachal Pradesh,Mandi,2649,505372,3123,5,0,3999,3783,277531,4.39,292,6648,358971,423773,1181,203155,579748,4586,55
Himachal Pradesh,Kinnaur,0,47966,118,0,0,0,52,45290,0.0,0,0,52327,40914,782,21851,71405,77,0
Himachal Pradesh,Hamirpur,2122,297606,1254,0,0,3450,2149,127803,2.48,138,5572,191092,234213,1226,125058,300351,2289,33
Himachal Pradesh,Una,998,284007,1540,1,0,1954,2369,155108,4.0,118,2952,213332,225658,1058,111216,327899,2857,24
Himachal Pradesh,Bilaspur,1250,223387,1152,0,0,1709,1282,117255,7.13,211,2959,161780,178808,1105,87084,253558,1596,40
Jammu & Kashmir,Srinagar,1808,332283,2639,26505,217,1629,1900,231451,6.78,233,3437,370078,193564,523,113977,449757,2362,65
Jammu & Kashmir,Kulgam,1546,177233,1418,745,0,1540,896,61769,9.2,284,3086,140511,98454,701,48069,190933,1236,104
