state,district,today,Total doses til date,avgdaily,slots,paid slot,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses,male,female,gratio,fully,people,avg people,sites
Andhra Pradesh,West Godavari,416,1170126,9241,5,0,915,6918,347333,1.43,19,1331,648250,869016,1341,273517,1243942,12802,18
Arunachal Pradesh,Itanagar Capital Complex,484,31510,517,0,0,868,754,67677,2.81,38,1352,56958,42218,741,14936,84251,710,8
Arunachal Pradesh,Lower Siang,361,6770,193,6,0,253,209,8325,4.23,26,614,8130,6964,857,2620,12475,246,4
Arunachal Pradesh,Pakke Kessang,46,4804,54,0,0,29,58,3444,6.67,5,75,4307,3938,914,1970,6278,62,1
Arunachal Pradesh,Changlang,377,30230,388,240,0,340,444,45042,6.0,43,717,42755,32511,760,9962,65310,540,13
Arunachal Pradesh,Kurung Kumey,28,4632,27,0,0,74,35,4803,7.84,8,102,4501,4832,1074,2338,7097,42,2
Arunachal Pradesh,Anjaw,22,4543,19,18,0,32,98,6844,11.11,6,54,6218,5168,831,1615,9772,100,2
Arunachal Pradesh,East Kameng,169,11412,116,0,0,504,140,9356,4.01,27,673,11030,9735,883,3323,17445,143,7
Arunachal Pradesh,Kamle,0,2539,47,20,0,0,69,3011,0.0,0,0,3256,2294,705,806,4744,89,0
Arunachal Pradesh,Dibang Valley,4,1461,8,197,0,13,32,3057,76.47,13,17,2807,1711,610,1034,3484,35,2
Arunachal Pradesh,Tirap,230,11054,139,0,0,352,363,18781,4.81,28,582,17298,12531,724,3615,26220,438,6
Arunachal Pradesh,Kra Daadi,23,2632,6,0,0,18,11,3384,21.95,9,41,3207,2809,876,926,5090,7,4
Arunachal Pradesh,West Kameng,266,22473,315,100,0,415,464,30229,2.79,19,681,29350,23338,795,10305,42397,553,7
Arunachal Pradesh,Lohit,274,10513,165,0,0,428,297,17359,6.84,48,702,15726,12136,772,4023,23849,319,7
Arunachal Pradesh,Tawang,76,12606,105,0,0,61,86,18861,9.49,13,137,16984,14472,852,6276,25191,79,2
Arunachal Pradesh,Lower Dibang Valley,178,13411,195,688,0,207,184,18608,9.09,35,385,17532,14483,826,5802,26217,182,8
Arunachal Pradesh,Lower Subansiri,106,12104,113,0,0,137,235,15028,7.0,17,243,14337,12793,892,5466,21666,257,6
Arunachal Pradesh,Lepa Rada,71,7118,86,0,0,69,115,8610,0.0,0,140,8795,6931,788,3773,11955,116,3
Arunachal Pradesh,Upper Siang,197,10563,169,0,0,143,183,9055,5.88,20,340,10370,9247,892,4490,15128,212,4
Arunachal Pradesh,Shi Yomi,15,3476,23,1,0,27,37,4103,19.05,8,42,3819,3760,985,1629,5950,37,2
Arunachal Pradesh,Namsai,475,24224,285,0,0,478,348,35352,8.08,77,953,32254,27319,847,7242,52334,388,16
Arunachal Pradesh,Siang,64,7750,93,0,0,135,192,7756,15.58,31,199,8125,7378,908,3162,12344,222,7
Arunachal Pradesh,West Siang,369,18569,302,0,0,352,308,20629,1.25,9,721,20806,18388,884,9053,30145,304,4
Arunachal Pradesh,Papum Pare,186,12356,99,1,0,241,154,19093,7.73,33,427,18999,12445,655,6490,24959,126,7
Arunachal Pradesh,Longding,54,7375,99,2,0,50,218,10371,5.77,6,104,11223,6523,581,2097,15649,279,5
Arunachal Pradesh,Upper Subansiri,160,14031,140,15,0,130,182,8626,3.45,10,290,11835,10819,914,4191,18466,209,6
Arunachal Pradesh,East Siang,184,25404,220,0,0,259,414,35437,10.61,47,443,31506,29326,931,11753,49088,434,11
Assam,Dibrugarh,2012,232763,1677,0,0,518,1490,224484,2.77,70,2530,240656,216535,900,80809,376438,2002,23
Assam,Sivasagar,2955,131122,2064,0,0,2760,3269,106167,2.01,115,5715,127396,109863,862,41481,195808,4448,30
Assam,Tinsukia,506,164198,1181,0,0,40,798,153495,4.4,24,546,168772,148876,882,41611,276082,1060,5
Assam,Baksa,889,84903,797,18,0,158,895,72542,6.97,73,1047,86555,70861,819,27051,130394,1213,16
Assam,Barpeta,144,263292,1462,0,0,343,3160,146401,4.72,23,487,214643,194995,908,118859,290834,4423,6
Assam,Darrang,195,115977,896,0,0,251,1397,92179,3.14,14,446,113078,95050,841,33595,174561,1940,4
Assam,Kamrup Metropolitan,5517,432020,4039,97,96,4658,4272,571796,2.8,285,10175,565074,438566,776,167857,835959,5552,76
Assam,Kamrup Rural,5426,278603,2084,173,0,613,1364,144912,4.65,281,6039,227841,195614,859,77547,345968,1744,80
Assam,Karbi-Anglong,345,64133,701,0,0,87,846,59562,11.11,48,432,69875,53808,770,25039,98656,1053,10
Assam,Nalbari,95,98994,803,0,0,4,667,72330,11.11,11,99,93505,77797,832,25931,145393,925,2
Assam,Golaghat,1812,151478,2815,0,0,740,6800,155226,0.71,18,2552,166040,140625,847,41052,265652,8993,18
Assam,Jorhat,1553,174942,2577,37,0,1107,3492,140043,4.14,110,2660,168894,146049,865,57930,257055,4977,20
Assam,Morigaon,323,123018,2082,0,0,429,4314,99567,2.39,18,752,113566,108997,960,30111,192474,5924,4
Assam,Nagaon,2986,249338,3032,3,0,249,3461,216540,2.63,85,3235,239559,226256,944,76337,389541,4870,25
Assam,Bongaigaon,1387,102990,882,0,0,967,1204,92961,2.38,56,2354,101920,94007,922,36184,159767,1595,16
Assam,Chirang,574,54029,414,31,0,1134,937,57919,2.46,42,1708,64926,47009,724,20969,90979,1211,12
Assam,Dhubri,3207,139399,1279,0,0,612,710,115438,2.64,101,3819,138863,115934,835,49161,205676,942,38
Assam,Goalpara,170,95687,868,0,0,289,1566,103325,2.4,11,459,104797,94139,898,30323,168689,2202,4
Assam,Kokrajhar,449,82940,711,0,0,360,981,87676,2.6,21,809,98075,72520,739,27679,142937,1233,7
Assam,Dhemaji,2284,106178,1301,159,0,880,2768,107268,3.03,96,3164,109895,103512,942,31050,182396,3473,24
Assam,Lakhimpur,0,147075,2361,0,0,0,4840,130544,0.0,0,0,146824,130758,891,40739,236880,6434,0
Assam,Sonitpur,314,228730,3068,0,0,416,7464,226334,2.74,20,730,234881,220126,937,99564,355500,10160,9
Assam,Udalguri,27,75033,484,0,0,3,772,73627,0.0,0,30,79954,68682,859,22100,126560,964,1
Assam,Cachar,956,211872,1534,0,0,705,2101,221723,2.35,39,1661,234912,198642,846,61541,372054,3004,10
Assam,Dima Hasao,449,37560,443,73,0,373,633,46445,8.51,69,811,49233,34746,706,15223,68782,821,21
Assam,Hailakandi,1224,90333,662,297,0,86,779,84032,3.82,50,1310,95348,78997,829,28212,146153,1052,15
Assam,Karimganj,2576,114541,785,1,0,493,951,105490,2.97,91,3069,123580,96426,780,38210,181821,1242,23
Bihar,Madhepura,3552,182336,2129,17779,0,4772,2519,121085,2.47,206,8324,162179,141176,870,40312,263109,3630,59
Bihar,Saharsa,1552,200969,1489,0,0,1887,2059,139664,2.06,71,3439,176936,163612,925,44193,296440,2864,36
Bihar,Supaul,3348,221562,2095,2267,0,4383,2389,156108,1.41,109,7731,200862,176736,880,41161,336509,3633,36
Bihar,Purnia,3046,384893,3050,1124,0,4308,3436,305399,1.99,146,7354,359225,330903,921,91945,598347,4664,88
Bihar,Araria,2530,248114,4170,15442,0,3592,3333,172972,1.6,98,6122,219268,201720,920,61421,359665,5091,44
Bihar,Katihar,6272,230836,3548,0,0,9250,5160,230248,1.79,278,15522,241593,219425,908,56115,404969,7438,85
Bihar,Kishanganj,1860,133540,1168,0,0,3478,1990,125884,5.28,282,5338,140595,118793,845,33104,226320,2838,160
Bihar,Aurangabad,4186,205808,2720,2192,0,7280,4555,192611,1.42,163,11467,223958,174348,778,44146,354273,6302,40
Bihar,Arwal,3583,73928,1221,0,0,5193,1464,65069,1.07,94,8776,73617,65351,888,20035,118962,2288,66
Bihar,Gaya,5135,427956,3801,0,0,9415,6184,397483,1.92,280,14550,451564,373724,828,151275,674164,8480,77
Bihar,Kaimur,465,149967,1249,0,0,998,1847,107410,2.53,37,1463,143613,113714,792,30670,226707,2697,9
Bihar,Rohtas,5287,279805,2150,2398,0,9215,3177,220120,0.81,118,14502,284748,215103,755,64921,435004,4356,67
Bihar,Bhagalpur,5758,381373,4031,0,0,9742,5056,359274,1.68,260,15500,398407,342117,859,105366,635281,7049,128
Bihar,Banka,2880,218596,1655,8610,0,5040,2680,177635,2.15,170,7920,206681,189474,917,51137,345094,3897,53
Bihar,Lakhisarai,2086,84038,751,0,0,2889,912,74100,1.31,65,4975,83942,74171,884,19946,138192,1375,32
Bihar,Munger,2109,154647,1117,0,0,3405,1495,135045,1.56,86,5514,159140,130484,820,41526,248166,2331,24
Bihar,Muzaffarpur,11847,439835,5398,886,0,13292,5690,423899,1.36,341,25139,472913,390690,826,123020,740714,8331,145
Bihar,Sheohar,1454,100338,1324,0,0,1433,1131,52844,2.87,83,2887,77716,75443,971,25442,127740,1878,44
Bihar,Sitamarhi,7833,293778,4745,0,0,8873,4992,194103,1.4,234,16706,258142,229684,890,68794,419087,7611,81
Bihar,Vaishali,5075,349555,2536,4413,0,8296,4084,229330,1.49,200,13380,312982,265788,849,85752,493133,5610,86
Bihar,Nalanda,5590,386642,4162,2004,0,6025,4642,285629,1.76,204,11616,353068,319079,904,104068,568203,6881,87
Bihar,Jehanabad,3494,116924,1564,80,0,3775,1473,98262,2.77,201,7269,114634,100495,877,33110,182076,2276,69
Bihar,Nawada,1880,209685,1551,1721,0,3092,2419,149971,2.37,118,4972,195051,164543,844,55814,303842,3304,40
Bihar,Sheikhpura,1652,73075,496,1,0,2825,768,55683,0.74,33,4477,67731,61012,901,19633,109125,1103,40
Bihar,Darbhanga,9398,450504,3389,0,0,11820,4114,317145,1.41,300,21220,399311,368224,922,117035,650614,5322,127
Bihar,Madhubani,7908,443725,2511,0,0,10284,3130,319715,2.19,398,18192,389686,373636,959,98147,665293,4703,149
Bihar,Samastipur,4650,398959,2630,0,0,8818,3948,303222,0.68,92,13468,369423,332647,900,109339,592842,5571,45
Bihar,Patna,13681,1095119,9821,265,0,35114,18405,1093324,0.77,375,48795,1244608,943392,758,497655,1690788,19277,164
Bihar,Begusarai,5910,311829,2258,0,0,10367,3645,241267,1.06,173,16277,297465,255551,859,70892,482204,5042,41
Bihar,Bhojpur,5747,246480,2689,515,0,8346,3829,196804,1.4,197,14093,254068,189128,744,61796,381488,5431,58
Bihar,Buxar,3586,188178,1539,0,0,5442,2049,136108,1.13,102,9028,184356,139879,759,45003,279283,2930,58
Bihar,Khagaria,2175,137540,1385,0,0,2645,1757,106290,2.49,120,4820,127501,116298,912,32569,211261,2482,40
Bihar,Saran,7836,468522,3375,1016,0,10933,4196,343002,1.59,298,18772,445977,365380,819,131065,680459,5654,92
Bihar,Siwan,6769,436517,2719,3,0,13707,5973,297357,1.34,274,20476,415909,317827,764,119415,614459,7290,102
Bihar,Gopalganj,3742,236901,1831,0,0,8160,4205,194276,0.91,108,11902,258287,172842,669,49818,381359,5393,29
Bihar,East Champaran,10554,468830,3494,334,0,7471,4145,419533,1.47,265,18025,506157,381885,754,92465,795898,5865,274
Bihar,West Champaran,7233,295606,4928,14,0,11269,7084,301817,1.29,238,18502,348213,249077,715,56860,540563,10373,87
Bihar,Jamui,2392,168166,1286,2179,0,4255,1969,135557,2.45,163,6647,165927,137739,830,38080,265643,2712,64
Chandigarh,Chandigarh,3608,343022,4773,21,21,4928,5017,312157,2.74,234,8536,369025,286056,775,129198,525981,6635,76
Chhattisgarh,Raipur,1871,594946,6951,132,132,3414,10095,460335,3.5,185,5285,551809,503376,912,242366,812915,14144,44
Chhattisgarh,Balod,191,250281,2203,1385,0,239,1711,98889,0.0,0,430,162005,187115,1155,72198,276972,2772,7
Chhattisgarh,Baloda bazar,600,249677,1497,5601,0,690,678,104422,2.33,30,1290,172853,181223,1048,58387,295712,1760,19
Chhattisgarh,Balrampur,504,154149,593,15557,0,755,474,59723,15.17,191,1259,111332,102517,921,31154,182718,837,131
Chhattisgarh,Bastar,1206,181078,716,427,0,1226,586,109104,5.67,138,2432,147039,143120,973,52055,238127,1045,42
Chhattisgarh,Bemetara,529,127097,620,5034,0,581,410,51123,0.0,0,1110,87768,90423,1030,29823,148397,786,162
Chhattisgarh,Bijapur,91,47957,148,669,0,185,565,47135,12.32,34,276,57406,37672,656,23767,71325,637,49
Chhattisgarh,Bilaspur,433,436397,2260,139,139,208,838,162143,4.52,29,641,299620,298833,997,125898,472642,2160,9
Chhattisgarh,Dantewada,276,77903,230,66,0,401,300,49867,1.92,13,677,65863,61882,940,28676,99094,420,11
Chhattisgarh,Dhamtari,350,243469,1125,1070,0,250,435,86125,3.33,20,600,153327,176217,1149,68451,261143,1354,10
Chhattisgarh,Durg,794,499228,1718,166,0,207,982,166882,5.89,59,1001,336834,329204,977,168180,497930,1851,19
Chhattisgarh,Gariaband,466,124632,428,2724,0,541,285,45600,1.29,13,1007,80800,89417,1107,27627,142605,599,22
Chhattisgarh,Janjgir-Champa,4709,345286,1151,856,0,2650,632,110105,1.78,131,7359,225304,230055,1021,85547,369844,1141,78
Chhattisgarh,Jashpur,554,202567,625,29317,0,522,393,76353,5.95,64,1076,129829,149053,1148,49787,229133,756,148
Chhattisgarh,Kanker,400,182759,556,36902,0,529,352,88359,1.18,11,929,138357,132742,959,57963,213155,737,99
Chhattisgarh,Kondagaon,559,125927,155,2868,0,718,244,52237,14.33,183,1277,86585,91556,1057,25506,152658,305,56
Chhattisgarh,Korba,236,346796,1140,8,0,214,575,108471,2.22,10,450,224395,230824,1029,83917,371350,1237,8
Chhattisgarh,Koriya,58,136934,476,787,0,156,299,56521,2.8,6,214,97855,95585,977,34196,159259,686,3
Chhattisgarh,Mahasamund,726,363561,2832,400,0,1156,1965,112021,0.96,18,1882,225401,250126,1110,106361,369221,3745,36
Chhattisgarh,Mungeli,1131,158479,847,526,0,926,256,38362,1.6,33,2057,95081,101748,1070,32016,164825,863,35
Chhattisgarh,Narayanpur,147,21909,274,20,0,282,451,19544,7.23,31,429,24122,17328,718,10406,31047,630,7
Chhattisgarh,Raigarh,457,575023,7283,330,0,624,4196,323555,9.16,99,1081,454328,444144,978,185167,713411,7412,280
Chhattisgarh,Rajnandgaon,2405,414279,4893,1218,0,3205,4141,269535,4.1,230,5610,329571,354179,1075,108589,575225,6573,76
Chhattisgarh,Sukma,74,66225,432,619,0,391,490,62349,7.53,35,465,74601,53955,723,29672,98902,617,17
Chhattisgarh,Surajpur,904,194448,555,3983,0,1055,318,55566,7.2,141,1959,125250,124725,996,36724,213290,722,69
Chhattisgarh,Surguja,997,282367,1183,11165,0,863,677,89444,4.84,90,1860,181231,190528,1051,75133,296678,1272,54
Chhattisgarh,Kawardha,553,171364,900,2399,0,28,118,90423,4.99,29,581,131119,130628,996,43164,218623,785,12
Chhattisgarh,Gaurela Pendra Marwahi ,107,80284,395,177,0,131,160,26608,9.24,22,238,51113,55763,1091,14185,92707,461,4
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,1101,81683,1520,0,0,4385,4813,225245,4.08,224,5486,215533,91341,424,30703,276225,5753,54
Dadra and Nagar Haveli and Daman and Diu,Daman,363,64319,744,95,0,582,802,146544,1.59,15,945,138546,72257,522,24634,186229,1077,4
Dadra and Nagar Haveli and Daman and Diu,Diu,101,21335,111,0,0,58,88,24486,0.63,1,159,22849,22962,1005,9177,36644,51,3
Delhi,New Delhi,1607,441479,2296,97,97,2754,3671,328079,3.42,149,4361,458039,311412,680,229929,539629,3870,61
Delhi,Central Delhi,1593,483308,2806,2395,1935,1801,3487,473872,4.89,166,3394,577103,379891,658,224237,732943,4308,65
Delhi,West Delhi,2101,586377,1977,47,7,3165,3962,373869,1.41,74,5266,533464,426541,800,248101,712145,4039,126
Delhi,North West Delhi,1304,576051,3351,797,726,1875,4432,470780,3.49,111,3179,577922,468689,811,258322,788509,5352,42
Delhi,South East Delhi,1014,416360,2152,671,671,1978,5108,467387,6.28,188,2992,526672,356909,678,210928,672819,5616,54
Delhi,East Delhi,777,343157,2917,0,0,1236,4093,319998,5.32,107,2013,368097,294903,801,135464,527691,5046,28
Delhi,North Delhi,781,343428,3161,102,0,1196,3469,378177,3.19,63,1977,420058,301357,717,151258,570347,4961,25
Delhi,North East Delhi,325,273816,1803,0,0,609,2605,311761,1.71,16,934,340305,245093,720,120295,465282,3422,13
Delhi,Shahdara,386,315642,1748,0,0,785,2567,281745,5.04,59,1171,337241,260001,771,131121,466266,2710,16
Delhi,South Delhi,1956,445571,3320,1989,1758,2890,5654,584179,4.21,204,4846,611613,417933,683,235300,794450,6695,56
Delhi,South West Delhi,1451,534235,3199,764,735,1603,4673,437634,2.16,66,3054,544893,426789,783,218296,753573,5033,40
Goa,North Goa,3035,278106,4716,421,245,2607,3634,273228,2.62,148,5642,299979,251310,838,98079,453255,5155,33
Goa,South Goa,3195,319251,4091,0,0,2045,3043,285297,2.67,140,5240,317020,287466,907,97324,507224,4038,46
Gujarat,Gandhinagar,2140,328416,1039,0,0,3411,2305,208254,2.32,129,5551,290122,246482,850,116048,420622,2585,44
Gujarat,Ahmedabad,2232,505056,1518,1,0,3760,2817,265507,2.47,148,5992,437415,333036,761,123738,646825,3538,52
Gujarat,Vadodara,2980,465952,1801,1,0,3821,2752,289360,3.37,229,6801,416419,338778,814,147395,607917,3490,62
Gujarat,Kheda,2803,555109,2270,0,0,4956,3832,287528,2.32,180,7760,456463,386080,846,195726,646911,4850,61
Gujarat,Surendranagar,2494,342493,2305,5,0,4881,3592,247641,3.86,285,7375,313311,276704,883,107614,482520,5142,69
Gujarat,Aravalli,1378,366126,1065,31,0,1633,1235,135478,3.29,99,3011,257216,244295,950,138547,363057,1585,29
Gujarat,Banaskantha,2977,892656,3824,0,0,2694,1948,252225,2.27,129,5671,629277,515380,819,290331,854550,2688,52
Gujarat,Mehsana,4826,665465,4179,0,0,3528,2534,381993,3.42,286,8354,543734,503600,926,251513,795945,3674,80
Gujarat,Patan,2284,329448,2065,272,0,3251,2874,204844,5.51,305,5535,277223,257001,927,121708,412584,3300,99
Gujarat,Sabarkantha,1880,445609,1543,0,0,2664,1941,207149,2.99,136,4544,342705,309938,904,151469,501289,2566,36
Gujarat,Dang,193,43431,252,0,0,439,456,26123,6.01,38,632,36975,32576,881,13713,55841,557,10
Gujarat,Navsari,2412,437854,1764,0,0,2341,2024,220597,2.88,137,4753,328159,330223,1006,170209,488242,2420,47
Gujarat,Surat,3165,368929,2138,0,0,4591,3886,297280,3.66,284,7756,365015,301126,825,138814,527395,4672,75
Gujarat,Tapi,1716,235869,1522,0,0,2752,2048,119219,2.23,100,4480,185048,170006,919,72059,283029,2684,39
Gujarat,Valsad,4290,442334,3412,224,0,4163,3162,279643,3.75,317,8453,402283,319591,794,187428,534549,3852,74
Gujarat,Devbhumi Dwaraka,1667,205907,1446,4,0,1742,1164,156601,2.08,71,3409,198391,164067,827,91621,270887,1491,30
Gujarat,Jamnagar,1958,266447,1736,0,0,2087,1778,162160,3.83,155,4045,235542,193012,819,94452,334155,2455,35
Gujarat,Kutch,2955,446656,2768,0,0,6091,3674,391222,3.47,314,9046,471061,366700,778,182824,655054,4664,82
Gujarat,Morbi,1500,214713,1126,0,0,2353,1879,137835,4.85,187,3853,187299,165200,882,76657,275891,2481,39
Gujarat,Porbandar,828,220695,538,0,0,1000,728,112976,3.94,72,1828,172411,161216,935,94171,239500,610,16
Gujarat,Rajkot,4045,452758,3041,0,0,4513,3494,269723,3.53,302,8558,378995,343382,906,166209,556272,4847,76
Gujarat,Amreli,3281,399395,2595,3,0,3106,2057,146108,2.87,183,6387,278583,266849,958,150808,394695,3102,48
Gujarat,Bhavnagar,2269,379286,2454,810,0,3425,2963,230956,4.3,245,5695,327105,283055,865,130716,479526,3851,53
Gujarat,Botad,986,124226,950,1,0,1886,1817,104131,4.11,118,2872,120005,108329,903,45139,183218,2416,26
Gujarat,Gir Somnath,1875,277778,1656,6,0,3915,2664,169492,2.76,160,5790,243028,204095,840,89123,358147,3284,40
Gujarat,Junagadh,2653,355917,2522,0,0,3340,2158,145810,3.29,197,5993,257886,243773,945,141592,360135,3191,51
Gujarat,Anand,3451,628084,2633,0,0,3682,2917,281060,2.2,157,7133,474156,434860,917,219024,690120,3733,65
Gujarat,Bharuch,2836,436788,2019,0,0,3899,2745,350090,3.34,225,6735,447412,339346,758,160978,625900,3480,61
Gujarat,Chhotaudepur,958,280146,797,157,0,2830,2237,126510,3.22,122,3788,218309,188277,862,104554,302102,2934,42
Gujarat,Dahod,2712,557728,2512,59,0,2185,1593,181607,2.1,103,4897,374801,364414,972,236191,503144,2265,50
Gujarat,Mahisagar,1465,367325,1291,45,0,1042,760,141216,3.31,83,2507,264507,243946,922,128368,380173,1032,28
Gujarat,Narmada,763,193585,584,0,0,1484,1098,93003,3.69,83,2247,150181,136365,908,67270,219318,1460,19
Gujarat,Panchmahal,1504,447439,989,11,0,3648,2451,201777,2.48,128,5152,346570,302537,873,163291,485925,2917,45
Haryana,Kurukshetra,1064,210557,1244,0,0,1039,988,120399,3.66,77,2103,174048,156873,901,58097,272859,1231,17
Haryana,Panchkula,1590,193586,1058,152,152,1847,915,154266,3.0,103,3437,186179,161601,868,81754,266098,616,26
Haryana,Gurgaon,2541,682800,4718,2110,2110,5042,7302,924880,3.26,247,7583,972650,634721,653,313749,1293931,6969,62
Haryana,Jhajjar,893,207956,1364,129,0,1250,1684,152922,3.59,77,2143,198870,161949,814,63599,297279,1933,19
Haryana,Kaithal,899,168932,1125,0,0,1494,1703,133968,4.47,107,2393,157381,145484,924,46095,256805,2147,29
Haryana,Hisar,897,247047,1885,0,0,1124,2110,193118,1.43,29,2021,238331,201775,847,62774,377391,2683,205
Haryana,Rohtak,2255,213026,1742,27,0,3217,2097,158803,2.7,148,5472,202054,169715,840,69074,302755,2572,40
Haryana,Ambala,2601,403738,2939,0,0,3195,3117,309927,3.0,174,5796,376794,336713,894,181894,531771,3674,40
Haryana,Sirsa,574,270826,1317,0,0,1100,1815,146692,4.54,76,1674,219023,198421,906,76926,340592,2373,23
Haryana,Panipat,1850,196597,1188,0,0,1964,1439,154382,2.52,96,3814,199919,150982,755,60984,289995,1699,30
Haryana,Fatehabad,1114,161552,1186,130,0,1926,1545,129143,2.63,80,3040,151928,138734,913,44043,246652,1912,19
Haryana,Yamunanagar,642,258190,1383,0,0,1523,1467,162309,2.08,45,2165,225120,195303,868,73824,346675,1806,9
Haryana,Sonipat,719,335641,2138,44,0,1794,2742,240031,7.04,177,2513,315514,260067,824,117559,458113,2949,37
Haryana,Faridabad,1434,534748,4892,2655,2556,3920,4832,481016,1.79,96,5354,590258,425301,721,186190,829574,6000,28
Haryana,Bhiwani,649,221121,1725,379,8,2116,2200,153230,3.8,105,2765,197409,176877,896,59102,315249,2837,22
Haryana,Charkhi Dadri,705,161839,1900,0,0,1100,1766,128373,3.05,55,1805,147260,142896,970,47877,242335,2436,14
Haryana,Rewari,2274,224620,1543,14,14,1697,1015,149529,2.49,99,3971,210375,163717,778,72534,301615,1075,23
Haryana,Karnal,987,331066,1798,0,0,1083,1768,220789,4.83,100,2070,293019,258749,883,112283,439572,1637,37
Haryana,Jind,667,183353,1197,0,0,962,1503,117141,2.52,41,1629,157155,143284,912,41739,258755,1940,23
Haryana,Nuh,403,55807,456,21,0,1145,1171,74139,6.59,102,1548,82063,47849,583,13544,116402,1336,24
Haryana,Mahendragarh,564,215261,1420,0,0,253,1562,138831,2.82,23,817,186592,167436,897,58864,295228,1784,9
Haryana,Palwal,883,193143,1119,0,0,1960,1605,142824,3.41,97,2843,187078,148808,795,48937,287030,2059,26
Himachal Pradesh,Shimla,3798,350035,5231,0,0,83,76,196113,2.81,109,3881,282555,263491,933,123844,422304,1382,35
Himachal Pradesh,Solan,2118,217328,3096,0,0,416,545,176047,5.37,136,2534,231711,161615,697,68062,325313,1511,34
Himachal Pradesh,Lahaul Spiti,63,15940,157,0,0,0,1,11487,11.11,7,63,14149,13273,938,7617,19810,42,1
Himachal Pradesh,Kullu,1893,168143,1759,0,0,57,25,97450,5.64,110,1950,131838,133723,1014,58725,206868,345,22
Himachal Pradesh,Sirmaur,1161,148008,1897,0,0,103,113,97309,9.97,126,1264,131530,113752,865,47845,197472,791,25
Himachal Pradesh,Kangra,4457,626688,6423,3,0,322,200,320019,2.95,141,4779,445590,500901,1124,189361,757346,2002,43
Himachal Pradesh,Chamba,1007,174768,1729,49,0,181,72,92600,9.43,112,1188,131064,136249,1040,50871,216497,737,37
Himachal Pradesh,Mandi,4921,449007,5153,0,0,105,84,211180,5.85,294,5026,302898,357158,1179,155572,504615,1450,58
Himachal Pradesh,Kinnaur,184,45249,437,0,0,41,71,44420,6.67,15,225,50264,39390,784,19368,70301,228,4
Himachal Pradesh,Hamirpur,602,267255,3077,0,0,5,38,94906,5.44,33,607,163631,198446,1213,96923,265238,1027,5
Himachal Pradesh,Una,3411,257419,3432,0,0,98,49,115118,4.59,161,3509,181969,190467,1047,89934,282603,1268,36
Himachal Pradesh,Bilaspur,1354,203089,2528,0,0,18,29,94103,6.41,88,1372,140243,156908,1119,70005,227187,857,28
Jammu & Kashmir,Srinagar,7119,278403,3491,46100,982,2260,1705,204734,3.0,281,9379,322683,160369,497,79218,403919,3973,73
Jammu & Kashmir,Kulgam,1963,152867,1330,435,0,2032,991,45742,7.13,285,3995,118395,80180,677,27096,171513,1617,99
Jammu & Kashmir,Shopian,1642,85201,873,1266,0,755,291,29965,5.55,133,2397,69871,45283,648,20653,94513,670,74
Jammu & Kashmir,Bandipore,423,115858,896,3095,0,442,559,34817,8.67,75,865,93626,57034,609,23004,127671,1042,41
