state,district,slots,today,Total doses til date,avgdaily,slots 18-44,paid slot,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses,male,female,gratio,fully
Assam,Golaghat,0,148,89227,814,0,0,2918,629,34028,0.13,4,3066,67774,55466,818,30471
Assam,Jorhat,0,18,103165,940,0,0,2813,483,40579,2.79,79,2831,77698,66034,850,34943
Assam,Morigaon,0,406,74471,670,0,0,1817,323,23663,3.01,67,2223,49612,48513,978,21336
Assam,Nagaon,0,1153,148016,1115,0,0,3614,3037,92653,1.95,93,4767,123262,117385,952,52717
Assam,Bongaigaon,0,182,60376,121,0,0,3748,1147,36751,2.8,110,3930,51503,45612,886,27797
Assam,Chirang,0,215,31286,226,0,0,576,173,17484,7.46,59,791,28149,20615,732,16515
Assam,Dhubri,0,655,79255,358,0,0,977,403,29190,1.72,28,1632,59711,48719,816,33780
Assam,Goalpara,197,113,56471,71,0,0,1601,592,32987,7.35,126,1714,47121,42300,898,24427
Assam,Kokrajhar,0,220,53295,329,0,0,1782,698,31350,6.39,128,2002,47803,36839,771,21442
Assam,Dhemaji,54,112,67700,300,9,0,3928,1344,34348,4.95,200,4040,52338,49691,949,22763
Assam,Lakhimpur,0,735,89492,922,0,0,1488,313,29409,1.21,27,2223,62595,56294,899,33349
Assam,Sonitpur,0,738,109038,657,0,0,7784,3080,78004,3.61,308,8522,98351,88688,902,71457
Assam,Udalguri,0,11,50205,210,0,0,2715,644,26812,3.82,104,2726,41760,35243,844,18017
Assam,Cachar,0,2394,131068,1804,0,0,4043,2547,100113,3.31,213,6437,122715,108459,884,42827
Assam,Dima Hasao,0,126,20381,59,143,0,1124,570,15326,7.2,90,1250,20861,14835,711,10981
Assam,Hailakandi,0,400,55392,362,0,0,1325,941,29412,7.83,135,1725,46985,37815,805,20434
Assam,Karimganj,0,517,69528,348,0,0,823,345,32297,8.21,110,1340,56165,45651,813,27390
Bihar,Madhepura,80,645,132804,1160,0,0,1804,2492,69313,6.17,151,2449,110396,91708,831,29251
Bihar,Saharsa,591,1899,145182,1241,179,0,10983,3641,78528,2.16,278,12882,118213,105467,892,32737
Bihar,Supaul,0,958,160926,2402,0,0,1162,2943,76710,6.13,130,2120,130824,106839,817,24341
Bihar,Purnia,0,601,272438,1944,4509,0,3294,4986,147453,5.28,206,3904,223295,196554,880,62250
Bihar,Araria,0,231,152309,423,7823,0,732,1203,73740,11.11,107,963,125641,100445,799,30885
Bihar,Katihar,0,2265,147745,1705,0,0,6604,4142,121073,1.7,151,8869,144174,124665,865,39979
Bihar,Kishanganj,0,886,89363,514,568,0,3865,2275,63727,4.61,219,4751,85207,67901,797,27712
Bihar,Aurangabad,0,1079,135782,1452,620,0,4279,3055,87089,3.02,162,5358,128764,94117,731,31187
Bihar,Arwal,0,795,38977,352,170,0,1964,1015,25292,3.66,101,2759,35585,28687,806,13053
Bihar,Gaya,2807,1774,248349,1469,4075,0,4805,5493,177013,4.58,301,6579,236095,189402,802,107848
Bihar,Kaimur,1429,656,107912,956,359,0,1778,1636,56720,6.0,146,2434,92150,72475,786,22583
Bihar,Rohtas,108,2309,195657,1615,1169,0,15728,5233,120495,1.79,323,18037,181450,134740,743,46988
Bihar,Bhagalpur,0,1024,236864,1699,0,0,3278,6223,159552,1.12,48,4302,215495,180910,840,67191
Bihar,Banka,0,774,139818,977,314,0,2915,2528,70571,1.92,71,3689,111015,99396,895,41061
Bihar,Lakhisarai,16,317,52760,377,71,0,834,1107,33553,2.52,29,1151,47705,38598,809,13622
Bihar,Munger,0,901,93762,695,0,0,2575,2146,62583,1.55,54,3476,89312,67032,751,29234
Bihar,Muzaffarpur,0,2888,275168,1974,4544,0,15197,7981,215222,2.07,375,18085,275464,215018,781,69244
Bihar,Sheohar,0,1682,65383,1022,161,0,1353,1066,25388,1.81,55,3035,48460,42309,873,15760
Bihar,Sitamarhi,0,1477,197763,1237,25,0,3591,3459,101898,3.39,172,5068,163173,136534,837,44809
Bihar,Vaishali,2137,1661,239537,1402,2676,0,8090,4806,115696,2.45,239,9751,191407,164067,857,65353
Bihar,Nalanda,2259,1764,242929,1508,3413,0,6405,4172,130581,3.2,261,8169,198555,175010,881,65479
Bihar,Jehanabad,0,638,74932,724,2097,0,1573,1736,50626,3.12,69,2211,68554,57042,832,19579
Bihar,Nawada,578,648,143528,549,657,0,2613,1696,72434,5.49,179,3261,115296,100692,873,42602
Bihar,Sheikhpura,0,373,45504,322,0,0,766,833,23701,2.72,31,1139,37046,32164,868,13955
Bihar,Darbhanga,0,3053,312641,2595,1219,0,12879,5849,164794,1.68,268,15932,252260,225210,893,85468
Bihar,Madhubani,0,2407,292666,1760,0,0,9703,6030,158117,1.24,150,12110,239404,211499,883,79256
Bihar,Samastipur,0,1483,269718,1130,4725,0,12439,5998,159312,0.92,128,13922,230940,198159,858,85379
Bihar,Patna,1273,4666,562763,3165,4032,290,12219,11837,508321,3.76,635,16885,623165,448446,720,324839
Bihar,Begusarai,0,1400,220062,1122,0,0,7990,4376,126762,1.6,150,9390,189486,157400,831,51262
Bihar,Bhojpur,0,1068,164014,949,2817,0,4931,3944,104718,2.68,161,5999,154372,114525,742,45376
Bihar,Buxar,936,974,127786,1083,494,0,4417,2757,66445,2.21,119,5391,109876,84373,768,33423
Bihar,Khagaria,0,861,97206,680,0,0,3511,2483,60043,3.61,158,4372,83455,73822,885,23969
Bihar,Saran,211,2349,324126,2860,4429,0,10929,7548,182560,3.48,462,13278,277629,229235,826,93108
Bihar,Siwan,10110,2369,308761,1223,1645,0,13161,5138,138556,1.8,280,15530,245199,202269,825,89273
Bihar,Gopalganj,97,1006,173812,1237,5,0,13603,4583,99132,1.86,271,14609,160129,112962,705,41482
Bihar,East Champaran,0,2689,327483,4276,106,0,22819,9381,203831,1.65,422,25508,305950,225233,736,62547
Bihar,West Champaran,74,1507,188992,1359,1494,0,6048,4756,138588,2.85,215,7555,195590,132068,675,36878
Bihar,Jamui,94,400,117746,718,0,0,609,1786,64100,8.03,81,1009,100245,81644,814,28615
Chandigarh,Chandigarh,45,1180,207125,633,378,378,8128,6117,165526,2.81,262,9308,210827,162013,768,77158
Chhattisgarh,Raipur,0,1273,329094,338,0,0,423,167,65650,11.44,194,1696,209455,185312,885,135114
Chhattisgarh,Balod,3600,576,167954,258,0,0,2,4,9661,2.08,12,578,84436,93164,1103,37190
Chhattisgarh,Baloda bazar,82,201,184643,41,0,0,8,2,9986,10.05,21,209,91707,103022,1123,30408
Chhattisgarh,Balrampur,3960,183,127244,37,0,0,14,1,12192,6.6,13,197,69366,70057,1010,20220
Chhattisgarh,Bastar,50,175,138560,47,0,0,38,27,22744,22.07,47,213,76873,84433,1098,37574
Chhattisgarh,Bemetara,2897,153,92505,40,0,0,7,2,6266,0.0,0,160,48355,50410,1042,17310
Chhattisgarh,Bijapur,580,55,36258,8,0,0,16,9,17316,12.68,9,71,31056,22511,725,19297
Chhattisgarh,Bilaspur,111,471,315328,108,0,0,68,20,30678,18.74,101,539,168569,177417,1052,79302
Chhattisgarh,Dantewada,228,25,56669,7,0,0,4,4,13711,3.45,1,29,34744,35625,1025,25238
Chhattisgarh,Dhamtari,848,403,168979,93,0,0,18,4,10463,4.51,19,421,84753,94667,1117,44822
Chhattisgarh,Durg,823,751,338031,219,0,0,68,38,36654,18.44,151,819,190395,184276,968,110128
Chhattisgarh,Gariaband,449,127,99217,24,0,0,3,0,6793,0.0,0,130,49347,56657,1148,15750
Chhattisgarh,Janjgir-Champa,0,261,262565,161,0,0,9,5,14929,18.52,50,270,132542,144948,1094,54733
Chhattisgarh,Jashpur,1349,268,156814,85,0,0,51,1,14849,0.31,1,319,78925,92718,1175,37491
Chhattisgarh,Kanker,4099,127,134996,39,0,0,7,2,21267,19.4,26,134,78499,77754,991,42241
Chhattisgarh,Kondagaon,300,74,107270,27,0,0,8,2,10121,21.95,18,82,53981,63397,1174,21469
Chhattisgarh,Korba,1410,200,269722,71,0,0,39,24,18684,21.34,51,239,140373,148017,1054,52174
Chhattisgarh,Koriya,1094,119,105438,57,0,0,8,7,10747,10.24,13,127,57243,58938,1030,22204
Chhattisgarh,Mahasamund,0,809,241048,377,0,0,5,5,10483,3.19,26,814,118144,133359,1129,66895
Chhattisgarh,Mungeli,190,44,124544,14,0,0,9,3,6080,50.94,27,53,62256,68366,1098,16634
Chhattisgarh,Narayanpur,10,20,15854,7,0,0,0,2,7083,0.0,0,20,12857,10080,784,7590
Chhattisgarh,Raigarh,15,18,351859,16,0,0,2,24,26118,0.0,0,20,184610,193352,1047,112687
Chhattisgarh,Rajnandgaon,608,230,279316,73,0,0,23,7,20650,14.62,37,253,143424,156526,1091,43722
Chhattisgarh,Sukma,0,17,49695,25,0,0,3,-3,21328,0.0,0,20,40027,30991,774,25575
Chhattisgarh,Surajpur,0,140,162603,20,0,0,1,5,12984,27.66,39,141,85774,89787,1047,25361
Chhattisgarh,Surguja,0,263,214401,187,0,0,173,11,16694,10.09,44,436,110926,120132,1083,48208
Chhattisgarh,Kawardha,2500,182,122802,197,0,0,63,11,12538,26.53,65,245,66031,69289,1049,27224
Chhattisgarh,Gaurela Pendra Marwahi ,0,74,65072,60,0,0,5,1,4056,39.24,31,79,32505,36613,1126,8971
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,2,411,38109,262,1,1,4641,3197,96076,4.71,238,5052,94014,40172,427,12259
Dadra and Nagar Haveli and Daman and Diu,Daman,376,527,32417,251,27,0,4899,1983,83510,0.63,34,5426,75357,40707,540,8901
Dadra and Nagar Haveli and Daman and Diu,Diu,0,64,12472,41,0,0,150,144,18669,2.8,6,214,15118,16026,1060,5764
Delhi,New Delhi,198,2505,253611,600,185,185,4492,2807,145471,4.04,283,6997,241624,157894,653,175536
Delhi,Central Delhi,1730,3310,286752,850,3368,3130,2473,1482,230462,4.62,267,5783,305717,211797,693,165776
Delhi,West Delhi,229,2945,363262,703,0,0,5554,2798,164575,2.95,251,8499,293861,234062,797,186131
Delhi,North West Delhi,2392,4463,344778,1180,425,425,5797,3589,230319,3.8,390,10260,320606,254789,795,186947
Delhi,South East Delhi,118,3090,244453,750,135,87,5438,3122,238236,3.42,292,8528,293042,189912,648,162109
Delhi,East Delhi,1504,2726,204208,1072,4522,4522,4800,3198,139796,2.84,214,7526,192397,151737,789,87121
Delhi,North Delhi,206,1994,193458,622,0,0,5797,3903,153366,3.84,299,7791,201946,144914,718,108002
Delhi,North East Delhi,54,1235,161878,750,74,0,2868,2294,130762,4.31,177,4103,173161,119677,691,91464
Delhi,Shahdara,0,1556,198115,479,0,0,3637,1823,134163,3.99,207,5193,187693,144845,772,90382
Delhi,South Delhi,620,2756,260115,735,1309,1309,10469,5965,325061,3.52,465,13225,354326,231716,654,176480
Delhi,South West Delhi,426,3629,338293,1444,979,979,4582,3380,198010,1.81,149,8211,306248,230769,754,148436
Goa,North Goa,162,1255,164933,906,5,5,8250,7606,141831,1.53,145,9505,163962,142846,871,50115
Goa,South Goa,0,1417,196936,940,0,0,9407,8063,142586,1.81,196,10824,171081,168460,985,50810
Gujarat,Gandhinagar,0,2097,203734,919,156,0,6972,4157,88435,2.44,221,9069,158765,133418,840,92475
Gujarat,Ahmedabad,0,2119,367003,883,0,0,5884,5877,128547,2.84,227,8003,281927,213615,758,102555
Gujarat,Vadodara,99,2605,302826,1485,135,19,5972,5552,147055,2.13,183,8577,252581,197376,781,113091
Gujarat,Kheda,0,3697,363732,2635,163,0,4164,3904,126436,2.91,229,7861,260999,229204,878,160304
Gujarat,Surendranagar,0,2269,198148,2070,1167,0,7529,5835,110659,2.06,202,9798,168333,140519,835,79410
Gujarat,Aravalli,116,1444,231485,398,702,0,4961,2857,66539,3.67,235,6405,153199,144821,945,121070
Gujarat,Banaskantha,0,1473,638333,407,63,0,3469,4022,114631,4.59,227,4943,412187,340901,827,203196
Gujarat,Mehsana,0,3572,403706,1408,976,0,12204,6382,219328,2.43,384,15776,326681,296322,907,170627
Gujarat,Patan,0,1856,204633,1084,0,0,4040,3260,91840,5.5,324,5896,155243,141358,911,87575
Gujarat,Sabarkantha,57,1803,291263,910,0,0,4085,3865,93179,3.6,212,5888,202455,181953,899,125453
Gujarat,Dang,0,89,31809,60,3,0,162,279,11148,19.52,49,251,22537,20423,906,9939
Gujarat,Navsari,0,1413,267290,565,49,0,9155,4867,101231,2.48,262,10568,183035,185555,1014,134548
Gujarat,Surat,0,2425,216475,1243,125,0,8334,6391,128210,3.73,401,10759,192450,152356,792,105067
Gujarat,Tapi,0,1890,158893,957,3,0,2939,2408,52687,3.33,161,4829,109804,101777,927,43853
Gujarat,Valsad,0,1455,261567,813,0,0,6307,5960,134103,2.94,228,7762,222049,173639,782,138073
Gujarat,Devbhumi Dwaraka,0,720,115012,501,588,0,3669,3223,68271,3.21,141,4389,101828,81468,800,68838
Gujarat,Jamnagar,0,614,168850,485,676,0,2366,3051,100136,3.02,90,2980,150870,118172,783,71182
Gujarat,Kutch,753,910,275112,625,69,0,6187,5542,197388,3.56,253,7097,270166,202421,749,134807
Gujarat,Morbi,0,728,127724,536,0,0,2671,2845,57360,4.44,151,3399,100164,84913,848,60930
Gujarat,Porbandar,0,169,135314,119,0,0,3118,2192,50726,2.53,83,3287,96566,89484,927,80527
Gujarat,Rajkot,0,2094,266017,951,0,0,5574,5440,112929,4.98,382,7668,200402,178573,891,109666
Gujarat,Amreli,0,1601,245544,272,12,0,1878,1537,51979,2.62,91,3479,151839,145691,960,114478
Gujarat,Bhavnagar,0,1158,247409,1074,1409,0,4047,4213,109901,3.55,185,5205,193436,163924,847,90196
Gujarat,Botad,0,781,69137,475,715,0,3434,1903,38607,3.91,165,4215,57846,49898,863,34555
Gujarat,Gir Somnath,79,600,186061,529,305,0,3164,3293,73821,2.82,106,3764,143113,116691,815,70771
Gujarat,Junagadh,0,3311,207233,553,0,0,1190,1689,57382,4.42,199,4501,138455,126154,911,71218
Gujarat,Anand,0,3315,403466,1219,0,0,5784,6184,138481,2.43,221,9099,279891,262076,936,170379
Gujarat,Bharuch,0,3983,273578,2533,0,0,5007,4710,180630,2.34,210,8990,257558,196700,764,118266
Gujarat,Chhotaudepur,19,1487,167607,227,1029,0,1018,1170,31204,6.19,155,2505,103915,94862,913,84038
Gujarat,Dahod,31,2371,337484,722,1699,0,4887,4072,85421,2.37,172,7258,214168,208742,975,187277
Gujarat,Mahisagar,200,549,247514,264,831,0,4680,3239,60894,2.51,131,5229,159881,148557,929,113576
Gujarat,Narmada,0,800,128138,115,285,0,2436,1562,35522,2.29,74,3236,84480,79170,937,59386
Gujarat,Panchmahal,0,2706,292878,248,894,0,8256,4875,93960,2.17,238,10962,205684,181132,881,144970
Haryana,Kurukshetra,0,546,144905,427,0,0,506,1299,64062,6.46,68,1052,110126,98909,898,32288
Haryana,Panchkula,0,392,120751,225,195,195,708,1854,84723,6.36,70,1100,110580,95052,860,53193
Haryana,Gurgaon,1576,2638,415135,1202,3870,3870,16668,11172,527472,3.49,674,19306,581214,363652,626,188748
Haryana,Jhajjar,234,415,144094,418,0,0,795,1835,68141,9.92,120,1210,113791,98479,865,41787
Haryana,Kaithal,0,143,111012,180,0,0,851,1124,68124,8.65,86,994,94998,84268,887,28953
Haryana,Hisar,0,157,171743,947,0,0,472,3035,94689,4.93,31,629,144855,121656,840,37194
Haryana,Rohtak,0,285,142156,480,0,0,1651,2374,79760,4.34,84,1936,119720,103001,860,43870
Haryana,Ambala,0,559,232946,1176,0,0,1208,3980,169597,4.7,83,1767,214485,188401,878,108873
Haryana,Sirsa,39,789,182394,458,260,0,1374,1826,73854,7.72,167,2163,134410,121850,907,56741
Haryana,Panipat,201,1003,137214,321,0,0,3352,1630,79436,3.1,135,4355,120949,95790,792,37647
Haryana,Fatehabad,39,377,105841,395,92,92,1322,1692,64125,5.36,91,1699,89743,80255,894,24551
Haryana,Yamunanagar,8,330,177748,341,19,19,1583,3220,83962,2.98,57,1913,140061,121667,869,48322
Haryana,Sonipat,1257,878,222311,588,977,918,5202,2809,128726,3.45,210,6080,192037,159271,829,73343
Haryana,Faridabad,512,2281,343951,1253,1202,1202,11115,7907,266766,2.19,294,13396,358024,254057,710,109891
Haryana,Bhiwani,15,317,152453,395,139,62,1456,2162,75658,6.03,107,1773,120399,107740,895,32604
Haryana,Charkhi Dadri,0,517,103342,215,0,0,7,1678,51802,8.78,46,524,79681,75491,947,24297
Haryana,Rewari,0,596,153229,474,0,0,1844,1630,76928,3.69,90,2440,127439,102865,807,41597
Haryana,Karnal,496,616,218417,327,0,0,798,2343,109892,6.08,86,1414,175145,153357,876,70183
Haryana,Jind,0,287,133024,396,479,0,1914,1438,59477,5.41,119,2201,101220,91291,902,22281
Haryana,Nuh,0,33,42884,54,0,0,881,741,39407,7.22,66,914,48935,33423,683,7687
Haryana,Mahendragarh,0,740,152915,565,0,0,1799,1948,69639,3.58,91,2539,115858,106827,922,34359
Haryana,Palwal,0,367,144847,285,0,0,1635,1685,83371,5.89,118,2002,127372,100936,792,27478
Himachal Pradesh,Shimla,0,333,220958,177,0,0,1348,3418,74737,5.29,89,1681,155715,139956,899,54019
Himachal Pradesh,Solan,9,774,140383,319,0,0,3617,4165,75146,3.39,149,4391,128945,86631,672,23972
Himachal Pradesh,Lahaul Spiti,0,9,8267,8,0,0,69,240,3839,2.56,2,78,6054,6051,1000,3386
Himachal Pradesh,Kullu,0,220,107020,54,0,0,319,1811,30589,7.61,41,539,70426,67185,954,28530
Himachal Pradesh,Sirmaur,0,33,90901,5,0,0,1321,2021,40148,6.35,86,1354,72528,58524,807,24141
Himachal Pradesh,Kangra,0,2199,409089,295,0,0,2047,5802,98921,5.04,214,4246,246600,261370,1060,88138
Himachal Pradesh,Chamba,0,249,120693,143,0,0,802,2081,36063,7.52,79,1051,79330,77410,976,24572
Himachal Pradesh,Mandi,0,824,282361,242,0,0,4530,4340,69969,4.97,266,5354,166450,185903,1117,74652
Himachal Pradesh,Kinnaur,0,55,24430,30,0,0,866,556,11385,4.23,39,921,19119,16700,873,8842
Himachal Pradesh,Hamirpur,0,118,160862,76,0,0,1817,1730,29905,3.88,75,1935,88953,101794,1144,34752
Himachal Pradesh,Una,0,554,153071,320,0,0,1154,2035,33155,5.97,102,1708,93658,92564,988,39576
Himachal Pradesh,Bilaspur,177,366,125427,184,0,0,1808,2356,31056,7.18,156,2174,73968,82508,1115,35724
Jammu & Kashmir,Srinagar,1216,1622,164133,1490,2304,393,2567,2284,117922,4.98,209,4201,190544,91504,480,53468
Jammu & Kashmir,Kulgam,0,831,103276,556,0,0,754,1020,14820,7.89,125,1585,68703,49378,719,13242
Jammu & Kashmir,Shopian,30,10,64305,5,1182,0,464,714,9475,5.49,26,474,43015,30763,715,10761
Jammu & Kashmir,Bandipore,0,397,84692,235,4398,0,692,641,12270,12.03,131,1089,58495,38464,658,12901
Jammu & Kashmir,Anantnag,0,1133,181758,983,0,0,960,1283,52807,11.32,237,2093,137385,97146,707,24459
Jammu & Kashmir,Baramulla,20,2249,234335,1989,0,0,365,1879,63834,6.73,176,2614,172802,125255,725,49579
Jammu & Kashmir,Kupwara,1520,3434,113867,2058,646,0,680,3281,36697,4.76,196,4114,94149,56393,599,20476
Jammu & Kashmir,Pulwama,0,848,118363,481,0,0,172,1174,24411,5.88,60,1020,85746,57026,665,25824
Jammu & Kashmir,Ganderbal,0,75,71891,22,0,0,716,741,18173,3.67,29,791,53384,36676,687,14360
Jammu & Kashmir,Budgam,640,1605,155913,795,0,0,236,1150,61559,7.68,142,1848,131245,86217,657,32276
Jammu & Kashmir,Jammu,1372,660,396882,285,0,0,3910,3317,144014,5.69,260,4570,301278,239772,796,151705
Jammu & Kashmir,Kishtwar,50,29,45377,62,440,0,1129,834,14551,4.49,52,1158,35152,24777,705,12124
Jammu & Kashmir,Doda,130,223,86610,298,1200,0,834,773,14456,5.01,53,1057,55991,45068,805,23956
Jammu & Kashmir,Udhampur,0,219,118395,144,0,0,147,1434,58601,17.49,64,366,97154,79835,822,28768
Jammu & Kashmir,Kathua,1099,451,136576,309,0,0,400,1687,53005,8.11,69,851,103479,86093,832,31547
Jammu & Kashmir,Ramban,250,30,62721,19,2544,0,1674,1247,16549,5.63,96,1704,47443,31826,671,19296
Jammu & Kashmir,Samba,0,117,85587,161,0,0,1587,849,17579,3.29,56,1704,58415,44736,766,21786
Jammu & Kashmir,Rajouri,3699,1517,125284,1526,0,0,54,1472,55583,5.6,88,1572,102539,78337,764,23506
Jammu & Kashmir,Poonch,4296,647,106319,710,1785,0,1803,723,14164,4.49,110,2450,67228,53248,792,17662
Jammu & Kashmir,Reasi,0,70,68053,97,134,0,830,1468,24858,6.67,60,900,55760,37169,667,14202
Jharkhand,Ranchi,457,2055,257661,962,740,548,6840,5490,217461,4.1,365,8895,264837,210454,795,118573
Jharkhand,Koderma,0,2031,89865,1799,0,0,4685,2055,45225,4.53,304,6716,70070,65048,928,14846
Jharkhand,Bokaro,41,1667,161511,710,79,79,3859,2924,96869,1.34,74,5526,150596,107843,716,61348
Jharkhand,Garhwa,1381,1291,100454,782,663,0,1854,1510,65892,5.25,165,3145,93834,72513,773,30200
Jharkhand,Latehar,260,679,53395,384,258,0,1822,1355,44497,1.56,39,2501,55497,42416,764,15640
Jharkhand,Chatra,0,674,83627,388,160,0,721,749,37035,8.24,115,1395,66367,54278,818,16413
Jharkhand,Palamu,0,1965,200402,1941,0,0,3485,2777,81716,4.95,270,5450,154398,127742,827,49394
Jharkhand,East Singhbhum,100,5551,306457,2260,0,0,2587,4566,148920,2.97,242,8138,252986,202567,801,103410
Jharkhand,Seraikela Kharsawan,0,647,100468,508,114,111,1246,1359,52080,5.12,97,1893,86416,66148,765,28057
