state,district,slots,today,Total doses til date,avgdaily,slots 18-44,paid slot,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses,male,female,gratio,fully,people,avg people,sites
Assam,Hailakandi,0,0,78676,3300,0,0,0,4941,64876,0.0,0,0,79435,64101,807,23605,119947,4869,0
Assam,Karimganj,11,67,98803,4164,11,0,126,6278,76785,8.81,17,193,97984,77582,792,31316,144272,5968,13
Bihar,Madhepura,0,0,161105,3998,0,0,0,3439,94225,0.0,0,0,137681,117587,854,30106,225224,3136,1
Bihar,Saharsa,0,0,177258,4502,0,0,0,3251,102695,0.0,0,0,146584,133295,909,33414,246539,2980,53
Bihar,Supaul,0,108,189975,3937,0,0,81,4997,115128,5.82,11,189,164399,140644,856,26590,278513,5135,3
Bihar,Purnia,0,572,335476,8801,0,0,444,12006,237460,3.35,34,1016,300349,272444,907,65983,506953,11381,7
Bihar,Araria,2000,0,201648,7026,7974,0,447,7175,124201,2.91,13,447,174266,151514,869,36209,289640,9028,4
Bihar,Katihar,0,212,186786,5329,0,0,507,4903,161280,1.53,11,719,184096,163924,890,40924,307142,4386,10
Bihar,Kishanganj,0,109,113315,3292,0,0,366,2999,88333,3.16,15,475,111660,89959,806,28145,173503,2270,22
Bihar,Aurangabad,0,100,170086,4741,0,0,175,5404,128783,12.73,35,275,170729,128055,750,32742,266127,5468,10
Bihar,Arwal,0,0,53715,2097,0,0,0,1667,37296,0.0,0,0,50157,40834,814,13837,77174,1787,1
Bihar,Gaya,0,1698,360892,15921,656,0,3580,15938,293268,3.26,172,5278,364800,289250,793,120364,533796,14664,72
Bihar,Kaimur,0,73,131715,3326,0,0,81,2886,78494,16.88,26,154,117472,92695,789,23837,186372,2807,8
Bihar,Rohtas,45,46,245451,7002,0,0,4,5741,164605,0.0,0,50,234597,175406,748,49149,360907,5721,3
Bihar,Bhagalpur,0,802,318711,11612,0,0,1895,14450,262215,1.22,33,2697,314217,266626,849,75798,505128,15234,18
Bihar,Banka,395,89,191562,7211,840,0,376,7783,128328,1.08,5,465,168018,151816,904,43791,276099,8738,9
Bihar,Lakhisarai,271,101,67238,2041,57,0,321,2154,49568,4.27,18,422,63839,52949,829,14301,102505,2153,2
Bihar,Munger,0,5,122340,4028,0,0,5,3066,85707,0.0,0,10,117807,90186,766,30287,177760,2767,1
Bihar,Muzaffarpur,23,43,352148,10933,0,0,173,14502,319127,1.85,4,216,372105,299080,804,78158,593117,14270,8
Bihar,Sheohar,447,274,83194,2468,473,0,92,1301,35912,1.09,4,366,62959,56125,891,16762,102344,1374,6
Bihar,Sitamarhi,0,0,246113,6753,0,0,0,5181,141367,0.0,0,0,208464,178974,859,46422,341058,5303,0
Bihar,Vaishali,29,726,312668,10307,0,0,595,6389,166863,2.95,39,1321,257013,222438,865,69596,409935,6754,11
Bihar,Nalanda,0,156,321203,10818,251,0,594,9570,204533,4.0,30,750,278515,247126,887,74944,450792,9682,15
Bihar,Jehanabad,0,0,93197,2564,493,0,37,2501,69358,8.11,3,37,89027,73481,825,21674,140881,1969,11
Bihar,Nawada,860,309,186725,6072,378,0,54,4976,110097,1.93,7,363,159497,137279,861,45309,251513,4575,187
Bihar,Sheikhpura,0,0,59545,1996,0,0,0,1430,33998,0.0,0,0,49840,43692,877,14360,79183,1375,0
Bihar,Darbhanga,0,0,400607,12355,0,0,0,10287,243635,0.0,0,0,337765,306379,907,91695,552547,9543,1
Bihar,Madhubani,4,827,395594,14586,0,0,1523,12625,252349,2.13,50,2350,332982,314855,946,80212,567731,15752,28
Bihar,Samastipur,0,6,349748,11302,0,0,14,7704,218207,0.0,0,20,302412,265455,878,88529,479426,6359,2
Bihar,Patna,2854,1613,906330,48651,1833,0,3747,35457,770258,0.93,50,5360,970256,706049,728,355685,1320903,33296,88
Bihar,Begusarai,0,0,269630,6910,0,0,0,4992,167830,0.0,0,0,237922,199482,838,52956,384504,4337,0
Bihar,Bhojpur,0,0,211461,6626,0,0,0,5134,145092,0.0,0,0,205667,150821,733,47024,309529,5042,1
Bihar,Buxar,215,123,163187,4948,115,0,643,4235,98876,1.83,14,766,149452,112579,753,34661,227402,4232,8
Bihar,Khagaria,0,43,120430,3305,0,0,104,3027,82407,8.84,13,147,106799,96015,899,24585,178252,2820,4
Bihar,Saran,0,95,410429,12302,0,0,405,10936,259963,4.0,20,500,366930,303326,827,97886,572506,9254,5
Bihar,Siwan,247,217,393135,11954,51,0,1086,6853,191368,0.54,7,1303,324033,260357,803,96399,488104,5036,6
Bihar,Gopalganj,0,55,216259,5851,0,0,145,6125,144910,0.0,0,200,215295,145836,677,42780,318389,5864,1
Bihar,East Champaran,2,930,406974,11223,0,0,2302,15577,321981,2.41,78,3232,416319,312405,750,68097,660858,17072,127
Bihar,West Champaran,0,1506,235184,6370,0,0,2275,9245,209535,1.03,39,3781,264254,180370,683,38829,405890,10068,11
Bihar,Jamui,36,215,146908,4101,0,0,633,4150,94856,2.59,22,848,133549,108166,810,29592,212172,4024,8
Chandigarh,Chandigarh,319,1467,276773,9894,322,232,3797,8359,227353,2.2,116,5264,286432,217630,760,82381,421745,6484,57
Chhattisgarh,Raipur,1339,10473,467945,19798,1373,99,19497,25165,241995,2.37,710,29970,380113,329784,868,167057,542883,21097,273
Chhattisgarh,Balod,30561,3340,218121,7140,24596,0,5179,7217,60187,1.19,101,8519,129826,148449,1143,51247,227061,7036,131
Chhattisgarh,Baloda bazar,11129,2531,217692,4722,13008,0,4900,6326,54378,3.22,239,7431,131880,140179,1063,39846,232224,5356,180
Chhattisgarh,Balrampur,32787,152,144077,2397,32820,0,751,3259,35007,10.74,97,903,91222,87843,963,23750,155334,2263,131
Chhattisgarh,Bastar,209,445,163604,3569,1903,0,1423,4156,51847,10.81,202,1868,106277,109160,1027,40695,174756,1911,64
Chhattisgarh,Bemetara,10565,1575,112803,2900,10782,0,2944,3708,32227,0.02,1,4519,71488,73520,1028,22114,122916,3448,148
Chhattisgarh,Bijapur,1019,77,44699,1206,519,0,312,2509,34885,23.39,91,389,48905,30667,627,20657,58927,764,80
Chhattisgarh,Bilaspur,16076,5870,395416,11434,16041,212,9689,11754,113012,3.16,491,15559,253690,254664,1004,98186,410242,9162,277
Chhattisgarh,Dantewada,1090,225,73870,2458,1835,0,2609,2864,33759,1.98,56,2834,55317,52289,945,26028,81601,1603,80
Chhattisgarh,Dhamtari,4454,1824,221459,7487,4796,0,3491,6162,53601,1.98,105,5315,128744,146275,1136,55859,219201,5669,107
Chhattisgarh,Durg,1442,6204,458561,17201,783,0,7892,11164,114843,4.71,664,14096,292263,281084,962,138879,434525,8525,224
Chhattisgarh,Gariaband,5304,820,112835,1943,6437,0,1771,2753,26066,0.73,19,2591,65417,73473,1123,19271,119630,1942,101
Chhattisgarh,Janjgir-Champa,695,1844,318134,7924,5930,0,5724,7119,64781,3.07,232,7568,187677,195212,1040,65632,317283,5667,191
Chhattisgarh,Jashpur,14416,945,189256,4623,13019,0,3440,4310,45022,2.85,125,4385,107572,126672,1178,41900,192378,2946,315
Chhattisgarh,Kanker,9878,1611,170020,5001,42162,0,4939,6829,69076,2.9,190,6550,122202,116876,956,49485,189611,4761,219
Chhattisgarh,Kondagaon,2690,102,122448,2168,22339,0,1748,3139,32097,18.92,350,1850,72601,81922,1128,22700,131845,2065,148
Chhattisgarh,Korba,8670,2849,323626,7691,13070,0,6873,8386,77416,4.4,428,9722,196293,204706,1043,66345,334697,6600,194
Chhattisgarh,Koriya,14036,754,125197,2818,14812,0,2261,3654,36328,5.14,155,3015,80468,81047,1007,26774,134751,2647,55
Chhattisgarh,Mahasamund,5597,3006,324764,11878,5336,0,5009,8405,69325,4.82,384,7966,186935,207107,1108,82829,311260,8450,300
Chhattisgarh,Mungeli,1020,1340,144029,2783,809,0,2506,2512,23668,1.14,44,3846,80774,86912,1076,22501,145196,2081,89
Chhattisgarh,Narayanpur,600,118,18704,407,100,0,192,983,13962,0.0,0,310,19398,13266,684,8413,24253,188,6
Chhattisgarh,Raigarh,900,28,495895,20578,851,0,213,29800,234769,12.03,29,241,367167,363428,990,133743,596921,31272,322
Chhattisgarh,Rajnandgaon,9806,6003,336939,8216,10526,0,16208,18886,152893,2.7,599,22211,233625,256169,1096,61058,428774,18379,275
Chhattisgarh,Sukma,909,64,61151,1637,1196,0,864,3158,43439,3.45,32,928,62335,42240,678,26057,78533,1072,24
Chhattisgarh,Surajpur,7510,912,185546,3272,5687,0,3741,4165,42146,7.24,337,4653,113034,114624,1014,30754,196938,3043,150
Chhattisgarh,Surguja,12679,1303,258043,6218,16037,0,5038,6811,64379,7.55,479,6341,156180,166193,1064,54592,267830,5231,193
Chhattisgarh,Kawardha,7698,2523,150676,3953,8038,0,7765,5393,50306,1.19,122,10288,99587,101364,1018,33334,167648,4585,39
Chhattisgarh,Gaurela Pendra Marwahi ,1768,593,73670,1220,4291,0,1363,1442,14155,7.36,144,1956,41722,46088,1105,10648,77177,1141,41
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,5,994,51945,1974,347,0,2152,4368,126813,3.94,124,3146,124475,54256,436,15657,163101,4105,54
Dadra and Nagar Haveli and Daman and Diu,Daman,0,445,44777,1763,0,0,2039,4518,115324,0.24,6,2484,104525,55535,531,11081,149020,4698,3
Dadra and Nagar Haveli and Daman and Diu,Diu,0,147,18822,902,0,0,535,465,22004,2.64,18,682,19944,20874,1047,6228,34598,477,8
Delhi,New Delhi,283,90,394956,20194,192,192,392,13112,238357,3.73,18,482,381064,252166,662,186187,447126,6708,5
Delhi,Central Delhi,467,289,420242,19063,1740,1740,630,16849,349451,3.37,31,919,460263,309307,672,178139,591554,10464,11
Delhi,West Delhi,0,461,529554,23749,0,0,769,14641,268054,1.63,20,1230,444620,352774,793,201887,595721,9549,9
Delhi,North West Delhi,3,226,502361,22512,206,206,461,15359,339035,4.8,33,687,468222,373013,797,200876,640520,9175,9
Delhi,South East Delhi,48,196,370146,17930,48,48,307,15154,346037,7.36,37,503,429086,286978,669,175911,540272,7953,7
Delhi,East Delhi,653,580,285764,11574,949,949,1215,10172,212658,3.62,65,1795,277714,220609,794,95942,402480,8040,12
Delhi,North Delhi,0,127,283731,12893,0,0,108,13795,250169,2.13,5,235,312554,221246,708,116754,417146,10009,2
Delhi,North East Delhi,0,0,233248,10196,0,0,0,11926,214516,0.0,0,0,266153,181481,682,96592,351172,8323,0
Delhi,Shahdara,0,170,271024,10416,0,0,39,10062,204946,0.48,1,209,271886,203979,750,97563,378407,6541,1
Delhi,South Delhi,94,632,386998,18094,129,129,1115,19288,462843,5.9,103,1747,511092,338604,663,190406,659435,10181,24
Delhi,South West Delhi,187,542,466529,18303,434,434,1209,15495,308614,1.66,29,1751,442396,332614,752,162566,612577,10574,11
Goa,North Goa,165,1423,212834,6717,8,0,3973,7517,199490,2.11,114,5396,221726,190563,859,53728,358596,6559,27
Goa,South Goa,0,2006,254830,8135,1,0,7420,7958,204317,2.38,224,9426,235389,223717,950,55015,404132,8234,47
Gujarat,Gandhinagar,22,1678,299239,13541,40,40,4047,9906,161345,2.36,135,5725,249967,210563,842,99503,361081,9232,36
Gujarat,Ahmedabad,19,1336,473913,15208,0,0,3384,10352,204065,2.97,140,4720,384330,293547,764,110259,567719,9809,58
Gujarat,Vadodara,306,1720,423600,17042,275,0,3212,11121,228993,2.8,138,4932,361302,291206,806,125977,526616,10167,40
Gujarat,Kheda,2,1314,516992,21680,40,0,3443,11973,212875,4.06,193,4757,389429,340364,874,174242,555625,8761,56
Gujarat,Surendranagar,0,2537,297989,14092,0,0,3881,9182,178443,1.75,112,6418,256327,220003,858,90808,385624,10301,33
Gujarat,Aravalli,142,291,347081,16482,13,0,1075,5513,108795,5.42,74,1366,232698,223093,959,125433,330443,4076,22
Gujarat,Banaskantha,4,5344,824643,26606,10,0,2950,12688,206200,2.6,216,8294,565218,465430,823,226088,804755,6996,81
Gujarat,Mehsana,0,3048,590122,26566,49,0,5596,14407,323478,4.23,366,8644,474785,438709,924,194680,718920,13161,94
Gujarat,Patan,351,985,290977,12258,308,0,2662,7932,149571,6.66,243,3647,229399,211097,920,94372,346176,6708,84
Gujarat,Sabarkantha,13,1280,419916,18255,5,0,2298,10339,168513,2.85,102,3578,308911,279409,904,135517,452912,9235,34
Gujarat,Dang,0,153,39364,1078,78,0,488,1065,18772,7.64,49,641,30751,27382,890,10966,47170,576,11
Gujarat,Navsari,142,3661,407346,19979,142,0,5980,10908,181205,3.1,299,9641,292106,296387,1015,148454,440097,9679,88
Gujarat,Surat,156,1974,323597,15155,28,0,5736,13014,226240,3.24,250,7710,303510,246271,811,114481,435356,11815,68
Gujarat,Tapi,0,1460,211716,7429,0,0,1849,4296,84228,4.56,151,3309,153217,142699,931,54913,241031,3881,46
Gujarat,Valsad,28,1582,389916,18257,118,0,6045,11914,222174,3.32,253,7627,339277,272728,804,144480,467610,9530,80
Gujarat,Devbhumi Dwaraka,203,1137,182622,9591,475,0,4292,8459,130157,2.41,131,5429,171756,140982,821,73533,239246,7545,38
Gujarat,Jamnagar,0,780,239061,9988,0,0,1524,4085,130620,4.6,106,2304,203143,166490,820,75573,294108,3277,26
Gujarat,Kutch,0,2896,401820,18102,0,0,7120,17154,323399,3.23,324,10016,408238,316877,776,151134,574085,13665,77
Gujarat,Morbi,0,1267,191388,9074,0,0,2371,5336,97305,3.63,132,3638,153886,134767,876,65690,223003,5026,29
Gujarat,Porbandar,3,501,209882,10641,0,0,2279,6070,97565,3.6,100,2780,158806,148599,936,83253,224194,4818,45
Gujarat,Rajkot,19,3705,390438,17717,0,0,3873,12443,203187,4.12,312,7578,312363,281171,900,126545,467080,12081,73
Gujarat,Amreli,1,1464,359715,16294,30,0,4392,7800,107036,2.29,134,5856,238585,228107,956,124394,342357,6324,35
Gujarat,Bhavnagar,5590,1539,339320,13004,4829,0,2835,8851,174961,6.77,296,4374,277364,236851,854,101734,412547,7321,81
Gujarat,Botad,82,933,105859,5211,72,0,2351,4391,70102,3.23,106,3284,93759,82188,877,37154,138807,4295,24
Gujarat,Gir Somnath,206,731,254020,9701,62,0,2609,6561,122616,2.99,100,3340,206345,170157,825,75440,301196,5485,29
Gujarat,Junagadh,0,2491,306199,14074,0,0,3437,6372,104145,3.58,212,5928,212500,197792,931,104209,306135,5558,65
Gujarat,Anand,0,1679,579712,25056,81,0,3385,11167,220775,2.49,126,5064,413679,386705,935,186473,614014,9584,43
Gujarat,Bharuch,66,2555,397228,17460,51,0,5014,15561,293049,2.92,221,7569,390297,299887,768,134127,556150,13860,57
Gujarat,Chhotaudepur,1719,3685,260751,13299,2125,0,4133,5742,71816,2.97,232,7818,175617,156893,893,98402,234165,4983,65
Gujarat,Dahod,590,2738,515926,25451,1419,0,2295,8730,148476,3.91,197,5033,335377,328918,981,200643,463759,5518,63
Gujarat,Mahisagar,38,219,351240,14802,322,0,2429,7387,117535,3.47,92,2648,243084,225609,928,114881,353894,5777,34
Gujarat,Narmada,0,621,182520,7751,1542,0,3316,4211,66540,4.39,173,3937,129722,119298,920,63103,185957,2947,43
Gujarat,Panchmahal,9,206,429599,19488,253,0,1397,8549,156517,4.18,67,1603,310361,275663,888,152782,433334,6211,18
Haryana,Kurukshetra,10,66,185541,5800,0,0,64,4408,95098,7.69,10,130,148213,132394,893,37975,242664,4784,4
Haryana,Panchkula,0,60,171718,7283,0,0,209,5869,126353,7.81,21,269,160784,137227,853,59915,238156,4593,6
Haryana,Gurgaon,1065,2514,584849,24191,1235,1235,5822,28400,733922,2.45,204,8336,802520,516011,643,213132,1105639,22144,45
Haryana,Jhajjar,554,513,185539,5908,295,0,1823,6420,113912,3.17,74,2336,163625,135773,830,45505,253946,5827,21
Haryana,Kaithal,21,907,145093,4863,34,0,2134,4132,97603,7.86,239,3041,127727,114943,900,32656,210040,4330,59
Haryana,Hisar,0,528,213894,6022,0,0,1505,7164,144965,1.33,27,2033,195221,163593,838,41788,317071,7216,9
Haryana,Rohtak,47,409,184766,6077,40,0,886,5213,117266,1.16,15,1295,165024,136963,830,48051,253981,4426,6
Haryana,Ambala,255,1362,348020,16013,155,0,2156,9258,242110,2.62,92,3518,312629,277383,887,130280,459850,6660,30
Haryana,Sirsa,0,88,245648,9022,0,0,167,4468,105644,17.65,45,255,184455,166768,904,62792,288500,4520,8
Haryana,Panipat,0,604,175547,5425,0,0,1442,5634,121053,1.17,24,2046,167561,128969,770,42624,253976,4970,6
Haryana,Fatehabad,1152,326,137478,4518,1096,0,854,3937,91812,5.08,60,1180,120717,108544,899,29338,199952,4263,15
Haryana,Yamunanagar,0,0,228791,7292,0,0,0,5528,122739,0.0,0,0,188682,162785,863,52406,299124,5334,0
Haryana,Sonipat,808,1118,298161,10627,254,0,2917,6852,184264,2.35,95,4035,264207,218137,826,83526,398899,5547,22
Haryana,Faridabad,842,923,457422,16163,384,384,1889,14088,368587,3.13,88,2812,480071,345782,720,125347,700662,12344,21
Haryana,Bhiwani,190,466,192509,5699,119,0,1167,5400,113827,2.88,47,1633,161499,144783,896,38801,267535,5556,16
Haryana,Charkhi Dadri,0,0,133905,4366,0,0,0,5577,90892,0.0,0,0,114573,110181,962,28383,196414,5889,0
Haryana,Rewari,148,326,197444,6308,878,878,607,5921,119224,3.97,37,933,176922,139700,790,46769,269899,5548,9
Haryana,Karnal,0,206,294718,10877,0,0,548,8174,168224,2.12,16,754,247428,215443,871,80176,382766,7597,2
Haryana,Jind,595,101,161861,4118,363,0,320,4007,87718,2.14,9,421,130571,118957,911,27279,222300,4229,5
Haryana,Nuh,1,5,48875,856,0,0,238,1984,53479,7.0,17,243,62378,39946,640,8063,94291,1688,5
Haryana,Mahendragarh,0,169,191086,5439,0,0,737,5222,106495,3.75,34,906,156168,141353,905,38809,258772,5116,12
Haryana,Palwal,0,390,174751,4234,0,0,884,3635,109979,3.61,46,1274,158489,126164,796,33589,251141,3070,22
Himachal Pradesh,Shimla,0,0,268415,6780,0,0,0,11913,158164,0.0,0,0,223098,203403,912,57040,369539,10544,0
Himachal Pradesh,Solan,0,16,162737,3191,0,0,76,8269,133540,19.57,18,92,176314,119923,680,26138,270139,7726,5
Himachal Pradesh,Lahaul Spiti,0,0,11404,448,0,0,0,1088,11459,0.0,0,0,11928,10930,916,3521,19342,1034,0
Himachal Pradesh,Kullu,0,0,133701,3812,0,0,0,6267,74477,0.0,0,0,104447,103704,993,29761,178417,5827,0
Himachal Pradesh,Sirmaur,0,0,114837,3419,0,0,0,5658,79843,0.0,0,0,105096,89552,852,25374,169306,5453,0
Himachal Pradesh,Kangra,0,0,499472,12912,0,0,0,19907,238352,0.0,0,0,354111,383543,1083,94177,643647,19366,1
Himachal Pradesh,Chamba,0,0,144105,3345,0,0,0,5593,75231,0.0,0,0,109491,109799,1003,26743,192593,5117,0
Himachal Pradesh,Mandi,0,0,355310,10419,0,0,0,12586,158450,0.0,0,0,239639,274024,1143,79356,434404,11669,0
Himachal Pradesh,Kinnaur,0,0,33450,1289,0,0,0,4544,43229,0.0,0,0,44075,32590,739,8846,67833,4569,0
