state,district,today,Total doses til date,avgdaily,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses,male,female,gratio,fully,people,avg people,sites,avgf,dcon
Assam,Darrang,1999,310124,1741,3983,3428,462849,7.99,478,5982,388495,384371,989,179401,593572,2290,128,2879,234512
Assam,Kamrup Metropolitan,1533,758204,1662,4709,4961,1355388,4.45,278,6242,1178503,934697,793,868610,1244982,962,76,5661,980660
Assam,Kamrup Rural,2750,624612,2046,7567,5811,855136,4.2,433,10317,752674,726873,966,402377,1077371,1487,121,6370,516815
Assam,Karbi-Anglong,958,134598,965,2657,2852,248142,6.5,235,3615,198702,183981,926,100470,282270,2063,73,1754,134915
Assam,Nalbari,1808,264746,1303,3853,2824,379770,5.81,329,5661,320931,323507,1008,162885,481631,872,75,3253,215844
Assam,Golaghat,3760,368625,1867,10025,4993,633597,0.33,45,13785,509012,493030,969,292894,709328,671,127,6188,445860
Assam,Jorhat,2273,387916,1946,4897,4082,550204,4.18,300,7170,471120,466858,991,289761,648359,433,63,5595,412462
Assam,Morigaon,1945,310419,1353,4619,3143,487065,6.49,426,6564,389892,407508,1045,206312,591172,681,143,3814,306920
Assam,Nagaon,2516,630381,2411,5417,5391,1011974,9.16,727,7933,794840,847282,1066,441505,1200850,2383,159,5419,536597
Assam,Bongaigaon,952,251809,878,2217,2040,420553,6.66,211,3169,336429,335817,998,179533,492829,414,116,2504,222976
Assam,Chirang,380,139517,506,914,1216,249953,15.92,206,1294,202262,187162,925,101061,288409,372,70,1349,131501
Assam,Dhubri,1515,423658,1430,3837,3633,742674,5.19,278,5352,591787,574396,971,223893,942439,1696,122,3366,282261
Assam,Goalpara,1957,301511,1494,4324,3187,551532,7.79,489,6281,424700,428192,1008,191660,661383,553,121,4128,250087
Assam,Kokrajhar,1184,251814,965,2597,2329,440067,8.97,339,3781,353634,338171,956,153439,538442,631,76,2663,207964
Assam,Dhemaji,1032,226130,687,2708,1930,386792,11.76,440,3740,299861,312959,1044,181707,431215,488,110,2128,240419
Assam,Lakhimpur,2467,386378,2218,5071,4744,588486,3.08,232,7538,484420,490306,1012,294428,680436,846,77,6116,387306
Assam,Sonitpur,2390,429785,2371,5994,6052,760380,7.59,636,8384,582690,607297,1042,423916,766249,1190,151,7232,521979
Assam,Udalguri,2294,230164,1346,4905,3028,398525,8.9,641,7199,314311,314303,1000,129333,499356,1962,149,2411,183534
Assam,Cachar,2080,573126,2209,4380,4996,919876,6.97,450,6460,754004,738791,980,398318,1094684,3980,147,3225,433859
Assam,Dima Hasao,331,62783,222,915,623,114622,17.98,224,1246,98654,78694,798,61903,115502,299,78,546,79586
Assam,Hailakandi,461,215076,524,1228,1331,351402,6.57,111,1689,293935,272434,927,144518,421960,266,62,1589,200467
Assam,Karimganj,923,320226,935,2485,2604,558914,15.32,522,3408,437168,441866,1011,198943,680197,751,149,2788,245598
Bihar,Madhepura,1249,479253,2906,2754,6306,733052,8.64,346,4004,584665,627397,1073,251687,960618,3799,356,5413,374258
Bihar,Saharsa,1046,537174,7029,2162,12974,759907,7.07,227,3213,626999,669830,1068,345760,951321,10624,200,9378,384853
Bihar,Supaul,2000,601185,5304,4036,9587,820188,6.53,394,6036,681729,739347,1085,357694,1063679,5264,214,9627,412855
Bihar,Purnia,2150,919006,4476,6860,14965,1399390,4.4,397,9013,1213889,1103853,909,723255,1595141,8772,540,10669,744003
Bihar,Araria,1645,653668,5722,3451,11022,898742,7.93,404,5096,781602,770349,986,386882,1165528,6975,236,9769,503748
Bihar,Katihar,2107,681588,7266,4965,12257,1157826,10.0,707,7073,920754,918283,997,395077,1444337,8294,417,11228,566570
Bihar,Kishanganj,1070,375796,2277,2417,4876,578247,13.28,463,3487,485252,468638,966,201499,752544,3513,179,3640,303885
Bihar,Aurangabad,1698,604826,3796,3165,8040,926524,5.9,287,4863,781788,749089,958,402206,1129144,3841,268,7995,484732
Bihar,Arwal,613,184431,1013,1242,2015,273461,6.74,125,1855,224587,233208,1038,113346,344546,584,56,2443,191196
Bihar,Gaya,1418,1008401,7173,4176,15121,1628318,7.3,409,5601,1321225,1314858,995,716711,1920008,10153,470,12140,874347
Bihar,Kaimur,255,423576,2121,618,4399,597535,4.24,37,873,528724,492098,931,221359,799752,2797,34,3723,313034
Bihar,Rohtas,2214,758876,4135,5568,9494,1185937,8.07,628,7782,1004170,940137,936,455450,1489363,5322,317,8307,613092
Bihar,Bhagalpur,103,803571,5034,437,12582,1330631,0.0,0,540,1093298,1040559,952,643164,1491038,6754,10,10862,822203
Bihar,Banka,504,519343,2673,1167,5540,756335,7.12,119,1671,624810,650596,1041,345151,930527,3408,42,4804,426132
Bihar,Lakhisarai,822,239564,1240,1833,2553,356863,6.59,175,2655,291030,305302,1049,135933,460494,1415,166,2378,197814
Bihar,Munger,551,376322,2030,1444,3841,590830,1.75,35,1995,495435,471524,952,260635,706517,1083,116,4787,350800
Bihar,Muzaffarpur,3342,1149629,5355,7440,11937,1796760,7.03,758,10782,1442928,1502877,1042,700303,2246086,6080,296,11211,978853
Bihar,Sheohar,153,193674,391,583,941,213141,11.41,84,736,194955,211792,1086,106662,300153,431,25,901,155435
Bihar,Sitamarhi,348,848176,5641,781,9391,1068382,12.49,141,1129,901187,1015073,1126,412644,1503914,6306,113,8725,599439
Bihar,Vaishali,1339,889181,4816,2793,10157,1249814,6.24,258,4132,1051702,1086675,1033,471624,1667371,6553,81,8419,665938
Bihar,Nalanda,923,910897,4988,2250,9530,1113742,5.26,167,3173,1018367,1005830,988,633973,1390666,5019,198,9498,710100
Bihar,Jehanabad,602,278979,1810,1174,3515,398218,9.23,164,1776,332640,344398,1035,180174,497023,1740,89,3584,257613
Bihar,Nawada,1351,526539,4008,3387,6384,789982,5.11,242,4738,646641,669637,1036,264234,1052287,6101,81,4292,429048
Bihar,Sheikhpura,104,157049,697,294,1688,222832,5.53,22,398,187553,192267,1025,93407,286474,783,11,1602,149133
Bihar,Darbhanga,261,1101314,5162,768,10737,1491334,4.96,51,1029,1207758,1384394,1146,729003,1863645,5137,75,10761,872825
Bihar,Madhubani,1158,1155314,4835,2513,8891,1478342,2.7,99,3671,1180218,1452843,1231,665504,1968152,4122,24,9603,860402
Bihar,Samastipur,3264,978481,4390,8491,11098,1546024,4.98,585,11755,1203578,1320415,1097,542472,1982033,6912,327,8576,812085
Bihar,Patna,4209,2141647,8766,12242,22337,3626275,2.97,489,16451,3111574,2655058,853,2350789,3417133,5628,191,25474,2237604
Bihar,Begusarai,545,732288,4579,1690,9295,1166637,10.96,245,2235,926660,971915,1049,472994,1425931,4584,163,9289,651196
Bihar,Bhojpur,1987,673308,3257,4419,7151,982642,10.52,674,6406,851778,803810,944,371765,1284185,3855,260,6552,547860
Bihar,Buxar,1734,499421,2399,4358,5184,720746,9.82,598,6092,623700,596232,956,315534,904633,2169,183,5413,363867
Bihar,Khagaria,746,379353,2011,1813,5111,611126,3.95,101,2559,474330,515903,1088,217181,773298,2509,110,4613,321675
Bihar,Saran,2151,1071177,5327,5126,11565,1508930,5.81,423,7277,1254428,1324959,1056,720947,1859160,5639,156,11253,923636
Bihar,Siwan,1337,981528,4022,2987,8813,1365349,5.92,256,4324,1158742,1187437,1025,678220,1668657,2767,132,10067,812446
Bihar,Gopalganj,1606,689372,4254,3467,8684,1051444,8.42,427,5073,857125,883301,1031,465643,1275173,3782,212,9157,483268
Bihar,East Champaran,4517,1391052,5312,9811,11818,2086462,5.25,752,14328,1721096,1755609,1020,984386,2493128,4680,304,12449,1022248
Bihar,West Champaran,1488,861387,3904,3861,9070,1369029,7.12,381,5349,1132562,1097377,969,457719,1772697,5668,570,7306,748573
Bihar,Jamui,276,398290,2322,741,5850,617857,8.16,83,1017,505809,510160,1009,218622,797525,4308,42,3863,332540
Chandigarh,Chandigarh,731,543907,657,2930,2754,923199,4.62,169,3661,838282,628597,750,541865,925241,505,57,2906,679894
Chhattisgarh,Raipur,1132,891979,1381,5401,6445,1571082,9.9,647,6533,1286563,1176229,914,907160,1555901,1573,260,6253,1098859
Chhattisgarh,Balod,380,388328,559,1484,1781,416829,8.91,166,1864,380896,424123,1113,269262,535895,865,93,1475,330683
Chhattisgarh,Baloda bazar,1410,384656,1783,3278,4497,439309,6.66,312,4688,409822,414069,1010,209774,614191,3739,114,2541,337198
Chhattisgarh,Balrampur,1238,213607,1813,2671,2908,195588,11.28,441,3909,213098,196061,920,109459,299736,2484,192,2236,190949
Chhattisgarh,Bastar,511,265791,826,1756,2545,354162,16.01,363,2267,307664,312190,1015,177590,442363,1778,163,1593,258561
Chhattisgarh,Bemetara,606,252231,1414,1402,3128,284778,0.1,2,2008,262228,274700,1048,132428,404581,2989,102,1552,172027
Chhattisgarh,Bijapur,21,61441,72,168,315,85760,11.11,21,189,82511,64668,784,44101,103100,237,40,150,77404
Chhattisgarh,Bilaspur,5445,727961,3602,4950,4519,806307,6.49,675,10395,770062,763978,992,508199,1026069,2276,251,5844,558178
Chhattisgarh,Dantewada,45,103527,177,359,630,132819,8.91,36,404,118134,118180,1000,78717,157629,264,56,543,108013
Chhattisgarh,Dhamtari,477,364002,570,1398,1528,369423,9.33,175,1875,346631,386692,1116,224093,509332,955,120,1142,300693
Chhattisgarh,Durg,1174,738283,1438,4275,4531,794648,10.11,551,5449,760056,772693,1017,522125,1010806,2573,150,3395,592803
Chhattisgarh,Gariaband,583,188140,635,1840,1868,202528,3.59,87,2423,188477,202147,1073,98288,292380,1572,103,930,162138
Chhattisgarh,Janjgir-Champa,1343,561889,3363,3352,7532,643960,4.79,225,4695,606088,599637,989,314223,891626,6459,198,4436,436036
Chhattisgarh,Jashpur,1121,310865,1305,2049,2130,304124,8.52,270,3170,297638,317275,1066,180802,434187,1516,285,1919,252998
Chhattisgarh,Kanker,1099,261036,972,3442,3071,309479,1.74,79,4541,286255,284205,993,168729,401786,2173,277,1869,239321
Chhattisgarh,Kondagaon,844,186481,673,1670,1564,228403,20.92,526,2514,204870,209960,1025,98956,315928,1126,175,1110,165735
Chhattisgarh,Korba,1855,483463,2403,4027,4443,444472,7.79,458,5882,466388,461424,989,282880,645055,3242,181,3604,408335
Chhattisgarh,Koriya,578,227219,524,2057,1682,268272,11.2,295,2635,248585,246859,993,126799,368692,1455,98,749,173466
Chhattisgarh,Mahasamund,6066,563304,5061,4300,4231,583285,1.78,185,10375,556099,590354,1062,408980,737609,709,239,8583,451652
Chhattisgarh,Mungeli,1084,220595,966,2720,2529,165626,2.52,96,3804,187304,198891,1062,107269,278952,1852,98,1642,186391
Chhattisgarh,Narayanpur,69,29006,99,282,360,41104,2.56,9,351,38083,32024,841,18425,51685,317,8,141,33832
Chhattisgarh,Raigarh,5677,899888,6885,6656,10700,1120426,5.08,627,12333,1022402,997652,976,947741,1072573,548,380,17037,863796
Chhattisgarh,Rajnandgaon,788,674571,1475,2543,4392,879178,9.58,319,3331,748927,804633,1074,527273,1026476,2158,155,3708,663989
Chhattisgarh,Sukma,160,95364,311,340,889,119185,4.0,20,500,116794,97725,837,80471,134078,428,18,772,105390
Chhattisgarh,Surajpur,1647,298904,1437,2949,2261,278349,10.97,504,4596,293235,283935,968,160933,416320,1770,159,1928,225281
Chhattisgarh,Surguja,2640,427452,2776,5001,4765,303635,6.01,459,7641,362399,368601,1017,269818,461269,3443,176,4097,325220
Chhattisgarh,Kawardha,1159,267497,1371,3079,3267,299912,3.11,132,4238,283860,283469,999,169377,398032,2254,42,2384,245424
Chhattisgarh,Gaurela Pendra Marwahi ,296,125548,433,713,1007,142314,16.95,171,1009,130743,137083,1048,79016,188846,660,67,780,105027
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,80,118462,162,903,1260,452835,13.94,137,983,400802,170413,425,183531,387766,164,46,1257,333827
Dadra and Nagar Haveli and Daman and Diu,Daman,630,87404,271,904,1147,301557,6.91,106,1534,258090,130754,507,154848,234113,321,21,1096,204693
Dadra and Nagar Haveli and Daman and Diu,Diu,20,27071,50,86,77,42781,3.77,4,106,34594,35241,1019,31083,38769,8,3,119,37635
Delhi,New Delhi,739,591595,677,3704,3394,916878,8.94,397,4443,897085,611062,681,614219,894254,1088,99,2982,600784
Delhi,Central Delhi,824,695773,823,3021,3294,1123962,5.85,225,3845,1136218,683099,601,641904,1177831,1426,117,2690,771493
Delhi,West Delhi,1349,876648,1314,5529,5376,1301563,3.95,272,6878,1239817,937808,756,816178,1362033,2409,116,4279,781562
Delhi,North West Delhi,1252,891332,1241,5020,5051,1540890,6.35,398,6272,1365550,1065904,781,841777,1590445,2211,137,4080,883204
Delhi,South East Delhi,1131,659600,1230,4990,5432,1365663,6.52,399,6121,1208013,816634,676,765954,1259309,2125,106,4537,740635
Delhi,East Delhi,885,556216,934,3986,4107,1065487,4.91,239,4871,922778,698447,757,622683,999020,1651,109,3390,595242
Delhi,North Delhi,940,576799,925,4491,4247,1215048,10.29,559,5431,1063443,727874,684,556786,1235061,2058,139,3114,605272
Delhi,North East Delhi,1242,438005,1032,5017,4384,851188,3.53,221,6259,724306,564431,779,392206,896987,3015,72,2401,490270
Delhi,Shahdara,832,502617,735,3141,2825,905231,5.97,237,3973,799617,607737,760,521718,886130,1287,101,2273,511741
Delhi,South Delhi,769,644769,743,3309,3299,1305305,9.86,402,4078,1147256,802345,699,732286,1217788,1233,97,2809,866899
Delhi,South West Delhi,1242,853971,1307,5320,5458,1499053,2.1,138,6562,1303285,1049056,805,858315,1494709,2301,157,4464,836969
Goa,North Goa,672,421215,836,2109,2574,592267,4.28,119,2781,564831,448555,794,414528,598954,477,25,2932,512716
Goa,South Goa,589,483029,782,1921,2555,654633,4.38,110,2510,614180,523365,852,477714,659948,477,26,2861,568583
Gujarat,Gandhinagar,3066,572304,1257,6361,2888,720198,2.58,243,9427,697572,594734,853,479337,813165,578,78,3567,534391
Gujarat,Ahmedabad,4228,1008483,3588,9992,9502,1087554,3.31,470,14220,1183054,912671,771,811051,1284986,3238,144,9851,792621
Gujarat,Vadodara,3422,888190,2797,6294,5529,978288,7.55,734,9716,1005577,860585,856,759540,1106938,753,168,7572,756491
Gujarat,Kheda,3352,1119345,3686,7983,7879,1208204,4.1,465,11335,1238697,1088511,879,875334,1452215,1740,141,9824,779724
Gujarat,Surendranagar,4576,749487,4019,10610,9904,1063962,1.8,274,15186,960250,852921,888,701278,1112171,2872,67,11050,647418
Gujarat,Aravalli,2955,628942,1291,7208,3201,606334,6.27,637,10163,633236,601818,950,517428,717848,210,195,4281,434146
Gujarat,Banaskantha,3771,1675895,2568,14641,9634,1597410,4.39,808,18412,1777227,1495478,841,1134870,2138435,2460,247,9742,1093022
Gujarat,Mehsana,2462,1075602,2829,5362,5486,1190916,9.92,776,7824,1181802,1084384,918,861671,1404847,1198,191,7117,899816
Gujarat,Patan,2288,621255,1700,5267,3936,755483,9.46,715,7555,708115,668453,944,526905,849833,456,287,5179,510635
Gujarat,Sabarkantha,4294,797567,1814,8457,4050,783969,3.29,419,12751,819806,761467,929,581870,999666,588,113,5276,610718
Gujarat,Dang,895,95160,281,3232,843,119941,1.04,43,4127,116101,98991,853,59078,156023,599,10,524,64728
Gujarat,Navsari,1755,760738,1099,4284,2885,826839,4.49,271,6039,802316,785037,978,639531,948046,225,91,3759,567121
Gujarat,Surat,1336,640642,1234,3781,3720,1057737,6.88,352,5118,970459,727684,750,531734,1166645,824,93,4130,682285
Gujarat,Tapi,1287,422274,1327,2486,2456,404091,5.75,217,3773,432390,393877,911,299271,527094,459,45,3324,338414
Gujarat,Valsad,1865,771470,1348,5922,4917,1158271,7.49,583,7787,1115107,814185,730,698686,1231055,906,205,5359,667199
Gujarat,Devbhumi Dwaraka,1658,330841,965,4341,2643,476915,9.18,551,5999,433595,374030,863,304477,503279,519,143,3088,354459
Gujarat,Jamnagar,1914,455492,1313,3083,2538,550105,5.86,293,4997,555471,450001,810,362934,642663,612,106,3238,425174
Gujarat,Kutch,3108,765519,2025,7678,5723,1316086,13.76,1484,10786,1182586,898683,760,670173,1411432,1216,443,6532,828273
Gujarat,Morbi,890,379369,1106,2627,3381,600463,16.26,572,3518,550136,429541,781,306434,673398,1518,150,2968,372696
Gujarat,Porbandar,979,316224,568,1816,1311,355807,12.7,355,2795,344997,326918,948,252889,419142,178,77,1701,280437
Gujarat,Rajkot,1732,720642,1592,4437,3855,932896,14.12,871,6169,891683,761583,854,574570,1078968,1026,252,4421,716537
Gujarat,Amreli,2570,728616,1809,5787,4091,740045,5.15,433,8407,748936,719519,961,542487,926174,764,119,5136,526597
Gujarat,Bhavnagar,2310,789266,2425,5501,6970,1129570,5.36,419,7811,1029773,888786,863,689175,1229661,1811,105,7584,615416
Gujarat,Botad,752,240732,607,1860,1487,363231,7.58,198,2612,312347,291546,933,225894,378069,131,55,1963,271121
Gujarat,Gir Somnath,1116,522977,1083,3169,3563,682774,6.18,265,4285,627428,577949,921,361906,843845,2402,73,2244,475210
Gujarat,Junagadh,3945,691858,2538,10906,7143,935542,1.61,239,14851,858501,768629,895,562596,1064804,265,64,9416,477420
Gujarat,Anand,4746,1163226,2789,12849,6619,1217777,3.52,620,17600,1241020,1139611,918,922238,1458765,3476,174,5932,803075
Gujarat,Bharuch,4624,763515,2800,8347,6162,1108614,4.85,629,12971,1089100,782677,719,659147,1212982,2881,199,6080,741805
Gujarat,Chhotaudepur,1238,517649,663,2971,1717,532162,4.3,181,4209,561515,488119,869,414163,635648,125,51,2255,391696
Gujarat,Dahod,1510,908604,815,10854,5079,1204919,2.96,366,12364,1095573,1017666,929,614547,1498976,105,97,5788,606930
Gujarat,Mahisagar,587,626123,380,2792,1852,644845,3.28,111,3379,666287,604480,907,455382,815586,10,47,2222,413842
Gujarat,Narmada,552,343844,420,1647,1321,345756,5.96,131,2199,361353,328141,908,276397,413203,80,29,1660,265237
Gujarat,Panchmahal,1849,797472,1742,6461,5454,923444,3.37,280,8310,933341,787280,844,616979,1103937,945,59,6250,599233
Haryana,Kurukshetra,621,388482,513,1777,1400,468081,6.76,162,2398,437701,418743,957,246698,609865,587,48,1325,327522
Haryana,Panchkula,528,294504,365,1827,1234,439288,5.73,135,2355,391790,341849,873,277426,456366,241,29,1358,317972
Haryana,Gurgaon,1534,1037009,1738,8741,9551,2523465,5.69,585,10275,2193805,1365703,623,1369611,2190863,3413,146,7876,1469551
Haryana,Jhajjar,867,385986,1199,2617,2839,587053,7.35,256,3484,541707,431176,796,290200,682839,1183,67,2855,359995
Haryana,Kaithal,1013,347278,743,1833,1612,483085,13.84,394,2846,417435,412833,989,215858,614505,626,101,1729,312094
Haryana,Hisar,735,538720,718,1909,1899,785918,20.27,536,2644,683997,640439,936,330968,993670,826,219,1791,455089
Haryana,Rohtak,1705,411999,1362,3557,2820,562128,6.23,328,5262,523667,450311,860,301452,672675,1728,87,2454,362367
Haryana,Ambala,1548,645416,1294,3169,2647,795374,4.3,203,4717,762979,677507,888,568247,872543,424,46,3516,616156
Haryana,Sirsa,425,489654,579,1136,1325,574285,17.87,279,1561,556136,507601,913,278158,785781,658,116,1246,403590
Haryana,Panipat,888,395762,628,3315,2091,703332,5.64,237,4203,634366,464332,732,270198,828896,1015,56,1703,335393
Haryana,Fatehabad,442,321316,418,1161,1061,454094,17.28,277,1603,399620,375686,940,201085,574325,298,65,1180,300453
Haryana,Yamunanagar,1110,497528,940,3233,2670,671710,8.91,387,4343,631847,537209,850,338305,830933,1064,100,2546,404644
Haryana,Sonipat,1168,560514,1207,3304,3183,833817,5.77,258,4472,777634,616460,793,407127,987204,1357,64,3032,546111
Haryana,Faridabad,1558,915358,1357,7369,5156,1574528,3.51,313,8927,1447888,1041424,719,834879,1655007,2278,73,4234,976954
Haryana,Bhiwani,1184,450728,1589,2398,3045,601408,9.44,338,3582,539920,512003,948,312090,740046,878,142,3755,390449
Haryana,Charkhi Dadri,649,275866,393,2119,1282,348922,4.41,122,2768,320442,304239,949,260302,364486,134,34,1541,293101
Haryana,Rewari,369,383769,361,1323,1471,557692,8.75,148,1692,523731,417471,797,293156,648305,380,32,1452,345812
Haryana,Karnal,2871,614996,1648,3047,2845,832877,6.79,402,5918,750373,697250,929,449057,998816,1125,110,3368,516065
Haryana,Jind,2341,412859,1965,3282,3255,536295,10.26,577,5623,479266,469743,980,247108,702046,1946,160,3274,317084
Haryana,Nuh,177,139842,566,464,1262,288152,15.44,99,641,265859,162033,609,76997,350997,1310,44,517,143987
Haryana,Mahendragarh,1011,384349,630,1786,1461,453881,5.47,153,2797,428095,409923,958,262778,575452,644,43,1447,338033
Haryana,Palwal,762,341900,710,1786,1701,485870,7.54,192,2548,450918,376684,835,220324,607446,1047,76,1364,334048
Himachal Pradesh,Shimla,2039,493131,1871,4460,3313,589800,3.4,221,6499,584955,497767,851,404920,678011,320,72,4863,498106
Himachal Pradesh,Solan,550,353879,437,3387,2647,672447,4.65,183,3937,620291,405841,654,335418,690908,193,57,2892,391766
Himachal Pradesh,Lahaul Spiti,10,19623,13,80,70,33275,22.22,20,90,31788,21099,664,20978,31920,6,4,76,22645
Himachal Pradesh,Kullu,313,244120,345,1602,1437,310690,4.96,95,1915,290412,264283,910,203549,351261,151,27,1631,243314
Himachal Pradesh,Sirmaur,1011,250861,809,3347,2337,377014,7.39,322,4358,341224,286549,840,204358,423517,198,72,2948,251940
